
[00:00:00.000 --> 00:00:04.840]  好,鄧先生、姊妹,在這裡代表我自己的家人
[00:05:46.080 --> 00:05:49.560]  如果大家在今天讀《經》的時候
[00:05:49.560 --> 00:05:51.680]  我們第一句就已經讀到的
[00:05:51.680 --> 00:05:54.480]  就是馬太福音第一章的第一節
[00:05:54.480 --> 00:05:56.080]  如果大家仍然有
[00:05:56.080 --> 00:06:02.760]  我覺得Joe很好 幫我們預備這張紙很貼身地為我們預備
[00:06:02.760 --> 00:06:05.560]  我們再讀一下馬太福音第一章第一節
[00:06:05.560 --> 00:06:08.400]  不是一句很複雜的經文
[00:06:08.400 --> 00:06:13.080]  但是這一節卻是誘發了很多我們這麼多年來
[00:06:13.080 --> 00:06:17.520]  對於耶穌可能有一些未曾了解的事情
[00:06:17.520 --> 00:06:19.080]  告訴我們知道
[00:06:19.080 --> 00:06:20.320]  我們一起去看一下
[00:06:20.320 --> 00:06:23.560]  第一章第一節馬太福音我們一起讀
[00:06:23.560 --> 00:06:31.440]  阿伯拉罕的後裔 大衛的子孫 耶穌基督的家譜
[00:06:31.440 --> 00:06:33.160]  很簡單的一句說話
[00:06:33.160 --> 00:06:35.840]  不過在這句經文裡面
[00:06:35.840 --> 00:06:41.360]  曾經兩次記載到有關於耶穌基督的家譜
[00:06:41.360 --> 00:06:44.600]  就是用了一個字眼叫做「兒子」
[00:06:44.600 --> 00:06:48.120]  在希臘文裡面這個字叫做「Hurios」
[00:06:48.120 --> 00:06:54.120]  或者「Hurio」用這個原文經文的記載
[00:06:54.120 --> 00:06:59.240]  不過無合本就用了兩個很不同的字詞去翻譯出來
[00:06:59.240 --> 00:07:02.000]  一個叫做阿伯拉罕的後裔
[00:07:02.000 --> 00:07:06.320]  後裔就是這個「兒子」這個字眼
[00:07:06.320 --> 00:07:08.760]  大衛的子孫這個字
[00:07:08.760 --> 00:07:14.880]  子孫也是講到有關於這個「兒子」同一個字眼
[00:07:14.880 --> 00:07:17.560]  所以當我們去看回英文聖經的時候
[00:07:17.560 --> 00:07:20.280]  其實英文聖經寫得非常之好
[00:07:20.280 --> 00:07:24.640]  例如你用NRSV的譯本的時候
[00:07:24.640 --> 00:07:29.880]  它就說 An account of the geology of Jesus the Messiah
[00:07:29.880 --> 00:07:33.480]  The son of David or the son of David
[00:07:33.480 --> 00:07:35.120]  用希伯來文說
[00:07:35.120 --> 00:07:37.560]  The son of Abraham
[00:07:37.560 --> 00:07:40.240]  The son of Abraham
[00:07:40.240 --> 00:07:41.800]  其實這兩句說話
[00:07:41.800 --> 00:07:46.080]  如果當我們去只是立一立看一看的時候
[00:07:46.080 --> 00:07:48.520]  就會以為很簡單
[00:07:48.520 --> 00:07:51.320]  耶穌是出自這個家族
[00:07:51.320 --> 00:07:53.360]  這個家族名門望族
[00:07:53.360 --> 00:07:55.520]  一個叫做阿伯拉罕
[00:07:55.520 --> 00:07:57.040]  一個叫做大衛
[00:07:57.040 --> 00:07:58.840]  但是阿伯拉罕大家都知道
[00:07:58.840 --> 00:08:01.520]  猶太人已經奉他為始祖的
[00:08:01.520 --> 00:08:08.200]  大衛奉為以色列文的皇族的一個正統
[00:08:08.200 --> 00:08:11.160]  但是為什麼馬太
[00:08:11.160 --> 00:08:13.800]  寫馬太福音的時候一開始
[00:08:13.800 --> 00:08:16.320]  要引用這兩個人呢
[00:08:16.320 --> 00:08:18.960]  這個就是一個很有趣的題目
[00:08:18.960 --> 00:08:21.280]  在神學的研究上面
[00:08:21.280 --> 00:08:23.320]  就有很多的說法
[00:08:23.320 --> 00:08:26.720]  例如特別講到所謂
[00:08:26.720 --> 00:08:29.520]  在舊約聖經裡面講到十四代十四代等等
[00:08:29.520 --> 00:08:30.880]  這些這樣的題目
[00:08:30.880 --> 00:08:33.000]  講到耶穌基督的族譜
[00:08:33.000 --> 00:08:34.960]  就引用了大衛子孫
[00:08:34.960 --> 00:08:37.040]  這個大衛這個字眼
[00:08:37.040 --> 00:08:39.480]  因為在希伯來人裡面
[00:08:39.480 --> 00:08:43.320]  每一樣東西都可以變成一個數目字的
[00:08:43.320 --> 00:08:45.360]  甚至你的名字也可以變成一個數目字
[00:08:45.360 --> 00:08:47.720]  而大衛這個字眼David
[00:08:47.720 --> 00:08:52.240]  是三個consolant組成
[00:08:52.240 --> 00:08:55.320]  他可以將他編碼為成為十四
[00:08:55.320 --> 00:08:57.200]  因此有人就說
[00:08:57.200 --> 00:08:59.200]  因此馬太寫的時候
[00:08:59.200 --> 00:09:05.160]  故意將這個十四的延伸
[00:09:05.160 --> 00:09:06.720]  延伸到大衛
[00:09:06.720 --> 00:09:07.800]  去到耶穌身上
[00:09:07.800 --> 00:09:08.920]  所以用這個講法
[00:09:08.920 --> 00:09:11.760]  不過我不去嘗試去否定
[00:09:11.760 --> 00:09:14.160]  一些神學家做一些組織
[00:09:14.160 --> 00:09:16.640]  因為這個講法亦都是非常之流行
[00:09:16.640 --> 00:09:18.120]  我講說有些問題
[00:09:18.120 --> 00:09:21.200]  一定引來全世界的神學家
[00:09:21.200 --> 00:09:23.800]  以及牧者將我編定為異端
[00:09:23.800 --> 00:09:27.280]  我不想參與在這個無謂的遊戲裡面
[00:09:27.280 --> 00:09:30.000]  但是在聖誕節期裡面
[00:09:30.000 --> 00:09:30.960]  首先聖誕節
[00:09:30.960 --> 00:09:32.080]  我們很肯定的
[00:09:32.080 --> 00:09:34.440]  耶穌出生就不是12月25日
[00:09:34.440 --> 00:09:36.600]  如果大家知道
[00:09:36.600 --> 00:09:40.160]  12月25日本來有一個傳統
[00:09:40.160 --> 00:09:44.560]  是羅馬人在管治的時候
[00:09:44.560 --> 00:09:49.080]  他們原本奉天上的太陽神
[00:09:49.080 --> 00:09:50.200]  為他們的神子
[00:09:50.200 --> 00:09:51.760]  所以12月25日
[00:09:51.760 --> 00:09:57.360]  相傳是太陽神的紀念日子
[00:09:57.360 --> 00:10:02.040]  因此既然當後來羅馬世界的人
[00:10:02.040 --> 00:10:03.200]  開始信耶穌的時候
[00:10:03.200 --> 00:10:08.600]  他們就將原本敬拜異端的神的
[00:10:08.600 --> 00:10:11.280]  習俗時間表套進去
[00:10:11.280 --> 00:10:13.360]  用作基督教的一個
[00:10:13.360 --> 00:10:16.680]  信奉的紀念活動的日子當中
[00:10:16.680 --> 00:10:18.600]  所以為什麼今天會用
[00:10:18.600 --> 00:10:21.000]  12月25日為聖誕節
[00:10:21.000 --> 00:10:24.600]  其實聖誕整個12月1月都可以是聖誕
[00:10:24.600 --> 00:10:27.320]  因為根據在耶穌基督的
[00:10:27.320 --> 00:10:31.040]  特別在祂降生的歷史當中
[00:10:31.040 --> 00:10:33.160]  特別在福音書的記載裡面
[00:10:33.160 --> 00:10:34.960]  其實我們可以推敲
[00:10:34.960 --> 00:10:36.640]  耶穌降生的日子
[00:10:36.640 --> 00:10:39.160]  其實在12月以至於1月的時間
[00:10:39.160 --> 00:10:40.680]  這段時間出現
[00:10:40.680 --> 00:10:42.160]  究竟哪一天不重要
[00:10:42.160 --> 00:10:43.560]  最重要你知不知道
[00:10:43.560 --> 00:10:47.160]  這個救主是為了什麼而來
[00:10:47.160 --> 00:10:48.920]  以及他帶來一個什麼訊息
[00:10:48.920 --> 00:10:51.880]  這個反而是整個我們在聖誕的裡面
[00:10:51.880 --> 00:10:55.160]  需要專注和去看的事情
[00:10:55.160 --> 00:10:58.040]  回到馬太福音第一章的第一節
[00:10:58.040 --> 00:10:59.680]  第一章第一節裡面
[00:10:59.680 --> 00:11:02.840]  無獨有偶都用到「兒子」這個字眼
[00:11:02.840 --> 00:11:10.400]  「the son」「tourios」
[00:11:10.400 --> 00:11:12.640]  這個陳述的時候
[00:11:12.640 --> 00:11:15.360]  其實是在介紹一個人的兒子
[00:11:15.360 --> 00:11:17.560]  哪一個人的兒子
[00:11:17.560 --> 00:11:20.560]  如果我們看回整個馬太福音
[00:11:20.560 --> 00:11:23.360]  或者甚至你們喜歡看的路加福音的時候
[00:11:23.360 --> 00:11:24.880]  我們肯定會知道
[00:11:24.880 --> 00:11:27.200]  耶穌的父親就是
[00:11:27.200 --> 00:11:30.000]  肉身的父親就是約瑟
[00:11:30.000 --> 00:11:31.400]  其實這裡所記載的
[00:11:31.400 --> 00:11:38.040]  是關乎於約瑟的兒子一個的起頭
[00:11:38.040 --> 00:11:42.800]  而這個兒子其實帶來一個什麼的目的呢
[00:11:42.800 --> 00:11:49.560]  因此馬太就將他的焦點帶回所有的讀者
[00:11:49.560 --> 00:11:52.680]  特別馬太福音第一批的讀者
[00:11:52.680 --> 00:11:54.520]  一班已經信了主的人
[00:11:54.520 --> 00:11:56.440]  在信了主的過程當中
[00:11:56.440 --> 00:12:00.240]  其實每一天你對耶穌的理解詮釋
[00:12:00.240 --> 00:12:02.080]  可能有一些的偏差
[00:12:02.080 --> 00:12:04.160]  當他寫了馬太福音的時候
[00:12:04.160 --> 00:12:08.600]  他的目的就是將這個偏差重新聚焦起來
[00:12:08.600 --> 00:12:10.880]  聚焦在哪裡
[00:12:10.880 --> 00:12:12.520]  《舊約聖經》裡面
[00:12:12.520 --> 00:12:16.240]  這兩個人物的兒子的故事
[00:12:16.240 --> 00:12:20.800]  連繫回去約瑟這個兒子耶穌
[00:12:20.800 --> 00:12:22.920]  這兩個人物在《舊約聖經》裡面
[00:12:22.920 --> 00:12:27.720]  剛才我所說到的就是阿伯拉罕和大衛
[00:12:27.720 --> 00:12:30.360]  因此馬太福音的作者
[00:12:30.360 --> 00:12:35.400]  其實目的是要讓我們回去看這兩個人物
[00:12:35.400 --> 00:12:39.840]  他所帶來的他們兒子的特色和訊息
[00:12:39.840 --> 00:12:43.480]  然後用他們的經歷經驗
[00:12:43.480 --> 00:12:47.200]  讓我們看回今天我們所信的耶穌
[00:12:47.200 --> 00:12:49.600]  這個約瑟的兒子
[00:12:49.600 --> 00:12:52.000]  其實帶一個什麼訊息來給我們看
[00:12:52.000 --> 00:12:54.720]  這個原來是有這麼深層的意義
[00:12:54.720 --> 00:12:57.200]  在馬太福音第一章第一節裡面
[00:12:57.200 --> 00:12:58.240]  已經帶過了
[00:12:58.240 --> 00:13:03.760]  所以我們絕不應該輕忽地跳過了這句話
[00:13:03.760 --> 00:13:08.080]  然後跳進去那些什麼十四十四十四的解釋
[00:13:08.080 --> 00:13:13.160]  今天我就想帶大家一起去看回歷史裡面
[00:13:13.160 --> 00:13:17.520]  阿伯拉罕的兒子和大衛的兒子
[00:13:17.520 --> 00:13:21.640]  從這兩個兒子他的特色
[00:13:21.640 --> 00:13:24.360]  和他所帶來的訊息
[00:13:24.360 --> 00:13:29.280]  怎樣去看我們今天的耶穌他的降生的意義
[00:13:29.280 --> 00:13:34.680]  所以我希望將這個背景去陳述給大家知道
[00:13:34.680 --> 00:13:38.320]  也讓我們去明白到為什麼我們的上主
[00:13:38.320 --> 00:13:41.040]  上帝要差他的兒子來到
[00:13:41.040 --> 00:13:43.960]  進入這個歷史的舞台上面
[00:13:43.960 --> 00:13:46.320]  要上演一場我們其實看上去
[00:13:46.320 --> 00:13:47.600]  真的不是很風光
[00:13:47.600 --> 00:13:49.760]  不是很成功的一件事
[00:13:49.760 --> 00:13:51.600]  就是耶穌寫在十字架上面
[00:13:51.600 --> 00:13:54.520]  成就這個所謂救恩的事情
[00:13:54.520 --> 00:13:56.920]  今天你說這番話給很多人聽
[00:13:56.920 --> 00:13:58.680]  他們根本不會接受的
[00:13:58.680 --> 00:13:59.800]  一個失敗的人
[00:13:59.800 --> 00:14:01.080]  怎麼會失敗的歷史
[00:14:01.080 --> 00:14:04.440]  拿來成為我們信仰的基礎呢
[00:14:04.440 --> 00:14:08.240]  看完今天希望這段的這兩篇的講章
[00:14:08.240 --> 00:14:09.400]  可以幫到大家
[00:14:09.400 --> 00:14:12.800]  好了 我們分開兩個部份去看一下
[00:14:12.800 --> 00:14:20.400]  阿伯拉罕的後裔和大衛的後裔是怎樣
[00:14:20.400 --> 00:14:23.200]  好了 在進入這兩段經文之前
[00:14:23.200 --> 00:14:26.960]  我們先了解一下兒子是什麼意思
[00:14:26.960 --> 00:14:30.640]  聖誕節期
[00:14:30.640 --> 00:14:36.120]  大家除了要飲食之外也要學習一些東西
[00:14:36.120 --> 00:14:38.200]  今天要教大家兩個字
[00:14:38.200 --> 00:14:40.760]  就是希臘文和希伯來文
[00:14:40.760 --> 00:14:43.800]  首先 剛才我已經講過了
[00:14:43.800 --> 00:14:51.800]  希臘文兒子這個字眼叫做"Hurios"
[00:14:51.800 --> 00:14:57.640]  或者現代希臘文讀法叫做"Urios"
[00:14:57.640 --> 00:15:02.600]  這些我不再詳細解釋了
[00:15:02.600 --> 00:15:07.560]  而另一個字就是希伯來文裏面的兒子
[00:15:07.560 --> 00:15:11.760]  叫做"Ben"
[00:15:11.760 --> 00:15:14.160]  懂不懂得讀 應該懂得吧
[00:15:14.160 --> 00:15:17.160]  如果希臘文怎麼讀
[00:15:17.160 --> 00:15:19.640]  Urios 是不是
[00:15:19.640 --> 00:15:22.640]  希伯來文就是"Ben"
[00:15:22.640 --> 00:15:27.560]  所以你叫"Ben"應該很適合你聽這堂課的
[00:15:27.560 --> 00:15:31.600]  原來這兩個字眼都有一個相同的意義
[00:15:31.600 --> 00:15:36.440]  不是直接有時指到直屬的兒子或者女兒
[00:15:36.440 --> 00:15:39.680]  這個字眼可以指到女兒都可以
[00:15:39.680 --> 00:15:42.440]  因為這個字是指到後裔
[00:15:42.440 --> 00:15:47.200]  所以我們中文聖經把阿伯拉罕的後裔
[00:15:47.200 --> 00:15:49.320]  為甚麼要把它譯為後裔呢
[00:15:49.320 --> 00:15:51.160]  Descendants
[00:15:51.160 --> 00:15:52.800]  為甚麼要用它來講
[00:15:52.800 --> 00:15:57.240]  因為它未必一定直接是誰是誰的兒子
[00:15:57.240 --> 00:16:00.000]  不是這樣講 用我自己的例子
[00:16:00.000 --> 00:16:04.360]  我不需要直接講到 譬如我爸爸
[00:16:04.360 --> 00:16:07.400]  我爸爸叫做黃師傅
[00:16:07.400 --> 00:16:09.280]  聽我的名字不是很好
[00:16:09.280 --> 00:16:12.400]  富就富 沒蝕的
[00:16:12.400 --> 00:16:16.720]  他的兒子王兆權
[00:16:16.720 --> 00:16:18.280]  不是一定直接這樣講
[00:16:18.280 --> 00:16:23.040]  可能我爸爸的後裔 我爸爸的兒子
[00:16:23.040 --> 00:16:24.920]  可能是指到我的兒子
[00:16:24.920 --> 00:16:28.480]  我的兒子叫甚麼名字 叫做王獻祺
[00:16:28.480 --> 00:16:32.000]  或者指我的女兒王矮祺
[00:16:32.000 --> 00:16:33.880]  原來可以有這樣的作用
[00:16:33.880 --> 00:16:36.800]  而希臘文和希伯來文這兩個字眼
[00:16:36.800 --> 00:16:42.400]  都可以直接指到後裔的意思
[00:16:42.400 --> 00:16:46.280]  或者是指到子孫的問題
[00:16:46.280 --> 00:16:48.840]  甚至可以解到是他的
[00:16:48.840 --> 00:16:54.000]  以後整個家族的發展史
[00:16:54.000 --> 00:16:56.440]  在這兩個的基礎之下
[00:16:56.440 --> 00:16:59.520]  我們去明白這兩個字眼
[00:16:59.520 --> 00:17:01.280]  就可以幫到我們去理解
[00:17:01.280 --> 00:17:04.560]  接下來怎樣從阿伯拉罕的兒子
[00:17:04.560 --> 00:17:07.600]  和大衛的兒子這兩方面去看
[00:17:07.600 --> 00:17:09.480]  第一方面我們去看看
[00:17:09.480 --> 00:17:11.800]  阿伯拉罕的兒子
[00:17:11.800 --> 00:17:13.680]  或者阿伯拉罕的後裔
[00:17:13.680 --> 00:17:15.200]  從他的身份特色
[00:17:15.200 --> 00:17:18.440]  一齊去看看耶穌基督的降生
[00:17:18.440 --> 00:17:20.840]  為甚麼我說阿Joe很體貼我們呢
[00:17:20.840 --> 00:17:23.760]  因為他立即為我們預備了一段經文
[00:17:23.760 --> 00:17:26.000]  就是我想和大家一起去探討
[00:17:26.000 --> 00:17:30.080]  看回《創世紀》第二十一章
[00:17:30.080 --> 00:17:31.560]  第一節和七節裡面
[00:17:31.560 --> 00:17:34.960]  阿伯拉罕的兒子有甚麼特色
[00:17:34.960 --> 00:17:37.720]  一會兒我們再仔細去看
[00:17:37.720 --> 00:17:41.440]  不過我們先讀一讀這段經文
[00:17:41.440 --> 00:17:43.920]  《創世紀》第二十一章
[00:17:43.920 --> 00:17:45.600]  第一節到第七節
[00:17:45.600 --> 00:17:47.080]  找到之後我們一起讀
[00:17:47.080 --> 00:17:51.320]  Genesis Chapter 21, Verse 1-7
[00:17:51.320 --> 00:17:53.200]  找到一起讀
[00:17:53.200 --> 00:17:57.800]  耶和華按著先前的話眷顧撒拉
[00:17:57.800 --> 00:18:01.760]  便照他所說的給撒拉成就
[00:18:01.760 --> 00:18:05.000]  當阿伯拉罕年老的時候
[00:18:05.000 --> 00:18:07.000]  撒拉懷了孕
[00:18:07.000 --> 00:18:09.680]  到上帝所說的日期
[00:18:09.680 --> 00:18:13.320]  就給阿伯拉罕生了一個兒子
[00:18:13.320 --> 00:18:17.080]  阿伯拉罕給撒拉所生的兒子
[00:18:17.080 --> 00:18:19.000]  起名叫以撒
[00:18:19.000 --> 00:18:21.840]  以撒生下來第八日
[00:18:21.840 --> 00:18:25.600]  阿伯拉罕照著上帝所吩咐的
[00:18:25.600 --> 00:18:28.080]  給以撒行了個禮
[00:18:28.080 --> 00:18:30.920]  他兒子以撒生的時候
[00:18:30.920 --> 00:18:34.000]  阿伯拉罕年一百歲
[00:18:34.000 --> 00:18:37.760]  撒拉說:上帝使我喜笑
[00:18:37.760 --> 00:18:41.640]  凡聽見的必與我一同喜笑
[00:18:41.640 --> 00:18:45.720]  又說:誰能預先對阿伯拉罕說
[00:18:45.720 --> 00:18:48.560]  撒拉要與養嬰孩呢
[00:18:48.560 --> 00:18:51.240]  因為在他年老的時候
[00:18:51.240 --> 00:18:54.720]  我給他生了一個兒子
[00:18:54.720 --> 00:18:56.880]  當大家一起讀到
[00:18:56.880 --> 00:19:00.960]  阿伯拉罕的後裔的時候
[00:19:00.960 --> 00:19:04.240]  我們就很自然地會想起
[00:19:04.240 --> 00:19:06.760]  阿伯拉罕的兒子叫做以撒
[00:19:06.760 --> 00:19:08.640]  稍後詳細我們會去看
[00:19:08.640 --> 00:19:10.960]  不過我想問一下
[00:19:10.960 --> 00:19:20.000]  阿伯拉罕的第一個兒子
[00:19:20.000 --> 00:19:25.480]  是不是以撒呢
[00:19:25.480 --> 00:19:28.320]  為甚麼和合本聖經的翻譯
[00:19:28.320 --> 00:19:31.280]  要用阿伯拉罕的後裔呢
[00:19:31.280 --> 00:19:33.840]  其實這個已經是一個演繹
[00:19:33.840 --> 00:19:36.400]  it's an interpretation
[00:19:36.400 --> 00:19:40.520]  為甚麼馬太福音的翻譯的人
[00:19:40.520 --> 00:19:43.960]  要一開始演繹後裔不用兒子
[00:19:43.960 --> 00:19:46.400]  好像元文聖經用兒子
[00:19:46.400 --> 00:19:51.480]  或者英語聖經用兒子
[00:19:51.480 --> 00:19:53.800]  來介紹呢
[00:19:53.800 --> 00:19:59.280]  我們就要先問這個問題了
[00:19:59.280 --> 00:20:04.360]  阿伯拉罕原本的名字叫做阿伯蘭
[00:20:04.360 --> 00:20:12.080]  這件事我們可以在創世紀第11、12章裡知道
[00:20:12.080 --> 00:20:15.240]  大家如果勸一勸他
[00:20:15.240 --> 00:20:18.360]  反正我們聖經在手了
[00:20:18.360 --> 00:20:29.920]  在創世紀第11章
[00:20:29.920 --> 00:20:35.200]  從第27節開始
[00:20:35.200 --> 00:20:39.200]  Genesis chapter 11 verse 27
[00:20:39.200 --> 00:20:42.240]  他在這裡這樣說
[00:20:42.240 --> 00:20:45.760]  他拉的後代記在下面
[00:20:45.760 --> 00:20:56.800]  他拉生阿伯蘭 拿學 哈蘭 哈蘭生羅德
[00:20:56.800 --> 00:21:01.440]  原來在聖經裡面記載到一個人物
[00:21:01.440 --> 00:21:04.840]  我們經常都叫他做阿伯拉罕
[00:21:04.840 --> 00:21:05.880]  阿伯拉罕的人
[00:21:05.880 --> 00:21:11.080]  原來他原名是叫做阿伯蘭
[00:21:11.080 --> 00:21:15.920]  他的父親叫做他拉
[00:21:15.920 --> 00:21:19.000]  阿伯蘭何時才改名做阿伯拉罕呢
[00:21:19.000 --> 00:21:23.520]  原來要去到創世紀第17章的時候
[00:21:23.520 --> 00:21:26.320]  第5節和第15節裡面
[00:21:26.320 --> 00:21:29.160]  耶和華才說你以後要改名
[00:21:29.160 --> 00:21:31.640]  不過改了名之後發生很多事情
[00:21:31.640 --> 00:21:33.600]  我們一會兒再詳細說
[00:21:33.600 --> 00:21:35.480]  不過原來在聖經裡面
[00:21:35.480 --> 00:21:41.680]  所介紹的這個阿伯拉罕原名叫做阿伯蘭
[00:21:41.680 --> 00:21:44.600]  他第一個兒子在聖經裡面
