
[00:00:00.000 --> 00:00:02.200]  弟兄姊妹 感恩
[00:02:38.300 --> 00:02:41.300]  上一次袁牧師和王傳道和我們分享到
[00:02:41.300 --> 00:02:42.100]  是什麼
[00:02:42.100 --> 00:02:43.900]  身體
[00:02:43.900 --> 00:02:47.400]  原來上帝不只是關心我們的靈性
[00:02:47.400 --> 00:02:49.000]  上帝是關心我們整個人
[00:02:49.000 --> 00:02:50.500]  包括你的身體
[00:02:50.500 --> 00:02:52.200]  你的意念
[00:02:52.200 --> 00:02:53.500]  你的情緒
[00:02:53.500 --> 00:02:56.800]  你內心世界裏面最深層的地方
[00:02:56.800 --> 00:02:58.300]  沒有人知曉的地方
[00:02:58.300 --> 00:02:59.500]  上帝都在那裏
[00:02:59.500 --> 00:03:00.900]  上帝都知道
[00:03:00.900 --> 00:03:02.500]  上帝要你明白
[00:03:02.500 --> 00:03:05.000]  祂愛我們每一個人
[00:03:05.000 --> 00:03:06.700]  所以這個身體
[00:03:06.700 --> 00:03:08.500]  在上一次課題裏面
[00:03:08.500 --> 00:03:12.700]  我們可以看見聖經一個很重要的訊息
[00:03:12.700 --> 00:03:15.100]  這個身體不是屬於我們自己
[00:03:15.100 --> 00:03:16.800]  是屬於誰
[00:03:16.800 --> 00:03:19.200]  屬於我們的三一真神
[00:03:19.200 --> 00:03:21.600]  這個身體是屬於主自己
[00:03:21.600 --> 00:03:23.900]  所以我們要藉著這個身體的榮耀神
[00:03:23.900 --> 00:03:26.200]  不是藉著這個身體去犯罪
[00:03:26.200 --> 00:03:28.500]  去敗壞自己
[00:03:28.500 --> 00:03:31.000]  特別說到姦淫這個罪的時候
[00:03:31.000 --> 00:03:33.200]  我們要分別為聖
[00:03:33.200 --> 00:03:35.000]  我們要好好謹守
[00:03:35.000 --> 00:03:36.700]  這些是上帝給我們的
[00:03:36.700 --> 00:03:38.300]  這個聖靈的殿
[00:03:38.300 --> 00:03:40.000]  聖靈住在我們裏面
[00:03:40.000 --> 00:03:42.600]  所以我們都要好好保養故色
[00:03:42.600 --> 00:03:47.200]  所以今天我們千萬不要好像回到古希臘那個時代
[00:03:47.200 --> 00:03:51.200]  有些人看當時他們以為物質
[00:03:51.200 --> 00:03:52.600]  這些東西就是邪惡
[00:03:52.600 --> 00:03:53.400]  污穢
[00:03:53.400 --> 00:03:55.100]  最重要的是靈魂
[00:03:55.100 --> 00:03:57.500]  靈魂是被困於這個身體裏面
[00:03:57.500 --> 00:03:59.200]  這個觀念不是聖經的
[00:03:59.200 --> 00:04:01.600]  這個觀念是不健康
[00:04:01.600 --> 00:04:03.000]  不整全的
[00:04:03.000 --> 00:04:04.400]  上帝要我們明白
[00:04:04.400 --> 00:04:06.900]  祂愛我們整個人
[00:04:06.900 --> 00:04:08.500]  包括你這個身體
[00:04:08.500 --> 00:04:11.400]  你要好好去保養故色
[00:04:11.400 --> 00:04:12.800]  為的是什麼
[00:04:12.800 --> 00:04:15.300]  為的是讓你可以穿紮身牛仔褲
[00:04:15.300 --> 00:04:18.300]  可以穿一些更漂亮的衣服
[00:04:18.300 --> 00:04:21.100]  這個就變成比較肉體的一個
[00:04:21.100 --> 00:04:22.300]  這是你的願望
[00:04:22.300 --> 00:04:25.300]  但是上帝要我們有健康的身體
[00:04:25.300 --> 00:04:28.200]  是要能夠好好地去服侍祂
[00:04:28.200 --> 00:04:31.100]  我們今天要有一個美好的靈性
[00:04:31.100 --> 00:04:32.600]  有一個健康的身體
[00:04:32.600 --> 00:04:34.900]  這些是全部可以有關係的
[00:04:34.900 --> 00:04:36.800]  所以我們不是分角色
[00:04:36.800 --> 00:04:39.700]  不是說你只是每天唸經祈禱
[00:04:39.700 --> 00:04:41.500]  不過你的身體
[00:04:41.500 --> 00:04:44.100]  這個是障膜來的
[00:04:44.100 --> 00:04:45.700]  遲早會有懦弱
[00:04:45.700 --> 00:04:47.900]  你就在糟蹋它
[00:04:47.900 --> 00:04:48.700]  不是的
[00:04:48.700 --> 00:04:50.600]  上帝一樣很關心這些的
[00:04:50.600 --> 00:04:52.400]  身體是屬於誰
[00:04:52.400 --> 00:04:54.200]  是屬於我們的上帝
[00:04:54.200 --> 00:04:55.600]  所以我們看回
[00:04:55.600 --> 00:04:58.400]  今天我們就會第四課講焦點
[00:04:58.400 --> 00:04:59.900]  焦點很重要
[00:04:59.900 --> 00:05:01.500]  如果我今天問你
[00:05:01.500 --> 00:05:04.600]  為什麼去得這麼快
[00:05:04.600 --> 00:05:05.900]  它會自動播的
[00:05:05.900 --> 00:05:07.400]  真是奇怪
[00:05:07.400 --> 00:05:10.000]  這個焦點就告訴我們
[00:05:10.000 --> 00:05:14.800]  就是說你要來管理你的思想
[00:05:14.800 --> 00:05:17.100]  今天管理學裡面都會討論很多東西
[00:05:17.100 --> 00:05:18.400]  時間管理
[00:05:18.400 --> 00:05:22.000]  還有什麼管理
[00:05:22.000 --> 00:05:23.400]  什麼
[00:05:23.400 --> 00:05:24.800]  情緒管理
[00:05:24.800 --> 00:05:25.600]  時間管理
[00:05:25.600 --> 00:05:26.400]  情緒管理
[00:05:26.400 --> 00:05:27.100]  還有什麼
[00:05:27.100 --> 00:05:29.000]  財政的管理
[00:05:29.000 --> 00:05:30.800]  家庭管理
[00:05:30.800 --> 00:05:33.100]  生涯的管理
[00:05:33.100 --> 00:05:34.100]  規劃
[00:05:34.100 --> 00:05:36.000]  但是很少人會講到什麼
[00:05:36.000 --> 00:05:37.700]  思想管理
[00:05:37.700 --> 00:05:40.700]  我們原來你都要留意你每一天
[00:05:40.700 --> 00:05:41.700]  有時有一些
[00:05:41.700 --> 00:05:45.000]  你自己不知不覺落在一種自我討論裡面
[00:05:45.000 --> 00:05:46.900]  你突然間有一個意念來到
[00:05:46.900 --> 00:05:48.200]  告訴你
[00:05:48.200 --> 00:05:50.700]  那個人很討厭你
[00:05:50.700 --> 00:05:52.400]  你看他的眼神
[00:05:52.400 --> 00:05:55.400]  其實別人看一看你的眼神不代表什麼
[00:05:55.400 --> 00:05:57.800]  你不要這麼快就蓋棺定論
[00:05:57.800 --> 00:05:59.500]  有些人很敏感
[00:05:59.500 --> 00:06:00.900]  因為他自卑感
[00:06:00.900 --> 00:06:03.800]  他自我的觀念都不是很健康
[00:06:03.800 --> 00:06:06.600]  所以他跟人際關係都出很多問題
[00:06:06.600 --> 00:06:09.800]  當你有一些不健康的思想來到的時候
[00:06:09.800 --> 00:06:11.400]  或者你會覺得
[00:06:11.400 --> 00:06:13.400]  我是注定失敗者
[00:06:13.400 --> 00:06:16.800]  我做的事情都不及某某人
[00:06:16.800 --> 00:06:18.500]  你在這裡經常跟別人比較
[00:06:18.500 --> 00:06:20.200]  你不懂得回顧
[00:06:20.200 --> 00:06:21.400]  用聖經的角度
[00:06:21.400 --> 00:06:23.200]  我們看得合乎忠道
[00:06:23.200 --> 00:06:24.500]  看自己
[00:06:24.500 --> 00:06:26.700]  這些不健康的思想
[00:06:26.700 --> 00:06:28.200]  這些是垃圾的思想
[00:06:28.200 --> 00:06:29.400]  你要扔掉它
[00:06:29.400 --> 00:06:30.300]  你要用什麼
[00:06:30.300 --> 00:06:31.900]  用上帝的說話
[00:06:31.900 --> 00:06:34.000]  用聖靈藉著每一天
[00:06:34.000 --> 00:06:35.500]  你與他親近的時候
[00:06:35.500 --> 00:06:37.000]  神剛強你
[00:06:37.000 --> 00:06:38.700]  裡面這個靈
[00:06:38.700 --> 00:06:40.800]  你能夠有焦點
[00:06:40.800 --> 00:06:42.100]  有朝氣
[00:06:42.100 --> 00:06:43.000]  有目標
[00:06:43.000 --> 00:06:44.100]  有方向
[00:06:44.100 --> 00:06:45.700]  為神託付給你
[00:06:45.700 --> 00:06:47.300]  在這個時代裡面
[00:06:47.300 --> 00:06:48.700]  祂要使用你
[00:06:48.700 --> 00:06:50.200]  去成就的工作
[00:06:50.200 --> 00:06:51.900]  你努力
[00:06:51.900 --> 00:06:53.400]  今天神揀選我們
[00:06:53.400 --> 00:06:55.500]  在不同的崗位服事
[00:06:55.500 --> 00:06:56.900]  不只是說傳道人
[00:06:56.900 --> 00:07:00.200]  是包括你今天在社會裡面的功績
[00:07:00.200 --> 00:07:03.500]  包括你在任何一個的界別裡面
[00:07:03.500 --> 00:07:04.400]  那個服事
[00:07:04.400 --> 00:07:05.500]  無論你是老師
[00:07:05.500 --> 00:07:06.500]  你是公務員
[00:07:06.500 --> 00:07:11.700]  或者你是這個公司的一個僱員老闆
[00:07:11.700 --> 00:07:14.500]  原來上帝都愛我們每一個人
[00:07:14.500 --> 00:07:16.500]  上帝要託祖你
[00:07:16.500 --> 00:07:18.900]  就是要在這個不信的世代裡面
[00:07:18.900 --> 00:07:21.800]  彰顯祂自己的榮耀
[00:07:21.800 --> 00:07:24.500]  今天我們要留意這個焦點
[00:07:24.500 --> 00:07:25.500]  這個焦點
[00:07:25.500 --> 00:07:27.600]  怎樣能夠做得對的事
[00:07:27.600 --> 00:07:29.700]  你要心意根深
[00:07:29.700 --> 00:07:31.400]  以致你有持續的改變
[00:07:31.400 --> 00:07:32.500]  我們等一下就會說
[00:07:32.500 --> 00:07:36.400]  下一課就會有傳道人跟我們分享朋友
[00:07:36.400 --> 00:07:38.500]  我們沒有一個人是單打獨鬥的
[00:07:38.500 --> 00:07:41.000]  我們要有一個全人的健康
[00:07:41.000 --> 00:07:43.000]  你不是一個人去努力
[00:07:43.000 --> 00:07:44.900]  你是需要有一個群體
[00:07:44.900 --> 00:07:46.700]  有一個小組就在教會裡面
[00:07:46.700 --> 00:07:49.700]  所以你可以有兩三個知己朋友
[00:07:49.700 --> 00:07:52.300]  你要彼此互相的代討
[00:07:52.300 --> 00:07:54.500]  亦都彼此互相虧勸
[00:07:54.500 --> 00:07:58.000]  你要人怎樣為你代討虧勸
[00:07:58.000 --> 00:08:01.000]  你就要將你的心事都說出來
[00:08:01.000 --> 00:08:03.000]  不是叫你對全世界說
[00:08:03.000 --> 00:08:05.800]  你可以找一些信任得過的
[00:08:05.800 --> 00:08:07.600]  我們屬靈的知己朋友
[00:08:07.600 --> 00:08:08.900]  我們必定要有
[00:08:08.900 --> 00:08:10.400]  夫婦裡面
[00:08:10.400 --> 00:08:11.900]  你就必須有你的配偶
[00:08:11.900 --> 00:08:14.200]  就是你的蘇眉
[00:08:14.200 --> 00:08:18.300]  如果你的配偶都做不到你的蘇眉的話
[00:08:18.300 --> 00:08:19.700]  是有問題的
[00:08:19.700 --> 00:08:21.300]  你不要告訴我
[00:08:21.300 --> 00:08:24.300]  我的蘇眉是一個異性的朋友
[00:08:24.300 --> 00:08:25.700]  這是很大的一件事
[00:08:25.700 --> 00:08:29.800]  你的配偶是你的生命裡面
[00:08:29.800 --> 00:08:32.100]  一個很好的屬靈的伴侶
[00:08:32.100 --> 00:08:34.700]  所以我們在前面的三堂
[00:08:34.700 --> 00:08:36.600]  究竟你做了什麼改變
[00:08:36.600 --> 00:08:38.900]  有什麼具體回應的行動呢
[00:08:38.900 --> 00:08:42.800]  鼎姐妹你做了什麼決定了沒有
[00:08:42.800 --> 00:08:44.800]  如果我問一問你的時候
[00:08:44.800 --> 00:08:47.300]  我希望你都還記得那些道是什麼
[00:08:47.300 --> 00:08:48.100]  如果不是的話
[00:08:48.100 --> 00:08:49.300]  可以重溫的
[00:08:49.300 --> 00:08:51.000]  我們的網站很方便的
[00:08:51.000 --> 00:08:52.000]  你如果出差
[00:08:52.000 --> 00:08:54.800]  隨時手機都可以聽到的
[00:08:54.800 --> 00:09:00.100]  鼎姐妹我們要一起去學習這個功課
[00:09:00.100 --> 00:09:01.600]  我們今天來看
[00:09:01.600 --> 00:09:05.700]  這個焦點心意根深的一個主題經文
[00:09:05.700 --> 00:09:07.800]  在羅馬書十二章一到二節
[00:09:07.800 --> 00:09:09.200]  我們一起讀
[00:09:09.200 --> 00:09:10.700]  所以弟兄們
[00:09:10.700 --> 00:09:13.200]  我以神的慈悲勸你們
[00:09:13.200 --> 00:09:14.700]  將身體獻上
[00:09:14.700 --> 00:09:15.900]  當作活祭
[00:09:15.900 --> 00:09:17.000]  是聖潔的
[00:09:17.000 --> 00:09:18.600]  是神所喜悅的
[00:09:18.600 --> 00:09:20.400]  你們如此侍奉
[00:09:20.400 --> 00:09:22.400]  乃是理所當然的
[00:09:22.400 --> 00:09:24.600]  不要效法這個世界
[00:09:24.600 --> 00:09:27.300]  只要心意根深而變化
[00:09:27.300 --> 00:09:30.400]  叫你們測驗何謂神的善良
[00:09:30.400 --> 00:09:33.800]  純存可喜悅的旨意
[00:09:33.800 --> 00:09:35.500]  我們一起做一個祈禱
[00:09:35.500 --> 00:09:37.600]  天父上帝我們多謝祢
[00:09:37.600 --> 00:09:40.600]  多謝祢讓我們在聖經裏面看到
[00:09:40.600 --> 00:09:43.300]  怎樣能夠真正心意根深
[00:09:43.300 --> 00:09:45.900]  那個秘訣的所在
[00:09:45.900 --> 00:09:47.400]  主要讓我們今天在祢面前
[00:09:47.400 --> 00:09:48.800]  全心謙卑
[00:09:48.800 --> 00:09:51.500]  我們願意躺開我們的心靈
[00:09:51.500 --> 00:09:54.400]  願真理的聖靈指教我們
[00:09:54.400 --> 00:09:55.700]  我們將講的聽的
[00:09:55.700 --> 00:09:57.400]  都交在主的恩手裏面
[00:09:57.400 --> 00:09:58.600]  求主帶領我們
[00:09:58.600 --> 00:09:59.800]  同心禱告
[00:09:59.800 --> 00:10:01.000]  奉主明求
[00:10:01.000 --> 00:10:02.300]  Amen
[00:10:02.300 --> 00:10:03.800]  這段經文其實是來自
[00:10:03.800 --> 00:10:08.400]  保羅寫羅馬書的佈局
[00:10:08.400 --> 00:10:10.300]  就是保羅寫的書信
[00:10:10.300 --> 00:10:12.600]  就是先交代教義
[00:10:12.600 --> 00:10:14.000]  接著說什麼
[00:10:14.000 --> 00:10:16.400]  說生活
[00:10:16.400 --> 00:10:17.900]  羅馬書頭十一章
[00:10:17.900 --> 00:10:19.300]  都和我們處理
[00:10:19.300 --> 00:10:21.600]  恩信被稱為義
[00:10:21.600 --> 00:10:23.700]  全是上帝的恩典
[00:10:23.700 --> 00:10:25.900]  這個重要的教義
[00:10:25.900 --> 00:10:28.100]  而到十二章到十六章
[00:10:28.100 --> 00:10:29.900]  就是說我們怎樣
[00:10:29.900 --> 00:10:31.400]  和信徒之間
[00:10:31.400 --> 00:10:32.900]  和不信的人
[00:10:32.900 --> 00:10:36.000]  他們交往的關係
[00:10:36.000 --> 00:10:37.400]  就將他們講出來
[00:10:37.400 --> 00:10:39.600]  很實際的要講出來
[00:10:39.600 --> 00:10:42.300]  所以我們在這段經文首先說
[00:10:42.300 --> 00:10:44.700]  所以他是基於前文
[00:10:44.700 --> 00:10:46.700]  頭十一章裏面說什麼
[00:10:46.700 --> 00:10:48.900]  羅馬書頭十一章講到
[00:10:48.900 --> 00:10:51.900]  我們每個人都是罪人
[00:10:51.900 --> 00:10:52.700]  我們怎麼知道
[00:10:52.700 --> 00:10:55.500]  因為律法叫我們知罪
[00:10:55.500 --> 00:10:57.600]  今天有誰夠膽在神的面前
[00:10:57.600 --> 00:10:59.500]  說我一點過犯都沒有
[00:10:59.500 --> 00:11:00.500]  沒有可能
[00:11:00.500 --> 00:11:03.200]  我們每個人都是有瑕疵
[00:11:03.200 --> 00:11:05.500]  有軟弱
[00:11:05.500 --> 00:11:07.800]  不單止說外邦人
[00:11:07.800 --> 00:11:09.000]  他說猶太人
[00:11:09.000 --> 00:11:10.000]  神的選民
[00:11:10.000 --> 00:11:11.200]  神的百姓
[00:11:11.200 --> 00:11:12.400]  都是一樣
[00:11:12.400 --> 00:11:13.900]  無一倖免
[00:11:13.900 --> 00:11:17.700]  我們每個人都被圈在這個罪裏面
[00:11:17.700 --> 00:11:19.600]  但我們感恩在第四章講到
[00:11:19.600 --> 00:11:21.800]  阿伯拉罕的信心
[00:11:21.800 --> 00:11:25.600]  就讓我們看見上帝的恩典和啟示
[00:11:25.600 --> 00:11:28.000]  上帝救贖的方式
[00:11:28.000 --> 00:11:31.700]  是因信而可以稱我們為義
[00:11:31.700 --> 00:11:33.400]  在舊約
[00:11:33.400 --> 00:11:35.700]  創世紀十五章六節
[00:11:35.700 --> 00:11:38.900]  當神顯明給阿伯拉罕知道
[00:11:38.900 --> 00:11:41.400]  你雖然現在年紀這麼老邁
[00:11:41.400 --> 00:11:44.600]  但我應許你的子孫
[00:11:44.600 --> 00:11:47.000]  好像天上的星
[00:11:47.000 --> 00:11:48.600]  地上的沙這麼多
[00:11:48.600 --> 00:11:52.500]  當時對阿伯拉罕來說是不可思議的
[00:11:52.500 --> 00:11:53.300]  但上帝說
[00:11:53.300 --> 00:11:54.200]  是的
[00:11:54.200 --> 00:11:56.700]  不是你的家僕
[00:11:56.700 --> 00:11:58.700]  不是你adopt的一個人
[00:11:58.700 --> 00:12:00.200]  我是要你的正妻
[00:12:00.200 --> 00:12:01.700]  撒拉所生的兒子
[00:12:01.700 --> 00:12:04.800]  才是應許之子
[00:12:04.800 --> 00:12:08.100]  所以當時阿伯拉罕聽到這句說話
[00:12:08.100 --> 00:12:10.100]  他以此
[00:12:10.100 --> 00:12:11.900]  即是他信神的說話
[00:12:11.900 --> 00:12:14.400]  神就以此成為他的兒
[00:12:14.400 --> 00:12:17.400]  恩信正義的真理由舊約已經開始
[00:12:17.400 --> 00:12:19.800]  一直到新約的時候
[00:12:19.800 --> 00:12:20.600]  我們看到
[00:12:20.600 --> 00:12:22.400]  神要我們明白
[00:12:22.400 --> 00:12:25.800]  不是靠我們自己立功的方法
[00:12:25.800 --> 00:12:28.900]  不是靠你自己努力去做一個好人
[00:12:28.900 --> 00:12:30.500]  你以為這樣去換取救恩
[00:12:30.500 --> 00:12:33.000]  我們沒有一個人是成功的
[00:12:33.000 --> 00:12:36.700]  因為我們每個人都會在這方面一定失敗
[00:12:36.700 --> 00:12:39.200]  所以第五章說到原因
[00:12:39.200 --> 00:12:41.500]  因為我們人類的始祖亞當
[00:12:41.500 --> 00:12:44.200]  他就是第一個被造的人
[00:12:44.200 --> 00:12:45.400]  他不聽神的話
[00:12:45.400 --> 00:12:46.600]  吃了禁果之後
[00:12:46.600 --> 00:12:48.500]  罪就進入了這個世界
[00:12:48.500 --> 00:12:51.200]  這個是首先的亞當
[00:12:51.200 --> 00:12:53.100]  但聖經要為我們描述
[00:12:53.100 --> 00:12:54.800]  就有末後的亞當
[00:12:54.800 --> 00:12:57.000]  有第二個亞當
[00:12:57.000 --> 00:12:59.400]  就是人類裏面
[00:12:59.400 --> 00:13:02.400]  一個新人類的阿頭
[00:13:02.400 --> 00:13:03.800]  就是耶穌基督
[00:13:03.800 --> 00:13:05.200]  他的一來
[00:13:05.200 --> 00:13:06.700]  他來到這個世界
[00:13:06.700 --> 00:13:09.100]  他為我們的罪而犧牲
[00:13:09.100 --> 00:13:10.500]  不是因為他自己本身有罪
[00:13:10.500 --> 00:13:11.500]  是沒有罪
[00:13:11.500 --> 00:13:14.100]  所以我們能夠有這個救恩
[00:13:14.100 --> 00:13:15.500]  我們有這個救贖的恩典
[00:13:15.500 --> 00:13:19.100]  是耶穌為我們打開這條又新又活的路
[00:13:19.100 --> 00:13:20.900]  我們成為新人類
[00:13:20.900 --> 00:13:24.700]  我們這個所謂元首
[00:13:24.700 --> 00:13:28.400]  當我們願意將我們生命主權交給他的時候
[00:13:28.400 --> 00:13:32.400]  我們就是屬於新人類的一個成員
[00:13:32.400 --> 00:13:34.300]  這個救人類
[00:13:34.300 --> 00:13:38.000]  救人是屬於第一個亞當
[00:13:38.000 --> 00:13:40.600]  他是隨著自己的情慾敗壞
[00:13:40.600 --> 00:13:41.800]  但是新人類
[00:13:41.800 --> 00:13:43.700]  我們是跟隨著耶穌基督
[00:13:43.700 --> 00:13:45.500]  有聖靈住在我們裏面
[00:13:45.500 --> 00:13:48.500]  我們有一個新造的生命
[00:13:48.500 --> 00:13:53.100]  我們能夠脫離罪和死的核制
[00:13:53.100 --> 00:13:55.000]  在第六章就解釋了
[00:13:55.000 --> 00:13:56.000]  這件事
[00:13:56.000 --> 00:13:57.000]  既然是這樣的時候
[00:13:57.000 --> 00:13:58.700]  我們要將這個身體
[00:13:58.700 --> 00:14:00.700]  獻上作義的工具
[00:14:00.700 --> 00:14:02.200]  不要作什麼
[00:14:02.200 --> 00:14:03.900]  作罪的奴僕
[00:14:03.900 --> 00:14:05.900]  保羅已經解釋得很清楚
[00:14:05.900 --> 00:14:07.000]  很透徹
[00:14:07.000 --> 00:14:07.800]  到第七章
[00:14:07.800 --> 00:14:11.600]  但是保羅仍然很坦白地跟我們說
[00:14:11.600 --> 00:14:13.000]  他的掙扎
[00:14:13.000 --> 00:14:14.100]  他的掙扎就是說
[00:14:14.100 --> 00:14:18.000]  誰能夠救我脫離這個取死的身體呢
[00:14:18.000 --> 00:14:20.700]  這個身體仍然會懂得犯罪
[00:14:20.700 --> 00:14:23.600]  是因為魔鬼會透過這個世界
[00:14:23.600 --> 00:14:27.300]  去透過挑動我們裏面的肉體的邪情私慾
[00:14:27.300 --> 00:14:29.300]  要我們去犯罪得罪神
[00:14:29.300 --> 00:14:32.800]  要我們離棄神的原意
[00:14:32.800 --> 00:14:35.100]  我們怎樣能夠勝過這件事呢
[00:14:35.100 --> 00:14:39.000]  保羅在原初第七章講到這個掙扎的時候
[00:14:39.000 --> 00:14:41.600]  但是到最後他感恩
[00:14:41.600 --> 00:14:45.500]  就是他看見神給他一個生命的律
[00:14:45.500 --> 00:14:47.300]  就是他賜下聖靈
[00:14:47.300 --> 00:14:49.500]  叫我們得著自由
[00:14:49.500 --> 00:14:51.300]  唯有當我們很明白
[00:14:51.300 --> 00:14:55.000]  原來我們今天信靠耶穌不是單打獨鬥
[00:14:55.000 --> 00:14:56.500]  不是憑你自己的意志
[00:14:56.500 --> 00:14:58.000]  你勝過那些罪
[00:14:58.000 --> 00:15:00.400]  是因為聖靈已經住在我們裏面
[00:15:00.400 --> 00:15:05.100]  我們每天願意信服真理的聖靈而行
[00:15:05.100 --> 00:15:08.000]  聖靈會藉著他的話語
[00:15:08.000 --> 00:15:09.600]  聖經的光照
[00:15:09.600 --> 00:15:11.200]  在任何的時刻
[00:15:11.200 --> 00:15:14.600]  你任何時候有軟弱的傾向
[00:15:14.600 --> 00:15:17.200]  原來聖靈就會叫你知罪
[00:15:17.200 --> 00:15:19.900]  你試過做了教徒這麼多年
[00:15:19.900 --> 00:15:21.600]  你有沒有在某些處境裏面
[00:15:21.600 --> 00:15:23.600]  突然間有一個叮一聲醒覺
[00:15:23.600 --> 00:15:25.900]  好像這樣做不是很好
[00:15:25.900 --> 00:15:29.500]  好像這樣不是神喜悅的
[00:15:29.500 --> 00:15:33.900]  那些內心微細的聲音是怎樣來的呢
[00:15:33.900 --> 00:15:37.000]  是聖靈透過你所讀的聖經
[00:15:37.000 --> 00:15:41.100]  透過上帝他自己的話語的光照
[00:15:41.100 --> 00:15:43.700]  就在你有這樣的傾向
[00:15:43.700 --> 00:15:45.700]  或者要跌落這個軟弱的時候
[00:15:45.700 --> 00:15:47.200]  他就光照你
[00:15:47.200 --> 00:15:49.000]  我們要有知罪
[00:15:49.000 --> 00:15:50.800]  要有這種敏銳
[00:15:50.800 --> 00:15:53.400]  如果你今天沒有的話
[00:15:53.400 --> 00:15:56.500]  你其實不是一個活著的基督徒
[00:15:56.500 --> 00:15:58.600]  你就是一個已經沉睡
[00:15:58.600 --> 00:16:01.900]  甚至可能死了
[00:16:01.900 --> 00:16:03.500]  一個行屍走肉的人
[00:16:03.500 --> 00:16:06.900]  你用刀刺他也不會彈起來
[00:16:06.900 --> 00:16:08.200]  因為他已經死了
[00:16:08.200 --> 00:16:09.400]  但我們今天不是
