
[00:00:00.000 --> 00:00:03.080]  我是同心的禱告
[00:02:19.520 --> 00:02:22.080]  今天會看十八章九至十七節
[00:02:22.080 --> 00:02:24.200]  這本經文分開兩個部分
[00:02:24.200 --> 00:02:25.640]  同樣是描述了
[00:02:25.640 --> 00:02:29.600]  在神國裡面身份一角的逆轉
[00:02:29.600 --> 00:02:32.240]  第一部分是九至十四節
[00:02:32.240 --> 00:02:34.760]  在耶穌說的一個比喻裡面
[00:02:34.760 --> 00:02:36.760]  聲名狼藉的瑞利
[00:02:36.760 --> 00:02:40.280]  反而比一個很受尊重的宗教領袖
[00:02:40.280 --> 00:02:43.800]  更加受到耶穌的稱讚
[00:02:43.800 --> 00:02:46.200]  第二個部分十五至十七節
[00:02:46.200 --> 00:02:49.240]  耶穌和門徒同行的歷程裡面
[00:02:49.240 --> 00:02:54.560]  竟然耶穌帶著一個軟弱無助的鷹鞋
[00:02:54.560 --> 00:02:58.320]  要作為這群門徒學校的對象
[00:02:58.320 --> 00:03:01.000]  我們先來看九至十四節
[00:03:01.000 --> 00:03:03.120]  在第九節就很快
[00:03:03.120 --> 00:03:05.040]  老家已經很清楚說了
[00:03:05.040 --> 00:03:08.440]  耶穌說這個比喻的對象是哪些人
[00:03:08.440 --> 00:03:11.840]  是那些自以為意而藐視別人的人
[00:03:11.840 --> 00:03:13.640]  這個比喻的對象是
[00:03:13.640 --> 00:03:17.240]  自以為意而藐視別人的人
[00:03:17.240 --> 00:03:21.320]  自以為意就是說我信靠我自己
[00:03:21.320 --> 00:03:24.840]  我信心自己在上帝面前我是正直的
[00:03:24.840 --> 00:03:27.640]  我是合神心意的
[00:03:27.640 --> 00:03:29.040]  我們進入比喻的場景
[00:03:29.040 --> 00:03:32.120]  在第十節兩個人一起去聖殿去禱告
[00:03:32.120 --> 00:03:34.840]  一個法利塞人 一個瑞利
[00:03:34.840 --> 00:03:37.440]  法利塞人和瑞利應該是路交坊裡面
[00:03:37.440 --> 00:03:39.400]  一個很具代表性的人物
[00:03:39.400 --> 00:03:42.040]  大家可能都不是第一次聽的
[00:03:42.040 --> 00:03:43.440]  剛剛在上文十一章
[00:03:43.440 --> 00:03:47.080]  已經耶穌責備法利塞人假冒違善
[00:03:47.080 --> 00:03:49.440]  他們說他洗淨杯盆的外面
[00:03:49.440 --> 00:03:51.720]  裡面裝滿貪婪 邪惡
[00:03:51.720 --> 00:03:55.240]  把薄荷 茴香各樣的蔬菜獻上十分之一
[00:03:55.240 --> 00:03:58.280]  但忽略了公義 愛神的事
[00:03:58.280 --> 00:04:00.240]  又喜歡會堂的高位
[00:04:00.240 --> 00:04:04.240]  喜歡在街市上的人向我們問安
[00:04:04.240 --> 00:04:07.000]  法利塞人和瑞利這兩個角色
[00:04:07.000 --> 00:04:08.520]  很多方面的對比
[00:04:08.520 --> 00:04:11.360]  而最基本的在當時的社會背景
[00:04:11.360 --> 00:04:15.440]  他的身份是完全強弱懸殊的
[00:04:15.440 --> 00:04:17.040]  法利塞 我們經常聽到
[00:04:17.040 --> 00:04:22.520]  法利塞的字根其實是分隔 分開
[00:04:22.520 --> 00:04:25.160]  他認為 什麼是勁乾呢
[00:04:25.160 --> 00:04:27.200]  就是要守很多的律法
[00:04:27.200 --> 00:04:30.080]  和一些不潔的人 或者不潔的事
[00:04:30.080 --> 00:04:33.640]  要分別出來 免得被玷污
[00:04:33.640 --> 00:04:35.720]  這個概念 他認為
[00:04:35.720 --> 00:04:37.760]  如果能夠嚴守五經的律法
[00:04:37.760 --> 00:04:39.640]  和他們自己所訂立的
[00:04:39.640 --> 00:04:43.080]  吩咐的一些口傳的律例吩咐
[00:04:43.080 --> 00:04:45.960]  那就可以承受永生了
[00:04:45.960 --> 00:04:47.480]  所以這個明德想和他們
[00:04:47.480 --> 00:04:49.320]  不想和他們 想和他們分別出來
[00:04:49.320 --> 00:04:51.160]  不要被你玷污
[00:04:51.160 --> 00:04:55.360]  也都他監察審核其他人做得好不好
[00:04:55.360 --> 00:04:58.600]  所以在猶太人的背景裏面
[00:04:58.600 --> 00:05:03.000]  他們是很被尊重的宗教領袖
[00:05:03.000 --> 00:05:05.560]  相對瑞利在當時
[00:05:05.560 --> 00:05:07.960]  他們為羅馬政府去工作
[00:05:07.960 --> 00:05:10.320]  往往可能特別在工作的時候
[00:05:10.320 --> 00:05:12.320]  很容易可以中爆思囊
[00:05:12.320 --> 00:05:13.920]  就被當時的猶太人看為
[00:05:13.920 --> 00:05:19.040]  好像一個賣國賊 而且被厭棄
[00:05:19.040 --> 00:05:23.280]  比喻裏面 兩人一起的禱告裏面
[00:05:23.280 --> 00:05:26.640]  他們的態度 形式 內容都很不一樣
[00:05:26.640 --> 00:05:28.040]  當時猶太人比較多
[00:05:28.040 --> 00:05:30.600]  是早上九點 下午三點
[00:05:30.600 --> 00:05:33.200]  在聖殿裏面有一個公圖
[00:05:33.200 --> 00:05:34.200]  所以他們講的說話
[00:05:34.200 --> 00:05:36.880]  應該大家是會聽得見的
[00:05:36.880 --> 00:05:38.760]  我們首先看看這個法理塞人
[00:05:38.760 --> 00:05:40.800]  他怎樣去禱告
[00:05:40.800 --> 00:05:44.240]  十一節 法理塞人獨自站立
[00:05:44.240 --> 00:05:46.440]  自言自語地禱告
[00:05:46.440 --> 00:05:48.120]  神啊 我感謝祢
[00:05:48.120 --> 00:05:50.800]  我不像別人勒索 不義奸淫
[00:05:50.800 --> 00:05:53.360]  也不像這個瑞利
[00:05:53.360 --> 00:05:56.080]  自言自語的禱告即是甚麼呢
[00:05:56.080 --> 00:05:59.000]  自己 向自己禱告
[00:05:59.000 --> 00:06:02.320]  或者為了自己的事去禱告
[00:06:02.320 --> 00:06:03.520]  他一開始的時候說
[00:06:03.520 --> 00:06:04.640]  神啊 我感謝祢
[00:06:04.640 --> 00:06:08.880]  我們常常都講一個很讚美的感恩
[00:06:08.880 --> 00:06:11.480]  小常理 感謝神之後你會說甚麼
[00:06:11.480 --> 00:06:12.640]  當然是說
[00:06:12.640 --> 00:06:14.600]  上帝的作為
[00:06:14.600 --> 00:06:17.640]  因著上帝給我們的很多福氣
[00:06:17.640 --> 00:06:19.200]  以致我們去感謝神
[00:06:19.200 --> 00:06:20.520]  通常都是這樣
[00:06:20.520 --> 00:06:21.840]  但接著他說的是甚麼呢
[00:06:21.840 --> 00:06:22.960]  很奇怪
[00:06:22.960 --> 00:06:25.280]  接著他說的是一連串甚麼
[00:06:25.280 --> 00:06:26.920]  他自己的成就
[00:06:26.920 --> 00:06:28.680]  他的美德
[00:06:28.680 --> 00:06:30.320]  我不像這個人這樣
[00:06:30.320 --> 00:06:33.600]  勒索 不義 奸淫
[00:06:33.600 --> 00:06:35.040]  他將整個禱告
[00:06:35.040 --> 00:06:36.760]  所謂的禱告
[00:06:36.760 --> 00:06:41.040]  其實是變成了一個很自我中心
[00:06:41.040 --> 00:06:42.720]  而且他更加刻意
[00:06:42.720 --> 00:06:45.880]  用一些很貶低的 藐視的語氣
[00:06:45.880 --> 00:06:48.360]  去低貶他身邊這個瑞利說
[00:06:48.360 --> 00:06:51.720]  我不像這個瑞利
[00:06:51.720 --> 00:06:55.080]  好了 評價完他自己道德行為多好呢
[00:06:55.080 --> 00:06:57.680]  他又說自己挺敬虔
[00:06:57.680 --> 00:06:58.600]  十頁之
[00:06:58.600 --> 00:07:00.320]  我每週禁食兩次
[00:07:00.320 --> 00:07:03.000]  凡我所得的獻上十分之一
[00:07:03.000 --> 00:07:06.320]  就如很多當時法律賽的教派
[00:07:06.320 --> 00:07:08.520]  他們嚴守當時的律例典章
[00:07:08.520 --> 00:07:11.080]  以示敬虔
[00:07:11.080 --> 00:07:13.720]  整體上你留意一下他的禱告
[00:07:13.720 --> 00:07:16.320]  他面對上帝的時候
[00:07:16.320 --> 00:07:20.600]  他是刻意將自己跟其他人去比較
[00:07:20.600 --> 00:07:24.680]  顯示自己多麼優越
[00:07:24.680 --> 00:07:28.040]  按他自己界定二人的基準
[00:07:28.040 --> 00:07:30.440]  他自己界定二人的基準
[00:07:30.440 --> 00:07:34.080]  應該對自己的評分相當不錯
[00:07:34.080 --> 00:07:35.720]  當然他一廂情願
[00:07:35.720 --> 00:07:39.360]  重要的是上帝如何界定何謂二人
[00:07:39.360 --> 00:07:41.920]  這個才是最重要的
[00:07:41.920 --> 00:07:43.640]  我們轉去看另外一個人
[00:07:43.640 --> 00:07:46.840]  瑞利如何在聖殿的禱告
[00:07:46.840 --> 00:07:48.240]  十三節說
[00:07:48.240 --> 00:07:50.480]  那瑞利遠遠地站著
[00:07:50.480 --> 00:07:53.320]  連舉目望天也不敢
[00:07:53.320 --> 00:07:54.600]  只隨著空說
[00:07:54.600 --> 00:07:58.880]  神啊 開恩可憐我這個罪人
[00:07:58.880 --> 00:08:00.200]  這個瑞利的表現
[00:08:00.200 --> 00:08:04.680]  跟剛才的法律賽人剛剛相反
[00:08:04.680 --> 00:08:09.600]  如果剛才法律賽人的禱告姿勢是獨視站立
[00:08:09.600 --> 00:08:12.320]  似乎他覺得自己了不起
[00:08:12.320 --> 00:08:14.240]  他想跟別人保持距離
[00:08:14.240 --> 00:08:15.280]  因為我聰明
[00:08:15.280 --> 00:08:17.000]  想跟別人保持距離
[00:08:17.000 --> 00:08:18.920]  瑞利反過來遠遠地站著
[00:08:18.920 --> 00:08:20.120]  就好像是
[00:08:20.120 --> 00:08:22.200]  我太差了
[00:08:22.200 --> 00:08:23.600]  我要跟你保持距離
[00:08:23.600 --> 00:08:25.320]  你明白嗎
[00:08:25.320 --> 00:08:30.240]  反過來的動作很近似
[00:08:30.240 --> 00:08:33.920]  然後法律賽人很有信心向上帝禱告
[00:08:33.920 --> 00:08:38.040]  瑞利連當時一個猶太人慣用的姿勢
[00:08:38.040 --> 00:08:39.520]  舉目望天
[00:08:39.520 --> 00:08:41.920]  他都不敢
[00:08:41.920 --> 00:08:44.320]  法律賽人因為自己的表現很驕傲
[00:08:44.320 --> 00:08:46.520]  瑞利只是隨著空
[00:08:46.520 --> 00:08:48.800]  表達他的悔咎
[00:08:48.800 --> 00:08:51.560]  一種羞愧
[00:08:51.560 --> 00:08:54.120]  法律賽人炫耀自己有多好
[00:08:54.120 --> 00:08:56.840]  瑞利知道自己有罪
[00:08:56.840 --> 00:08:58.400]  向上帝呼求
[00:08:58.400 --> 00:09:02.520]  求你開恩可憐我這個罪人
[00:09:02.520 --> 00:09:04.480]  我手法上都很特別
[00:09:04.480 --> 00:09:05.480]  你留意一下
[00:09:05.480 --> 00:09:07.360]  法律賽人的討盟是怎樣
[00:09:07.360 --> 00:09:08.440]  很長的
[00:09:08.440 --> 00:09:11.840]  羅列出我做過什麼好事
[00:09:11.840 --> 00:09:13.040]  瑞利的討盟
[00:09:13.040 --> 00:09:14.040]  留意一下
[00:09:14.040 --> 00:09:15.440]  幾個字
[00:09:15.440 --> 00:09:19.000]  他沒有羅列出他自己犯過什麼罪行
[00:09:19.000 --> 00:09:20.360]  就好像是
[00:09:20.360 --> 00:09:21.720]  我都不用說了
[00:09:21.720 --> 00:09:24.680]  我單單以我這麼卑劣的身份
[00:09:24.680 --> 00:09:26.520]  被人厭棄的身份
[00:09:26.520 --> 00:09:29.280]  我已經足以承認我不配
[00:09:29.280 --> 00:09:31.440]  我都不用跟你說我做過什麼
[00:09:31.440 --> 00:09:35.000]  我只能求上帝你的恩典
[00:09:35.000 --> 00:09:37.320]  耶穌怎樣評價這兩個人呢
[00:09:37.320 --> 00:09:38.560]  十四節
[00:09:38.560 --> 00:09:40.000]  我告訴你們
[00:09:40.000 --> 00:09:41.800]  這人回家去
[00:09:41.800 --> 00:09:44.720]  被那人倒算為二了
[00:09:44.720 --> 00:09:47.200]  留意一下一個地方的對比
[00:09:47.200 --> 00:09:49.320]  聖殿 家
[00:09:49.320 --> 00:09:51.320]  其實很諷刺的
[00:09:51.320 --> 00:09:53.160]  聖殿我們都很容易理解
[00:09:53.160 --> 00:09:56.920]  是當時猶太人聚集敬拜神的地方
[00:09:56.920 --> 00:09:59.320]  被視為神聖的
[00:09:59.320 --> 00:10:01.600]  但是耶穌說這個瑞利
[00:10:01.600 --> 00:10:03.760]  他回到家
[00:10:03.760 --> 00:10:07.200]  倒算為二
[00:10:07.200 --> 00:10:13.040]  宗教領袖是一個被視為神聖的地方的禱告
[00:10:13.040 --> 00:10:15.200]  吾夢上帝越南
[00:10:15.200 --> 00:10:17.120]  一個當時被厭棄的人
[00:10:17.120 --> 00:10:18.800]  回到自己家
[00:10:18.800 --> 00:10:21.520]  絕對微不足道
[00:10:21.520 --> 00:10:23.040]  平凡的人民
[00:10:23.040 --> 00:10:25.760]  平凡的地方的禱告
[00:10:25.760 --> 00:10:27.680]  反而被上帝越南
[00:10:27.680 --> 00:10:29.560]  上帝漢維爾
[00:10:29.560 --> 00:10:31.680]  是不是有點害怕
[00:10:31.680 --> 00:10:33.920]  原來我們一直在
[00:10:33.920 --> 00:10:36.120]  神聖的地方做很多事情
[00:10:36.120 --> 00:10:37.880]  未必一定是最好
[00:10:37.880 --> 00:10:39.280]  躲在家裡
[00:10:39.280 --> 00:10:40.280]  自己
[00:10:40.280 --> 00:10:42.400]  這樣向上帝說話的時候
[00:10:42.400 --> 00:10:44.680]  可能上帝反而立言
[00:10:44.680 --> 00:10:45.960]  我們很早就會問
[00:10:45.960 --> 00:10:48.280]  究竟在上帝的眼中
[00:10:48.280 --> 00:10:51.280]  怎樣界定何為二人呢
[00:10:51.280 --> 00:10:52.880]  為什麼宗教領袖
[00:10:52.880 --> 00:10:56.360]  反而不及一個賣國賊
[00:10:56.360 --> 00:10:58.560]  二這個字 righteousness
[00:10:58.560 --> 00:10:59.680]  我常常說
[00:10:59.680 --> 00:11:00.640]  righteousness
[00:11:00.640 --> 00:11:01.840]  它的本意
[00:11:01.840 --> 00:11:04.240]  是一個right relationship
[00:11:04.240 --> 00:11:07.360]  righteousness的本意是一個right relationship
[00:11:07.360 --> 00:11:10.800]  是一個正確的關係
[00:11:10.800 --> 00:11:13.280]  人和神之間是一個
[00:11:13.280 --> 00:11:15.800]  建基於立約的關係
[00:11:15.800 --> 00:11:18.160]  人去遵守這個約
[00:11:18.160 --> 00:11:20.920]  承認這個是我們的主
[00:11:20.920 --> 00:11:23.360]  於是乎我們順復遵行
[00:11:23.360 --> 00:11:24.760]  祂的旨意
[00:11:24.760 --> 00:11:27.360]  這就是「義」了
[00:11:27.360 --> 00:11:29.200]  禱告是我們抓緊
[00:11:29.200 --> 00:11:32.120]  與上帝恩約這個關係
[00:11:32.120 --> 00:11:35.520]  一個信心的表現
[00:11:35.520 --> 00:11:37.720]  法利塞人他依仗的
[00:11:37.720 --> 00:11:39.640]  是他自己的成就
[00:11:39.640 --> 00:11:41.320]  自高自大
[00:11:41.320 --> 00:11:43.640]  最後榮耀的是誰
[00:11:43.640 --> 00:11:45.000]  榮耀著他
[00:11:45.000 --> 00:11:47.040]  自己
[00:11:47.040 --> 00:11:49.400]  雖然他自以為是
[00:11:49.400 --> 00:11:51.520]  但是他以為
[00:11:51.520 --> 00:11:54.680]  他是上帝的一個選民
[00:11:54.680 --> 00:11:56.840]  但其實他失落了那個焦點
[00:11:56.840 --> 00:12:00.160]  他與神沒有結合一個正確的關係
[00:12:00.160 --> 00:12:04.160]  反而瑞利因為深知自己無能不配
[00:12:04.160 --> 00:12:06.960]  去乞求上帝的開恩憐憫
[00:12:06.960 --> 00:12:08.200]  他願意信服
[00:12:08.200 --> 00:12:11.880]  願意去降服在上帝的主權
[00:12:11.880 --> 00:12:13.440]  在上帝的眼中
[00:12:13.440 --> 00:12:16.840]  就看為一個義人了
[00:12:16.840 --> 00:12:19.160]  耶穌評語結束了這個比喻
[00:12:19.160 --> 00:12:19.880]  他說
[00:12:19.880 --> 00:12:23.000]  凡至高的會降為悲
[00:12:23.000 --> 00:12:25.400]  至今卑微的會升為高
[00:12:25.400 --> 00:12:28.120]  我們看見在神的國度裏面
[00:12:28.120 --> 00:12:33.120]  我們以為地上那種強弱的身份
[00:12:33.120 --> 00:12:36.960]  在上帝國裏面逆轉了
[00:12:36.960 --> 00:12:38.280]  神看的不是你
[00:12:38.280 --> 00:12:40.600]  外顯多少的強弱高低
[00:12:40.600 --> 00:12:44.080]  神看重的人是否願意信服
[00:12:44.080 --> 00:12:46.520]  降服信靠上帝
[00:12:46.520 --> 00:12:49.360]  與上帝的關係
[00:12:49.360 --> 00:12:50.440]  不過補充一下
[00:12:50.440 --> 00:12:51.320]  這個比喻呢
[00:12:51.320 --> 00:12:53.040]  這是一個比喻
[00:12:53.040 --> 00:12:54.360]  不是一個真實的個案
[00:12:54.360 --> 00:12:59.960]  就是耶穌不一定是在譴責這個群體
[00:12:59.960 --> 00:13:01.920]  在任何場景裏面
[00:13:01.920 --> 00:13:04.320]  任何角色都可以發生
[00:13:04.320 --> 00:13:05.400]  就是說
[00:13:05.400 --> 00:13:08.640]  只要那個人他自以為意
[00:13:08.640 --> 00:13:10.360]  去藐視其他人
[00:13:10.360 --> 00:13:15.080]  其實就是落入了這樣的試探裏面
[00:13:15.080 --> 00:13:19.920]  我猜我們應該不會像剛才那個人那樣祈禱的吧
[00:13:19.920 --> 00:13:21.240]  應該不會啦
[00:13:21.240 --> 00:13:24.440]  但是有時候我們心裏面暗暗地
[00:13:24.440 --> 00:13:30.040]  或多或少流露出這種心意也不一定
[00:13:30.040 --> 00:13:34.440]  可能我們特別遇見一些我們不喜歡的人的時候
[00:13:34.440 --> 00:13:37.120]  可能我們心裏面會這樣想
[00:13:37.120 --> 00:13:37.880]  神啊
[00:13:37.880 --> 00:13:39.280]  我感謝你
[00:13:39.280 --> 00:13:40.840]  我很勤力的工作
[00:13:40.840 --> 00:13:43.560]  不像他們那樣遊手好閒
[00:13:43.560 --> 00:13:43.920]  神啊
[00:13:43.920 --> 00:13:44.800]  我感謝你
[00:13:44.800 --> 00:13:46.880]  我也對人很友善
[00:13:46.880 --> 00:13:50.000]  不像誰是誰那麼囂張
[00:13:50.000 --> 00:13:50.280]  神啊
[00:13:50.280 --> 00:13:51.440]  我感謝你
[00:13:51.440 --> 00:13:52.560]  我常常讀經、禱告
[00:13:52.560 --> 00:13:55.640]  沒想到誰都不回教會
[00:13:55.640 --> 00:14:00.800]  我們暗地有時候都在數算自己有多好
[00:14:00.800 --> 00:14:02.400]  法利出行的外顯
[00:14:02.400 --> 00:14:03.240]  很多好行為
[00:14:03.240 --> 00:14:04.400]  不論道德性也好
[00:14:04.400 --> 00:14:06.360]  宗教性也好
[00:14:06.360 --> 00:14:07.320]  其實沒問題
[00:14:07.320 --> 00:14:08.400]  是合神心意的
[00:14:08.400 --> 00:14:09.560]  我意思是好
[00:14:09.560 --> 00:14:10.800]  是正面的
[00:14:10.800 --> 00:14:12.720]  但是他的問題就是
[00:14:12.720 --> 00:14:14.840]  這些善行的動機
[00:14:14.840 --> 00:14:16.440]  是為了自誇
[00:14:16.440 --> 00:14:17.920]  引以為傲
[00:14:17.920 --> 00:14:19.080]  他扭曲了
[00:14:19.080 --> 00:14:23.120]  上帝對異議的那種心意
[00:14:23.120 --> 00:14:26.200]  所以他需要去校正他的焦點
[00:14:26.200 --> 00:14:30.320]  校正他跟神那種關係
[00:14:30.320 --> 00:14:31.920]  有時候我們人
[00:14:31.920 --> 00:14:33.240]  我不知道你們會不會
[00:14:33.240 --> 00:14:39.440]  很喜歡用自己的成就去親近神
[00:14:39.440 --> 00:14:40.120]  不經意地
[00:14:40.120 --> 00:14:42.160]  我們的潛台詞就是什麼呢
[00:14:42.160 --> 00:14:43.200]  上帝
[00:14:43.200 --> 00:14:45.440]  其實我知道我未必完美
[00:14:45.440 --> 00:14:48.600]  我也算做了這麼多事情
[00:14:48.600 --> 00:14:51.440]  你應該也報答一下我吧
[00:14:51.440 --> 00:14:54.560]  我們自己定那種何為義呢
[00:14:54.560 --> 00:14:57.760]  因仇有一種好像想跟上帝等價交易
[00:14:57.760 --> 00:14:59.520]  那種心態
[00:14:59.520 --> 00:15:00.160]  上帝
[00:15:00.160 --> 00:15:01.840]  我做了這麼多好事
[00:15:01.840 --> 00:15:02.600]  我乖了
[00:15:02.600 --> 00:15:03.840]  算是ABCDE
[00:15:03.840 --> 00:15:05.480]  我也挺乖的
[00:15:05.480 --> 00:15:09.400]  也可以成為向你討價還價的籌碼
[00:15:09.400 --> 00:15:10.840]  拿回我應得的祝福
[00:15:10.840 --> 00:15:16.920]  好像這也是一個合理的回報
[00:15:16.920 --> 00:15:17.760]  驕傲
[00:15:17.760 --> 00:15:19.280]  讓我們看不清楚
[00:15:19.280 --> 00:15:21.120]  我們在上帝面前
[00:15:21.120 --> 00:15:23.760]  我們真正的本相
[00:15:23.760 --> 00:15:24.640]  相反
[00:15:24.640 --> 00:15:25.280]  謙卑
[00:15:25.280 --> 00:15:28.160]  讓我們不忘記
[00:15:28.160 --> 00:15:29.440]  我們要向神感恩
[00:15:29.440 --> 00:15:31.160]  是上帝先愛我們
[00:15:31.160 --> 00:15:33.640]  是上帝先去憐憫我們
[00:15:33.640 --> 00:15:37.560]  以致我們知道我們沒什麼可以誇
[00:15:37.560 --> 00:15:40.440]  我們懂得學習去愛其他人
[00:15:40.440 --> 00:15:44.520]  學習去憐憫其他人
[00:15:44.520 --> 00:15:45.280]  現實生活裡面
[00:15:45.280 --> 00:15:47.400]  我們真的不會好像剛才的瑞麗那樣
[00:15:47.400 --> 00:15:48.800]  去禱告
[00:15:48.800 --> 00:15:50.160]  不過在心裡面
[00:15:50.160 --> 00:15:56.240]  總常常會浮現一些類似的念頭
[00:15:56.240 --> 00:15:59.680]  特別當發覺你自己在某個範疇做得很好
[00:15:59.680 --> 00:16:01.800]  或者你在某個範疇負上很多代價
[00:16:01.800 --> 00:16:03.560]  有過效的時候
[00:16:03.560 --> 00:16:05.240]  自我感覺良好
[00:16:05.240 --> 00:16:06.840]  自意的陷阱
[00:16:06.840 --> 00:16:09.400]  很容易就會出現
[00:16:09.400 --> 00:16:10.840]  對於我來說
[00:16:10.840 --> 00:16:12.800]  在我家裡的角色
[00:16:12.800 --> 00:16:17.640]  常常潛藏著很多我自意的試探
[00:16:17.640 --> 00:16:18.880]  我也不止一次說過
[00:16:18.880 --> 00:16:21.280]  我在家裡的膳食部主管
[00:16:21.280 --> 00:16:25.400]  我也是花不少時間去做家務
[00:16:25.400 --> 00:16:27.800]  雖然我應該不會說髒話
[00:16:27.800 --> 00:16:29.960]  但心裡有時候很容易是這樣的
[00:16:29.960 --> 00:16:33.680]  特別是下班後左右兩袋菜
[00:16:33.680 --> 00:16:36.000]  你回到家裡發覺這個在打機
[00:16:36.000 --> 00:16:37.960]  那個不知道為什麼這麼遊手好閒
[00:16:37.960 --> 00:16:40.480]  你就正氣冥然地心裡在想
[00:16:40.480 --> 00:16:43.200]  你看你們做了些什麼
[00:16:43.200 --> 00:16:45.600]  如果不是我在廚房洗洗切切
[00:16:45.600 --> 00:16:48.000]  如果不是我一會兒還做這麼多家務
[00:16:48.000 --> 00:16:50.400]  你們又住得這麼舒服
[00:16:50.400 --> 00:16:55.240]  結果表面上你仍然是做了那些事
[00:16:55.240 --> 00:16:59.080]  但裡面有時候就是不甘心樂意
[00:16:59.080 --> 00:17:00.920]  有時候當我靜下來在想
[00:17:00.920 --> 00:17:02.480]  就是我做了那些事
[00:17:02.480 --> 00:17:05.760]  如果不是一個愛心的服侍
[00:17:05.760 --> 00:17:06.880]  很簡單的
[00:17:06.880 --> 00:17:11.440]  給錢請一個傭人回來一下子就搞定了
[00:17:11.440 --> 00:17:14.520]  我的存在意義可能變得不大
[00:17:14.520 --> 00:17:17.680]  我經常都在這裡要很多的反省
[00:17:17.680 --> 00:17:19.720]  要很多的提醒
[00:17:19.720 --> 00:17:23.040]  能夠有能力、有時間、有健康
[00:17:23.040 --> 00:17:26.400]  去服侍家人其實是上帝很大的福氣
[00:17:26.400 --> 00:17:28.640]  特別去年我姐姐她有大腸癌
[00:17:28.640 --> 00:17:32.240]  不過這樣一個很簡單的手術就好了
[00:17:32.240 --> 00:17:36.760]  原來可以和家人平平安安吃頓飯
[00:17:36.760 --> 00:17:38.880]  原來是一個很大的福氣
[00:17:38.880 --> 00:17:43.520]  這些時候你才慢慢去明白什麼叫做「恩典」
[00:17:43.520 --> 00:17:45.280]  按我的學習
[00:17:45.280 --> 00:17:47.720]  一個人如果有感恩的心
[00:17:47.720 --> 00:17:49.040]  你就會懂得謙避
[00:17:49.040 --> 00:17:51.360]  你要感恩才會謙避
[00:17:51.360 --> 00:17:53.840]  所以相信去數算上帝的恩典
