
[00:00:00.000 --> 00:00:03.080]  今天跟大家去思考一個題目
[00:10:25.600 --> 00:10:29.600]  也用不著誰來證明人是怎樣的
[00:10:29.600 --> 00:10:32.600]  因為他認識人的內心
[00:10:32.600 --> 00:10:35.600]  這裡很清楚耶穌在說
[00:10:35.600 --> 00:10:38.600]  這群人原來很多人見過神蹟的人
[00:10:38.600 --> 00:10:41.600]  就不等於真正相信耶穌的人
[00:10:41.600 --> 00:10:44.600]  所以即使這群人見到耶穌
[00:10:44.600 --> 00:10:46.600]  就跟著他去到不同的地方
[00:10:46.600 --> 00:10:47.600]  無論耶路撒冷
[00:10:47.600 --> 00:10:49.600]  無論上返加利利
[00:10:49.600 --> 00:10:52.600]  很多人因為這個冒名而來到
[00:10:52.600 --> 00:10:54.600]  似乎是信了耶穌的名
[00:10:54.600 --> 00:10:57.600]  但是耶穌很清楚地表明了
[00:10:57.600 --> 00:11:00.600]  這群人即使見到神蹟
[00:11:00.600 --> 00:11:04.600]  就不等於真正的相信耶穌
[00:11:04.600 --> 00:11:07.600]  這個對我們有很重要的提醒
[00:11:07.600 --> 00:11:10.600]  我們今天有時候也說我們見到神
[00:11:10.600 --> 00:11:15.600]  有時候我們也可能沒有真正相信接受耶穌
[00:11:15.600 --> 00:11:18.600]  人可以對神蹟很有興趣
[00:11:18.600 --> 00:11:21.600]  但其實可能對耶穌是沒有興趣的
[00:11:21.600 --> 00:11:24.600]  人可能很喜歡耶穌
[00:11:24.600 --> 00:11:25.600]  滿有能力
[00:11:25.600 --> 00:11:28.600]  但是有些人很抗拒耶穌
[00:11:28.600 --> 00:11:30.600]  成為他生命的主
[00:11:30.600 --> 00:11:32.600]  人可以跟隨耶穌
[00:11:32.600 --> 00:11:34.600]  只是因為耶穌能夠滿足
[00:11:34.600 --> 00:11:37.600]  我們一些生命的需要
[00:11:37.600 --> 00:11:39.600]  所以今天我們要問一個問題
[00:11:39.600 --> 00:11:43.600]  不是問你有否見過神蹟
[00:11:43.600 --> 00:11:47.600]  可能很多人都見過耶穌的神蹟
[00:11:47.600 --> 00:11:49.600]  我們要問的就是
[00:11:49.600 --> 00:11:52.600]  我們有沒有在神蹟裡見到耶穌
[00:11:52.600 --> 00:11:55.600]  從而真的相信耶穌呢?
[00:11:55.600 --> 00:11:59.600]  我們見到這群人就是這樣
[00:11:59.600 --> 00:12:02.600]  來到跟隨著耶穌
[00:12:03.600 --> 00:12:09.600]  但是我們要再見一下耶穌卻不一樣
[00:12:09.600 --> 00:12:13.600]  耶穌是施行神蹟的主
[00:12:13.600 --> 00:12:15.600]  他在眼裡看到什麼呢?
[00:12:15.600 --> 00:12:17.600]  跟我們看到的不太一樣
[00:12:17.600 --> 00:12:19.600]  因為經文告訴我們
[00:12:19.600 --> 00:12:20.600]  第五節
[00:12:20.600 --> 00:12:24.600]  耶穌舉目看見一大群人來
[00:12:24.600 --> 00:12:26.600]  就對肥力說
[00:12:26.600 --> 00:12:30.600]  我們到哪裡去買餅給這些人吃呢?
[00:12:32.600 --> 00:12:36.600]  這裡說到耶穌見到這群人的需要
[00:12:36.600 --> 00:12:40.600]  那群跟隨著耶穌的人
[00:12:40.600 --> 00:12:42.600]  見到耶穌的能力
[00:12:42.600 --> 00:12:45.600]  但耶穌是見到這群人的需要
[00:12:45.600 --> 00:12:47.600]  一些生命的需要
[00:12:47.600 --> 00:12:50.600]  耶穌見到一群飢餓的人
[00:12:50.600 --> 00:12:55.600]  就正如我們剛剛讀到第三個神蹟
[00:12:55.600 --> 00:12:57.600]  在畢氏大詞裡一樣
[00:12:57.600 --> 00:12:58.600]  畢氏大詞裡
[00:12:58.600 --> 00:13:02.600]  耶穌見到那個病了的癱子
[00:13:02.600 --> 00:13:03.600]  是耶穌主動問
[00:13:03.600 --> 00:13:06.600]  你想不想痊癒啊?
[00:13:06.600 --> 00:13:09.600]  耶穌問你想不想痊癒的時候
[00:13:09.600 --> 00:13:11.600]  其實就顯出Hesed
[00:13:11.600 --> 00:13:13.600]  一個大慈愛
[00:13:13.600 --> 00:13:16.600]  一個舊約裡很慈愛的觀念
[00:13:16.600 --> 00:13:17.600]  我們上次就說到
[00:13:17.600 --> 00:13:21.600]  畢氏大詞代表慈愛之家
[00:13:21.600 --> 00:13:23.600]  但是耶穌的行動就顯出
[00:13:23.600 --> 00:13:27.600]  真正的慈愛之家就在耶穌身上
[00:13:27.600 --> 00:13:31.600]  所以耶穌是一個充滿憐憫的主
[00:13:31.600 --> 00:13:33.600]  所以到了第四個神蹟
[00:13:33.600 --> 00:13:34.600]  第五節就說到
[00:13:34.600 --> 00:13:37.600]  耶穌一樣舉目看見的時候
[00:13:37.600 --> 00:13:40.600]  就看見了這一群人
[00:13:40.600 --> 00:13:42.600]  這一群跟隨耶穌的人群
[00:13:42.600 --> 00:13:45.600]  在山上他們充滿飢餓
[00:13:45.600 --> 00:13:47.600]  以至到耶穌對他們
[00:13:47.600 --> 00:13:52.600]  發出一份憐憫
[00:13:52.600 --> 00:13:57.600]  耶穌對我們生命的關注是何等重視
[00:13:57.600 --> 00:14:00.600]  在《馬學福音》第六章三十四節
[00:14:00.600 --> 00:14:02.600]  說到耶穌出來
[00:14:02.600 --> 00:14:06.600]  見有一大群人就憐憫他們
[00:14:06.600 --> 00:14:09.600]  因為他們如同羊沒有目人一般
[00:14:09.600 --> 00:14:14.600]  於是開始教導他們許多事
[00:14:14.600 --> 00:14:16.600]  是耶穌看見的
[00:14:16.600 --> 00:14:18.600]  不只是眼前的飢餓
[00:14:18.600 --> 00:14:19.600]  耶穌看人
[00:14:19.600 --> 00:14:22.600]  還看人內心靈魂的失喪
[00:14:22.600 --> 00:14:26.600]  所以耶穌對我們的關心是全面的
[00:14:26.600 --> 00:14:28.600]  所以記得我們上次說
[00:14:28.600 --> 00:14:31.600]  畢氏大祠那個人
[00:14:31.600 --> 00:14:33.600]  被醫好的時候是怎樣的
[00:14:33.600 --> 00:14:38.600]  是身心靈全面的醫治
[00:14:38.600 --> 00:14:41.600]  這個就是我們的主耶穌
[00:14:41.600 --> 00:14:43.600]  他這樣看見人的需要
[00:14:43.600 --> 00:14:45.600]  所以對於耶穌來說
[00:14:45.600 --> 00:14:48.600]  他施行神蹟並不是說
[00:14:48.600 --> 00:14:51.600]  我今天要顯示我有多厲害
[00:14:51.600 --> 00:14:53.600]  像表演魔術一樣
[00:14:53.600 --> 00:14:55.600]  顯示出我多有能力
[00:14:55.600 --> 00:14:57.600]  不是的
[00:14:57.600 --> 00:14:59.600]  神想讓我們知道
[00:14:59.600 --> 00:15:03.600]  祂是一個憐憫愛我們的主
[00:15:03.600 --> 00:15:07.600]  這個就是今天耶穌看我們的
[00:15:07.600 --> 00:15:10.600]  和我們看耶穌很不一樣
[00:15:10.600 --> 00:15:15.600]  我們都要學習耶穌看人的狀況
[00:15:15.600 --> 00:15:17.600]  人是看神蹟
[00:15:17.600 --> 00:15:20.600]  耶穌是看人的需要
[00:15:20.600 --> 00:15:22.600]  耶穌是看人需要的憐憫
[00:15:22.600 --> 00:15:26.600]  所以今天第一個分題的思考
[00:15:26.600 --> 00:15:28.600]  就是回想你當初信主
[00:15:28.600 --> 00:15:31.600]  或者如今你跟隨耶穌的過程裡
[00:15:31.600 --> 00:15:35.600]  你是更多是因為希望耶穌幫你解決
[00:15:35.600 --> 00:15:37.600]  現實中的問題
[00:15:37.600 --> 00:15:42.600]  還是因為看見自己的靈魂需要主耶穌呢?
[00:15:42.600 --> 00:15:46.600]  物質是我們實際生活裡所要的東西
[00:15:46.600 --> 00:15:49.600]  但我們人生裡不單止物質
[00:15:49.600 --> 00:15:52.600]  我們更加有靈魂的需要
[00:15:52.600 --> 00:15:55.600]  我們能否藉著我們認識耶穌的時候
[00:15:55.600 --> 00:15:57.600]  都看到自己靈魂有需要
[00:15:57.600 --> 00:16:04.600]  而我們去求耶穌幫助我們靈魂裡更深層的需要呢?
[00:16:04.600 --> 00:16:08.600]  所以如果今天耶穌站在你面前的話
[00:16:08.600 --> 00:16:10.600]  祂看見你的生命的時候
[00:16:10.600 --> 00:16:14.600]  祂認為你最需要什麼呢?
[00:16:14.600 --> 00:16:20.600]  待會我們在團體分享的時候可以想一想
[00:16:20.600 --> 00:16:23.600]  這是第一個我們思考的分題
[00:16:23.600 --> 00:16:24.600]  看見
[00:16:24.600 --> 00:16:25.600]  See
[00:16:25.600 --> 00:16:27.600]  What do you see?
[00:16:27.600 --> 00:16:29.600]  耶穌看見什麼?
[00:16:29.600 --> 00:16:31.600]  你看見什麼?
[00:16:31.600 --> 00:16:35.600]  第二個我們今天思考的主題就是
[00:16:35.600 --> 00:16:37.600]  Test
[00:16:37.600 --> 00:16:39.600]  一個考驗
[00:16:39.600 --> 00:16:41.600]  分題叫做
[00:16:41.600 --> 00:16:43.600]  耶穌考驗斐力安德烈
[00:16:43.600 --> 00:16:46.600]  斐力安德烈被耶穌考驗
[00:16:46.600 --> 00:16:49.600]  我們試試看這個段落說什麼
[00:16:49.600 --> 00:16:51.600]  我們看看第六至九節
[00:16:51.600 --> 00:16:54.600]  這個段落裡你會看到有幾個人
[00:16:54.600 --> 00:16:56.600]  有哪幾個人呢?
[00:16:56.600 --> 00:16:58.600]  斐力
[00:16:58.600 --> 00:16:59.600]  還有呢?
[00:16:59.600 --> 00:17:01.600]  安德烈
[00:17:01.600 --> 00:17:02.600]  還有呢?
[00:17:02.600 --> 00:17:04.600]  小孩子
[00:17:04.600 --> 00:17:06.600]  我想問一個問題
[00:17:06.600 --> 00:17:12.600]  這個段落是說斐力安德烈還是小孩子?
[00:17:12.600 --> 00:17:14.600]  還是小孩子?
[00:17:14.600 --> 00:17:16.600]  想清楚
[00:17:16.600 --> 00:17:23.600]  想清楚重點是說哪幾個人
[00:17:23.600 --> 00:17:25.600]  最重點是這個段落
[00:17:25.600 --> 00:17:27.600]  我們要學學看中文
[00:17:27.600 --> 00:17:29.600]  斐力
[00:17:29.600 --> 00:17:34.600]  首先我要在講解的過程裡
[00:17:34.600 --> 00:17:36.600]  我要說一個很重要的問題
[00:17:36.600 --> 00:17:38.600]  就是我們經常有一種迷思
[00:17:38.600 --> 00:17:40.600]  一種讀聖經的錯誤
[00:17:40.600 --> 00:17:41.600]  就是什麼呢?
[00:17:41.600 --> 00:17:43.600]  當你讀到這個五餅二魚的時候
[00:17:43.600 --> 00:17:45.600]  很多人
[00:17:45.600 --> 00:17:47.600]  我可以說很多人
[00:17:47.600 --> 00:17:49.600]  可能有百分之九十的人
[00:17:49.600 --> 00:17:51.600]  都第一時間想
[00:17:51.600 --> 00:17:55.600]  我就要好像個小孩子
[00:17:55.600 --> 00:17:57.600]  有沒有這樣的狀況?
[00:17:57.600 --> 00:17:59.600]  讀這段聖經的時候都說
[00:17:59.600 --> 00:18:00.600]  我希望好像個小孩子般
[00:18:00.600 --> 00:18:02.600]  甘心獻上
[00:18:02.600 --> 00:18:06.600]  但我想告訴你
[00:18:06.600 --> 00:18:07.600]  這個是我們讀聖經裡
[00:18:07.600 --> 00:18:10.600]  經常出現的一個錯誤的地方
[00:18:10.600 --> 00:18:13.600]  五餅二魚的迷思和誤解
[00:18:13.600 --> 00:18:15.600]  就是我們以為五餅二魚
[00:18:15.600 --> 00:18:17.600]  是講那個小孩子很甘心
[00:18:17.600 --> 00:18:19.600]  很有信心
[00:18:19.600 --> 00:18:21.600]  我可以告訴你們
[00:18:21.600 --> 00:18:23.600]  你們讀錯了聖經
