
[00:00:00.000 --> 00:00:02.200]  各位鄧兄姊妹朋友 早晨
[00:03:50.220 --> 00:03:55.140]  我們如何去避神
[00:03:55.140 --> 00:03:56.620]  在生活當中遇到一個
[00:03:56.620 --> 00:04:00.740]  人家想拿走你一隻眼睛的時候
[00:04:00.740 --> 00:04:03.220]  我們如何去面對
[00:04:03.220 --> 00:04:04.620]  我們教會
[00:04:04.620 --> 00:04:07.220]  我們主內弟兄姊妹如何去面對
[00:04:07.220 --> 00:04:08.820]  我們看回《撒慕爾記》上
[00:04:08.820 --> 00:04:10.820]  八至十二章的時候
[00:04:10.820 --> 00:04:12.420]  就知道在那個單元
[00:04:12.420 --> 00:04:14.020]  是說到原來
[00:04:14.020 --> 00:04:16.420]  當時的以色列民
[00:04:16.420 --> 00:04:19.300]  就嫌棄耶和華神
[00:04:19.300 --> 00:04:23.020]  結果他們就要自己有個
[00:04:23.020 --> 00:04:24.420]  有個自己的計劃
[00:04:24.420 --> 00:04:26.420]  但是神是愛我們
[00:04:26.420 --> 00:04:28.620]  在患難當中提醒我們
[00:04:28.620 --> 00:04:29.620]  要依靠神
[00:04:29.620 --> 00:04:31.220]  因為只有耶和華神
[00:04:31.220 --> 00:04:35.020]  能夠教我們脫離這個困難
[00:04:35.020 --> 00:04:36.500]  現在看到十二章
[00:04:36.500 --> 00:04:37.820]  十一章的時候
[00:04:37.820 --> 00:04:40.020]  我們就學習這個主題
[00:04:40.020 --> 00:04:42.020]  我們如何在患難當中
[00:04:42.020 --> 00:04:43.820]  成為別人的祝福
[00:04:43.820 --> 00:04:48.020]  我們一起低頭祈禱去開始
[00:04:48.020 --> 00:04:49.420]  愛你的天父上帝
[00:04:49.420 --> 00:04:50.620]  我們感謝你
[00:04:50.620 --> 00:04:51.820]  我們存著滿心的感謝
[00:04:51.820 --> 00:04:53.020]  因為你
[00:04:53.020 --> 00:04:53.820]  試一下
[00:04:53.820 --> 00:04:56.420]  聖經這個寶貴的話語
[00:04:56.420 --> 00:04:58.020]  是我們在困難當中
[00:04:58.020 --> 00:04:59.620]  給我們一個提醒
[00:04:59.620 --> 00:05:01.220]  因為你的話語
[00:05:01.220 --> 00:05:03.620]  是沒有時間限制
[00:05:03.620 --> 00:05:04.820]  是永恆的
[00:05:04.820 --> 00:05:06.620]  求神你幫助我們
[00:05:06.620 --> 00:05:08.620]  求聖靈打開我們的心
[00:05:08.620 --> 00:05:11.420]  使我們聽的能夠聽得清楚
[00:05:11.420 --> 00:05:14.020]  又能夠看得清楚
[00:05:14.020 --> 00:05:15.220]  看得明白
[00:05:15.220 --> 00:05:19.020]  祈求神主耶穌親自做我們的導師
[00:05:19.020 --> 00:05:20.820]  帶領以下的時間
[00:05:20.820 --> 00:05:22.420]  我們的禱告是奉主耶穌
[00:05:22.420 --> 00:05:23.420]  得聖人接祈求
[00:05:23.420 --> 00:05:27.620]  我們看到開始之前
[00:05:27.620 --> 00:05:29.620]  撒慕爾記十一章
[00:05:29.620 --> 00:05:33.020]  其實有一段的插曲在當中
[00:05:33.020 --> 00:05:35.620]  在第十章和第十一章之間
[00:05:35.620 --> 00:05:39.820]  我們如果看回死海古卷的時候
[00:05:39.820 --> 00:05:41.020]  在昆蘭洞穴
[00:05:41.020 --> 00:05:47.020]  這個世紀發現了有一個昆蘭洞穴裡面
[00:05:47.020 --> 00:05:49.820]  有幾卷的書卷
[00:05:49.820 --> 00:05:52.020]  有聖經的手抄版
[00:05:52.020 --> 00:05:54.620]  尤其是撒慕爾記上第十一章
[00:05:54.620 --> 00:05:56.820]  有四卷的經文
[00:05:56.820 --> 00:06:00.220]  經文寫在撒慕爾記上
[00:06:00.220 --> 00:06:02.020]  在當中提到
[00:06:02.020 --> 00:06:07.620]  原來當時撒慕爾那個年代
[00:06:07.620 --> 00:06:12.220]  蘇羅剛剛被呼召為成為他們的君王的時候
[00:06:12.220 --> 00:06:16.820]  他們受到一場很大的挑戰
[00:06:16.820 --> 00:06:19.220]  在撒慕爾記上第十章那裡提到
[00:06:19.220 --> 00:06:24.620]  撒慕爾在米斯巴圍以色列人
[00:06:24.620 --> 00:06:27.620]  要求有一個君王做一個土局
[00:06:27.620 --> 00:06:29.220]  結果就知道了
[00:06:29.220 --> 00:06:31.620]  原來蘇羅就是那個君主
[00:06:31.620 --> 00:06:35.620]  但是蘇羅當時他缺乏信心
[00:06:35.620 --> 00:06:41.020]  結果以色列民當中有一些匪徒不滿意他
[00:06:41.020 --> 00:06:43.820]  第十一章那裡一開始提到
[00:06:43.820 --> 00:06:48.220]  提到說阿滿人的王
[00:06:48.220 --> 00:06:54.820]  拿國就上來去攻擊基列亞比這個地方
[00:06:54.820 --> 00:06:56.820]  在四海古卷當中
[00:06:56.820 --> 00:06:58.420]  有經文當中提到
[00:06:58.420 --> 00:07:01.020]  那時候的背景是發生什麼事呢
[00:07:01.020 --> 00:07:02.820]  這卷四海古卷是當時寫在
[00:07:02.820 --> 00:07:06.020]  主前大約是70至50年至70年之間
[00:07:06.020 --> 00:07:09.620]  接著大約在第一世紀中葉的時候
[00:07:09.620 --> 00:07:13.220]  猶太人的約瑟夫這個歷史學家
[00:07:13.220 --> 00:07:17.220]  有一個猶太歷史猶太史的文集出來了
[00:07:17.220 --> 00:07:21.020]  都提到同一樣的背景的資料
[00:07:21.020 --> 00:07:23.020]  這個背景發生的時候
[00:07:23.020 --> 00:07:25.020]  發生在什麼環境當中呢
[00:07:25.020 --> 00:07:28.220]  當時我們明白到阿滿人就是
[00:07:28.220 --> 00:07:30.020]  如果看回創世紀的時候
[00:07:30.020 --> 00:07:32.220]  阿滿人就是羅德的後裔
[00:07:32.220 --> 00:07:34.420]  當時阿巴拉罕就帶著羅德
[00:07:34.420 --> 00:07:36.220]  離開他的本族本家
[00:07:36.220 --> 00:07:38.220]  來到他迦南地的地方
[00:07:38.220 --> 00:07:42.220]  因為羅德和阿巴拉罕的家族越來越大
[00:07:42.220 --> 00:07:44.820]  結果他們要分開來居住
[00:07:44.820 --> 00:07:55.020]  結果羅德就分開去約旦河的東面
[00:07:55.020 --> 00:07:58.820]  就是索多瑪、俄摩拉那一帶的地方
[00:07:58.820 --> 00:08:03.820]  結果他的羅德和他的女兒
[00:08:03.820 --> 00:08:07.620]  因為淫亂的事情就生下了他們的後代
[00:08:07.620 --> 00:08:11.620]  他們的後代就是成為阿滿人這群民族
[00:08:11.620 --> 00:08:15.820]  當時在史詩紀的時候
[00:08:15.820 --> 00:08:22.420]  他們和以色列人有一個真戰
[00:08:22.420 --> 00:08:25.820]  耶佛他就在這場戰爭當中
[00:08:25.820 --> 00:08:28.820]  就臣服了阿滿人
[00:08:28.820 --> 00:08:31.820]  他們的勢力就開始變小了
[00:08:31.820 --> 00:08:36.820]  但是之後阿滿人的王上場的時候
[00:08:36.820 --> 00:08:38.820]  勢力就越來越大
[00:08:38.820 --> 00:08:45.820]  結果他們就在欺負約旦河以東的以色列民
[00:08:45.820 --> 00:08:47.820]  這個就是那個時候的背景
[00:08:47.820 --> 00:08:49.820]  到了一個地步
[00:08:49.820 --> 00:08:54.820]  就是當他們攻擊打以色列民的時候
[00:08:54.820 --> 00:08:59.820]  他們就用殘忍的方法去挖走、挖奪
[00:08:59.820 --> 00:09:03.820]  以色列民的右眼睛
[00:09:03.820 --> 00:09:06.820]  這個就是他們殘酷的行為
[00:09:06.820 --> 00:09:10.820]  結果有一群的以色列民就逃到
[00:09:10.820 --> 00:09:14.820]  有七千人根據死海孤卷的記載
[00:09:14.820 --> 00:09:17.820]  和猶太歷史的文集
[00:09:17.820 --> 00:09:20.820]  有七千人就逃到阿比
[00:09:20.820 --> 00:09:24.820]  基列亞比這個地方躲藏起來
[00:09:24.820 --> 00:09:27.820]  阿滿人的王就來追擊他們
[00:09:27.820 --> 00:09:29.820]  結果他們就在這裏
[00:09:29.820 --> 00:09:33.820]  這群的以色列民就在這裏和他們納約
[00:09:33.820 --> 00:09:35.820]  希望脫離這個羞辱
[00:09:35.820 --> 00:09:39.820]  不要讓他們拿走他們右邊的眼睛
[00:09:39.820 --> 00:09:42.820]  還有這個殘酷的行為
[00:09:42.820 --> 00:09:44.820]  不可以受到羞辱
[00:09:44.820 --> 00:09:46.820]  就嘗試和他們納約
[00:09:46.820 --> 00:09:48.820]  和他們納約的時候我們明白到
[00:09:48.820 --> 00:09:51.820]  我們納約的時候我們只是和耶和華神納約
[00:09:51.820 --> 00:09:53.820]  我們不會和外邦人
[00:09:53.820 --> 00:09:57.820]  去彝族那些敬拜偶像的民族去納約
[00:09:57.820 --> 00:09:59.820]  而且還要去信服他們
[00:09:59.820 --> 00:10:01.820]  但是他們當時的想法就是
[00:10:01.820 --> 00:10:04.820]  他們心中已經對耶和華神的追求
[00:10:04.820 --> 00:10:07.820]  已經是不如以前一樣
[00:10:07.820 --> 00:10:10.820]  阿滿人的領袖就和他們說
[00:10:10.820 --> 00:10:13.820]  除非你給我一隻眼睛
[00:10:13.820 --> 00:10:16.820]  那我就可以和你納約
[00:10:16.820 --> 00:10:18.820]  不簡單
[00:10:18.820 --> 00:10:21.820]  大家有眼科醫生的
[00:10:21.820 --> 00:10:24.820]  去看醫生的時候
[00:10:24.820 --> 00:10:26.820]  要看你的deaf perception
[00:10:26.820 --> 00:10:28.820]  看你對心道有多認識
[00:10:28.820 --> 00:10:30.820]  因為你開車或者去拿東西
[00:10:30.820 --> 00:10:33.820]  你都要有兩隻眼睛來幫助大家
[00:10:33.820 --> 00:10:36.820]  這個是對於他們來說
[00:10:36.820 --> 00:10:38.820]  對於阿滿人來說
[00:10:38.820 --> 00:10:40.820]  你沒有眼睛就不能和他打仗了
[00:10:40.820 --> 00:10:41.820]  對他有益處
[00:10:41.820 --> 00:10:43.820]  同時也是一個羞辱
[00:10:43.820 --> 00:10:45.820]  這群以色列民的一個記號
[00:10:45.820 --> 00:10:47.820]  他就提出這個要求
[00:10:47.820 --> 00:10:49.820]  告訴這群以色列人
[00:10:49.820 --> 00:10:51.820]  你給我一隻眼睛
[00:10:51.820 --> 00:10:52.820]  我就和你納約
[00:10:52.820 --> 00:10:54.820]  你猜當時他們的感覺是怎樣呢
[00:10:54.820 --> 00:10:58.820]  當然是感到非常絕望
[00:10:58.820 --> 00:10:59.820]  為什麼呢
[00:10:59.820 --> 00:11:00.820]  因為他知道
[00:11:00.820 --> 00:11:03.820]  他深信他自己的同胞
[00:11:03.820 --> 00:11:05.820]  在約旦河西岸的同胞
[00:11:05.820 --> 00:11:07.820]  其他的十個支派
[00:11:07.820 --> 00:11:09.820]  他們不會來救他
[00:11:09.820 --> 00:11:11.820]  他們知道
[00:11:11.820 --> 00:11:13.820]  看回他們的歷史背景的時候
[00:11:13.820 --> 00:11:17.820]  他們不是很團結
[00:11:17.820 --> 00:11:20.820]  他們是各自做自己喜歡的事情
[00:11:20.820 --> 00:11:23.820]  就好像在史詩記記載一樣
[00:11:23.820 --> 00:11:26.820]  他們心裏面是感到絕望
[00:11:26.820 --> 00:11:27.820]  他們心裏面只有
[00:11:27.820 --> 00:11:30.820]  不如你給我一點時間吧
[00:11:30.820 --> 00:11:32.820]  他們就要求給他一點時間
[00:11:32.820 --> 00:11:34.820]  你給我七天吧
[00:11:34.820 --> 00:11:36.820]  給我七天吧
[00:11:36.820 --> 00:11:39.820]  阿比的長老就說
[00:11:39.820 --> 00:11:40.820]  給我七天吧
[00:11:40.820 --> 00:11:42.820]  如果沒有人來救我們的話
[00:11:42.820 --> 00:11:46.820]  我們就歸順這班阿滿人
[00:11:46.820 --> 00:11:49.820]  阿滿人的首領當然知道
[00:11:49.820 --> 00:11:51.820]  你們沒有人會救你們
[00:11:51.820 --> 00:11:52.820]  所以寬容給他們
[00:11:52.820 --> 00:11:53.820]  給你七天吧
[00:11:53.820 --> 00:11:57.820]  結果那班長老就派一些使者
[00:11:57.820 --> 00:11:59.820]  去到約旦河的西岸
[00:11:59.820 --> 00:12:02.820]  找其他支派的同胞
[00:12:02.820 --> 00:12:04.820]  嘗試去幫助他們
[00:12:04.820 --> 00:12:08.820]  但是當你去到蘇羅住的那個地方
[00:12:08.820 --> 00:12:13.820]  基比亞這個地方就是蘇羅出生的地方
[00:12:13.820 --> 00:12:16.820]  又是變阿滿民族的一個根據地
[00:12:16.820 --> 00:12:18.820]  當時大家明白到
[00:12:18.820 --> 00:12:22.820]  史詩記十七章至二十一章的時候
[00:12:22.820 --> 00:12:24.820]  你就看到原來當時
[00:12:24.820 --> 00:12:27.820]  史詩記記載了一個很悲慘的慘劇
[00:12:27.820 --> 00:12:32.820]  就是說他們有姦淫的事情
[00:12:32.820 --> 00:12:37.820]  又有將自己的妻子淫亂的行為
[00:12:37.820 --> 00:12:46.820]  結果變阿滿的民族只剩下六百人
[00:12:46.820 --> 00:12:47.820]  整個民族
[00:12:47.820 --> 00:12:49.820]  他們怎麼可以整個十二支派
[00:12:49.820 --> 00:12:52.820]  一個支派裡面還少過一千人
[00:12:52.820 --> 00:12:56.820]  他們就在米斯巴那裡的地方
[00:12:56.820 --> 00:12:57.820]  剛才提到是一個禁拜
[00:12:57.820 --> 00:12:58.820]  是一個禱告的地方
[00:12:58.820 --> 00:13:01.820]  他們就聲討這班變阿滿人
[00:13:01.820 --> 00:13:04.820]  是因為淫亂的事情聲討他們
[00:13:04.820 --> 00:13:08.820]  結果後來他們就後悔起來
[00:13:08.820 --> 00:13:09.820]  後悔起來
[00:13:09.820 --> 00:13:18.820]  這班基比亞這個地方的同類的女婦
[00:13:18.820 --> 00:13:22.820]  就跟變阿滿人結婚了
[00:13:22.820 --> 00:13:25.820]  結果變阿滿的民族再次興建回來
[00:13:25.820 --> 00:13:27.820]  所以這兩個地方的居民
[00:13:27.820 --> 00:13:31.820]  是有一個很深遠的親戚的關係
[00:13:31.820 --> 00:13:33.820]  有一種特別的情懷在當中
[00:13:33.820 --> 00:13:35.820]  當這個使者去到
[00:13:35.820 --> 00:13:38.820]  訴羅所住的基比亞這個地方的時候
[00:13:38.820 --> 00:13:41.820]  當時的百姓他們有一個很親的關係
[00:13:41.820 --> 00:13:43.820]  就在那裡放聲大哭
[00:13:43.820 --> 00:13:44.820]  他們怎麼辦呢
[00:13:44.820 --> 00:13:46.820]  究竟有哪一個人
[00:13:46.820 --> 00:13:49.820]  可以從這班阿滿人
[00:13:49.820 --> 00:13:50.820]  這班這麼強大
[00:13:50.820 --> 00:13:53.820]  開始強大這班勢力的民族
[00:13:53.820 --> 00:13:56.820]  當中從他們拯救出來
[00:13:56.820 --> 00:14:01.820]  有哪一個人可以做到這件事情呢
[00:14:01.820 --> 00:14:03.820]  我們看到這個時候就知道
[00:14:03.820 --> 00:14:04.820]  原來他們所求的
[00:14:04.820 --> 00:14:07.820]  他們其實跟神的關係已經不是那麼好了
[00:14:07.820 --> 00:14:08.820]  耶和華神
[00:14:08.820 --> 00:14:12.820]  他們所求的是求人去拯救他們
[00:14:12.820 --> 00:14:14.820]  他們沒有想過耶和華神
[00:14:14.820 --> 00:14:17.820]  但是當中耶和華神在背後有動功
[00:14:17.820 --> 00:14:22.820]  因為在訴羅那時候已經被納為君主的時候
[00:14:22.820 --> 00:14:26.820]  他依然是一個在田間裡面回來
[00:14:26.820 --> 00:14:32.820]  趕牛回來的一個在田間工作的人
[00:14:32.820 --> 00:14:35.820]  他沒有受過軍事的訓練
[00:14:35.820 --> 00:14:37.820]  他做完工回來的時候
[00:14:37.820 --> 00:14:39.820]  他聽到這個分享的時候
[00:14:39.820 --> 00:14:44.820]  他問為什麼這些百姓哭得這麼厲害
[00:14:44.820 --> 00:14:48.820]  背後神的靈去帶大去感動他
[00:14:48.820 --> 00:14:50.820]  這個這麼困難的事情
[00:14:50.820 --> 00:14:52.820]  這個這麼困難的時刻
[00:14:52.820 --> 00:14:55.820]  他們怎麼可以在這裡被拯救出來呢
[00:14:55.820 --> 00:14:59.820]  原來神在背後當中能夠成就這件事情
[00:14:59.820 --> 00:15:01.820]  剛才所唱的詩歌的時候都聽到
[00:15:01.820 --> 00:15:04.820]  是神的靈在背後有一個動功
[00:15:04.820 --> 00:15:07.820]  所以在第五節到第十三節的時候
[00:15:07.820 --> 00:15:12.820]  就講述了訴羅是從聖靈當中的引領當中
[00:15:12.820 --> 00:15:15.820]  從這個困境裡踏出來
[00:15:15.820 --> 00:15:17.820]  他們提到這裡
[00:15:17.820 --> 00:15:23.820]  第七節那裡提到
[00:15:23.820 --> 00:15:29.820]  他就將一隻牛斬件,斬到十二件
[00:15:29.820 --> 00:15:32.820]  就說你們如果其他這麼多支派
[00:15:32.820 --> 00:15:36.820]  如果不跟我一起去應付這件事情
[00:15:36.820 --> 00:15:39.820]  你們就好像這隻牛一樣
[00:15:39.820 --> 00:15:40.820]  這裡提醒他們
[00:15:40.820 --> 00:15:44.820]  剛才提到的十七章和二十一章的時候
[00:15:44.820 --> 00:15:48.820]  就說用這個提醒他們
[00:15:48.820 --> 00:15:51.820]  說這個是神的意思
[00:15:51.820 --> 00:15:53.820]  因為是撒姆爾也有份的
[00:15:53.820 --> 00:15:56.820]  他拉了撒姆爾一起去
[00:15:56.820 --> 00:15:59.820]  但是神是聖靈在背後當中去感動他們
[00:15:59.820 --> 00:16:01.820]  百姓,其他十個支派,十二支派
[00:16:01.820 --> 00:16:05.820]  其他各個支派都開始有這個給他們感動
[00:16:05.820 --> 00:16:11.820]  巨派地一起去跟著這個訴羅
[00:16:11.820 --> 00:16:20.820]  如同一人一同去拯救這個基列亞比城市的人民
[00:16:20.820 --> 00:16:23.820]  如同一人
[00:16:23.820 --> 00:16:26.820]  如同一人,好像一個肢體一樣
[00:16:26.820 --> 00:16:28.820]  就好像一個教會一樣
[00:16:28.820 --> 00:16:34.820]  雖然我們語部是這個T4C教會的其中一個語言部
[00:16:34.820 --> 00:16:38.820]  但是如果是見到其他語言部的弟兄姊妹
[00:16:38.820 --> 00:16:41.820]  遇到一些人生絕路的時候
[00:16:41.820 --> 00:16:44.820]  他們心裡面沒有指望的時候
[00:16:44.820 --> 00:16:48.820]  教會就好像如同一人這樣集體在一起
[00:16:48.820 --> 00:16:51.820]  去一同跟著主耶穌基督的緣故
[00:16:51.820 --> 00:16:55.820]  一同去幫助帶領走出這個困境
[00:16:55.820 --> 00:16:58.820]  如果我們不是跟著主耶穌基督的緣故
[00:16:58.820 --> 00:17:01.820]  好像《時事記》所記載的
[00:17:01.820 --> 00:17:03.820]  他們都是如同一人
[00:17:03.820 --> 00:17:06.820]  我們看到《時事記》第二十章第一節的時候提到
[00:17:06.820 --> 00:17:08.820]  他們當他們做壞事的時候
[00:17:08.820 --> 00:17:09.820]  都是如同一人
[00:17:09.820 --> 00:17:12.820]  但是他們沒有耶和華神在他們背後
[00:17:12.820 --> 00:17:14.820]  他們心裡面沒有耶和華神
[00:17:14.820 --> 00:17:16.820]  他們任意妄為
[00:17:16.820 --> 00:17:18.820]  這裡的分別就是
[00:17:18.820 --> 00:17:22.820]  耶和華神在他們當中帶領他們
[00:17:22.820 --> 00:17:23.820]  第八節提到
[00:17:23.820 --> 00:17:28.820]  以色列 蘇羅就在比息這個地方
[00:17:28.820 --> 00:17:29.820]  變成一個據點
[00:17:29.820 --> 00:17:34.820]  召集了三十萬以色列民和三萬猶太人
[00:17:34.820 --> 00:17:39.820]  猶太人之派聚集在這裡
[00:17:39.820 --> 00:17:41.820]  準備從西岸當中
[00:17:41.820 --> 00:17:46.820]  就走去東岸那邊去拯救他們
[00:17:46.820 --> 00:17:50.820]  這裡的距離大約是十英里
[00:17:50.820 --> 00:17:52.820]  是這樣穿過去
[00:17:52.820 --> 00:17:54.820]  去到過河
[00:17:54.820 --> 00:17:58.820]  然後再走三英里就到到基烈雅比的地方
[00:17:58.820 --> 00:18:01.820]  他們有用他們的戰術
[00:18:01.820 --> 00:18:02.820]  他們有計謀
[00:18:02.820 --> 00:18:04.820]  他們就說
[00:18:04.820 --> 00:18:08.820]  亞比人就跟阿滿人說
[00:18:08.820 --> 00:18:10.820]  明天我們就歸順你了
[00:18:10.820 --> 00:18:12.820]  我就可以任你去對待我們
[00:18:12.820 --> 00:18:14.820]  就是第六天的時候
[00:18:14.820 --> 00:18:16.820]  你給我多一天時間
[00:18:16.820 --> 00:18:18.820]  明天我就去投降
[00:18:18.820 --> 00:18:22.820]  第二天蘇羅就將他們的百姓分為三隊
[00:18:22.820 --> 00:18:25.820]  去在神間的時候
[00:18:25.820 --> 00:18:27.820]  就是漢間的奸刺
[00:18:27.820 --> 00:18:29.820]  當時是有分三段的
[00:18:29.820 --> 00:18:32.820]  從日落到晚上的十點鐘
[00:18:32.820 --> 00:18:33.820]  第一間
[00:18:33.820 --> 00:18:35.820]  第二間就十點到兩點
[00:18:35.820 --> 00:18:38.820]  第三間神間的奸刺是指幾點呢
