
[00:00:00.000 --> 00:00:02.000]  各位大師兄妹姐妹平安
[00:02:12.440 --> 00:02:14.200]  「好像一陣大風吹過」
[00:02:14.200 --> 00:02:18.640]  「充滿了他們所坐的整座屋子」
[00:02:18.640 --> 00:02:21.520]  「又有舌頭與火焰向他們顯現」
[00:02:21.520 --> 00:02:24.840]  「昏落在他們每個人身上」
[00:02:24.840 --> 00:02:26.880]  「他們就被聖靈充滿」
[00:02:26.880 --> 00:02:29.320]  「就按照聖靈所賜的口才」
[00:02:29.320 --> 00:02:32.120]  「說起別國的話來」
[00:02:32.120 --> 00:02:36.360]  根據第一至四節的經文所記載
[00:02:36.360 --> 00:02:37.480]  「在五巡節那時」
[00:02:37.480 --> 00:02:39.400]  「天上就傳來了一陣」
[00:02:39.400 --> 00:02:42.760]  「好像刮起大風的響聲」
[00:02:42.760 --> 00:02:45.760]  「然後就有火舌顯現」
[00:02:45.760 --> 00:02:47.240]  「落在門徒身上」
[00:02:47.240 --> 00:02:49.520]  「門徒就被聖靈充滿」
[00:02:49.520 --> 00:02:53.280]  而且還開始說起其他地方的語言
[00:02:53.280 --> 00:02:56.600]  其實類似這個聖靈降臨的情景
[00:02:56.600 --> 00:02:59.160]  早在福音書其實都已經出現過
[00:02:59.160 --> 00:03:01.920]  大家有沒有覺得似曾相識?
[00:03:01.920 --> 00:03:03.760]  很熟悉的經文應該會
[00:03:03.760 --> 00:03:04.600]  大家還記不記得
[00:03:04.600 --> 00:03:08.760]  耶穌出來傳道之前受洗那時的情景
[00:03:08.760 --> 00:03:09.760]  當時就說
[00:03:09.760 --> 00:03:11.720]  「天開了」
[00:03:11.720 --> 00:03:17.120]  「然後聖靈就這樣降臨在耶穌身上」
[00:03:17.120 --> 00:03:20.640]  而門徒現在在實行這個大使命之前
[00:03:20.640 --> 00:03:23.760]  他們去為耶穌作見證之前
[00:03:23.760 --> 00:03:26.320]  他們竟然都能夠領受到
[00:03:26.320 --> 00:03:30.640]  和耶穌一樣的聖靈的景象
[00:03:30.640 --> 00:03:32.000]  即是表示了
[00:03:32.000 --> 00:03:34.800]  耶穌所擁有的那些能力
[00:03:34.800 --> 00:03:37.840]  同樣都分享了給門徒
[00:03:37.840 --> 00:03:41.040]  所以大家繼續看《使徒行傳》之後的經文
[00:03:41.040 --> 00:03:41.920]  你就會發現
[00:03:41.920 --> 00:03:44.680]  門徒做了很多主耶穌曾經做過的事
[00:03:44.680 --> 00:03:48.960]  譬如說醫病、趕鬼等等
[00:03:48.960 --> 00:03:50.560]  都一樣有做到
[00:03:50.560 --> 00:03:52.720]  只不過看回今日所說的經文
[00:03:52.720 --> 00:03:55.920]  我就發覺最先在門徒身上出現的
[00:03:55.920 --> 00:03:58.200]  並不是這些甚麼的能力
[00:03:58.200 --> 00:04:01.000]  而是一個叫做「宣講」的能力
[00:04:01.000 --> 00:04:04.920]  宣講的能力和醫病、趕鬼、好品格
[00:04:04.920 --> 00:04:06.960]  很明顯是有些分別的
[00:04:06.960 --> 00:04:09.960]  因為醫病、趕鬼和品格的建立
[00:04:09.960 --> 00:04:14.360]  某程度上只是對應某一個人的生命
[00:04:14.360 --> 00:04:16.120]  是一個人的生命
[00:04:16.120 --> 00:04:18.400]  我醫病醫一個人
[00:04:18.400 --> 00:04:20.720]  我趕鬼趕一個人的鬼
[00:04:20.720 --> 00:04:23.040]  我建立一個人的品格
[00:04:23.040 --> 00:04:30.520]  但是現在很不同
[00:04:30.520 --> 00:04:33.760]  現在宣講是甚麼呢?
[00:04:33.760 --> 00:04:38.800]  宣講是對應一大班人的生命改變的一種能力
[00:04:38.800 --> 00:04:42.600]  情況就好像耶穌宣講登山補訓的時候
[00:04:42.600 --> 00:04:44.960]  就是用說話去影響
[00:04:44.960 --> 00:04:49.320]  改變了一大班人、一個群體的生命
[00:04:49.320 --> 00:04:52.960]  所以宣講的能力和剛才所說的能力是很不同的
[00:04:52.960 --> 00:04:55.880]  所以上帝就選擇了在五巡節的時候
[00:04:55.880 --> 00:04:57.600]  讓聖靈降臨
[00:04:57.600 --> 00:04:59.840]  是有祂的心意的
[00:04:59.840 --> 00:05:01.720]  五巡節是一個很特別的日子
[00:05:01.720 --> 00:05:04.600]  因為五巡節是一個猶太人
[00:05:04.600 --> 00:05:08.720]  慶祝大墨豐收的節期
[00:05:08.720 --> 00:05:11.240]  除此之外,當大墨豐收了
[00:05:11.240 --> 00:05:16.440]  也是一個小墨收割的時期
[00:05:16.440 --> 00:05:20.120]  所以經文第五節特別記載了
[00:05:20.120 --> 00:05:27.240]  「那時有虔誠的猶太人從天下各國來住在耶路撒冷」
[00:05:27.240 --> 00:05:35.720]  由此可見,門徒在人頭湧湧的五巡節裏宣講的確是一個非常好的時機
[00:05:35.720 --> 00:05:41.480]  而在二章的結尾,即第四十一節,就說到結果非常好
[00:05:41.480 --> 00:05:47.400]  有三千個人因為領受了彼得所說的話,他們就受洗了
[00:05:47.400 --> 00:05:50.560]  是一個小墨收割的象徵
[00:05:50.560 --> 00:05:53.600]  這個結果是在歡迎這件事
[00:05:53.600 --> 00:05:55.800]  不過《仕道行傳》第二章
[00:05:55.800 --> 00:06:00.440]  不只是想帶出宣講的能力這麼簡單
[00:06:00.440 --> 00:06:02.440]  裏面還有一個重點
[00:06:02.440 --> 00:06:09.200]  就是門徒是在用其他地方的語言去宣講
[00:06:09.200 --> 00:06:11.200]  這是一個很特別的東西
[00:06:11.200 --> 00:06:13.200]  我們看看有多少種語言
[00:06:13.200 --> 00:06:16.040]  經文六至十一節,我再讀一遍
[00:06:16.040 --> 00:06:19.960]  「這聲音一響,許多人都來聚集」
[00:06:19.960 --> 00:06:26.080]  「個人因為聽見門徒用他們各自的香談說話就沉甩門」
[00:06:26.080 --> 00:06:31.360]  「都詫異經期話,看啊,這些說話的都不是伽利利人嗎?」
[00:06:31.360 --> 00:06:37.240]  「我們每個人為甚麼會聽到他們說我們生來所用的香談呢?」
[00:06:37.240 --> 00:06:39.440]  「我們是甚麼人啊?」
[00:06:39.440 --> 00:06:40.920]  「我們是帕提亞人」
[00:06:40.920 --> 00:06:43.120]  「我們是馬代人、以蘭人」
[00:06:43.120 --> 00:06:47.240]  「住在美索不達米亞、猶太、加帕多、加本都」
[00:06:47.240 --> 00:06:48.080]  嘩,好多啊
[00:06:48.080 --> 00:06:50.960]  「阿西亞、佛裡加、龐比利亞、埃及的人」
[00:06:50.960 --> 00:06:54.880]  「並靠近古里內的利比亞一帶地方的人」
[00:06:54.880 --> 00:06:57.560]  還有「僑居的羅馬人」
[00:06:57.560 --> 00:07:00.360]  「包括猶太人和歸依猶太教的人」
[00:07:00.360 --> 00:07:02.520]  「克里達人和阿拉伯人」
[00:07:02.520 --> 00:07:08.320]  「都聽見他們用我們的香談,講論上帝的大作為」
[00:07:08.320 --> 00:07:10.280]  這裡有多少種寓言啊?
[00:07:10.280 --> 00:07:11.600]  有多少種寓言?
[00:07:11.600 --> 00:07:14.200]  因為裡面說了很多不同地方的人
[00:07:14.200 --> 00:07:16.560]  而這些來自於不同地方的人
[00:07:16.560 --> 00:07:21.240]  都同樣聽到門徒說自己的鄉考話
[00:07:21.240 --> 00:07:26.080]  這個情況可以說是讓門徒磋商一件事
[00:07:26.080 --> 00:07:28.240]  就是磋商到大使命那種
[00:07:28.240 --> 00:07:31.000]  原來可以由耶路撒冷一直傳
[00:07:31.000 --> 00:07:35.760]  一直傳到地極任何一個地方的這種能力
[00:07:35.760 --> 00:07:38.280]  當說到門徒因為聖靈
[00:07:38.280 --> 00:07:40.880]  而說起其他地方的語言
[00:07:40.880 --> 00:07:44.480]  我不禁就想起舊約一段的經文
[00:07:44.480 --> 00:07:47.680]  就是想起這個巴別塔的經文
[00:07:47.680 --> 00:07:52.360]  因為上帝在當中也都辯斷了人的口音
[00:07:52.360 --> 00:07:55.240]  使人說起不同的語言
[00:07:55.240 --> 00:07:59.120]  在《創世紀十一章》的巴別塔事件裡面
[00:07:59.120 --> 00:08:03.440]  就記載了人類為了要傳揚自己的名聲
[00:08:03.440 --> 00:08:08.240]  於是他們就建造了一座能夠通天的巴別塔
[00:08:08.240 --> 00:08:11.080]  這個也是人類用來證明自己
[00:08:11.080 --> 00:08:15.800]  有同上帝同一種能力的同一個高度的方法
[00:08:15.800 --> 00:08:19.200]  建一個塔就是證明自己同上帝一樣厲害
[00:08:19.200 --> 00:08:20.200]  總括來說
[00:08:20.200 --> 00:08:23.160]  巴別塔就是講人類對成就
[00:08:23.160 --> 00:08:26.280]  以及對權力的一種追求
[00:08:26.280 --> 00:08:29.920]  而上帝就是因為人類這份的狂妄
[00:08:29.920 --> 00:08:31.920]  而辯斷了人的口音
[00:08:31.920 --> 00:08:39.160]  好使人類因著語言不通而分散了在世界每一個角落
[00:08:39.160 --> 00:08:40.760]  我們試試把巴別塔
[00:08:40.760 --> 00:08:45.200]  去和五秦節聖靈降臨這件事去做一個對比
[00:08:45.200 --> 00:08:46.240]  我們就會發現
[00:08:46.240 --> 00:08:50.280]  雖然這件事都是同一樣是辯斷了人的口音
[00:08:50.280 --> 00:08:55.200]  但是兩件事裏面的細節剛剛全部是相反
[00:08:55.200 --> 00:08:56.600]  譬如巴別塔的人
[00:08:56.600 --> 00:08:57.600]  剛才我說過了
[00:08:57.600 --> 00:09:00.080]  是為了傳揚自己的名聲
[00:09:00.080 --> 00:09:02.120]  但是在五秦節這件事的門徒
[00:09:02.120 --> 00:09:02.800]  他們做什麼?
[00:09:02.800 --> 00:09:04.080]  他們辯斷了口音
[00:09:04.080 --> 00:09:07.440]  他們是在宣講上帝的作為
[00:09:07.440 --> 00:09:09.600]  一個是宣揚自己的名聲
[00:09:09.600 --> 00:09:12.200]  一個是宣揚上帝的名聲
[00:09:12.200 --> 00:09:14.400]  繼續我們去做一個對比
[00:09:14.400 --> 00:09:16.600]  巴別塔的人因為辯斷了口音
[00:09:16.600 --> 00:09:19.000]  而沒有辦法再溝通
[00:09:19.000 --> 00:09:21.360]  但是門徒辯斷口音是怎樣的?
[00:09:21.360 --> 00:09:25.480]  是打通了人與人之間溝通的渠道
[00:09:25.480 --> 00:09:28.960]  剛才那麼多的人他們可以溝通到
[00:09:28.960 --> 00:09:31.040]  巴別塔的人因為自己的名義
[00:09:31.040 --> 00:09:34.360]  被上帝分散在全地
[00:09:34.360 --> 00:09:36.200]  但是聖靈降臨的時候
[00:09:36.200 --> 00:09:39.440]  各地的猶太人是因為上帝的名
[00:09:39.440 --> 00:09:41.200]  聚集起來了
[00:09:41.200 --> 00:09:42.560]  是聚集來的
[00:09:42.560 --> 00:09:44.480]  和分散是相反的
[00:09:44.480 --> 00:09:46.800]  還有一點是非常重要
[00:09:46.800 --> 00:09:51.320]  如果巴別塔是說人類追求成功的這種價值觀
[00:09:51.320 --> 00:09:55.520]  那麼上帝揀選加利利人去宣講
[00:09:55.520 --> 00:09:57.880]  正正就是要破除對人
[00:09:57.880 --> 00:09:59.760]  人對成就的看法
[00:09:59.760 --> 00:10:00.960]  所以我們覺得很奇怪
[00:10:00.960 --> 00:10:02.800]  為什麼經文特別要急一句說話
[00:10:02.800 --> 00:10:04.280]  要特別記錄下來?
[00:10:04.280 --> 00:10:05.240]  為什麼說
[00:10:05.240 --> 00:10:07.360]  特別好像第七節說
[00:10:07.360 --> 00:10:08.400]  它們很驚奇
[00:10:08.400 --> 00:10:09.560]  它們說漢啊
[00:10:09.560 --> 00:10:12.360]  這些說話的都不是加利利人嗎?
[00:10:12.360 --> 00:10:14.680]  加利利人在聖經裡面是什麼人?
[00:10:14.680 --> 00:10:17.960]  是被人看不起的群體來的
[00:10:17.960 --> 00:10:19.480]  所以它們就這麼驚訝
[00:10:19.480 --> 00:10:21.320]  為什麼這些人會說這些話?
[00:10:21.320 --> 00:10:23.360]  它們不是加利利人嗎?
[00:10:23.360 --> 00:10:26.680]  它們的驚奇不是因為加利利人說其他的說話
[00:10:26.680 --> 00:10:28.400]  而是因為它們本身
[00:10:28.400 --> 00:10:30.360]  是一個它們看不起的群體
[00:10:30.360 --> 00:10:31.800]  加利利人
[00:10:31.800 --> 00:10:34.040]  但是上帝反而就用了一些
[00:10:34.040 --> 00:10:38.040]  不受社會推崇的人去做事
[00:10:38.040 --> 00:10:41.680]  坊間有句說話叫做「人結地靈」
[00:10:41.680 --> 00:10:45.440]  意思就是說某些地方充滿著靈氣
[00:10:45.440 --> 00:10:47.160]  當一些地方充滿著靈氣
[00:10:47.160 --> 00:10:50.080]  就會特別引誘一些很偉大的人物
[00:10:50.080 --> 00:10:52.040]  很傑出的人物
[00:10:52.040 --> 00:10:54.440]  不過在聖經的信仰觀念裡面
[00:10:54.440 --> 00:10:55.840]  並不是這樣的
[00:10:55.840 --> 00:10:57.600]  一個人傑出與否
[00:10:57.600 --> 00:11:00.640]  並不是取決於他的出生
[00:11:00.640 --> 00:11:01.760]  他在什麼地方
[00:11:01.760 --> 00:11:03.800]  那個地方夠不夠靈氣
[00:11:03.800 --> 00:11:05.960]  而是取決於他是不是有被聖靈
[00:11:05.960 --> 00:11:08.520]  去根生他的生命的
[00:11:08.520 --> 00:11:12.640]  除此之外藉著港方言這種的能力
[00:11:12.640 --> 00:11:13.960]  我們就會體會到
[00:11:13.960 --> 00:11:18.480]  上帝是一個苦就世人的上帝
[00:11:18.480 --> 00:11:19.800]  原來這件事可以看到這件事
[00:11:19.800 --> 00:11:23.160]  然後令到他們
[00:11:23.160 --> 00:11:25.480]  因為我們為什麼上帝是
[00:11:25.480 --> 00:11:27.960]  這件事可以看到上帝苦就世人呢
[00:11:27.960 --> 00:11:30.480]  因為上帝是無所不能的上帝
[00:11:30.480 --> 00:11:32.680]  他其實大可以是改變
[00:11:32.680 --> 00:11:35.600]  不同地方的人的理解能力
[00:11:35.600 --> 00:11:36.800]  然後門徒你不用
[00:11:36.800 --> 00:11:38.360]  你講回你自己的說話
[00:11:38.360 --> 00:11:40.080]  我改變他們的能力
[00:11:40.080 --> 00:11:41.120]  他們的理解能力
[00:11:41.120 --> 00:11:43.080]  讓他們聽到你講的東西
[00:11:43.080 --> 00:11:45.040]  上帝其實可以這樣
[00:11:45.040 --> 00:11:46.880]  但是選擇用一個較為複雜的方法
[00:11:46.880 --> 00:11:49.560]  就是變亂那些門徒的口音
[00:11:49.560 --> 00:11:52.360]  讓他們全部都可以講別人的話
[00:11:52.360 --> 00:11:54.120]  這個方法很複雜
[00:11:54.120 --> 00:11:56.280]  但是正正就是用這麼複雜的方法
[00:11:56.280 --> 00:11:57.760]  去宣揚他的道
[00:11:57.760 --> 00:12:00.680]  所以聖靈充滿與港方言
[00:12:00.680 --> 00:12:04.680]  並不是要告訴別人自己是多麼厲害的
[00:12:04.680 --> 00:12:05.720]  有些宗派我知道
[00:12:05.720 --> 00:12:08.480]  因為聖靈充滿是特別厲害的
[00:12:08.480 --> 00:12:10.320]  你一定要懂得講港方言
[00:12:10.320 --> 00:12:11.320]  特別厲害
[00:12:11.320 --> 00:12:14.600]  聖靈充滿不是講特別厲害這件事
[00:12:14.600 --> 00:12:16.280]  而是要突顯上帝的能力
[00:12:16.280 --> 00:12:19.040]  和人類的卑微
[00:12:19.040 --> 00:12:20.280]  我曾經看過一本書
[00:12:20.280 --> 00:12:23.200]  叫做《暴力世界中的溫柔》
[00:12:23.200 --> 00:12:25.800]  裡面就講到一個聾啞的女孩子
[00:12:25.800 --> 00:12:29.000]  她在夢裡面見到耶穌
[00:12:29.000 --> 00:12:31.080]  但是在夢裡面的耶穌
[00:12:31.080 --> 00:12:32.680]  並沒有治好她
[00:12:32.680 --> 00:12:33.680]  我們覺得很可惜
[00:12:33.680 --> 00:12:35.920]  既然她在夢境裡面
[00:12:35.920 --> 00:12:37.000]  治好她
[00:12:37.000 --> 00:12:38.440]  讓她能夠說話
[00:12:38.440 --> 00:12:40.000]  讓她聽聽自己的聲音
[00:12:40.000 --> 00:12:41.440]  又可以聽到別人的說話
[00:12:41.440 --> 00:12:43.000]  別人的聲音
[00:12:43.000 --> 00:12:43.840]  不是啊
[00:12:43.840 --> 00:12:46.240]  夢裡的耶穌並沒有這樣做
[00:12:46.240 --> 00:12:48.800]  並沒有讓她可以聽到東西
[00:12:48.800 --> 00:12:52.080]  耶穌反而是用了一些很流利的手語
[00:12:52.080 --> 00:12:54.560]  去和那個女孩子溝通
[00:12:54.560 --> 00:12:56.200]  這個夢告訴我們
[00:12:56.200 --> 00:12:59.480]  耶穌並沒有選擇消除
[00:12:59.480 --> 00:13:02.840]  消除和這個女孩子之間的那種差異
[00:13:02.840 --> 00:13:05.360]  然後我才接納你
[00:13:05.360 --> 00:13:07.400]  你和我一樣我才接納你
[00:13:07.400 --> 00:13:08.880]  耶穌不是
[00:13:08.880 --> 00:13:13.560]  相反耶穌是很接納人與人之間的差異
[00:13:13.560 --> 00:13:15.600]  所以我們都要像主耶穌一樣
[00:13:15.600 --> 00:13:17.200]  我們要去接納和尊重
[00:13:17.200 --> 00:13:18.960]  我們和我們不一樣的人
[00:13:18.960 --> 00:13:21.120]  我們不要小看那些
[00:13:21.120 --> 00:13:24.240]  我們認為是卑微的人
[00:13:24.240 --> 00:13:25.840]  我在之前服侍的堂會
[00:13:25.840 --> 00:13:27.640]  國語堂的時候
[00:13:27.640 --> 00:13:29.520]  經常都會因為國語堂
[00:13:29.520 --> 00:13:31.720]  在觀堂都有一個聚會點
[00:13:31.720 --> 00:13:33.040]  就是在機智中學
[00:13:33.040 --> 00:13:35.040]  機智中學旁邊有一個村子
[00:13:35.040 --> 00:13:36.640]  叫做雲漢村
[00:13:36.640 --> 00:13:39.760]  每逢崇拜後我都會去雲漢村
[00:13:39.760 --> 00:13:42.640]  和一些年輕人傳福音
[00:13:42.640 --> 00:13:47.320]  雲漢村是一個比較多老人家的公共屋村
[00:13:47.320 --> 00:13:50.240]  那裡的老人家其實都很健談
[00:13:50.240 --> 00:13:53.640]  很容易就可以和他們聊天
[00:13:53.640 --> 00:13:56.160]  因為他們獨居比較悶
[00:13:56.160 --> 00:13:58.080]  不過其中有一個叫林伯的老人家
[00:13:58.080 --> 00:13:59.920]  就令我比較深刻
[00:13:59.920 --> 00:14:02.680]  因為他是一個潮州人
[00:14:02.680 --> 00:14:04.160]  他是潮州人
[00:14:04.160 --> 00:14:05.840]  而我阿公阿婆
[00:14:05.840 --> 00:14:07.640]  即是我媽媽都是
[00:14:07.640 --> 00:14:09.400]  正正都是潮州人
[00:14:09.400 --> 00:14:13.000]  所以我都懂得一兩句潮州話
[00:14:13.000 --> 00:14:14.960]  起初我為了和林伯熟悉一點
[00:14:14.960 --> 00:14:16.000]  就裝模作樣
[00:14:16.000 --> 00:14:17.280]  和他們說一兩句潮州話
[00:14:17.280 --> 00:14:19.400]  「嫁杰撚」、「囡住撚」
[00:14:19.400 --> 00:14:22.680]  就是潮州人自己人
[00:14:22.680 --> 00:14:25.280]  頂多說一句「隻爹飲茶」那些
[00:14:25.280 --> 00:14:26.480]  是那麼多
[00:14:26.480 --> 00:14:28.360]  但我只說了幾句
[00:14:28.360 --> 00:14:30.320]  只說了三句潮州話
[00:14:30.320 --> 00:14:32.120]  林伯開心得不得了
[00:14:32.120 --> 00:14:35.880]  然後就不斷不斷和我說潮州話
[00:14:35.880 --> 00:14:41.000]  他怎樣都不肯用他的半閒談的廣東話和我溝通
[00:14:41.000 --> 00:14:42.560]  正如大家去日本旅行
[00:14:42.560 --> 00:14:45.000]  千萬不要裝模作樣
[00:14:45.000 --> 00:14:47.160]  和日本人說一兩句日文
[00:14:47.160 --> 00:14:47.960]  他覺得正
[00:14:47.960 --> 00:14:50.000]  你說一兩句日文就正了
[00:14:50.000 --> 00:14:53.440]  我不會和你說那些半閒談的英文
[00:14:53.440 --> 00:14:55.000]  就不斷不斷地說日文
[00:14:55.000 --> 00:14:56.520]  「柏芝」經常裝模作樣
[00:14:56.520 --> 00:14:57.560]  說日文而已
[00:14:57.560 --> 00:14:58.640]  我就說「你不要說了」
[00:14:58.640 --> 00:15:00.520]  「現在他不再和我們說英文了」
[00:15:00.520 --> 00:15:02.120]  「怎麼辦啊」
[00:15:02.120 --> 00:15:03.080]  「千萬不要這樣」
[00:15:03.080 --> 00:15:05.920]  但我都犯了同一個問題
[00:15:05.920 --> 00:15:08.760]  就是在「全福音」的時候說潮州話
[00:15:08.760 --> 00:15:11.440]  但雖然我唯一可以怎樣呢
[00:15:11.440 --> 00:15:12.480]  林伯和我說潮州話
[00:15:12.480 --> 00:15:13.880]  我就不斷不斷點頭
[00:15:13.880 --> 00:15:16.360]  扮明在笑
[00:15:16.360 --> 00:15:20.800]  雖然聖靈沒有令我可以說更多的潮州話
[00:15:20.800 --> 00:15:23.720]  但聖靈那種能力
[00:15:23.720 --> 00:15:29.800]  那種讓我去和伯伯聊天的那種關懷
[00:15:29.800 --> 00:15:30.440]  那種關心
[00:15:30.440 --> 00:15:33.560]  那種聖靈推動我去做一件事的時候
[00:15:33.560 --> 00:15:35.080]  打破了這種隔閡
[00:15:35.080 --> 00:15:38.480]  我言語不通
[00:15:38.480 --> 00:15:39.840]  我都可以和他溝通
[00:15:39.840 --> 00:15:41.720]  即是都可以和他建立關係
[00:15:41.720 --> 00:15:44.000]  伯伯來回都還打電話給我
[00:15:44.000 --> 00:15:47.400]  到現在都還是打電話給我
[00:15:47.400 --> 00:15:50.360]  不過大家不要以為靠著聖靈去宣講
[00:15:50.360 --> 00:15:52.640]  就一定是毫無難阻
[00:15:52.640 --> 00:15:54.440]  順風順水
[00:15:54.440 --> 00:15:55.440]  雖然剛才說了這麼多
[00:15:55.440 --> 00:15:56.240]  好像很棒一樣
[00:15:56.240 --> 00:15:58.320]  可以有聖靈就行了
[00:15:58.320 --> 00:15:59.200]  不是的
[00:15:59.200 --> 00:16:01.400]  因為十三節的經文就說到
[00:16:01.400 --> 00:16:03.600]  有人在嘲笑那些門徒
[00:16:03.600 --> 00:16:04.800]  在講謊言
[00:16:04.800 --> 00:16:06.080]  笑他們
[00:16:06.080 --> 00:16:07.560]  說那些人講謊言
[00:16:07.560 --> 00:16:10.240]  只是好像喝醉酒那樣在亂說話
[00:16:10.240 --> 00:16:12.320]  「我沒有醉」那樣
[00:16:12.320 --> 00:16:14.320]  他們覺得他們在亂說話
[00:16:14.320 --> 00:16:16.760]  其實《使徒行傳》整卷
[00:16:16.760 --> 00:16:18.920]  大家回去有時間看一下
[00:16:18.920 --> 00:16:21.640]  你看看裡面的內容
[00:16:21.640 --> 00:16:24.120]  基本上是每一章
[00:16:24.120 --> 00:16:26.600]  是每一章都
[00:16:26.600 --> 00:16:27.280]  大部份
[00:16:27.280 --> 00:16:27.840]  不是全部的
[00:16:27.840 --> 00:16:28.800]  不要捉我
[00:16:28.800 --> 00:16:29.800]  大部份
[00:16:29.800 --> 00:16:33.960]  都是有門徒被人拒絕的情況在當中
[00:16:33.960 --> 00:16:34.880]  我草略估計過
[00:16:34.880 --> 00:16:37.160]  真的差不多每一章都有
[00:16:37.160 --> 00:16:39.640]  聖經之所以將這些困難的個案
[00:16:39.640 --> 00:16:41.560]  一一記下來
[00:16:41.560 --> 00:16:43.440]  無非就是要我們接受
[00:16:43.440 --> 00:16:47.120]  其實基督徒是會被人拒絕的
[00:16:47.120 --> 00:16:48.600]  這個是現實
[00:16:48.600 --> 00:16:51.960]  聖經不會拔走只是講那些好的東西
[00:16:51.960 --> 00:16:54.120]  就是將那些不應該記錄下來的東西
[00:16:54.120 --> 00:16:55.040]  全部拔走
[00:16:55.040 --> 00:16:57.960]  就好像我們很熟悉的一些東西一樣
[00:16:57.960 --> 00:16:59.280]  聖經不是這樣的
[00:16:59.280 --> 00:17:00.880]  不好的東西照樣記錄下來
[00:17:00.880 --> 00:17:01.920]  告訴你
[00:17:01.920 --> 00:17:05.440]  你是會被人拒絕的
[00:17:05.440 --> 00:17:09.480]  只不過面對著世人的嘲笑和拒絕
[00:17:09.480 --> 00:17:13.400]  那個曾經因為不認主而灰心喪志的彼得
[00:17:13.400 --> 00:17:15.680]  他在《使徒行傳》裡面是怎樣的
[00:17:15.680 --> 00:17:20.680]  他卻依然堅持地去為上帝去宣講
[00:17:20.680 --> 00:17:23.560]  他並且引用了若以先知的說話
[00:17:23.560 --> 00:17:26.000]  去回應那些嘲笑他的人
[00:17:26.000 --> 00:17:27.120]  他說
[00:17:27.120 --> 00:17:28.800]  上帝說
[00:17:28.800 --> 00:17:30.160]  在末後的日子
