
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權,是屬基督教宣導會北角堂所有。
[00:17:01.000 --> 00:17:03.000]  他會嚴肅地看待罪,
[00:17:03.000 --> 00:17:07.000]  他不會當有罪是沒有罪的。
[00:17:07.000 --> 00:17:10.000]  最近在美國大家不知道有沒有留意到,
[00:17:10.000 --> 00:17:12.000]  這幾年,
[00:17:12.000 --> 00:17:16.000]  有很多人他隨便進去一些商舖偷竊,
[00:17:16.000 --> 00:17:21.000]  只要他便宜過或者低過950美金,
[00:17:21.000 --> 00:17:22.000]  他會很放心,
[00:17:22.000 --> 00:17:24.000]  在加州特別這個地方,
[00:17:24.000 --> 00:17:28.000]  因為政府看這些偷竊是一個輕罪,
[00:17:28.000 --> 00:17:30.000]  大多數不會理會,
[00:17:30.000 --> 00:17:31.000]  打電話找警察,
[00:17:31.000 --> 00:17:33.000]  警察都不會來干涉。
[00:17:33.000 --> 00:17:36.000]  因此很多人就聯群結隊進去一些商舖,
[00:17:36.000 --> 00:17:40.000]  大公司裡面一起集體偷竊,
[00:17:40.000 --> 00:17:44.000]  然後沒有需要擔心有什麼後果。
[00:17:44.000 --> 00:17:46.000]  有人統計因為這樣的緣故,
[00:17:46.000 --> 00:17:50.000]  在美國很多大型的商店、連鎖店,
[00:17:50.000 --> 00:17:54.000]  他們一年損失接近一千億美元,
[00:17:54.000 --> 00:17:58.000]  而且有不少的店鋪因此要關閉,
[00:17:58.000 --> 00:18:01.000]  因為很多物品被人偷走。
[00:18:01.000 --> 00:18:06.000]  如果人當作罪是沒有罪,
[00:18:06.000 --> 00:18:10.000]  你會看到整個世界有很多混亂的情況,
[00:18:10.000 --> 00:18:12.000]  如果有一位真神他是慈愛的,
[00:18:12.000 --> 00:18:15.000]  他必須會以罪為罪,
[00:18:15.000 --> 00:18:18.000]  他必須作出審判,
[00:18:18.000 --> 00:18:22.000]  他不會讓罪就當作沒事,
[00:18:22.000 --> 00:18:26.000]  而他審判是要罪承擔死亡,
[00:18:26.000 --> 00:18:29.000]  正如身體有癌的細胞,
[00:18:29.000 --> 00:18:31.000]  你要處理它,
[00:18:31.000 --> 00:18:34.000]  你要消滅癌的細胞。
[00:18:34.000 --> 00:18:38.000]  我們今天可能發覺周圍都有很多人,
[00:18:38.000 --> 00:18:41.000]  有很多不同的犯罪作惡的事情,
[00:18:41.000 --> 00:18:44.000]  我們可能見慣不怪,
[00:18:44.000 --> 00:18:47.000]  但是聖經很嚴肅地看這個問題,
[00:18:47.000 --> 00:18:51.000]  但是我們想到這位主他愛我們,
[00:18:51.000 --> 00:18:54.000]  我們很多次說上帝愛世界的人,
[00:18:54.000 --> 00:18:58.000]  因此他不想我們因此面對死亡,
[00:18:58.000 --> 00:19:02.000]  他的方法就是他代替我們承受,
[00:19:02.000 --> 00:19:06.000]  我們應該承受罪的刑罰就是死亡,
[00:19:06.000 --> 00:19:10.000]  所以你明白為什麼主耶穌要來到世上,
[00:19:10.000 --> 00:19:12.000]  被釘死在十字架上,
[00:19:12.000 --> 00:19:15.000]  因為他要代替人,
[00:19:15.000 --> 00:19:21.000]  以致我們能夠得著釋放,得著赦免。
[00:19:21.000 --> 00:19:24.000]  我們常常都會讀一段聖經,
[00:19:24.000 --> 00:19:28.000]  而書中有53章,
[00:19:28.000 --> 00:19:31.000]  特別基督徒會知道我們聖餐時常常讀這段經文,
[00:19:31.000 --> 00:19:33.000]  但是裡面講述一件事情,
[00:19:33.000 --> 00:19:36.000]  就是講述一位救主耶穌,
[00:19:36.000 --> 00:19:40.000]  當我們有過犯的時候,
[00:19:40.000 --> 00:19:42.000]  他為我們受害,
[00:19:42.000 --> 00:19:47.000]  他為我們的過犯受害,
[00:19:47.000 --> 00:19:50.000]  為我們的罪孽被壓傷,
[00:19:50.000 --> 00:19:53.000]  你不要看錯,不是為他自己,
[00:19:53.000 --> 00:19:55.000]  是為我們的過犯,
[00:19:55.000 --> 00:19:58.000]  為我們的罪孽受害。
[00:19:58.000 --> 00:20:01.000]  然後說他受的懲罰,
[00:20:01.000 --> 00:20:04.000]  我們得到平安,
[00:20:04.000 --> 00:20:06.000]  因為他受的鞭傷,
[00:20:06.000 --> 00:20:08.000]  我們得到醫治。
[00:20:08.000 --> 00:20:10.000]  本來是我們受懲罰,
[00:20:10.000 --> 00:20:14.000]  但是他將平安和我們交換,
[00:20:14.000 --> 00:20:16.000]  其實你會很明白,
[00:20:16.000 --> 00:20:20.000]  這是天地間最不公平的交換,
[00:20:20.000 --> 00:20:23.000]  用平安換了你的懲罰,
[00:20:23.000 --> 00:20:29.000]  用醫治換了你的鞭傷。
[00:20:29.000 --> 00:20:31.000]  聖經裡面講述到一位叫上帝,
[00:20:31.000 --> 00:20:35.000]  他樂意為我們承擔我們的刑罰,
[00:20:35.000 --> 00:20:38.000]  代替我們的後果,
[00:20:38.000 --> 00:20:42.000]  而給我們得著那份生命的平安,
