
[00:00:00.000 --> 00:00:01.280]  各位母親節快樂
[00:07:29.560 --> 00:07:31.800]  就是擺在你面前 這樣跟神說
[00:07:31.800 --> 00:07:33.760]  這個不是
[00:07:33.760 --> 00:07:36.440]  你妻子「薩拉」要給你一個兒子
[00:07:36.440 --> 00:07:38.640]  就叫「以實」
[00:07:38.640 --> 00:07:40.240]  你既然笑
[00:07:40.240 --> 00:07:42.600]  你的名字將來兒子就叫做「笑」
[00:07:42.600 --> 00:07:45.200]  就是這樣 同一個字
[00:07:45.200 --> 00:07:48.360]  他就說你笑 他就笑
[00:07:48.360 --> 00:07:52.160]  他的名字就是「他笑」的意思
[00:07:52.160 --> 00:07:54.720]  就說你既然將來有個兒子
[00:07:54.720 --> 00:07:57.760]  就會跟你立這個約
[00:07:57.760 --> 00:08:01.840]  他的後裔就好像多元繁星
[00:08:01.840 --> 00:08:05.520]  天上的星星 又應許他的地
[00:08:05.520 --> 00:08:07.680]  又應許他有個永遠的約
[00:08:07.680 --> 00:08:10.720]  有個君王在那裏出現
[00:08:10.720 --> 00:08:12.840]  在羅馬書那裏也提到
[00:08:12.840 --> 00:08:18.040]  其實這個呢
[00:08:18.040 --> 00:08:21.920]  阿巴拉罕自己的身體已經
[00:08:21.920 --> 00:08:25.680]  衰老 好像死一樣
[00:08:25.680 --> 00:08:26.840]  就是不像年輕人那樣
[00:08:26.840 --> 00:08:29.920]  活活 精神好活躍
[00:08:29.920 --> 00:08:32.640]  身體已經好像死了一樣
[00:08:32.640 --> 00:08:36.600]  「薩拉」他的太太的生育能力已經斷絕
[00:08:36.600 --> 00:08:38.880]  都是用個「死」來用的
[00:08:38.880 --> 00:08:40.240]  即是沒甚麼生氣
[00:08:40.240 --> 00:08:43.400]  到人生的盡頭 這樣的意思
[00:08:43.400 --> 00:08:45.880]  「到死」的意思 但是呢
[00:08:45.880 --> 00:08:50.920]  他的信心 提到他的信心
[00:08:50.920 --> 00:08:53.680]  仍然不軟弱
[00:08:53.680 --> 00:08:56.120]  所以他的信心不是死的信心
[00:08:56.120 --> 00:08:58.920]  同個信心是真的好像很活的
[00:08:58.920 --> 00:09:01.640]  這個意思在當中 完全沒有軟弱
[00:09:01.640 --> 00:09:07.040]  看到原來我們真是神給我們應許
[00:09:07.040 --> 00:09:08.920]  原來神的計劃不是說
[00:09:08.920 --> 00:09:11.680]  要找個婢女來生個兒子去代替
[00:09:11.680 --> 00:09:14.320]  那個就是你的兒子 成就了
[00:09:14.320 --> 00:09:18.240]  很多時候我們見到這樣的情況
[00:09:18.240 --> 00:09:20.960]  我們聽到神的應許
[00:09:20.960 --> 00:09:23.600]  說一定會有個這樣的計劃給我們
[00:09:23.600 --> 00:09:27.560]  我們想著不如用自己的方法去達成
[00:09:27.560 --> 00:09:29.880]  很多時候用一些方法 我們懂的
[00:09:29.880 --> 00:09:32.840]  有些人都要努力的
[00:09:32.840 --> 00:09:36.000]  努力去做 用自己的方法去做
[00:09:36.000 --> 00:09:41.280]  結果很多時候 抓緊得太緊要
[00:09:41.280 --> 00:09:43.880]  用自己的方法 不懂得放手
[00:09:43.880 --> 00:09:45.320]  去跟隨神的帶領
[00:09:45.320 --> 00:09:46.840]  這個我們真的要學習
[00:09:46.840 --> 00:09:47.840]  就好像空中飛人
[00:09:47.840 --> 00:09:50.000]  有沒有大家去玩戲團看空中飛人
[00:09:50.000 --> 00:09:53.800]  如果沒有都可能看過電視 看過影帶
[00:09:53.800 --> 00:09:55.320]  你空中飛人是怎樣的
[00:09:55.320 --> 00:09:57.720]  你要飛來飛去 要有個動態 飛得這麼大力
[00:09:57.720 --> 00:10:02.840]  要放 接得住 你不肯放
[00:10:02.840 --> 00:10:06.760]  那就是不跳 一跳就有不好的結果
[00:10:06.760 --> 00:10:09.800]  所以這個好像 我們要學習
[00:10:09.800 --> 00:10:11.320]  在這個環境當中
[00:10:11.320 --> 00:10:14.680]  我們好像有困難 好像有絕望
[00:10:14.680 --> 00:10:16.240]  兒子不聽話也好
[00:10:16.240 --> 00:10:18.200]  丈夫又不爭氣也好
[00:10:18.200 --> 00:10:20.600]  或者各樣 婚姻就好像
[00:10:20.600 --> 00:10:23.360]  做母親做得很辛苦
[00:10:23.360 --> 00:10:29.800]  但原來帶給我們有個笑口常開的秘訣是這樣的
[00:10:29.800 --> 00:10:32.040]  我們聽到神的依賴的時候
[00:10:32.040 --> 00:10:34.760]  我們不要抓緊用自己的方法
[00:10:34.760 --> 00:10:39.680]  反而要學習放手去體驗神的帶領
[00:10:39.680 --> 00:10:42.000]  這個就是一個撒拉
[00:10:42.000 --> 00:10:44.360]  剛才開頭的部分看到
[00:10:44.360 --> 00:10:46.040]  阿巴拉罕也要學一個功課
[00:10:46.040 --> 00:10:53.040]  撒拉也是 說你也要順 越靠越上
[00:10:53.040 --> 00:10:54.400]  繼續看十八章
[00:10:54.400 --> 00:10:59.800]  十八章有三個天使 使者來找阿巴拉罕
[00:10:59.800 --> 00:11:02.120]  去找阿巴拉罕的時候 他們接待他
[00:11:02.120 --> 00:11:06.440]  叫太太出來 煮些好東西給他吃
[00:11:06.440 --> 00:11:09.560]  他太太不錯 聽到丈夫說
[00:11:09.560 --> 00:11:13.520]  有接待客人很願意去接待
[00:11:13.520 --> 00:11:16.560]  原來那些是神的使者 三位
[00:11:16.560 --> 00:11:17.960]  神的使者 五隻天使
[00:11:17.960 --> 00:11:20.440]  即是代表神去講說話
[00:11:20.440 --> 00:11:25.680]  他們就問阿巴拉罕三位使者
[00:11:25.680 --> 00:11:27.440]  你的妻子在哪裏
[00:11:27.440 --> 00:11:29.240]  在帳篷裏面
[00:11:29.240 --> 00:11:30.680]  可能在煮東西吃 我不知道
[00:11:30.680 --> 00:11:31.880]  可能在準備一些東西
[00:11:31.880 --> 00:11:33.920]  三位其中一位使者就問
[00:11:33.920 --> 00:11:36.800]  明年這個時候我會回來
[00:11:36.800 --> 00:11:41.000]  你和你的妻子一定會生一個兒子
[00:11:41.000 --> 00:11:45.720]  撒拉就出來 因為阿巴拉罕叫他
[00:11:45.720 --> 00:11:48.440]  就出來聽 聽到這句說話
[00:11:48.440 --> 00:11:50.280]  他有什麼反應呢
[00:11:50.280 --> 00:11:58.640]  阿巴拉罕就 撒拉和撒拉年紀已經老了
[00:11:58.640 --> 00:12:00.040]  他的月經已經斷了
[00:12:00.040 --> 00:12:01.120]  九十歲當然了
[00:12:01.120 --> 00:12:03.760]  大家明白身體的狀況
[00:12:03.760 --> 00:12:05.760]  但撒拉他的心情是怎樣呢
[00:12:05.760 --> 00:12:09.560]  他的心裏面想什麼呢
[00:12:09.560 --> 00:12:11.400]  心裏暗笑 在和自己和他笑
[00:12:11.400 --> 00:12:13.880]  會這樣嗎
[00:12:13.880 --> 00:12:16.160]  又是笑 不只是他笑
[00:12:16.160 --> 00:12:17.080]  剛才阿巴拉罕也笑
[00:12:17.080 --> 00:12:19.000]  我們不要整天只顧撒拉
[00:12:19.000 --> 00:12:21.040]  說撒拉不相信就相信
[00:12:21.040 --> 00:12:23.320]  阿巴拉罕也笑
[00:12:23.320 --> 00:12:25.360]  他也笑
[00:12:25.360 --> 00:12:28.720]  可能有樣學樣 大家都這樣跟老公
[00:12:28.720 --> 00:12:30.320]  老公都不相信 我當然不相信
[00:12:30.320 --> 00:12:33.880]  撒拉說為什麼要相信 老公都不相信
[00:12:33.880 --> 00:12:37.600]  他又笑了一番 和自己笑
[00:12:37.600 --> 00:12:40.720]  我說以自己已經衰敗了
[00:12:40.720 --> 00:12:42.240]  老了嘛
[00:12:42.240 --> 00:12:44.000]  你還叫我怎樣
[00:12:44.000 --> 00:12:47.080]  怎會有這件開心的事情發生
[00:12:47.080 --> 00:12:50.520]  明明是眼見的 沒可能發生
[00:12:50.520 --> 00:12:52.360]  見不到 有沒有可能性
[00:12:52.360 --> 00:12:55.360]  沒可能
[00:12:55.360 --> 00:12:57.880]  我叫那個艾琪皮女索珊
[00:12:57.880 --> 00:12:59.280]  你又說不是
[00:12:59.280 --> 00:13:02.080]  你硬要我生 怎會生
[00:13:02.080 --> 00:13:05.960]  真是不合情理
[00:13:05.960 --> 00:13:11.080]  但怎樣可以透過這件事而開心
[00:13:11.080 --> 00:13:12.680]  透過這件事而開心
[00:13:12.680 --> 00:13:20.680]  其實這開心在《創世紀撒拉》的故事中
[00:13:20.680 --> 00:13:22.080]  出現了六次
[00:13:22.080 --> 00:13:24.400]  動詞 開心地笑
[00:13:24.400 --> 00:13:27.440]  阿巴拉罕笑 撒拉又暗笑
[00:13:27.440 --> 00:13:31.960]  一會兒提到 原來神和他在說阿巴拉罕
[00:13:31.960 --> 00:13:36.200]  阿巴拉罕 你的太太是不是在笑
[00:13:36.200 --> 00:13:42.200]  在偷笑 暗笑
[00:13:42.200 --> 00:13:44.880]  然後說 我既然已經老了
[00:13:44.880 --> 00:13:47.200]  那時候我自己也老了
[00:13:47.200 --> 00:13:49.480]  其實那時候他自己也不太相信
[00:13:49.480 --> 00:13:51.880]  有一點懷疑的感覺
[00:13:51.880 --> 00:13:55.560]  明明外在環境 沒可能發生
[00:13:55.560 --> 00:13:58.080]  我都笑了 何況我太太
[00:13:58.080 --> 00:13:59.800]  基本上是這樣的反應
[00:13:59.800 --> 00:14:01.200]  其實他很尊重神
[00:14:01.200 --> 00:14:02.400]  阿巴拉罕我剛才看到
[00:14:02.400 --> 00:14:04.360]  他苦奉地在笑
[00:14:04.360 --> 00:14:05.720]  他也是敬拜
[00:14:05.720 --> 00:14:07.840]  未必說很尊敬耶和華神
[00:14:07.840 --> 00:14:09.680]  他知道我是神
[00:14:09.680 --> 00:14:15.600]  他在說 你太太 撒拉是不是在笑
[00:14:15.600 --> 00:14:17.560]  他說 我已經年紀老了
[00:14:17.560 --> 00:14:23.920]  真的有這個能力給你
[00:14:23.920 --> 00:14:29.160]  這個就很提出一件事
[00:14:29.160 --> 00:14:34.480]  寫《創世紀》的作者
[00:14:34.480 --> 00:14:37.280]  書信人 就這樣寫
[00:14:37.280 --> 00:14:45.960]  耶和華 豈有難成的事
[00:14:45.960 --> 00:14:48.960]  到了日期 明年這個時候
[00:14:48.960 --> 00:14:51.480]  我必回到你
[00:14:51.480 --> 00:14:56.320]  這是記述了一個詩者的說法
[00:14:56.320 --> 00:14:59.200]  耶和華 豈有難成的事
[00:14:59.200 --> 00:15:04.080]  到了日期 在神指定的日期
[00:15:04.080 --> 00:15:06.440]  按著祂的時間
[00:15:06.440 --> 00:15:07.640]  雖然我們不知道什麼時候
[00:15:07.640 --> 00:15:10.240]  但他現在說 按著我指定的日期
[00:15:10.240 --> 00:15:15.520]  明年的那一天 我會回來
[00:15:15.520 --> 00:15:18.440]  撒拉就生一個兒子
[00:15:18.440 --> 00:15:21.160]  我們看到神一直都在帶領他們
[00:15:21.160 --> 00:15:23.560]  神一直都在掌權當中
[00:15:23.560 --> 00:15:25.760]  祂賜給他們福分
[00:15:25.760 --> 00:15:28.520]  祂賜給他們起了新的名字
[00:15:28.520 --> 00:15:30.520]  因為祂有個應許給他們
[00:15:30.520 --> 00:15:32.200]  當神有給一個新的名字
[00:15:32.200 --> 00:15:34.160]  為一個人起名的時候
[00:15:34.160 --> 00:15:36.320]  是有祂的意思在當中
[00:15:36.320 --> 00:15:39.560]  有個應許在當中
[00:15:39.560 --> 00:15:44.240]  他就說 耶和華 豈有難成的事
[00:15:44.240 --> 00:15:47.560]  這在我們眾人心目中
[00:15:47.560 --> 00:15:49.200]  都是一個教導
[00:15:49.200 --> 00:15:52.520]  耶和華 豈有難成的事
[00:15:52.520 --> 00:15:54.200]  撒拉就害怕了
[00:15:54.200 --> 00:15:57.760]  我不說 不肯承認
[00:15:57.760 --> 00:15:59.640]  他有沒有笑 當然有笑
[00:15:59.640 --> 00:16:01.080]  神都知道他有笑
[00:16:01.080 --> 00:16:02.520]  他是不承認的
[00:16:02.520 --> 00:16:06.520]  我不承認 我沒有笑
[00:16:06.520 --> 00:16:09.640]  有個笑字 第幾次 第四次
[00:16:09.640 --> 00:16:11.000]  我沒有笑
[00:16:11.000 --> 00:16:15.160]  那位天使說
[00:16:15.160 --> 00:16:17.360]  有啊 你有啊
[00:16:17.360 --> 00:16:19.000]  他是神來的 神代表神來的
[00:16:19.000 --> 00:16:22.200]  他是使者 你有
[00:16:22.200 --> 00:16:26.360]  接著撒拉 我看到18章到21章
[00:16:26.360 --> 00:16:30.360]  沒有記載過撒拉做過些什麼
[00:16:30.360 --> 00:16:32.440]  接著21章就出來了
[00:16:32.440 --> 00:16:36.080]  你猜他們之間做過些什麼
[00:16:36.080 --> 00:16:38.360]  其實都有些提示
[00:16:38.360 --> 00:16:40.760]  希伯來書11章 看回11章
[00:16:40.760 --> 00:16:43.440]  究竟撒拉的心情那一刻
[00:16:43.440 --> 00:16:45.920]  或者18章到21章的時候
[00:16:45.920 --> 00:16:47.960]  有什麼發生呢
[00:16:47.960 --> 00:16:51.680]  是不是他本來不能接受這個
[00:16:51.680 --> 00:16:52.960]  他接受了現實
[00:16:52.960 --> 00:16:55.120]  但是他不接受神的應許
[00:16:55.120 --> 00:16:56.720]  明明是現實
[00:16:56.720 --> 00:16:58.520]  現實就是說 我不行
[00:16:58.520 --> 00:17:01.320]  我的身體狀況是不可能的
[00:17:01.320 --> 00:17:04.080]  但是神的應許就說會的
[00:17:04.080 --> 00:17:04.960]  他在掙扎
[00:17:04.960 --> 00:17:07.680]  但在這裡 究竟剛才說過的說話之後
[00:17:07.680 --> 00:17:09.920]  我不是 我沒有 他不承認的時候
[00:17:09.920 --> 00:17:11.240]  之後發生了什麼
[00:17:11.240 --> 00:17:14.520]  心理的心情有什麼變化呢
[00:17:14.520 --> 00:17:17.680]  原來在希伯來書11章提醒
[00:17:17.680 --> 00:17:20.720]  有個幫助我們明白
[00:17:20.720 --> 00:17:24.360]  原來他有信
[00:17:24.360 --> 00:17:25.480]  他相信
[00:17:25.480 --> 00:17:28.720]  他這段期間有相信
[00:17:28.720 --> 00:17:32.120]  雖然過了生育的歲數
[00:17:32.120 --> 00:17:33.840]  那你不行房怎麼會有嬰兒
[00:17:33.840 --> 00:17:35.400]  你以為是馬尼亞嗎
[00:17:35.400 --> 00:17:37.120]  他不是馬尼亞
[00:17:37.120 --> 00:17:39.520]  他跟他丈夫有行房
[00:17:39.520 --> 00:17:41.240]  因為這件事 他有信心
[00:17:41.240 --> 00:17:46.600]  會有個兒子出來
[00:17:46.600 --> 00:17:48.000]  過了雖然生育的歲數
[00:17:48.000 --> 00:17:51.240]  因為這個應許是可信的
[00:17:51.240 --> 00:17:54.920]  所以在這段期間裡面
[00:17:54.920 --> 00:17:59.640]  聖經在希伯來書告訴我們
[00:17:59.640 --> 00:18:01.680]  撒拉他有相信
[00:18:01.680 --> 00:18:02.840]  他的心理狀況
[00:18:02.840 --> 00:18:06.240]  他的宿靈景況有改變
[00:18:06.240 --> 00:18:08.040]  就說雖然他沒有承認
[00:18:08.040 --> 00:18:09.800]  但是之後他有
[00:18:09.800 --> 00:18:12.360]  那一刻或者之後發生的事情
[00:18:12.360 --> 00:18:14.600]  他已經接受了這件事
[00:18:14.600 --> 00:18:16.560]  神的應許
[00:18:16.560 --> 00:18:17.720]  所以我們看到第二點
[00:18:17.720 --> 00:18:19.440]  我們做母親的
[00:18:19.440 --> 00:18:21.400]  可以繼續笑口常開的時候
[00:18:21.400 --> 00:18:23.080]  有個第二個秘訣
[00:18:23.080 --> 00:18:25.560]  就是我們千萬不要拒絕
[00:18:25.560 --> 00:18:28.480]  神給我們的應許
[00:18:28.480 --> 00:18:33.120]  明明神就有沒有難成的事
[00:18:33.120 --> 00:18:36.080]  神直接教導我們
[00:18:36.080 --> 00:18:39.560]  說在神裡面沒有難成的事
[00:18:39.560 --> 00:18:45.000]  我們要用信心去接受這個應許
[00:18:45.000 --> 00:18:48.200]  在米索不達米亞
[00:18:48.200 --> 00:18:52.240]  在大約是主前一千五百年左右
[00:18:52.240 --> 00:18:55.640]  當地的人就用泥板來寫東西
[00:18:55.640 --> 00:18:58.000]  就是挑一些字
[00:18:58.000 --> 00:18:59.360]  當時米索不達米亞
[00:18:59.360 --> 00:19:01.760]  即是當時的
[00:19:01.760 --> 00:19:05.760]  阿巴拉罕大約是主前二千年
