
[00:00:00.000 --> 00:00:02.320]  梁法堂弟兄姊妹平安
[00:08:02.640 --> 00:08:04.320]  是一些好東西
[00:08:04.320 --> 00:08:07.600]  但是在第三章十一節傳道書裡面
[00:08:07.600 --> 00:08:11.360]  它說的「好」字是針對著時間
[00:08:11.360 --> 00:08:12.840]  針對著一個時間
[00:08:12.840 --> 00:08:15.280]  什麼意思呢?
[00:08:15.280 --> 00:08:16.800]  如果我們針對著時間
[00:08:16.800 --> 00:08:20.160]  是在說上帝認為好的
[00:08:20.160 --> 00:08:21.280]  可以這樣翻譯
[00:08:21.280 --> 00:08:22.720]  就是一個合適
[00:08:22.720 --> 00:08:26.120]  祂認為合適的時間所發生
[00:08:26.120 --> 00:08:29.920]  在上帝裡面看為是好的
[00:08:29.920 --> 00:08:32.200]  上帝合適的時間發生
[00:08:32.200 --> 00:08:33.200]  看為是好的
[00:08:33.200 --> 00:08:37.480]  不等於我們看為是好的時間
[00:08:37.480 --> 00:08:39.120]  你明白這個分別嗎?
[00:08:39.120 --> 00:08:41.760]  我們很期望某些事情
[00:08:41.760 --> 00:08:43.880]  在這個時間發生就好了
[00:08:43.880 --> 00:08:45.960]  但是原來在上帝認為合適
[00:08:45.960 --> 00:08:47.920]  認為最好的時間發生
[00:08:47.920 --> 00:08:50.080]  是和我們不一樣
[00:08:50.080 --> 00:08:53.360]  傳遞者從新的一次提醒世人
[00:08:53.360 --> 00:08:54.600]  上帝做萬物
[00:08:54.600 --> 00:08:58.160]  同時是永恆的主
[00:08:58.160 --> 00:09:00.280]  各按其時
[00:09:00.280 --> 00:09:02.200]  成為美好
[00:09:02.200 --> 00:09:07.480]  回應剛才三章第一至第八節的十四對經文
[00:09:07.480 --> 00:09:09.920]  表示這些使世人勞苦
[00:09:09.920 --> 00:09:12.800]  用盡我們一生去探究的事情
[00:09:12.800 --> 00:09:18.120]  原來均在上帝認為合適的時間發生
[00:09:18.120 --> 00:09:21.360]  這是傳道者的觀察
[00:09:21.360 --> 00:09:22.160]  傳道者說
[00:09:22.160 --> 00:09:27.040]  上帝將永生和永遠安置在人的心裡
[00:09:27.040 --> 00:09:30.640]  但又說神由始至終的作為人不能參透
[00:09:30.640 --> 00:09:32.800]  不知道大家讀的時候會不會覺得
[00:09:32.800 --> 00:09:33.720]  很大的困惑
[00:09:33.720 --> 00:09:37.400]  就是傳道者不僅提醒世人
[00:09:37.400 --> 00:09:39.720]  上帝是創造的主
[00:09:39.720 --> 00:09:42.880]  同時亦是擁有永恆
[00:09:42.880 --> 00:09:45.000]  同次於永恆的那一位
[00:09:45.000 --> 00:09:47.520]  永恆真正的意思是甚麼呢?
[00:09:47.520 --> 00:09:48.960]  它的意義是甚麼呢?
[00:09:48.960 --> 00:09:52.760]  是在時間之外的存有
[00:09:52.760 --> 00:09:57.560]  即是我們能夠明白一些超越時間空間的事
[00:09:57.560 --> 00:10:02.000]  創造的主不僅存在於超越時間空間之外
[00:10:02.000 --> 00:10:09.160]  更加將這一份認知安放在人的心裡
[00:10:09.160 --> 00:10:14.720]  特別在詩篇第九十篇第二節
[00:10:14.720 --> 00:10:17.640]  「朱三未曾生出地獄世界
[00:10:17.640 --> 00:10:19.120]  你未曾造成
[00:10:19.120 --> 00:10:21.000]  從引古到永遠
[00:10:21.000 --> 00:10:24.480]  你是上帝」
[00:10:24.480 --> 00:10:30.760]  上帝將那份超越時間的心思意念放在我們裡面
[00:10:30.760 --> 00:10:32.280]  以致我們能夠明白
[00:10:32.280 --> 00:10:33.960]  我們能夠理解
[00:10:33.960 --> 00:10:36.680]  亦使我們能夠知道
[00:10:36.680 --> 00:10:40.040]  縱然今天我們可能看不到那些事情
[00:10:40.040 --> 00:10:41.640]  不能夠完全明白
[00:10:41.640 --> 00:10:45.000]  但上帝將一個盼望放在我們裡面
[00:10:45.000 --> 00:10:46.800]  以致我們知道
[00:10:46.800 --> 00:10:51.040]  有些事情跟世人看的不一樣
[00:10:51.040 --> 00:10:53.400]  就好像死亡一樣
[00:10:53.400 --> 00:10:55.800]  人有生就有死
[00:10:55.800 --> 00:10:57.640]  但在我們的角度
[00:10:57.640 --> 00:11:00.040]  因為上帝將永恆放在我們裡面
[00:11:00.040 --> 00:11:03.560]  以致我們看的死亡不是終結
[00:11:03.560 --> 00:11:05.000]  只是一個暫別
[00:11:05.000 --> 00:11:07.880]  這個存在在我們心裡的永恆
[00:11:07.880 --> 00:11:12.560]  使我們能夠理解上帝那份盼望
[00:11:12.560 --> 00:11:14.200]  即使如此
[00:11:14.200 --> 00:11:16.240]  經文裡面繼續說
[00:11:16.240 --> 00:11:19.960]  然而即使我們心裡存有這份永恆
[00:11:19.960 --> 00:11:21.640]  或者能夠認知
[00:11:21.640 --> 00:11:28.000]  仍然不能夠參透神由始至終的作為
[00:11:28.000 --> 00:11:30.840]  或者我們對天下萬物
[00:11:30.840 --> 00:11:32.320]  都有一定的觀察
[00:11:32.320 --> 00:11:35.040]  例如你晚上看到天紅色
[00:11:35.040 --> 00:11:37.720]  你就會知道明天會怎樣
[00:11:37.720 --> 00:11:38.960]  會下大雨
[00:11:38.960 --> 00:11:40.800]  或者晚一點就會下大雨
[00:11:40.800 --> 00:11:43.440]  我們對天下萬物有一定的觀察
[00:11:43.440 --> 00:11:48.160]  但我們不能夠完全參透上帝的作為
[00:11:48.160 --> 00:11:50.400]  正如今天科技很進步
[00:11:50.400 --> 00:11:56.000]  我們仍然未能夠完全明白天災的發生
[00:11:56.000 --> 00:11:57.840]  身體疾病出現
[00:11:57.840 --> 00:11:59.480]  或許有些徵兆
[00:11:59.480 --> 00:12:04.440]  但醫學仍然未能夠完全解釋過終的原因
[00:12:04.440 --> 00:12:05.800]  但傳道者的觀察
[00:12:05.800 --> 00:12:10.040]  他說世人雖然活在時間限制的世界裡面
[00:12:10.040 --> 00:12:13.280]  但做物主是超越時間的限制
[00:12:13.280 --> 00:12:15.960]  他也都按他認為最好
[00:12:15.960 --> 00:12:17.720]  最合適的時間
[00:12:17.720 --> 00:12:21.560]  來去成就這些事情
[00:12:21.560 --> 00:12:23.760]  但在我們裡面
[00:12:23.760 --> 00:12:26.120]  我們未必能夠完全理解
[00:12:26.120 --> 00:12:28.080]  甚至不能夠理解
[00:12:28.080 --> 00:12:31.080]  但傳道者卻是從觀察裡面
[00:12:31.080 --> 00:12:38.120]  相信上帝有他認為合適的時間來發生
[00:12:38.120 --> 00:12:39.000]  弟子們
[00:12:39.000 --> 00:12:41.560]  一年過去一年又來
[00:12:41.560 --> 00:12:43.640]  剛好過去的一年
[00:12:43.640 --> 00:12:46.520]  你的觀察是甚麼呢?
[00:12:46.520 --> 00:12:49.960]  可能這兩年都是我們很辛苦的兩年
[00:12:49.960 --> 00:12:52.800]  不論政情或者疫情
[00:12:52.800 --> 00:12:54.560]  都使我們很辛苦
[00:12:54.560 --> 00:12:56.840]  很難來面對
[00:12:56.840 --> 00:12:59.200]  但這段經文告訴我們
[00:12:59.200 --> 00:13:03.400]  按著上帝認為合適的時間來發生
[00:13:03.400 --> 00:13:05.400]  你能不能夠相信
[00:13:05.400 --> 00:13:07.120]  你能不能夠來接受
[00:13:07.120 --> 00:13:09.160]  能不能夠明白呢?
[00:13:09.160 --> 00:13:10.720]  或許我們都不能夠明白
[00:13:10.720 --> 00:13:16.920]  全部早前看了一個廣告
[00:13:16.920 --> 00:13:18.360]  麻煩播一播
[00:13:18.360 --> 00:13:21.280]  兩分多鐘
[00:13:21.280 --> 00:13:22.520]  是一個泰國廣告
[00:13:22.520 --> 00:13:26.000]  所以說泰文
[00:13:26.000 --> 00:13:28.120]  當預備這篇廣告的時候
[00:13:28.120 --> 00:13:29.560]  看到這個部分
[00:13:29.560 --> 00:13:32.480]  或者這個短短的廣告
[00:13:32.480 --> 00:13:33.520]  我不知道你們是否明白
[00:13:33.520 --> 00:13:35.840]  中間的字可能太小
[00:13:35.840 --> 00:13:37.760]  那個老闆娘
[00:13:37.760 --> 00:13:40.800]  其實算是一個地方的管理者
[00:13:40.800 --> 00:13:42.400]  她有一個很大的地方
[00:13:42.400 --> 00:13:46.360]  她邀請了不同的人來當中擺賣
[00:13:46.360 --> 00:13:48.640]  但是因為網絡欺凌的緣故
[00:13:48.640 --> 00:13:50.760]  很多其他事情發生
[00:13:50.760 --> 00:13:52.720]  但我想說的是
[00:13:52.720 --> 00:13:53.720]  在裏面
[00:13:53.720 --> 00:13:56.520]  我不知道當你看到這個短劇的時候
[00:13:56.520 --> 00:13:58.080]  或者這個廣告的時候
[00:13:58.080 --> 00:14:01.560]  會不會想起傳道者剛才所說的
[00:14:01.560 --> 00:14:02.880]  這個收租的老闆娘
[00:14:02.880 --> 00:14:06.840]  對每一個街市的檔主所做的
[00:14:06.840 --> 00:14:09.600]  其實隔壁檔口的人可能未必知道
[00:14:09.600 --> 00:14:12.160]  菜檔和肉檔的老闆
[00:14:12.160 --> 00:14:14.200]  都不知道他們的故事
[00:14:14.200 --> 00:14:17.480]  每個人都有自己的拼圖
[00:14:17.480 --> 00:14:18.960]  他那個部分
[00:14:18.960 --> 00:14:21.640]  今天同樣我們和上帝的關係
[00:14:21.640 --> 00:14:24.640]  都有我們和上帝的那個部分
[00:14:24.640 --> 00:14:26.480]  旁邊的人可能未必認識
[00:14:26.480 --> 00:14:28.080]  或者未必知道
[00:14:28.080 --> 00:14:29.120]  當我們說
[00:14:29.120 --> 00:14:32.440]  今天時間在上帝的手當中
[00:14:32.440 --> 00:14:34.520]  上帝有他最合適的時間
[00:14:34.520 --> 00:14:36.600]  來發生那些事情
[00:14:36.600 --> 00:14:39.960]  可能我們未必看到整幅的大圖畫
[00:14:39.960 --> 00:14:42.680]  但當我們一幅一幅的拼圖
[00:14:42.680 --> 00:14:44.680]  我們願意彼此走在一起
[00:14:44.680 --> 00:14:46.840]  一同來分享
[00:14:46.840 --> 00:14:48.640]  上帝在我們生命所做的
[00:14:48.640 --> 00:14:50.080]  我們放在一起的時候
[00:14:50.080 --> 00:14:52.080]  或許我們慢慢能夠看見
[00:14:52.080 --> 00:14:55.360]  上帝合適的時間是些什麼
[00:14:55.360 --> 00:14:57.680]  今天可能你會覺得
[00:14:57.680 --> 00:15:00.960]  在你生命所發生的事情
[00:15:00.960 --> 00:15:02.200]  是你不如意的
[00:15:02.200 --> 00:15:03.360]  是你不喜歡的
[00:15:03.360 --> 00:15:06.240]  是你覺得上帝不是這樣的
[00:15:06.240 --> 00:15:08.200]  但是當旁邊的人
[00:15:08.200 --> 00:15:10.000]  一路和你同行的時候
[00:15:10.000 --> 00:15:11.760]  可能他看著
[00:15:11.760 --> 00:15:13.800]  過了幾年之後回頭看
[00:15:13.800 --> 00:15:15.320]  上帝在那一段時間
[00:15:15.320 --> 00:15:16.680]  給你這個功課
[00:15:16.680 --> 00:15:20.680]  豈不是幫你造就今天的你
[00:15:20.680 --> 00:15:22.320]  豈不是在建立著
[00:15:22.320 --> 00:15:24.280]  我們一起來認識
[00:15:24.280 --> 00:15:27.440]  這位上帝更真、更豐富
[00:15:27.440 --> 00:15:29.600]  這個小小的廣告
[00:15:29.600 --> 00:15:31.240]  讓我們看見
[00:15:31.240 --> 00:15:32.480]  一個小小的當主
[00:15:32.480 --> 00:15:34.280]  和不同的人的關係
[00:15:34.280 --> 00:15:36.080]  正如上帝今天和我們
[00:15:36.080 --> 00:15:37.680]  沒有一個弟兄姊妹的關係
[00:15:37.680 --> 00:15:40.920]  在我們這麼艱難的生活裏面
[00:15:40.920 --> 00:15:42.800]  我們更加需要走在一起
[00:15:42.800 --> 00:15:43.720]  彼此分享
[00:15:43.720 --> 00:15:45.320]  上帝在我們生命裏面
[00:15:45.320 --> 00:15:47.200]  他在做什麼部份
[00:15:47.200 --> 00:15:49.920]  以致上帝在我們生命
[00:15:49.920 --> 00:15:51.360]  認為合適的時間
[00:15:51.360 --> 00:15:53.240]  縱然我們不能夠明白
[00:15:53.240 --> 00:15:55.920]  或者不能夠完全看到整幅圖畫
[00:15:55.920 --> 00:15:58.040]  但是當我們願意走在一起的時候
[00:15:58.040 --> 00:16:00.280]  或許我們可以看見
[00:16:00.280 --> 00:16:02.160]  上帝有他的時間
[00:16:02.160 --> 00:16:03.320]  我們更加認識
[00:16:03.320 --> 00:16:08.000]  更加能夠知道上帝的時間是合適的
[00:16:08.000 --> 00:16:12.240]  第二個在三章十二到十三節裏說什麼呢?
[00:16:12.240 --> 00:16:13.720]  在十二到十三節裏說
[00:16:13.720 --> 00:16:15.040]  「我知道」
[00:16:15.040 --> 00:16:17.320]  其實十二到十四節
[00:16:17.320 --> 00:16:20.120]  在傳道者裏面說了兩次「我知道」
[00:16:20.120 --> 00:16:22.120]  第十二到十三節裏說
[00:16:22.120 --> 00:16:23.720]  第一個「我知道」是什麼呢?
[00:16:23.720 --> 00:16:27.000]  「我知道世人莫強於終身喜樂行善
[00:16:27.000 --> 00:16:30.360]  並且人在他一切的勞碌中享福
[00:16:30.360 --> 00:16:32.400]  這也是神的恩賜」
[00:16:32.400 --> 00:16:34.960]  傳道者從觀察裏面得出兩個結論
[00:16:34.960 --> 00:16:37.520]  分別以「我知道」來作回應
[00:16:37.520 --> 00:16:38.800]  第一個「我知道」說
[00:16:38.800 --> 00:16:43.800]  「既然世人不可能參透上帝的作為
[00:16:43.800 --> 00:16:45.680]  倒不如喜樂行善
[00:16:45.680 --> 00:16:48.680]  在勞碌中享福」
[00:16:48.680 --> 00:16:52.240]  原文原來也是同一個字
[00:16:52.240 --> 00:16:55.640]  在裏面是「Good things are better things」
[00:16:55.640 --> 00:16:57.200]  「莫強於」
[00:16:57.200 --> 00:17:00.200]  沒有比這個更好
[00:17:00.200 --> 00:17:01.400]  傳道者用什麼呢?
[00:17:01.400 --> 00:17:05.440]  「我知道世人莫強於時常喜樂
[00:17:05.440 --> 00:17:07.840]  一生享樂」
[00:17:07.840 --> 00:17:11.320]  傳道者用了吃喝的行動
[00:17:11.320 --> 00:17:15.080]  來回應終身喜樂行善
[00:17:15.080 --> 00:17:18.440]  傳道者是不是太膚淺了?
[00:17:18.440 --> 00:17:19.680]  說飲食
[00:17:19.680 --> 00:17:21.440]  第十三節
[00:17:21.440 --> 00:17:25.280]  在他一切的勞碌中可以享福
[00:17:25.280 --> 00:17:27.040]  勞碌過後
[00:17:27.040 --> 00:17:29.040]  吃喝其實很正常
[00:17:29.040 --> 00:17:30.680]  也是必須的
[00:17:30.680 --> 00:17:32.040]  有沒有人在勞碌過後
[00:17:32.040 --> 00:17:34.240]  很辛苦做完事之後
[00:17:34.240 --> 00:17:39.320]  喝一罐可樂會很內疚?
[00:17:39.320 --> 00:17:41.240]  有沒有?
[00:17:41.240 --> 00:17:42.600]  有的
[00:17:42.600 --> 00:17:44.600]  除非你是在做運動
[00:17:44.600 --> 00:17:46.840]  你是想減肥
[00:17:46.840 --> 00:17:48.680]  當你很辛苦做完
[00:17:48.680 --> 00:17:50.680]  一個小時、兩個小時的運動之後
[00:17:50.680 --> 00:17:52.880]  喝一罐可樂
[00:17:52.880 --> 00:17:55.800]  可能你會很內疚
[00:17:55.800 --> 00:17:57.760]  但是在這裏傳道者
[00:17:57.760 --> 00:17:59.520]  以這個來作回應
[00:17:59.520 --> 00:18:02.120]  人在很多事情上勞碌
[00:18:02.120 --> 00:18:03.120]  其實是沒有意義的
[00:18:03.120 --> 00:18:05.880]  因為我們不可能參透
[00:18:05.880 --> 00:18:08.440]  但卻可以在過程中
[00:18:08.440 --> 00:18:13.400]  享受當中因辛勞所帶來的成果
[00:18:13.400 --> 00:18:17.360]  因為這些都是神的恩賜
[00:18:17.360 --> 00:18:19.680]  這是他認為第一個他的知道
[00:18:19.680 --> 00:18:21.680]  他所看見的勞碌
[00:18:21.680 --> 00:18:25.280]  是可以透過吃喝來
[00:18:25.280 --> 00:18:26.840]  因為這些都是神的恩賜
[00:18:26.840 --> 00:18:29.040]  是供應的神給予的
[00:18:29.040 --> 00:18:31.320]  第二個我知道在第十四節
