
[00:00:00.000 --> 00:00:05.260]  每個人所走的路各有不同
[00:03:20.560 --> 00:03:23.720]  為什麼惡人作惡卻得享平安福樂?
[00:03:23.720 --> 00:03:30.600]  相反,遵行主道的人卻是受苦和被欺壓
[00:03:30.600 --> 00:03:35.200]  相反,遵行主道的人卻受苦和被欺壓
[00:03:35.200 --> 00:03:38.480]  難道你不是真正的神嗎?
[00:03:38.480 --> 00:03:40.680]  難道你不是真正的神嗎?
[00:03:40.680 --> 00:03:44.120]  你看看這些惡人的遭遇是怎樣的?
[00:03:44.120 --> 00:03:47.360]  你再看一下惡人的遭遇是怎樣的?
[00:03:47.360 --> 00:03:53.000]  他們死的時候沒有疼痛
[00:03:53.000 --> 00:03:54.960]  他們死的時候沒有疼痛
[00:03:54.960 --> 00:03:57.000]  他們很有氣力
[00:03:57.000 --> 00:03:59.400]  很有力氣的
[00:03:59.400 --> 00:04:02.120]  那這些不是被祝福的現象嗎?
[00:04:02.120 --> 00:04:05.600]  那這些不是被祝福的現象嗎?
[00:04:05.600 --> 00:04:11.120]  這個作者看到與他的認知不同的東西
[00:04:11.120 --> 00:04:14.480]  這個作者看到與他的認知不同的東西
[00:04:14.480 --> 00:04:17.080]  我們再看第六到第九節
[00:04:17.080 --> 00:04:19.880]  我們再看第六到第九節
[00:04:19.880 --> 00:04:23.600]  所以,驕傲如鏈子戴在他們的項上
[00:04:23.600 --> 00:04:27.560]  強暴像衣裳遮住他們的身體
[00:04:27.560 --> 00:04:30.560]  他們的眼睛因體胖而凸出
[00:04:30.560 --> 00:04:33.800]  他們所得的過於心理所向
[00:04:33.800 --> 00:04:38.680]  他們績效人憑惡意說欺壓人的話
[00:04:38.680 --> 00:04:40.160]  他們說話至高
[00:04:40.160 --> 00:04:43.520]  他們的口竊讀上天
[00:04:43.520 --> 00:04:47.800]  他們的舌毀謗權利
[00:04:47.800 --> 00:04:51.960]  那狂傲人的特點就是驕傲和剝削人
[00:04:51.960 --> 00:04:56.280]  狂傲人的特點就是驕傲和剝削別人
[00:04:56.280 --> 00:05:04.160]  這兩個特點就好像人穿戴著鏈子
[00:05:04.160 --> 00:05:06.680]  和所穿的衣服一樣
[00:05:06.680 --> 00:05:12.360]  這兩個特點就像穿上鏈子和穿衣服一樣
[00:05:12.360 --> 00:05:15.040]  就是驕傲和剝削別人
[00:05:15.040 --> 00:05:18.440]  就是驕傲和剝削別人
[00:05:18.440 --> 00:05:20.760]  狂傲人是不懂得反省的
[00:05:20.760 --> 00:05:23.440]  狂傲人是不懂得反省的
[00:05:23.440 --> 00:05:26.200]  可能由於他們事事順利
[00:05:26.200 --> 00:05:28.640]  可能由於他們事事順利
[00:05:28.640 --> 00:05:33.960]  所以他們所得到的是過於所想的
[00:05:33.960 --> 00:05:35.480]  心裡所想的
[00:05:35.480 --> 00:05:38.840]  所以他們得到的是過於心裡所想的
[00:05:38.840 --> 00:05:43.680]  或者可以譯為他們心裡的惡念是毫無止境的
[00:05:43.680 --> 00:05:47.600]  也可以解釋他們心裡的惡念是毫無止境的
[00:05:47.600 --> 00:05:49.080]  貪得無厭
[00:05:49.080 --> 00:05:50.240]  貪得無厭
[00:05:50.240 --> 00:05:52.720]  是完全以自我為中心的
[00:05:52.720 --> 00:05:54.760]  完全以自我為中心
[00:05:54.760 --> 00:06:01.240]  值得留意的是他們不斷地用口說了很多不適當的說話
[00:06:01.240 --> 00:06:06.320]  值得留意的是他們不斷用口說了一些不當的話
[00:06:06.320 --> 00:06:08.800]  為什麼他們敢這樣做呢?
[00:06:08.800 --> 00:06:10.520]  為什麼他們這樣做呢?
[00:06:10.520 --> 00:06:12.440]  看十一節、十三節
[00:06:12.440 --> 00:06:14.560]  看第十一到十三節
[00:06:14.560 --> 00:06:20.840]  他們說「神怎能曉得?至高者豈有知識?」
[00:06:20.840 --> 00:06:29.680]  這就是惡人,他們既是常想安逸,財寶更加增
[00:06:29.680 --> 00:06:32.440]  我實在桃然竭盡了我的心
[00:06:32.440 --> 00:06:35.520]  桃然洗手表明無辜
[00:06:35.520 --> 00:06:38.880]  原來在狂奧人的心裡
[00:06:38.880 --> 00:06:40.880]  原來在狂奧人心裡
[00:06:40.880 --> 00:06:43.840]  早已經將神拋諸腦後
[00:06:43.840 --> 00:06:46.320]  早就已經把神拋諸腦後
[00:06:46.320 --> 00:06:48.720]  認為神可能已經睡著了
[00:06:48.720 --> 00:06:50.800]  認為神已經睡著了
[00:06:50.800 --> 00:06:55.480]  不會過問人做了好事還是壞事
[00:06:55.480 --> 00:06:58.840]  不會過問人做了好事還是壞事
[00:06:58.840 --> 00:07:04.440]  難怪他們會意氣風範
[00:07:04.440 --> 00:07:06.960]  私人作者有見及此
[00:07:06.960 --> 00:07:09.960]  私人作者有見如此
[00:07:09.960 --> 00:07:12.120]  心裡很怨憤
[00:07:12.120 --> 00:07:14.120]  心裡就感到非常怨憤
[00:07:14.120 --> 00:07:18.320]  慨嘆為何好人受苦惡人享福呢?
[00:07:18.320 --> 00:07:22.000]  慨嘆為何好人受苦惡人享福呢?
[00:07:22.000 --> 00:07:23.520]  正如十二節所說
[00:07:23.520 --> 00:07:28.480]  惡人常常享安逸,財寶變加增
[00:07:28.480 --> 00:07:30.960]  正如十二節
[00:07:30.960 --> 00:07:34.640]  惡人常常享安逸,財寶變加增
[00:07:34.640 --> 00:07:37.280]  所以作者就這樣說
[00:07:37.280 --> 00:07:38.600]  所以作者這樣說
[00:07:38.600 --> 00:07:42.200]  我實在桃然竭盡了我的心
[00:07:42.200 --> 00:07:46.320]  我實在桃然竭盡了我的心
[00:07:46.320 --> 00:07:49.000]  桃然洗手表明無辜
[00:07:49.000 --> 00:07:51.000]  桃然洗手表明無辜
[00:07:51.000 --> 00:07:52.000]  意思就是說
[00:07:52.000 --> 00:07:57.320]  堅持做一個守潔心清的神的子民
[00:07:57.320 --> 00:07:58.800]  有什麼用呢?
[00:07:58.800 --> 00:07:59.680]  意思就是說
[00:07:59.680 --> 00:08:03.480]  堅持做一個守潔心清的神的子民
[00:08:03.480 --> 00:08:05.520]  有什麼用呢?
[00:08:05.520 --> 00:08:07.880]  當然他這樣說
[00:08:07.880 --> 00:08:10.240]  可能說了一些賭氣的說話
[00:08:10.240 --> 00:08:12.840]  當然他可能是說一些賭氣的話
[00:08:12.840 --> 00:08:14.640]  只是對自己說
[00:08:14.640 --> 00:08:15.640]  對自己說的
[00:08:15.640 --> 00:08:18.360]  他不是對其他的以色列人說
[00:08:18.360 --> 00:08:20.360]  他不是對其他以色列人說的
[00:08:20.360 --> 00:08:24.920]  作者怎樣從神的懷疑走出來呢?
[00:08:24.920 --> 00:08:27.840]  作者怎樣從對神的懷疑走出來呢?
[00:08:27.840 --> 00:08:29.240]  十六至十九節
[00:08:29.240 --> 00:08:30.880]  十六到十九節
[00:08:30.880 --> 00:08:33.440]  我思索怎能明白這事
[00:08:33.440 --> 00:08:35.480]  眼看實在為難
[00:08:35.480 --> 00:08:37.800]  等我進了神的聖所
[00:08:37.800 --> 00:08:39.880]  思想他們的結局
[00:08:39.880 --> 00:08:42.840]  你實在把他們安在華地
[00:08:42.840 --> 00:08:45.880]  使他們掉在沉淪之中
[00:08:45.880 --> 00:08:47.480]  他們轉眼之間
[00:08:47.480 --> 00:08:49.680]  成了何等荒涼
[00:08:49.680 --> 00:08:52.600]  他們被驚恐滅絕了
[00:08:52.600 --> 00:08:54.280]  當詩人作者阿薩
[00:08:54.280 --> 00:08:58.840]  努力去思索這個好像不公平的事的時候
[00:08:58.840 --> 00:09:00.800]  當詩人作者亞薩
[00:09:00.800 --> 00:09:04.480]  努力的思索這件好像不公平的事情的時候
[00:09:04.480 --> 00:09:07.200]  他作為這個師班指揮
[00:09:07.200 --> 00:09:10.480]  是進入這個聖所裡面去敬拜
[00:09:10.480 --> 00:09:12.360]  他作為師班指揮
[00:09:12.360 --> 00:09:14.480]  進去聖所去敬拜
[00:09:14.480 --> 00:09:15.760]  在那裡
[00:09:15.760 --> 00:09:21.120]  他見到那位曾經應許與人相會的耶和華神
[00:09:21.120 --> 00:09:26.200]  他在那裡見到那位曾經應許與人相會的耶和華神
[00:09:26.200 --> 00:09:31.120]  神就讓他思想到惡人和狂傲人的結局
[00:09:31.120 --> 00:09:35.560]  神就讓他思想到惡人和狂傲人的結局
[00:09:35.560 --> 00:09:37.040]  他們的結局是甚麼?
[00:09:37.040 --> 00:09:38.160]  他們的結局是甚麼?
[00:09:38.160 --> 00:09:42.320]  原來神實在把他們安在滑地
[00:09:42.320 --> 00:09:45.400]  原來神實在是把他們安在滑地
[00:09:45.400 --> 00:09:48.680]  使他們掉在沉淪之中
[00:09:48.680 --> 00:09:51.440]  使他們掉在沉淪之中
[00:09:51.440 --> 00:09:52.960]  在轉眼之間
[00:09:52.960 --> 00:09:56.960]  他們都要滑倒沉淪
[00:09:56.960 --> 00:10:00.240]  在轉眼之間他們都要滑倒沉淪
[00:10:00.240 --> 00:10:04.080]  作者是看到神私行審判
[00:10:04.080 --> 00:10:06.480]  作者是看到神私行審判
[00:10:06.480 --> 00:10:09.520]  惡人縱使在世享福
[00:10:09.520 --> 00:10:12.360]  惡人縱使在世享福
[00:10:12.360 --> 00:10:15.320]  但是他們所做的壞事
[00:10:15.320 --> 00:10:16.800]  但是他們所做的壞事
[00:10:16.800 --> 00:10:19.240]  最後必定令他們滅亡
[00:10:19.240 --> 00:10:21.720]  最後必定讓他們滅亡
[00:10:21.720 --> 00:10:26.880]  所以我們如果想明白神的引領
[00:10:26.880 --> 00:10:29.280]  所以如果我們想要明白神的引領
[00:10:29.280 --> 00:10:33.560]  就要好像私人亞撒一樣
[00:10:33.560 --> 00:10:35.320]  就要像私人亞撒一樣
[00:10:35.320 --> 00:10:38.800]  進入聖所
[00:10:38.800 --> 00:10:41.240]  就是說回到教會裏面
[00:10:41.240 --> 00:10:42.800]  就是回到教會裏面
[00:10:42.800 --> 00:10:46.520]  跟中頂姐妹一同去親近神
[00:10:46.520 --> 00:10:49.200]  跟弟兄姐妹一起親近神
[00:10:49.200 --> 00:10:51.200]  我們繼續看二十三、二十四節
[00:10:51.200 --> 00:10:54.040]  我們繼續看二十三到二十四節
[00:10:54.040 --> 00:10:56.200]  然而我常與你同在
[00:10:56.200 --> 00:10:57.720]  你參著我的右手
[00:10:57.720 --> 00:11:01.200]  你要以你的訓言引導我
[00:11:01.200 --> 00:11:04.240]  以後必接我到榮耀你
[00:11:04.240 --> 00:11:08.080]  常與神同在是我們蒙福的關鍵
[00:11:08.080 --> 00:11:11.160]  常與神同在是我們蒙福的關鍵
[00:11:11.160 --> 00:11:17.880]  神扶持著我們走過崎嶇險峻的世途
[00:11:17.880 --> 00:11:21.840]  神扶持著我們走過崎嶇險峻的世途
[00:11:21.840 --> 00:11:27.200]  就像我上禮拜走過的紫羅蘭山徑
[00:11:27.200 --> 00:11:30.720]  就像我上禮拜走過的紫羅蘭山徑
[00:11:30.720 --> 00:11:32.560]  普通人就很難走
[00:11:32.560 --> 00:11:34.080]  普通人非常難走
[00:11:34.080 --> 00:11:35.120]  因為很窄
[00:11:35.120 --> 00:11:36.400]  因為非常窄
[00:11:36.400 --> 00:11:38.000]  同時是很崎嶇
[00:11:38.000 --> 00:11:40.440]  同時非常崎嶇
[00:11:40.440 --> 00:11:43.160]  但是神與我們同在
[00:11:43.160 --> 00:11:45.440]  但是神與我們同在
[00:11:45.440 --> 00:11:49.120]  作者尋求神藉著訓言去引導他
[00:11:49.120 --> 00:11:53.280]  作者藉著神的訓言引導他
[00:11:53.280 --> 00:11:57.320]  神的藉著訓言就是指聖經
[00:11:57.320 --> 00:11:59.880]  訓言就是聖經
[00:11:59.880 --> 00:12:06.240]  就是指引人走的明燈
[00:12:06.240 --> 00:12:09.640]  我們要將神的說話藏在心裡
[00:12:09.640 --> 00:12:11.960]  我們要將神的話藏在心裡
[00:12:11.960 --> 00:12:13.920]  聖經也都教導我們
[00:12:13.920 --> 00:12:17.240]  以後天上我們有榮耀
[00:12:17.240 --> 00:12:18.480]  聖經也教導我們
[00:12:18.480 --> 00:12:21.000]  以後在天上我們是有榮耀的
[00:12:21.000 --> 00:12:25.240]  而這個福氣是超越了死亡的時間限制
[00:12:25.240 --> 00:12:28.920]  而這個福氣是超越了死亡的時間限制
[00:12:28.920 --> 00:12:30.120]  為什麼這麼說呢?
[00:12:30.120 --> 00:12:30.880]  怎麼說呢?
[00:12:30.880 --> 00:12:32.600]  看二五二六節
[00:12:32.600 --> 00:12:34.560]  二十五到二十六節
[00:12:34.560 --> 00:12:37.520]  除你以外在天上我有誰呢?
[00:12:37.520 --> 00:12:41.400]  除你以外在地上我也沒有所愛慕的
[00:12:41.400 --> 00:12:44.440]  我的肉體和我的心腸衰殘
[00:12:44.440 --> 00:12:46.600]  但神是我心裡的力量
[00:12:46.600 --> 00:12:49.120]  又是我的福分直到永遠
[00:12:49.120 --> 00:12:50.720]  我們思想一下
[00:12:50.720 --> 00:12:52.000]  我們思想一下
[00:12:52.000 --> 00:12:56.120]  有什麼福分是惡人和狂奧人得不到的?
[00:12:56.120 --> 00:12:59.920]  有什麼福分是惡人和狂奧人得不到的?
[00:12:59.920 --> 00:13:01.600]  而我們可以得到的呢?
[00:13:01.600 --> 00:13:02.960]  而我們可以得到的
[00:13:02.960 --> 00:13:04.200]  你想一想
[00:13:04.200 --> 00:13:05.160]  你們想一下
[00:13:05.160 --> 00:13:09.400]  人可不可以將世上的金錢和個人的健康
[00:13:09.400 --> 00:13:12.000]  帶到上天上去呢?
[00:13:12.000 --> 00:13:15.880]  人可以把世上的金錢和健康帶到天上去嗎?
[00:13:15.880 --> 00:13:17.280]  是不能夠的
[00:13:17.280 --> 00:13:18.480]  是不行的
[00:13:18.480 --> 00:13:19.880]  有些人死了就死了
[00:13:19.880 --> 00:13:20.920]  什麼都沒有了
[00:13:20.920 --> 00:13:23.560]  人死後什麼都沒了
[00:13:23.560 --> 00:13:25.800]  但當我們在聖經裡
[00:13:25.800 --> 00:13:27.600]  但是當我們在聖經裡
[00:13:27.600 --> 00:13:31.440]  發現到在天上有愛我們的神在那裡等我們
[00:13:31.440 --> 00:13:35.480]  發現在天上有愛我們的神在等著我們
[00:13:35.480 --> 00:13:39.800]  那時候我們就會變成富足
[00:13:39.800 --> 00:13:41.600]  那時候我們就會變成富足
[00:13:41.600 --> 00:13:43.320]  一無所缺
[00:13:43.320 --> 00:13:45.000]  一無所缺
[00:13:45.000 --> 00:13:49.120]  我們怎樣看我們擁有的金錢呢?
[00:13:49.120 --> 00:13:51.760]  我們怎麼看我們所擁有的金錢呢?
[00:13:51.760 --> 00:13:56.400]  我們怎麼看我們所擁有的寶貴的東西呢?
[00:13:56.400 --> 00:13:59.400]  我們怎樣看我們所擁有的寶貴的東西呢?
[00:13:59.400 --> 00:14:03.240]  最近日本羽田機場發生撞機的事件
[00:14:03.240 --> 00:14:06.800]  最近日本羽田機場發生撞機的事件
[00:14:06.800 --> 00:14:09.920]  有些乘客在逃生的時候
[00:14:09.920 --> 00:14:12.800]  有一些乘客在逃生的時候
[00:14:12.800 --> 00:14:16.280]  還在找他屬於自己的行李
[00:14:16.280 --> 00:14:18.360]  還在找屬於他們自己的行李
[00:14:18.360 --> 00:14:20.640]  希望可以帶走
[00:14:20.640 --> 00:14:22.360]  這個是十分不智的
[00:14:22.360 --> 00:14:23.840]  這是非常不明智的
[00:14:23.840 --> 00:14:25.880]  所以知道在生死關頭
[00:14:25.880 --> 00:14:27.440]  在一個生死關頭
[00:14:27.440 --> 00:14:30.480]  有什麼東西是比自己
[00:14:30.480 --> 00:14:36.200]  可以和所愛的親人再相見更加重要呢?
[00:14:36.200 --> 00:14:42.080]  有什麼是比可以跟自己所愛的親人相見更重要的?
[00:14:42.080 --> 00:14:47.600]  如果我們發現自己的親人仍舊生還回到家裡
[00:14:47.600 --> 00:14:50.000]  如果我們發現自己的親人
[00:14:50.000 --> 00:14:52.200]  仍舊生還回到家裡
[00:14:52.200 --> 00:14:54.600]  可能他身上已經一無所有
[00:14:54.600 --> 00:14:56.800]  可能他身上已經一無所有
[00:14:56.800 --> 00:14:57.880]  你會怎樣做呢?
[00:14:57.880 --> 00:15:00.360]  你會怎樣做呢?
[00:15:00.360 --> 00:15:03.360]  相信我們一定會對他說
[00:15:03.360 --> 00:15:05.560]  相信我們一定會對他說
[00:15:05.560 --> 00:15:06.800]  你會說什麼?
[00:15:06.800 --> 00:15:09.360]  你會說什麼呢?
[00:15:09.360 --> 00:15:10.840]  回來就好了
[00:15:10.840 --> 00:15:12.440]  回來就好
[00:15:12.440 --> 00:15:14.360]  因為生命是最重要的
[00:15:14.360 --> 00:15:16.120]  因為生命才是最重要的
[00:15:16.120 --> 00:15:18.480]  神在地上保守著我們
[00:15:18.480 --> 00:15:20.800]  神在地上保守著我們
[00:15:20.800 --> 00:15:24.360]  在天上祂也賜給我們有生命的福樂
[00:15:24.360 --> 00:15:27.920]  在天上也賜給我們有生命的福樂
[00:15:27.920 --> 00:15:31.200]  這是惡人和狂奧人無法擁有的
[00:15:31.200 --> 00:15:34.320]  這是惡人和狂奧人無法擁有的
[00:15:34.320 --> 00:15:35.520]  另一方面
[00:15:35.520 --> 00:15:36.840]  另一方面
[00:15:36.840 --> 00:15:43.280]  27 28節是神透過作者給我們的警戒和忠告
[00:15:43.280 --> 00:15:48.440]  27到28節是神透過作者給我們的警戒和忠告
[00:15:48.440 --> 00:15:49.880]  27節
[00:15:49.880 --> 00:15:52.920]  遠離你的必要死亡
[00:15:52.920 --> 00:15:56.120]  凡離棄你行邪淫的
[00:15:56.120 --> 00:15:57.680]  凡離棄你行邪淫的你都滅絕了
[00:15:57.680 --> 00:16:01.160]  但我親近神是與我有益的
[00:16:01.160 --> 00:16:04.440]  我以祖爺和華為我的避難所
[00:16:04.440 --> 00:16:07.520]  好叫我訴說你一切的作為
[00:16:07.520 --> 00:16:11.120]  警戒就是不可行邪淫離棄神
[00:16:11.120 --> 00:16:14.120]  警戒就是不可行邪淫離棄神
[00:16:14.120 --> 00:16:19.560]  忠告就是親近神依靠祂和傳揚祂
[00:16:19.560 --> 00:16:24.120]  忠告就是親近神依靠祂和傳揚祂
[00:16:24.120 --> 00:16:29.320]  現在就讓我們探索一下如何尋求神的引導
[00:16:29.320 --> 00:16:32.120]  讓我們探索一下怎樣尋求神的引導
[00:16:32.120 --> 00:16:34.120]  讓我們探索一下怎樣尋求神的引導
[00:16:34.120 --> 00:16:35.720]  求神引導我們
[00:16:35.720 --> 00:16:37.520]  求神引導我們
[00:16:37.520 --> 00:16:40.520]  第一點就是切勿驕縱
[00:16:40.520 --> 00:16:43.120]  坦誠接納守望
[00:16:43.120 --> 00:16:45.920]  第一點就是切勿驕縱
[00:16:45.920 --> 00:16:47.720]  坦誠接納守望
[00:16:47.720 --> 00:16:53.320]  我用保羅的言行去解釋
[00:16:53.320 --> 00:16:56.320]  我用保羅的言行去解釋
[00:16:56.320 --> 00:17:05.920]  保羅在傳道的時候曾經不想使用馬可
[00:17:05.920 --> 00:17:11.720]  保羅在他傳道的時候曾經不想使用馬可
[00:17:11.720 --> 00:17:14.720]  因為有一次他在中途離隊
[00:17:14.720 --> 00:17:18.120]  因為有一次他在中途離隊
[00:17:18.120 --> 00:17:24.720]  但是當我們看到提摩太後書第四章十一節的時候
[00:17:24.720 --> 00:17:28.720]  但是當我們看到提摩太後書四章十一節的時候
[00:17:28.720 --> 00:17:31.920]  就是當他生命最後的階段
[00:17:31.920 --> 00:17:33.920]  就是當他生命最後的階段
[00:17:33.920 --> 00:17:36.920]  他說獨有路加在我這裡
[00:17:36.920 --> 00:17:39.920]  他說獨有路加在我這裡
[00:17:39.920 --> 00:17:46.120]  提摩太你來的時候要把馬可帶來
[00:17:46.120 --> 00:17:49.120]  提摩太你來的時候要把馬可帶來
[00:17:49.120 --> 00:17:53.120]  因為馬可在傳道的事上與我有益處
[00:17:53.120 --> 00:17:57.120]  因為馬可在傳道的事上與我有益處
[00:17:57.120 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:05.920]  當初保羅不是很想和馬可一同侍奉
[00:18:05.920 --> 00:18:09.920]  當初保羅不是很想和馬可一同侍奉
[00:18:09.920 --> 00:18:14.920]  但到了這個階段他叫人帶馬可去他家的家庭
[00:18:14.920 --> 00:18:17.920]  但到了這個階段他叫人把馬可帶到他家庭
[00:18:17.920 --> 00:18:22.920]  因為他在服侍我的事上有益處
[00:18:22.920 --> 00:18:26.920]  因為他在服侍我的事上有益處
[00:18:26.920 --> 00:18:28.920]  他的觀點變了
[00:18:28.920 --> 00:18:29.920]  他的觀點改變了
[00:18:29.920 --> 00:18:34.920]  他最後是接納馬可成為他侍奉的伴侶
[00:18:34.920 --> 00:18:38.720]  他最後是接納馬可成為他侍奉的伴侶
[00:18:38.720 --> 00:18:41.820]  我們真的要接納別人
[00:18:41.820 --> 00:18:43.260]  我們要接納別人
[00:18:43.260 --> 00:18:45.620]  我們也要互相守望
[00:18:45.620 --> 00:18:47.460]  我們也要互相守望
[00:18:47.460 --> 00:18:49.560]  我們看看這幅圖片
[00:18:49.560 --> 00:18:52.160]  我們看一張照片
[00:18:52.160 --> 00:18:54.560]  大家可以看到右手邊有一隻鳥
[00:18:54.560 --> 00:18:56.760]  是彩鳥,叫做彩鳥
[00:18:56.760 --> 00:19:00.760]  大家可以看到右邊有一隻鳥叫彩雀
[00:19:00.760 --> 00:19:04.860]  他旁邊左手邊有一件物件是甚麼來的
[00:19:04.860 --> 00:19:07.360]  他旁邊有一個物件是甚麼來的
[00:19:07.360 --> 00:19:08.660]  再看第二張
[00:19:08.660 --> 00:19:09.860]  再看第二張
[00:19:09.860 --> 00:19:12.160]  原來他伸出一隻手來
[00:19:12.160 --> 00:19:13.460]  他伸出一隻手
[00:19:13.460 --> 00:19:14.860]  再看第二張
[00:19:14.860 --> 00:19:16.060]  再看下一張
[00:19:16.060 --> 00:19:18.760]  原來他是一個捕鳥人
[00:19:18.760 --> 00:19:20.760]  原來他是一個捕鳥人
[00:19:20.760 --> 00:19:27.160]  這個捕鳥人是偽裝自己去捉這一隻彩鳥的
[00:19:27.160 --> 00:19:30.960]  這個捕鳥人是偽裝自己去捉這一隻彩鳥的
[00:19:30.960 --> 00:19:32.260]  是不是很狡猾
[00:19:32.260 --> 00:19:34.260]  是不是非常狡猾
[00:19:34.260 --> 00:19:39.160]  其實魔鬼也經常在信徒之間偽裝成為天使
[00:19:39.160 --> 00:19:43.360]  其實魔鬼也經常在信徒之間偽裝成天使
[00:19:43.360 --> 00:19:48.560]  利監信徒或者引起其他不好的事
[00:19:48.560 --> 00:19:51.960]  利監信徒或者是引起不好的事情
[00:19:51.960 --> 00:19:53.960]  使人驕傲自大
[00:19:53.960 --> 00:19:55.860]  使人驕傲自大
[00:19:55.860 --> 00:19:57.360]  口舌犯罪
[00:19:57.360 --> 00:19:58.560]  口舌犯罪
[00:19:58.560 --> 00:20:01.860]  我們要時常警醒互相守望
[00:20:01.860 --> 00:20:04.760]  我們要時常警醒互相守望
[00:20:04.760 --> 00:20:07.160]  第二點我們要注意的
[00:20:07.160 --> 00:20:08.460]  第二點我們要注意的
[00:20:08.460 --> 00:20:12.360]  就是保持初心始終緊隨恩主
[00:20:12.360 --> 00:20:16.560]  就是保持初心始終緊隨恩主
