
[00:00:00.000 --> 00:00:04.600]  今天講的題目是主日崇拜
[00:08:36.100 --> 00:08:37.700]  用個"主"字
[00:08:37.700 --> 00:08:38.700]  因為"主餐"
[00:08:38.700 --> 00:08:41.600]  那麼有些人就很著重這個叫法
[00:08:41.600 --> 00:08:42.600]  那麼我又覺得
[00:08:42.600 --> 00:08:44.300]  其實真的無所謂的
[00:08:44.300 --> 00:08:46.300]  那麼我們叫開"聖餐"就叫"聖餐"
[00:08:46.300 --> 00:08:48.500]  那麼我又不覺得這個"聖"字
[00:08:48.500 --> 00:08:50.900]  使得整個的程序
[00:08:50.900 --> 00:08:53.300]  就賦予了一些特殊的功效
[00:08:53.300 --> 00:08:55.300]  那麼這個是我們這個宗派
[00:08:55.300 --> 00:08:56.400]  我們這間教會
[00:08:56.400 --> 00:08:59.000]  就是我所傳講的道
[00:08:59.000 --> 00:09:00.900]  來理解聖經
[00:09:00.900 --> 00:09:02.500]  是這樣的理解法
[00:09:02.500 --> 00:09:05.200]  主要是紀念耶穌的犧牲
[00:09:05.200 --> 00:09:06.500]  釘十字架
[00:09:06.500 --> 00:09:08.400]  流血救贖我們的罪
[00:09:08.400 --> 00:09:10.600]  那麼我們看下一張投影片
[00:09:10.600 --> 00:09:13.300]  路加福音22章19節
[00:09:13.300 --> 00:09:16.100]  是耶穌設立這個"聖餐"的時候
[00:09:16.100 --> 00:09:17.400]  祂說這句話
[00:09:17.400 --> 00:09:21.500]  "由拿起餅來,竹蔗座,就張開第七攤門,說"
[00:09:21.500 --> 00:09:23.700]  "這是我的身體為你們設的"
[00:09:23.700 --> 00:09:27.900]  "你們也應當如此行,為的是紀念我"
[00:09:28.100 --> 00:09:31.200]  那麼我們就很主要根據這段經文
[00:09:31.200 --> 00:09:34.300]  認為這個做法是紀念耶穌
[00:09:34.300 --> 00:09:36.200]  那麼到了有些教會
[00:09:36.200 --> 00:09:37.900]  如果你參與他們的那個"聖餐"
[00:09:37.900 --> 00:09:41.100]  祂會在給你的那塊餅的時候
[00:09:41.100 --> 00:09:42.700]  祂們會由牧師或者傳道人
[00:09:42.700 --> 00:09:45.300]  煮你的那塊餅給你
[00:09:45.300 --> 00:09:47.200]  你這樣攤開你的手來摺
[00:09:47.200 --> 00:09:48.800]  那麼祂會說一句話
[00:09:48.800 --> 00:09:51.200]  "這是主的身體"
[00:09:51.200 --> 00:09:53.000]  就是祂要說的
[00:09:53.000 --> 00:09:54.700]  就是祂的宗派認為是這樣
[00:09:54.700 --> 00:09:55.700]  那麼我們是沒有的
[00:09:55.700 --> 00:09:57.200]  那麼為什麼會這樣呢?
[00:09:57.200 --> 00:09:59.000]  因為他們認為這一句話
[00:09:59.000 --> 00:10:00.900]  耶穌說的
[00:10:00.900 --> 00:10:02.800]  "這是我的身體"
[00:10:02.800 --> 00:10:06.500]  那麼祂就重複這句話
[00:10:06.500 --> 00:10:08.900]  就是認為這個是祂的身體
[00:10:08.900 --> 00:10:11.600]  那麼天主教再複雜一點的那些
[00:10:11.600 --> 00:10:13.200]  就有幾種說法
[00:10:13.200 --> 00:10:15.700]  就說那塊餅沒錯是一塊餅
[00:10:15.700 --> 00:10:19.400]  但是在竹蔗園、祈禱園
[00:10:19.400 --> 00:10:21.200]  你吃下去的那一刻
[00:10:21.200 --> 00:10:24.700]  它就轉化成為耶穌的身體
[00:10:24.700 --> 00:10:25.700]  就是這樣的
[00:10:25.700 --> 00:10:27.300]  就是轉化說
[00:10:27.300 --> 00:10:29.000]  那麼很多神學家那些
[00:10:29.000 --> 00:10:32.300]  就環繞著這個抹餅、聖餐
[00:10:32.300 --> 00:10:34.300]  做很多功課
[00:10:34.300 --> 00:10:35.700]  很多博士學位
[00:10:35.700 --> 00:10:38.500]  都是環繞著這個來寫的
[00:10:38.500 --> 00:10:41.000]  那麼我們一般的信徒
[00:10:41.000 --> 00:10:42.400]  我們過了這麼久
[00:10:42.400 --> 00:10:43.900]  綜合了各方面
[00:10:43.900 --> 00:10:46.900]  我們都是覺得主要是紀念
[00:10:46.900 --> 00:10:48.600]  那麼你只說這句經文
[00:10:48.600 --> 00:10:49.000]  那麼怎麼樣?
[00:10:49.000 --> 00:10:50.300]  "這是我的身體"
[00:10:50.300 --> 00:10:51.600]  那麼我們也說
[00:10:51.600 --> 00:10:53.400]  船老師、中文老師不在
[00:10:53.400 --> 00:10:56.100]  那麼我們讀中文也會是這樣
[00:10:56.100 --> 00:10:57.600]  "這是什麼什麼"
[00:10:57.600 --> 00:11:01.100]  不是真的按照很表面
[00:11:01.100 --> 00:11:02.800]  "這是什麼什麼"
[00:11:02.800 --> 00:11:04.100]  我對著我的女兒說
[00:11:04.100 --> 00:11:05.600]  "你是我心肝定"
[00:11:05.600 --> 00:11:08.600]  那麼她是不是我心肝裡面的那塊定呢?
[00:11:08.600 --> 00:11:10.600]  不是吧?
[00:11:10.600 --> 00:11:12.400]  這樣說出來
[00:11:12.400 --> 00:11:14.200]  我明明說我是的
[00:11:14.200 --> 00:11:16.300]  我說你是我的心肝定
[00:11:16.300 --> 00:11:16.900]  我不是說
[00:11:16.900 --> 00:11:19.200]  "你像我的心肝定"
[00:11:19.200 --> 00:11:20.700]  沒有這麼說
[00:11:20.700 --> 00:11:22.100]  說你是的
[00:11:22.100 --> 00:11:24.200]  那麼這個說法就其實說
[00:11:24.200 --> 00:11:27.700]  你好像好像好像到真的是這個意思
[00:11:27.700 --> 00:11:29.700]  就是代表性很強
[00:11:29.700 --> 00:11:31.000]  幾乎等同
[00:11:31.000 --> 00:11:34.600]  就是文字上有時候是有這樣的意義的
[00:11:34.600 --> 00:11:37.000]  所以為什麼很多人要去研究聖經
[00:11:37.000 --> 00:11:40.000]  研究不同的文本
[00:11:40.000 --> 00:11:41.700]  就是不同的語文
[00:11:41.700 --> 00:11:43.300]  要互相比較
[00:11:43.300 --> 00:11:44.500]  很多功夫去做
[00:11:44.500 --> 00:11:47.400]  就是希望將這些真理研究清楚
[00:11:47.400 --> 00:11:49.000]  那麼在我們來說
[00:11:49.000 --> 00:11:50.900]  也覺得挺清楚的
[00:11:50.900 --> 00:11:53.200]  就是說也是要紀念的
[00:11:53.200 --> 00:11:54.500]  紀念主的身體
[00:11:54.500 --> 00:11:56.200]  所以我們做什麼麥餅
[00:11:56.200 --> 00:11:58.200]  聖餐是要紀念著的
[00:11:58.200 --> 00:12:00.700]  因為不紀念的話我們就忘記了
[00:12:00.700 --> 00:12:02.400]  我有時候問小朋友
[00:12:02.400 --> 00:12:04.200]  你知不知道誰是毛澤東呢?
[00:12:04.200 --> 00:12:06.500]  有些沒有政治色彩的
[00:12:06.500 --> 00:12:07.600]  純粹是歷史
[00:12:07.600 --> 00:12:08.700]  知不知道是毛澤東呢?
[00:12:08.700 --> 00:12:11.200]  就是那些從大陸下來的小朋友呢?
[00:12:11.200 --> 00:12:12.500]  不知道是誰來的
[00:12:12.500 --> 00:12:14.100]  他不知道的
[00:12:14.100 --> 00:12:17.000]  那麼毛澤東死了沒多久而已
[00:12:17.000 --> 00:12:19.000]  對我們來說也是幾十年而已
[00:12:19.400 --> 00:12:21.000]  因為一直沒有提到上面
[00:12:21.000 --> 00:12:22.200]  一直不說
[00:12:22.200 --> 00:12:23.400]  他就不懂了
[00:12:23.400 --> 00:12:25.800]  所以為什麼我們經常要麥餅
[00:12:25.800 --> 00:12:27.300]  經常說要紀念主呢?
[00:12:27.300 --> 00:12:29.200]  因為我們經常都忘記了
[00:12:29.200 --> 00:12:30.900]  如果不提就忘記了
[00:12:30.900 --> 00:12:33.200]  所以我們經常都要麥餅
[00:12:33.200 --> 00:12:35.400]  到了一個月一次已經是最少的了
[00:12:35.400 --> 00:12:36.500]  不可以再少的了
[00:12:36.500 --> 00:12:38.900]  很多教會是每個星期都有
[00:12:38.900 --> 00:12:40.500]  來提醒信徒
[00:12:40.500 --> 00:12:41.700]  要紀念主
[00:12:41.700 --> 00:12:42.900]  怎麼為他們死
[00:12:42.900 --> 00:12:44.500]  所以我們信徒
[00:12:44.500 --> 00:12:46.700]  你要怎麼為主來活呢?
[00:12:46.700 --> 00:12:48.500]  主為你死了
[00:12:48.800 --> 00:12:50.800]  你每一天怎麼為主來活呢?
[00:12:50.800 --> 00:12:52.200]  都是一個很好的反省
[00:12:52.200 --> 00:12:53.700]  所以在主日崇拜裡面
[00:12:53.700 --> 00:12:56.500]  有這個麥餅聖餐是很重要的
[00:12:56.500 --> 00:12:57.900]  讓我們的心
[00:12:57.900 --> 00:13:00.700]  來提醒我們是神的兒女
[00:13:00.700 --> 00:13:02.700]  這樣承受神的恩典
[00:13:02.700 --> 00:13:06.300]  來高舉神所為我們作
[00:13:06.300 --> 00:13:08.100]  來讓神得榮耀
[00:13:08.100 --> 00:13:10.900]  接著還有一個很重要的環節
[00:13:10.900 --> 00:13:14.000]  我們今天在主日崇拜裡面就是唱歌
[00:13:14.000 --> 00:13:15.100]  唱詩歌
[00:13:15.100 --> 00:13:17.100]  講到唱詩歌
[00:13:17.100 --> 00:13:21.000]  就跟現在所講到的這兩個部分
[00:13:21.000 --> 00:13:23.300]  有很微妙的關係
[00:13:23.300 --> 00:13:25.700]  首先講唱詩
[00:13:25.700 --> 00:13:28.300]  唱詩在舊約裡面
[00:13:28.300 --> 00:13:30.300]  其實由《創世紀》一直看下去
[00:13:30.300 --> 00:13:33.500]  《初一及記》也沒有唱詩歌這回事
[00:13:33.500 --> 00:13:42.600]  到了大衛接約桂回到耶路撒冷城的時候
[00:13:42.600 --> 00:13:44.400]  他就很歡樂
[00:13:44.400 --> 00:13:47.400]  就要人們唱歌
[00:13:47.400 --> 00:13:49.800]  就編了一些編制
[00:13:49.800 --> 00:13:52.300]  就叫那些人輪流唱歌
[00:13:52.300 --> 00:13:53.600]  分幾班
[00:13:53.600 --> 00:13:54.500]  好像上班一樣
[00:13:54.500 --> 00:13:56.200]  這班下班之後
[00:13:56.200 --> 00:13:57.400]  第二班上來
[00:13:57.400 --> 00:13:59.500]  要來唱歌讚美神
[00:13:59.500 --> 00:14:00.800]  將神的偉大
[00:14:00.800 --> 00:14:02.600]  神的榮耀
[00:14:02.600 --> 00:14:04.100]  唱出來
[00:14:04.100 --> 00:14:05.700]  叫多一些人去唱
[00:14:05.700 --> 00:14:07.500]  讓神得榮耀
[00:14:07.500 --> 00:14:09.600]  就是由他開始的
[00:14:09.600 --> 00:14:11.300]  我跟一些姐妹分享過
[00:14:11.300 --> 00:14:14.300]  都說大衛真的是很特殊的人
[00:14:14.700 --> 00:14:18.600]  神一直都沒有叫過人要用唱歌的方式
[00:14:18.600 --> 00:14:20.600]  來去重讚他、榮耀他
[00:14:20.600 --> 00:14:22.400]  但是大衛又想到要唱歌
[00:14:22.400 --> 00:14:25.700]  接著最奇怪就是神又OK他
[00:14:25.700 --> 00:14:27.200]  接受
[00:14:27.200 --> 00:14:28.900]  一直在聖殿那裡
[00:14:28.900 --> 00:14:30.900]  就容許他的編制
[00:14:30.900 --> 00:14:34.000]  讓人不斷去唱歌
[00:14:34.000 --> 00:14:36.000]  他自己又寫很多詩歌
[00:14:36.000 --> 00:14:37.000]  讓他們唱
[00:14:37.000 --> 00:14:40.300]  詩篇裡面很多都是以前的詩歌
[00:14:40.300 --> 00:14:42.200]  不過中間的音樂
[00:14:42.200 --> 00:14:44.100]  那些什麼調
[00:14:44.100 --> 00:14:48.100]  什麼百合花調
[00:14:48.100 --> 00:14:49.900]  有很多寫出來的調
[00:14:49.900 --> 00:14:51.100]  都好像失傳了
[00:14:51.100 --> 00:14:52.500]  不知道真的怎麼唱
[00:14:52.500 --> 00:14:54.000]  但是文字又在這裡
[00:14:54.000 --> 00:14:55.700]  那麼可想而知
[00:14:55.700 --> 00:14:57.300]  如果唱詩歌
[00:14:57.300 --> 00:15:00.900]  是真的能夠很帶動人的心
[00:15:00.900 --> 00:15:02.100]  來去感恩
[00:15:02.100 --> 00:15:04.100]  來去讚頌神
[00:15:04.100 --> 00:15:05.100]  思念神
[00:15:05.100 --> 00:15:06.800]  立志
[00:15:06.800 --> 00:15:08.200]  來在神的面前
[00:15:08.200 --> 00:15:09.400]  過好自己的生活
[00:15:09.400 --> 00:15:12.600]  如果你有現在手機的Apps
[00:15:12.600 --> 00:15:15.700]  我覺得現在每個人都在用手機
[00:15:15.700 --> 00:15:17.600]  那麼多其他的東西
[00:15:17.600 --> 00:15:21.500]  下載都一定要下載三幾個聖經
[00:15:21.500 --> 00:15:23.500]  有時候查一些東西的時候
[00:15:23.500 --> 00:15:25.500]  譬如我想一下唱詩
[00:15:25.500 --> 00:15:27.400]  聖經有哪裡講到唱詩呢?
[00:15:27.400 --> 00:15:29.100]  你打開那個Apps
[00:15:29.100 --> 00:15:30.500]  寫下去唱詩
[00:15:30.500 --> 00:15:31.100]  找一下
[00:15:31.100 --> 00:15:33.200]  找到有九次
[00:15:33.200 --> 00:15:35.200]  就是唱詩這兩個字黏在一起
[00:15:35.200 --> 00:15:38.300]  不算那些唱了詩的
[00:15:38.300 --> 00:15:39.800]  中間隔開不算那些
[00:15:39.800 --> 00:15:41.600]  就是唱詩也有九次
[00:15:41.900 --> 00:15:45.100]  除了《歷代志》和《紹行傳》
[00:15:45.100 --> 00:15:46.700]  有七次都是詩篇裡面
[00:15:46.700 --> 00:15:49.500]  詩篇多數都是大衛寫的
