
[00:00:00.000 --> 00:00:05.680]  這次的訊息已經是以神為中心的生命
[00:02:57.880 --> 00:02:58.640]  陰聲細氣
[00:02:58.640 --> 00:03:00.040]  就是我現在很溫柔
[00:03:00.040 --> 00:03:02.760]  還有什麼?
[00:03:02.760 --> 00:03:03.920]  什麼都可以
[00:03:03.920 --> 00:03:04.440]  還有呢?
[00:03:04.440 --> 00:03:06.280]  要配體貼
[00:03:06.280 --> 00:03:07.120]  要配體貼
[00:03:07.120 --> 00:03:08.360]  溫柔配體貼
[00:03:08.360 --> 00:03:09.880]  溫柔、體貼
[00:03:09.880 --> 00:03:11.600]  有同理心
[00:03:11.600 --> 00:03:12.920]  有同理心
[00:03:12.920 --> 00:03:13.880]  還有呢?
[00:03:13.880 --> 00:03:14.680]  舒服
[00:03:14.680 --> 00:03:15.680]  舒服
[00:03:15.680 --> 00:03:17.160]  舒服
[00:03:17.160 --> 00:03:18.200]  舒服
[00:03:18.200 --> 00:03:20.080]  對了
[00:03:20.080 --> 00:03:20.840]  哦
[00:03:20.840 --> 00:03:21.200]  所以
[00:03:21.200 --> 00:03:21.640]  哦
[00:03:21.640 --> 00:03:22.840]  就是睡覺
[00:03:22.840 --> 00:03:24.080]  就是溫柔香
[00:03:24.080 --> 00:03:25.680]  原來就是這樣
[00:03:25.680 --> 00:03:26.840]  睡覺的時候
[00:03:26.840 --> 00:03:28.760]  很舒服的
[00:03:28.760 --> 00:03:29.440]  還有呢?
[00:03:29.440 --> 00:03:33.280]  給人感覺好像綿羊一樣的
[00:03:33.280 --> 00:03:34.600]  OK
[00:03:34.600 --> 00:03:36.040]  所以什麼都可以
[00:03:36.040 --> 00:03:38.040]  什麼都可以
[00:03:38.040 --> 00:03:38.960]  還有呢?
[00:03:38.960 --> 00:03:41.200]  差不多
[00:03:41.200 --> 00:03:42.200]  溫柔
[00:03:42.200 --> 00:03:45.840]  不強迫人的
[00:03:45.840 --> 00:03:46.920]  對了
[00:03:46.920 --> 00:03:47.920]  OK
[00:03:49.480 --> 00:03:50.160]  會?
[00:03:50.160 --> 00:03:50.960]  你再說
[00:03:50.960 --> 00:03:53.320]  有分外在和內在
[00:03:53.320 --> 00:03:53.960]  哦
[00:03:53.960 --> 00:03:55.080]  有分外在和
[00:03:55.080 --> 00:03:58.200]  外在溫柔會是怎樣的?
[00:03:58.200 --> 00:04:01.560]  外在溫柔是這樣的嗎?
[00:04:01.560 --> 00:04:03.080]  內在真的不懂
[00:04:03.080 --> 00:04:03.960]  嘩
[00:04:03.960 --> 00:04:05.120]  其實
[00:04:05.120 --> 00:04:05.920]  好了
[00:04:05.920 --> 00:04:06.600]  最後一個
[00:04:06.600 --> 00:04:08.800]  還有沒有?
[00:04:08.800 --> 00:04:10.080]  有愛
[00:04:10.080 --> 00:04:11.000]  有愛
[00:04:11.000 --> 00:04:11.640]  有愛
[00:04:11.640 --> 00:04:12.480]  OK
[00:04:12.480 --> 00:04:14.120]  溫柔也有愛
[00:04:14.120 --> 00:04:14.600]  不溫柔
[00:04:14.600 --> 00:04:14.840]  對了
[00:04:14.840 --> 00:04:15.880]  就是不溫
[00:04:15.880 --> 00:04:16.760]  對了
[00:04:16.760 --> 00:04:19.320]  我大聲說話不代表我沒有愛
[00:04:19.320 --> 00:04:19.720]  對了
[00:04:19.720 --> 00:04:20.640]  對了
[00:04:20.640 --> 00:04:21.920]  對哦
[00:04:21.920 --> 00:04:23.640]  是
[00:04:23.640 --> 00:04:25.600]  對了
[00:04:25.600 --> 00:04:26.160]  這樣
[00:04:26.160 --> 00:04:27.240]  所以呢
[00:04:27.240 --> 00:04:28.120]  其實真的
[00:04:28.120 --> 00:04:29.120]  我覺得
[00:04:29.120 --> 00:04:32.120]  我聽別人說溫柔
[00:04:32.120 --> 00:04:36.720]  真的類似這一類的形容字眼
[00:04:36.720 --> 00:04:38.240]  形容詞
[00:04:38.240 --> 00:04:41.200]  有些陰森細器
[00:04:41.200 --> 00:04:43.240]  動作很慢
[00:04:43.240 --> 00:04:44.960]  或者
[00:04:44.960 --> 00:04:45.320]  對了
[00:04:45.320 --> 00:04:45.920]  或者
[00:04:45.920 --> 00:04:49.000]  會容易給人一個比較懦弱的感覺
[00:04:49.000 --> 00:04:50.280]  如果溫柔的時候
[00:04:50.280 --> 00:04:53.600]  就好像與世無爭的那種感覺
[00:04:53.600 --> 00:04:54.480]  還有呢
[00:04:54.480 --> 00:04:55.960]  一想到溫柔
[00:04:55.960 --> 00:04:56.720]  不知道為什麼
[00:04:56.720 --> 00:04:59.520]  我們會多數想到女性
[00:04:59.520 --> 00:05:00.640]  有沒有人想到男性?
[00:05:00.640 --> 00:05:01.920]  男性溫柔
[00:05:01.920 --> 00:05:03.280]  有沒有?
[00:05:03.280 --> 00:05:04.800]  都有哦
[00:05:04.800 --> 00:05:05.560]  都有哦
[00:05:05.560 --> 00:05:06.600]  OK
[00:05:06.600 --> 00:05:07.320]  好
[00:05:07.320 --> 00:05:08.600]  那麼
[00:05:08.600 --> 00:05:10.080]  都是比較少
[00:05:10.080 --> 00:05:11.200]  多數都是想到女性
[00:05:11.200 --> 00:05:14.320]  很少想到男性有溫柔
[00:05:14.320 --> 00:05:15.000]  很少
[00:05:15.000 --> 00:05:20.200]  所以多數會用來形容女性
[00:05:20.200 --> 00:05:21.760]  很少形容男性
[00:05:21.760 --> 00:05:24.320]  會覺得男性好像與溫柔
[00:05:24.320 --> 00:05:25.320]  有時候會
[00:05:25.320 --> 00:05:26.000]  不是說
[00:05:26.000 --> 00:05:27.160]  價格不入
[00:05:27.160 --> 00:05:30.280]  唯一一句與男性有關
[00:05:30.280 --> 00:05:32.440]  而又出現溫柔這個字
[00:05:32.440 --> 00:05:34.800]  就是四字成語
[00:05:34.800 --> 00:05:38.160]  就是通常我們會說男性不解溫柔
[00:05:38.160 --> 00:05:39.600]  哦
[00:05:39.600 --> 00:05:40.320]  哦
[00:05:40.320 --> 00:05:41.720]  這個大罪了
[00:05:41.720 --> 00:05:43.160]  不解溫柔
[00:05:43.160 --> 00:05:44.320]  這個罪名
[00:05:44.320 --> 00:05:46.600]  令到男士聞風喪膽
[00:05:46.600 --> 00:05:49.880]  尤其是令到伴侶控告你這個罪名
[00:05:49.880 --> 00:05:51.640]  你真的要很長時間受了
[00:05:51.640 --> 00:05:53.160]  你要很長時間做一些事情
[00:05:53.160 --> 00:05:56.080]  但是其實如果溫柔
[00:05:56.080 --> 00:05:58.360]  只是屬於女性的話
[00:05:58.360 --> 00:06:00.960]  那麼這個就不是聖靈的果子了
[00:06:00.960 --> 00:06:02.560]  而是女性的果子
[00:06:02.560 --> 00:06:03.040]  是不是?
[00:06:03.040 --> 00:06:04.880]  那麼
[00:06:04.880 --> 00:06:05.680]  但是
[00:06:05.680 --> 00:06:07.040]  今天既然聖經說了
[00:06:07.040 --> 00:06:08.480]  屬靈的果子
[00:06:08.480 --> 00:06:09.840]  沒有分男女的
[00:06:09.840 --> 00:06:11.440]  換言之其實男孩子
[00:06:11.440 --> 00:06:14.440]  都可以活出一種溫柔
[00:06:14.440 --> 00:06:18.720]  還有每一個相信耶穌的人都可以得著
[00:06:18.720 --> 00:06:20.520]  不論你是男還是女
[00:06:20.520 --> 00:06:23.360]  都可以活出一種溫柔的生命
[00:06:23.360 --> 00:06:24.040]  那麼
[00:06:24.040 --> 00:06:25.920]  什麼叫溫柔呢?
[00:06:25.920 --> 00:06:27.760]  所以因為我之前預備說
[00:06:27.760 --> 00:06:28.760]  我聽別人說
[00:06:28.760 --> 00:06:29.880]  什麼叫溫柔呢?
[00:06:29.880 --> 00:06:30.920]  我聽了一陣子
[00:06:30.920 --> 00:06:34.080]  說了溫柔那是怎樣的
[00:06:34.080 --> 00:06:36.280]  那麼我就看字典
[00:06:36.280 --> 00:06:38.480]  查一查字典究竟
[00:06:38.480 --> 00:06:40.400]  怎麼寫溫柔的呢?
[00:06:40.400 --> 00:06:42.240]  那麼我明白為什麼溫柔會
[00:06:42.240 --> 00:06:43.640]  就是人們對溫柔
[00:06:43.640 --> 00:06:44.880]  會有誤解的
[00:06:44.880 --> 00:06:47.560]  你想想你字典解釋溫柔這個字
[00:06:47.560 --> 00:06:49.360]  解溫馴
[00:06:49.360 --> 00:06:52.120]  害羞就是害羞
[00:06:52.120 --> 00:06:53.880]  軟弱
[00:06:53.880 --> 00:06:55.400]  壓抑
[00:06:55.400 --> 00:06:56.640]  退卻
[00:06:56.640 --> 00:06:57.720]  哇!就是很負面
[00:06:57.720 --> 00:06:58.520]  哇!我覺得
[00:06:58.520 --> 00:06:59.520]  那麼我明白
[00:06:59.520 --> 00:07:00.520]  哦!原來
[00:07:00.520 --> 00:07:01.720]  就是當我們看字典
[00:07:01.720 --> 00:07:03.040]  會發覺原來
[00:07:03.040 --> 00:07:04.720]  雖然難怪
[00:07:04.720 --> 00:07:06.200]  就是那麼
[00:07:06.200 --> 00:07:07.440]  我寧願不溫柔
[00:07:07.440 --> 00:07:08.320]  你要這樣的時候
[00:07:08.320 --> 00:07:10.160]  退卻、壓抑等等
[00:07:10.160 --> 00:07:12.760]  我覺得跟聖經所說的溫柔不一樣
[00:07:12.760 --> 00:07:14.560]  聖經所說的溫柔
[00:07:14.560 --> 00:07:16.560]  不懦弱的
[00:07:16.560 --> 00:07:18.640]  不膽怯的
[00:07:18.640 --> 00:07:19.960]  不妥協的
[00:07:19.960 --> 00:07:20.640]  還有呢
[00:07:20.640 --> 00:07:23.920]  溫柔不是逼於一個權勢
[00:07:23.920 --> 00:07:25.640]  還有它不是出於勉強
[00:07:25.640 --> 00:07:26.520]  就好像覺得
[00:07:26.520 --> 00:07:28.040]  找人指著槍
[00:07:28.040 --> 00:07:29.240]  我就不開聲
[00:07:29.240 --> 00:07:30.200]  不出聲
[00:07:30.200 --> 00:07:31.640]  我就不做事
[00:07:31.640 --> 00:07:35.520]  就是不是這種這樣的勉強的
[00:07:35.520 --> 00:07:39.200]  或者溫柔不是外在掩飾
[00:07:39.200 --> 00:07:42.160]  不是只是走路慢一點
[00:07:42.160 --> 00:07:43.520]  然後到最後
[00:07:43.520 --> 00:07:45.320]  是丁字腳站在那裡是丁字腳
[00:07:45.320 --> 00:07:46.320]  不是這些
[00:07:46.320 --> 00:07:48.240]  不是這些外在的掩飾
[00:07:48.240 --> 00:07:49.120]  人為努力
[00:07:49.120 --> 00:07:52.320]  或者不是只是一種的修養
[00:07:52.320 --> 00:07:53.520]  也不是
[00:07:53.520 --> 00:07:55.640]  哇!那你說是什麼呢?
[00:07:55.640 --> 00:07:57.280]  那麼我看回就是
[00:07:57.280 --> 00:08:00.440]  你看古希臘字
[00:08:00.440 --> 00:08:03.480]  溫柔原來有三種不同意思
[00:08:03.480 --> 00:08:05.720]  跟剛才
[00:08:05.720 --> 00:08:06.840]  很漂亮
[00:08:06.840 --> 00:08:09.600]  古希臘字形容溫柔非常漂亮
[00:08:09.600 --> 00:08:10.800]  漂亮成什麼呢?
[00:08:10.800 --> 00:08:11.680]  就好像
[00:08:11.680 --> 00:08:13.680]  虎畏的良藥
[00:08:13.680 --> 00:08:16.480]  虎畏的良藥
[00:08:16.480 --> 00:08:18.840]  輕柔的微風
[00:08:18.840 --> 00:08:21.200]  哦~
[00:08:21.200 --> 00:08:23.840]  真的輕柔微風我很舒服
[00:08:23.840 --> 00:08:24.640]  那麼
[00:08:24.640 --> 00:08:26.640]  馴服的小馬
[00:08:26.640 --> 00:08:30.240]  小馬哥
[00:08:30.240 --> 00:08:31.840]  馴服的小馬
[00:08:31.840 --> 00:08:32.680]  是的
[00:08:32.680 --> 00:08:34.640]  共同特點
[00:08:34.640 --> 00:08:36.240]  令人很舒服的
[00:08:36.240 --> 00:08:37.280]  那麼
[00:08:37.280 --> 00:08:39.040]  很舒適的
[00:08:39.040 --> 00:08:41.040]  其實有一個例子
[00:08:41.040 --> 00:08:42.120]  就是我後來想
[00:08:42.120 --> 00:08:45.360]  其實耶穌在撒瑪利亞的井旁
[00:08:45.360 --> 00:08:47.440]  跟那個女人聊天
[00:08:47.440 --> 00:08:49.160]  在聊天的過程裡面
[00:08:49.160 --> 00:08:51.640]  那個女人
[00:08:51.640 --> 00:08:53.960]  其實耶穌也曝光了
[00:08:53.960 --> 00:08:57.800]  你現在這個丈夫不是你現在的丈夫了
[00:08:57.800 --> 00:08:59.640]  然後
[00:08:59.640 --> 00:09:01.400]  但是問題就是
[00:09:01.400 --> 00:09:03.000]  耶穌也沒有踢爆他
[00:09:03.000 --> 00:09:03.800]  隱瞞
[00:09:03.800 --> 00:09:05.040]  為什麼會這樣呢?
[00:09:05.040 --> 00:09:06.680]  不是馬上直斥其非
[00:09:06.680 --> 00:09:09.240]  其實是讓那個女人慢慢引導他
[00:09:09.240 --> 00:09:10.240]  讓他知罪
[00:09:10.240 --> 00:09:11.160]  另外就是
[00:09:11.160 --> 00:09:12.840]  行淫被捉拿的婦人
[00:09:12.840 --> 00:09:13.680]  她不是這麼說的
[00:09:13.680 --> 00:09:15.320]  我都不定你的罪了
[00:09:15.320 --> 00:09:17.720]  你平平安安去吧
[00:09:17.720 --> 00:09:20.120]  從今不要再犯罪了
[00:09:20.120 --> 00:09:21.840]  那麼令那個行淫的女人
[00:09:21.840 --> 00:09:23.640]  簡直好像如釋重負也不止
[00:09:23.640 --> 00:09:25.840]  簡直舒服到不得了
[00:09:25.840 --> 00:09:26.720]  那麼
[00:09:26.720 --> 00:09:28.240]  溫柔的
[00:09:28.240 --> 00:09:31.400]  這個是溫柔的一面令人很舒服的
[00:09:31.400 --> 00:09:33.400]  溫柔的另外一面
[00:09:33.400 --> 00:09:34.120]  是這樣的
[00:09:34.120 --> 00:09:37.680]  就是用一個希臘文裡面用的一個字是這樣的
[00:09:37.680 --> 00:09:38.280]  就是說
[00:09:38.280 --> 00:09:40.720]  解釋是一個溫和的力量
[00:09:40.720 --> 00:09:42.040]  真的有力量的
[00:09:42.040 --> 00:09:44.160]  那麼你說怎麼溫柔的力量呢?
[00:09:44.160 --> 00:09:47.560]  我記得有一次我看過一部電影叫做《昂山素姬》
[00:09:47.560 --> 00:09:49.200]  有沒有人看過這個電影?
[00:09:49.200 --> 00:09:50.880]  幾年前的
[00:09:50.880 --> 00:09:53.680]  那麼我想你現在怎麼看呢?
[00:09:53.680 --> 00:09:55.600]  我覺得這部電影也挺好看的
[00:09:55.600 --> 00:10:00.120]  那麼在裡面昂山素姬講述她整個人生
[00:10:00.120 --> 00:10:03.680]  就是她怎麼起來去抗爭那一類的
[00:10:03.680 --> 00:10:06.400]  還有中間面對著發生什麼事情等等
[00:10:06.400 --> 00:10:07.440]  那麼在裡面
[00:10:07.440 --> 00:10:09.640]  有一幕我很深刻的
[00:10:09.640 --> 00:10:14.680]  就是說昂山素姬帶領著一群群眾去一個地方
[00:10:14.680 --> 00:10:17.240]  但是軍方不肯讓她去
[00:10:17.240 --> 00:10:18.440]  所以當時
[00:10:18.440 --> 00:10:20.520]  整隊士兵在前面
[00:10:20.520 --> 00:10:23.040]  然後昂山素姬繼續走
[00:10:23.040 --> 00:10:24.840]  走完之後有一個士兵
[00:10:24.840 --> 00:10:26.840]  拿著槍指著她的頭
[00:10:26.840 --> 00:10:28.840]  昂山素姬站在那裡
[00:10:28.840 --> 00:10:30.360]  堅定地站在那裡
[00:10:30.360 --> 00:10:30.920]  她不出聲
[00:10:30.920 --> 00:10:32.120]  她沒有出過聲
[00:10:32.120 --> 00:10:33.280]  堅定地站在那裡
[00:10:33.800 --> 00:10:34.760]  站完之後
[00:10:34.760 --> 00:10:36.760]  掃開她的槍
[00:10:36.760 --> 00:10:38.800]  然後繼續走
[00:10:38.800 --> 00:10:40.840]  整群人都呆住了
[00:10:40.840 --> 00:10:42.080]  就是說
[00:10:42.080 --> 00:10:45.120]  你會看到其實昂山素姬她不是和你抗爭
[00:10:45.120 --> 00:10:47.480]  當時不是和你打架
[00:10:47.480 --> 00:10:49.200]  不是罵你
[00:10:49.200 --> 00:10:51.760]  當時她只是站在那裡
[00:10:51.760 --> 00:10:53.320]  堅定地站在那裡
[00:10:53.320 --> 00:10:54.280]  然後呢
[00:10:54.280 --> 00:10:56.240]  掃開你的槍
[00:10:56.240 --> 00:10:58.480]  就繼續向前走
[00:10:58.480 --> 00:11:01.120]  這種就是一種溫柔的力量
[00:11:01.120 --> 00:11:01.800]  那麼就
[00:11:01.800 --> 00:11:03.160]  所以
[00:11:03.160 --> 00:11:05.160]  其實溫柔本身
[00:11:05.160 --> 00:11:06.000]  其實
[00:11:06.000 --> 00:11:07.280]  不是嬌滴滴
[00:11:07.280 --> 00:11:08.680]  不是很嘟嘴嘟氣
[00:11:08.680 --> 00:11:10.680]  也不等於懦弱
[00:11:10.680 --> 00:11:12.400]  其實溫柔
[00:11:12.400 --> 00:11:14.520]  裡面是有一個很大的力量
[00:11:14.520 --> 00:11:15.680]  很大的威力
[00:11:15.680 --> 00:11:17.480]  甚至不怕槍
[00:11:17.480 --> 00:11:18.440]  不怕炮
[00:11:18.440 --> 00:11:18.960]  所以
[00:11:18.960 --> 00:11:20.280]  有一個
[00:11:20.280 --> 00:11:22.360]  阿里士多德可能你聽過了
[00:11:22.360 --> 00:11:24.400]  他講溫柔
[00:11:24.400 --> 00:11:26.240]  他講得很有智慧
[00:11:26.240 --> 00:11:27.520]  他就說
[00:11:27.520 --> 00:11:29.520]  溫柔就是介於
[00:11:29.520 --> 00:11:33.280]  動怒與無怒之間的中間點
[00:11:33.280 --> 00:11:35.040]  就是溫柔
[00:11:35.040 --> 00:11:36.440]  就是生氣
[00:11:36.440 --> 00:11:37.920]  和不生氣
[00:11:37.920 --> 00:11:39.560]  的中間點
[00:11:39.560 --> 00:11:41.280]  這個就是溫柔了
[00:11:41.280 --> 00:11:42.840]  如果按照他這條尺
[00:11:42.840 --> 00:11:44.520]  你可以量一下自己
[00:11:44.520 --> 00:11:46.080]  你是不是一個溫柔的人
[00:11:46.080 --> 00:11:49.400]  或者你偏向哪一邊呢?
[00:11:49.400 --> 00:11:51.320]  中間點就是溫柔了
[00:11:51.320 --> 00:11:53.640]  生氣
[00:11:53.640 --> 00:11:55.160]  不生氣
[00:11:55.160 --> 00:11:56.520]  中間點
[00:11:56.520 --> 00:11:57.760]  那麼
[00:11:58.080 --> 00:11:59.960]  還有他就說
[00:11:59.960 --> 00:12:02.480]  應該生氣的時候
[00:12:02.480 --> 00:12:03.480]  就生氣
[00:12:03.480 --> 00:12:06.160]  不應該生氣的時候
[00:12:06.160 --> 00:12:07.840]  就不去生氣
[00:12:07.840 --> 00:12:10.160]  也不會濫用權力
[00:12:10.160 --> 00:12:11.760]  去傷害別人
[00:12:11.760 --> 00:12:13.440]  有一種節制的心態
[00:12:13.440 --> 00:12:14.240]  很體貼
[00:12:14.240 --> 00:12:15.240]  很溫和
[00:12:15.240 --> 00:12:16.280]  很柔軟
[00:12:16.280 --> 00:12:17.360]  不強勢
[00:12:17.360 --> 00:12:18.840]  這個就是溫柔
[00:12:18.840 --> 00:12:20.720]  所以量一下
[00:12:20.720 --> 00:12:23.760]  量一下自己是不是溫柔呢?
[00:12:23.760 --> 00:12:25.400]  或者你偏向哪一邊呢?
[00:12:25.400 --> 00:12:26.400]  那麼
[00:12:27.240 --> 00:12:30.000]  中國人老子有一個道德經
[00:12:30.000 --> 00:12:30.680]  說什麼呢?
[00:12:30.680 --> 00:12:31.160]  以游
[00:12:31.160 --> 00:12:33.840]  以游濟江的觀念很接近的
[00:12:33.840 --> 00:12:34.400]  那麼
[00:12:34.400 --> 00:12:39.920]  所以和現代社會去強調武力
[00:12:39.920 --> 00:12:41.720]  爭取
[00:12:41.720 --> 00:12:43.560]  很強勢
[00:12:43.560 --> 00:12:44.680]  是相反的
[00:12:44.680 --> 00:12:45.600]  完全相反
[00:12:45.600 --> 00:12:46.280]  所以
[00:12:46.280 --> 00:12:47.840]  耶穌在今天早上
[00:12:47.840 --> 00:12:49.480]  宗廷大紀元不是說八福的嗎?
[00:12:49.480 --> 00:12:50.360]  他今天早上說
[00:12:50.360 --> 00:12:53.320]  他今天早上說清心
[00:12:53.320 --> 00:12:56.200]  其實還有一個溫柔的人是有福的
[00:12:56.200 --> 00:12:56.920]  有什麼福呢?
[00:12:57.960 --> 00:12:59.320]  承受地土
[00:12:59.320 --> 00:13:04.400]  可能你會覺得溫柔和承受地土有什麼關係呢?
[00:13:04.400 --> 00:13:05.960]  但是其實這一點
[00:13:05.960 --> 00:13:07.760]  溫柔的人
[00:13:07.760 --> 00:13:09.400]  是可以承受地土的
[00:13:09.400 --> 00:13:13.760]  其實和這個世界的價值觀
[00:13:13.760 --> 00:13:15.160]  剛剛相反
[00:13:15.160 --> 00:13:17.880]  因為這個世界得到地土是怎麼做的呢?
[00:13:17.880 --> 00:13:20.480]  有錢
[00:13:20.480 --> 00:13:21.400]  有權勢
[00:13:21.400 --> 00:13:21.920]  還有呢?
[00:13:21.920 --> 00:13:25.320]  甚至可能在國家裡面搶的
[00:13:25.320 --> 00:13:28.000]  靠打仗打回來的
[00:13:28.000 --> 00:13:29.280]  承受地土
[00:13:29.280 --> 00:13:34.200]  所以在人類歷史上很多衝突都是和土地有關的
[00:13:34.200 --> 00:13:35.480]  還有呢
[00:13:35.480 --> 00:13:37.800]  這個世界的價值觀是什麼呢?
[00:13:37.800 --> 00:13:39.240]  殘暴的人
[00:13:39.240 --> 00:13:41.640]  爭取的人是有福的
[00:13:41.640 --> 00:13:43.840]  因為他們必承受地土
[00:13:43.840 --> 00:13:45.080]  剛剛相反
[00:13:45.080 --> 00:13:46.920]  所以昨晚我去一個地方
[00:13:46.920 --> 00:13:50.280]  去一個第一節目的家裡吃東西
[00:13:50.280 --> 00:13:51.120]  那麼我記得
[00:13:51.360 --> 00:13:55.920]  我也有一點看不慣的那一刻
[00:13:55.920 --> 00:13:57.280]  大家在等電梯
[00:13:57.280 --> 00:13:58.320]  等完電梯
[00:13:58.320 --> 00:14:01.000]  突然間當電梯開門的時候
[00:14:01.000 --> 00:14:03.000]  有些人就一窩蜂衝進去
[00:14:03.000 --> 00:14:03.800]  那麼我就
[00:14:03.800 --> 00:14:06.320]  就是進去裡面有一個空位
