
[00:00:00.000 --> 00:00:02.100]  各位歡迎來到《智慧廚房》
[00:03:52.560 --> 00:03:54.560]  等一下也是會融化的
[00:03:54.560 --> 00:03:58.000]  半杯的黃糖
[00:03:58.000 --> 00:04:00.380]  然後這個食譜就是說
[00:04:00.380 --> 00:04:03.380]  要有一罐切好的菠蘿
[00:04:03.380 --> 00:04:05.480]  我就看到新鮮的菠蘿
[00:04:05.480 --> 00:04:07.320]  不如這次就用新鮮的菠蘿
[00:04:07.320 --> 00:04:08.480]  你看這個新鮮的菠蘿
[00:04:08.480 --> 00:04:09.780]  已經熟得很厲害
[00:04:09.780 --> 00:04:11.460]  已經很香了
[00:04:11.460 --> 00:04:13.480]  然後我們有一些罐裝的Cherry
[00:04:13.480 --> 00:04:15.120]  這些很少單獨去吃的
[00:04:15.120 --> 00:04:20.360]  這些Cherry 櫻桃通常是那些雞尾酒加一粒進去
[00:04:20.360 --> 00:04:21.560]  然後點著的
[00:04:21.560 --> 00:04:23.400]  這個Pineapple Upside Down Cake
[00:04:23.400 --> 00:04:24.400]  剛剛加這些
[00:04:24.400 --> 00:04:26.300]  跟Pineapple和蛋糕一起
[00:04:26.300 --> 00:04:27.640]  就很好吃的
[00:04:27.640 --> 00:04:29.840]  唯一一個煮法我會吃Cherry
[00:04:29.840 --> 00:04:31.580]  就是這個Pineapple Upside Down Cake
[00:04:31.580 --> 00:04:34.040]  因為這個叫做Upside Down Cake
[00:04:34.040 --> 00:04:35.840]  所以我們是反過來做的
[00:04:35.840 --> 00:04:38.020]  先做那個面
[00:04:38.020 --> 00:04:39.720]  其實就是做底先的
[00:04:39.720 --> 00:04:41.520]  然後就反轉它
[00:04:41.520 --> 00:04:42.980]  這個很有意思
[00:04:42.980 --> 00:04:46.020]  我們先將這些牛油溶掉
[00:04:46.020 --> 00:04:50.500]  然後我們就倒它進煎鍋裡面
[00:04:50.500 --> 00:04:55.600]  將它搽得均勻一點
[00:04:55.600 --> 00:04:57.440]  牛油放進去了
[00:04:57.440 --> 00:05:01.140]  我們將那些焦糖鋪進去
[00:05:01.140 --> 00:05:02.680]  我們先切菠蘿
[00:05:02.680 --> 00:05:04.000]  這個新鮮菠蘿來的
[00:05:04.000 --> 00:05:05.200]  很便宜
[00:05:05.200 --> 00:05:07.040]  但我平時都是這樣切的
[00:05:07.040 --> 00:05:09.820]  然後再起一些釘出來
[00:05:09.820 --> 00:05:14.440]  就想起《銀牙國書》開頭第四章那裡這麼說
[00:05:14.440 --> 00:05:16.520]  他說我們那些的絲肉
[00:05:16.520 --> 00:05:18.820]  全部在那個苦難裡面
[00:05:18.820 --> 00:05:20.020]  都跑出來了
[00:05:20.020 --> 00:05:20.920]  這個是真的
[00:05:20.920 --> 00:05:23.420]  當我們是受著壓力的時候
[00:05:23.420 --> 00:05:24.920]  我們很多時候
[00:05:24.920 --> 00:05:26.100]  就不知道怎麼做
[00:05:26.100 --> 00:05:29.160]  或者我們將我們的黑暗面
[00:05:29.160 --> 00:05:31.240]  無限的放大出來
[00:05:31.240 --> 00:05:32.700]  這裡甚至說
[00:05:32.700 --> 00:05:35.400]  他說求也求不到
[00:05:35.400 --> 00:05:37.200]  因為我們去網球
[00:05:37.200 --> 00:05:41.080]  《和學本》就譯為網球
[00:05:41.080 --> 00:05:43.720]  《新譯本》就譯為動機不良
[00:05:43.720 --> 00:05:46.080]  或者動機是邪惡的
[00:05:46.080 --> 00:05:48.220]  主要他講到就是我們
[00:05:48.220 --> 00:05:51.620]  很多時候因為被我們的絲肉去敗壞的時候
[00:05:51.620 --> 00:05:54.860]  而我們祈禱都是為了我們自己的好處
[00:05:54.860 --> 00:05:58.220]  單單為了我們自己的慾望去禱告
[00:05:58.220 --> 00:05:59.960]  這裡很值得反省
[00:05:59.960 --> 00:06:02.360]  到底我們在疫情當中
[00:06:02.360 --> 00:06:05.040]  我們的祈禱
[00:06:05.040 --> 00:06:07.500]  到底是為了上帝的國
[00:06:07.500 --> 00:06:10.600]  還是純粹為了我們舒適
[00:06:10.600 --> 00:06:11.840]  當然
[00:06:11.840 --> 00:06:13.180]  我們在疫情裡面
[00:06:13.180 --> 00:06:15.440]  我們有很多的禱告都是好的
[00:06:15.440 --> 00:06:18.080]  譬如我們求上帝去供應
[00:06:18.080 --> 00:06:21.520]  求上帝來看顧我們
[00:06:21.520 --> 00:06:22.280]  保守我們
[00:06:22.280 --> 00:06:23.520]  醫治我們等等
[00:06:23.520 --> 00:06:24.820]  這些都沒有問題的
[00:06:24.820 --> 00:06:27.120]  沒有人會祈禱的時候說
[00:06:27.120 --> 00:06:29.800]  不如我們為了大家
[00:06:29.800 --> 00:06:31.900]  中了肺炎病毒來禱告
[00:06:31.900 --> 00:06:33.700]  沒有人會這樣的
[00:06:33.700 --> 00:06:36.240]  但是沒錯是一個很好的提醒
[00:06:36.240 --> 00:06:37.260]  到底我們
[00:06:37.260 --> 00:06:40.740]  我們想離開這個疫境
[00:06:40.740 --> 00:06:43.900]  想上帝來念穩我們的時候
[00:06:43.900 --> 00:06:47.580]  我們有沒有想過最終的目的是為了什麼
[00:06:47.580 --> 00:06:48.720]  是為了上帝的國
[00:06:48.720 --> 00:06:49.420]  上帝的真理
[00:06:49.420 --> 00:06:50.820]  上帝的公義
[00:06:50.820 --> 00:06:52.080]  祂的福音
[00:06:52.080 --> 00:06:54.460]  能夠得到彰顯
[00:06:54.460 --> 00:06:59.120]  還是純粹我們想生活得舒服一點
[00:06:59.120 --> 00:07:00.660]  我們自私一點
[00:07:00.660 --> 00:07:02.820]  我們只是不想這麼辛苦而已
[00:07:02.820 --> 00:07:05.360]  這裡講到我們門徒的價值觀
[00:07:05.360 --> 00:07:06.900]  應該不同於這個世界
[00:07:06.900 --> 00:07:08.160]  基督的門徒
[00:07:08.160 --> 00:07:10.460]  耶穌也是這樣教導我們去禱告的
[00:07:10.460 --> 00:07:11.660]  在《主禱文》裡面
[00:07:11.660 --> 00:07:14.440]  願人都尊你的名為聖
[00:07:14.440 --> 00:07:16.000]  願你的國降臨
[00:07:16.000 --> 00:07:17.440]  願你的旨意行在地上
[00:07:17.440 --> 00:07:18.840]  願你行在天上
[00:07:18.840 --> 00:07:22.940]  不是純粹我們自己個人的益處
[00:07:22.940 --> 00:07:27.120]  或者個人的好處來求
[00:07:27.120 --> 00:07:31.160]  四章三節這裡的原文是挺妙的
[00:07:31.160 --> 00:07:33.060]  新譯本未必能夠譯出來
[00:07:33.060 --> 00:07:33.960]  四章第三節
[00:07:33.960 --> 00:07:35.560]  他說你求也得不到
[00:07:35.560 --> 00:07:38.500]  因為你們動機不良
[00:07:38.500 --> 00:07:41.000]  和合本就保留兩個求字在這裡
[00:07:41.000 --> 00:07:42.560]  他說你們求也得不著
[00:07:42.560 --> 00:07:44.300]  因為你們妄求
[00:07:44.300 --> 00:07:48.880]  其實兩個求字在原文有一點點分別
[00:07:48.880 --> 00:07:50.040]  很 subtle
[00:07:50.040 --> 00:07:52.140]  希臘文的 voice 是有分別的
[00:07:52.140 --> 00:07:53.540]  就是有 active voice
[00:07:53.540 --> 00:07:56.380]  有主動的詞態
[00:07:56.380 --> 00:07:58.380]  有被動的詞態
[00:07:58.380 --> 00:07:59.920]  也有中間的詞態
[00:07:59.920 --> 00:08:01.220]  中間的 voice
[00:08:01.220 --> 00:08:03.720]  你們求也得不到
[00:08:03.720 --> 00:08:05.280]  這個就是主動
[00:08:05.280 --> 00:08:07.920]  因為他說你們祈禱得不到
[00:08:07.920 --> 00:08:08.760]  因為什麼呢?
[00:08:08.760 --> 00:08:10.220]  因為你們妄求
[00:08:10.220 --> 00:08:12.700]  或者動機不良的去祈求
[00:08:12.700 --> 00:08:16.900]  後面的求就是中間的 voice
[00:08:16.900 --> 00:08:18.700]  就是畏著自己的意思
[00:08:18.700 --> 00:08:20.980]  在《上文下理》裡面告訴我們
[00:08:20.980 --> 00:08:22.580]  雅各針對一些人
[00:08:22.580 --> 00:08:23.400]  他們去祈禱
[00:08:23.400 --> 00:08:25.540]  他們希望上帝給他們一些東西
[00:08:25.540 --> 00:08:26.880]  滿足他們的嫉妒
[00:08:26.880 --> 00:08:28.420]  滿足他們的私慾
[00:08:28.420 --> 00:08:30.280]  損毀其他人也好
[00:08:30.280 --> 00:08:32.680]  或者他去拆毀其他人的生命
[00:08:32.680 --> 00:08:35.520]  鞏固自己的勢力
[00:08:35.520 --> 00:08:39.460]  就是一種弱肉強食的一種的勢態
[00:08:39.460 --> 00:08:41.220]  again
[00:08:41.220 --> 00:08:42.460]  在疫情當中
[00:08:42.460 --> 00:08:45.460]  在當時的困境裡面也一樣
[00:08:45.460 --> 00:08:47.440]  在困難裡面
[00:08:47.440 --> 00:08:50.640]  很多時候人們的黑暗面就出來了
[00:08:50.640 --> 00:08:53.280]  就是會真的很弱肉強食
[00:08:53.280 --> 00:08:54.680]  因為不保住自己
[00:08:54.680 --> 00:08:55.700]  還保誰呢?
[00:08:55.700 --> 00:08:57.140]  忍不為己
[00:08:57.140 --> 00:08:58.240]  雅各就告訴我們
[00:08:58.240 --> 00:09:00.580]  我們神的子民怎麼可以這樣
[00:09:00.580 --> 00:09:02.040]  怎麼可以這樣
[00:09:02.040 --> 00:09:05.620]  想一想你最近的祈禱到底是怎樣的
[00:09:05.620 --> 00:09:07.260]  你是為了什麼祈禱
[00:09:07.260 --> 00:09:09.060]  或者你沒有什麼祈禱
[00:09:09.060 --> 00:09:11.060]  為什麼沒有什麼祈禱呢?
[00:09:11.060 --> 00:09:15.120]  是不是因為上帝沒有按照你的心意而行呢?
[00:09:15.120 --> 00:09:16.720]  這也是一個私慾的表現
[00:09:28.240 --> 00:09:30.480]  好,我們繼續切菠蘿了
[00:09:30.480 --> 00:09:34.140]  因為我沒有做菠蘿心的工具
[00:09:34.140 --> 00:09:35.520]  我才發現沒有
[00:09:35.520 --> 00:09:36.520]  但是不要緊的
[00:09:36.520 --> 00:09:38.220]  我們不一定要圓形的
[00:09:38.220 --> 00:09:39.820]  切它薄薄的
[00:09:39.820 --> 00:09:42.760]  因為這個是給醬料用的
[00:09:42.760 --> 00:09:44.660]  預備的時候要調轉
[00:09:44.660 --> 00:09:47.160]  其實最後吃的時候
[00:09:47.160 --> 00:09:49.560]  調轉才是正確的
[00:09:49.560 --> 00:09:50.560]  upside down
[00:09:50.560 --> 00:09:52.560]  其實為什麼會選擇upside down
[00:09:52.560 --> 00:09:55.060]  因為雅各書第四章
[00:09:55.060 --> 00:09:58.380]  這裡講到的價值,天國裡面的價值
[00:09:58.380 --> 00:10:00.680]  真的跟世界的價值是upside down
[00:10:00.680 --> 00:10:01.880]  是完全不同的
[00:10:01.880 --> 00:10:04.440]  世界叫我們弱肉強食
[00:10:04.440 --> 00:10:07.380]  總之有權的就出事
[00:10:07.380 --> 00:10:09.380]  沒有權的就被人欺負
[00:10:09.380 --> 00:10:11.380]  雅各就說no no no
[00:10:11.380 --> 00:10:13.080]  耶穌不是這樣的
[00:10:13.080 --> 00:10:14.580]  四字大律師
[00:10:14.580 --> 00:10:16.880]  他說淫亂的人
[00:10:16.880 --> 00:10:19.280]  你們不知道與世俗為友
[00:10:19.280 --> 00:10:21.300]  就是與神為敵嗎?
[00:10:21.300 --> 00:10:23.100]  所以如果有權的人
[00:10:23.100 --> 00:10:25.100]  與神為敵嗎?
[00:10:25.100 --> 00:10:27.100]  所以與世俗為友的
[00:10:27.100 --> 00:10:29.100]  就成了神的守敵
[00:10:29.100 --> 00:10:32.600]  聖經說神愛他那安置在我們裡面的靈
[00:10:32.600 --> 00:10:34.600]  愛到嫉妒的地步
[00:10:34.600 --> 00:10:38.100]  你們想這話是圖言的嗎?
[00:10:38.100 --> 00:10:40.100]  但神所賜的恩更大
[00:10:40.100 --> 00:10:42.100]  所以聖經上說
[00:10:42.100 --> 00:10:44.100]  神抵擋驕傲的人
[00:10:44.100 --> 00:10:46.100]  賜恩給謙卑的人
[00:10:46.100 --> 00:10:47.100]  四字六節
[00:10:47.100 --> 00:10:50.100]  這裡可能你第一次讀的時候
[00:10:50.100 --> 00:10:53.100]  好像有些翹口,特別那句是什麼?
[00:10:53.100 --> 00:10:54.100]  那句話
[00:10:54.100 --> 00:10:56.100]  神愛他那安置在我們的靈
[00:10:56.100 --> 00:10:57.600]  愛到嫉妒的地步
[00:10:57.600 --> 00:10:58.600]  很奇怪
[00:10:58.600 --> 00:11:00.100]  上面他講到
[00:11:00.100 --> 00:11:02.100]  教會裡面屬靈的群體
[00:11:02.100 --> 00:11:03.100]  散居不同的地方
[00:11:03.100 --> 00:11:04.600]  受壓抑的時候
[00:11:04.600 --> 00:11:08.100]  他們就會彼此的嫉妒
[00:11:08.100 --> 00:11:10.100]  彼此的傷害大家
[00:11:10.100 --> 00:11:13.600]  這裡他又用同一個主題
[00:11:13.600 --> 00:11:14.600]  又是講嫉妒
[00:11:14.600 --> 00:11:18.100]  但是他講的嫉妒不是人性黑暗的嫉妒
[00:11:18.100 --> 00:11:20.100]  而是神的靈
[00:11:20.100 --> 00:11:22.100]  神將他的靈放在我們裡面
[00:11:22.100 --> 00:11:23.100]  聖靈
[00:11:23.100 --> 00:11:26.100]  是一個有嫉妒的靈
[00:11:26.100 --> 00:11:28.100]  這個很奇怪
[00:11:28.100 --> 00:11:29.100]  想起嫉妒的時候
[00:11:29.100 --> 00:11:31.100]  一想起好像是負面的東西
[00:11:31.100 --> 00:11:33.600]  怎麼會神是嫉妒的呢?
[00:11:33.600 --> 00:11:35.600]  嫉妒一般來說都是負面的
[00:11:35.600 --> 00:11:37.100]  都是黑暗的
[00:11:37.100 --> 00:11:40.100]  愛是不嫉妒,不自誇
[00:11:40.100 --> 00:11:43.100]  但是這裡講的嫉妒是有點不同的
[00:11:43.100 --> 00:11:45.100]  這裡講的嫉妒是一種
[00:11:45.100 --> 00:11:47.600]  關係上,盟約上的嫉妒
[00:11:47.600 --> 00:11:49.100]  舉個例子很簡單
[00:11:49.100 --> 00:11:50.600]  人世間
[00:11:50.600 --> 00:11:51.600]  甚至人間裡面
[00:11:51.600 --> 00:11:53.600]  都有一些嫉妒是應該
[00:11:53.600 --> 00:11:55.100]  或者是健康的
[00:11:55.100 --> 00:11:57.600]  你想像一下一個婚姻
[00:11:57.600 --> 00:12:01.100]  甚至可能是一個感情
[00:12:01.100 --> 00:12:02.600]  拍拖的
[00:12:02.600 --> 00:12:06.100]  承諾給大家的一個關係裡面
[00:12:06.100 --> 00:12:09.100]  豈不是一個健康的婚姻
[00:12:09.100 --> 00:12:12.100]  健康的一個承諾的關係
[00:12:12.100 --> 00:12:15.100]  都是有一些的嫉妒
[00:12:15.100 --> 00:12:17.600]  就是你的女朋友
[00:12:17.600 --> 00:12:18.600]  男朋友
[00:12:18.600 --> 00:12:20.600]  你的伴侶
[00:12:20.600 --> 00:12:25.600]  都不會到處去搞這個搞那個
[00:12:25.600 --> 00:12:27.100]  如果他這樣的話
[00:12:27.100 --> 00:12:28.600]  你不會舒服的
[00:12:28.600 --> 00:12:29.600]  你會發怒
[00:12:29.600 --> 00:12:30.600]  那些是意怒來的
[00:12:30.600 --> 00:12:32.100]  都是應該的
[00:12:32.100 --> 00:12:34.600]  所以這裡講的就是這一種的嫉妒
[00:12:34.600 --> 00:12:36.100]  這一種的嫉妒
[00:12:36.100 --> 00:12:38.100]  在聖經裡面
[00:12:38.100 --> 00:12:39.100]  不同的地方
[00:12:39.100 --> 00:12:40.100]  十誡裡面都有講
[00:12:40.100 --> 00:12:41.600]  上帝是一個忌邪的神
[00:12:41.600 --> 00:12:43.100]  其實那個意思就是說
[00:12:43.100 --> 00:12:44.100]  嫉妒的神
[00:12:44.100 --> 00:12:47.100]  因為他跟我們之間有一個的盟約
[00:12:47.100 --> 00:12:48.100]  所以上文下理
[00:12:48.100 --> 00:12:50.100]  為什麼他去針對
[00:12:50.100 --> 00:12:52.100]  我們基督徒不可以以世界
[00:12:52.100 --> 00:12:54.100]  以世俗為由
[00:12:54.100 --> 00:12:57.100]  我們要以上帝為我們的朋友
[00:12:57.100 --> 00:12:59.100]  你記得朋友這個主題
[00:12:59.100 --> 00:13:02.600]  《雅各書》第二章是出現過的
[00:13:02.600 --> 00:13:03.600]  第二章講什麼呢?
[00:13:03.600 --> 00:13:06.100]  第二章講信心是有行為的
[00:13:06.100 --> 00:13:09.600]  他舉了一個例子就是阿伯拉罕
[00:13:09.600 --> 00:13:10.600]  阿伯拉罕信神
[00:13:10.600 --> 00:13:13.600]  不只是單單頭腦上的行為走出來
[00:13:13.600 --> 00:13:17.100]  同時阿伯拉罕被稱為上帝的朋友
[00:13:17.100 --> 00:13:19.100]  是一個 friendship
[00:13:19.100 --> 00:13:20.100]  你想清楚
[00:13:20.100 --> 00:13:23.100]  friendship 今天我們講的就是很兒戲的東西
[00:13:23.100 --> 00:13:25.600]  隨時可以 unfriend 一個人
[00:13:25.600 --> 00:13:27.600]  或者不跟他做朋友
[00:13:27.600 --> 00:13:28.600]  不跟他聯絡
[00:13:28.600 --> 00:13:30.100]  消失
[00:13:30.100 --> 00:13:32.600]  以前的社會
[00:13:32.600 --> 00:13:34.100]  講到 friendship 的時候
[00:13:34.100 --> 00:13:36.100]  不是單單我們那些拍肩膀不簡單
[00:13:36.100 --> 00:13:38.100]  他們在講盟友
[00:13:38.100 --> 00:13:39.600]  alliance
[00:13:39.600 --> 00:13:41.600]  就是政治上的盟友
[00:13:41.600 --> 00:13:43.600]  社會裡面、關係裡面
[00:13:43.600 --> 00:13:46.600]  大家彼此去保護的
[00:13:46.600 --> 00:13:50.100]  彼此有一種排他性的關係
[00:13:50.100 --> 00:13:52.600]  這些才叫做真正的朋友
[00:13:52.600 --> 00:13:55.600]  所以神跟我們之間有一個盟約
[00:13:55.600 --> 00:13:57.600]  有一個 friendship
[00:13:57.600 --> 00:13:58.600]  或者應該這麼說
[00:13:58.600 --> 00:13:59.600]  alliance
[00:13:59.600 --> 00:14:01.600]  一個同盟
[00:14:01.600 --> 00:14:04.100]  我們去保護上帝的名聲
[00:14:04.100 --> 00:14:07.100]  上帝也在他的恩典、愛中保護我們
[00:14:07.100 --> 00:14:13.100]  我們彼此之間有一個互相定立的、毀身的一個盟約
[00:14:13.100 --> 00:14:14.100]  不可以兩樣
[00:14:14.100 --> 00:14:15.100]  一腳踏兩船
[00:14:15.100 --> 00:14:17.100]  所以不要做一個淫亂的人
[00:14:17.100 --> 00:14:19.100]  所以他為什麼講到
[00:14:19.100 --> 00:14:21.100]  說不可以以世俗為友
[00:14:21.100 --> 00:14:22.600]  因為如果以世俗為友的話
[00:14:22.600 --> 00:14:24.600]  我們就是出賣了上帝
[00:14:24.600 --> 00:14:26.600]  我們應該以上帝的國的價值
[00:14:26.600 --> 00:14:28.600]  上帝的真理、上帝的公義
[00:14:28.600 --> 00:14:30.600]  上帝的慈愛、他的恩典
[00:14:30.600 --> 00:14:32.600]  為我們的盟友
[00:14:32.600 --> 00:14:37.600]  不是去靠攏那個世界的價值
[00:14:37.600 --> 00:14:40.600]  世界叫我們弱肉強食
[00:14:40.600 --> 00:14:43.600]  我們去到霸位
[00:14:43.600 --> 00:14:44.600]  霸權
[00:14:44.600 --> 00:14:45.600]  用暴力
[00:14:45.600 --> 00:14:47.600]  我們作為神的子民
[00:14:47.600 --> 00:14:49.600]  我們不是這樣的
[00:14:49.600 --> 00:14:51.600]  所以以神為友
[00:14:51.600 --> 00:14:54.600]  不是說我們跟上帝是好朋友的
[00:14:54.600 --> 00:14:55.600]  隨隨便便都可以
[00:14:55.600 --> 00:14:57.600]  不是這個意思
[00:14:57.600 --> 00:14:58.600]  以上帝為友
[00:14:58.600 --> 00:15:00.600]  是跟他結盟的意思
[00:15:00.600 --> 00:15:03.600]  有些以前華人古代的文化
[00:15:03.600 --> 00:15:04.600]  結義
[00:15:04.600 --> 00:15:07.600]  生與死都不會放棄對方
[00:15:07.600 --> 00:15:09.600]  桃源結義就是這個意思
[00:15:09.600 --> 00:15:11.600]  給我們一個很好的提醒
[00:15:11.600 --> 00:15:13.600]  以世俗為友
[00:15:13.600 --> 00:15:15.600]  特別是一些
[00:15:15.600 --> 00:15:18.600]  我們在世上有權力的人
[00:15:18.600 --> 00:15:21.600]  有時候都看到一些基督徒高官
[00:15:21.600 --> 00:15:25.600]  去靠攏世界的權力
[00:15:25.600 --> 00:15:27.600]  靠攏一些打壓教會
[00:15:27.600 --> 00:15:30.600]  或者說方
[00:15:30.600 --> 00:15:33.600]  去到弄權的一些人
[00:15:33.600 --> 00:15:35.600]  這是一個很大的引誘
[00:15:35.600 --> 00:15:37.600]  以世俗為友
[00:15:37.600 --> 00:15:38.600]  我們自己都是
[00:15:38.600 --> 00:15:40.600]  當我們安定
[00:15:40.600 --> 00:15:45.600]  我們算是比其他人的條件好一點的時候
[00:15:45.600 --> 00:15:51.600]  我們不要漠視這個世界裡面發生的事
[00:15:51.600 --> 00:15:53.600]  而我們就助紂為虐
[00:15:53.600 --> 00:15:56.600]  在我們說的事做的事裡面助紂為虐
[00:15:56.600 --> 00:15:59.600]  或者在我們的無言沉默的裡面
[00:15:59.600 --> 00:16:00.600]  我們都助紂為虐
[00:16:00.600 --> 00:16:01.600]  這個就是雅各
[00:16:01.600 --> 00:16:02.600]  二者雅各
