
[00:00:00.000 --> 00:00:02.300]  各位弟兄姊妹一起讀聖經
[00:04:33.200 --> 00:04:35.200]  其實你會看到
[00:04:35.200 --> 00:04:36.200]  很有趣
[00:04:36.200 --> 00:04:39.200]  神有沒有叫我們獨善其身
[00:04:39.200 --> 00:04:40.200]  信主好
[00:04:40.200 --> 00:04:42.200]  不如去找一個沙漠
[00:04:42.200 --> 00:04:44.200]  在那裡長住隱居
[00:04:44.200 --> 00:04:47.200]  或者去深山野嶺住
[00:04:47.200 --> 00:04:49.200]  在那裡離開這個世界
[00:04:49.200 --> 00:04:52.200]  一味敬拜沙漠教父
[00:04:52.200 --> 00:04:54.200]  沙漠教父不是不對
[00:04:54.200 --> 00:04:58.200]  他們在曠野專心敬拜上帝禱告
[00:04:58.200 --> 00:04:59.200]  好的
[00:04:59.200 --> 00:05:02.200]  不過似乎不是叫摩西這樣做
[00:05:02.200 --> 00:05:04.200]  叫摩西回去埃及
[00:05:04.200 --> 00:05:07.200]  你回到那群受苦
[00:05:07.200 --> 00:05:09.200]  在做奴隸的人當中
[00:05:09.200 --> 00:05:10.200]  體諒他們
[00:05:10.200 --> 00:05:11.200]  帶他們出來
[00:05:11.200 --> 00:05:14.200]  這就是我耶和華神的心意
[00:05:14.200 --> 00:05:16.200]  是叫他回去埃及
[00:05:16.200 --> 00:05:17.200]  所以今天
[00:05:17.200 --> 00:05:19.200]  我們都有一個相同的心智
[00:05:19.200 --> 00:05:21.200]  就是要回到受苦
[00:05:21.200 --> 00:05:23.200]  多苦的世界當中
[00:05:23.200 --> 00:05:26.200]  要帶那些人出來認識上帝
[00:05:26.200 --> 00:05:30.200]  去到神為他們有應許的地方
[00:05:30.200 --> 00:05:32.200]  因此我們仍然要
[00:05:32.200 --> 00:05:34.200]  我們可以說
[00:05:34.200 --> 00:05:36.200]  不在這個世界當中
[00:05:36.200 --> 00:05:37.200]  不屬於這個世界
[00:05:37.200 --> 00:05:39.200]  但是我們要進入這個世界
[00:05:39.200 --> 00:05:41.200]  回埃及去
[00:05:41.200 --> 00:05:43.200]  回埃及去不是吃黃瓜韭菜
[00:05:43.200 --> 00:05:45.200]  不是吃那裡的那些好東西
[00:05:45.200 --> 00:05:46.200]  不是在那裡享受
[00:05:46.200 --> 00:05:49.200]  而是帶他們出來認識上帝
[00:05:49.200 --> 00:05:50.200]  手裡面
[00:05:50.200 --> 00:05:51.200]  如果你要回埃及
[00:05:51.200 --> 00:05:55.200]  必須要手裡面拿著上帝的像
[00:05:55.200 --> 00:05:57.200]  否則你拿著自己的像
[00:05:57.200 --> 00:05:59.200]  很快就會被埃及
[00:05:59.200 --> 00:06:02.200]  被這個世界同化了
[00:06:02.200 --> 00:06:04.200]  融化了你
[00:06:04.200 --> 00:06:07.200]  你要帶著上帝的權能回去
[00:06:07.200 --> 00:06:10.200]  才能夠回去埃及做點事
[00:06:10.200 --> 00:06:11.200]  好了
[00:06:11.200 --> 00:06:13.200]  第二十一節的上半節
[00:06:13.200 --> 00:06:15.200]  耶和華就跟摩西說
[00:06:15.200 --> 00:06:17.200]  你回去吧
[00:06:17.200 --> 00:06:20.200]  你回到埃及的時候
[00:06:20.200 --> 00:06:21.200]  第二點
[00:06:21.200 --> 00:06:26.200]  要留意
[00:06:26.200 --> 00:06:30.200]  將我指示你的一切歧視
[00:06:30.200 --> 00:06:32.200]  行在法老面前
[00:06:32.200 --> 00:06:33.200]  讀多一次
[00:06:33.200 --> 00:06:36.200]  你回到埃及的時候
[00:06:36.200 --> 00:06:39.200]  要留意
[00:06:39.200 --> 00:06:44.200]  將我指示你的一切歧視
[00:06:44.200 --> 00:06:47.200]  行在法老面前
[00:06:47.200 --> 00:06:49.200]  要留意
[00:06:49.200 --> 00:06:51.200]  回去不要說
[00:06:51.200 --> 00:06:52.200]  哎呀 好久不見
[00:06:52.200 --> 00:06:53.200]  老友 老友
[00:06:53.200 --> 00:06:54.200]  哎呀
[00:06:54.200 --> 00:06:55.200]  先吃飯
[00:06:55.200 --> 00:06:57.200]  哎呀 我家人阿倫在這裡
[00:06:57.200 --> 00:06:58.200]  做奴隸這麼多年
[00:06:58.200 --> 00:06:59.200]  現在怎樣
[00:06:59.200 --> 00:07:01.200]  還很辛苦
[00:07:01.200 --> 00:07:03.200]  不是那些
[00:07:03.200 --> 00:07:06.200]  是回去你要留意
[00:07:06.200 --> 00:07:08.200]  留意這個字
[00:07:08.200 --> 00:07:09.200]  Raar
[00:07:09.200 --> 00:07:10.200]  Raar就是汗
[00:07:10.200 --> 00:07:12.200]  你回到埃及的時候
[00:07:12.200 --> 00:07:18.200]  要看我指示的一切歧視
[00:07:18.200 --> 00:07:20.200]  這個「將」
[00:07:20.200 --> 00:07:21.200]  你要留意
[00:07:21.200 --> 00:07:25.200]  將我指示你的一切歧視
[00:07:25.200 --> 00:07:26.200]  這個「將」字
[00:07:26.200 --> 00:07:27.200]  藍色的「你」字
[00:07:27.200 --> 00:07:28.200]  藍色的「你」字
[00:07:28.200 --> 00:07:32.200]  其實原文是沒有的
[00:07:32.200 --> 00:07:34.200]  所以你回到埃及的時候
[00:07:34.200 --> 00:07:41.200]  就要看我指示的一切歧視
[00:07:41.200 --> 00:07:44.200]  其中有一個字是沒有的
[00:07:44.200 --> 00:07:48.200]  這個指示就是Zoom放在
[00:07:48.200 --> 00:07:49.200]  或者交給
[00:07:49.200 --> 00:07:50.200]  然後Yard
[00:07:50.200 --> 00:07:51.200]  Zoom Yard
[00:07:51.200 --> 00:07:52.200]  Zoom Yard
[00:07:52.200 --> 00:07:55.200]  Zoom Yard是手
[00:07:55.200 --> 00:07:57.200]  Zoom是放在
[00:07:57.200 --> 00:07:59.200]  其實如果簡單這麼說
[00:07:59.200 --> 00:08:01.200]  原文意思就是
[00:08:01.200 --> 00:08:08.200]  你要看我放在你手的一切歧視
[00:08:08.200 --> 00:08:11.200]  原來神是將一些能力
[00:08:11.200 --> 00:08:13.200]  放在我們的手裡面
[00:08:13.200 --> 00:08:15.200]  放在摩西的手裡面
[00:08:15.200 --> 00:08:16.200]  其實那支「將」
[00:08:16.200 --> 00:08:19.200]  都是普通的木棍而已
[00:08:19.200 --> 00:08:22.200]  不過有神將他的能力
[00:08:22.200 --> 00:08:24.200]  放在那裡
[00:08:24.200 --> 00:08:26.200]  那就厲害了
[00:08:26.200 --> 00:08:29.200]  放在摩西的手裡面
[00:08:29.200 --> 00:08:30.200]  那摩西的手
[00:08:30.200 --> 00:08:32.200]  那支「將」才有能力
[00:08:32.200 --> 00:08:33.200]  不是
[00:08:33.200 --> 00:08:34.200]  那支「將」叫做
[00:08:34.200 --> 00:08:36.200]  神上帝的「將」
[00:08:36.200 --> 00:08:37.200]  其實有能力
[00:08:37.200 --> 00:08:38.200]  其實是神將能力
[00:08:38.200 --> 00:08:41.200]  給了摩西的手
[00:08:41.200 --> 00:08:44.200]  所以摩西拿支「將」
[00:08:44.200 --> 00:08:45.200]  丟在地上
[00:08:45.200 --> 00:08:47.200]  就可以變成「蛇」
[00:08:47.200 --> 00:08:49.200]  拿起來變成「棍」
[00:08:49.200 --> 00:08:50.200]  如果他交給亞倫
[00:08:50.200 --> 00:08:51.200]  亞倫丟在地上
[00:08:51.200 --> 00:08:52.200]  變成「蛇」
[00:08:52.200 --> 00:08:53.200]  拿起來變成「棍」
[00:08:53.200 --> 00:08:55.200]  但是如果再交給第三個人
[00:08:55.200 --> 00:08:56.200]  丟在地上
[00:08:56.200 --> 00:08:57.200]  也是一支「棍」
[00:08:57.200 --> 00:08:59.200]  拿起來也是一支「棍」
[00:08:59.200 --> 00:09:01.200]  其實那個能力
[00:09:01.200 --> 00:09:02.200]  不在那支「將」那裡
[00:09:02.200 --> 00:09:05.200]  而是在摩西的手那裡
[00:09:05.200 --> 00:09:06.200]  或者他的能力
[00:09:06.200 --> 00:09:07.200]  要交給哪一個人
[00:09:07.200 --> 00:09:08.200]  上帝透過他
[00:09:08.200 --> 00:09:09.200]  傳遞給亞倫
[00:09:09.200 --> 00:09:11.200]  這樣也可以
[00:09:11.200 --> 00:09:13.200]  但是隨便找一個
[00:09:13.200 --> 00:09:14.200]  二打六過來
[00:09:14.200 --> 00:09:15.200]  拿著他的「棍」
[00:09:15.200 --> 00:09:16.200]  丟在地上
[00:09:16.200 --> 00:09:18.200]  不會變成「蛇」的
[00:09:18.200 --> 00:09:19.200]  因為其實能力
[00:09:19.200 --> 00:09:21.200]  不在那支「將」那裡
[00:09:21.200 --> 00:09:22.200]  上帝的「將」是一個象徵
[00:09:22.200 --> 00:09:25.200]  是在摩西的手那裡
[00:09:25.200 --> 00:09:26.200]  好了
[00:09:26.200 --> 00:09:27.200]  你翻開它的時候
[00:09:27.200 --> 00:09:28.200]  要留意的
[00:09:28.200 --> 00:09:30.200]  要留意的是「看」
[00:09:30.200 --> 00:09:34.200]  要看我放在
[00:09:34.200 --> 00:09:37.200]  你手的一切其事
[00:09:37.200 --> 00:09:39.200]  要留意
[00:09:39.200 --> 00:09:43.200]  要看放在手的一切其事
[00:09:43.200 --> 00:09:45.200]  甚至沒有這個「理」字
[00:09:45.200 --> 00:09:46.200]  Zoom up
[00:09:46.200 --> 00:09:48.200]  就是放在手
[00:09:48.200 --> 00:09:50.200]  留意一下
[00:09:50.200 --> 00:09:52.200]  將我放在你手的
[00:09:52.200 --> 00:09:55.200]  一切能力其事
[00:09:55.200 --> 00:09:57.200]  行在法律面前
[00:09:57.200 --> 00:09:59.200]  就是「手」
[00:09:59.200 --> 00:10:01.200]  於是我上次說的就是
[00:10:01.200 --> 00:10:04.200]  哎呀 它向天舉象
[00:10:04.200 --> 00:10:06.200]  哇 就黑暗了
[00:10:06.200 --> 00:10:09.200]  其實這個向天伸出的象
[00:10:09.200 --> 00:10:12.200]  那支「將」是象徵於神的能力
[00:10:12.200 --> 00:10:15.200]  但是其實能力在「手」那裡
[00:10:15.200 --> 00:10:17.200]  大家要留意
[00:10:17.200 --> 00:10:19.200]  其實叫我回去埃及
[00:10:19.200 --> 00:10:21.200]  重返這個世界
[00:10:21.200 --> 00:10:23.200]  哎呀 這個世界這麼多
[00:10:23.200 --> 00:10:25.200]  人有這麼多邪惡的力量
[00:10:25.200 --> 00:10:27.200]  我哪裡能夠勝過
[00:10:27.200 --> 00:10:28.200]  不用怕
[00:10:28.200 --> 00:10:30.200]  最重要是有神的能力
[00:10:30.200 --> 00:10:31.200]  和你同在
[00:10:31.200 --> 00:10:33.200]  象徵物件就是那支「將」
[00:10:33.200 --> 00:10:36.200]  不過最重要的是你的「手」
[00:10:36.200 --> 00:10:38.200]  你記得要看
[00:10:38.200 --> 00:10:43.200]  要看我放在你手的那些歧視
[00:10:43.200 --> 00:10:44.200]  走出來
[00:10:44.200 --> 00:10:46.200]  所以其實你要知道
[00:10:46.200 --> 00:10:48.200]  神叫我們回去為祂做一些事
[00:10:48.200 --> 00:10:49.200]  叫我們去為祂做一些事
[00:10:49.200 --> 00:10:52.200]  祂是有能力放在我們手上的
[00:10:52.200 --> 00:10:54.200]  當祂差遣一個人的時候
[00:10:54.200 --> 00:10:56.200]  祂是會給能力
[00:10:56.200 --> 00:10:58.200]  給相應的能力給祂的
[00:10:58.200 --> 00:11:01.200]  給祂的同在給祂的
[00:11:01.200 --> 00:11:03.200]  如果沒有這個能力
[00:11:03.200 --> 00:11:04.200]  可以說是神的同在
[00:11:04.200 --> 00:11:05.200]  如果沒有神的同在
[00:11:05.200 --> 00:11:07.200]  是沒有那些能力的
[00:11:07.200 --> 00:11:08.200]  因此你要知道
[00:11:08.200 --> 00:11:10.200]  神有差遣
[00:11:10.200 --> 00:11:12.200]  同時祂有能力
[00:11:12.200 --> 00:11:15.200]  而這個能力最重要的是祂的同在
[00:11:15.200 --> 00:11:18.200]  第二點要看的就是
[00:11:18.200 --> 00:11:19.200]  你看看
[00:11:19.200 --> 00:11:22.200]  神將很多能力放在你的手上
[00:11:22.200 --> 00:11:24.200]  然後呢
[00:11:24.200 --> 00:11:25.200]  但是我要
[00:11:25.200 --> 00:11:27.200]  但是21節的下半節
[00:11:27.200 --> 00:11:29.200]  祂就補充
[00:11:29.200 --> 00:11:31.200]  雖然有這個能力
[00:11:31.200 --> 00:11:35.200]  不過我要使祂的心肝硬
[00:11:35.200 --> 00:11:38.200]  必不容百姓去
[00:11:38.200 --> 00:11:40.200]  你的手不會有能力
[00:11:40.200 --> 00:11:42.200]  不過我會令到
[00:11:42.200 --> 00:11:44.200]  法律的心肝硬
[00:11:44.200 --> 00:11:46.200]  從這裡就要留意了
[00:11:46.200 --> 00:11:48.200]  那就是說了
[00:11:48.200 --> 00:11:50.200]  你令到祂的心肝硬
[00:11:50.200 --> 00:11:52.200]  然後你又給能力摩西行
[00:11:52.200 --> 00:11:53.200]  神即其事
[00:11:53.200 --> 00:11:55.200]  然後殺祂長子
[00:11:55.200 --> 00:11:58.200]  又釋祂的燈黑暗之災三天
[00:11:58.200 --> 00:12:00.200]  然後祂不肯放你
[00:12:00.200 --> 00:12:02.200]  你又說為什麼你不肯放
[00:12:02.200 --> 00:12:03.200]  其實呢
[00:12:03.200 --> 00:12:07.200]  原來是你背後使祂的心肝硬
[00:12:07.200 --> 00:12:09.200]  我要解釋
[00:12:09.200 --> 00:12:10.200]  這個使呢
[00:12:10.200 --> 00:12:13.200]  其實意思是容許
[00:12:13.200 --> 00:12:14.200]  讓
[00:12:14.200 --> 00:12:16.200]  容讓祂的心肝硬
[00:12:16.200 --> 00:12:18.200]  任憑或者說
[00:12:18.200 --> 00:12:21.200]  這個「讓」或者是「任憑」
[00:12:21.200 --> 00:12:23.200]  在聖經出過很多次
[00:12:23.200 --> 00:12:25.200]  神是會任憑一個人
[00:12:25.200 --> 00:12:27.200]  令到他的心離開神
[00:12:27.200 --> 00:12:29.200]  讓一個人的心肝硬
[00:12:29.200 --> 00:12:31.200]  其實神可以一變
[00:12:31.200 --> 00:12:33.200]  祂不肝硬就可以了
[00:12:33.200 --> 00:12:35.200]  但其實祂本身肝硬
[00:12:35.200 --> 00:12:38.200]  如果神有你肝硬
[00:12:38.200 --> 00:12:40.200]  有你背道
[00:12:40.200 --> 00:12:43.200]  其實都是你自己的責任
[00:12:43.200 --> 00:12:46.200]  不過如果神有很大的憐憫
[00:12:46.200 --> 00:12:49.200]  才會拉你回頭
[00:12:49.200 --> 00:12:51.200]  例如舉個例子
[00:12:51.200 --> 00:12:54.200]  主耶穌對著出賣祂的猶大
[00:12:54.200 --> 00:12:57.200]  說今天今晚有個人要賣我
[00:12:57.200 --> 00:12:59.200]  是不是我是不是我
[00:12:59.200 --> 00:13:01.200]  甚至猶大都問是不是我
[00:13:01.200 --> 00:13:03.200]  主耶穌就說
[00:13:03.200 --> 00:13:05.200]  跟我一起站守在盤子裡
[00:13:05.200 --> 00:13:07.200]  就是坐我旁邊那個
[00:13:07.200 --> 00:13:08.200]  而且是坐高位的
[00:13:08.200 --> 00:13:10.200]  坐在他右手邊
[00:13:10.200 --> 00:13:12.200]  是守直客人的位置
[00:13:12.200 --> 00:13:15.200]  那才能夠跟他一起伸手到近
[00:13:15.200 --> 00:13:17.200]  到可以拿盤裡面的餅
[00:13:17.200 --> 00:13:19.200]  就是了
[00:13:19.200 --> 00:13:22.200]  猶大就說是不是我
[00:13:22.200 --> 00:13:24.200]  那主耶穌就說
[00:13:24.200 --> 00:13:26.200]  你要做的你就儘管做吧
[00:13:26.200 --> 00:13:28.200]  那祂就站起來出去賣耶穌了
[00:13:28.200 --> 00:13:30.200]  那祂的心是肝硬的
[00:13:30.200 --> 00:13:34.200]  其實這裡主耶穌都給一個機會猶大
[00:13:34.200 --> 00:13:36.200]  哎呀 那你都知道
[00:13:36.200 --> 00:13:38.200]  其實主耶穌我真的很壞
[00:13:38.200 --> 00:13:40.200]  就為了三十兩銀紙
[00:13:40.200 --> 00:13:43.200]  一年的供價我竟然叫人賣你
[00:13:43.200 --> 00:13:45.200]  那現在怎麼辦呢
[00:13:45.200 --> 00:13:46.200]  沒有啊 好啊
[00:13:46.200 --> 00:13:48.200]  站起來就出去賣耶穌
[00:13:48.200 --> 00:13:50.200]  是祂的心肝硬了
[00:13:50.200 --> 00:13:52.200]  就是讓祂的心肝硬
[00:13:52.200 --> 00:13:55.200]  那責任不在神那裡
[00:13:55.200 --> 00:13:57.200]  而是祂的心自己肝硬
[00:13:57.200 --> 00:13:59.200]  那就讓你吧
[00:13:59.200 --> 00:14:03.200]  譬如說那個爸爸
[00:14:03.200 --> 00:14:05.200]  有一個兒子 浪子
[00:14:05.200 --> 00:14:08.200]  爸爸 你其實還沒死
[00:14:08.200 --> 00:14:11.200]  不過我知道你有一天始終會死
[00:14:11.200 --> 00:14:13.200]  死了你就分家產
[00:14:13.200 --> 00:14:15.200]  我和哥哥兩兄弟
[00:14:15.200 --> 00:14:17.200]  那你當然是分一半給我的
[00:14:17.200 --> 00:14:19.200]  或者分某部分給我
[00:14:19.200 --> 00:14:20.200]  或者哥哥佔兩份
[00:14:20.200 --> 00:14:21.200]  我佔一份
[00:14:21.200 --> 00:14:22.200]  他是長子嘛
[00:14:22.200 --> 00:14:25.200]  將我應得那份給我
[00:14:25.200 --> 00:14:27.200]  那然後拿了就走了
[00:14:27.200 --> 00:14:29.200]  兒子不如你不要走了
[00:14:29.200 --> 00:14:30.200]  跟我一起住
[00:14:30.200 --> 00:14:32.200]  出去很艱難的
[00:14:32.200 --> 00:14:34.200]  在家千日好啊
[00:14:34.200 --> 00:14:36.200]  老爺 我管你你傻
[00:14:36.200 --> 00:14:37.200]  我現在就是要走
[00:14:37.200 --> 00:14:39.200]  所以你快點給錢
[00:14:39.200 --> 00:14:43.200]  就當我預先拿你的遺產
[00:14:43.200 --> 00:14:44.200]  哇 我真的給你一個五
[00:14:44.200 --> 00:14:46.200]  你應得的只有一個五
[00:14:46.200 --> 00:14:49.200]  不過好吧 給他吧
[00:14:49.200 --> 00:14:53.200]  任憑讓他一個很肝硬的心走
[00:14:53.200 --> 00:14:54.200]  不過後來他不肝硬
[00:14:54.200 --> 00:14:56.200]  他就回轉了
[00:14:56.200 --> 00:14:59.200]  是我要讓他的心肝硬
[00:14:59.200 --> 00:15:01.200]  他不會讓我的百姓走的
[00:15:01.200 --> 00:15:05.200]  因為我要他知道我
[00:15:05.200 --> 00:15:07.200]  好了 第二節
[00:15:07.200 --> 00:15:08.200]  你要對法老說
[00:15:08.200 --> 00:15:10.200]  耶和華這樣說
[00:15:10.200 --> 00:15:11.200]  以色列是我的兒子
[00:15:11.200 --> 00:15:12.200]  留意一下
[00:15:12.200 --> 00:15:14.200]  這個第四章講了
[00:15:14.200 --> 00:15:15.200]  以色列是我的兒子
[00:15:15.200 --> 00:15:16.200]  一去到的時候
[00:15:16.200 --> 00:15:18.200]  就已經跟法老說了
[00:15:18.200 --> 00:15:20.200]  以色列是我的兒子
[00:15:20.200 --> 00:15:22.200]  是我的長子
[00:15:22.200 --> 00:15:25.200]  第三個紅色字要留意
[00:15:25.200 --> 00:15:27.200]  為什麼要殺他的長子呢
[00:15:27.200 --> 00:15:30.200]  是因為以色列是我的兒子
[00:15:30.200 --> 00:15:34.200]  而且是我的長子
[00:15:34.200 --> 00:15:36.200]  長子 第一個
[00:15:36.200 --> 00:15:37.200]  我都說過了
[00:15:37.200 --> 00:15:40.200]  用我的兒子去好事奉我
[00:15:40.200 --> 00:15:43.200]  你還是不肯用他去看
[00:15:43.200 --> 00:15:46.200]  我就要殺你的長子
[00:15:46.200 --> 00:15:48.200]  很少人會留意
[00:15:48.200 --> 00:15:50.200]  看到第四章第23節
[00:15:50.200 --> 00:15:52.200]  為什麼要殺長子之災
[00:15:52.200 --> 00:15:53.200]  這麼厲害呢
[00:15:53.200 --> 00:15:54.200]  原因就是
[00:15:54.200 --> 00:15:57.200]  以色列是我的長子
[00:15:57.200 --> 00:15:58.200]  跟你說了
[00:15:58.200 --> 00:15:59.200]  你要讓他走
[00:15:59.200 --> 00:16:01.200]  如果你不讓他走
[00:16:01.200 --> 00:16:03.200]  你還是不讓他走
[00:16:03.200 --> 00:16:05.200]  這樣你記住
[00:16:05.200 --> 00:16:07.200]  因為你扣留著我的長子
[00:16:07.200 --> 00:16:09.200]  我就要殺你的長子
[00:16:09.200 --> 00:16:11.200]  那我保持著他
[00:16:11.200 --> 00:16:13.200]  不用殺我的長子
[00:16:13.200 --> 00:16:14.200]  這麼厲害
[00:16:14.200 --> 00:16:19.200]  其實在你那裡做奴隸
[00:16:19.200 --> 00:16:23.200]  做了430年奴隸
[00:16:23.200 --> 00:16:24.200]  痛不痛苦
[00:16:24.200 --> 00:16:25.200]  極度痛苦
[00:16:25.200 --> 00:16:28.200]  為什麼不停去糟蹋他
[00:16:28.200 --> 00:16:29.200]  在那裡做奴隸
[00:16:29.200 --> 00:16:32.200]  沒有希望 沒有人生
[00:16:32.200 --> 00:16:35.200]  其實比死更難受
[00:16:35.200 --> 00:16:37.200]  所以如果你還不放
[00:16:37.200 --> 00:16:39.200]  我就殺你的長子
[00:16:39.200 --> 00:16:42.200]  其實我那些430年
[00:16:42.200 --> 00:16:43.200]  我的長子
[00:16:43.200 --> 00:16:45.200]  一個一個都死在你那裡
[00:16:45.200 --> 00:16:47.200]  死在你的威權
[00:16:47.200 --> 00:16:49.200]  死在你的壓力底下
[00:16:49.200 --> 00:16:52.200]  在埃及430年遺老
[00:16:52.200 --> 00:16:54.200]  這樣就很慘
[00:16:54.200 --> 00:16:55.200]  做奴隸
[00:16:55.200 --> 00:16:56.200]  現在你要放他
[00:16:56.200 --> 00:16:57.200]  如果不放他
[00:16:57.200 --> 00:16:59.200]  我就要殺你的長子
[00:16:59.200 --> 00:17:00.200]  我會對付你
