
[00:00:00.000 --> 00:00:01.140]  菩薩師傅早晨
[00:01:48.940 --> 00:01:52.680]  利用他們自己的身份、權力
[00:01:52.680 --> 00:01:56.120]  並且花盡他們各式的心思意念
[00:01:56.120 --> 00:02:01.760]  在別人的身上去進行各式各樣的挑剔
[00:02:01.760 --> 00:02:04.260]  而且甚至有些時候是
[00:02:04.260 --> 00:02:08.560]  不講理由地去虛構一些原因
[00:02:08.560 --> 00:02:10.440]  去指責人
[00:02:10.440 --> 00:02:13.940]  這種情況我們發覺真的
[00:02:13.940 --> 00:02:17.380]  用今天的說法叫做歪理
[00:02:17.380 --> 00:02:19.080]  不過歪理在這個世界
[00:02:19.080 --> 00:02:22.040]  似乎不是被人歧視
[00:02:22.040 --> 00:02:24.980]  或者被其他人的去壓止
[00:02:24.980 --> 00:02:27.660]  相反我發覺原來在這個世界裡面
[00:02:27.660 --> 00:02:29.880]  越來越多的人
[00:02:29.880 --> 00:02:33.360]  是以講歪理、行歪道
[00:02:33.360 --> 00:02:34.820]  來到這個世界而活
[00:02:34.820 --> 00:02:38.020]  而且他們的表現好像表現得很鏗鏘
[00:02:38.020 --> 00:02:40.540]  或者是很鏗通
[00:02:40.540 --> 00:02:42.760]  所以今天當我們去讀到
[00:02:42.760 --> 00:02:46.300]  馬太福音的第十一章的時候
[00:02:46.300 --> 00:02:50.440]  這十一章的開始我們剛剛已經講過了
[00:02:50.440 --> 00:02:54.080]  從十一章的第二節
[00:02:54.080 --> 00:02:56.980]  到去第六節裡面
[00:02:56.980 --> 00:02:58.640]  我們剛剛看完
[00:02:58.640 --> 00:03:01.680]  司洗約翰在監獄裡面
[00:03:01.680 --> 00:03:06.220]  都差派他的門徒來再次肯定
[00:03:06.220 --> 00:03:09.020]  他究竟所一直所做的
[00:03:09.020 --> 00:03:12.900]  所想、所侍奉按照上帝的心意
[00:03:12.900 --> 00:03:16.860]  要為那位後來者所鋪的道路
[00:03:16.860 --> 00:03:21.300]  這個人究竟是否真是耶穌基督呢?
[00:03:21.300 --> 00:03:24.280]  於是耶穌就在這一段時間
[00:03:24.280 --> 00:03:25.580]  解答完他之後
[00:03:25.580 --> 00:03:29.120]  當這幫門徒正走的時候
[00:03:29.120 --> 00:03:31.620]  耶穌就把握這個時機
[00:03:31.620 --> 00:03:35.580]  緊接地去向他現在所面對的
[00:03:35.580 --> 00:03:39.780]  這幫群眾或者跟隨者
[00:03:39.780 --> 00:03:43.100]  去作一個進一步的解釋
[00:03:43.100 --> 00:03:44.900]  為什麼耶穌要做這個解釋呢?
[00:03:44.900 --> 00:03:48.140]  因為如果當我們再仔細去看看
[00:03:48.140 --> 00:03:51.140]  司洗約翰在第三章裡面
[00:03:51.140 --> 00:03:55.140]  介紹到有關於他的船渡
[00:03:55.140 --> 00:03:59.140]  在曠野船渡在約旦河邊去施浸的時候
[00:03:59.140 --> 00:04:00.980]  來到他面前
[00:04:00.980 --> 00:04:05.180]  要求有這個司洗的過程
[00:04:05.180 --> 00:04:07.420]  原來無獨有偶
[00:04:07.420 --> 00:04:10.580]  這幫跟隨耶穌基督的群眾
[00:04:10.580 --> 00:04:14.420]  也是同樣來自同一個地區
[00:04:14.420 --> 00:04:16.360]  同一個族群
[00:04:16.360 --> 00:04:17.860]  我可以簡單地說
[00:04:17.860 --> 00:04:20.360]  他們是來自巴勒斯坦地的
[00:04:20.360 --> 00:04:25.300]  一河兩岸三海的地區
[00:04:25.300 --> 00:04:29.840]  耶穌就把握當司洗約翰門徒離開的時候
[00:04:29.840 --> 00:04:34.780]  要準確地告訴這幫群眾知道
[00:04:34.780 --> 00:04:38.780]  不單止司洗約翰要來做的是什麼
[00:04:38.780 --> 00:04:41.540]  司洗約翰到底是一個什麼角色
[00:04:41.540 --> 00:04:43.280]  在整個救恩的裡面
[00:04:43.280 --> 00:04:45.180]  但更重要的是
[00:04:45.180 --> 00:04:48.060]  耶穌在這裡要處理一些
[00:04:48.060 --> 00:04:51.460]  當我們在這個地上活著的時候
[00:04:51.460 --> 00:04:53.900]  有一些我們會經常面對
[00:04:53.900 --> 00:04:56.700]  講歪理無賴的人
[00:04:56.700 --> 00:04:58.200]  他們做出來的行為
[00:04:58.200 --> 00:05:00.200]  可能對我們作為信徒
[00:05:00.200 --> 00:05:02.100]  可以甚至這麼說
[00:05:02.100 --> 00:05:06.740]  叫做莫須有的去指控的時候
[00:05:06.740 --> 00:05:09.180]  這種人我們作為信徒
[00:05:09.180 --> 00:05:13.720]  今天我們應該怎樣去面對他們呢
[00:05:13.720 --> 00:05:15.820]  而在這個世界裡面
[00:05:15.820 --> 00:05:16.780]  是不是我們看到
[00:05:16.780 --> 00:05:21.520]  當他來無理取鬧去攻擊我們的時候
[00:05:21.520 --> 00:05:25.200]  我們就反而向他撕多一腳
[00:05:25.200 --> 00:05:29.360]  反過來去做一些抗爭
[00:05:29.360 --> 00:05:33.100]  還是有別樣的策略
[00:05:33.100 --> 00:05:36.240]  在耶穌這裡去介紹給我們知道呢
[00:05:36.240 --> 00:05:38.700]  所以今天我們透過這段經文
[00:05:38.700 --> 00:05:41.580]  馬太福音第十一章第七至十九節
[00:05:41.580 --> 00:05:43.540]  我給了一個題目給他
[00:05:43.540 --> 00:05:48.380]  叫做憑智慧回應無理的世代
[00:05:48.380 --> 00:05:52.260]  Wisdom is vindicated by her deeds
[00:05:52.260 --> 00:05:53.860]  我希望透過這段聖經
[00:05:53.860 --> 00:05:56.260]  讓我們在這個世代裡面
[00:05:56.260 --> 00:06:00.700]  面對無理由的對待的時候
[00:06:00.700 --> 00:06:02.900]  我們仍然怎樣按照一個
[00:06:02.900 --> 00:06:06.400]  真正屬神子民應有的表現
[00:06:06.400 --> 00:06:09.740]  來一同活在這個地上
[00:06:09.740 --> 00:06:11.740]  作好一個好的見證
[00:06:11.740 --> 00:06:13.480]  今天我會分為三個部份
[00:06:13.480 --> 00:06:15.180]  跟大家一起去看的
[00:06:15.180 --> 00:06:20.320]  第一個部份是從第十一章第七至十節
[00:06:20.320 --> 00:06:21.320]  我給了一個副題
[00:06:21.320 --> 00:06:24.820]  它叫做「屬靈人真正要抓著水」
[00:06:24.820 --> 00:06:28.460]  如果我們一起打開馬太福音第十一章
[00:06:28.460 --> 00:06:30.400]  我們讀一讀這幾節經文
[00:06:30.400 --> 00:06:32.300]  第七至十節好不好
[00:06:32.300 --> 00:06:34.900]  如果找到之後我們一起讀
[00:06:34.900 --> 00:06:35.640]  慢慢讀
[00:06:35.640 --> 00:06:39.000]  我們會以和合本的版本來讀
[00:06:39.000 --> 00:06:41.040]  我先拿一張貓紙
[00:06:41.040 --> 00:06:44.540]  老花眼看得不清楚
[00:06:44.540 --> 00:06:47.540]  好 找到之後我們一起讀
[00:06:47.540 --> 00:06:51.240]  我們先讀第七至十節
[00:06:52.380 --> 00:06:58.660]  他們走的時候 耶穌就對眾人講論約翰說
[00:06:58.660 --> 00:07:03.460]  你們從前出到曠野要看什麼呢
[00:07:03.460 --> 00:07:06.800]  要看風吹動的爐位嗎
[00:07:06.800 --> 00:07:10.340]  你們出去到底要看什麼
[00:07:10.340 --> 00:07:13.880]  要看穿世遠衣服的人嗎
[00:07:13.880 --> 00:07:18.240]  那穿世遠衣服的人是在皇宮裡
[00:07:18.240 --> 00:07:21.520]  你們出去究竟是為什麼
[00:07:21.520 --> 00:07:23.880]  是要看先知嗎
[00:07:23.880 --> 00:07:25.760]  我告訴你們
[00:07:25.760 --> 00:07:29.520]  事的他比先知大多了
[00:07:29.520 --> 00:07:31.620]  經上記著說
[00:07:31.620 --> 00:07:34.260]  我要差遣我的使者
[00:07:34.260 --> 00:07:37.600]  在你前面預備道路
[00:07:37.600 --> 00:07:41.300]  所說的就是這個人
[00:07:41.300 --> 00:07:44.580]  在上文我剛才已經講過了
[00:07:44.580 --> 00:07:48.480]  神的指紋在屬靈的道路上
[00:07:48.480 --> 00:07:50.840]  不能夠排除一個現象
[00:07:50.840 --> 00:07:53.380]  就是我們可能會對於我們的信仰
[00:07:53.380 --> 00:07:55.580]  有一些疑問
[00:07:55.580 --> 00:07:56.980]  不過在上個星期裡面
[00:07:56.980 --> 00:07:58.280]  我們也講過
[00:07:58.280 --> 00:08:00.520]  有疑問是絕對不出奇的事
[00:08:00.520 --> 00:08:03.360]  反而是一個積極進取的信徒
[00:08:03.360 --> 00:08:06.820]  應有的一個屬靈的表現
[00:08:06.820 --> 00:08:09.200]  因為我們會透過這些
[00:08:09.200 --> 00:08:13.400]  有造就性的反問、疑問
[00:08:13.400 --> 00:08:17.040]  導致我們今天的信能夠更加準確
[00:08:17.040 --> 00:08:20.200]  摸得更加細緻
[00:08:20.200 --> 00:08:21.940]  當施捨約翰的門徒
[00:08:21.940 --> 00:08:23.740]  剛剛在這段聖經講
[00:08:23.740 --> 00:08:24.740]  離開之際
[00:08:24.740 --> 00:08:27.740]  耶穌就馬上轉向他的群眾
[00:08:27.740 --> 00:08:32.720]  作出對於施捨約翰更詳細的介紹
[00:08:32.720 --> 00:08:35.780]  不過這一段的介紹
[00:08:35.780 --> 00:08:39.700]  就只維繫在一條的
[00:08:39.700 --> 00:08:41.060]  一個類別的問題
[00:08:41.060 --> 00:08:41.720]  我應該這麼說
[00:08:41.720 --> 00:08:43.060]  一個類別的問題
[00:08:43.060 --> 00:08:46.900]  這個類別的問題總共問了三次
[00:08:46.900 --> 00:08:48.560]  這條問題是什麼
[00:08:48.560 --> 00:08:51.500]  如果大家再次回到這段聖經去看
[00:08:51.500 --> 00:08:53.780]  那句說話其實來來去去都是
[00:08:53.780 --> 00:08:56.740]  那張耶穌就問
[00:08:56.740 --> 00:08:59.040]  「你們去把所……」
[00:08:59.040 --> 00:08:59.920]  對不起
[00:08:59.920 --> 00:09:05.420]  「你們從前出去到曠野是要看什麼呢?」
[00:09:05.420 --> 00:09:07.360]  那句主句就是
[00:09:07.360 --> 00:09:10.860]  「你們出去要看什麼?」
[00:09:10.860 --> 00:09:15.560]  這句說話其實是從第八節
[00:09:15.560 --> 00:09:16.800]  第九節
[00:09:16.800 --> 00:09:18.400]  對不起我雙眼看不清楚
[00:09:18.400 --> 00:09:22.300]  第七節到第九節
[00:09:22.300 --> 00:09:24.460]  其實連續問了三次
[00:09:24.460 --> 00:09:27.300]  我們再看看哪三次
[00:09:27.300 --> 00:09:30.600]  第一次是在第七節裡面
[00:09:30.600 --> 00:09:35.940]  他說「你們從前出去到曠野是要看什麼?」
[00:09:35.940 --> 00:09:39.420]  其實這句說話可以把它翻譯為
[00:09:39.420 --> 00:09:44.120]  「你們從前出去是要找些什麼?」
[00:09:44.120 --> 00:09:48.260]  所以這個「看」不一定是指眼睛
[00:09:48.260 --> 00:09:50.000]  但是其實可以說是
[00:09:50.000 --> 00:09:52.260]  你去找些什麼
[00:09:52.260 --> 00:09:55.600]  這個陳述也連接在上文
[00:09:55.600 --> 00:09:58.200]  耶穌回答施洗約翰的門徒
[00:09:58.200 --> 00:10:01.300]  說你們既然想知道答案
[00:10:01.300 --> 00:10:03.580]  不如你將你們所聽見
[00:10:03.580 --> 00:10:06.640]  以及你們看見過的東西
[00:10:06.640 --> 00:10:10.840]  報告給施洗約翰知道
[00:10:10.840 --> 00:10:13.180]  耶穌第一條問題問的就是
[00:10:13.180 --> 00:10:17.360]  你們去曠野其實想找些什麼呢?
[00:10:17.360 --> 00:10:19.620]  要看些什麼呢?
[00:10:19.620 --> 00:10:24.320]  這條問題耶穌給了一個答案
[00:10:24.320 --> 00:10:27.860]  這個答案耶穌的回應是很特別的
[00:10:27.860 --> 00:10:30.840]  我們看看和合本的版本
[00:10:30.840 --> 00:10:32.500]  和合本的版本說
[00:10:32.500 --> 00:10:37.500]  「照看風吹動的蘆葦嗎?」
[00:10:37.500 --> 00:10:41.680]  有沒有留意這是一條問題?
[00:10:41.680 --> 00:10:44.980]  和合本的翻譯者很準確地
[00:10:44.980 --> 00:10:49.580]  去掌握到耶穌基督的語氣
[00:10:49.580 --> 00:10:51.720]  我對和合本的版本
[00:10:51.720 --> 00:10:53.460]  其實真的有時有彈有讚
[00:10:53.460 --> 00:10:56.600]  但是這裡真的要讚祂做得好
[00:10:56.600 --> 00:11:00.160]  耶穌在問完這條問題的時候
[00:11:00.160 --> 00:11:03.500]  其實是一個自問自答
[00:11:03.500 --> 00:11:06.300]  而這個自問自答的過程當中
[00:11:06.300 --> 00:11:08.600]  好像是祂自己想
[00:11:08.600 --> 00:11:09.840]  自己問自己
[00:11:09.840 --> 00:11:14.080]  然後自己想到會不會是這樣的呢?
[00:11:14.080 --> 00:11:15.480]  耶穌這個回答是什麼呢?
[00:11:15.480 --> 00:11:17.840]  你們去曠野要找些什麼呢?
[00:11:17.840 --> 00:11:19.180]  要看些什麼呢?
[00:11:19.180 --> 00:11:21.180]  要看風吹動的蘆葦
[00:11:21.180 --> 00:11:24.020]  其實這個風吹動的蘆葦
[00:11:24.020 --> 00:11:28.620]  其實連接上文所說的曠野
[00:11:28.620 --> 00:11:32.460]  就不難讓我們重新思想到
[00:11:32.460 --> 00:11:36.500]  這個說法其實是回應
[00:11:36.500 --> 00:11:41.040]  《舊約聖經》的《出埃及記》
[00:11:41.040 --> 00:11:43.840]  特別《出埃及記》的第14章
[00:11:43.840 --> 00:11:48.680]  和第15章的裏面
[00:11:48.680 --> 00:11:50.440]  如果我們再看《出埃及記》
[00:11:50.440 --> 00:11:53.620]  這兩章的經文其實是介紹到
[00:11:53.620 --> 00:12:00.860]  昔日以色列民透過摩西的帶領
[00:12:00.860 --> 00:12:04.760]  引導他們一起走出埃及
[00:12:04.760 --> 00:12:09.900]  離開圍爐的埃及這個掌控
[00:12:09.900 --> 00:12:15.100]  因此當提及到蘆葦的時候
[00:12:15.100 --> 00:12:17.640]  就更加肯定告訴他們知道
[00:12:17.640 --> 00:12:21.880]  昔日摩西帶領以色列人所謂
[00:12:21.880 --> 00:12:24.940]  經過這個紅海
[00:12:24.940 --> 00:12:29.780]  其實原文所介紹的是一個蘆葦
[00:12:29.780 --> 00:12:33.260]  充滿種植的海邊
[00:12:33.260 --> 00:12:36.820]  就有一個不謀而合的陳述
[00:12:36.820 --> 00:12:40.260]  所以如果大家去看《出埃及記》的時候
[00:12:40.260 --> 00:12:44.600]  很多時候說到以色列民過紅海這段
[00:12:44.600 --> 00:12:48.500]  目者有少少認識的都會告訴你
[00:12:48.500 --> 00:12:52.040]  按原文的翻譯不是紅海
[00:12:52.040 --> 00:12:55.140]  是蘆葦的種植
[00:12:55.140 --> 00:12:59.120]  很旺盛的一個海邊
[00:12:59.120 --> 00:13:00.980]  簡單點來說
[00:13:00.980 --> 00:13:05.560]  其實不是那個地點的問題
[00:13:05.560 --> 00:13:11.100]  而是這個蘆葦去提醒
[00:13:11.100 --> 00:13:15.600]  現在耶穌基督這群在祂面前的群眾
[00:13:15.600 --> 00:13:18.160]  你們去到曠野
[00:13:18.160 --> 00:13:19.900]  當然要找那個
[00:13:19.900 --> 00:13:27.500]  帶你們出去這個蘆葦過海的那個人
[00:13:27.500 --> 00:13:29.380]  那個人是誰
[00:13:29.380 --> 00:13:32.720]  很自然地他就會想起
[00:13:32.720 --> 00:13:37.120]  舊約他們所熟悉的人物摩西
[00:13:37.120 --> 00:13:40.180]  摩西是一個什麼身份
[00:13:40.180 --> 00:13:44.920]  摩西可以說是在舊約聖經裡面
[00:13:44.920 --> 00:13:50.360]  先知其中的最早期的其中一位
[00:13:50.360 --> 00:13:54.040]  他帶領以色列人聽了上帝的信息
[00:13:54.040 --> 00:13:57.440]  然後上帝的信息去傳給埃及人
[00:13:57.440 --> 00:14:00.840]  並且傳給所有以色列人知道
[00:14:00.840 --> 00:14:02.340]  這個就是先知的角色
[00:14:02.340 --> 00:14:07.720]  先知不是說一些還沒發生的事情或者預言
[00:14:07.720 --> 00:14:10.580]  先知的角色是傳遞神的說話
[00:14:10.580 --> 00:14:12.680]  所以在原文裡面
[00:14:12.680 --> 00:14:17.120]  先知這個字眼是解作傳遞信息者
[00:14:17.120 --> 00:14:20.620]  英文叫Messenger
[00:14:20.620 --> 00:14:21.960]  耶穌在這裡問
[00:14:21.960 --> 00:14:24.260]  你們出去曠野
[00:14:24.260 --> 00:14:27.340]  找誰呢?想看誰呢?
[00:14:27.340 --> 00:14:29.400]  似乎好像在問
[00:14:29.400 --> 00:14:32.400]  是不是說獅子約翰呢?
[00:14:32.400 --> 00:14:34.640]  耶穌其實藉著獅子約翰
[00:14:34.640 --> 00:14:37.440]  帶領以色列人聯想回去
[00:14:37.440 --> 00:14:39.340]  你們會不會是找先知
[00:14:39.340 --> 00:14:42.980]  那個你們最尊重的摩西
[00:14:42.980 --> 00:14:45.880]  所以這裡要用那個環境
[00:14:45.880 --> 00:14:49.460]  要看風吹動的爐位
[00:14:49.460 --> 00:14:55.300]  這個就是勾起不單止是那位先知摩西
[00:14:55.300 --> 00:15:02.160]  並且提起上帝如何用他大能大力
[00:15:02.160 --> 00:15:06.900]  將當時這個爐位充滿的海岸邊
[00:15:06.900 --> 00:15:09.680]  將它分為兩半
[00:15:09.680 --> 00:15:11.380]  用什麼?大風
[00:15:11.380 --> 00:15:13.980]  將它分為兩半
[00:15:13.980 --> 00:15:16.880]  就是風吹動爐位
[00:15:16.880 --> 00:15:18.760]  明白嗎?大興師傅
[00:15:18.760 --> 00:15:20.360]  不過耶穌在這裡說
[00:15:20.360 --> 00:15:23.820]  會不會你們就是想找回那位
[00:15:23.820 --> 00:15:29.100]  帶領出去埃及那位的先知呢?
[00:15:29.100 --> 00:15:30.800]  這是第一問
[00:15:30.800 --> 00:15:32.300]  第二條問題
[00:15:32.300 --> 00:15:33.900]  在第八節
[00:15:33.900 --> 00:15:35.400]  第八節這樣說
[00:15:35.400 --> 00:15:38.900]  他說你們出去到底要看什麼
[00:15:38.900 --> 00:15:41.280]  跟前文一模一樣
[00:15:41.280 --> 00:15:46.620]  不過沒有出到曠野的陳述
[00:15:46.620 --> 00:15:47.580]  耶穌在這裡說
[00:15:47.580 --> 00:15:49.580]  你們出去又想看什麼
[00:15:49.580 --> 00:15:51.680]  找什麼人呢?
[00:15:51.680 --> 00:15:58.660]  會不會是要看穿世軟衣服的人嗎?
[00:15:58.660 --> 00:16:04.860]  耶穌又做了一個自問自答的回應
[00:16:04.860 --> 00:16:08.040]  這些說話耶穌都說給當時所有人聽
[00:16:08.040 --> 00:16:12.440]  所以耶穌是用這種方式帶領他們思想
[00:16:12.440 --> 00:16:14.740]  是否先前說
[00:16:14.740 --> 00:16:16.540]  可能你打算摩西
[00:16:16.540 --> 00:16:18.080]  未必
[00:16:18.080 --> 00:16:23.220]  可能你找那位穿著軟衣服的人
[00:16:23.220 --> 00:16:25.220]  這個是什麼人呢?
[00:16:25.220 --> 00:16:28.720]  什麼人會穿著柔軟的衣服
[00:16:28.720 --> 00:16:30.720]  在古今東文化的裡面
[00:16:30.720 --> 00:16:33.500]  耶穌馬上在這裡介紹給他們聽
[00:16:33.500 --> 00:16:40.200]  穿世軟衣服的人是在皇宮裡的
[00:16:40.200 --> 00:16:42.600]  耶穌在這裡說到的
[00:16:42.600 --> 00:16:47.400]  住在皇宮裡面的是什麼人呢?
[00:16:47.400 --> 00:16:49.140]  君王
[00:16:49.140 --> 00:16:52.480]  他的妃嬪
[00:16:52.480 --> 00:16:56.380]  耶穌在這裡所陳述的是在皇宮裡面
[00:16:56.380 --> 00:16:59.620]  會不會你們找一個有權有勢的人
[00:16:59.620 --> 00:17:02.060]  能夠幫助到你們的人呢?
[00:17:02.060 --> 00:17:07.160]  而這個人有君王的身份呢?
[00:17:07.160 --> 00:17:08.520]  在這個時候
[00:17:08.520 --> 00:17:11.000]  耶穌再下一城
[00:17:11.000 --> 00:17:14.600]  問多一次這條同樣的問題
[00:17:14.600 --> 00:17:17.740]  這個就在第九節的下半節
[00:17:17.740 --> 00:17:23.080]  和第十節的裡面就說給他們知道了
[00:17:23.080 --> 00:17:24.080]  第九節說什麼呢?
[00:17:24.080 --> 00:17:27.040]  我又讀一次給大家聽
[00:17:27.040 --> 00:17:29.920]  你們出去究竟是為什麼?
[00:17:29.920 --> 00:17:34.720]  是要看先知嗎?
[00:17:34.720 --> 00:17:36.520]  經上記著說
[00:17:36.520 --> 00:17:40.100]  我要差遣我的使者在你前面
[00:17:40.100 --> 00:17:42.460]  預備者路
[00:17:42.460 --> 00:17:47.240]  所說的就是這個人
[00:17:47.240 --> 00:17:50.600]  耶穌在這裡所說到的第三條
[00:17:50.600 --> 00:17:52.940]  自問自答的問題
[00:17:52.940 --> 00:17:54.700]  都不是的
[00:17:54.700 --> 00:17:56.340]  原文有這個字的
[00:17:56.340 --> 00:17:58.280]  不是的
[00:17:58.280 --> 00:18:01.780]  你們會不會又是出去找這個人呢?
[00:18:01.780 --> 00:18:03.880]  這個人是先知
[00:18:03.880 --> 00:18:06.820]  你真的要出去找先知
[00:18:06.820 --> 00:18:09.160]  來到這段聖經裡面
[00:18:09.160 --> 00:18:12.660]  耶穌用了這三條的問題
[00:18:12.660 --> 00:18:15.660]  誘發這班人去想的時候
[00:18:15.660 --> 00:18:16.800]  最終耶穌不是
[00:18:16.800 --> 00:18:19.900]  我給的答案你這麼簡單
[00:18:19.900 --> 00:18:23.040]  耶穌給了一個
[00:18:23.040 --> 00:18:28.540]  在聖經裡面的答案給他們知道
[00:18:28.540 --> 00:18:30.280]  這個答案是什麼?
[00:18:30.280 --> 00:18:32.440]  就是第十節我剛才所讀到的
[00:18:32.440 --> 00:18:34.380]  第十節裡面
[00:18:34.380 --> 00:18:36.280]  其實這句說話
[00:18:36.280 --> 00:18:37.780]  應該是這樣翻譯的
[00:18:37.780 --> 00:18:40.180]  我們黃合本又遺漏了一個字在這裡
[00:18:40.180 --> 00:18:43.120]  他說我要差遣我的使者在你面前
[00:18:43.120 --> 00:18:44.620]  預備者路
[00:18:44.620 --> 00:18:48.420]  這句聖經是引自於馬拉基書
[00:18:48.420 --> 00:18:52.100]  Malachi三章第一節
[00:18:52.100 --> 00:18:54.060]  以及出埃及記
[00:18:54.060 --> 00:19:00.080]  Exodus23章第20節的兩節經經文的組合
[00:19:00.080 --> 00:19:02.680]  不過我又遺漏了一個什麼字呢?
[00:19:02.680 --> 00:19:03.540]  就是
[00:19:03.540 --> 00:19:04.540]  哦
[00:19:04.540 --> 00:19:05.720]  是的
[00:19:05.720 --> 00:19:07.920]  在開頭這句說話裡面
[00:19:07.920 --> 00:19:10.320]  原來有一個這樣的陳述
[00:19:10.320 --> 00:19:11.960]  在英文的聖經裡面
[00:19:11.960 --> 00:19:14.020]  如果我們指上去看看
[00:19:14.020 --> 00:19:16.220]  譬如NRSV
[00:19:16.220 --> 00:19:18.300]  這個英文譯本
[00:19:18.300 --> 00:19:19.500]  一開始就說
[00:19:19.500 --> 00:19:21.000]  See
[00:19:21.000 --> 00:19:22.560]  看到了
[00:19:22.560 --> 00:19:24.560]  如果是用我們常用的
[00:19:24.560 --> 00:19:26.500]  Net的版本
[00:19:26.500 --> 00:19:28.100]  New English Translation
[00:19:28.100 --> 00:19:29.000]  在開頭就
[00:19:29.000 --> 00:19:30.500]  Look
[00:19:30.500 --> 00:19:32.040]  是的
[00:19:32.040 --> 00:19:34.080]  看到了
[00:19:34.080 --> 00:19:35.440]  耶穌問了這三條問題
[00:19:35.440 --> 00:19:36.380]  你看什麼呢?
[00:19:36.380 --> 00:19:37.720]  你找什麼呢?
[00:19:37.720 --> 00:19:39.240]  找誰呢?
[00:19:39.240 --> 00:19:41.320]  你找摩西?
[00:19:41.320 --> 00:19:44.260]  你找君王?
[00:19:44.260 --> 00:19:47.920]  你找先知?
[00:19:47.920 --> 00:19:48.660]  嗯
[00:19:48.660 --> 00:19:49.860]  看到了
[00:19:49.860 --> 00:19:51.620]  看到是誰?
[00:19:51.620 --> 00:19:54.400]  不如我告訴你
[00:19:54.400 --> 00:19:55.460]  是那個
[00:19:55.460 --> 00:19:58.600]  我要差遣我的使者在你面前
[00:19:58.600 --> 00:20:00.860]  預備者路
[00:20:00.860 --> 00:20:02.800]  這句說話
[00:20:02.800 --> 00:20:04.880]  我們就要回到剛才我所說的
[00:20:04.880 --> 00:20:05.780]  《馬拉基書》
[00:20:05.780 --> 00:20:06.640]  第三章一節
[00:20:06.640 --> 00:20:07.400]  和《出亞及記》
[00:20:07.400 --> 00:20:09.280]  二十三章第二十節
[00:20:09.280 --> 00:20:10.440]  說這番說話
[00:20:10.440 --> 00:20:13.840]  那個人和我是哪一個?
[00:20:13.840 --> 00:20:15.240]  我不再讓大家看
[00:20:15.240 --> 00:20:16.080]  只要你揭開它
[00:20:16.080 --> 00:20:17.820]  你可以寫下它
[00:20:17.820 --> 00:20:21.720]  其實這個「我」就指到耶和華
[00:20:21.720 --> 00:20:22.920]  耶和華
[00:20:22.920 --> 00:20:24.720]  說你要找的
[00:20:24.720 --> 00:20:29.020]  是找一個使者
[00:20:29.020 --> 00:20:30.300]  這個使者
[00:20:30.300 --> 00:20:33.100]  是比先知更大一些的
[00:20:33.100 --> 00:20:36.600]  比君王有相同類似的身份的
[00:20:36.600 --> 00:20:39.840]  甚至比摩西更大一些的
[00:20:39.840 --> 00:20:42.440]  是哪一個?
[00:20:42.440 --> 00:20:45.320]  是差在你面前
[00:20:45.320 --> 00:20:46.680]  預備者路
[00:20:46.680 --> 00:20:47.920]  這句說話
