
[00:00:00.000 --> 00:00:04.120]  在過往也跟大家複習過歷史了,很簡單的一段歷史,
[00:05:08.440 --> 00:05:14.440]  你們就想起說,當時你是怎麼樣從約旦河東走過來約旦河西的,
[00:05:14.440 --> 00:05:18.160]  你們曾經經歷過這件事,所以有個visual的memory,
[00:05:18.160 --> 00:05:20.440]  這是神給他們的一個紀念,
[00:05:20.440 --> 00:05:26.520]  那今天我們也一樣,其實幾乎沒有人見過神,幾乎沒有,
[00:05:26.520 --> 00:05:30.720]  但是神會讓你經歷他一些的作爲,
[00:05:30.720 --> 00:05:34.360]  經歷過之後可以留下一些的紀念,
[00:05:34.360 --> 00:05:38.560]  讓你每次看到的時候,你就知道說,這件事我記得,
[00:05:38.560 --> 00:05:41.800]  因爲我曾經經歷過,那現在比較方便,
[00:05:41.800 --> 00:05:47.000]  以前當然沒那麼方便,沒有什麼拿個iphone出來拍一拍就可以記錄下來,
[00:05:47.000 --> 00:05:50.760]  以前沒有,所以只能夠搬個石頭,有個visual memory,
[00:05:50.760 --> 00:05:53.040]  以前算是high tech,現在不算,
[00:05:53.040 --> 00:05:55.880]  但是現在我們可以做的是拍照片,
[00:05:55.880 --> 00:06:00.560]  就比方說可以放一張照片嗎,給你們看我堆的石頭,
[00:06:00.560 --> 00:06:02.880]  這張就是我上禮拜堆的石頭,
[00:06:02.880 --> 00:06:05.280]  上禮拜我去山谷講道的時候,
[00:06:05.280 --> 00:06:09.080]  聚會前我說,今天是最後一次我們在酒店聚會了,
[00:06:09.080 --> 00:06:11.320]  拍個照吧,下禮拜就搬進去,
[00:06:11.320 --> 00:06:15.040]  我講的時候還不確定,果然我們就搬進去了,
[00:06:15.040 --> 00:06:18.040]  這張照片就是其中一塊我的石頭,
[00:06:18.040 --> 00:06:21.640]  每次看見就知道說,雖然心裏有點驚嚇,
[00:06:21.640 --> 00:06:25.920]  可是總算過去了,可以留個紀念,
[00:06:25.920 --> 00:06:30.680]  我記得你到山谷家會有一段很過癮的歷史,
[00:06:30.680 --> 00:06:34.960]  對張牧師來講,神在開始山谷教會的時候,
[00:06:34.960 --> 00:06:40.200]  給了他一份,我覺得他一生都沒辦法忘記的一份紀念品,
[00:06:40.200 --> 00:06:42.440]  因爲神都喜歡給我們一些紀念品,
[00:06:42.440 --> 00:06:44.320]  那份紀念品是什麼呢?
[00:06:44.320 --> 00:06:47.880]  我記得我大概2012年的時候,
[00:06:47.880 --> 00:06:49.560]  我跟Shirley有一次去road trip,
[00:06:49.560 --> 00:06:51.280]  然後就去一個shopping mall,
[00:06:51.280 --> 00:06:54.320]  然後就走着走着發現shopping mall裏面有間教會,
[00:06:54.320 --> 00:06:56.680]  突然就有個觀念進來說,
[00:06:56.680 --> 00:07:01.000]  如果開教會能夠開到一個商業的這種商場裏面,
[00:07:01.000 --> 00:07:03.360]  購物商場裏面,其實是蠻不錯,
[00:07:03.360 --> 00:07:06.720]  因爲人流很多嘛,其實只是一個觀念,
[00:07:06.720 --> 00:07:09.320]  我也沒做什麼,但沒想到兩年之後,
[00:07:09.320 --> 00:07:12.640]  我們就有機會開始山谷教會的職堂,
[00:07:12.640 --> 00:07:16.120]  那麼我們也沒想過在開始的時候,
[00:07:16.120 --> 00:07:20.680]  我們還真的就有機會在一個購物的商場裏面,
[00:07:20.680 --> 00:07:23.680]  購物的plaza裏面能夠開始這樣的教會,
[00:07:23.680 --> 00:07:26.400]  那麼我們開始的時候就選中那個歐化廣場,
[00:07:26.400 --> 00:07:30.080]  因爲歐化廣場有一間很出名的餐館叫李雲門,
[00:07:30.080 --> 00:07:34.440]  是Tri-Valley的area裏面最受歡迎的Chinese restaurant,
[00:07:34.440 --> 00:07:36.960]  所有華人禮拜天都湧去那邊,
[00:07:36.960 --> 00:07:39.440]  所以我們就說這邊人流最多,我們就選這裏,
[00:07:39.440 --> 00:07:40.920]  那剛好也感謝神,
[00:07:40.920 --> 00:07:46.160]  不知道在轉折之間我們就認識了那個plaza的老闆,
[00:07:46.160 --> 00:07:47.600]  那麼他老闆就對我們非常好,
[00:07:47.600 --> 00:07:50.080]  說我們這邊有個空位,有個單位租給你們,
[00:07:50.080 --> 00:07:51.920]  你們教會就可以來這邊用,
[00:07:51.920 --> 00:07:58.640]  那我們就租了李雲門餐館隔壁的一間小小的單位,
[00:07:58.640 --> 00:08:01.520]  那我們就在那邊開始我們的山谷教會,
[00:08:01.520 --> 00:08:04.400]  那我們廣告都打好了,日子也訂好了,
[00:08:04.400 --> 00:08:05.400]  所有的東西都訂好了,
[00:08:05.400 --> 00:08:09.920]  我們就說沒問題,連什麼腳聲,好像報紙我們也登了,
[00:08:09.920 --> 00:08:11.600]  就這個禮拜就開始,
[00:08:11.600 --> 00:08:14.200]  結果我們禮拜天要開始聚會,
[00:08:14.200 --> 00:08:18.800]  禮拜四市政府打電話給趙牧師說,
[00:08:18.800 --> 00:08:24.280]  不好意思,不批,就是你們申請那個單位不批給你們用,
[00:08:24.280 --> 00:08:26.360]  趙牧師在接到這個電話的時候,
[00:08:26.360 --> 00:08:27.880]  那天他印象很深刻,
[00:08:27.880 --> 00:08:30.280]  因爲那天是趙師母的生日,
[00:08:30.280 --> 00:08:34.400]  他們在喫生日的一個celebration的dinner,
[00:08:34.400 --> 00:08:36.400]  然後趙牧師也是經過風浪的人,
[00:08:36.400 --> 00:08:40.840]  所以聽完這個電話他就很從容的把那頓飯喫完,
[00:08:40.840 --> 00:08:44.920]  喫完之後就馬上再打電話,該解決什麼解決什麼,
[00:08:44.920 --> 00:08:51.400]  很感恩就是在那個時刻,初安生就感動了鯉魚門餐館的老闆,
[00:08:51.400 --> 00:08:52.680]  他就突然有感動,
[00:08:52.680 --> 00:08:55.760]  好像我也忘記他講的見證說什麼,
[00:08:55.760 --> 00:09:00.120]  什麼在香港的時候有一次做夢還什麼夢到一道光什麼,
[00:09:00.120 --> 00:09:03.680]  神跟他講說你要幫慧典教會什麼的類似,
[00:09:03.680 --> 00:09:05.320]  後來他就回來就慶祝了,
[00:09:05.320 --> 00:09:07.560]  他就跟趙牧師說,
[00:09:07.560 --> 00:09:13.800]  這個禮拜天如果市政府不批你們用我們餐館隔壁那個單位,
[00:09:13.800 --> 00:09:16.200]  不如我的餐館給你用,
[00:09:16.200 --> 00:09:17.640]  我的餐館就給你用,
[00:09:17.640 --> 00:09:19.800]  我的餐館可以延遲一點開張,
[00:09:19.800 --> 00:09:24.360]  如果你們是10點到11點的時間要用來聚會,
[00:09:24.360 --> 00:09:26.440]  我就11點再開,
[00:09:26.440 --> 00:09:28.240]  因爲他們餐館禮拜天是很忙的,
[00:09:28.240 --> 00:09:29.880]  每個人都要排一個小時隊,
[00:09:29.880 --> 00:09:33.760]  所以我們沒想到第一個禮拜在山谷聚會,
[00:09:33.760 --> 00:09:37.200]  我們選中的就是在鯉魚門餐館裏面,
[00:09:37.200 --> 00:09:39.400]  我們exactly在鯉魚門餐館裏面,
[00:09:39.400 --> 00:09:42.160]  所以這時候我們就拍了一個小小的video,
[00:09:42.160 --> 00:09:46.320]  我覺得這個video就是神留給趙師母一個生日禮物,
[00:09:46.320 --> 00:09:48.600]  這個video就是一個visual memory,
[00:09:48.600 --> 00:09:51.520]  每次看到這個video就想起說,
[00:09:51.520 --> 00:09:54.920]  當年神帶我們也經過了約旦河,
[00:09:54.920 --> 00:09:56.480]  也來到了山谷教會,
[00:09:56.480 --> 00:09:57.960]  讓你們看個小小的video,
[00:09:57.960 --> 00:10:02.280]  當年我們就是第一天在那邊聚會的一個情形,
[00:10:13.120 --> 00:10:22.240]  我願帶全場大聖嘗試令你好迷迷
[00:10:22.240 --> 00:10:27.760]  從真多嘴
[00:10:27.760 --> 00:10:33.120]  萬衆多嘴
[00:10:33.120 --> 00:10:36.640]  我願愛你全人稱
[00:10:36.640 --> 00:10:53.040]  我願帶全場大聖嘗試令你好迷迷
[00:10:53.040 --> 00:10:58.720]  從真多嘴
[00:10:58.720 --> 00:11:01.120]  萬衆多嘴
[00:11:01.120 --> 00:11:02.560]  OK就這樣,
[00:11:02.560 --> 00:11:07.400]  這個不用看,這個不用看,關掉
[00:11:07.400 --> 00:11:08.760]  我們創了一個記錄,
[00:11:08.760 --> 00:11:12.480]  他們說李漁門說從來沒有看過一個人收拾東西這麼快,
[00:11:12.480 --> 00:11:14.800]  我們45分結束5點,
[00:11:14.800 --> 00:11:17.920]  10點55分準時把場地交給他們,
[00:11:17.920 --> 00:11:19.120]  所以門前腳一走,
[00:11:19.120 --> 00:11:22.120]  他們後面點心車就推出來開始賣燒賣,
[00:11:22.120 --> 00:11:25.360]  所以這就是我們第一天拍下這個video,
[00:11:25.360 --> 00:11:28.000]  來記錄了一個有個visual memory,
[00:11:28.000 --> 00:11:30.800]  就是每次你看到的時候都能夠紀念說,
[00:11:30.800 --> 00:11:33.360]  原來當初我們跟隨神走的時候,
[00:11:33.360 --> 00:11:36.320]  確實經歷過一些的挑戰一些的困難,
[00:11:36.320 --> 00:11:39.520]  可是每一步你看到神都在前面帶領,
[00:11:39.520 --> 00:11:44.560]  每一步都能夠讓我們留下一些經歷過神恩典所留下來的紀念品,
[00:11:44.560 --> 00:11:46.440]  讓你看到的時候你就覺得,
[00:11:46.440 --> 00:11:50.960]  哇真的是神的恩典真的很大讓我們覺得非常的爽,
[00:11:50.960 --> 00:11:54.120]  所以我們看到真的神很有恩典,
[00:11:54.120 --> 00:11:57.160]  沒有人看見過神的,
[00:11:57.160 --> 00:12:02.960]  就像羅馬蘇所說的羅馬蘇第一章說沒有人看見過神,
[00:12:02.960 --> 00:12:04.880]  可是我們雖然看不到神,
[00:12:04.880 --> 00:12:09.400]  可是藉着神的作爲我們知道祂存在,
[00:12:09.400 --> 00:12:14.040]  藉着祂所創造的一切我們真的就可以知道祂存在,
[00:12:14.040 --> 00:12:22.600]  就像當初你知道冷戰時期不是蘇聯跟美國一直在比什麼,
[00:12:22.600 --> 00:12:24.120]  比太空比賽對不對,
[00:12:24.120 --> 00:12:25.760]  比誰先登陸月球,
[00:12:25.760 --> 00:12:28.520]  只是前半段是蘇聯贏得比較快,
[00:12:28.520 --> 00:12:30.080]  一直都是蘇聯第一的,
[00:12:30.080 --> 00:12:34.520]  他們第一個能夠把一個人放上太空船,
[00:12:34.520 --> 00:12:39.280]  然後上到太空再圍繞着地球兜了一圈是蘇聯,
[00:12:39.280 --> 00:12:43.160]  第一個把人造衛星打到月球的也是蘇聯,
[00:12:43.160 --> 00:12:47.320]  但後來當然蘇聯就輸給了美國,
[00:12:47.320 --> 00:12:51.640]  但是你知道蘇聯第一個能夠上到太空船,
[00:12:51.640 --> 00:12:56.200]  然後兜着地球一圈的那個航空員,
[00:12:56.200 --> 00:12:58.480]  還記得他下來之後說了一句什麼話嗎,
[00:12:58.480 --> 00:13:00.720]  他說我在地球兜了一圈沒有看到神,
[00:13:00.720 --> 00:13:02.000]  所以神應該不存在,
[00:13:02.000 --> 00:13:06.240]  其實當然這是一個非常腦殘的做法,
[00:13:06.240 --> 00:13:08.440]  因爲就像你兜着桌子繞一圈,
[00:13:08.440 --> 00:13:10.600]  看不到木匠應該是沒有人創造的,
[00:13:10.600 --> 00:13:12.080]  他砰一下爆出來,
[00:13:12.080 --> 00:13:13.560]  這怎麼可能是嗎,
[00:13:13.560 --> 00:13:15.280]  不可能是爆出來的,
[00:13:15.280 --> 00:13:17.880]  有聽過大爆炸論嗎大家,
[00:13:17.880 --> 00:13:22.360]  你知道大爆炸論就是說宇宙是砰一下突然間就出來了,
[00:13:22.360 --> 00:13:23.920]  你們有看過爆炸嗎,
[00:13:23.920 --> 00:13:30.200]  有誰看過本來是一堆廢鐵一堆的廢墟一堆的石頭,
[00:13:30.200 --> 00:13:33.440]  然後砰一下突然間爆出了一層樓,
[00:13:33.440 --> 00:13:36.600]  而且剛好每個單位是什麼三房兩獄,
[00:13:36.600 --> 00:13:39.520]  真巧,你怎麼知道我家就一家三口呢,
[00:13:39.520 --> 00:13:42.240]  非常巧,不可能對不對,
[00:13:42.240 --> 00:13:46.240]  爆炸永遠都是本來很有規律的砰一下就變沒規律了,
[00:13:46.240 --> 00:13:47.640]  就變廢墟了,
[00:13:47.640 --> 00:13:49.800]  一棟樓的起來不會爆出來的,
[00:13:49.800 --> 00:13:53.800]  一棟樓的起來一定是有設計師背後設計過,
[00:13:53.800 --> 00:13:56.360]  所以當你看到宇宙萬物的時候你看不到神,
[00:13:56.360 --> 00:14:00.840]  可是看到神的作爲留下的一個紀念品,
[00:14:00.840 --> 00:14:03.040]  就像劉頓當初創造了一個,
[00:14:03.040 --> 00:14:06.760]  弄了一個九大行星的非常的模型非常精緻,
[00:14:06.760 --> 00:14:10.240]  然後一位無神論的朋友過來看到就說這誰做的,
[00:14:10.240 --> 00:14:11.600]  劉頓說沒有人做的,
[00:14:11.600 --> 00:14:14.560]  我今天睡醒突然間他就爆了出來,
[00:14:14.560 --> 00:14:17.640]  他朋友說怎麼可能突然間就爆出來,
[00:14:17.640 --> 00:14:22.280]  劉頓跟他說這個真的九大行星你都相信砰一下就爆出來,
[00:14:22.280 --> 00:14:25.560]  爲什麼我這個這麼小的你不信砰一下就出來,
[00:14:25.560 --> 00:14:27.240]  不可能,
[00:14:27.240 --> 00:14:32.880]  光是一個小小的星系上一顆的星球砰一下所有星球都到位,
[00:14:32.880 --> 00:14:34.360]  而且位置剛剛好,
[00:14:34.360 --> 00:14:38.560]  你知道太陽離地球的位置稍微近一點我們就熱死,
[00:14:38.560 --> 00:14:40.400]  遠一點我們就冷死,
[00:14:40.400 --> 00:14:42.880]  剛剛好,剛剛到位,
[00:14:42.880 --> 00:14:47.320]  聖經說諸天都傳揚他的手段我們看不見神的,
[00:14:47.320 --> 00:14:53.320]  但是神的手所做的一切可以讓你留下一個紀念品,
[00:14:53.320 --> 00:14:54.560]  僅此而已,
[00:14:54.560 --> 00:14:58.280]  所以每次我們要經歷神的時候其實我們雖然看不到神,
[00:14:58.280 --> 00:15:00.880]  可是我們可以經歷到神很多的作爲,
[00:15:00.880 --> 00:15:05.200]  他每次作爲之後總會留下一些紀念品,
[00:15:05.200 --> 00:15:07.800]  因爲神是個零所以我們看不見,
[00:15:07.800 --> 00:15:12.440]  我知道有些朋友看到靈界的東西我也很討厭跟那種朋友做朋友,
[00:15:12.440 --> 00:15:15.960]  我以前中學有個這樣的朋友真的看到靈界的東西,
[00:15:15.960 --> 00:15:18.160]  跟這種人做朋友是很恐怖的,
[00:15:18.160 --> 00:15:21.200]  喫着喫着飯突然抬頭盯着你旁邊看,
[00:15:21.200 --> 00:15:24.320]  那你就毛骨悚然說你老是告訴我你看到什麼,
[00:15:24.320 --> 00:15:27.200]  你旁邊有蒼蠅,
[00:15:27.200 --> 00:15:28.800]  這每次都嚇唬我,
[00:15:28.800 --> 00:15:30.560]  跟這種人做朋友是很恐怖的,
[00:15:30.560 --> 00:15:33.560]  大部分人都正常都看不到這種東西,
[00:15:33.560 --> 00:15:38.040]  但是我們可以很確實的你可以經歷到神的恩典,
[00:15:38.040 --> 00:15:42.920]  你要經歷到神的恩典,神總會爲你留下一些非常寶貴的memory,
[00:15:42.920 --> 00:15:44.560]  非常寶貴的紀念品,
[00:15:44.560 --> 00:15:50.640]  這些紀念品其實是跟隨着以色列人非常有用的一點就是,
[00:15:50.640 --> 00:15:54.760]  當他們過去約旦河之後其實他們前面的路面對很多的挑戰,
[00:15:54.760 --> 00:15:59.440]  可是他們每次只要遇到挑戰他們可以看回去那堆的石頭,
[00:15:59.440 --> 00:16:02.400]  他們就能夠想起來在最困難的時候,
[00:16:02.400 --> 00:16:04.240]  神怎麼幫助他們,
[00:16:04.240 --> 00:16:07.920]  他們就有勇氣繼續依靠神走前面的路,
[00:16:07.920 --> 00:16:15.280]  我們以前對約蘭地就是對迦拉第就是應許之地的資料知道的不多,
[00:16:15.280 --> 00:16:20.360]  一直到19世紀大概20世紀的20年代,
[00:16:20.360 --> 00:16:26.720]  那麼考古學家在大概就是阿拉伯那種的地方,
[00:16:26.720 --> 00:16:31.600]  大概敘利亞的海邊好像是約旦河附近,
[00:16:31.600 --> 00:16:36.120]  他們就開始找到了一筆叫Eugret的禮板,
[00:16:36.120 --> 00:16:42.400]  那麼Eugret的禮板開始展現了整個迦南的古代宗教的一個畫面,
[00:16:42.400 --> 00:16:44.840]  讓我們知道原來迦南宗教以前是這樣,
[00:16:44.840 --> 00:16:49.040]  以前他們過了約旦河東進去的地方古代是這樣子的,
[00:16:49.040 --> 00:16:52.760]  那麼如果你看紀元聖經你知道他們過去迦南之後,
[00:16:52.760 --> 00:16:58.120]  他們神常常罵他們一件事就是他們離棄神的時候就會拜一個人,
[00:16:58.120 --> 00:17:00.640]  那個人叫巴利,是個假神,
[00:17:00.640 --> 00:17:05.400]  但是巴利後來根據Eugret的禮板挖出來的記載,
[00:17:05.400 --> 00:17:07.800]  巴利是個很厲害的神,
[00:17:07.800 --> 00:17:10.640]  就是他是掌管整個迦南帝的神,
[00:17:10.640 --> 00:17:14.800]  那麼當中記載了一個非常有趣的故事,
[00:17:14.800 --> 00:17:19.320]  那就是說講到有一天你知道古時候的人很怕海的,
[00:17:19.320 --> 00:17:23.160]  因爲古時候的不像後期什麼大英帝國發展航海,
[00:17:23.160 --> 00:17:26.640]  在那個之前其實人比較很害怕海,
[00:17:26.640 --> 00:17:30.600]  就算是漁夫也不敢把漁船開得太外面,
[00:17:30.600 --> 00:17:32.720]  因爲大家都覺得地區是荒的,
[00:17:32.720 --> 00:17:35.920]  走到海那邊就掉下去,大家都很恐怖,
[00:17:35.920 --> 00:17:38.280]  大家覺得海是很恐怖的一件事,
[00:17:38.280 --> 00:17:44.240]  所以海神以前以色列的民族就叫海神稱之爲死神,
[00:17:44.240 --> 00:17:47.520]  那麼在古代的傳說裏面有一個小小的傳說說,
[00:17:47.520 --> 00:17:50.880]  有一天這個約旦河的神就是那位死神,
[00:17:50.880 --> 00:17:55.640]  跟巴利的神突然間就打起來,
[00:17:55.640 --> 00:17:57.400]  兩個在那邊死磕,
[00:17:57.400 --> 00:18:00.600]  死磕之後突然間巴利就贏了,
[00:18:00.600 --> 00:18:02.520]  巴利打敗了約旦河的神,
[00:18:02.520 --> 00:18:07.960]  因此從那次之後巴利就被稱爲是全地的神,
[00:18:07.960 --> 00:18:12.160]  因爲巴利如果他連死神連約旦河的神都打贏了,
[00:18:12.160 --> 00:18:13.920]  巴利是最棒的一個,
[00:18:13.920 --> 00:18:17.400]  所以爲什麼加拿大的宗教這麼拜巴利,
[00:18:17.400 --> 00:18:19.640]  是因爲他們有各種的傳說告訴他們,
[00:18:19.640 --> 00:18:21.440]  巴利到底有多厲害,
[00:18:21.440 --> 00:18:23.960]  所以他們以色列人去到加拿大的時候,
[00:18:23.960 --> 00:18:25.440]  他們一定面對第一個誘惑,
[00:18:25.440 --> 00:18:27.520]  就是所有的人都會告訴他們說,
[00:18:27.520 --> 00:18:28.600]  你們進來了嗎,
[00:18:28.600 --> 00:18:29.680]  入鄉隨俗,
[00:18:29.680 --> 00:18:31.840]  我們這裏巴利說了算,
[00:18:31.840 --> 00:18:33.080]  所以你進到我們這裏,
[00:18:33.080 --> 00:18:35.080]  你就要拜巴利,
[00:18:35.080 --> 00:18:38.080]  但是神預備他的子民進去之前,
[00:18:38.080 --> 00:18:40.320]  一定要他們看見一件事,
[00:18:40.320 --> 00:18:43.520]  誰能夠打贏約旦河的神,
[00:18:43.520 --> 00:18:45.680]  所以爲什麼神要選約旦河,
[00:18:45.680 --> 00:18:48.040]  一定要他們經歷過神的約會,
[00:18:48.040 --> 00:18:49.120]  走到約旦河,
[00:18:49.120 --> 00:18:50.880]  河流就完全乾了,
[00:18:50.880 --> 00:18:52.440]  他們走乾地過去,
[00:18:52.440 --> 00:18:55.640]  讓兩百萬的以色列民親眼看見,
[00:18:55.640 --> 00:19:00.240]  誰纔是真正最厲害能夠贏過巴利的那個,
[00:19:00.240 --> 00:19:02.480]  以至於完了之後有對石頭,
[00:19:02.480 --> 00:19:05.480]  每次有人跟他們說入鄉隨俗啊,
[00:19:05.480 --> 00:19:06.320]  拜巴利,
[00:19:06.320 --> 00:19:09.720]  他們看到那對石頭就知道說,
[00:19:09.720 --> 00:19:14.080]  這位神纔是真正贏過約旦河,
[00:19:14.080 --> 00:19:16.480]  你們說的那個假神的這位真神,
[00:19:16.480 --> 00:19:18.080]  因爲我們有石頭爲證,
[00:19:18.080 --> 00:19:20.040]  當初他使約旦河,
[00:19:20.040 --> 00:19:22.280]  讓我們乾地走過約旦河,
[00:19:22.280 --> 00:19:24.280]  從來沒發生過,
[00:19:24.280 --> 00:19:26.320]  所以神特別預備他們,
[00:19:26.320 --> 00:19:29.920]  知道說他們前面一定會面對很大的誘惑,
[00:19:29.920 --> 00:19:32.040]  所有人會告訴他說拜巴利吧,
[00:19:32.040 --> 00:19:33.920]  拜巴利絕對有好處,
[00:19:33.920 --> 00:19:35.520]  他們就會有個visual memory,
