
[00:00:00.000 --> 00:00:03.680]  兩段經文 第一段短一點 兩個異象
[00:05:06.400 --> 00:05:08.640]  就不是說活該
[00:05:08.640 --> 00:05:10.800]  蟲弄你不死你這麼壞
[00:05:10.800 --> 00:05:11.920]  不是這樣
[00:05:11.920 --> 00:05:14.320]  他是看到那個微弱的地方
[00:05:14.320 --> 00:05:16.960]  這個微弱是他眼見到
[00:05:16.960 --> 00:05:21.520]  在神的面前發出禱告和代求
[00:05:21.520 --> 00:05:24.080]  我想這一幕以色列人是不知道的
[00:05:24.080 --> 00:05:25.440]  應該是不知道
[00:05:25.440 --> 00:05:27.040]  他只是看到他在背後
[00:05:27.040 --> 00:05:31.280]  在他面前那種大聲的疾呼去罵人
[00:05:31.280 --> 00:05:32.480]  後面的第二個章
[00:05:32.480 --> 00:05:35.840]  第四節到第六節都是差不多的
[00:05:35.840 --> 00:05:37.920]  那裡說他看到火
[00:05:37.920 --> 00:05:39.120]  火懲罰以色列
[00:05:39.120 --> 00:05:40.880]  火燒了
[00:05:40.880 --> 00:05:44.080]  吞滅了心怨險些將地消滅
[00:05:44.080 --> 00:05:49.120]  其實這裡也有些比較難解釋的現象
[00:05:49.120 --> 00:05:50.240]  什麼叫火消滅
[00:05:50.240 --> 00:05:52.160]  是不是天降焚火
[00:05:52.160 --> 00:05:54.400]  好像降火燒索德瑪
[00:05:54.400 --> 00:05:56.160]  俄摩拉那樣
[00:05:56.160 --> 00:05:57.840]  或者火山爆發
[00:05:57.840 --> 00:05:59.120]  其中一個解釋是這樣
[00:05:59.120 --> 00:06:00.640]  我們也不能夠太肯定
[00:06:00.640 --> 00:06:02.640]  這個是不是真的指一個
[00:06:02.640 --> 00:06:06.160]  真的是一個眼見的火災
[00:06:06.160 --> 00:06:07.840]  或者火山的爆發
[00:06:07.840 --> 00:06:12.480]  天降火消滅地上的建築物和生物
[00:06:12.480 --> 00:06:15.360]  又或者另一種形容就是旱災
[00:06:15.360 --> 00:06:20.400]  就是說那些熱力的熱度就好像火燒一樣
[00:06:20.400 --> 00:06:24.320]  整個地圖的所謂的蹤跡都沒有了
[00:06:24.320 --> 00:06:25.680]  甚至是心怨
[00:06:25.680 --> 00:06:30.080]  就是那些地下水那些河流都沒有了
[00:06:30.080 --> 00:06:32.240]  都乾了
[00:06:32.240 --> 00:06:35.360]  在阿摩斯書前面第一章和第四章
[00:06:35.360 --> 00:06:37.120]  提及到旱災的問題
[00:06:37.120 --> 00:06:41.120]  就是修成沒有了
[00:06:41.120 --> 00:06:42.640]  這些地方他們其中
[00:06:42.640 --> 00:06:44.160]  因為他們乾旱
[00:06:44.160 --> 00:06:46.640]  他們比較上是乾的地方
[00:06:46.640 --> 00:06:49.440]  所以他們當沒有雨水的日子的季節
[00:06:49.440 --> 00:06:50.880]  通常他們很依賴
[00:06:50.880 --> 00:06:52.640]  就是露水
[00:06:52.640 --> 00:06:54.400]  露水就是說早上
[00:06:54.400 --> 00:06:55.520]  剛剛天亮的時候
[00:06:55.520 --> 00:06:59.760]  天氣開始由涼變成稍微熱一點的時候
[00:06:59.760 --> 00:07:02.480]  在空氣裡面的少許水分就會結晶
[00:07:02.480 --> 00:07:05.600]  成為水分就黏在葉或者植物的上面
[00:07:05.600 --> 00:07:10.080]  很多葡萄都是靠這些水分讓它可以生長
[00:07:10.080 --> 00:07:14.800]  所以這個都是和它在地底下面的水源有些關係
[00:07:14.800 --> 00:07:19.280]  所以對於當阿摩斯見到這個現象
[00:07:19.280 --> 00:07:20.880]  無論這個真的降火
[00:07:20.880 --> 00:07:24.400]  或者是正在遇上一個很強烈的旱災也好
[00:07:24.400 --> 00:07:27.920]  對阿摩斯來說他都見到慘了
[00:07:27.920 --> 00:07:29.440]  所以他就怎樣
[00:07:29.440 --> 00:07:32.240]  他馬上再一次在神的面前呼求主
[00:07:32.240 --> 00:07:33.200]  求什麼?
[00:07:33.200 --> 00:07:33.760]  紫色
[00:07:33.760 --> 00:07:35.920]  你發覺他的原因是怎樣的?
[00:07:35.920 --> 00:07:37.360]  和前面一樣的
[00:07:37.360 --> 00:07:41.200]  在第七章的第二節
[00:07:41.200 --> 00:07:42.480]  那個原因
[00:07:42.480 --> 00:07:47.600]  因為瓦國微弱他怎能站立得住呢?
[00:07:47.600 --> 00:07:50.000]  第五節一樣求你紫色
[00:07:50.000 --> 00:07:54.320]  因為瓦國微弱他怎能站立得住呢?
[00:07:54.320 --> 00:08:00.960]  同樣的原因重複著兩個神的審判的做法
[00:08:00.960 --> 00:08:03.920]  所以這個是告訴我們一樣東西
[00:08:03.920 --> 00:08:07.760]  原來阿摩斯這位先知在他的心靈世界裡面
[00:08:07.760 --> 00:08:11.200]  當他看到這個國家這個民族
[00:08:11.200 --> 00:08:14.400]  遭到神的懲罰和審判的時候
[00:08:14.400 --> 00:08:16.560]  他第一個反應是什麼呢?
[00:08:16.560 --> 00:08:21.440]  他看到原來這個看起來很富強的
[00:08:21.440 --> 00:08:23.600]  一個很富裕的國家
[00:08:23.600 --> 00:08:24.400]  一個民族
[00:08:24.400 --> 00:08:26.880]  但其實他有他很脆弱的一面
[00:08:26.880 --> 00:08:30.800]  只要神在天災上面做一些事情
[00:08:30.800 --> 00:08:33.840]  這個國家其實就沒有了
[00:08:33.840 --> 00:08:36.400]  這個民眾就會遇到饑荒
[00:08:36.400 --> 00:08:40.560]  就會遇到很多人的生命上的一些敗亡
[00:08:40.560 --> 00:08:44.960]  所以我覺得段經文其實是想邀請我們
[00:08:44.960 --> 00:08:48.560]  去了解這位當時的一個屬靈的領袖
[00:08:48.560 --> 00:08:50.960]  這位先知的心腸
[00:08:50.960 --> 00:08:55.360]  怎樣才能夠在一個時代裡面成為一個領袖的心呢?
[00:08:55.360 --> 00:08:58.560]  第一樣東西就是看到時代的危機
[00:08:58.560 --> 00:09:00.320]  看到那個危機
[00:09:00.320 --> 00:09:03.440]  你的心裡面有一種憂心的產生
[00:09:03.440 --> 00:09:07.920]  這種憂心就令到他向神發出了一個很大的呼求
[00:09:07.920 --> 00:09:10.400]  呼喊著求神你赦免
[00:09:10.400 --> 00:09:11.520]  神說你不要這樣做
[00:09:11.520 --> 00:09:13.200]  因為他頂不住了
[00:09:13.200 --> 00:09:16.160]  你這樣做他就會滅亡了
[00:09:16.160 --> 00:09:20.560]  求你赦免他
[00:09:20.560 --> 00:09:26.800]  先知屬靈的領袖第一個要有的心腸是什麼呢?
[00:09:26.800 --> 00:09:31.760]  就是一種看到國家、看到民族軟弱的一面
[00:09:31.760 --> 00:09:35.520]  這一點我相信當時普天之下沒有人見過
[00:09:35.520 --> 00:09:38.480]  因為這麼強盛、這麼富有
[00:09:38.480 --> 00:09:40.560]  第六章形容他們是怎樣說的呢?
[00:09:40.560 --> 00:09:43.440]  就是睡象牙床
[00:09:43.440 --> 00:09:44.960]  就是吃最好的
[00:09:44.960 --> 00:09:46.880]  就是如果當時有盡迷蚌一刀就吃了
[00:09:46.880 --> 00:09:48.240]  好像王子那樣
[00:09:48.240 --> 00:09:50.480]  就是不知道有沒有
[00:09:50.480 --> 00:09:55.600]  如果我去我就吃長腳蟹
[00:09:55.600 --> 00:09:58.480]  在一個很富裕的社會
[00:09:58.480 --> 00:10:03.680]  人們從來沒有想過我們會破落到這個地步嗎?
[00:10:03.680 --> 00:10:05.360]  他看到了
[00:10:05.360 --> 00:10:06.480]  這是審判
[00:10:06.480 --> 00:10:07.840]  所以他在神的面前
[00:10:07.840 --> 00:10:10.240]  站在審判的中間
[00:10:10.240 --> 00:10:11.440]  呼求神
[00:10:11.440 --> 00:10:12.640]  神求你赦免
[00:10:12.640 --> 00:10:13.440]  因為他太迷人
[00:10:13.440 --> 00:10:14.800]  不是因為他做了什麼好事
[00:10:14.800 --> 00:10:17.120]  他沒什麼好事做了
[00:10:17.120 --> 00:10:18.960]  他只是呼求神的憐憫
[00:10:18.960 --> 00:10:21.600]  你這樣做他頂不住了
[00:10:21.600 --> 00:10:23.360]  求你止息
[00:10:23.360 --> 00:10:24.560]  你不要這樣做
[00:10:24.560 --> 00:10:28.400]  這就是憂心帶來的代求
[00:10:28.400 --> 00:10:29.760]  其實他的代求
[00:10:29.760 --> 00:10:31.360]  背後我們見了兩次
[00:10:31.360 --> 00:10:33.360]  神的反應是怎樣的?
[00:10:33.360 --> 00:10:35.520]  神就說後悔了
[00:10:35.520 --> 00:10:38.080]  不再將這個災禍
[00:10:38.080 --> 00:10:39.760]  這個災可以免了
[00:10:39.760 --> 00:10:41.520]  當然有人就研究說
[00:10:41.520 --> 00:10:42.080]  咦?
[00:10:42.080 --> 00:10:43.120]  那就是說
[00:10:43.120 --> 00:10:43.920]  第一
[00:10:43.920 --> 00:10:44.960]  神有沒有赦免他
[00:10:44.960 --> 00:10:46.640]  這個都可圈可點的
[00:10:46.640 --> 00:10:48.240]  不過明顯的就是
[00:10:48.240 --> 00:10:53.360]  神沒有將這個之前說過的災禍降下去
[00:10:53.360 --> 00:10:55.600]  所以後悔這個字
[00:10:55.600 --> 00:10:58.080]  不是說他做錯事
[00:10:58.080 --> 00:10:59.040]  現在悔改
[00:10:59.040 --> 00:11:01.520]  這個熱神不需要悔改
[00:11:01.520 --> 00:11:03.120]  這個不是熱神的屬性
[00:11:03.120 --> 00:11:04.080]  後悔往往
[00:11:04.080 --> 00:11:07.920]  聖經裡面用後悔去形容神的時候
[00:11:07.920 --> 00:11:10.720]  差不多98%以上
[00:11:10.720 --> 00:11:11.440]  我完全記得
[00:11:11.440 --> 00:11:13.920]  全部都和神的感情有關
[00:11:13.920 --> 00:11:14.640]  就是說
[00:11:14.640 --> 00:11:17.120]  因為神的憐憫出現了
[00:11:17.120 --> 00:11:18.000]  所以
[00:11:18.000 --> 00:11:20.320]  聖經就用後悔去形容神
[00:11:20.320 --> 00:11:22.880]  所以他因為這種憐憫之情動了之後
[00:11:22.880 --> 00:11:25.440]  他就改變了他之前的想法
[00:11:25.440 --> 00:11:27.520]  他想做的事就動了
[00:11:27.520 --> 00:11:28.960]  就不再做了
[00:11:28.960 --> 00:11:29.760]  所以
[00:11:29.760 --> 00:11:30.800]  他是見機於
[00:11:30.800 --> 00:11:33.600]  先知是因為看到那個時代的問題
[00:11:33.600 --> 00:11:34.720]  看到那個問題
[00:11:34.720 --> 00:11:35.600]  他在神的面前
[00:11:35.600 --> 00:11:37.200]  他知道那個災禍快要來臨了
[00:11:37.200 --> 00:11:38.400]  他就在神的面前
[00:11:38.400 --> 00:11:39.440]  好像起了一幅牆一樣
[00:11:39.440 --> 00:11:40.400]  做個鐘簿一樣
[00:11:40.400 --> 00:11:41.520]  向神祈求
[00:11:41.520 --> 00:11:43.200]  憂心帶來代求
[00:11:43.200 --> 00:11:44.160]  然後呢
[00:11:44.160 --> 00:11:45.360]  求神憐憫
[00:11:45.360 --> 00:11:47.840]  神就因為他的動了情之後
[00:11:47.840 --> 00:11:51.120]  他就暫時免了這個災禍
[00:11:51.120 --> 00:11:53.440]  所以一個屬靈的領袖
[00:11:53.440 --> 00:11:54.960]  你和我都是
[00:11:54.960 --> 00:11:56.160]  不是靜牧師的
[00:11:56.160 --> 00:11:56.880]  知道嗎?
[00:11:56.880 --> 00:11:59.040]  因為在這個城市的社會裡面
[00:11:59.040 --> 00:12:00.560]  其實我們都是有某個
[00:12:00.560 --> 00:12:02.400]  被賦予某一個角色的
[00:12:02.400 --> 00:12:03.280]  就是
[00:12:03.280 --> 00:12:04.640]  教會
[00:12:04.640 --> 00:12:06.480]  你和我都是教會的分子
[00:12:06.480 --> 00:12:07.680]  我們對這個城市
[00:12:07.680 --> 00:12:09.120]  對我們的國家
[00:12:09.120 --> 00:12:10.160]  對我們的社群
[00:12:10.160 --> 00:12:13.120]  都有一種領導的味道在後面
[00:12:13.120 --> 00:12:17.440]  我們就要為這個地方的城市去做代求
[00:12:17.440 --> 00:12:18.800]  求神止息
[00:12:18.800 --> 00:12:20.080]  求神給機會人
[00:12:20.080 --> 00:12:22.400]  其實這個都是神的聖情
[00:12:22.400 --> 00:12:23.520]  神的聖情是什麼?
[00:12:23.520 --> 00:12:26.240]  就是不願意一個人沉淪
[00:12:26.240 --> 00:12:28.720]  乃願萬人得救
[00:12:28.720 --> 00:12:29.520]  所以
[00:12:29.520 --> 00:12:30.400]  八幾年代
[00:12:30.400 --> 00:12:32.480]  當那時候香港說要回歸的時候
[00:12:32.480 --> 00:12:33.280]  有很多基督徒
[00:12:33.280 --> 00:12:34.240]  甚至是領袖
[00:12:34.240 --> 00:12:36.240]  因為聽到香港要回歸了
[00:12:36.240 --> 00:12:38.720]  聽到我們要回到中國了
[00:12:38.720 --> 00:12:42.000]  所以很多人就移民了
[00:12:42.000 --> 00:12:44.000]  當然我不是說移民那些有問題
[00:12:44.000 --> 00:12:45.280]  我不是這樣說的
[00:12:45.280 --> 00:12:47.200]  不過其實很多這種心態
[00:12:47.200 --> 00:12:48.480]  說為了自己的自己
[00:12:48.480 --> 00:12:49.680]  或者自己的下一代
[00:12:49.680 --> 00:12:51.280]  於是他就離開了這個地方
[00:12:51.280 --> 00:12:53.040]  其實和這個先知
[00:12:53.040 --> 00:12:56.160]  阿摩斯呈現的聖情是很不同的
[00:12:56.160 --> 00:12:58.320]  憂心
[00:12:58.320 --> 00:13:00.960]  再帶來那種代求
[00:13:00.960 --> 00:13:02.080]  我覺得
[00:13:02.080 --> 00:13:04.000]  其實我們要有一種的心
[00:13:04.000 --> 00:13:06.640]  就是我們懂不懂得憂心
[00:13:06.640 --> 00:13:07.280]  懂不懂得
[00:13:07.280 --> 00:13:08.880]  怎樣可以
[00:13:08.880 --> 00:13:10.800]  我不是叫人受煩那種
[00:13:10.800 --> 00:13:13.200]  而是你可不可以看到一些現象
[00:13:13.200 --> 00:13:13.680]  現況
[00:13:13.680 --> 00:13:16.960]  你會產生一種憂
[00:13:16.960 --> 00:13:18.880]  以致令人發出一種呼求
[00:13:18.880 --> 00:13:20.880]  你不憂你就不求
[00:13:20.880 --> 00:13:22.640]  你感恩你就感恩
[00:13:22.640 --> 00:13:24.880]  但是如果你是真的看到那個問題
[00:13:24.880 --> 00:13:27.040]  你就會很自然地在他面前
[00:13:27.040 --> 00:13:31.360]  發出那個代禱
[00:13:31.360 --> 00:13:35.840]  其實大家為香港憂心嗎
[00:13:35.840 --> 00:13:37.040]  大家憂不憂心
[00:13:37.040 --> 00:13:38.080]  香港
[00:13:38.080 --> 00:13:40.000]  先講一下
[00:13:40.000 --> 00:13:41.920]  到
[00:13:41.920 --> 00:13:42.560]  我們星期四
[00:13:42.560 --> 00:13:43.040]  之前星期四
[00:13:43.040 --> 00:13:44.720]  剛剛星期四在這裡有祈禱會
[00:13:44.720 --> 00:13:45.920]  為香港祈禱
[00:13:45.920 --> 00:13:47.520]  我們就大家分享
[00:13:47.520 --> 00:13:48.240]  劉慧卿也在這裡
[00:13:48.240 --> 00:13:49.520]  講一下她的看法
[00:13:49.520 --> 00:13:51.120]  我覺得是很
[00:13:51.120 --> 00:13:56.560]  總合到香港整體的一些現況
[00:13:56.560 --> 00:13:57.680]  去年的尋求營
[00:13:57.680 --> 00:13:58.320]  不是今年
[00:13:58.320 --> 00:13:59.600]  去年的尋求營
[00:13:59.600 --> 00:14:01.680]  主告訴我們一件事
[00:14:01.680 --> 00:14:02.960]  就是說
[00:14:02.960 --> 00:14:03.840]  香港
[00:14:03.840 --> 00:14:05.120]  包括教會在內
[00:14:05.120 --> 00:14:06.800]  香港整個城市
[00:14:06.800 --> 00:14:09.360]  有一種叫做
[00:14:09.360 --> 00:14:11.360]  淫亂的情景發生
[00:14:11.360 --> 00:14:12.240]  很多人墮胎
[00:14:12.240 --> 00:14:13.200]  那些問題出現
[00:14:13.200 --> 00:14:14.400]  我們祈禱祈禱很久了
[00:14:14.400 --> 00:14:15.440]  去年的
[00:14:15.440 --> 00:14:17.520]  其實這個情景
[00:14:17.520 --> 00:14:18.800]  我今天看回
[00:14:18.800 --> 00:14:20.560]  香港社會的變遷
[00:14:20.560 --> 00:14:21.920]  其實包括了
[00:14:21.920 --> 00:14:22.880]  肉體上面
[00:14:22.880 --> 00:14:24.320]  還有靈裡面
[00:14:24.320 --> 00:14:26.560]  都有呈現過
[00:14:26.560 --> 00:14:28.880]  我想最
[00:14:28.880 --> 00:14:31.760]  最近的就是什麼
[00:14:31.760 --> 00:14:33.360]  就是大家都知道有一個
[00:14:33.360 --> 00:14:35.760]  立法會議員當選
[00:14:35.760 --> 00:14:36.320]  是不是
[00:14:36.320 --> 00:14:37.920]  他當選之前
[00:14:37.920 --> 00:14:39.360]  好像不是很多人知道
[00:14:39.360 --> 00:14:40.720]  他的這個想法
[00:14:40.720 --> 00:14:42.320]  當選之後兩三天
[00:14:42.320 --> 00:14:43.440]  報紙就賣了
[00:14:43.440 --> 00:14:45.200]  我出來我就專是
[00:14:45.200 --> 00:14:46.720]  他說明我是想做這件事
[00:14:46.720 --> 00:14:48.320]  就是要香港同性婚姻合法化
[00:14:48.320 --> 00:14:50.160]  他要想走這條路
[00:14:50.160 --> 00:14:52.240]  那樣是吧
[00:14:52.240 --> 00:14:56.240]  我不知道你有沒有選他
[00:14:56.240 --> 00:14:57.840]  不是這個區是吧
[00:14:57.840 --> 00:15:00.400]  我想
[00:15:00.400 --> 00:15:01.600]  我想
[00:15:01.600 --> 00:15:02.480]  今天我看報紙
[00:15:02.480 --> 00:15:03.280]  今天早上出來之前
[00:15:03.280 --> 00:15:05.440]  我又看報紙
[00:15:05.440 --> 00:15:07.440]  再討論這件事
[00:15:07.440 --> 00:15:09.920]  他甚至說香港的
[00:15:09.920 --> 00:15:13.520]  在這個層面上面的變化
[00:15:13.520 --> 00:15:14.320]  他講到明
[00:15:14.320 --> 00:15:15.680]  他訪問了香港性權益
[00:15:15.680 --> 00:15:17.040]  就是這個
[00:15:17.040 --> 00:15:18.320]  我想支持
[00:15:18.320 --> 00:15:21.920]  我想同志運動的一個組織機構
[00:15:21.920 --> 00:15:24.000]  他就說其實全世界
[00:15:24.000 --> 00:15:25.520]  全世界的同志運動
[00:15:25.520 --> 00:15:28.240]  都是經歷了五個歷程
[00:15:28.240 --> 00:15:29.120]  這五個歷程是怎樣的
[00:15:29.120 --> 00:15:29.840]  第一件事
[00:15:29.840 --> 00:15:33.440]  他將同性戀這個行為
[00:15:33.440 --> 00:15:35.040]  第一去病化
[00:15:35.040 --> 00:15:36.160]  就是早年就說
[00:15:36.160 --> 00:15:37.040]  這個是病來的
[00:15:37.040 --> 00:15:37.920]  病態來的
[00:15:37.920 --> 00:15:38.800]  第一件事
[00:15:38.800 --> 00:15:40.240]  頂多說這個不是病態來的
[00:15:40.240 --> 00:15:42.240]  這個是正常人的其中一種
[00:15:42.240 --> 00:15:44.400]  第二個去罪化
[00:15:44.400 --> 00:15:45.680]  原本是刑事行為
[00:15:45.680 --> 00:15:46.560]  現在就不是刑事了
[00:15:46.560 --> 00:15:48.480]  香港都過了這兩關
[00:15:48.480 --> 00:15:50.000]  現在面對的就是第三關
[00:15:50.000 --> 00:15:50.720]  就是要平等
[00:15:50.720 --> 00:15:52.480]  就是不要歧視他
[00:15:52.480 --> 00:15:54.560]  其實不要歧視他都很合理的
[00:15:54.560 --> 00:15:56.080]  就是某個角度來說都是對的
[00:15:56.080 --> 00:15:57.360]  大家都人平等的
[00:15:57.360 --> 00:15:59.040]  不因為你有這種性的取向
[00:15:59.040 --> 00:16:00.080]  我們就歧視你
[00:16:00.080 --> 00:16:01.200]  這個都是對的
[00:16:01.200 --> 00:16:02.480]  不過當一實踐的時候
[00:16:02.480 --> 00:16:03.600]  其實有很多危險的
[00:16:03.600 --> 00:16:07.840]  有很多事情其實都很微妙的
[00:16:07.840 --> 00:16:08.480]  就是他說
[00:16:08.480 --> 00:16:09.600]  他整天講一些案例出來
[00:16:09.600 --> 00:16:12.240]  現在正在找人通過這個法例
[00:16:12.240 --> 00:16:13.520]  前幾年都通過不了
[00:16:13.520 --> 00:16:14.320]  現在想通過這個法例
[00:16:14.320 --> 00:16:14.960]  就是怎樣呢
