
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹,晚安
[00:02:25.000 --> 00:02:26.000]  好嗎?
[00:02:26.000 --> 00:02:27.000]  和你學習
[00:02:27.000 --> 00:02:30.000]  所以希望大家對今天有一點互動
[00:02:30.000 --> 00:02:31.000]  聽道理,好嗎?你回應我
[00:02:31.000 --> 00:02:33.000]  有時候我問一些問題,你回答我
[00:02:33.000 --> 00:02:34.000]  我叫你回答,你可以回答
[00:02:34.000 --> 00:02:35.000]  放心,我們聊聊天
[00:02:35.000 --> 00:02:36.000]  好嗎?來到神的說話裡面
[00:02:36.000 --> 00:02:38.000]  一同領受神的福氣
[00:02:38.000 --> 00:02:40.000]  一起說,Amen!
[00:02:40.000 --> 00:02:42.000]  好,我們低頭,我們祈禱
[00:02:42.000 --> 00:02:44.000]  主向我們說話
[00:02:44.000 --> 00:02:46.000]  讓我們生命不再一樣
[00:02:46.000 --> 00:02:48.000]  以致我們一生成為一個蒙福的人
[00:02:48.000 --> 00:02:50.000]  奉主命求,Amen!
[00:02:51.000 --> 00:02:54.000]  好,剛才多謝弟兄姊妹讀得非常好
[00:02:54.000 --> 00:02:55.000]  給他們掌聲,好嗎?
[00:02:55.000 --> 00:02:56.000]  給他們掌聲,好嗎?
[00:02:56.000 --> 00:02:57.000]  給他們掌聲
[00:02:57.000 --> 00:02:59.000]  這個又沒落了
[00:02:59.000 --> 00:03:01.000]  我們好像習慣了你坐在這裡
[00:03:01.000 --> 00:03:02.000]  應該的
[00:03:02.000 --> 00:03:04.000]  你雖然不是這樣想
[00:03:04.000 --> 00:03:07.000]  但是很少被讚賞我們的弟兄姊妹
[00:03:07.000 --> 00:03:08.000]  他們預備的敬拜
[00:03:08.000 --> 00:03:09.000]  他們預備的讀經
[00:03:09.000 --> 00:03:11.000]  都已經讀得非常好
[00:03:11.000 --> 00:03:13.000]  我都走遍很多的教會
[00:03:13.000 --> 00:03:14.000]  我認為你們是讀得
[00:03:14.000 --> 00:03:16.000]  在我三大之列讀得好的
[00:03:16.000 --> 00:03:18.000]  可以嗎?繼續努力,好嗎?
[00:03:18.000 --> 00:03:19.000]  這樣去讀聖經
[00:03:19.000 --> 00:03:21.000]  投入感情是完全不同的
[00:03:21.000 --> 00:03:23.000]  不是為了讀一個聖經而讀聖經
[00:03:23.000 --> 00:03:25.000]  他們真的有安排
[00:03:25.000 --> 00:03:27.000]  有鋪陳,我們這樣說,好嗎?
[00:03:27.000 --> 00:03:29.000]  所以欣賞你們弟兄姊妹的服侍
[00:03:29.000 --> 00:03:31.000]  好,繼續說下去
[00:03:31.000 --> 00:03:32.000]  多謝你們讀了經文
[00:03:32.000 --> 00:03:33.000]  大家很熟悉的經文
[00:03:33.000 --> 00:03:35.000]  彼得庇照的故事
[00:03:35.000 --> 00:03:37.000]  其實在路加福音
[00:03:37.000 --> 00:03:40.000]  在第五章一至十一節
[00:03:40.000 --> 00:03:44.000]  在約翰福音二十一章一至十三節
[00:03:44.000 --> 00:03:45.000]  和馬太福音
[00:03:45.000 --> 00:03:49.000]  都有略略記載相同的
[00:03:49.000 --> 00:03:51.000]  類似的描述和記載
[00:03:51.000 --> 00:03:52.000]  今天我無意一併
[00:03:52.000 --> 00:03:54.000]  做一個拼合的圖畫
[00:03:54.000 --> 00:03:55.000]  要告訴你
[00:03:55.000 --> 00:03:57.000]  多麼有聯繫關係
[00:03:57.000 --> 00:03:58.000]  今天我無意要這樣做
[00:03:58.000 --> 00:03:59.000]  我想突出
[00:03:59.000 --> 00:04:01.000]  就是這個彼得庇照的故事
[00:04:01.000 --> 00:04:03.000]  有它的獨特性
[00:04:03.000 --> 00:04:04.000]  在一個特別的場景
[00:04:04.000 --> 00:04:06.000]  與彼得相遇
[00:04:06.000 --> 00:04:08.000]  撇除了所有身邊的對象
[00:04:08.000 --> 00:04:10.000]  單單對著彼得
[00:04:10.000 --> 00:04:13.000]  然後故事就發展下去
[00:04:13.000 --> 00:04:15.000]  夜打魚 毫無收穫
[00:04:15.000 --> 00:04:17.000]  接著耶穌與他相遇
[00:04:17.000 --> 00:04:19.000]  下網打魚再來一次
[00:04:19.000 --> 00:04:21.000]  結果怎樣說呢?
[00:04:21.000 --> 00:04:23.000]  大家沒有看正經嗎?
[00:04:23.000 --> 00:04:25.000]  結果怎樣說呢?
[00:04:25.000 --> 00:04:27.000]  網上有很多魚
[00:04:27.000 --> 00:04:31.000]  讓法室知道發生了獨特的事情
[00:04:31.000 --> 00:04:32.000]  接著呢?
[00:04:32.000 --> 00:04:34.000]  做了一個很獨特的回應
[00:04:34.000 --> 00:04:36.000]  做了什麼獨特的回應呢?
[00:04:36.000 --> 00:04:39.000]  跪下離開我的罪人
[00:04:39.000 --> 00:04:40.000]  接著耶穌怎樣說呢?
[00:04:40.000 --> 00:04:43.000]  從今以後你要得仁如得羊
[00:04:43.000 --> 00:04:44.000]  撇下所有跟從罪
[00:04:44.000 --> 00:04:45.000]  就是這麼簡單
[00:04:45.000 --> 00:04:47.000]  今天我想從三方面
[00:04:47.000 --> 00:04:49.000]  跟大家思考這段經文
[00:04:49.000 --> 00:04:51.000]  第一 平凡中顯神蹟
[00:04:51.000 --> 00:04:53.000]  其實我給了港獨筆記
[00:04:53.000 --> 00:04:56.000]  我去港獨喜歡寫筆記
[00:04:56.000 --> 00:04:59.000]  這個也是香港教會的信徒
[00:04:59.000 --> 00:05:02.000]  我覺得為什麼我們靈性不夠進步呢?
[00:05:02.000 --> 00:05:04.000]  就是我們稍微有些懶惰
[00:05:04.000 --> 00:05:06.000]  抄聖經這個習慣
[00:05:06.000 --> 00:05:08.000]  在我信耶穌的時候已經開始
[00:05:08.000 --> 00:05:11.000]  不知道為什麼這十年好像失傳了
[00:05:11.000 --> 00:05:12.000]  電子化了
[00:05:12.000 --> 00:05:14.000]  大家懶得拿電話出來
[00:05:14.000 --> 00:05:15.000]  又說不要拿電話了
[00:05:15.000 --> 00:05:16.000]  於是手也不用動
[00:05:16.000 --> 00:05:17.000]  腦也不動
[00:05:17.000 --> 00:05:19.000]  那你坐著有什麼可以做呢?
[00:05:19.000 --> 00:05:20.000]  沒什麼可以做
[00:05:20.000 --> 00:05:21.000]  聽完等於沒聽過
[00:05:21.000 --> 00:05:23.000]  抄東西是能夠深化你的
[00:05:23.000 --> 00:05:24.000]  我們教我們的小朋友
[00:05:24.000 --> 00:05:26.000]  無論你的子女你的孫子
[00:05:26.000 --> 00:05:28.000]  都是教他們要抄東西要寫東西
[00:05:28.000 --> 00:05:31.000]  寫是能夠將他記得的東西深化
[00:05:31.000 --> 00:05:33.000]  當你回望再看的時候
[00:05:33.000 --> 00:05:34.000]  有些你記下了
[00:05:34.000 --> 00:05:35.000]  是對你有益的
[00:05:35.000 --> 00:05:38.000]  因為腦袋是不可信的
[00:05:38.000 --> 00:05:40.000]  很快我們的記憶也很有限
[00:05:40.000 --> 00:05:41.000]  所以抄東西
[00:05:41.000 --> 00:05:43.000]  我休假的時候去新加坡
[00:05:43.000 --> 00:05:44.000]  一間城市豐收教會
[00:05:44.000 --> 00:05:46.000]  大家聽過可能來來都
[00:05:46.000 --> 00:05:47.000]  一間幾萬人的堂會
[00:05:47.000 --> 00:05:50.000]  每一個教友拿著一本厚厚的聖經
[00:05:50.000 --> 00:05:52.000]  拿著一個港獨筆記和一支筆
[00:05:52.000 --> 00:05:54.000]  就是抄筆記
[00:05:54.000 --> 00:05:55.000]  求主幫助我們
[00:05:55.000 --> 00:05:57.000]  讓我們真的不因著時代的改變
[00:05:57.000 --> 00:05:59.000]  不因著科技方便了
[00:05:59.000 --> 00:06:02.000]  是真的願意為上帝付出我一點的努力
[00:06:02.000 --> 00:06:04.000]  以至我們的生命不一樣
[00:06:04.000 --> 00:06:06.000]  盡你能力記吧
[00:06:06.000 --> 00:06:07.000]  唯有你沒得抄就
[00:06:07.000 --> 00:06:11.000]  第一方面就是平凡中顯神蹟
[00:06:11.000 --> 00:06:12.000]  在經文的故事中
[00:06:12.000 --> 00:06:14.000]  彼得在哪裏遇見耶穌?
[00:06:14.000 --> 00:06:16.000]  在打魚的地方
[00:06:16.000 --> 00:06:17.000]  什麼意思?
[00:06:17.000 --> 00:06:19.000]  在工作最熟悉的環境
[00:06:19.000 --> 00:06:23.000]  我們以為在聖經形容的那裏
[00:06:23.000 --> 00:06:26.000]  是甲尼撒勒湖邊、提比利亞海邊和加利利海
[00:06:26.000 --> 00:06:28.000]  有沒有聽過這些描述?
[00:06:28.000 --> 00:06:29.000]  這麼多不同的地方
[00:06:29.000 --> 00:06:31.000]  其實你當作一個海灣
[00:06:31.000 --> 00:06:33.000]  海灣每一個人都有不同的描述
[00:06:33.000 --> 00:06:35.000]  這三個地方是一個海灣
[00:06:35.000 --> 00:06:36.000]  沿海的地帶
[00:06:36.000 --> 00:06:37.000]  什麼意思?
[00:06:37.000 --> 00:06:38.000]  我解釋給你聽
[00:06:38.000 --> 00:06:40.000]  老尖你聽過吧
[00:06:40.000 --> 00:06:42.000]  不是你的年代
[00:06:42.000 --> 00:06:43.000]  你懂得笑
[00:06:43.000 --> 00:06:44.000]  你明白我說什麼
[00:06:44.000 --> 00:06:46.000]  打後一點的人年代
[00:06:46.000 --> 00:06:47.000]  老尖
[00:06:47.000 --> 00:06:49.000]  大中流
[00:06:49.000 --> 00:06:50.000]  都是在說什麼?
[00:06:50.000 --> 00:06:54.000]  就是在說沿海尖沙咀海旁的一帶的描述
[00:06:54.000 --> 00:06:56.000]  它也是尖東或尖沙咀
[00:06:56.000 --> 00:06:59.000]  但只不過在不同的海灣範圍裏
[00:06:59.000 --> 00:07:00.000]  這樣理解
[00:07:00.000 --> 00:07:02.000]  所以聖經說
[00:07:02.000 --> 00:07:06.000]  有什麼加利利海、提比利亞海邊和甲尼撒勒湖邊
[00:07:06.000 --> 00:07:08.000]  都是指海灣的一帶
[00:07:08.000 --> 00:07:09.000]  這樣理解
[00:07:09.000 --> 00:07:10.000]  明白了嗎?
[00:07:10.000 --> 00:07:13.000]  在一個熟悉的環境裏面遇見耶穌
[00:07:13.000 --> 00:07:17.000]  很多人以為神蹟或一些奇妙的事情
[00:07:17.000 --> 00:07:19.000]  只是獨特的場景
[00:07:19.000 --> 00:07:21.000]  就是說在故事一開始的時候
[00:07:21.000 --> 00:07:22.000]  彼得在哪裏遇見耶穌
[00:07:22.000 --> 00:07:24.000]  是一個很熟悉的環境
[00:07:24.000 --> 00:07:25.000]  很普通的環境
[00:07:25.000 --> 00:07:26.000]  是工作的環境
[00:07:26.000 --> 00:07:27.000]  等於你追巴士
[00:07:27.000 --> 00:07:28.000]  在巴士裏面
[00:07:28.000 --> 00:07:29.000]  在地鐵裏面
[00:07:29.000 --> 00:07:30.000]  在工作場所裏面
[00:07:30.000 --> 00:07:31.000]  在你影印的時候
[00:07:31.000 --> 00:07:32.000]  在你換尿片的時候
[00:07:32.000 --> 00:07:34.000]  在你煮飯的時候
[00:07:34.000 --> 00:07:37.000]  每個人都不同
[00:07:37.000 --> 00:07:39.000]  遇見了耶穌
[00:07:39.000 --> 00:07:41.000]  我們以為在哪裏可以遇見耶穌
[00:07:41.000 --> 00:07:43.000]  我們以為神蹟在哪裏發生
[00:07:43.000 --> 00:07:45.000]  那麼定義一下什麼叫神蹟
[00:07:45.000 --> 00:07:47.000]  大家有上主教學過嗎?
[00:07:47.000 --> 00:07:49.000]  通常都不敢舉手
[00:07:49.000 --> 00:07:50.000]  你一舉手就當然問你了
[00:07:50.000 --> 00:07:52.000]  什麼叫神蹟?
[00:07:52.000 --> 00:07:55.000]  這字眼分了教會很久
[00:07:55.000 --> 00:07:56.000]  好像認識又不認識之間
[00:07:56.000 --> 00:07:58.000]  什麼叫神蹟?
[00:07:58.000 --> 00:07:59.000]  有沒有上主教學?
[00:07:59.000 --> 00:08:01.000]  四福音一定講神蹟
[00:08:01.000 --> 00:08:03.000]  什麼叫神蹟?
[00:08:03.000 --> 00:08:05.000]  不自然的事
[00:08:05.000 --> 00:08:06.000]  還有呢?
[00:08:06.000 --> 00:08:08.000]  什麼叫神蹟?
[00:08:08.000 --> 00:08:10.000]  神能夠做的事
[00:08:10.000 --> 00:08:12.000]  其實神蹟就是記號的意思
[00:08:12.000 --> 00:08:13.000]  寫下它
[00:08:13.000 --> 00:08:14.000]  認識我以後
[00:08:14.000 --> 00:08:15.000]  人家問你什麼叫神蹟?
[00:08:15.000 --> 00:08:16.000]  神蹟就是記號
[00:08:16.000 --> 00:08:17.000]  什麼記號?
[00:08:17.000 --> 00:08:19.000]  神臨在的記號
[00:08:19.000 --> 00:08:20.000]  就是有些事
[00:08:20.000 --> 00:08:21.000]  他看到一個符號
[00:08:21.000 --> 00:08:23.000]  有一個深層的意義
[00:08:23.000 --> 00:08:25.000]  我住沙田就最有這個情況
[00:08:25.000 --> 00:08:26.000]  在單車徑
[00:08:26.000 --> 00:08:28.000]  你見到一個單車卡住
[00:08:28.000 --> 00:08:29.000]  什麼意思?
[00:08:29.000 --> 00:08:31.000]  有一個單車圓圈牌
[00:08:31.000 --> 00:08:32.000]  有一個單車卡住
[00:08:32.000 --> 00:08:33.000]  什麼意思?
[00:08:33.000 --> 00:08:35.000]  不給二十單車
[00:08:35.000 --> 00:08:36.000]  有一個行人
[00:08:36.000 --> 00:08:38.000]  有一個人卡住的人
[00:08:38.000 --> 00:08:40.000]  你說我香港人
[00:08:40.000 --> 00:08:41.000]  我都不理這些
[00:08:41.000 --> 00:08:42.000]  是不是?
[00:08:42.000 --> 00:08:43.000]  所以很多人我見到
[00:08:43.000 --> 00:08:44.000]  都不理這些牌
[00:08:44.000 --> 00:08:45.000]  有深層意義
[00:08:45.000 --> 00:08:46.000]  他不理的
[00:08:46.000 --> 00:08:47.000]  有一個人卡住
[00:08:47.000 --> 00:08:48.000]  什麼意思?
[00:08:48.000 --> 00:08:50.000]  這麼多人不認識
[00:08:50.000 --> 00:08:51.000]  他們不認識
[00:08:51.000 --> 00:08:52.000]  所以就不理
[00:08:52.000 --> 00:08:53.000]  就是不給人走
[00:08:53.000 --> 00:08:55.000]  所以你在沙田很有趣
[00:08:55.000 --> 00:08:56.000]  單車徑
[00:08:56.000 --> 00:08:57.000]  不應該只講沙田
[00:08:57.000 --> 00:08:58.000]  單車徑也是
[00:08:58.000 --> 00:08:59.000]  卡住單車的人
[00:08:59.000 --> 00:09:00.000]  就有單車走
[00:09:00.000 --> 00:09:01.000]  卡住人的人
[00:09:01.000 --> 00:09:03.000]  也有人走
[00:09:03.000 --> 00:09:04.000]  明白嗎?
[00:09:04.000 --> 00:09:05.000]  無論如何
[00:09:05.000 --> 00:09:06.000]  這些符號
[00:09:06.000 --> 00:09:08.000]  有一個深層的意義
[00:09:08.000 --> 00:09:10.000]  有一個訊息釋放出來
[00:09:10.000 --> 00:09:11.000]  神蹟是一個記號
[00:09:11.000 --> 00:09:12.000]  什麼記號?
[00:09:12.000 --> 00:09:14.000]  是神臨在的記號
[00:09:14.000 --> 00:09:16.000]  當你見到這個記號的時候
[00:09:16.000 --> 00:09:17.000]  你知道神在當中
[00:09:17.000 --> 00:09:19.000]  那個叫神蹟
[00:09:19.000 --> 00:09:20.000]  明白嗎?
[00:09:20.000 --> 00:09:22.000]  神蹟有兩類
[00:09:22.000 --> 00:09:23.000]  又寫下了
[00:09:23.000 --> 00:09:24.000]  有一個超自然神蹟
[00:09:24.000 --> 00:09:27.000]  黑眼能夠看見 頹頹能夠行走 死人能夠復活
[00:09:27.000 --> 00:09:29.000]  叫超自然神蹟
[00:09:29.000 --> 00:09:31.000]  但神蹟還有第二類
[00:09:31.000 --> 00:09:33.000]  並且是更多發生在我們生命中的
[00:09:33.000 --> 00:09:36.000]  叫平凡中顯得不平凡的神蹟
[00:09:36.000 --> 00:09:37.000]  我解釋給你聽
[00:09:37.000 --> 00:09:38.000]  好嗎?
[00:09:38.000 --> 00:09:39.000]  記得了
[00:09:39.000 --> 00:09:40.000]  神蹟有哪兩類?
[00:09:40.000 --> 00:09:42.000]  超自然神蹟還有第二類呢?
[00:09:42.000 --> 00:09:46.000]  平凡中顯得不平凡的神蹟
[00:09:46.000 --> 00:09:47.000]  多謝大家
[00:09:47.000 --> 00:09:48.000]  終於開始肯回答了
[00:09:48.000 --> 00:09:49.000]  OK了
[00:09:49.000 --> 00:09:50.000]  我們繼續發展下去
[00:09:50.000 --> 00:09:53.000]  很多時候以為神蹟發生什麼呢?
[00:09:53.000 --> 00:09:56.000]  但是在春令會 夏令會 冬令會
[00:09:56.000 --> 00:09:58.000]  你們教會還會維持這些營會嗎?
[00:09:58.000 --> 00:09:59.000]  不計疫情來說
[00:09:59.000 --> 00:10:01.000]  有沒有夏令會的?
[00:10:01.000 --> 00:10:02.000]  失傳了
[00:10:02.000 --> 00:10:04.000]  有沒有冬令會的?
[00:10:04.000 --> 00:10:05.000]  又失傳了
[00:10:05.000 --> 00:10:07.000]  有沒有去過夏令會 冬令會的?
[00:10:07.000 --> 00:10:08.000]  舉手吧
[00:10:08.000 --> 00:10:10.000]  這些通常都是資深教友
[00:10:10.000 --> 00:10:11.000]  多謝
[00:10:11.000 --> 00:10:14.000]  我初進寺的時候很熱心
[00:10:14.000 --> 00:10:16.000]  幫忙辦過夏令會
[00:10:16.000 --> 00:10:17.000]  可以嗎?
[00:10:17.000 --> 00:10:18.000]  大大小小
[00:10:18.000 --> 00:10:21.000]  通常這些都是一百人至二百人教會裡面
[00:10:21.000 --> 00:10:23.000]  大家裸駕
[00:10:23.000 --> 00:10:24.000]  最原始的時候
[00:10:24.000 --> 00:10:26.000]  試過六日五夜
[00:10:26.000 --> 00:10:27.000]  試過沒有?
[00:10:27.000 --> 00:10:28.000]  試過舉手
[00:10:28.000 --> 00:10:29.000]  有沒有六日五夜的?
[00:10:29.000 --> 00:10:30.000]  突然間會見到有一個舉手
[00:10:30.000 --> 00:10:32.000]  這些也是很少經歷的
[00:10:32.000 --> 00:10:34.000]  這些也是極度資深才有的
[00:10:34.000 --> 00:10:35.000]  六日五夜
[00:10:35.000 --> 00:10:37.000]  以前真的是那些很肯裸駕的
[00:10:37.000 --> 00:10:38.000]  裸自己大駕
[00:10:38.000 --> 00:10:39.000]  六日五夜
[00:10:39.000 --> 00:10:41.000]  堆到幾十人至一百
[00:10:41.000 --> 00:10:44.000]  早午晚三餐
[00:10:44.000 --> 00:10:46.000]  什麼叫早午晚三餐呢?
[00:10:46.000 --> 00:10:47.000]  早上聽道
[00:10:47.000 --> 00:10:48.000]  然後分組
[00:10:48.000 --> 00:10:51.000]  吃完飯回來下午又分組
[00:10:51.000 --> 00:10:52.000]  聽道再分組
[00:10:52.000 --> 00:10:53.000]  然後吃晚飯
[00:10:53.000 --> 00:10:54.000]  吃晚飯之後
[00:10:54.000 --> 00:10:56.000]  又再聽道再分組
[00:10:56.000 --> 00:10:58.000]  我們這些年輕人當然問一個問題
[00:10:58.000 --> 00:11:00.000]  有沒有自由時間?
[00:11:00.000 --> 00:11:01.000]  我最厲害了
[00:11:01.000 --> 00:11:02.000]  你馬上笑了
[00:11:02.000 --> 00:11:03.000]  自由時間沒有的
[00:11:03.000 --> 00:11:05.000]  那個年代沒有自由時間
[00:11:05.000 --> 00:11:07.000]  只是一天三餐很充實
[00:11:07.000 --> 00:11:09.000]  那我就半開玩笑了
[00:11:09.000 --> 00:11:12.000]  我們以為在這些春令會夏令會冬令會
[00:11:12.000 --> 00:11:13.000]  才能夠碰到上帝
[00:11:13.000 --> 00:11:15.000]  我們一年一度或兩度
[00:11:15.000 --> 00:11:16.000]  我們真的期待
[00:11:16.000 --> 00:11:17.000]  還有陪靈會
[00:11:17.000 --> 00:11:19.000]  這些特殊聚會裏面
[00:11:19.000 --> 00:11:20.000]  神先臨在
[00:11:20.000 --> 00:11:22.000]  其他時候神就不會了
[00:11:22.000 --> 00:11:23.000]  真的很有趣
[00:11:23.000 --> 00:11:24.000]  我們有這樣的錯覺
[00:11:24.000 --> 00:11:25.000]  我經常半開玩笑
[00:11:25.000 --> 00:11:27.000]  去完春令會夏令會
[00:11:27.000 --> 00:11:29.000]  你有兩個表現
[00:11:29.000 --> 00:11:30.000]  一
[00:11:30.000 --> 00:11:31.000]  你的頭有光環
[00:11:31.000 --> 00:11:33.000]  充滿著神的同在
[00:11:33.000 --> 00:11:34.000]  早午晚三餐
[00:11:34.000 --> 00:11:35.000]  六日五夜這樣鞠躬
[00:11:35.000 --> 00:11:36.000]  你是不是很厲害?
[00:11:36.000 --> 00:11:38.000]  靈性是不是變強了?
[00:11:38.000 --> 00:11:39.000]  第二個可能性
[00:11:39.000 --> 00:11:40.000]  你會流鼻血
[00:11:40.000 --> 00:11:42.000]  什麼意思?
[00:11:42.000 --> 00:11:44.000]  虛不受補
[00:11:44.000 --> 00:11:45.000]  明白嗎?
[00:11:45.000 --> 00:11:47.000]  看信徒你是屬於哪一類
[00:11:47.000 --> 00:11:48.000]  你自己反省一下
[00:11:48.000 --> 00:11:49.000]  那個年代就是這樣
[00:11:49.000 --> 00:11:51.000]  我們很期待春令會夏令會
[00:11:51.000 --> 00:11:52.000]  明白嗎?
[00:11:52.000 --> 00:11:53.000]  我們很想碰到上帝
[00:11:53.000 --> 00:11:55.000]  因為平時生活很忙碌
[00:11:55.000 --> 00:11:56.000]  我們以為在這些特殊聚會裏面
[00:11:56.000 --> 00:11:57.000]  上帝先臨在
[00:11:57.000 --> 00:11:59.000]  但經文卻不是這樣說
[00:11:59.000 --> 00:12:02.000]  在一個最普通最普通的工作場所
[00:12:02.000 --> 00:12:03.000]  神就臨在
[00:12:03.000 --> 00:12:05.000]  你們有沒有想過
[00:12:05.000 --> 00:12:08.000]  神跡可以在你最慣常
[00:12:08.000 --> 00:12:10.000]  最普通的場合裏面出現
[00:12:10.000 --> 00:12:11.000]  正如剛才我舉例說
[00:12:11.000 --> 00:12:13.000]  我分享一個故事
[00:12:13.000 --> 00:12:15.000]  大家就明白我在說什麼
[00:12:15.000 --> 00:12:16.000]  有位姊妹
[00:12:16.000 --> 00:12:19.000]  小朋友早產出世
[00:12:19.000 --> 00:12:21.000]  較為身體虛弱
[00:12:21.000 --> 00:12:22.000]  她有一個問題
[00:12:22.000 --> 00:12:24.000]  就是經常有發燒的現象
[00:12:24.000 --> 00:12:26.000]  你知道小朋友發燒
[00:12:26.000 --> 00:12:28.000]  這裏應該有很多媽媽
[00:12:28.000 --> 00:12:30.000]  小朋友發燒都挺擔心的
[00:12:30.000 --> 00:12:32.000]  你會怎樣做?
[00:12:32.000 --> 00:12:34.000]  各位媽媽
[00:12:34.000 --> 00:12:35.000]  勾起你少少回憶
[00:12:35.000 --> 00:12:36.000]  如果小朋友發燒
[00:12:36.000 --> 00:12:37.000]  你會怎樣做?
[00:12:37.000 --> 00:12:38.000]  很小的時候
[00:12:38.000 --> 00:12:40.000]  怎樣?
[00:12:40.000 --> 00:12:41.000]  脫光衣服我聽到
[00:12:41.000 --> 00:12:42.000]  我略略聽到
[00:12:42.000 --> 00:12:43.000]  對的
[00:12:43.000 --> 00:12:44.000]  可能自己擦身
