
[00:00:00.000 --> 00:00:02.600]  弟兄姊妹今天是年初二
[00:03:29.400 --> 00:03:32.900]  因為他們的親戚都問他們
[00:03:32.900 --> 00:03:37.000]  就是在外面有沒有認識男朋友女朋友這樣子
[00:03:37.000 --> 00:03:40.200]  他們都表達這個壓力非常的大
[00:03:40.200 --> 00:03:44.400]  所以最近過去幾年有個新的生意
[00:03:44.400 --> 00:03:49.600]  就在網絡上面就是要出租男朋友女朋友
[00:03:49.600 --> 00:03:52.600]  讓你們帶這些男朋友女朋友回家
[00:03:52.600 --> 00:03:55.600]  就過幾天讓爸爸媽媽親戚都見一見
[00:03:55.600 --> 00:03:58.800]  然後就免去他們的擔心
[00:03:58.800 --> 00:04:00.800]  所以我們看到很多的壓力
[00:04:00.800 --> 00:04:03.000]  比較也會帶來很大的壓力
[00:04:03.000 --> 00:04:05.400]  現在我給大家看一個短片也很有意思
[00:04:05.400 --> 00:04:07.400]  就是我過去幾天看到的
[00:04:07.400 --> 00:04:11.700]  那我請幫忙放一下幾分鐘一首歌
[00:04:11.700 --> 00:04:15.200]  他們在一個樂團裡面唱一首歌
[00:04:15.200 --> 00:04:17.900]  來代表現在的一種的
[00:04:41.700 --> 00:04:43.900]  人生規劃太簡單
[00:04:43.900 --> 00:04:45.900]  還沒讀研究上班
[00:04:45.900 --> 00:04:49.400]  沒聽完書的話去他的單位當個保安
[00:04:49.400 --> 00:04:51.400]  花開了不准去摘
[00:04:51.400 --> 00:04:53.400]  大學都不准戀愛
[00:04:53.400 --> 00:04:55.400]  喜歡的人物是學歷派
[00:04:55.400 --> 00:04:56.900]  你就是身高太矮
[00:04:56.900 --> 00:04:58.900]  同國族相互出現
[00:04:58.900 --> 00:05:00.400]  連宇宙飛船重演
[00:05:00.400 --> 00:05:02.900]  一家老小的人往後交替
[00:05:02.900 --> 00:05:05.900]  我們是全畢業一個月內就任總裁
[00:05:05.900 --> 00:05:08.400]  三年將停立馬結婚生小孩
[00:05:08.400 --> 00:05:11.900]  最好是公共財務
[00:05:11.900 --> 00:05:21.400]  沒人能改我的脾氣
[00:05:21.400 --> 00:05:24.900]  願你真生活
[00:05:38.900 --> 00:05:43.900]  我擁有我自己的人生
[00:05:43.900 --> 00:05:45.900]  滿眼悲哀將我征服
[00:05:45.900 --> 00:05:47.400]  想向別人做對
[00:05:47.400 --> 00:05:49.400]  我不會放棄我的理想
[00:05:49.400 --> 00:05:52.900]  我要寄託早點變我最討厭的模樣
[00:05:52.900 --> 00:05:57.400]  我擁有我自己的人生
[00:05:57.400 --> 00:05:59.900]  滿眼悲哀將我征服
[00:05:59.900 --> 00:06:02.400]  各位親愛的家人
[00:06:02.400 --> 00:06:06.900]  我有我自己的人生
[00:06:08.400 --> 00:06:14.400]  我擁有我自己的人生
[00:06:14.400 --> 00:06:16.900]  老朋友
[00:06:16.900 --> 00:06:20.400]  誰找對你去談戀愛
[00:06:20.400 --> 00:06:22.900]  全場
[00:06:22.900 --> 00:06:26.900]  自己平台有你
[00:06:26.900 --> 00:06:29.900]  熟悉我們的本錢
[00:06:29.900 --> 00:06:34.900]  快樂才是我們的話題
[00:06:34.900 --> 00:06:39.400]  說把槍放箭
[00:06:39.400 --> 00:06:41.900]  看來是時候了
[00:06:41.900 --> 00:06:43.900]  你已經是大膽
[00:06:43.900 --> 00:06:47.900]  面貌不揣插的美
[00:06:47.900 --> 00:06:52.400]  趁機自首不進考試會
[00:06:52.400 --> 00:07:06.900]  還是要愛上向前
[00:07:06.900 --> 00:07:19.900]  看完這個短片
[00:07:19.900 --> 00:07:21.900]  不知道大家有些什麼感受
[00:07:21.900 --> 00:07:23.900]  這一代的年輕人
[00:07:23.900 --> 00:07:25.900]  這裡講到特別是內地的年輕人
[00:07:25.900 --> 00:07:28.900]  他們的難處真的不少
[00:07:28.900 --> 00:07:29.900]  看完這個短片
[00:07:29.900 --> 00:07:33.900]  我自己有個很深的感受就是
[00:07:33.900 --> 00:07:35.900]  我們真的需要福音
[00:07:35.900 --> 00:07:38.900]  真的需要聖經的價值觀
[00:07:38.900 --> 00:07:39.900]  如果沒有福音
[00:07:39.900 --> 00:07:42.900]  我們沒有真正的滿足
[00:07:42.900 --> 00:07:44.900]  沒有真正的平安喜樂
[00:07:44.900 --> 00:07:49.400]  更不會說我們可以知足常樂
[00:07:49.400 --> 00:07:52.900]  剛才那個片子叫做春節自救指南
[00:07:52.900 --> 00:07:55.900]  其實是很特別的一個名稱
[00:07:55.900 --> 00:07:58.900]  我們看今天經文裡面就講到
[00:07:58.900 --> 00:08:01.900]  但是保羅是另外一個角度去說
[00:08:01.900 --> 00:08:03.900]  他在聖經的教導當中
[00:08:03.900 --> 00:08:05.900]  他要知足常樂
[00:08:05.900 --> 00:08:07.900]  他說我已經學會了
[00:08:07.900 --> 00:08:09.900]  無論在什麼樣的情況之下
[00:08:09.900 --> 00:08:11.900]  都可以知足
[00:08:11.900 --> 00:08:13.900]  我知道怎樣處卑賤
[00:08:13.900 --> 00:08:15.900]  也知道怎樣處富裕
[00:08:15.900 --> 00:08:17.900]  我已經得了秘訣
[00:08:17.900 --> 00:08:19.900]  無論在任何情況之下
[00:08:19.900 --> 00:08:20.900]  或是飽足 或是飢餓
[00:08:20.900 --> 00:08:23.900]  或是富裕 或是缺乏
[00:08:23.900 --> 00:08:25.900]  都可以知足
[00:08:25.900 --> 00:08:27.900]  我靠著那加給我能力的
[00:08:27.900 --> 00:08:30.900]  凡事都能做
[00:08:30.900 --> 00:08:34.900]  保羅能夠靠著主來知足常樂
[00:08:34.900 --> 00:08:37.900]  同樣我們也可以靠著主來知足常樂
[00:08:37.900 --> 00:08:39.900]  今天我們就從經文來探討
[00:08:39.900 --> 00:08:42.900]  這些的秘訣到底是什麼樣
[00:08:42.900 --> 00:08:44.900]  首先我們再問
[00:08:44.900 --> 00:08:48.900]  什麼樣的因素會阻礙人有平安喜樂呢
[00:08:48.900 --> 00:08:51.900]  從經文當中我們至少看到兩個方面
[00:08:51.900 --> 00:08:55.900]  第一個方面就講到一個有裂痕的人際關係
[00:08:55.900 --> 00:08:57.900]  第四章頭二道事節
[00:08:57.900 --> 00:09:00.900]  那裡講到了保羅串
[00:09:00.900 --> 00:09:05.900]  兩位的應該是姊妹來的
[00:09:05.900 --> 00:09:08.900]  在足裡面要異戀相同
[00:09:08.900 --> 00:09:10.900]  他說我真誠的同道
[00:09:10.900 --> 00:09:13.900]  我也求你幫助他們
[00:09:13.900 --> 00:09:15.900]  那這兩位姊妹
[00:09:15.900 --> 00:09:18.900]  我猜想聖經很多學者也被說
[00:09:18.900 --> 00:09:20.900]  他們是菲律比教會的兩位姊妹
[00:09:20.900 --> 00:09:22.900]  他們之間有很多的
[00:09:22.900 --> 00:09:25.900]  不知道什麼原因產生的一個矛盾
[00:09:25.900 --> 00:09:27.900]  而且他們的矛盾已經公開化了
[00:09:27.900 --> 00:09:30.900]  以至於驚動了遠在羅馬
[00:09:30.900 --> 00:09:34.900]  寫信給菲律比教會的保羅都知道
[00:09:34.900 --> 00:09:37.900]  所以保羅在這裡公開的呼籲
[00:09:37.900 --> 00:09:41.900]  不要忘記這個菲律比書是一個公開的書信
[00:09:41.900 --> 00:09:44.900]  有人拿了書信留在菲律比教會
[00:09:44.900 --> 00:09:46.900]  在眾人面前算讀
[00:09:46.900 --> 00:09:48.900]  所以這件事情對這兩位姊妹來說
[00:09:48.900 --> 00:09:51.900]  其實他們的情況其實傳教會都知道
[00:09:51.900 --> 00:09:53.900]  要不的話保羅不會在這裡說
[00:09:53.900 --> 00:09:58.900]  串他們要在足裡的異戀相同
[00:09:58.900 --> 00:10:00.900]  教會之間的肢體不合
[00:10:00.900 --> 00:10:02.900]  或者有些不同的看法
[00:10:02.900 --> 00:10:03.900]  有些什麼原因呢
[00:10:03.900 --> 00:10:05.900]  我們常常問這些的不合
[00:10:05.900 --> 00:10:10.900]  這些矛盾到底是一些文化的問題
[00:10:10.900 --> 00:10:11.900]  還是真理的問題
[00:10:11.900 --> 00:10:13.900]  是一個傳統的問題呢
[00:10:13.900 --> 00:10:15.900]  還是一個真理的問題
[00:10:15.900 --> 00:10:17.900]  是一個個人偏好的問題呢
[00:10:17.900 --> 00:10:20.900]  還是聖經真理的問題
[00:10:20.900 --> 00:10:22.900]  這裡有個圖片
[00:10:22.900 --> 00:10:26.900]  裡面看到有些什麼東西啊 大家
[00:10:26.900 --> 00:10:29.900]  猜不猜到是什麼來的
[00:10:29.900 --> 00:10:32.900]  教會裡面的長的椅子
[00:10:32.900 --> 00:10:35.900]  我聽說有個教會是這樣子
[00:10:35.900 --> 00:10:37.900]  那個教會很有歷史
[00:10:37.900 --> 00:10:40.900]  超過五十年六十年的歷史
[00:10:40.900 --> 00:10:43.900]  然後他們是用一些長凳子來聚會的
[00:10:43.900 --> 00:10:45.900]  但是來了一個新的牧者
[00:10:45.900 --> 00:10:48.900]  然後他看到教會的發展空間
[00:10:48.900 --> 00:10:50.900]  使用的空間可能需要一個調整
[00:10:50.900 --> 00:10:54.900]  就跟指示會跟一些長職在討論說
[00:10:54.900 --> 00:10:57.900]  好不好我們把這些長的椅子
[00:10:57.900 --> 00:10:59.900]  都換成一些能夠好像我們這樣子
[00:10:59.900 --> 00:11:00.900]  可以活動的椅子
[00:11:00.900 --> 00:11:03.900]  這樣子我們教會就可以有更多的空間
[00:11:03.900 --> 00:11:06.900]  來靈活的使用教會的一些情況
[00:11:06.900 --> 00:11:09.900]  但是大家有不同的看法
[00:11:09.900 --> 00:11:12.900]  有些在教會裡面比較長時間的肢體
[00:11:12.900 --> 00:11:15.900]  他們覺得這些長凳子這麼長的歷史了
[00:11:15.900 --> 00:11:18.900]  而且它很有歷史的價值
[00:11:18.900 --> 00:11:22.900]  代表了我們教會的一個很長的歷史
[00:11:22.900 --> 00:11:24.900]  我們需要保留它
[00:11:24.900 --> 00:11:28.900]  我問這個到底是真理的問題呢
[00:11:28.900 --> 00:11:31.900]  還是一個文化傳統的問題呢
[00:11:31.900 --> 00:11:33.900]  這很值得我們去思考
[00:11:33.900 --> 00:11:36.900]  是深思的一個情況
[00:11:36.900 --> 00:11:39.900]  除了這些傳統文化之外
[00:11:39.900 --> 00:11:42.900]  還有一些是個人偏好的問題
[00:11:42.900 --> 00:11:44.900]  有些弟兄姐妹有些知己
[00:11:44.900 --> 00:11:50.900]  就很希望做溝通非常好
[00:11:50.900 --> 00:11:52.900]  就是對一些事情非常的執著
[00:11:52.900 --> 00:11:56.900]  任何大小事情都要第一時間知道
[00:11:56.900 --> 00:12:00.900]  然後他說這是尊重跟溝通的
[00:12:00.900 --> 00:12:02.900]  很重要的一個元素
[00:12:02.900 --> 00:12:04.900]  但是有時候弟兄姐妹
[00:12:04.900 --> 00:12:07.900]  有一些的快跟慢的情況不一樣
[00:12:07.900 --> 00:12:09.900]  個人偏好不一樣
[00:12:09.900 --> 00:12:11.900]  所以有時候做事情出來的時候
[00:12:11.900 --> 00:12:14.900]  就有一些的不一樣的看法
[00:12:14.900 --> 00:12:16.900]  我問大家一個問題就是
[00:12:16.900 --> 00:12:18.900]  這樣的情況發生了
[00:12:18.900 --> 00:12:20.900]  到底跟聖經的教導
[00:12:20.900 --> 00:12:23.900]  是不是有一個原則性的衝突呢
[00:12:23.900 --> 00:12:24.900]  其實不是的
[00:12:24.900 --> 00:12:26.900]  但是往往是這些小的問題
[00:12:26.900 --> 00:12:31.900]  造成了人際關係上面的有些的不容易
[00:12:31.900 --> 00:12:33.900]  那除了人際關係方面
[00:12:33.900 --> 00:12:34.900]  當然還有另外一方面
[00:12:34.900 --> 00:12:37.900]  就是物質生活方面的缺乏
[00:12:37.900 --> 00:12:41.900]  保羅在四章裡邊毫不隱晦地說
[00:12:41.900 --> 00:12:43.900]  是因為他的確是缺乏的
[00:12:43.900 --> 00:12:47.900]  而這個缺乏是指到他在物質上面的缺乏
[00:12:47.900 --> 00:12:50.900]  因為我們知道保羅在宣教的路程上面
[00:12:50.900 --> 00:12:53.900]  他是自己有很大部分的時間
[00:12:53.900 --> 00:12:57.900]  是自己激盪腾去維持他的生活
[00:12:57.900 --> 00:12:59.900]  維持他的物質上的需要
[00:12:59.900 --> 00:13:02.900]  當然也有弟兄姊妹在支持他
[00:13:02.900 --> 00:13:03.900]  也有教會
[00:13:03.900 --> 00:13:05.900]  包括菲律賓教會也是一個很好的教會
[00:13:05.900 --> 00:13:12.900]  也有幾次去服侍他的物質上的需要
[00:13:12.900 --> 00:13:16.900]  我自己在德國有一段留學的經歷
[00:13:16.900 --> 00:13:20.900]  也經歷過一個物質生活上的缺乏
[00:13:20.900 --> 00:13:24.900]  有時候缺乏的確讓我們很難喜樂起來
[00:13:24.900 --> 00:13:26.900]  很難有平安在當中
[00:13:26.900 --> 00:13:30.900]  我記得有一次我跟我太太在奧地利
[00:13:30.900 --> 00:13:32.900]  在薩爾斯堡這個城市
[00:13:32.900 --> 00:13:34.900]  我們要換到法蘭克福這個城市去
[00:13:34.900 --> 00:13:35.900]  我們要搬家
[00:13:35.900 --> 00:13:36.900]  而不是說旅行
[00:13:36.900 --> 00:13:37.900]  是搬家
[00:13:37.900 --> 00:13:40.900]  搬家是有六箱的行李
[00:13:40.900 --> 00:13:41.900]  然後還有一個電子行
[00:13:41.900 --> 00:13:43.900]  就七箱東西
[00:13:43.900 --> 00:13:44.900]  我們怎麼搬呢
[00:13:44.900 --> 00:13:45.900]  我們是坐火車
[00:13:45.900 --> 00:13:46.900]  我們沒有請
[00:13:46.900 --> 00:13:48.900]  因為我們有限制
[00:13:48.900 --> 00:13:50.900]  我們有請一些的幫忙
[00:13:50.900 --> 00:13:51.900]  就是說運這些
[00:13:51.900 --> 00:13:52.900]  都是我們兩個人運
[00:13:52.900 --> 00:13:54.900]  那六七箱東西你們想一下
[00:13:54.900 --> 00:13:55.900]  我們怎麼搬呢
[00:13:55.900 --> 00:13:57.900]  有什麼方法
[00:13:57.900 --> 00:13:59.900]  那我
[00:13:59.900 --> 00:14:00.900]  輪流搬
[00:14:00.900 --> 00:14:02.900]  通常是男生可以搬得動
[00:14:02.900 --> 00:14:03.900]  女生就
[00:14:03.900 --> 00:14:04.900]  我太太那時候
[00:14:04.900 --> 00:14:06.900]  我也讓她搬一些
[00:14:06.900 --> 00:14:08.900]  但是我們是五十米
[00:14:08.900 --> 00:14:09.900]  一百米這樣子
[00:14:09.900 --> 00:14:11.900]  把東西這樣搬過去
[00:14:11.900 --> 00:14:12.900]  當然我們可以
[00:14:12.900 --> 00:14:13.900]  有坐火車
[00:14:13.900 --> 00:14:14.900]  有坐公共汽車
[00:14:14.900 --> 00:14:15.900]  巴士等等
[00:14:15.900 --> 00:14:17.900]  但是我們是在路途上
[00:14:17.900 --> 00:14:19.900]  因為有些地方是沒有辦法坐車
[00:14:19.900 --> 00:14:23.900]  我們也沒有支援去請Taxi
[00:14:23.900 --> 00:14:24.900]  怎麼樣的
[00:14:24.900 --> 00:14:25.900]  那我們就五十米
[00:14:25.900 --> 00:14:26.900]  放東西在這裡
[00:14:26.900 --> 00:14:28.900]  那我們把東西放到那邊
[00:14:28.900 --> 00:14:29.900]  我們看著這邊東西
[00:14:29.900 --> 00:14:30.900]  沒有被別人拿走
[00:14:30.900 --> 00:14:31.900]  那我們就搬過去
[00:14:31.900 --> 00:14:33.900]  那到了法蘭克福怎麼辦呢
[00:14:33.900 --> 00:14:34.900]  我們在火車站的時候
[00:14:34.900 --> 00:14:36.900]  把行李放在一些
[00:14:36.900 --> 00:14:40.900]  行李的儲存室裡面
[00:14:40.900 --> 00:14:41.900]  有三件就在那邊
[00:14:41.900 --> 00:14:43.900]  那其他的運到住的地方
[00:14:43.900 --> 00:14:44.900]  然後再回來火車站
[00:14:44.900 --> 00:14:46.900]  再拿來一些東西
[00:14:46.900 --> 00:14:47.900]  而且當天很特別
[00:14:47.900 --> 00:14:49.900]  因為德國很多的州份
[00:14:49.900 --> 00:14:50.900]  他們的假期
[00:14:50.900 --> 00:14:52.900]  是自己的州份決定的
[00:14:52.900 --> 00:14:54.900]  當天我們去到法蘭克福的時候
[00:14:54.900 --> 00:14:55.900]  剛好是那個
[00:14:55.900 --> 00:14:58.900]  法蘭克福那個州有假期
[00:14:58.900 --> 00:14:59.900]  有假期
[00:14:59.900 --> 00:15:00.900]  我們之前不知道
[00:15:00.900 --> 00:15:01.900]  那去到那個地方
[00:15:01.900 --> 00:15:04.900]  我們因為香港很好
[00:15:04.900 --> 00:15:06.900]  今天初二年初二
[00:15:06.900 --> 00:15:07.900]  但是外面也開門了
[00:15:07.900 --> 00:15:08.900]  大家也開門了
[00:15:08.900 --> 00:15:10.900]  我今天中午去買東西也有開門
[00:15:10.900 --> 00:15:12.900]  但是那邊一旦放假的
[00:15:12.900 --> 00:15:14.900]  全部是關門的
[00:15:14.900 --> 00:15:16.900]  我們出去沒有預備到食物
[00:15:16.900 --> 00:15:17.900]  超市關門
[00:15:17.900 --> 00:15:18.900]  餐廳關門
[00:15:18.900 --> 00:15:20.900]  去到那邊沒得吃
[00:15:20.900 --> 00:15:21.900]  我們就很餓了
[00:15:21.900 --> 00:15:23.900]  但是很飢餓
[00:15:23.900 --> 00:15:26.900]  所以有時候在物質上的缺乏
[00:15:26.900 --> 00:15:28.900]  的確讓我們很難喜樂起來
[00:15:28.900 --> 00:15:30.900]  很難得到平安
[00:15:30.900 --> 00:15:35.900]  但是這些物質上的缺乏
[00:15:35.900 --> 00:15:37.900]  或者人際關係上面的困難
[00:15:37.900 --> 00:15:41.900]  是一個阻礙我們喜樂平安的因素
[00:15:41.900 --> 00:15:43.900]  但最根本的一個因素
[00:15:43.900 --> 00:15:45.900]  是什麼樣子呢
[00:15:45.900 --> 00:15:47.900]  其實是對信徒來說
[00:15:47.900 --> 00:15:50.900]  其實是一個期待的落差
[00:15:50.900 --> 00:15:53.900]  是一個期待的落差
[00:15:53.900 --> 00:15:55.900]  我曾經有這樣的一個經歷
[00:15:55.900 --> 00:15:56.900]  旅行的時候
[00:15:56.900 --> 00:15:59.900]  我到旅行社去幫忙
[00:15:59.900 --> 00:16:01.900]  請他們去幫忙訂旅館
[00:16:01.900 --> 00:16:03.900]  可能大家也經歷過
[00:16:03.900 --> 00:16:04.900]  一般現在是很好的
[00:16:04.900 --> 00:16:06.900]  可以直接在網絡上面訂
[00:16:06.900 --> 00:16:07.900]  那次我不知道為什麼
[00:16:07.900 --> 00:16:09.900]  就去請旅行社幫忙
[00:16:09.900 --> 00:16:10.900]  就看不到圖片
[00:16:10.900 --> 00:16:11.900]  要預訂的時候
[00:16:11.900 --> 00:16:12.900]  旅行社告訴我
[00:16:12.900 --> 00:16:14.900]  我們訂那個房間
[00:16:14.900 --> 00:16:16.900]  是一個高級的套房
[00:16:16.900 --> 00:16:18.900]  我心裡想很好
[00:16:18.900 --> 00:16:21.900]  也看價錢也是不太貴
[00:16:21.900 --> 00:16:24.900]  滿懷希望的來到了這個旅店
[00:16:24.900 --> 00:16:26.900]  結果走進這個房間
[00:16:26.900 --> 00:16:28.900]  侍衛看一下
[00:16:28.900 --> 00:16:30.900]  然後我說
[00:16:30.900 --> 00:16:33.900]  怎麼可以說這是高級的套房呢
[00:16:33.900 --> 00:16:37.900]  這裡的衛生條件好像不是這麼好
[00:16:37.900 --> 00:16:40.900]  但是如果假設反過來
[00:16:40.900 --> 00:16:43.900]  之前在旅行社的時候
[00:16:43.900 --> 00:16:44.900]  他們就告訴你
[00:16:44.900 --> 00:16:46.900]  這是個廉價的套房
[00:16:46.900 --> 00:16:48.900]  測試是一般的
[00:16:48.900 --> 00:16:51.900]  所以價格非常的優惠
[00:16:51.900 --> 00:16:53.900]  你不會抱著很大的期望
[00:16:53.900 --> 00:16:54.900]  去到這個地方的時候
[00:16:54.900 --> 00:16:56.900]  同樣一間的套房
[00:16:56.900 --> 00:16:59.900]  感受就可能很不一樣
[00:16:59.900 --> 00:17:01.900]  所以我們從這個小的例子看到
[00:17:01.900 --> 00:17:06.900]  其實有時候期待是讓我們
[00:17:06.900 --> 00:17:07.900]  有落差的時候
[00:17:07.900 --> 00:17:09.900]  是讓我們感受不到一些的
[00:17:09.900 --> 00:17:12.900]  真正的一個情況
[00:17:12.900 --> 00:17:13.900]  在這裡寫到
[00:17:13.900 --> 00:17:16.900]  很多的基督徒常常感到沮喪
[00:17:16.900 --> 00:17:18.900]  沒有平安喜樂
[00:17:18.900 --> 00:17:21.900]  原因是我們沒有預期到
[00:17:21.900 --> 00:17:26.900]  我們的平安喜樂將會被受到攻擊
[00:17:26.900 --> 00:17:29.900]  而這個攻擊是誰帶給我們呢
[00:17:29.900 --> 00:17:31.900]  是因為我們的敵人
[00:17:31.900 --> 00:17:32.900]  在聖經裡告訴我們
[00:17:32.900 --> 00:17:33.900]  我們的敵人有誰呢
[00:17:33.900 --> 00:17:35.900]  有世界 有魔鬼
[00:17:35.900 --> 00:17:38.900]  還有我們內在本來的肉身老我
[00:17:38.900 --> 00:17:40.900]  是我們的敵人
[00:17:40.900 --> 00:17:43.900]  當我們高估或者低估
[00:17:43.900 --> 00:17:45.900]  這些敵人的時候
[00:17:45.900 --> 00:17:49.900]  我們的期待就不切實際
[00:17:49.900 --> 00:17:54.900]  我們會在征戰當中就落敗
[00:17:54.900 --> 00:17:56.900]  但是很重要一個真理就是
[00:17:56.900 --> 00:17:59.900]  雖然這些敵人可以傷害我們
[00:17:59.900 --> 00:18:02.900]  但是他無法破壞我們的救恩
[00:18:02.900 --> 00:18:03.900]  在聖經裡邊
[00:18:03.900 --> 00:18:04.900]  耶穌是這樣說的
[00:18:04.900 --> 00:18:06.900]  約翰福音10章27到28節
[00:18:06.900 --> 00:18:09.900]  我們一起來讀這兩個節的經文好不好
[00:18:09.900 --> 00:18:12.900]  你的羊聽我的聲音
[00:18:12.900 --> 00:18:25.900]  這段聖經告訴我們
[00:18:25.900 --> 00:18:27.900]  其實我們的救恩
[00:18:27.900 --> 00:18:29.900]  我們是無法被奪去的
[00:18:29.900 --> 00:18:31.900]  但是那些敵人
[00:18:31.900 --> 00:18:34.900]  是要破壞我們在主裡面
[00:18:34.900 --> 00:18:37.900]  應該本來可以得到的平安跟喜樂
[00:18:37.900 --> 00:18:38.900]  而這種平安喜樂
[00:18:38.900 --> 00:18:40.900]  讓他破壞之後
[00:18:40.900 --> 00:18:42.900]  我們就覺得很苦很苦
[00:18:42.900 --> 00:18:45.900]  所以我們不能夠平安喜樂
[00:18:45.900 --> 00:18:47.900]  真正的原因是因為
[00:18:47.900 --> 00:18:49.900]  我們的期待有個落差
[00:18:49.900 --> 00:18:51.900]  我們沒有把我們的價值觀
[00:18:51.900 --> 00:18:55.900]  調整在一個適合的位置
[00:18:55.900 --> 00:18:57.900]  所以今天我們看
[00:18:57.900 --> 00:18:58.900]  知足常樂的秘訣
[00:18:58.900 --> 00:19:01.900]  我們就從聖經當中三方面
[00:19:01.900 --> 00:19:03.900]  提醒我們有很大的功課
[00:19:03.900 --> 00:19:04.900]  第一個就是我們要改變
[00:19:04.900 --> 00:19:06.900]  我們專注的焦點
[00:19:06.900 --> 00:19:08.900]  我們要看中賜福的神
[00:19:08.900 --> 00:19:11.900]  還有我們生命當中所結的果子
[00:19:11.900 --> 00:19:13.900]  這是我們需要看中
[00:19:13.900 --> 00:19:16.900]  而不是外在這些一些的物質上
