
[00:00:00.000 --> 00:00:03.560]  今天我們讀到《三代經課》
[00:04:58.240 --> 00:05:01.640]  即是在當日就不會稱呼他為街友等等
[00:05:01.640 --> 00:05:03.840]  大致上應該是一個盲仔黑衣
[00:05:03.840 --> 00:05:06.080]  即是當日的人應該會這樣稱呼
[00:05:06.080 --> 00:05:10.520]  門徒見到這個盲仔黑衣就問
[00:05:10.520 --> 00:05:13.720]  到底哪一個人犯罪
[00:05:13.720 --> 00:05:20.280]  以至到這個盲仔黑衣生來就黑眼要受苦呢?
[00:05:20.280 --> 00:05:23.800]  大家知道這個門徒對耶穌的發問
[00:05:23.800 --> 00:05:27.640]  很顯然是出於一個道德倫理的推論
[00:05:27.640 --> 00:05:28.760]  他們有一個前設
[00:05:28.760 --> 00:05:34.040]  前設就是生來受苦的肯定是源於罪的
[00:05:34.040 --> 00:05:35.320]  然後他們見到一個事實
[00:05:35.320 --> 00:05:37.000]  事實就是有一個人在他面前
[00:05:37.000 --> 00:05:40.360]  是一個生來就盲而受苦的人
[00:05:40.360 --> 00:05:41.480]  所以結論很簡單
[00:05:41.480 --> 00:05:43.800]  結論就是一定有人犯罪
[00:05:43.800 --> 00:05:46.920]  問題是指是哪一個人犯罪
[00:05:46.920 --> 00:05:50.040]  不過耶穌反應相當冷淡
[00:05:50.040 --> 00:05:53.400]  然後似乎不認為門徒問得對
[00:05:53.400 --> 00:05:55.640]  略略解釋了之後
[00:05:55.640 --> 00:05:58.600]  就用神蹟來醫好這個盒子
[00:05:58.600 --> 00:06:01.040]  令他重見光明
[00:06:01.040 --> 00:06:03.960]  在街邊的路人夾月餅
[00:06:03.960 --> 00:06:05.600]  見到這麼神奇
[00:06:05.600 --> 00:06:06.640]  很稀奇
[00:06:06.640 --> 00:06:08.080]  然後尋根究底
[00:06:08.080 --> 00:06:11.720]  不過又找不到這個所謂的醫者耶穌
[00:06:11.720 --> 00:06:13.760]  這個聽聞叫耶穌的人
[00:06:13.760 --> 00:06:14.840]  到底是什麼人來的呢?
[00:06:14.840 --> 00:06:16.040]  他們不知道
[00:06:16.040 --> 00:06:18.000]  於是他們就決定
[00:06:18.000 --> 00:06:22.160]  拿著這個盒子來求問宗教的權威
[00:06:22.160 --> 00:06:23.800]  法利塞人
[00:06:23.800 --> 00:06:27.080]  法利塞人的反應也很有趣
[00:06:27.080 --> 00:06:29.080]  法利塞人按道理飽讀詩書
[00:06:29.080 --> 00:06:31.960]  也相當詩辯邏輯很厲害
[00:06:31.960 --> 00:06:34.360]  不過法利塞人不問情由
[00:06:34.360 --> 00:06:37.000]  然後開始攻擊耶穌
[00:06:37.000 --> 00:06:38.120]  欲加之罪
[00:06:38.120 --> 00:06:40.160]  然後那個判詞很簡單
[00:06:40.160 --> 00:06:43.840]  就是說這個人不是由上帝來的
[00:06:43.840 --> 00:06:45.880]  因為他不守安息日
[00:06:45.880 --> 00:06:46.880]  不過說著說著
[00:06:46.880 --> 00:06:49.600]  中間有一把聲音就說
[00:06:49.600 --> 00:06:50.480]  不是的
[00:06:50.480 --> 00:06:55.160]  一個罪人又怎樣可以行到這些神蹟
[00:06:55.160 --> 00:06:59.080]  於是這班法利塞人
[00:06:59.080 --> 00:07:00.680]  唯有一口咬定
[00:07:00.680 --> 00:07:05.960]  就說這個盲人根本就是騙徒
[00:07:05.960 --> 00:07:08.720]  他不是一生來就吃硬的
[00:07:08.720 --> 00:07:10.080]  是一個騙子
[00:07:10.080 --> 00:07:14.160]  他跟耶穌是同夥的人心黨人
[00:07:14.160 --> 00:07:18.800]  以至跟耶穌一起欺騙觀眾
[00:07:18.800 --> 00:07:23.080]  意思是要指控耶穌所行的所謂神蹟
[00:07:23.080 --> 00:07:26.480]  全都是騙局
[00:07:26.480 --> 00:07:28.880]  於是乎
[00:07:28.880 --> 00:07:30.680]  在無計可施的情況下
[00:07:30.680 --> 00:07:35.840]  法利塞人就找來這個盲人的父母
[00:07:35.840 --> 00:07:37.160]  要質詢他
[00:07:37.160 --> 00:07:40.520]  問他他是不是真是生離行硬的
[00:07:40.520 --> 00:07:43.920]  我們見到父母因為怕得罪法利塞人
[00:07:43.920 --> 00:07:46.600]  然後得罪了之後會被趕出會堂
[00:07:46.600 --> 00:07:48.520]  所以就吱吱吾吾就算了
[00:07:48.520 --> 00:07:49.480]  然後推卸責任
[00:07:49.480 --> 00:07:51.040]  就說你不要問我
[00:07:51.040 --> 00:07:53.160]  你問他大概他應該是的
[00:07:53.160 --> 00:07:55.040]  不過他大人來的
[00:07:55.040 --> 00:07:55.960]  你問他就好
[00:07:55.960 --> 00:07:57.880]  不要問我了
[00:07:57.880 --> 00:07:59.400]  法利塞人在這樣的情況下
[00:07:59.400 --> 00:08:03.160]  就只好再召見這個盒子
[00:08:03.160 --> 00:08:06.480]  嚴加敲問
[00:08:06.480 --> 00:08:10.280]  要逼這個人說耶穌是罪人
[00:08:10.280 --> 00:08:12.800]  不過這個盒子就真的很搞笑
[00:08:12.800 --> 00:08:14.760]  他真的不太會死
[00:08:14.760 --> 00:08:17.800]  因為他不能夠否認
[00:08:17.800 --> 00:08:20.960]  他真是被醫治好的這個鐵一般的事實
[00:08:20.960 --> 00:08:22.760]  於是乎你見到他很大膽地
[00:08:22.760 --> 00:08:24.280]  頂撞法利塞人
[00:08:24.280 --> 00:08:25.640]  聖經裡面記載他說的
[00:08:25.640 --> 00:08:27.480]  說耶穌是不是一個罪人呢
[00:08:27.480 --> 00:08:28.960]  我就不知道了
[00:08:28.960 --> 00:08:30.920]  不過有一件事我知道
[00:08:30.920 --> 00:08:32.760]  就是從前我真是盲的
[00:08:32.760 --> 00:08:35.720]  現在我真的看見
[00:08:35.720 --> 00:08:37.720]  然後他還繼續
[00:08:37.720 --> 00:08:41.760]  卵嘴地為耶穌去辯護
[00:08:41.760 --> 00:08:44.800]  結果法利塞人的結論是什麼呢
[00:08:44.800 --> 00:08:48.560]  就是判定這個盒子是罪人
[00:08:48.560 --> 00:08:51.680]  第34節那裡法利塞人就回答說
[00:08:51.680 --> 00:08:54.680]  你全年生在罪孽裡面
[00:08:54.680 --> 00:08:56.480]  還要教訓我們
[00:08:56.480 --> 00:08:59.360]  然後就將他趕走
[00:08:59.360 --> 00:09:05.080]  大致上都是從會堂裡面趕出來
[00:09:05.080 --> 00:09:06.120]  趕了之後
[00:09:06.120 --> 00:09:08.400]  後來這個盒子
[00:09:08.400 --> 00:09:10.920]  在路上又巧遇耶穌
[00:09:10.920 --> 00:09:13.280]  然後跟耶穌經過一番對話之後
[00:09:13.280 --> 00:09:16.200]  終於這個盒子就看得到
[00:09:16.200 --> 00:09:19.480]  原來這個醫好他的耶穌是主
[00:09:19.480 --> 00:09:21.600]  於是乎就拜他
[00:09:21.600 --> 00:09:22.360]  就是聖經說
[00:09:22.360 --> 00:09:24.360]  然後就可能伏伏在那裡
[00:09:24.360 --> 00:09:26.440]  來去拜他
[00:09:26.440 --> 00:09:31.120]  然後我們看見盒子由盲直至看清
[00:09:31.120 --> 00:09:33.960]  是慢慢慢慢逐步逐步
[00:09:33.960 --> 00:09:35.400]  來由模模糊糊
[00:09:35.400 --> 00:09:37.440]  然後看得清二楚
[00:09:37.440 --> 00:09:38.480]  看得很明朗
[00:09:38.480 --> 00:09:40.160]  我們看見這個盒子
[00:09:40.160 --> 00:09:42.600]  最初第十一節就看見一個人
[00:09:42.600 --> 00:09:43.680]  就是看見耶穌
[00:09:43.680 --> 00:09:45.440]  就是看見一個普通人
[00:09:45.440 --> 00:09:47.360]  或者看見一個醫生
[00:09:47.360 --> 00:09:49.360]  後來第十七節的時候
[00:09:49.360 --> 00:09:52.680]  他看見耶穌是先知
[00:09:52.680 --> 00:09:55.440]  然後到第十三節那裡
[00:09:55.440 --> 00:09:56.840]  他看見耶穌他知道
[00:09:56.840 --> 00:10:01.760]  這個是從上而來的人
[00:10:01.760 --> 00:10:03.720]  去到第三十五節至三十六節
[00:10:03.720 --> 00:10:06.080]  他發現這個是上帝的兒子
[00:10:06.080 --> 00:10:09.480]  最後認清這個是主
[00:10:09.480 --> 00:10:10.840]  於是乎就拜他
[00:10:10.840 --> 00:10:12.920]  這個人是由合眼
[00:10:12.920 --> 00:10:15.160]  後來慢慢這樣迷迷糊糊
[00:10:15.160 --> 00:10:16.600]  這樣看到一些東西
[00:10:16.600 --> 00:10:18.680]  然後最後清二楚
[00:10:18.680 --> 00:10:20.400]  這樣看得到
[00:10:20.400 --> 00:10:21.040]  去到最後
[00:10:21.040 --> 00:10:22.840]  耶穌就說了一個paradox
[00:10:22.840 --> 00:10:24.400]  一個撥論
[00:10:24.400 --> 00:10:25.320]  作為他的結語
[00:10:25.320 --> 00:10:26.280]  就是說
[00:10:26.280 --> 00:10:30.560]  我為審判到這世上來的
[00:10:30.560 --> 00:10:31.280]  然後說
[00:10:31.280 --> 00:10:34.720]  叫不能看見的可以看見
[00:10:34.720 --> 00:10:37.800]  能看見的反合了眼
[00:10:37.800 --> 00:10:40.320]  失明的才能看見
[00:10:40.320 --> 00:10:42.880]  看見的卻是失明
[00:10:42.880 --> 00:10:46.360]  這個是耶穌到最後做的撥論
[00:10:46.360 --> 00:10:47.960]  第一節不知道你有沒有留意到
[00:10:47.960 --> 00:10:51.480]  為什麼不能看見的可以看見
[00:10:51.480 --> 00:10:55.920]  又為什麼能看見的反合了眼呢
[00:10:55.920 --> 00:10:57.200]  為什麼會這樣呢
[00:10:57.200 --> 00:10:59.560]  當時或到我們今天仍然是這樣
[00:10:59.560 --> 00:11:01.000]  為什麼
[00:11:01.000 --> 00:11:05.160]  如果我們要深入了解所謂何事
[00:11:05.160 --> 00:11:08.840]  我們必須要跳回去《若行福音》
[00:11:08.840 --> 00:11:09.960]  當日成書的時候
[00:11:09.960 --> 00:11:11.400]  有一個大背景
[00:11:11.400 --> 00:11:13.680]  以致我們知道《若行福音》
[00:11:13.680 --> 00:11:17.200]  到底聚焦所關注的是什麼問題
[00:11:17.200 --> 00:11:19.800]  大家知道其實《若行福音》
[00:11:19.800 --> 00:11:20.880]  背景是怎樣的呢
[00:11:20.880 --> 00:11:24.560]  其實背景正正就是信徒處身於一個
[00:11:24.560 --> 00:11:26.680]  撕裂的大環境裡面
[00:11:26.680 --> 00:11:28.520]  《若行福音》就是為了一群
[00:11:28.520 --> 00:11:31.240]  處身於撕裂的大環境的
[00:11:31.240 --> 00:11:33.320]  基督跟隨者去寫的
[00:11:33.320 --> 00:11:35.000]  而這個所謂撕裂
[00:11:35.000 --> 00:11:38.640]  其實是隨著當時的政治社會等等的撕裂
[00:11:38.640 --> 00:11:40.920]  為了猶太教內部
[00:11:40.920 --> 00:11:43.120]  自己帶來一個莫大的撕裂
[00:11:43.120 --> 00:11:45.480]  以致當時的基督跟隨者
[00:11:45.480 --> 00:11:46.760]  或者基督徒
[00:11:46.760 --> 00:11:50.320]  其實是生活在惶恐和疑慮
[00:11:50.320 --> 00:11:53.200]  不知道什麼叫對什麼叫錯當中
[00:11:53.200 --> 00:11:54.920]  大部分聖經學者都認為
[00:11:54.920 --> 00:11:57.960]  《若行福音》是公元七十年之後才寫成的
[00:11:57.960 --> 00:12:03.280]  最大可能是公元八十年至九十五年之間寫成的
[00:12:03.280 --> 00:12:04.160]  在這段時間
[00:12:04.160 --> 00:12:06.160]  尤其是在公元七十年的時候
[00:12:06.160 --> 00:12:11.640]  其實是猶太教很重大的歷史轉折點
[00:12:11.640 --> 00:12:13.920]  在這幾年裡面
[00:12:13.920 --> 00:12:18.120]  正是所謂猶太人反羅馬殖民戰爭
[00:12:18.120 --> 00:12:19.920]  進行得如火如荼的時候
[00:12:19.920 --> 00:12:24.320]  歷史就稱為第一次猶太大起義
[00:12:24.320 --> 00:12:30.640]  同一時間也是羅馬帝國內部的權鬥非常之劇烈
[00:12:30.640 --> 00:12:34.720]  帝王寶座爭奪戰最白熱化
[00:12:34.720 --> 00:12:37.520]  是這一段時間
[00:12:37.520 --> 00:12:41.240]  在公元六十九年的時候
[00:12:41.240 --> 00:12:45.640]  維斯柏先成功奪權稱帝
[00:12:45.640 --> 00:12:53.280]  成為羅馬法拉維王朝的第一個開朝的皇帝
[00:12:53.280 --> 00:12:54.960]  到公元七十年之後
[00:12:54.960 --> 00:12:59.440]  他的兒子領軍殺入耶路撒冷
[00:12:59.440 --> 00:13:02.920]  大致平定了猶太起義
[00:13:02.920 --> 00:13:05.480]  並且焚毀了聖殿
[00:13:05.480 --> 00:13:09.560]  大批的猶太人被俘為奴
[00:13:09.560 --> 00:13:11.840]  聖殿被焚毀之後
[00:13:11.840 --> 00:13:16.880]  猶太教明顯受到很大的創傷
[00:13:16.880 --> 00:13:19.000]  在未焚毀之前
[00:13:19.000 --> 00:13:22.000]  猶太教有四大主流的派別
[00:13:22.000 --> 00:13:26.160]  法利塞人、薩都哥人、愛錫尼人和粉瑞黨人
[00:13:26.160 --> 00:13:28.680]  當然還有一些跟隨基督的人
[00:13:28.680 --> 00:13:33.880]  當時他們都是在猶太教裡的新興派別
[00:13:33.880 --> 00:13:35.200]  聖殿被毀之後
[00:13:35.200 --> 00:13:36.480]  薩都哥人沒有了
[00:13:36.480 --> 00:13:38.880]  愛錫尼人慢慢消失
[00:13:38.880 --> 00:13:40.280]  粉瑞黨人更加沒有了
[00:13:40.280 --> 00:13:41.640]  因為是革命黨
[00:13:41.640 --> 00:13:42.960]  又消失了
[00:13:42.960 --> 00:13:48.880]  只剩下法利塞人和基督徒
[00:13:48.880 --> 00:13:50.520]  《約翰福音成書》的時候
[00:13:50.520 --> 00:13:55.560]  正正是法利塞人和基督徒在爭奪
[00:13:55.560 --> 00:14:02.080]  到底誰才是猶太正統話語的發言人
[00:14:02.080 --> 00:14:06.960]  或者誰能夠代表猶太教來發聲
[00:14:06.960 --> 00:14:11.080]  當然基督徒跟隨者勢孤力弱
[00:14:11.080 --> 00:14:16.400]  反而法利塞人和羅馬新的政權有千絲萬縷的關係
[00:14:16.400 --> 00:14:21.320]  甚至有些政教勾結的情況下來管治猶大地
[00:14:21.320 --> 00:14:24.760]  因此基督徒群體節節敗退
[00:14:24.760 --> 00:14:28.560]  當時法利塞人談好了一件事
[00:14:28.560 --> 00:14:32.280]  就是如果有人認耶穌是基督
[00:14:32.280 --> 00:14:37.120]  就會把這些人逐出猶太人的會堂
[00:14:37.120 --> 00:14:41.600]  逐出猶太人的會堂等於宣判你死刑
[00:14:41.600 --> 00:14:47.040]  將你逐出猶太教的舉動
[00:14:47.040 --> 00:14:50.160]  因為當時猶太教的禮拜也好
[00:14:50.160 --> 00:14:52.840]  或者贖罪的儀式也好
[00:14:52.840 --> 00:14:54.880]  都是在會堂裏面進行的
[00:14:54.880 --> 00:14:57.200]  被趕出會堂就是被逐出教
[00:14:57.200 --> 00:15:01.000]  跟耶和華的救恩是再無分的
[00:15:01.000 --> 00:15:02.360]  所以被逐出會堂
[00:15:02.360 --> 00:15:03.680]  大家知道希臘文是
[00:15:03.680 --> 00:15:05.680]  Aposinagogos
[00:15:05.680 --> 00:15:08.560]  讓人福音其實就是環繞著
[00:15:08.560 --> 00:15:11.160]  基督徒因為Aposinagogos
[00:15:11.160 --> 00:15:17.080]  而產生的惶恐、疑慮而寫成的
[00:15:17.080 --> 00:15:19.080]  讓人福音的作者要讓這班信徒
[00:15:19.080 --> 00:15:21.560]  看到福音的真相
[00:15:21.560 --> 00:15:25.640]  看見福音的真相而安心
[00:15:25.640 --> 00:15:27.280]  所以我們才會在讓人福音裏面
[00:15:27.280 --> 00:15:31.120]  幾次看到Aposinagogos這個字
[00:15:31.120 --> 00:15:33.440]  而在第九章即是我們讀的聖經
[00:15:33.440 --> 00:15:39.320]  其實是很完整地表達Aposinagogos的狀況
[00:15:39.320 --> 00:15:43.120]  被趕出會堂的處境
[00:15:43.120 --> 00:15:49.240]  在這個社會以至教內撕裂的情況
[00:15:49.240 --> 00:15:56.240]  你看看為何不能看見的可以看見上主
[00:15:56.240 --> 00:16:00.880]  能看見的反而瞎了眼看不見上主
[00:16:00.880 --> 00:16:05.200]  為何在這個大的撕裂狀態下
[00:16:05.200 --> 00:16:10.400]  失明的才能看見上主的心意
[00:16:10.400 --> 00:16:13.880]  你看到第九章除了耶穌之外有五批人
[00:16:13.880 --> 00:16:17.240]  法利塞人、門徒、路人甲、月餅
[00:16:17.240 --> 00:16:22.520]  核子的父母和核子本身有五批人
[00:16:22.520 --> 00:16:27.120]  頭四批人就是那些所謂能看見的反核了眼
[00:16:27.120 --> 00:16:30.880]  只有核子才是失明的反而看見的
[00:16:30.880 --> 00:16:32.200]  為何呢?
[00:16:32.200 --> 00:16:34.480]  我們逐批逐批人很簡單地看看
[00:16:34.480 --> 00:16:39.720]  我們大概知道有人福音的訊息給我們是甚麼
[00:16:39.720 --> 00:16:41.880]  第一批人是法利塞人
[00:16:41.880 --> 00:16:46.920]  他們就是那些開眼但甚麼都看不見的人
[00:16:46.920 --> 00:16:48.200]  為何呢?
[00:16:48.200 --> 00:16:52.040]  因為在這場社會政治撕裂的年頭
[00:16:52.040 --> 00:16:56.560]  法利塞人可以稱呼為德世當權派
[00:16:56.560 --> 00:17:01.600]  他們的理想是在危機的年代裏保存自己的宗教命脈
[00:17:01.600 --> 00:17:04.080]  本來的初衷不是差的
[00:17:04.080 --> 00:17:06.320]  甚至他們是委曲求全
[00:17:06.320 --> 00:17:10.040]  和焚燒他們的聖殿的羅馬政府合作
[00:17:10.040 --> 00:17:13.440]  運用自己所得的權力和話語權
[00:17:13.440 --> 00:17:15.360]  不問真相、不問情由
[00:17:15.360 --> 00:17:19.360]  總之要將帶來不穩定的基督跟隨者清除
[00:17:19.360 --> 00:17:22.320]  將他們趕走
[00:17:22.320 --> 00:17:26.800]  22節裏說:相已定了若有人認耶穌是基督
[00:17:26.800 --> 00:17:28.840]  要把他們趕出去
[00:17:28.840 --> 00:17:32.280]  法利塞人是能看見的反核了眼
[00:17:32.280 --> 00:17:35.440]  因為他們太過接近權力
[00:17:35.440 --> 00:17:39.280]  亦是從權力裏得到太多的好處
[00:17:39.280 --> 00:17:42.360]  所以他們有眼都看不清
[00:17:42.360 --> 00:17:47.840]  第二批人是第九章事件開初時的門徒
[00:17:47.840 --> 00:17:53.360]  門徒是被法利塞人欺壓的弱勢無權份子
[00:17:53.360 --> 00:17:56.800]  為何連耶穌的門徒
[00:17:56.800 --> 00:18:00.320]  在這件事上都是有眼
[00:18:00.320 --> 00:18:04.240]  但又反而看不清楚呢?
[00:18:04.240 --> 00:18:05.760]  為何他們看不清楚
[00:18:05.760 --> 00:18:08.800]  發生在他們面前的耶穌醫治這件事
[00:18:08.800 --> 00:18:09.920]  到底是甚麼事呢?
[00:18:09.920 --> 00:18:13.360]  我們從他們發問耶穌的幾句說話
[00:18:13.360 --> 00:18:15.400]  我們大概可以知道
[00:18:15.400 --> 00:18:18.360]  你見到第一節第二節說:耶穌過去時
[00:18:18.360 --> 00:18:21.920]  看見一個生來核眼的門徒問耶穌
[00:18:21.920 --> 00:18:25.480]  拉比,這個人生來核眼是誰犯了罪呢?
[00:18:25.480 --> 00:18:28.080]  是這人呢?是他父母呢?
[00:18:28.080 --> 00:18:33.600]  這班門徒把受苦和犯罪拉上因果關係
[00:18:33.600 --> 00:18:36.240]  受苦的人是因為道德有問題
[00:18:36.240 --> 00:18:38.360]  因為干犯主的異路所以被懲罰
[00:18:38.360 --> 00:18:40.600]  所以這個人生來受苦被上帝懲罰
[00:18:40.600 --> 00:18:42.440]  所以有人有罪
[00:18:42.440 --> 00:18:47.840]  不過大家知道拉比傳統受苦和犯罪
[00:18:47.840 --> 00:18:50.320]  到底有沒有直接因果關係呢?
[00:18:50.320 --> 00:18:53.200]  其實拉比傳統沒有這個共識
[00:18:53.200 --> 00:18:58.000]  但門徒似乎想當然地站在道德高地
[00:18:58.000 --> 00:19:00.320]  理解世人的曲折
[00:19:00.320 --> 00:19:04.480]  亦都期望耶穌對這個生來核眼的人
[00:19:04.480 --> 00:19:06.200]  作出一個道德裁判
[00:19:06.200 --> 00:19:09.280]  就是說哪一個人是有罪
[00:19:09.280 --> 00:19:12.160]  結果耶穌一盆冷水淋在他們頭上
[00:19:12.160 --> 00:19:14.600]  告訴他們情況不是這樣的
[00:19:14.600 --> 00:19:17.760]  不是像這班門徒所想像的
[00:19:17.760 --> 00:19:22.000]  門徒是被法律初期欺壓的弱勢無權分子
[00:19:22.000 --> 00:19:24.400]  甚至當日被界定為異端
[00:19:24.400 --> 00:19:26.880]  他們是猶太教的異端
[00:19:26.880 --> 00:19:30.960]  被人欺壓以至成為弱勢無權一方
[00:19:30.960 --> 00:19:33.280]  面對著高牆的雞蛋
[00:19:33.280 --> 00:19:40.920]  很容易會誤導站在道德高地的陷阱
[00:19:40.920 --> 00:19:47.280]  然後被迫只剩下道德的身份
[00:19:47.280 --> 00:19:49.800]  成為道德高牆派
[00:19:49.800 --> 00:19:57.800]  不過這樣亦會讓人能看見反核了眼的
[00:19:57.800 --> 00:20:00.440]  看不通上帝的心意
[00:20:00.440 --> 00:20:02.760]  就好像當日的門徒一樣
[00:20:02.760 --> 00:20:05.800]  第三批人 路人甲乙丙
[00:20:05.800 --> 00:20:09.960]  我們可以稱呼他們為盲從權力派
[00:20:09.960 --> 00:20:15.080]  大致上相等於愚蠢的群眾
[00:20:15.080 --> 00:20:18.640]  第三節說這班路人甲乙丙
[00:20:18.640 --> 00:20:25.240]  將從前核眼的人帶到法理賽人尋根問底
[00:20:25.240 --> 00:20:27.200]  他們遇有不明白的事情
[00:20:27.200 --> 00:20:32.040]  一想起就想起要求問那些有話語權的人
