
[00:00:00.000 --> 00:00:01.400]  評姊妹平安
[00:06:04.640 --> 00:06:06.640]  分別是第一幕
[00:06:06.640 --> 00:06:07.640]  遇到暴風
[00:06:07.640 --> 00:06:09.640]  遇到一個Megas的風
[00:06:09.640 --> 00:06:10.640]  第二幕
[00:06:10.640 --> 00:06:12.640]  就是耶穌醒了
[00:06:12.640 --> 00:06:14.640]  去平靜了這個風暴
[00:06:14.640 --> 00:06:17.640]  令到海面有Megas的平靜
[00:06:17.640 --> 00:06:19.640]  而第三幕
[00:06:19.640 --> 00:06:21.640]  就是門徒懼怕
[00:06:21.640 --> 00:06:23.640]  有一個Megas的懼怕
[00:06:23.640 --> 00:06:25.640]  我們看的時候
[00:06:25.640 --> 00:06:27.640]  好像調轉了
[00:06:27.640 --> 00:06:30.640]  一貫的電視劇電影的橋段
[00:06:30.640 --> 00:06:32.640]  應該是有暴風
[00:06:32.640 --> 00:06:34.640]  之後門徒很懼怕
[00:06:34.640 --> 00:06:37.640]  最後耶穌大大的平靜
[00:06:37.640 --> 00:06:41.640]  理論上這個都是一貫劇集電影的橋段
[00:06:41.640 --> 00:06:44.640]  最後一定是大團圓結局
[00:06:44.640 --> 00:06:46.640]  但是馬可的鋪排
[00:06:46.640 --> 00:06:48.640]  讓我們看到不是這樣
[00:06:48.640 --> 00:06:50.640]  他講到有暴風
[00:06:50.640 --> 00:06:52.640]  之後門徒都害怕
[00:06:52.640 --> 00:06:55.640]  但是耶穌平靜了風暴之後
[00:06:55.640 --> 00:06:57.640]  更加重要是
[00:06:57.640 --> 00:07:00.640]  馬可帶出門徒大大的懼怕
[00:07:00.640 --> 00:07:02.640]  看來馬可的理解
[00:07:02.640 --> 00:07:05.640]  和我們理解一般的橋段有點不同
[00:07:05.640 --> 00:07:07.640]  他用懼怕
[00:07:07.640 --> 00:07:09.640]  用疑問做結尾
[00:07:09.640 --> 00:07:11.640]  風暴過後
[00:07:11.640 --> 00:07:13.640]  帶出門徒的懼怕
[00:07:13.640 --> 00:07:15.640]  才是馬可的重點
[00:07:15.640 --> 00:07:17.640]  所以我們從頭看下去
[00:07:17.640 --> 00:07:19.640]  究竟看看有什麼鋪排
[00:07:19.640 --> 00:07:20.640]  馬可要這樣寫
[00:07:20.640 --> 00:07:21.640]  所以我們看第一幕
[00:07:21.640 --> 00:07:22.640]  暴風
[00:07:22.640 --> 00:07:24.640]  第37、38節
[00:07:24.640 --> 00:07:25.640]  聽我再讀一次
[00:07:25.640 --> 00:07:27.640]  忽然起了暴風
[00:07:27.640 --> 00:07:29.640]  波浪打入船內
[00:07:29.640 --> 00:07:31.640]  甚至船要滿了水
[00:07:31.640 --> 00:07:33.640]  耶穌在船尾上
[00:07:33.640 --> 00:07:35.640]  枕著枕頭睡覺
[00:07:35.640 --> 00:07:37.640]  門徒叫醒了他說
[00:07:37.640 --> 00:07:39.640]  夫子我們喪命
[00:07:39.640 --> 00:07:41.640]  你不顧嗎
[00:07:41.640 --> 00:07:42.640]  留意
[00:07:42.640 --> 00:07:43.640]  在門徒裡
[00:07:43.640 --> 00:07:46.640]  有四個很有經驗的漁夫
[00:07:46.640 --> 00:07:49.640]  包括有彼得、安德烈、雅各、約翰
[00:07:49.640 --> 00:07:51.640]  捕魚多年
[00:07:51.640 --> 00:07:52.640]  都不止
[00:07:52.640 --> 00:07:54.640]  這四個經驗的漁夫
[00:07:54.640 --> 00:07:57.640]  正正在加利利湖捕魚多年
[00:07:57.640 --> 00:07:59.640]  可以說是地頭蟲
[00:07:59.640 --> 00:08:02.640]  有什麼風浪沒見過
[00:08:02.640 --> 00:08:04.640]  我在這裡捕魚多過你吃魚
[00:08:04.640 --> 00:08:05.640]  可能這樣說
[00:08:05.640 --> 00:08:07.640]  未必說廣東話
[00:08:07.640 --> 00:08:09.640]  經文沒有詳細說
[00:08:09.640 --> 00:08:11.640]  他們見到暴風的反應
[00:08:11.640 --> 00:08:12.640]  不過一句
[00:08:12.640 --> 00:08:14.640]  我們喪命
[00:08:14.640 --> 00:08:15.640]  你不顧嗎
[00:08:15.640 --> 00:08:17.640]  就讓我們明白
[00:08:17.640 --> 00:08:18.640]  當時的情況
[00:08:18.640 --> 00:08:20.640]  是風暴大到
[00:08:20.640 --> 00:08:23.640]  連那些充滿經驗的漁夫都懼怕
[00:08:23.640 --> 00:08:26.640]  甚至是面對生命的威脅
[00:08:26.640 --> 00:08:28.640]  連那些專業的漁夫
[00:08:28.640 --> 00:08:30.640]  很有經驗的地頭蟲
[00:08:30.640 --> 00:08:32.640]  他們都無能為力
[00:08:32.640 --> 00:08:33.640]  他們放棄
[00:08:33.640 --> 00:08:36.640]  他們去尋求幫助
[00:08:36.640 --> 00:08:39.640]  可能這個是門徒跟隨耶穌以來
[00:08:39.640 --> 00:08:42.640]  第一次面對的生命威脅
[00:08:42.640 --> 00:08:44.640]  下一次你想像到
[00:08:44.640 --> 00:08:46.640]  應該就是耶穌被捉拿那一夜
[00:08:46.640 --> 00:08:48.640]  他們落荒而逃
[00:08:48.640 --> 00:08:50.640]  第二次的生命威脅
[00:08:50.640 --> 00:08:52.640]  這一次生命的威脅
[00:08:52.640 --> 00:08:54.640]  令到門徒有一些改變
[00:08:54.640 --> 00:08:56.640]  或者在馬河的北下
[00:08:56.640 --> 00:08:59.640]  這是一個很重要的經歷
[00:08:59.640 --> 00:09:01.640]  不知我講到生命的威脅的時候
[00:09:01.640 --> 00:09:03.640]  你有沒有想到
[00:09:03.640 --> 00:09:06.640]  你曾經遇過一些生命的威脅呢
[00:09:06.640 --> 00:09:08.640]  可能我的人生比較短
[00:09:08.640 --> 00:09:10.640]  我的年歲比較短
[00:09:10.640 --> 00:09:12.640]  所以不是我將來好
[00:09:12.640 --> 00:09:14.640]  我想生命的威脅的時候
[00:09:14.640 --> 00:09:16.640]  我只想到一件事
[00:09:16.640 --> 00:09:17.640]  我想和大家分享
[00:09:17.640 --> 00:09:21.640]  話說在我小學一年級的時候
[00:09:21.640 --> 00:09:23.640]  我面對一次生命的威脅
[00:09:23.640 --> 00:09:27.640]  就是我的手冊第一次有紅色的顏色出現在上面
[00:09:27.640 --> 00:09:28.640]  代表什麼呢
[00:09:28.640 --> 00:09:29.640]  我沒有帶回調
[00:09:29.640 --> 00:09:31.640]  我要被寫手冊
[00:09:31.640 --> 00:09:33.640]  我回家的時候很緊張
[00:09:33.640 --> 00:09:34.640]  很懼怕
[00:09:34.640 --> 00:09:36.640]  你不要小看我這個生命的威脅
[00:09:36.640 --> 00:09:37.640]  真的
[00:09:37.640 --> 00:09:38.640]  我怕到哭
[00:09:38.640 --> 00:09:42.640]  還有我嘗試用我用像的方法去解決這個風暴
[00:09:42.640 --> 00:09:43.640]  是什麼呢
[00:09:43.640 --> 00:09:44.640]  就是我在紅色筆上面
[00:09:44.640 --> 00:09:46.640]  用藍色原子筆再寫一次
[00:09:46.640 --> 00:09:48.640]  有沒有人試過這件事
[00:09:48.640 --> 00:09:49.640]  是有用的
[00:09:49.640 --> 00:09:51.640]  是沒有用的
[00:09:51.640 --> 00:09:53.640]  我去到給我爸媽簽
[00:09:53.640 --> 00:09:54.640]  要簽手冊
[00:09:54.640 --> 00:09:55.640]  小學你知道
[00:09:55.640 --> 00:09:56.640]  我不知道為什麼
[00:09:56.640 --> 00:09:58.640]  我的記憶裡面
[00:09:58.640 --> 00:09:59.640]  他沒有罵我們
[00:09:59.640 --> 00:10:00.640]  他沒有罵我
[00:10:00.640 --> 00:10:01.640]  不是我們
[00:10:01.640 --> 00:10:02.640]  我和哥哥同謀
[00:10:02.640 --> 00:10:03.640]  他沒有罵我
[00:10:03.640 --> 00:10:06.640]  可能因為我爸看不到
[00:10:06.640 --> 00:10:09.640]  或者我覺得其實更加重要是
[00:10:09.640 --> 00:10:11.640]  根本是一件好笑的事
[00:10:11.640 --> 00:10:13.640]  現在回看
[00:10:13.640 --> 00:10:15.640]  當然覺得好笑的事
[00:10:15.640 --> 00:10:16.640]  但是不過
[00:10:16.640 --> 00:10:19.640]  我們人生往往都是這樣的
[00:10:19.640 --> 00:10:21.640]  面對一個又一個的
[00:10:21.640 --> 00:10:23.640]  說到是世界末日的風暴
[00:10:23.640 --> 00:10:25.640]  死了死了
[00:10:25.640 --> 00:10:27.640]  我明天回到學校出事了
[00:10:27.640 --> 00:10:28.640]  我回到公司
[00:10:28.640 --> 00:10:30.640]  不知道怎麼面對同事了
[00:10:30.640 --> 00:10:33.640]  我不知道怎麼去處理這個問題了
[00:10:33.640 --> 00:10:35.640]  一個又一個的世界末日
[00:10:35.640 --> 00:10:37.640]  但是過了一段日子
[00:10:37.640 --> 00:10:39.640]  你看回
[00:10:39.640 --> 00:10:41.640]  其實又沒有什麼
[00:10:41.640 --> 00:10:43.640]  又被我誇過
[00:10:43.640 --> 00:10:47.640]  門徒當時面對他們的世界末日
[00:10:47.640 --> 00:10:48.640]  是真的
[00:10:48.640 --> 00:10:50.640]  是會有死亡的威脅
[00:10:50.640 --> 00:10:51.640]  可能會沉船
[00:10:51.640 --> 00:10:53.640]  可能會死
[00:10:53.640 --> 00:10:56.640]  而耶穌當時的反應是什麼呢
[00:10:56.640 --> 00:10:59.640]  我們繼續看第38節
[00:10:59.640 --> 00:11:01.640]  耶穌在船尾上
[00:11:01.640 --> 00:11:03.640]  枕著枕頭睡覺
[00:11:03.640 --> 00:11:05.640]  耶穌睡了覺
[00:11:05.640 --> 00:11:09.640]  這裡是其中一個很難解的地方
[00:11:09.640 --> 00:11:11.640]  有很多不同的學者去理解
[00:11:11.640 --> 00:11:13.640]  耶穌在風暴中睡覺
[00:11:13.640 --> 00:11:14.640]  怎麼解讀呢
[00:11:14.640 --> 00:11:15.640]  怎麼釋經
[00:11:15.640 --> 00:11:16.640]  怎麼理解
[00:11:16.640 --> 00:11:17.640]  怎麼應用呢
[00:11:17.640 --> 00:11:18.640]  他說
[00:11:18.640 --> 00:11:21.640]  耶穌在這麼強烈的風暴中睡得著
[00:11:21.640 --> 00:11:23.640]  我們作為信徒
[00:11:23.640 --> 00:11:25.640]  在崇拜中睡著
[00:11:25.640 --> 00:11:26.640]  也不是很差
[00:11:26.640 --> 00:11:28.640]  很明顯
[00:11:28.640 --> 00:11:29.640]  說完多吵都好
[00:11:29.640 --> 00:11:31.640]  吵不過雷聲
[00:11:31.640 --> 00:11:34.640]  說得多動來動去都好
[00:11:34.640 --> 00:11:36.640]  睡得著是好的
[00:11:36.640 --> 00:11:37.640]  要效法基督
[00:11:37.640 --> 00:11:38.640]  這很明顯是錯的
[00:11:38.640 --> 00:11:39.640]  不要記錯
[00:11:39.640 --> 00:11:40.640]  那怎麼理解呢
[00:11:40.640 --> 00:11:42.640]  耶穌睡得著
[00:11:42.640 --> 00:11:43.640]  你想一下
[00:11:43.640 --> 00:11:44.640]  認真想一下
[00:11:44.640 --> 00:11:45.640]  船是搖的
[00:11:45.640 --> 00:11:47.640]  進水了
[00:11:47.640 --> 00:11:48.640]  枕頭都濕了
[00:11:48.640 --> 00:11:49.640]  有風聲
[00:11:49.640 --> 00:11:50.640]  有海聲
[00:11:50.640 --> 00:11:51.640]  有雷聲
[00:11:51.640 --> 00:11:53.640]  究竟耶穌是真的睡覺
[00:11:53.640 --> 00:11:55.640]  還是假裝睡覺呢
[00:11:55.640 --> 00:11:56.640]  你猜猜
[00:11:56.640 --> 00:11:58.640]  你問問自己
[00:11:58.640 --> 00:11:59.640]  沒有人知道
[00:11:59.640 --> 00:12:00.640]  我也回答不了你
[00:12:00.640 --> 00:12:03.640]  但是正正就是這種不知道
[00:12:03.640 --> 00:12:05.640]  這種疑惑
[00:12:05.640 --> 00:12:10.640]  引伸到門徒第二層次的懼怕
[00:12:10.640 --> 00:12:11.640]  夫子
[00:12:11.640 --> 00:12:12.640]  我們喪命
[00:12:12.640 --> 00:12:14.640]  你不顧摸
[00:12:14.640 --> 00:12:15.640]  你真的睡了
[00:12:15.640 --> 00:12:17.640]  還是假裝睡覺
[00:12:17.640 --> 00:12:18.640]  你不理我們
[00:12:18.640 --> 00:12:19.640]  You don't care
[00:12:19.640 --> 00:12:20.640]  你不顧摸
[00:12:20.640 --> 00:12:22.640]  船快要沉了
[00:12:22.640 --> 00:12:25.640]  你至少都起身不下水
[00:12:25.640 --> 00:12:28.640]  在最需要幫手的時候
[00:12:28.640 --> 00:12:30.640]  耶穌缺席
[00:12:30.640 --> 00:12:34.640]  不知道這個有沒有曾經是你的心聲呢
[00:12:34.640 --> 00:12:35.640]  耶穌缺席
[00:12:35.640 --> 00:12:39.640]  在你最需要的時候
[00:12:39.640 --> 00:12:40.640]  耶穌缺席
[00:12:40.640 --> 00:12:41.640]  可能不是第一次
[00:12:41.640 --> 00:12:43.640]  在約翰福音十一章
[00:12:43.640 --> 00:12:44.640]  如果你記得的就是
[00:12:44.640 --> 00:12:46.640]  拉薩路病了
[00:12:46.640 --> 00:12:48.640]  耶穌知道拉薩路病了
[00:12:48.640 --> 00:12:52.640]  所在的城市其實和耶穌相距三公里
[00:12:52.640 --> 00:12:57.640]  三公里就是大概西灣河去銅鑼灣北角的路程
[00:12:57.640 --> 00:12:59.640]  一個小時甚麼都走得了
[00:12:59.640 --> 00:13:03.640]  耶穌用了兩天才去到拉薩路那裡
[00:13:03.640 --> 00:13:05.640]  結果拉薩路死了
[00:13:05.640 --> 00:13:07.640]  這種缺席
[00:13:07.640 --> 00:13:08.640]  這種absence
[00:13:08.640 --> 00:13:11.640]  神沒有出現在我的困難裡
[00:13:11.640 --> 00:13:14.640]  還有舊約也有說
[00:13:14.640 --> 00:13:15.640]  舊約到最後
[00:13:15.640 --> 00:13:17.640]  馬拉基先知之後
[00:13:17.640 --> 00:13:20.640]  有四百年神沒有說話
[00:13:20.640 --> 00:13:22.640]  沒有透過先知說話
[00:13:22.640 --> 00:13:24.640]  直到施浸約翰出現
[00:13:24.640 --> 00:13:26.640]  四百年的沉默
[00:13:26.640 --> 00:13:28.640]  四百年的沉默
[00:13:28.640 --> 00:13:30.640]  神沒有出聲
[00:13:30.640 --> 00:13:33.640]  absence和沉默
[00:13:33.640 --> 00:13:36.640]  這兩個是信徒面對困難風浪的時候
[00:13:36.640 --> 00:13:39.640]  最常會問耶穌的一個問題
[00:13:39.640 --> 00:13:41.640]  就好像門徒去問耶穌
[00:13:41.640 --> 00:13:43.640]  你去了哪裡
[00:13:43.640 --> 00:13:45.640]  耶穌你為什麼不出聲
[00:13:45.640 --> 00:13:48.640]  為什麼你缺席了
[00:13:48.640 --> 00:13:53.640]  這個有沒有曾幾何時是你的心聲呢
[00:13:53.640 --> 00:13:58.640]  夫子我們喪命你不顧嗎
[00:13:58.640 --> 00:14:02.640]  外在的風浪搞動內在的風浪
[00:14:02.640 --> 00:14:05.640]  外在的環境風暴是很厲害的
[00:14:05.640 --> 00:14:06.640]  是很可怕的
[00:14:06.640 --> 00:14:11.640]  但是當門徒發現耶穌不理的時候
[00:14:11.640 --> 00:14:14.640]  門徒的內心更加懼怕
[00:14:14.640 --> 00:14:16.640]  這個不安和驚慌
[00:14:16.640 --> 00:14:18.640]  超越了事情的本身
[00:14:18.640 --> 00:14:20.640]  超越了風暴本身
[00:14:20.640 --> 00:14:22.640]  風暴是很恐怖的
[00:14:22.640 --> 00:14:23.640]  是很厲害的
[00:14:23.640 --> 00:14:26.640]  但是耶穌在睡覺的反應
[00:14:26.640 --> 00:14:29.640]  令門徒更加憂心
[00:14:29.640 --> 00:14:31.640]  甚至可能懷疑
[00:14:31.640 --> 00:14:33.640]  剛才經文我們一開始也有讀
[00:14:33.640 --> 00:14:36.640]  是耶穌叫我們划船去對面岸的
[00:14:36.640 --> 00:14:38.640]  是耶穌叫我這樣做的
[00:14:38.640 --> 00:14:40.640]  難道祂送我去死
[00:14:40.640 --> 00:14:42.640]  祂叫我去划船
[00:14:42.640 --> 00:14:44.640]  但是又不理我們
[00:14:44.640 --> 00:14:48.640]  明明是耶穌呼召我在這個位置
[00:14:48.640 --> 00:14:50.640]  為什麼到這一刻
[00:14:50.640 --> 00:14:52.640]  面對這樣的風浪
[00:14:52.640 --> 00:14:53.640]  耶穌不理的
[00:14:53.640 --> 00:14:55.640]  任由我死的
[00:14:55.640 --> 00:14:59.640]  外在的風浪搞動內在的風浪
[00:14:59.640 --> 00:15:05.640]  我嘗試想一些例子去解說這個意思
[00:15:05.640 --> 00:15:06.640]  我發覺很難
[00:15:06.640 --> 00:15:08.640]  剛才說我的人生經歷比較少
[00:15:08.640 --> 00:15:12.640]  我想到的例子都是小學雞和老婆煮飯
[00:15:12.640 --> 00:15:14.640]  未必大家有共鳴
[00:15:14.640 --> 00:15:16.640]  不過有兩件事
[00:15:16.640 --> 00:15:19.640]  兩個外在的風浪
[00:15:19.640 --> 00:15:23.640]  是令到我們全香港的人都共同經歷
[00:15:23.640 --> 00:15:25.640]  第一個外在的風浪
[00:15:25.640 --> 00:15:27.640]  就是我們持續的疫情
[00:15:27.640 --> 00:15:29.640]  這個疫情不是假的
[00:15:29.640 --> 00:15:31.640]  真的會有人死
[00:15:31.640 --> 00:15:33.640]  真的會有生命的威脅
[00:15:33.640 --> 00:15:35.640]  和瞞圖一樣
[00:15:35.640 --> 00:15:39.640]  恐懼、害怕是人之常情
[00:15:39.640 --> 00:15:41.640]  不過我們身邊的人
[00:15:41.640 --> 00:15:43.640]  或者我們自己
[00:15:43.640 --> 00:15:48.640]  有沒有一種莫名的誇張的恐懼、懼怕呢
[00:15:48.640 --> 00:15:53.640]  有沒有搞動到你內裡的一些懼怕、恐懼
[00:15:53.640 --> 00:15:55.640]  我的意思不是那種
[00:15:55.640 --> 00:15:58.640]  我們有信心就不用戴口罩都可以
[00:15:58.640 --> 00:16:02.640]  這種是試探神的一個假的錯誤的信心
[00:16:02.640 --> 00:16:04.640]  我們要警醒的
[00:16:04.640 --> 00:16:07.640]  因為隨時可能下個星期有第五、六、七波
[00:16:07.640 --> 00:16:09.640]  不過我的意思是
[00:16:09.640 --> 00:16:13.640]  這個外在疫情的風浪、這個風暴
[00:16:13.640 --> 00:16:16.640]  有沒有觸動到你內心的恐懼、不安
[00:16:16.640 --> 00:16:19.640]  可能牽動了你小時候走難的時候
[00:16:19.640 --> 00:16:20.640]  捱餓的時候
