
[00:00:00.000 --> 00:00:04.640]  各位早晨,我們一起做個祈禱才進入廣道
[00:03:35.980 --> 00:03:38.860]  因為受造之物伏在虛空之下
[00:03:38.860 --> 00:03:42.760]  不是自己願意,乃是那個叫他們的感恩羊
[00:03:42.760 --> 00:03:46.260]  受造之物仍然指望脫離敗壞的合制
[00:03:46.260 --> 00:03:50.160]  得享神異類自由的榮耀
[00:03:50.160 --> 00:03:52.560]  今天世界有很多事情很不完美
[00:03:52.560 --> 00:03:55.740]  是很多很多困擾、困惑
[00:03:55.740 --> 00:03:59.240]  歸根到底都是人性所使然
[00:03:59.240 --> 00:04:03.240]  由亞當夏娃或者他們兩個兒子的自殺
[00:04:03.240 --> 00:04:08.320]  或者一些高傲亞國和哥哥的掙扎
[00:04:08.320 --> 00:04:11.880]  約瑟他有他自己的問題,兄弟又要對他怎樣
[00:04:11.880 --> 00:04:15.120]  人道歷史一直下去,很多很多的問題
[00:04:15.120 --> 00:04:18.860]  不是信了就沒問題,不是信了就沒罪
[00:04:18.860 --> 00:04:23.500]  不是教會就沒問題,而是我們怎樣去面對問題
[00:04:23.500 --> 00:04:25.300]  怎樣去找到出路
[00:04:25.300 --> 00:04:29.000]  我相信這篇詩篇是給我們很多的反思
[00:04:29.000 --> 00:04:34.200]  和一種的去學習
[00:04:34.200 --> 00:04:39.680]  第一節他說:「耶和華,我從深處向你求告」
[00:04:39.680 --> 00:04:43.280]  這個「深處」這個字在希伯來文出現了五次
[00:04:43.280 --> 00:04:44.620]  詩篇這裡其中一次
[00:04:44.620 --> 00:04:49.280]  另外也在詩篇有三次,包括了這一次
[00:04:49.280 --> 00:04:53.520]  以塞瓦書和以西傑書各有一次
[00:04:53.520 --> 00:04:54.920]  除了這一節的經文
[00:04:54.920 --> 00:04:58.800]  其他都是講到那個深水深海那個字眼
[00:04:58.800 --> 00:05:04.600]  是形容到好像一個人落到水底裏面,你又不會游泳
[00:05:04.600 --> 00:05:08.440]  或者你沒力氣去浮上來水面
[00:05:08.440 --> 00:05:11.740]  今天我們香港政治就討論了,誰又浮出來了
[00:05:11.740 --> 00:05:13.340]  我最近有個朋友不見了一陣子
[00:05:13.340 --> 00:05:15.540]  我說說笑,他浮出來了
[00:05:15.540 --> 00:05:18.240]  即不一定是好事,即是說你落了去
[00:05:18.240 --> 00:05:21.680]  有些浮出來,浮出來不過已經是死了
[00:05:21.680 --> 00:05:24.520]  我們在深水裏面是一種很痛苦的狀況
[00:05:24.520 --> 00:05:26.360]  我不知道大家有些什麼經歷
[00:05:26.360 --> 00:05:30.660]  在你人生裏面是一種很深沉
[00:05:30.660 --> 00:05:32.460]  甚至是一個漩渦
[00:05:32.460 --> 00:05:37.000]  你想掙扎游出來,但這個漩渦要拖你下去
[00:05:37.000 --> 00:05:39.500]  有些海洋的情況是這樣
[00:05:39.500 --> 00:05:41.200]  你去到一些漩渦裏面
[00:05:41.200 --> 00:05:44.740]  你要掙扎上來,但漩渦不讓你上來
[00:05:44.740 --> 00:05:48.380]  一路地往下沉,一路地往下沉
[00:05:48.380 --> 00:05:50.980]  有些事情是這麼糾結
[00:05:50.980 --> 00:05:57.160]  有些人是很難去逃脫一種困擾和困難
[00:05:57.160 --> 00:05:59.060]  可能是我們的感情世界
[00:05:59.060 --> 00:06:00.900]  可能是我們的人際關係
[00:06:00.900 --> 00:06:05.100]  可能是我們個人的犯罪利器神
[00:06:05.100 --> 00:06:07.100]  這種深淵的狀態
[00:06:07.100 --> 00:06:11.840]  我們說若拿是其中一個很具體的代表
[00:06:11.840 --> 00:06:14.540]  若拿書,大家都很熟悉這個內容
[00:06:14.540 --> 00:06:15.840]  被大魚吞了下去
[00:06:15.840 --> 00:06:19.140]  他就說珠水環繞我,幾乎淹沒我
[00:06:19.140 --> 00:06:22.220]  深淵圍住我,海草纏繞我的頭
[00:06:22.220 --> 00:06:26.520]  我下到山根地的門,將我永遠關住
[00:06:26.520 --> 00:06:32.160]  然後說我的神,你卻將我的性命從坑中救出來
[00:06:32.160 --> 00:06:35.560]  因為逃避上帝,因為他信服神的心意
[00:06:35.560 --> 00:06:39.900]  他走到船底,又將他怎樣都找出來
[00:06:39.900 --> 00:06:43.140]  又扔到海裏面,扔到魚肚裏面
[00:06:43.140 --> 00:06:47.240]  他在魚肚裏面很深很深的禱告
[00:06:47.240 --> 00:06:49.440]  「嘩,搞不定」
[00:06:49.440 --> 00:06:52.380]  說到這種狀況,在水裏面未入魚肚
[00:06:52.380 --> 00:06:53.240]  可能就有這種經歷
[00:06:53.240 --> 00:06:56.320]  海草纏著他,又下到很低
[00:06:56.320 --> 00:07:00.220]  是沒有得救的指望
[00:07:00.220 --> 00:07:03.380]  我們一句說話說「水浸眼眉頭」
[00:07:03.380 --> 00:07:06.020]  已經浸到,來到這裏
[00:07:06.020 --> 00:07:07.720]  沒有了,英文是這樣的
[00:07:07.720 --> 00:07:10.060]  我們呼吸不到
[00:07:10.060 --> 00:07:12.100]  I cannot catch my breath
[00:07:12.100 --> 00:07:15.600]  即是一種「嘩,沒氣了,沒命了,死了」
[00:07:15.600 --> 00:07:19.600]  可能考試是這樣,有些人讀不到大學是這樣
[00:07:19.600 --> 00:07:23.040]  可能戀愛是這樣
[00:07:23.040 --> 00:07:29.820]  很多的情況,這種哀求是真實的
[00:07:29.820 --> 00:07:32.520]  我們都面對很多不同的困難
[00:07:32.520 --> 00:07:35.980]  我的家庭有很多的困難
[00:07:35.980 --> 00:07:38.960]  當我大兒子回來香港的時候,很難適應
[00:07:38.960 --> 00:07:41.520]  他都有些危機,想做一些傳銷
[00:07:41.520 --> 00:07:44.300]  「你不要給我錢讀書,給我錢做傳銷」
[00:07:44.300 --> 00:07:48.940]  「你給我錢買股票,我會發達」
[00:07:48.940 --> 00:07:52.040]  我不知道,我女兒經常都這樣說
[00:07:52.040 --> 00:07:54.200]  我沒什麼錢,她經常都問我
[00:07:54.200 --> 00:07:56.480]  我是孫教士子女,所以我經常都要去海外
[00:07:56.480 --> 00:07:58.880]  「經常都要去海外旅行」的意思是
[00:07:58.880 --> 00:08:01.040]  她會問這些問題
[00:08:01.040 --> 00:08:03.080]  其實有些孫教士子女很有趣
[00:08:03.080 --> 00:08:05.680]  有些她每個月要搬家居,搬一次
[00:08:05.680 --> 00:08:07.720]  有些孫教士子女經常都要去外國
[00:08:07.720 --> 00:08:10.420]  因為她在香港不能呼吸
[00:08:10.420 --> 00:08:13.300]  很多不同的狀況
[00:08:13.300 --> 00:08:20.740]  很多很深的世界在我們的生命裡面
[00:08:20.740 --> 00:08:23.800]  弟兄姊妹,你的深處是什麼呢?
[00:08:23.800 --> 00:08:26.000]  你的困難是什麼呢?
[00:08:26.000 --> 00:08:27.500]  和罪有沒有關係呢?
[00:08:27.500 --> 00:08:30.040]  可能是你的罪,可能是別人的罪
[00:08:30.040 --> 00:08:32.220]  我們都受到牽連
[00:08:32.220 --> 00:08:33.780]  今天教會有沒有罪呢?
[00:08:33.780 --> 00:08:35.220]  有罪
[00:08:35.220 --> 00:08:36.780]  我們有沒有多少去面對呢?
[00:08:36.780 --> 00:08:38.320]  很少面對
[00:08:38.320 --> 00:08:39.960]  故此這些罪一直纏繞
[00:08:39.960 --> 00:08:42.320]  在以色列人的歷史裡面都是這樣
[00:08:42.320 --> 00:08:44.760]  以色列人的歷史很奇特
[00:08:44.760 --> 00:08:46.700]  大家很熟悉
[00:08:46.700 --> 00:08:48.860]  索羅王、大衛王、索羅門王
[00:08:48.860 --> 00:08:50.900]  這幾個罪為出名
[00:08:50.900 --> 00:08:51.840]  害罪開頭
[00:08:51.840 --> 00:08:52.740]  是什麼時代呢?
[00:08:52.740 --> 00:08:55.000]  那時候是最風光的時代
[00:08:55.000 --> 00:08:56.540]  是最威猛的時代
[00:08:56.540 --> 00:08:59.040]  建了聖殿吸引所有人
[00:08:59.040 --> 00:09:03.180]  去瞻仰這麼偉大的國度
[00:09:03.180 --> 00:09:04.920]  但是你知不知道那時候
[00:09:04.920 --> 00:09:06.380]  犯罪都很嚴重呢?
[00:09:06.380 --> 00:09:09.020]  大衛打勝仗
[00:09:09.020 --> 00:09:12.560]  很晚起床就犯奸淫、謀殺
[00:09:12.560 --> 00:09:15.100]  索羅門王很有智慧
[00:09:15.100 --> 00:09:17.000]  但是他娶了很多妃嬪
[00:09:17.000 --> 00:09:18.860]  數次千計的妃嬪
[00:09:18.860 --> 00:09:23.160]  引入很多外邦的神像、偶像去敬拜
[00:09:23.160 --> 00:09:25.260]  你說有錢人會不會犯罪呢?
[00:09:25.260 --> 00:09:26.000]  會啊
[00:09:26.000 --> 00:09:27.500]  大衛會犯罪
[00:09:27.500 --> 00:09:29.040]  有智慧的人會不會犯罪呢?
[00:09:29.040 --> 00:09:29.580]  會啊
[00:09:29.580 --> 00:09:31.740]  索羅門會犯罪
[00:09:31.740 --> 00:09:35.080]  到我們秘魯面對列國攻擊的時候
[00:09:35.080 --> 00:09:36.980]  有困難就求神吧
[00:09:36.980 --> 00:09:38.480]  會不會呢?
[00:09:38.480 --> 00:09:40.020]  也不會
[00:09:40.020 --> 00:09:41.720]  沒有耐性去等候神
[00:09:41.720 --> 00:09:45.320]  他們是求埃及的馬、戰車
[00:09:45.320 --> 00:09:47.460]  是尋求其他的外邦
[00:09:47.460 --> 00:09:48.560]  他們有軍事實力
[00:09:48.560 --> 00:09:51.200]  我們尋求他們的幫助
[00:09:51.200 --> 00:09:53.000]  尋求他們的神的幫助
[00:09:53.000 --> 00:09:55.460]  他們的神能夠幫助我們
[00:09:55.460 --> 00:09:56.540]  這麼有軍事實力
[00:09:56.540 --> 00:10:00.680]  我們的神為什麼這麼沒有軍事實力呢?
[00:10:00.680 --> 00:10:03.680]  故此從以色列人的歷史裡面
[00:10:03.680 --> 00:10:06.740]  無論是很風光的時代
[00:10:06.740 --> 00:10:08.380]  都會犯罪
[00:10:08.380 --> 00:10:09.620]  很低落的時候
[00:10:09.620 --> 00:10:11.320]  都會犯罪
[00:10:11.320 --> 00:10:12.780]  故此以色列人的歷史
[00:10:12.780 --> 00:10:15.860]  是一直被罪去纏繞
[00:10:15.860 --> 00:10:19.060]  故此這些上行之師一直在唱的時候
[00:10:19.060 --> 00:10:21.060]  這些懺悔詩就是
[00:10:21.060 --> 00:10:24.460]  神啊,求祢在心處裡面
[00:10:24.460 --> 00:10:25.960]  我們在心處求告祢
[00:10:25.960 --> 00:10:28.200]  求祢聽我們禱告
[00:10:28.200 --> 00:10:31.300]  我人生有很多不同的心處
[00:10:31.300 --> 00:10:34.740]  每一個人都有
[00:10:34.740 --> 00:10:36.000]  第二節
[00:10:36.000 --> 00:10:38.440]  主啊,求祢聽我的聲音
[00:10:38.440 --> 00:10:42.940]  願祢則以聽我懇求的聲音
[00:10:42.940 --> 00:10:45.880]  有人形容這是一種
[00:10:45.880 --> 00:10:46.720]  wild love
[00:10:46.720 --> 00:10:52.960]  一種神的主權
[00:10:52.960 --> 00:10:55.460]  很忠誠的祈求
[00:10:55.460 --> 00:10:57.060]  一種愛
[00:10:57.060 --> 00:10:58.360]  因為大家知道
[00:10:58.360 --> 00:11:02.100]  神和人是有主人和僕人的關係
[00:11:02.100 --> 00:11:03.600]  當然有很多不同的關係
[00:11:03.600 --> 00:11:06.200]  其中一種是主人和僕人的關係
[00:11:06.200 --> 00:11:07.340]  在以色列的制度裡面
[00:11:07.340 --> 00:11:11.480]  都有奴隸、僕人的制度
[00:11:11.480 --> 00:11:15.840]  原則上只有主人去說話
[00:11:15.840 --> 00:11:17.240]  命令僕人去做事
[00:11:17.240 --> 00:11:19.280]  僕人是沒有權去求什麼
[00:11:19.280 --> 00:11:21.220]  或要求什麼
[00:11:21.220 --> 00:11:24.580]  但這種關係在以色列的神裡面
[00:11:24.580 --> 00:11:26.360]  卻不是這樣
[00:11:26.360 --> 00:11:29.720]  以色列的僕人可以向主發出聲音
[00:11:29.720 --> 00:11:31.520]  發出哀求
[00:11:31.520 --> 00:11:32.720]  求祢去幫助
[00:11:32.720 --> 00:11:33.600]  求祢赦免
[00:11:33.600 --> 00:11:35.400]  求祢去憐憫
[00:11:35.400 --> 00:11:37.400]  並不是一種無情的
[00:11:37.400 --> 00:11:41.560]  很惡劣的主僕關係
[00:11:41.560 --> 00:11:44.880]  不是奴隸完全被虐待
[00:11:44.880 --> 00:11:46.880]  我們和神有不同的關係
[00:11:46.880 --> 00:11:48.380]  我們是一種愛的關係
[00:11:48.380 --> 00:11:50.380]  但我們也有主僕的關係
[00:11:50.380 --> 00:11:52.380]  不過私人的這種形容
[00:11:52.380 --> 00:11:56.020]  一方面宣稱神是祂的主人
[00:11:56.020 --> 00:11:58.860]  另一方面祂發出一種呼求
[00:11:58.860 --> 00:12:00.560]  一種呼聲
[00:12:00.560 --> 00:12:04.020]  求神去垂聽
[00:12:04.020 --> 00:12:05.820]  我們知道在出埃及記的時候
[00:12:05.820 --> 00:12:08.560]  以色列人落在埃及的手裡
[00:12:08.560 --> 00:12:11.560]  四百多年有很多的慘情
[00:12:11.560 --> 00:12:12.840]  被虐待
[00:12:12.840 --> 00:12:16.200]  故此他們向神發出呼求
[00:12:16.200 --> 00:12:17.700]  神垂聽
[00:12:17.700 --> 00:12:21.600]  就在很奇妙的計劃裡面
[00:12:21.600 --> 00:12:22.840]  保留了摩西
[00:12:22.840 --> 00:12:24.040]  興起摩西
[00:12:24.040 --> 00:12:25.480]  轉接到裡面
[00:12:25.480 --> 00:12:28.120]  成為他們的領袖
[00:12:28.120 --> 00:12:30.920]  帶領他們離開埃及
[00:12:30.920 --> 00:12:34.760]  故此上帝是聆聽禱告的神
[00:12:34.760 --> 00:12:39.500]  上帝是聆聽呼求的那一位
[00:12:39.500 --> 00:12:40.400]  不過有時候
[00:12:40.400 --> 00:12:41.300]  我之前也說過
[00:12:41.300 --> 00:12:42.800]  有時候我們和神祈禱
[00:12:42.800 --> 00:12:44.960]  往往都是很沒有耐性
[00:12:44.960 --> 00:12:45.800]  覺得神啊
[00:12:45.800 --> 00:12:47.500]  現在
[00:12:47.500 --> 00:12:49.400]  現在就要解決問題了
[00:12:49.400 --> 00:12:50.500]  現在就要改變
[00:12:50.500 --> 00:12:52.580]  現在就給我好東西
[00:12:52.580 --> 00:12:53.840]  不是現在
[00:12:53.840 --> 00:12:54.840]  那你就不是神了
[00:12:54.840 --> 00:12:57.640]  你都沒有能力現在做事
[00:12:57.640 --> 00:13:01.420]  我們的祈禱是不是這麼心急
[00:13:01.420 --> 00:13:04.220]  這樣我們自己的時間表
[00:13:04.220 --> 00:13:05.080]  現在啊
[00:13:05.080 --> 00:13:06.380]  上帝不是將來
[00:13:06.380 --> 00:13:07.720]  不是什麼時候
[00:13:07.720 --> 00:13:09.260]  是現在
[00:13:09.260 --> 00:13:11.520]  我們常常祈禱都是這樣
[00:13:11.520 --> 00:13:13.460]  故此不是現在
[00:13:13.460 --> 00:13:14.620]  那祈禱也沒有用
[00:13:14.620 --> 00:13:17.340]  那就不要祈禱了
[00:13:17.340 --> 00:13:18.900]  我們都是這樣
[00:13:18.900 --> 00:13:20.500]  沒有耐性
[00:13:20.500 --> 00:13:21.640]  但我們知道
[00:13:21.640 --> 00:13:25.680]  我們呼求上帝是聆聽
[00:13:25.680 --> 00:13:28.580]  但上帝有他的時間表
[00:13:28.580 --> 00:13:31.240]  上帝如果
[00:13:31.240 --> 00:13:32.580]  我想我是上帝的時候
[00:13:32.580 --> 00:13:34.380]  都會衡量很多事情
[00:13:34.380 --> 00:13:35.320]  不是這個人
[00:13:35.320 --> 00:13:36.580]  現在做這件事
[00:13:36.580 --> 00:13:38.160]  那其他那個人又怎樣呢
[00:13:38.160 --> 00:13:39.380]  那些又怎樣發生
[00:13:39.380 --> 00:13:41.060]  怎樣配合呢
[00:13:41.060 --> 00:13:43.160]  我們墮入上帝的裡面
[00:13:43.160 --> 00:13:44.160]  我們要想一下
[00:13:44.160 --> 00:13:45.760]  是不是現在
[00:13:45.760 --> 00:13:48.060]  是不是我想現在就是現在呢
[00:13:48.060 --> 00:13:50.400]  我想現在讀好書
[00:13:50.400 --> 00:13:52.700]  我想現在有個很好的位置
[00:13:52.700 --> 00:13:53.760]  我想現在
[00:13:53.760 --> 00:13:55.760]  人人都尊重我
[00:13:55.760 --> 00:13:59.780]  我想現在人人都不會麻煩我
[00:13:59.780 --> 00:14:02.740]  現在
[00:14:02.740 --> 00:14:04.280]  但是在聖經裡面
[00:14:04.280 --> 00:14:05.140]  一再講到
[00:14:05.140 --> 00:14:06.780]  我們說有兩個時間
[00:14:06.780 --> 00:14:10.180]  一個是日常日序的時間
[00:14:10.180 --> 00:14:12.080]  二十四小時的秒鐘
[00:14:12.080 --> 00:14:14.380]  滴答滴答地過
[00:14:14.380 --> 00:14:18.000]  但令到時間是神的時間
[00:14:18.000 --> 00:14:19.460]  是神的時間
[00:14:19.460 --> 00:14:20.500]  神在那個時間
[00:14:20.500 --> 00:14:22.940]  他就做那些獨特的事情
[00:14:22.940 --> 00:14:24.160]  耶穌基督來到世界
[00:14:24.160 --> 00:14:26.340]  就是那個時間
[00:14:26.340 --> 00:14:29.140]  耶穌要定了末世有一個時間
[00:14:29.140 --> 00:14:30.840]  耶穌基督都定了時間
[00:14:30.840 --> 00:14:34.380]  在你和我的生命軌跡裡面
[00:14:34.380 --> 00:14:35.780]  當我們明白神的生命
[00:14:35.780 --> 00:14:37.440]  配合神的心意的時候
[00:14:37.440 --> 00:14:41.420]  那些事情就會出現
[00:14:41.420 --> 00:14:42.880]  弟兄姊妹
[00:14:42.880 --> 00:14:47.520]  我們不要放棄向主祈求
[00:14:47.520 --> 00:14:49.160]  因為主是誰聽
[00:14:49.160 --> 00:14:50.660]  當我們禱告的時候
[00:14:50.660 --> 00:14:54.400]  也不是一張支票讓上帝你簽名
[00:14:54.400 --> 00:14:57.200]  我寫好了條件的Terms and Conditions
[00:14:57.200 --> 00:14:58.240]  我寫好了
[00:14:58.240 --> 00:14:59.740]  你簽個名
[00:14:59.740 --> 00:15:00.940]  我要這樣那樣那樣
[00:15:00.940 --> 00:15:01.800]  我要這樣那樣那樣
[00:15:01.800 --> 00:15:02.500]  我要這樣那樣那樣
[00:15:02.500 --> 00:15:03.340]  好像簽合約一樣
[00:15:03.340 --> 00:15:04.800]  不過只差你的名字
[00:15:04.800 --> 00:15:07.100]  合約來源就是我寫
[00:15:07.100 --> 00:15:09.480]  我們需要來到主的面前
[00:15:09.480 --> 00:15:10.380]  去Tune in
[00:15:10.380 --> 00:15:12.380]  要和祂的一種吻合
[00:15:12.380 --> 00:15:14.080]  一種配合
[00:15:14.080 --> 00:15:15.280]  神啊祢想怎樣
[00:15:15.280 --> 00:15:16.680]  我可以這樣做
[00:15:16.680 --> 00:15:17.520]  我這樣做的時候
[00:15:17.520 --> 00:15:18.560]  祢就這樣做
[00:15:18.560 --> 00:15:19.720]  我又這樣做
[00:15:19.720 --> 00:15:21.220]  是一種配合
[00:15:21.220 --> 00:15:22.560]  是一種共舞
[00:15:22.560 --> 00:15:26.700]  是一種和神一起完成祂的計劃
[00:15:26.700 --> 00:15:28.300]  因為聖靈會感動我們
[00:15:28.300 --> 00:15:29.460]  會引導我們
[00:15:29.460 --> 00:15:33.160]  這是禱告裡面很奇妙的一種事情
[00:15:33.160 --> 00:15:34.700]  並不是我們想好了
[00:15:34.700 --> 00:15:36.240]  神你要這樣做
[00:15:36.240 --> 00:15:37.040]  你不是這樣做
[00:15:37.040 --> 00:15:38.800]  我就不向你祈禱
[00:15:38.800 --> 00:15:40.440]  我們需要學習在禱告裡面
[00:15:40.440 --> 00:15:42.040]  認識上帝的心意
[00:15:42.040 --> 00:15:43.180]  透過聖經
[00:15:43.180 --> 00:15:44.780]  透過聖靈的引導
[00:15:44.780 --> 00:15:46.980]  透過我們自己甘願
[00:15:46.980 --> 00:15:48.140]  謙卑
[00:15:48.140 --> 00:15:49.280]  信服
[00:15:49.280 --> 00:15:50.720]  放下自我
[00:15:50.720 --> 00:15:55.420]  以致與神同行
[00:15:55.420 --> 00:15:57.060]  第三節經文
[00:15:57.060 --> 00:15:59.860]  它說
[00:15:59.860 --> 00:16:01.120]  主啊
[00:16:01.120 --> 00:16:02.020]  主耶路說
[00:16:02.020 --> 00:16:06.640]  「你若察究罪孽,誰能站得住?」
[00:16:06.640 --> 00:16:10.400]  其實這個經文是說到
[00:16:10.400 --> 00:16:14.080]  神的公義是聖潔的
[00:16:14.080 --> 00:16:17.280]  祂會對罪有很大的憎嚴性
[00:16:17.280 --> 00:16:20.620]  因為不是一種合理的
[00:16:20.620 --> 00:16:23.280]  不相配
[00:16:23.280 --> 00:16:25.160]  神和罪是不相配的
[00:16:25.160 --> 00:16:29.960]  是一種對立性的對立層面
[00:16:29.960 --> 00:16:31.820]  但是詩人提出
[00:16:31.820 --> 00:16:32.320]  神啊
[00:16:32.320 --> 00:16:35.800]  如果你很認真地計較我們的罪
[00:16:35.800 --> 00:16:38.900]  誰有權在神面前去站立呢?
[00:16:38.900 --> 00:16:40.640]  在《舊約聖經》裡面
[00:16:40.640 --> 00:16:42.800]  有一段很特別的記載
[00:16:42.800 --> 00:16:48.480]  就是當約書亞去接替摩西的時候
[00:16:48.480 --> 00:16:50.780]  進入迦南的征戰
[00:16:50.780 --> 00:16:52.280]  當我們打完耶利哥城
[00:16:52.280 --> 00:16:54.920]  一個很偉大的戰士
[00:16:54.920 --> 00:16:56.720]  走了七天
[00:16:56.720 --> 00:16:57.780]  走了十幾個圈
[00:16:57.780 --> 00:16:59.720]  然後整個城牆倒塌
[00:16:59.720 --> 00:17:01.860]  很堅固的整個城牆倒塌了
[00:17:01.860 --> 00:17:03.720]  然後得勝全權
[00:17:03.720 --> 00:17:05.560]  大軍得勝
[00:17:05.560 --> 00:17:07.360]  但是接著
[00:17:07.360 --> 00:17:10.100]  他們要攻打艾城的時候
[00:17:10.100 --> 00:17:11.840]  出現了問題
[00:17:11.840 --> 00:17:13.360]  他們派了幾千人去打
[00:17:13.360 --> 00:17:16.740]  以為這個小事
[00:17:16.740 --> 00:17:19.140]  這個小事
[00:17:19.140 --> 00:17:21.200]  派了幾千人去打就算了
[00:17:21.200 --> 00:17:22.840]  派了三千人去打
[00:17:22.840 --> 00:17:24.720]  但是在攻打的過程裡面
[00:17:24.720 --> 00:17:28.080]  死了三十六個人
[00:17:28.080 --> 00:17:29.820]  被他們一路追
[00:17:29.820 --> 00:17:30.920]  被殺敗
[00:17:30.920 --> 00:17:36.020]  眾民的心就消化如水
[00:17:36.020 --> 00:17:38.920]  大家知道原因是什麼嗎?
[00:17:38.920 --> 00:17:41.460]  因為有一個人叫做阿干
[00:17:41.460 --> 00:17:44.560]  他在攻打耶利哥城的時候
[00:17:44.560 --> 00:17:49.740]  他把衣服、金銀拿了回來
[00:17:49.740 --> 00:17:51.840]  藏在帳幕的地下
[00:17:51.840 --> 00:17:53.600]  以前是泥土地
[00:17:53.600 --> 00:17:55.740]  所以挖開一個洞埋了進去
[00:17:55.740 --> 00:17:58.420]  基本上沒有人知道
[00:17:58.420 --> 00:18:02.520]  但是當藥書口痛悔的時候
[00:18:02.520 --> 00:18:03.980]  神指示他
[00:18:03.980 --> 00:18:06.980]  你當中有人犯了罪
[00:18:06.980 --> 00:18:10.760]  當時大概有二百萬人左右的以色列人
[00:18:10.760 --> 00:18:12.520]  你找到一個東西都挺難找的
[00:18:12.520 --> 00:18:15.260]  如果不知道怎麼找呢?
[00:18:15.260 --> 00:18:17.200]  但是神指引
[00:18:17.200 --> 00:18:18.940]  找、找、找、找
[00:18:18.940 --> 00:18:20.600]  找到阿干那裡
