
[00:00:00.000 --> 00:00:02.960]  在您的講道之前我們一起低頭祈禱
[00:02:41.760 --> 00:02:43.720]  我就說我那天來不了
[00:02:43.720 --> 00:02:44.720]  之後他發現了
[00:02:44.720 --> 00:02:46.760]  原來我滾下樓梯
[00:02:46.760 --> 00:02:48.480]  所以我跌倒了
[00:02:48.480 --> 00:02:50.280]  所以我就過不了去了
[00:02:50.280 --> 00:02:51.560]  然後當他知道的時候
[00:02:51.560 --> 00:02:52.720]  他很生氣
[00:02:52.720 --> 00:02:54.520]  我說為什麼很生氣呢?
[00:02:54.520 --> 00:02:56.800]  你知不知道在伊朗的文化裡面
[00:02:56.800 --> 00:02:59.120]  如果你隔離輪舍有事
[00:02:59.120 --> 00:03:00.760]  我不跟你做什麼
[00:03:00.760 --> 00:03:02.960]  是非常嚴重的
[00:03:02.960 --> 00:03:03.480]  他很生氣
[00:03:03.480 --> 00:03:05.880]  我不告訴他為什麼我不去
[00:03:05.880 --> 00:03:07.840]  原來對於輪舍
[00:03:07.840 --> 00:03:08.760]  每一個民族
[00:03:08.760 --> 00:03:09.840]  每一個文化
[00:03:09.840 --> 00:03:12.120]  怎樣去看待這件事都很不一樣
[00:03:12.120 --> 00:03:14.600]  在這段經文也是
[00:03:14.600 --> 00:03:16.880]  當我提起輪舍
[00:03:16.880 --> 00:03:19.040]  在《律法師》裡面
[00:03:19.040 --> 00:03:20.680]  都在問同一個問題
[00:03:20.680 --> 00:03:23.640]  哪一個就是輪舍呢?
[00:03:23.640 --> 00:03:25.200]  其實你有沒有想過
[00:03:25.200 --> 00:03:26.680]  輪舍
[00:03:26.680 --> 00:03:29.120]  誰是誰不是這麼重要嗎?
[00:03:29.120 --> 00:03:30.560]  隔離輪舍就是了
[00:03:30.560 --> 00:03:32.080]  但對於律法師
[00:03:32.080 --> 00:03:34.040]  一個律法主義底下的人
[00:03:34.040 --> 00:03:35.680]  很重要
[00:03:35.680 --> 00:03:36.200]  為什麼?
[00:03:36.200 --> 00:03:38.240]  因為你剛才有讀到
[00:03:38.240 --> 00:03:39.600]  是律法來的
[00:03:39.600 --> 00:03:41.320]  你要愛倫如己
[00:03:41.320 --> 00:03:44.480]  所以他一定要定義哪些是他的輪舍
[00:03:44.480 --> 00:03:45.640]  很重要的
[00:03:45.640 --> 00:03:48.080]  因為他不想做錯
[00:03:48.080 --> 00:03:50.840]  但也不想做多
[00:03:50.840 --> 00:03:52.720]  什麼是輪舍呢?
[00:03:52.720 --> 00:03:53.720]  當時猶太傳統
[00:03:53.720 --> 00:03:57.120]  輪舍就是一群純立約的子民
[00:03:57.120 --> 00:03:57.840]  簡單來說
[00:03:57.840 --> 00:03:59.000]  就是自己人
[00:03:59.000 --> 00:04:00.400]  猶太人
[00:04:00.400 --> 00:04:01.760]  所以愛輪舍
[00:04:01.760 --> 00:04:03.200]  對他的代表就是
[00:04:03.200 --> 00:04:05.400]  愛自己民族的人
[00:04:05.400 --> 00:04:06.640]  所以當律法師問
[00:04:06.640 --> 00:04:08.160]  誰是我應該愛的
[00:04:08.160 --> 00:04:10.200]  其實他也在問一個問題
[00:04:10.200 --> 00:04:14.400]  那就是哪些不關我的事呢?
[00:04:14.400 --> 00:04:15.400]  我只會做一些
[00:04:15.400 --> 00:04:16.560]  其實關我的事
[00:04:16.560 --> 00:04:17.360]  我做了律法
[00:04:17.360 --> 00:04:17.960]  OK
[00:04:17.960 --> 00:04:18.440]  成功了
[00:04:18.440 --> 00:04:20.600]  那些我就會做了
[00:04:20.600 --> 00:04:23.000]  但有時候我們和律法師會不會都一樣呢?
[00:04:23.000 --> 00:04:24.640]  我們心裡對於隔離輪舍
[00:04:24.640 --> 00:04:26.240]  或者我們需要關懷的人
[00:04:26.240 --> 00:04:28.440]  我們都有條界線
[00:04:28.440 --> 00:04:30.640]  我們很容易不小心地
[00:04:30.640 --> 00:04:34.320]  分開你和我
[00:04:34.320 --> 00:04:36.760]  就好像我很多時候和兒子
[00:04:36.760 --> 00:04:38.240]  放學後
[00:04:38.240 --> 00:04:39.720]  一群家長接在一起
[00:04:39.720 --> 00:04:42.960]  我兒子的學校是比較多元文化一點
[00:04:42.960 --> 00:04:45.040]  但很正常就是一個個圈
[00:04:45.040 --> 00:04:46.680]  香港人當然聚在一起
[00:04:46.680 --> 00:04:48.240]  我們一起聚在一起
[00:04:48.240 --> 00:04:50.600]  然後有些中東的就blablabla
[00:04:50.600 --> 00:04:51.960]  然後大家就分開
[00:04:51.960 --> 00:04:53.920]  不同民族的人在blabla
[00:04:53.920 --> 00:04:54.720]  很正常的
[00:04:54.720 --> 00:04:56.600]  人之常情就是自己聚在一起
[00:04:56.600 --> 00:04:59.520]  你熟悉的人就在一起
[00:04:59.520 --> 00:05:01.120]  但很多時候我們也會覺得
[00:05:01.120 --> 00:05:02.160]  其實他們的生活
[00:05:02.160 --> 00:05:04.080]  和我們也不是很有關係
[00:05:04.080 --> 00:05:06.640]  在社會上確實有很多不同的人
[00:05:06.640 --> 00:05:09.440]  但我們也會很容易對於他們
[00:05:09.440 --> 00:05:11.040]  我們將他們定型為
[00:05:11.040 --> 00:05:12.800]  那些民族的人就是這樣
[00:05:12.800 --> 00:05:15.680]  那些民族的人開車就是這樣
[00:05:15.680 --> 00:05:18.240]  我們很多時候會定型為一些人
[00:05:18.240 --> 00:05:20.520]  我們覺得他們是這樣
[00:05:20.520 --> 00:05:21.920]  例如一個比喻
[00:05:21.920 --> 00:05:24.520]  如果你聽到難民
[00:05:24.520 --> 00:05:25.520]  難民這個字
[00:05:25.520 --> 00:05:28.120]  你心裏面對於這群人的印象是怎樣
[00:05:28.120 --> 00:05:29.720]  你覺得難民是怎樣
[00:05:29.720 --> 00:05:32.080]  有沒有些形象在你心裏面
[00:05:32.080 --> 00:05:33.920]  有些人就會覺得
[00:05:33.920 --> 00:05:36.760]  他們是走難過來的
[00:05:36.760 --> 00:05:38.240]  窮
[00:05:38.240 --> 00:05:39.600]  沒有學識
[00:05:39.600 --> 00:05:41.440]  來拿資源
[00:05:41.440 --> 00:05:42.480]  佔用社會資源
[00:05:42.480 --> 00:05:44.040]  有時候很多時候那些人的反應
[00:05:44.040 --> 00:05:46.640]  都是比較負面的對於這群人
[00:05:46.640 --> 00:05:49.760]  但是到我現在經歷了兩年多
[00:05:49.760 --> 00:05:51.720]  在他們當中去服侍
[00:05:51.720 --> 00:05:53.720]  其實原來有很多東西在我裏面
[00:05:53.720 --> 00:05:56.960]  以為難民的東西都是第二回事
[00:05:56.960 --> 00:06:01.760]  他們很多其實在當地是有錢的
[00:06:01.760 --> 00:06:04.280]  他們的屋是很大很漂亮的
[00:06:04.280 --> 00:06:05.760]  他有牙醫
[00:06:05.760 --> 00:06:07.120]  有護士
[00:06:07.120 --> 00:06:08.200]  有會計師
[00:06:08.200 --> 00:06:09.280]  有做生意
[00:06:09.280 --> 00:06:11.000]  有做藝術的
[00:06:11.000 --> 00:06:14.640]  在裏面他們有很多很多的自己背景
[00:06:14.640 --> 00:06:15.840]  他有很多的學識
[00:06:15.840 --> 00:06:18.320]  不過真是因為要走難
[00:06:18.320 --> 00:06:19.560]  所以過來
[00:06:19.560 --> 00:06:20.880]  放棄了一切
[00:06:20.880 --> 00:06:23.600]  但是不代表他們是為了來拿資源
[00:06:23.600 --> 00:06:24.400]  所以說真的
[00:06:24.400 --> 00:06:25.560]  其實他們都說
[00:06:25.560 --> 00:06:27.960]  有頭髮的人沒有人想做辣妮
[00:06:27.960 --> 00:06:31.160]  也沒有人想將他所有過往在家裏背景的東西
[00:06:31.160 --> 00:06:31.920]  丟下來
[00:06:31.920 --> 00:06:34.280]  來到甚麼都不是
[00:06:34.280 --> 00:06:36.040]  所以原來我們很多時候
[00:06:36.040 --> 00:06:39.240]  在社會上將不同的人定型了
[00:06:39.240 --> 00:06:42.440]  是令到我們放了一條線在同大家當中
[00:06:42.440 --> 00:06:46.240]  我們說不同語言已經是一個很大的界線
[00:06:46.240 --> 00:06:48.440]  所以其實形成一個圈
[00:06:48.440 --> 00:06:49.600]  自己人還自己人
[00:06:49.600 --> 00:06:51.080]  自己有還自己有
[00:06:51.080 --> 00:06:53.320]  圈裏面的人就街坊街裏
[00:06:53.320 --> 00:06:54.640]  圈外面的人
[00:06:54.640 --> 00:06:55.880]  不是說自己語言的人
[00:06:55.880 --> 00:06:59.200]  可能就不用理他
[00:06:59.200 --> 00:07:00.240]  但其實很好笑
[00:07:00.240 --> 00:07:03.760]  我記得因為我服侍了伊朗人一段時間
[00:07:03.760 --> 00:07:05.640]  剛剛上一個星期
[00:07:05.640 --> 00:07:06.680]  早會完結了
[00:07:06.680 --> 00:07:09.360]  突然有人推門的時候
[00:07:09.360 --> 00:07:10.400]  突然跟我說
[00:07:10.400 --> 00:07:11.840]  Bebashit
[00:07:11.840 --> 00:07:13.520]  然後我很興奮
[00:07:13.520 --> 00:07:15.520]  是不是我服侍了伊朗人太久
[00:07:15.520 --> 00:07:17.200]  他當我有伊朗錘
[00:07:17.200 --> 00:07:17.920]  他當我自己有
[00:07:17.920 --> 00:07:19.800]  為甚麼他跟我說伊朗話
[00:07:19.800 --> 00:07:21.680]  然後我就在自己心裏尖尖
[00:07:21.680 --> 00:07:22.600]  然後我老公說算了
[00:07:22.600 --> 00:07:25.040]  他只是不小心說錯了
[00:07:25.040 --> 00:07:28.720]  所以有時候原來打破人與人之間的界限
[00:07:28.720 --> 00:07:31.800]  真的一點都不容易
[00:07:31.800 --> 00:07:33.760]  耶穌其實要講比喻
[00:07:33.760 --> 00:07:38.840]  都是為了顛覆律法師想甚麼是淪舍
[00:07:38.840 --> 00:07:40.160]  因為正正律法師問他
[00:07:40.160 --> 00:07:42.040]  誰是淪舍
[00:07:42.040 --> 00:07:43.360]  耶穌很想跟他說
[00:07:43.360 --> 00:07:47.000]  淪舍不是指自己人
[00:07:47.000 --> 00:07:51.200]  淪舍其實耶穌包括的
[00:07:51.200 --> 00:07:54.680]  就是所有界限
[00:07:54.680 --> 00:07:57.480]  以內以外所有的人
[00:07:57.480 --> 00:08:00.160]  所以愛淪舍要跨界
[00:08:00.160 --> 00:08:02.040]  在比喻裏面的撒瑪利亞人
[00:08:02.040 --> 00:08:06.320]  我們說伊朗人那些難民
[00:08:06.320 --> 00:08:08.880]  和我們是三九不識七
[00:08:08.880 --> 00:08:10.520]  但我們未至於世仇
[00:08:10.520 --> 00:08:12.640]  但耶穌的比喻真的去到很盡
[00:08:12.640 --> 00:08:14.320]  是直接跟你說
[00:08:14.320 --> 00:08:16.480]  猶太人眼中的犬外人
[00:08:16.480 --> 00:08:17.400]  即是撒瑪利亞人
[00:08:17.400 --> 00:08:18.240]  不單止是犬外人
[00:08:18.240 --> 00:08:19.880]  甚至是獸人
[00:08:19.880 --> 00:08:21.840]  所以其實這個撒瑪利亞人
[00:08:21.840 --> 00:08:23.720]  要突破自己
[00:08:23.720 --> 00:08:25.720]  去到這個鴻溝
[00:08:25.720 --> 00:08:29.320]  要見到這個垂死的猶太人
[00:08:29.320 --> 00:08:33.120]  但因甚麼緣故他選擇去跨界去愛他
[00:08:33.120 --> 00:08:36.600]  甚至一個連自己人都沒有去幫他的人
[00:08:36.600 --> 00:08:39.400]  一個世仇的人走去幫他
[00:08:39.400 --> 00:08:42.200]  所以耶穌這個比喻其實是在挑戰
[00:08:42.200 --> 00:08:44.440]  愛淪舍其實要突破的是
[00:08:44.440 --> 00:08:46.760]  人與人之間很多的界限
[00:08:46.760 --> 00:08:49.600]  你不要以為你有時候很愛那班人
[00:08:49.600 --> 00:08:53.200]  你一走過去擁抱他們就搞定
[00:08:53.200 --> 00:08:55.280]  我都很記得我們兩個
[00:08:55.280 --> 00:08:57.640]  第一次去伊朗團契
[00:08:57.640 --> 00:08:59.000]  我們用了一年時間
[00:08:59.000 --> 00:09:02.520]  很想說第一年我們都很戇居居
[00:09:02.520 --> 00:09:05.520]  真的有少少去幫手
[00:09:05.520 --> 00:09:07.440]  但一完了
[00:09:07.440 --> 00:09:09.640]  我們兩個就戇居居的站在那裏
[00:09:09.640 --> 00:09:10.440]  我和我老公
[00:09:10.440 --> 00:09:11.680]  其他人就嘰嘰喳喳的
[00:09:11.680 --> 00:09:14.600]  我們兩個就不知道在做甚麼
[00:09:14.600 --> 00:09:17.280]  有一次我們在學伊朗話
[00:09:17.280 --> 00:09:20.320]  有一個人走過來問我老公
[00:09:20.320 --> 00:09:22.440]  你為甚麼要學伊朗話
[00:09:22.440 --> 00:09:24.080]  你為甚麼要這樣做
[00:09:24.080 --> 00:09:25.840]  你想知道我們在說甚麼
[00:09:25.840 --> 00:09:29.080]  你想知道我們有甚麼企圖
[00:09:29.080 --> 00:09:29.920]  這樣跟我老公說
[00:09:29.920 --> 00:09:33.080]  我們就看著企圖
[00:09:33.080 --> 00:09:33.720]  所以很好笑
[00:09:33.720 --> 00:09:37.800]  其實有時候不是你想進去就進去
[00:09:37.800 --> 00:09:40.680]  有時候我們很多時候
[00:09:40.680 --> 00:09:43.080]  但如果我們有時候無視
[00:09:43.080 --> 00:09:46.880]  或者我們不嘗試去跨越這些界限
[00:09:46.880 --> 00:09:47.800]  用多些時間
[00:09:47.800 --> 00:09:49.720]  所以我想說現在兩年之後
[00:09:49.720 --> 00:09:51.560]  我們終於好像是他們一份子
[00:09:51.560 --> 00:09:52.680]  他們完了崇拜
[00:09:52.680 --> 00:09:54.320]  當然也有些人和我們聊天
[00:09:54.320 --> 00:09:56.320]  我們終於是那些雞蛋不斷
[00:09:56.320 --> 00:09:57.960]  可以聊天的人
[00:09:57.960 --> 00:10:00.240]  但我想說真的要用兩年的時間
[00:10:00.240 --> 00:10:01.800]  但要打破這些框框
[00:10:01.800 --> 00:10:04.000]  這些界限
[00:10:04.000 --> 00:10:04.960]  是難
[00:10:04.960 --> 00:10:07.160]  但也是很重要
[00:10:07.160 --> 00:10:08.440]  其實在英國
[00:10:08.440 --> 00:10:11.160]  我相信也是有很多的框框
[00:10:11.160 --> 00:10:12.680]  正如我之前經常說
[00:10:12.680 --> 00:10:14.440]  在英國這裏
[00:10:14.440 --> 00:10:15.920]  都是一個個的圈
[00:10:15.920 --> 00:10:16.760]  例如有些圈
[00:10:16.760 --> 00:10:18.880]  有些地方你真的不會去
[00:10:18.880 --> 00:10:22.960]  總之你有甚麼事就不會去
[00:10:22.960 --> 00:10:26.440]  有甚麼事你就不會去那些地方
[00:10:26.440 --> 00:10:27.720]  所以
[00:10:27.720 --> 00:10:28.680]  但那些圈
[00:10:28.680 --> 00:10:31.720]  其實慢慢就是因為沒有人再跨界裏面
[00:10:31.720 --> 00:10:34.560]  其實英國有一個最難存的穆斯林群體
[00:10:34.560 --> 00:10:38.000]  就是巴基斯坦有一個民族叫Mipuri
[00:10:38.000 --> 00:10:39.080]  在英國裏面
[00:10:39.080 --> 00:10:42.600]  很少很少宣教士真的可以走進他們的圈
[00:10:42.600 --> 00:10:43.840]  原因是當年
[00:10:43.840 --> 00:10:45.200]  這班Mipuri
[00:10:45.200 --> 00:10:47.160]  還是新移民的時候
[00:10:47.160 --> 00:10:49.840]  他們的圈子還未定型的時候
[00:10:49.840 --> 00:10:55.160]  但沒有基督徒走進他們當中
[00:10:55.160 --> 00:10:59.480]  所以慢慢他們成為一個很緊密很緊密的圈體
[00:10:59.480 --> 00:11:02.440]  已經很難再有人進去
[00:11:02.440 --> 00:11:04.440]  就好像Bretford那樣
[00:11:04.440 --> 00:11:06.440]  我們有時候也不會這麼容易說
[00:11:06.440 --> 00:11:08.040]  那裏其實是
[00:11:08.040 --> 00:11:09.320]  我們說真的是一個工廠
[00:11:09.320 --> 00:11:11.520]  因為每三個人有一個就是穆斯林
[00:11:11.520 --> 00:11:13.640]  在那個地方
[00:11:13.640 --> 00:11:14.360]  所以有一個
[00:11:14.360 --> 00:11:16.640]  他叫小巴基斯坦
[00:11:16.640 --> 00:11:17.520]  我們其實
[00:11:17.520 --> 00:11:19.160]  但我發現原來有些東西
[00:11:19.160 --> 00:11:21.760]  我們不願意走進去當中
[00:11:21.760 --> 00:11:26.800]  有時候你想做也沒得做
[00:11:26.800 --> 00:11:29.160]  但我們如果沒有一些跨界的人
[00:11:29.160 --> 00:11:30.320]  成為一個橋樑
[00:11:30.320 --> 00:11:32.600]  去突破一些缺口
[00:11:32.600 --> 00:11:37.040]  其實圈子只會更加的牢固
[00:11:37.040 --> 00:11:37.560]  但好了
[00:11:37.560 --> 00:11:38.440]  你說我跨界
[00:11:38.440 --> 00:11:38.920]  說真的
[00:11:38.920 --> 00:11:39.680]  我好好地地
[00:11:39.680 --> 00:11:41.160]  我都要做好我自己本份
[00:11:41.160 --> 00:11:42.160]  我都很好
[00:11:42.160 --> 00:11:43.880]  為甚麼要跨界呢
[00:11:43.880 --> 00:11:44.640]  有甚麼原因
[00:11:44.640 --> 00:11:45.600]  有甚麼推動力
[00:11:45.600 --> 00:11:47.000]  令到我們要跨界呢
[00:11:47.000 --> 00:11:49.120]  在經文裏面一個很重要的元素
[00:11:49.120 --> 00:11:50.680]  就是耶穌在這段經文
[00:11:50.680 --> 00:11:53.880]  暗示律法師他沒有的東西
[00:11:53.880 --> 00:11:56.800]  其實如果你看清楚這段經文
[00:11:56.800 --> 00:11:58.760]  你會發現律法師和耶穌
[00:11:58.760 --> 00:11:59.960]  他們不是一問一答
[00:11:59.960 --> 00:12:01.320]  一問一答
[00:12:01.320 --> 00:12:03.600]  但其實好像高手過招
[00:12:03.600 --> 00:12:05.000]  就好像粵語殘片
[00:12:05.000 --> 00:12:06.320]  他們兩個在說話
[00:12:06.320 --> 00:12:08.160]  上面有些劍在飛來飛去
[00:12:08.160 --> 00:12:09.200]  他們在飛甚麼呢
[00:12:09.200 --> 00:12:12.880]  就是律法師每句說話都是大動機
[00:12:12.880 --> 00:12:15.280]  耶穌回答他都是暗中
[00:12:15.280 --> 00:12:16.920]  暗盤裏面回答他一樣東西
[00:12:16.920 --> 00:12:19.160]  但裏面也有他自己在說的東西
[00:12:19.160 --> 00:12:20.520]  挑戰著他
[00:12:20.520 --> 00:12:21.880]  生命裏面的東西
[00:12:21.880 --> 00:12:22.680]  所以你覺得
[00:12:22.680 --> 00:12:25.760]  律法師問那兩條很奇怪的問題
[00:12:25.760 --> 00:12:26.760]  首先就是
[00:12:26.760 --> 00:12:28.320]  他明明是律法師
[00:12:28.320 --> 00:12:34.040]  他的職責就是解釋摩西律法的人
[00:12:34.040 --> 00:12:34.480]  說真的
[00:12:34.480 --> 00:12:35.680]  他問耶穌
[00:12:35.680 --> 00:12:37.240]  怎樣才可以得永生
[00:12:37.240 --> 00:12:37.600]  說真的
[00:12:37.600 --> 00:12:39.480]  他一天都不知答多少次
[00:12:39.480 --> 00:12:40.320]  是不是
[00:12:40.320 --> 00:12:43.120]  他為甚麼要問耶穌這條問題呢
[00:12:43.120 --> 00:12:44.240]  那耶穌就很聰明了
[00:12:44.240 --> 00:12:46.200]  那你說呢
[00:12:46.200 --> 00:12:48.360]  當然他天天都要這樣回答的時候
[00:12:48.360 --> 00:12:50.480]  他當然是很流暢地回答了
[00:12:50.480 --> 00:12:51.720]  他很順利的答案就是
[00:12:51.720 --> 00:12:53.320]  你要盡心盡性盡力
[00:12:53.320 --> 00:12:54.800]  盡力盡義愛你的神
[00:12:54.800 --> 00:12:57.320]  然後還要說
[00:12:57.320 --> 00:12:59.680]  還要愛倫如己
[00:12:59.680 --> 00:13:01.720]  然後說真的
[00:13:01.720 --> 00:13:03.400]  聖經已經寫到明
[00:13:03.400 --> 00:13:05.720]  說他明明是要試探耶穌的
[00:13:05.720 --> 00:13:06.680]  好了
[00:13:06.680 --> 00:13:07.800]  那試探不到
[00:13:07.800 --> 00:13:08.680]  那讓耶穌問
[00:13:08.680 --> 00:13:09.320]  那你說呢
[00:13:09.320 --> 00:13:11.360]  那就說完標準答案出來了
[00:13:11.360 --> 00:13:12.800]  然後他又說
[00:13:12.800 --> 00:13:14.280]  沒有理由的
[00:13:14.280 --> 00:13:16.320]  那再要看看究竟耶穌的回答
[00:13:16.320 --> 00:13:17.320]  有沒有甚麼把柄
[00:13:17.320 --> 00:13:19.080]  那就說
[00:13:19.080 --> 00:13:20.080]  不如
[00:13:20.080 --> 00:13:22.240]  誰是我的鄰舍
[00:13:22.240 --> 00:13:24.200]  那他就問耶穌了
[00:13:24.200 --> 00:13:25.080]  那為了
[00:13:25.080 --> 00:13:27.800]  聖經說他要顯明自己有理
[00:13:27.800 --> 00:13:30.680]  那顯明他不是真心想問的
[00:13:30.680 --> 00:13:31.320]  說真的
[00:13:31.320 --> 00:13:33.560]  他早就心裏面有答案了
[00:13:33.560 --> 00:13:35.280]  他問的問題為了要表明
[00:13:35.280 --> 00:13:38.200]  他自己是一個多好的義人
[00:13:38.200 --> 00:13:41.280]  也要找些東西來詛咒耶穌
[00:13:41.280 --> 00:13:43.080]  耶穌就看穿他的內心了
[00:13:43.080 --> 00:13:45.800]  所以就說好撒瑪利亞人的比喻
[00:13:45.800 --> 00:13:48.360]  你看到耶穌問的那條問題
[00:13:48.360 --> 00:13:49.480]  都很活該的
[00:13:49.480 --> 00:13:50.120]  你問我問題
[00:13:50.120 --> 00:13:51.280]  我又問你問題
[00:13:51.280 --> 00:13:51.760]  耶穌說
[00:13:51.760 --> 00:13:56.880]  那誰是落在強盜手中的那個人的鄰舍呢?
[00:13:56.880 --> 00:13:58.880]  這條問題跟律法師問的很相似
[00:13:58.880 --> 00:14:00.520]  誰是我的鄰舍
[00:14:00.520 --> 00:14:03.120]  不過耶穌說了一大處境
[00:14:03.120 --> 00:14:04.240]  問他
[00:14:04.240 --> 00:14:08.440]  那誰是那個人的鄰舍呢?
[00:14:08.440 --> 00:14:10.240]  其實針對的問題
[00:14:10.240 --> 00:14:11.680]  是很不同的
[00:14:11.680 --> 00:14:13.360]  律法師的問題就是
[00:14:13.360 --> 00:14:15.440]  挑戰耶穌的界線在哪裏
[00:14:15.440 --> 00:14:16.440]  我要愛誰
[00:14:16.440 --> 00:14:17.680]  我實踐到誰
[00:14:17.680 --> 00:14:19.840]  才能夠永生
[00:14:19.840 --> 00:14:22.400]  他強調的是行為和律法
[00:14:22.400 --> 00:14:24.160]  所以他定義
[00:14:24.160 --> 00:14:27.600]  我們怎樣才能實踐愛鄰舍的律法
[00:14:27.600 --> 00:14:28.400]  但是耶穌在問
[00:14:28.400 --> 00:14:31.360]  誰是那個對象的鄰舍
[00:14:31.360 --> 00:14:32.400]  其實在說的
[00:14:32.400 --> 00:14:33.600]  不是在畫哪個大線
[00:14:33.600 --> 00:14:35.880]  就是正常你一個愛神的人
[00:14:35.880 --> 00:14:38.160]  你自然而然的流露來的
[00:14:38.160 --> 00:14:39.600]  愛鄰舍應該是
[00:14:39.600 --> 00:14:40.960]  不是你用腦去想
[00:14:40.960 --> 00:14:44.000]  啊 我做了這個就踢
[00:14:44.000 --> 00:14:46.400]  愛鄰舍是一個自然生命的流露
[00:14:46.400 --> 00:14:49.440]  當你看到有人有需要你就去
[00:14:49.440 --> 00:14:50.280]  當你愛鄰舍
[00:14:50.280 --> 00:14:51.840]  你不要理會他是什麼人的時候
[00:14:51.840 --> 00:14:52.760]  你都會走去
[00:14:52.760 --> 00:14:53.640]  你看到有需要的人
[00:14:53.640 --> 00:14:55.080]  你就會去幫
[00:14:55.080 --> 00:14:56.520]  你還想哪個關你事
[00:14:56.520 --> 00:14:58.960]  哪個不關你事嗎?
