
[00:00:00.000 --> 00:00:01.380]  有人說
[00:01:44.000 --> 00:01:45.500]  我們問的問題就是
[00:01:45.500 --> 00:01:49.400]  為什麼耶穌要挑選彼得?
[00:01:49.400 --> 00:01:54.000]  今天我想通過彼得的故事來提一提
[00:01:54.000 --> 00:01:59.900]  雖然彼得他的人生路跟我們可能是相當的不一樣
[00:01:59.900 --> 00:02:02.600]  但是他所走的路
[00:02:02.600 --> 00:02:04.300]  跟我們所走的路
[00:02:04.300 --> 00:02:06.600]  其實都是天家路
[00:02:06.600 --> 00:02:11.200]  當日耶穌跟彼得發出的挑戰
[00:02:11.200 --> 00:02:13.500]  也是今天我們的挑戰
[00:02:13.500 --> 00:02:15.100]  我們今天一同來看看
[00:02:15.100 --> 00:02:17.700]  如果要看彼得的故事的時候
[00:02:17.700 --> 00:02:21.800]  我們一定要回到主耶穌第一次
[00:02:21.800 --> 00:02:26.000]  跟彼得相會的時候的經歷
[00:02:26.000 --> 00:02:28.600]  在這個課程開始的時候
[00:02:28.600 --> 00:02:29.700]  我們看到
[00:02:29.700 --> 00:02:33.700]  第一次主耶穌跟彼得去相遇的時候
[00:02:33.700 --> 00:02:36.300]  是在哪裡相遇?
[00:02:36.300 --> 00:02:39.500]  是在一個加利利的海邊
[00:02:39.500 --> 00:02:40.600]  當時彼得怎麼樣?
[00:02:40.600 --> 00:02:44.700]  當時彼得在海邊撒網
[00:02:44.700 --> 00:02:46.800]  耶穌看到彼得撒網的時候
[00:02:46.800 --> 00:02:52.100]  耶穌就跟他說:來,跟,從,我
[00:02:52.100 --> 00:02:54.800]  然後三年之後
[00:02:54.800 --> 00:02:59.100]  大概也都在同一個海邊
[00:02:59.100 --> 00:03:03.800]  主耶穌也是被同一個呼喚
[00:03:03.800 --> 00:03:05.100]  來,跟,從,我
[00:03:05.100 --> 00:03:09.700]  而在第一次和第二次同樣的呼召之間
[00:03:09.700 --> 00:03:12.000]  這三年裡面
[00:03:12.000 --> 00:03:14.600]  發生了很多事情
[00:03:14.600 --> 00:03:18.700]  我們今天的經文第一節就告訴我們
[00:03:18.700 --> 00:03:21.600]  這些事以後
[00:03:21.600 --> 00:03:23.300]  這些事以後
[00:03:23.300 --> 00:03:26.400]  這個這些事是指什麼事呢?
[00:03:26.400 --> 00:03:30.500]  我們可以想像這些所謂的這些事
[00:03:30.500 --> 00:03:34.000]  充滿了開心
[00:03:34.000 --> 00:03:38.300]  或者是充滿了憂心
[00:03:38.300 --> 00:03:40.000]  充滿了喜樂
[00:03:40.000 --> 00:03:41.800]  也充滿了很多憂愁
[00:03:41.800 --> 00:03:44.400]  有成功也有失敗
[00:03:44.400 --> 00:03:45.200]  順便告訴你們
[00:03:45.200 --> 00:03:49.100]  當耶穌騎著路進入耶路撒冷的時候
[00:03:49.100 --> 00:03:50.900]  眾人擁擠著祂
[00:03:50.900 --> 00:03:52.700]  歡迎祂入城
[00:03:52.700 --> 00:03:54.300]  高聲來呼喚
[00:03:54.300 --> 00:03:57.000]  和撒冷
[00:03:57.000 --> 00:04:01.100]  奉主明來的以色列王是應當稱頌的
[00:04:01.100 --> 00:04:03.500]  而當時被擠擁的人群當中
[00:04:03.500 --> 00:04:05.200]  彼得就在當中
[00:04:05.200 --> 00:04:07.500]  我相信彼得在當中被擠擁的時候
[00:04:07.500 --> 00:04:11.600]  他感到的心情是相當興奮和開心的
[00:04:11.600 --> 00:04:14.700]  因為他所跟隨的主耶穌基督
[00:04:14.700 --> 00:04:17.600]  如此熱烈地被群眾所歡迎
[00:04:17.600 --> 00:04:19.500]  進入耶路撒冷
[00:04:19.500 --> 00:04:20.500]  不過
[00:04:20.500 --> 00:04:21.600]  聖經告訴我們
[00:04:21.600 --> 00:04:22.800]  幾天之後
[00:04:22.800 --> 00:04:25.300]  同樣的擁擠
[00:04:25.300 --> 00:04:29.100]  不過當時的擁擠並不是擁擠主耶穌入城
[00:04:29.100 --> 00:04:31.800]  而是擁擠著主耶穌出城
[00:04:31.800 --> 00:04:37.000]  迎接十字架的痛苦
[00:04:37.000 --> 00:04:37.900]  在幾天之前
[00:04:37.900 --> 00:04:44.000]  他們仍然高聲呼喊奉主明來的以色列王
[00:04:44.000 --> 00:04:45.400]  但是幾天之後
[00:04:45.400 --> 00:04:48.200]  他們卻堅持說
[00:04:48.200 --> 00:04:49.700]  我們沒有這個王
[00:04:49.700 --> 00:04:52.800]  我們除了這個凱撒之外
[00:04:52.800 --> 00:04:54.400]  除了該撒之外
[00:04:54.400 --> 00:04:56.100]  沒有別王
[00:04:56.100 --> 00:04:58.400]  同樣的擁擠
[00:04:58.400 --> 00:05:00.400]  同樣的彼得
[00:05:00.400 --> 00:05:04.200]  我相信三天前和三天後的心情
[00:05:04.200 --> 00:05:08.400]  是相當的不一樣
[00:05:08.400 --> 00:05:09.900]  在擁擠出城的時候
[00:05:09.900 --> 00:05:11.800]  我相信那時彼得的感受
[00:05:11.800 --> 00:05:15.800]  是充滿了悲傷和恐懼
[00:05:15.800 --> 00:05:19.200]  當大家可以想像
[00:05:19.200 --> 00:05:24.000]  彼得三次不認耶穌基督的時候
[00:05:24.000 --> 00:05:27.200]  他的內心必定充滿了很大的內疚
[00:05:27.200 --> 00:05:30.200]  當他看到懸掛著十字架上
[00:05:30.200 --> 00:05:31.600]  死去的耶穌基督
[00:05:31.600 --> 00:05:35.400]  我相信他的內心是充滿了自責
[00:05:35.400 --> 00:05:37.900]  充滿了無比的悲傷
[00:05:37.900 --> 00:05:38.800]  你可以想像
[00:05:38.800 --> 00:05:41.000]  當時的感受是很混亂
[00:05:41.000 --> 00:05:43.900]  恐懼、悲傷、自責、後悔
[00:05:43.900 --> 00:05:46.800]  所有不好的心情
[00:05:46.800 --> 00:05:49.700]  充斥著內心
[00:05:49.700 --> 00:05:53.400]  大家可以感受到他的心情
[00:05:53.400 --> 00:05:55.000]  不過
[00:05:55.000 --> 00:05:55.900]  大家想像一下
[00:05:55.900 --> 00:05:59.100]  兩天之後
[00:05:59.100 --> 00:06:02.200]  去到墳墓的瑪利亞看到一個空的墳墓
[00:06:02.200 --> 00:06:06.700]  然後走回去跟彼得說
[00:06:06.700 --> 00:06:09.500]  我們所相信的耶穌
[00:06:09.500 --> 00:06:11.300]  已經從死裡復活
[00:06:11.300 --> 00:06:12.100]  大家看不看得到
[00:06:12.100 --> 00:06:13.900]  如果你在彼得的時候
[00:06:13.900 --> 00:06:16.200]  突然之間聽到這樣的消息
[00:06:16.200 --> 00:06:18.000]  去感受一下
[00:06:18.000 --> 00:06:20.900]  彼得當時的感受是怎樣
[00:06:20.900 --> 00:06:23.200]  我相信在那一剎那裡
[00:06:23.200 --> 00:06:26.800]  三年和主耶穌經歷的一切
[00:06:26.800 --> 00:06:28.100]  無論起與跌
[00:06:28.100 --> 00:06:30.900]  無論憂鬱傷還是開心
[00:06:30.900 --> 00:06:32.000]  就在那一剎那裡
[00:06:32.000 --> 00:06:35.100]  完全湧現出來
[00:06:35.100 --> 00:06:40.300]  當我們來到二十一章
[00:06:40.300 --> 00:06:44.200]  復活後的主耶穌基督
[00:06:44.200 --> 00:06:47.800]  已經向他的門徒顯現了兩次
[00:06:47.800 --> 00:06:49.600]  不過我們一直讀二十一章
[00:06:49.600 --> 00:06:50.700]  經文開始的時候
[00:06:50.700 --> 00:06:52.900]  我們可以很明顯的感受到
[00:06:52.900 --> 00:06:55.500]  當時的彼得仍然是怎樣
[00:06:55.500 --> 00:06:56.800]  沒精打采
[00:06:56.800 --> 00:06:58.900]  沒心機
[00:06:58.900 --> 00:07:03.000]  所以在故事開始的時候
[00:07:03.000 --> 00:07:06.500]  彼得和他的同伴說
[00:07:06.500 --> 00:07:08.300]  我去打魚
[00:07:08.300 --> 00:07:09.800]  打魚沒什麼問題
[00:07:09.800 --> 00:07:11.100]  彼得是漁夫
[00:07:11.100 --> 00:07:12.700]  打魚當然沒問題
[00:07:12.700 --> 00:07:15.700]  但似乎彼得忘記了
[00:07:15.700 --> 00:07:19.200]  耶穌基督曾經兩次
[00:07:19.200 --> 00:07:23.500]  和他發出的呼召
[00:07:23.500 --> 00:07:28.100]  就是叫他跟從耶穌基督
[00:07:28.100 --> 00:07:34.400]  也忘記了耶穌基督曾經勸勉彼得
[00:07:34.400 --> 00:07:36.700]  在他回頭以後
[00:07:36.700 --> 00:07:39.400]  要兼顧他的弟兄
[00:07:39.400 --> 00:07:43.000]  我相信這也是很多基督徒的經驗
[00:07:43.000 --> 00:07:45.300]  很多時候我們剛剛信耶穌的時候
[00:07:45.300 --> 00:07:47.100]  我們很大的立志
[00:07:47.100 --> 00:07:48.800]  跟從耶穌基督
[00:07:48.800 --> 00:07:50.400]  無論如何困難
[00:07:50.400 --> 00:07:52.700]  我們都堅守我們的信仰
[00:07:52.700 --> 00:07:54.100]  不過很多時候
[00:07:54.100 --> 00:07:55.600]  歲月的洗禮
[00:07:55.600 --> 00:07:59.000]  人生的變幻
[00:07:59.000 --> 00:08:02.500]  我們很多時候會因著種種不同的原因
[00:08:02.500 --> 00:08:05.300]  生命越來越多包袱
[00:08:05.300 --> 00:08:07.900]  越來越對神的信心
[00:08:07.900 --> 00:08:09.000]  與愛心
[00:08:09.000 --> 00:08:11.100]  都會慢慢的刁淡
[00:08:11.100 --> 00:08:15.200]  這是我們很多時候會有的經歷
[00:08:15.200 --> 00:08:17.900]  不過對於彼得來說
[00:08:17.900 --> 00:08:19.300]  他的包袱
[00:08:19.300 --> 00:08:21.600]  彼得的包袱
[00:08:21.600 --> 00:08:22.900]  就是他擺脫不了
[00:08:22.900 --> 00:08:26.500]  心裡面很沉重的罪疚感
[00:08:26.500 --> 00:08:29.300]  三次不認主
[00:08:29.300 --> 00:08:30.600]  三次不認主
[00:08:30.600 --> 00:08:32.400]  這個很重的罪疚感
[00:08:32.400 --> 00:08:35.600]  我不知道彼得有沒有真的
[00:08:35.600 --> 00:08:39.600]  向主耶穌乞求耶穌的原諒
[00:08:39.600 --> 00:08:42.200]  只是聖經沒有這樣說
[00:08:42.200 --> 00:08:43.100]  但是
[00:08:43.100 --> 00:08:44.300]  如果我們看聖經的時候
[00:08:44.300 --> 00:08:46.600]  我們可以有些蛛絲馬跡
[00:08:46.600 --> 00:08:48.200]  讓我們明白
[00:08:48.200 --> 00:08:50.300]  可以感受到彼得的感受
[00:08:50.300 --> 00:08:54.200]  我想大家留意第三節
[00:08:54.200 --> 00:08:57.700]  彼得說「我打魚去」
[00:08:57.700 --> 00:08:59.900]  大家看清楚這句話
[00:08:59.900 --> 00:09:01.500]  「我打魚去」
[00:09:01.500 --> 00:09:04.100]  大家看不看到有什麼問題
[00:09:04.100 --> 00:09:04.700]  沒有問題
[00:09:04.700 --> 00:09:07.100]  「我打魚去」
[00:09:07.100 --> 00:09:07.900]  是打魚
[00:09:07.900 --> 00:09:09.600]  不是釣魚
[00:09:09.600 --> 00:09:11.300]  當時他有同伴
[00:09:11.300 --> 00:09:12.200]  為什麼他不說
[00:09:12.200 --> 00:09:14.800]  我們一起去打魚
[00:09:14.800 --> 00:09:20.500]  他只說「我打魚去」
[00:09:20.500 --> 00:09:21.900]  那天晚上
[00:09:21.900 --> 00:09:23.200]  他們一群人出去
[00:09:23.200 --> 00:09:25.200]  沒有打到魚
[00:09:25.200 --> 00:09:26.000]  回來的時候
[00:09:26.000 --> 00:09:27.900]  主耶穌顯現
[00:09:27.900 --> 00:09:30.600]  然後在某個地方
[00:09:30.600 --> 00:09:32.100]  吩咐他們再下網
[00:09:32.100 --> 00:09:35.000]  網上有很多魚
[00:09:35.000 --> 00:09:36.600]  然後第七節
[00:09:36.600 --> 00:09:38.600]  當彼得發言
[00:09:38.600 --> 00:09:42.500]  認清主耶穌在岸上的時候
[00:09:42.500 --> 00:09:44.400]  大家有沒有留意他的反應
[00:09:44.400 --> 00:09:49.200]  雖然當時他們已經網上很多魚
[00:09:49.200 --> 00:09:54.400]  但是彼得完全沒有理會網上的魚
[00:09:54.400 --> 00:09:56.700]  他不介意這些魚
[00:09:56.700 --> 00:09:58.800]  他馬上跳進水裡
[00:09:58.800 --> 00:10:00.600]  馬上去耶穌那裡
[00:10:00.600 --> 00:10:02.800]  我們可以有什麼總結
[00:10:02.800 --> 00:10:04.000]  很明顯
[00:10:04.000 --> 00:10:05.800]  他那天晚上出去釣魚
[00:10:05.800 --> 00:10:11.100]  並不是他們要等著打魚來開飯
[00:10:11.100 --> 00:10:13.100]  他出去打魚的原因
[00:10:13.100 --> 00:10:15.800]  是因為他需要去打魚
[00:10:15.800 --> 00:10:21.100]  以至他能夠逃避心裡面的自責
[00:10:21.100 --> 00:10:23.600]  他當時需要的不是魚
[00:10:23.600 --> 00:10:27.300]  他當時需要的是主耶穌的原諒
[00:10:27.300 --> 00:10:33.000]  和主耶穌重新對他的肯定
[00:10:33.000 --> 00:10:34.900]  在這個故事裡面
[00:10:34.900 --> 00:10:37.200]  正如我剛才所說
[00:10:37.200 --> 00:10:39.100]  聖經沒有提到
[00:10:39.100 --> 00:10:42.600]  究竟彼得有沒有真的去到耶穌面前
[00:10:42.600 --> 00:10:44.500]  求寬恕
[00:10:44.500 --> 00:10:46.300]  而聖經也沒有提到
[00:10:46.300 --> 00:10:49.300]  耶穌真的有寬恕彼得
[00:10:49.300 --> 00:10:50.200]  沒有提到
[00:10:50.200 --> 00:10:53.900]  不過我們可以從故事的發生
[00:10:53.900 --> 00:10:56.800]  我們可以從耶穌基督的行動
[00:10:56.800 --> 00:10:59.400]  我們可以知道
[00:10:59.400 --> 00:11:02.500]  主耶穌實在已經寬恕了彼得
[00:11:02.500 --> 00:11:04.800]  大家記不記得
[00:11:04.800 --> 00:11:08.500]  彼得在哪裡不認主
[00:11:08.500 --> 00:11:11.100]  在哪裡?
[00:11:11.100 --> 00:11:14.400]  在炭火旁邊
[00:11:14.400 --> 00:11:17.200]  在炭火邊
[00:11:17.200 --> 00:11:19.300]  而這一次的發生
[00:11:19.300 --> 00:11:21.400]  在哪裡發生的?
[00:11:21.400 --> 00:11:23.400]  也是在炭火邊
[00:11:23.400 --> 00:11:24.900]  很有意思
[00:11:24.900 --> 00:11:26.600]  第一次在炭火邊
[00:11:26.600 --> 00:11:27.400]  彼得不認主
[00:11:27.400 --> 00:11:29.100]  當時發生在夜晚
[00:11:29.100 --> 00:11:30.400]  夜晚代表什麼?
[00:11:30.400 --> 00:11:31.600]  沒有光
[00:11:31.600 --> 00:11:33.800]  就是說沒有主在身邊
[00:11:33.800 --> 00:11:38.100]  而彼得在炭火旁邊不認主
[00:11:38.100 --> 00:11:42.100]  就是沒有主在身邊的時候不認主
[00:11:42.100 --> 00:11:44.400]  而這一次在炭火邊
[00:11:44.400 --> 00:11:46.800]  卻是早上
[00:11:46.800 --> 00:11:48.200]  主耶穌和他們一起
[00:11:48.200 --> 00:11:50.600]  也是在炭火旁邊
[00:11:50.600 --> 00:11:53.100]  主耶穌甚至為他們預備了早飯
[00:11:53.100 --> 00:11:55.300]  用行動告訴彼得
[00:11:55.300 --> 00:11:57.600]  他已經被饒恕和寬恕
[00:11:57.600 --> 00:11:59.400]  所以在這個行動裡面
[00:11:59.400 --> 00:12:01.000]  其實就是告訴彼得
[00:12:01.000 --> 00:12:03.800]  不要再浪費生命
[00:12:03.800 --> 00:12:07.400]  不要再浪費在自怨自艾當中
[00:12:07.400 --> 00:12:08.100]  頂著門
[00:12:08.100 --> 00:12:09.600]  很多時候
[00:12:09.600 --> 00:12:12.500]  我們每一個人都有我們的過去
[00:12:12.500 --> 00:12:14.500]  我們在生命裡面
[00:12:14.500 --> 00:12:16.700]  可以說是年紀越大
[00:12:16.700 --> 00:12:21.000]  生命的傷痕可能越多
[00:12:21.000 --> 00:12:22.300]  我們可能帶著不同類型
[00:12:22.300 --> 00:12:24.000]  不同的大小
[00:12:24.000 --> 00:12:27.500]  不同的輕重的傷痕
[00:12:27.500 --> 00:12:29.200]  一些我們應該做的事情
[00:12:29.200 --> 00:12:30.300]  沒有做到
[00:12:30.300 --> 00:12:31.400]  一些不應該做的事情
[00:12:31.400 --> 00:12:33.000]  我們卻是做了
[00:12:33.000 --> 00:12:34.700]  我們很多時候感到無助
[00:12:34.700 --> 00:12:36.000]  很多時候感到後悔
[00:12:36.000 --> 00:12:39.700]  對自己失望、內疚甚至是自責
[00:12:39.700 --> 00:12:42.300]  或者我們現在
[00:12:42.300 --> 00:12:45.700]  都陷在這些不同類型的負面情緒當中
[00:12:45.700 --> 00:12:47.300]  很多時候我們會感到
[00:12:47.300 --> 00:12:49.900]  我們沒有力氣再前行
[00:12:49.900 --> 00:12:52.800]  或者甚至我們沒有動力
[00:12:52.800 --> 00:12:55.300]  我們根本不想再前行
[00:12:55.300 --> 00:12:56.800]  不過這個故事是一個好的消息
[00:12:56.800 --> 00:12:57.600]  告訴我們
[00:12:57.600 --> 00:12:59.300]  其實我們不需要這樣
[00:12:59.300 --> 00:13:00.600]  因為聖經告訴我們
[00:13:00.600 --> 00:13:03.200]  主耶穌已經在岸上
[00:13:03.200 --> 00:13:06.900]  為我們預備了祖法
[00:13:06.900 --> 00:13:08.300]  什麼意思?
[00:13:08.300 --> 00:13:08.900]  意思就是說
[00:13:08.900 --> 00:13:11.500]  其實我們需要在彼得這個故事裡面
[00:13:11.500 --> 00:13:12.700]  來學習
[00:13:12.700 --> 00:13:16.400]  對彼得這個漁夫來說
[00:13:16.400 --> 00:13:18.100]  他的漁船
[00:13:18.100 --> 00:13:20.300]  就是代表著他的安全區
[00:13:20.300 --> 00:13:21.700]  大家有沒有想過
[00:13:21.700 --> 00:13:22.900]  他遇到什麼問題的時候
[00:13:22.900 --> 00:13:23.700]  我去打魚
[00:13:23.700 --> 00:13:25.400]  我回到他的安全區裡面
[00:13:25.400 --> 00:13:26.500]  在他的安全區裡面
[00:13:26.500 --> 00:13:28.900]  他感到平安、感到安全、感到舒適
[00:13:28.900 --> 00:13:30.800]  他不需要面對他的困難
[00:13:30.800 --> 00:13:32.500]  他不再需要面對他的挫折
[00:13:32.500 --> 00:13:35.800]  他都不再需要面對他的自責
[00:13:35.800 --> 00:13:37.600]  換言之
[00:13:37.600 --> 00:13:41.100]  假如我們需要離開
[00:13:41.100 --> 00:13:45.200]  我們自己製造出來的安全區的時候
[00:13:45.200 --> 00:13:48.900]  我們首先要放下我們的包袱
[00:13:48.900 --> 00:13:50.100]  去到岸邊
[00:13:50.100 --> 00:13:53.000]  因為岸邊主耶穌在那裡
[00:13:53.000 --> 00:13:58.400]  岸邊主耶穌為我們預備了早飯
[00:13:58.400 --> 00:13:59.300]  意思是什麼?
[00:13:59.300 --> 00:14:01.400]  意思我們要去到主耶穌
[00:14:01.400 --> 00:14:03.900]  我們才能夠得著力量
[00:14:03.900 --> 00:14:08.600]  放下纏擾我們生命的包袱
[00:14:08.600 --> 00:14:10.200]  靠我們自己
[00:14:10.200 --> 00:14:11.900]  沒有辦法
[00:14:11.900 --> 00:14:12.500]  請問
[00:14:12.500 --> 00:14:14.100]  我不知道今天
[00:14:14.100 --> 00:14:19.500]  我們是否被不同類型的問題
[00:14:19.500 --> 00:14:21.500]  重擔著我們
[00:14:21.500 --> 00:14:23.400]  也許是自責
[00:14:23.400 --> 00:14:25.300]  也許是憂傷
[00:14:25.300 --> 00:14:29.900]  也許是挫折、憤怒、恐懼、失望
[00:14:29.900 --> 00:14:34.000]  但是無論任何類型的重擔
[00:14:34.000 --> 00:14:39.500]  主耶穌在那裡發出同樣的呼喚
[00:14:39.500 --> 00:14:42.900]  來吃早飯
[00:14:42.900 --> 00:14:45.200]  因為主耶穌已經為我們預備了
[00:14:45.200 --> 00:14:49.500]  我們需要的力量再向前走
[00:14:49.500 --> 00:14:52.900]  所以我們可以學習彼得
[00:14:52.900 --> 00:14:54.900]  離開我們的安全區
[00:14:54.900 --> 00:14:57.300]  進入神的話語裡面
[00:14:57.300 --> 00:15:01.100]  得著神的力量再向前行
[00:15:01.100 --> 00:15:02.700]  我們再看故事下去
[00:15:02.700 --> 00:15:04.000]  在早餐之後
[00:15:04.000 --> 00:15:05.100]  主耶穌問彼得
[00:15:05.100 --> 00:15:11.000]  「你愛我比這些更深嗎?」
[00:15:11.000 --> 00:15:15.300]  有神學家在討論
[00:15:15.300 --> 00:15:18.900]  究竟這句話「這些」是什麼意思呢?
[00:15:18.900 --> 00:15:20.400]  通常有兩個說法
[00:15:20.400 --> 00:15:22.500]  第一個說法是
[00:15:22.500 --> 00:15:25.200]  「你愛我比這些更深嗎?」
[00:15:25.200 --> 00:15:30.900]  或者「這些」是指乳和餅
[00:15:30.900 --> 00:15:32.500]  乳和餅是代表肉身
[00:15:32.500 --> 00:15:33.900]  或者生活上的需要
[00:15:33.900 --> 00:15:36.500]  簡單來說就是指我們的財富
[00:15:36.500 --> 00:15:37.900]  我們的物質
[00:15:37.900 --> 00:15:39.700]  而另一個說法是
[00:15:39.700 --> 00:15:45.000]  「你愛我比這些人愛我更深嗎?」
[00:15:45.000 --> 00:15:47.200]  如果大家記得的話
[00:15:47.200 --> 00:15:49.900]  在主耶穌被賣的那天晚上
[00:15:49.900 --> 00:15:52.100]  主耶穌警告或者提醒
[00:15:52.100 --> 00:15:53.900]  當時的門徒說
[00:15:53.900 --> 00:15:56.000]  當穆人被擊打的時候
[00:15:56.000 --> 00:15:58.600]  羊就分散了
[00:15:58.600 --> 00:16:01.400]  大家記不記得彼得的回覆是什麼?
[00:16:01.400 --> 00:16:04.100]  彼得的答案是
[00:16:04.100 --> 00:16:05.900]  「眾人雖然為你的緣故跌倒
[00:16:05.900 --> 00:16:08.900]  但我永不跌倒」
[00:16:08.900 --> 00:16:11.800]  這就是彼得了
[00:16:11.800 --> 00:16:12.900]  大家都知道
[00:16:12.900 --> 00:16:15.300]  跌得最快
[00:16:15.300 --> 00:16:16.500]  跌得最厲害
[00:16:16.500 --> 00:16:17.500]  最慘烈的那個
[00:16:17.500 --> 00:16:19.600]  就是最瓦剌剌的那個
[00:16:19.600 --> 00:16:23.500]  在彼得的回答中
[00:16:23.500 --> 00:16:27.500]  我們看得到
[00:16:27.500 --> 00:16:29.100]  彼得對耶穌的愛
[00:16:29.100 --> 00:16:33.700]  我看不到他比其他人特別大
[00:16:33.700 --> 00:16:38.200]  我覺得主耶穌在問彼得的問題
[00:16:38.200 --> 00:16:41.500]  其實不是在比較彼得的愛
[00:16:41.500 --> 00:16:47.100]  是否比其他門徒對耶穌的愛更深
[00:16:47.100 --> 00:16:50.400]  特別是當彼得很八卦地問耶穌
[00:16:50.400 --> 00:16:53.800]  旁邊這個「他將如何」
[00:16:53.800 --> 00:16:56.000]  旁邊這個門徒是怎樣呢?
[00:16:56.000 --> 00:16:57.500]  耶穌就跟他說
[00:16:57.500 --> 00:16:58.800]  「他將如何」
[00:16:58.800 --> 00:17:00.700]  「與你何干」
[00:17:00.700 --> 00:17:03.600]  看來主耶穌其實並不是在問
[00:17:03.600 --> 00:17:06.600]  或者在意哪一個愛他更深
[00:17:06.600 --> 00:17:09.000]  而是每一個門徒都在問同一個問題
[00:17:09.000 --> 00:17:13.300]  就是「你是否愛我?」
[00:17:13.300 --> 00:17:19.900]  是否將耶穌放在我們生命的第一個位置
[00:17:19.900 --> 00:17:24.200]  主耶穌今天也問我們同樣的問題
[00:17:24.200 --> 00:17:29.600]  而當主耶穌問彼得同樣的問題的時候
[00:17:29.600 --> 00:17:31.600]  彼得也回答同樣的答案
[00:17:31.600 --> 00:17:35.200]  「是的,是的,你知道我愛你」
[00:17:35.200 --> 00:17:39.700]  三次彼得這樣的答案之後
[00:17:39.700 --> 00:17:41.100]  耶穌就跟彼得說
[00:17:41.100 --> 00:17:43.600]  「你餵養我的羊」
[00:17:43.600 --> 00:17:47.300]  很明顯耶穌在叫彼得不要再做義父
[00:17:47.300 --> 00:17:58.600]  要做教會的牧羊人
[00:17:58.600 --> 00:18:01.800]  耶穌的門徒很清楚
[00:18:01.800 --> 00:18:04.500]  牧羊人與羊群的比喻
[00:18:04.500 --> 00:18:06.600]  因為我們之前也提及過
[00:18:06.600 --> 00:18:08.300]  在《約翰福音》第十章
[00:18:08.300 --> 00:18:12.700]  主耶穌用牧羊人來比喻他
[00:18:12.700 --> 00:18:15.600]  用羊群來比喻信徒
[00:18:15.600 --> 00:18:19.800]  所以耶穌給彼得的使命
[00:18:19.800 --> 00:18:23.100]  當耶穌叫彼得牧養他的羊的時候
[00:18:23.100 --> 00:18:25.300]  其實就是將牧養
[00:18:25.300 --> 00:18:29.500]  或者照顧耶穌的跟隨者的責任
[00:18:29.500 --> 00:18:31.100]  交給彼得
[00:18:31.100 --> 00:18:34.500]  就好像牧羊人要牧養群羊一樣
[00:18:34.500 --> 00:18:36.300]  換言之
[00:18:36.300 --> 00:18:39.500]  耶穌給了一個建立教會
[00:18:39.500 --> 00:18:44.500]  帶領教會、造就教會的責任給彼得
[00:18:44.500 --> 00:18:47.700]  以致彼得能夠很具體地活出
[00:18:47.700 --> 00:18:50.200]  他對耶穌基督的愛
[00:18:50.200 --> 00:18:53.300]  就是說
[00:18:53.300 --> 00:18:54.600]  對於一個信徒來說
[00:18:54.600 --> 00:18:56.300]  如果我們要活出
[00:18:56.300 --> 00:18:59.700]  我們對神、對主耶穌基督的愛
[00:18:59.700 --> 00:19:02.300]  我們需要首先明白
[00:19:02.300 --> 00:19:05.300]  祂在我們生命裡面的心意是什麼
