
[00:00:00.000 --> 00:00:02.800]  約翰一書,我們也聽過很多
[00:03:49.960 --> 00:03:51.960]  都是從神生的
[00:03:51.960 --> 00:03:53.960]  凡信耶穌基督的
[00:03:53.960 --> 00:03:55.960]  而到了第五節
[00:03:55.960 --> 00:03:57.960]  又提到
[00:03:57.960 --> 00:03:59.960]  不是那些信耶穌是神的兒子的嗎
[00:03:59.960 --> 00:04:01.960]  其實都是信耶穌基督的
[00:04:01.960 --> 00:04:03.960]  頭尾也是這樣說
[00:04:03.960 --> 00:04:05.960]  為什麼他這麼強調呢
[00:04:05.960 --> 00:04:07.960]  不單止這幾節
[00:04:07.960 --> 00:04:09.960]  整個約翰福音也提到
[00:04:09.960 --> 00:04:11.960]  耶穌基督是神的兒子
[00:04:11.960 --> 00:04:13.960]  說了很多次
[00:04:13.960 --> 00:04:15.960]  原來背後是有一個護教的背景
[00:04:15.960 --> 00:04:17.960]  因為當時
[00:04:17.960 --> 00:04:19.960]  有些假先知
[00:04:19.960 --> 00:04:21.960]  假教師
[00:04:21.960 --> 00:04:23.960]  他叫迪基督
[00:04:23.960 --> 00:04:25.960]  約翰一書提到
[00:04:25.960 --> 00:04:27.960]  會出來說一些說話
[00:04:27.960 --> 00:04:29.960]  令人不再相信
[00:04:29.960 --> 00:04:31.960]  耶穌是基督
[00:04:31.960 --> 00:04:33.960]  意思是
[00:04:33.960 --> 00:04:35.960]  他們不再相信
[00:04:35.960 --> 00:04:37.960]  耶穌是神的兒子
[00:04:37.960 --> 00:04:39.960]  或者是
[00:04:39.960 --> 00:04:41.960]  他的道成肉身
[00:04:41.960 --> 00:04:43.960]  耶穌的人性
[00:04:43.960 --> 00:04:45.960]  甚至是神人異性
[00:04:45.960 --> 00:04:47.960]  不接受了
[00:04:47.960 --> 00:04:49.960]  這是一個很嚴重的
[00:04:49.960 --> 00:04:51.960]  所謂神學的信仰問題
[00:04:51.960 --> 00:04:53.960]  而且神人異性
[00:04:53.960 --> 00:04:55.960]  是合在一起的
[00:04:55.960 --> 00:04:57.960]  耶穌基督兩個字
[00:04:57.960 --> 00:04:59.960]  耶穌是一個
[00:04:59.960 --> 00:05:01.960]  好像地上的稱號
[00:05:01.960 --> 00:05:03.960]  基督也是地上的人給的
[00:05:03.960 --> 00:05:05.960]  不過是代表什麼
[00:05:05.960 --> 00:05:07.960]  是他的神聖
[00:05:07.960 --> 00:05:09.960]  所以肉身耶穌基督
[00:05:09.960 --> 00:05:11.960]  一個神聖是耶穌基督
[00:05:11.960 --> 00:05:13.960]  在名字裡都可以看得到
[00:05:13.960 --> 00:05:15.960]  當時有些人
[00:05:15.960 --> 00:05:17.960]  有個幻影說
[00:05:17.960 --> 00:05:19.960]  大家聽過
[00:05:19.960 --> 00:05:21.960]  你讀一下聖經歷史
[00:05:21.960 --> 00:05:23.960]  就會知道
[00:05:23.960 --> 00:05:25.960]  幻影說
[00:05:25.960 --> 00:05:27.960]  就是說耶穌其實不是真人
[00:05:27.960 --> 00:05:29.960]  是幻影
[00:05:29.960 --> 00:05:31.960]  一個神怎麼可能會來
[00:05:31.960 --> 00:05:33.960]  怎麼可能會受苦
[00:05:33.960 --> 00:05:35.960]  就好像舊約的天使
[00:05:35.960 --> 00:05:37.960]  你看到舊約的天使
[00:05:37.960 --> 00:05:39.960]  他都不知道是不是人
[00:05:39.960 --> 00:05:41.960]  突然間會不見了
[00:05:41.960 --> 00:05:43.960]  突然間來跟你說了幾句
[00:05:43.960 --> 00:05:45.960]  就不見了
[00:05:45.960 --> 00:05:47.960]  就像幻影
[00:05:47.960 --> 00:05:49.960]  因為不可能
[00:05:49.960 --> 00:05:51.960]  一個神成為一個人
[00:05:51.960 --> 00:05:53.960]  也不可能耶穌
[00:05:53.960 --> 00:05:55.960]  會受苦
[00:05:55.960 --> 00:05:57.960]  然後會死,他們接受不了
[00:05:57.960 --> 00:05:59.960]  這些是否認
[00:05:59.960 --> 00:06:01.960]  耶穌的神人異性
[00:06:01.960 --> 00:06:03.960]  另外有些
[00:06:03.960 --> 00:06:05.960]  我給個名字
[00:06:05.960 --> 00:06:07.960]  靈體進入說
[00:06:07.960 --> 00:06:09.960]  就是說耶穌其實都是一個凡人
[00:06:09.960 --> 00:06:11.960]  都是
[00:06:11.960 --> 00:06:13.960]  爸爸媽媽生的
[00:06:13.960 --> 00:06:15.960]  不是聖靈感染的
[00:06:15.960 --> 00:06:17.960]  這樣就
[00:06:17.960 --> 00:06:19.960]  生了出來,不過他又很好人
[00:06:19.960 --> 00:06:21.960]  很公義,非常好
[00:06:21.960 --> 00:06:23.960]  他受洗的時候
[00:06:23.960 --> 00:06:25.960]  這個聖靈或者基督
[00:06:25.960 --> 00:06:27.960]  才進入他的身體當中
[00:06:27.960 --> 00:06:29.960]  所以他能夠
[00:06:29.960 --> 00:06:31.960]  行神即其事
[00:06:31.960 --> 00:06:33.960]  說的話非常有智慧
[00:06:33.960 --> 00:06:35.960]  不過在耶穌基督死之前
[00:06:35.960 --> 00:06:37.960]  這個基督
[00:06:37.960 --> 00:06:39.960]  這個神
[00:06:39.960 --> 00:06:41.960]  或者聖靈
[00:06:41.960 --> 00:06:43.960]  就走了
[00:06:43.960 --> 00:06:45.960]  就不會和他一起受苦
[00:06:45.960 --> 00:06:47.960]  因為神是不可能會受苦
[00:06:47.960 --> 00:06:49.960]  他們又會
[00:06:49.960 --> 00:06:51.960]  這樣的說法
[00:06:51.960 --> 00:06:53.960]  就將耶穌
[00:06:53.960 --> 00:06:55.960]  和基督分開
[00:06:55.960 --> 00:06:57.960]  這個神人異性
[00:06:57.960 --> 00:06:59.960]  是否定了
[00:06:59.960 --> 00:07:01.960]  所以其實約翰
[00:07:01.960 --> 00:07:03.960]  強調
[00:07:03.960 --> 00:07:05.960]  耶穌是基督你們要信
[00:07:05.960 --> 00:07:07.960]  其實是在互教
[00:07:07.960 --> 00:07:09.960]  在互教背後的異端邪說
[00:07:09.960 --> 00:07:11.960]  我們知道
[00:07:11.960 --> 00:07:13.960]  我們相信耶穌是
[00:07:13.960 --> 00:07:15.960]  神人異性結合
[00:07:15.960 --> 00:07:17.960]  又是神
[00:07:17.960 --> 00:07:19.960]  又是什麼?又是人
[00:07:19.960 --> 00:07:21.960]  那是怎樣的呢?
[00:07:21.960 --> 00:07:23.960]  一個
[00:07:23.960 --> 00:07:25.960]  很大的奧秘
[00:07:25.960 --> 00:07:27.960]  如果他不是人
[00:07:27.960 --> 00:07:29.960]  他的受苦就沒有意義
[00:07:29.960 --> 00:07:31.960]  他不能夠擔當我們的罪
[00:07:31.960 --> 00:07:33.960]  也不能夠
[00:07:33.960 --> 00:07:35.960]  了解我們的痛苦
[00:07:35.960 --> 00:07:37.960]  如果他不是神
[00:07:37.960 --> 00:07:39.960]  他的救贖就沒有意義
[00:07:39.960 --> 00:07:41.960]  他救不了人
[00:07:41.960 --> 00:07:43.960]  他只是一個人
[00:07:43.960 --> 00:07:45.960]  這三幅我們經常說
[00:07:45.960 --> 00:07:47.960]  神人一起
[00:07:47.960 --> 00:07:49.960]  然後他才可以滿足公義的要求
[00:07:49.960 --> 00:07:51.960]  死去
[00:07:51.960 --> 00:07:53.960]  承受我們的罪
[00:07:53.960 --> 00:07:55.960]  可以拯救我們
[00:07:55.960 --> 00:07:57.960]  勝過黑暗權勢等等
[00:07:57.960 --> 00:07:59.960]  這些是很重要
[00:07:59.960 --> 00:08:01.960]  很重要的救恩訊息
[00:08:01.960 --> 00:08:03.960]  是我們
[00:08:03.960 --> 00:08:05.960]  相信
[00:08:05.960 --> 00:08:07.960]  但當時有人
[00:08:07.960 --> 00:08:09.960]  不相信
[00:08:09.960 --> 00:08:11.960]  他們不相信聖父、聖子、聖靈
[00:08:11.960 --> 00:08:13.960]  所謂的同榮同尊
[00:08:13.960 --> 00:08:15.960]  三為一體
[00:08:15.960 --> 00:08:17.960]  他們覺得耶穌
[00:08:17.960 --> 00:08:19.960]  有些耶穌是像樣的
[00:08:19.960 --> 00:08:21.960]  聖父最大
[00:08:21.960 --> 00:08:23.960]  聖子第二
[00:08:23.960 --> 00:08:25.960]  聖靈第三
[00:08:25.960 --> 00:08:27.960]  但我們的相信不是這樣
[00:08:27.960 --> 00:08:29.960]  他們三為一體
[00:08:29.960 --> 00:08:31.960]  是獨一的真神
[00:08:31.960 --> 00:08:33.960]  一而三、三而一
[00:08:33.960 --> 00:08:35.960]  以前我都很擔心
[00:08:35.960 --> 00:08:37.960]  想都想不到
[00:08:37.960 --> 00:08:39.960]  現在也想不到
[00:08:39.960 --> 00:08:41.960]  相信
[00:08:41.960 --> 00:08:43.960]  其實也有些事
[00:08:43.960 --> 00:08:45.960]  可以想想
[00:08:45.960 --> 00:08:47.960]  大家看到有水、有水蒸氣
[00:08:47.960 --> 00:08:49.960]  和有冰
[00:08:49.960 --> 00:08:51.960]  其實我們讀理科的時候
[00:08:51.960 --> 00:08:53.960]  就發現有一個溫度
[00:08:53.960 --> 00:08:55.960]  其實是三樣東西可以共存
[00:08:55.960 --> 00:08:57.960]  如果我沒有記錯
[00:08:57.960 --> 00:08:59.960]  -273度
[00:08:59.960 --> 00:09:01.960]  這樣的知識
[00:09:01.960 --> 00:09:03.960]  原來是可以共存
[00:09:03.960 --> 00:09:05.960]  當時我聽到的時候就發覺
[00:09:05.960 --> 00:09:07.960]  嘩!三為一體
[00:09:07.960 --> 00:09:09.960]  可以共存
[00:09:09.960 --> 00:09:11.960]  好像解決了一個理性的問題
[00:09:11.960 --> 00:09:13.960]  諸如此類
[00:09:13.960 --> 00:09:15.960]  但這個無論
[00:09:15.960 --> 00:09:17.960]  都是一個奧秘
[00:09:17.960 --> 00:09:19.960]  聖父、聖子、聖靈
[00:09:19.960 --> 00:09:21.960]  是同等
[00:09:21.960 --> 00:09:23.960]  三為一體的神
[00:09:23.960 --> 00:09:25.960]  到現在在世上
[00:09:25.960 --> 00:09:27.960]  就算在我們接觸到的
[00:09:27.960 --> 00:09:29.960]  相信三為三體的
[00:09:29.960 --> 00:09:31.960]  信仰也有
[00:09:31.960 --> 00:09:33.960]  耶和華見證人會
[00:09:33.960 --> 00:09:35.960]  是三為三體的
[00:09:35.960 --> 00:09:37.960]  而且耶穌
[00:09:37.960 --> 00:09:39.960]  是比父神小
[00:09:39.960 --> 00:09:41.960]  就在我們附近
[00:09:41.960 --> 00:09:43.960]  我們也聽過
[00:09:43.960 --> 00:09:45.960]  我們要理解
[00:09:45.960 --> 00:09:47.960]  耶穌是眾多神的
[00:09:47.960 --> 00:09:49.960]  其中一位
[00:09:49.960 --> 00:09:51.960]  我們去傳福音的時候
[00:09:51.960 --> 00:09:53.960]  就碰到幾次
[00:09:53.960 --> 00:09:55.960]  信五道教的人
[00:09:55.960 --> 00:09:57.960]  他們信余道佛耶會
[00:09:57.960 --> 00:09:59.960]  五教合一
[00:09:59.960 --> 00:10:01.960]  他說他比你更厲害
[00:10:01.960 --> 00:10:03.960]  你只信耶穌
[00:10:03.960 --> 00:10:05.960]  我信五個
[00:10:05.960 --> 00:10:07.960]  真的很難不和他們再說
[00:10:07.960 --> 00:10:09.960]  不過大家可以聊聊天
[00:10:09.960 --> 00:10:11.960]  原來他們只是相信耶穌
[00:10:11.960 --> 00:10:13.960]  只是其中一個神
[00:10:13.960 --> 00:10:15.960]  愈多可能愈好
[00:10:15.960 --> 00:10:17.960]  另外有些
[00:10:17.960 --> 00:10:19.960]  只是相信
[00:10:19.960 --> 00:10:21.960]  耶穌是先知的一位
[00:10:21.960 --> 00:10:23.960]  摩門教
[00:10:23.960 --> 00:10:25.960]  耶穌是其中一個先知
[00:10:25.960 --> 00:10:27.960]  而且這個先知
[00:10:27.960 --> 00:10:29.960]  比他們所信的低
[00:10:29.960 --> 00:10:31.960]  猶太教也在等
[00:10:31.960 --> 00:10:33.960]  他們要來的先知
[00:10:33.960 --> 00:10:35.960]  伊斯蘭教也相信耶穌是先知
[00:10:35.960 --> 00:10:37.960]  而且比他們所信的低
[00:10:37.960 --> 00:10:39.960]  所以
[00:10:39.960 --> 00:10:41.960]  只是相信耶穌是一位先知
[00:10:41.960 --> 00:10:43.960]  不是獨一的真神
[00:10:43.960 --> 00:10:45.960]  三為一體真神的其中一位
[00:10:45.960 --> 00:10:47.960]  也有很多新的信仰
[00:10:47.960 --> 00:10:49.960]  耶穌
[00:10:49.960 --> 00:10:51.960]  非常好
[00:10:51.960 --> 00:10:53.960]  也是一個人信仰的
[00:10:53.960 --> 00:10:55.960]  在靈性裡的一個導師
[00:10:55.960 --> 00:10:57.960]  這些New Age Movement也很多
[00:10:57.960 --> 00:10:59.960]  原來基督教也有
[00:10:59.960 --> 00:11:01.960]  基督教科學會
[00:11:01.960 --> 00:11:03.960]  他們也相信耶穌是一個屬靈的導師
[00:11:03.960 --> 00:11:05.960]  或者你可以向他祈禱
[00:11:05.960 --> 00:11:07.960]  等等
[00:11:07.960 --> 00:11:09.960]  不過已經是他的神聖
[00:11:09.960 --> 00:11:11.960]  他的救贖
[00:11:11.960 --> 00:11:13.960]  不再說了
[00:11:13.960 --> 00:11:15.960]  這些假先知和假教師
[00:11:15.960 --> 00:11:17.960]  其實在我們現在的世代裡
[00:11:17.960 --> 00:11:19.960]  是有的
[00:11:19.960 --> 00:11:21.960]  一樣的
[00:11:21.960 --> 00:11:23.960]  而且是越來越多
[00:11:23.960 --> 00:11:25.960]  豐富
[00:11:25.960 --> 00:11:27.960]  東方閃電
[00:11:27.960 --> 00:11:29.960]  原來我們教會
[00:11:29.960 --> 00:11:31.960]  說的是整體性
[00:11:31.960 --> 00:11:33.960]  加上深水埗
[00:11:33.960 --> 00:11:35.960]  其實也有很多人被
[00:11:35.960 --> 00:11:37.960]  全能神教會影響
[00:11:39.960 --> 00:11:41.960]  近期深水埗發生
[00:11:41.960 --> 00:11:43.960]  一件事很刺激
[00:11:43.960 --> 00:11:45.960]  幾個月前發生
[00:11:45.960 --> 00:11:47.960]  原來很多屋邨
[00:11:47.960 --> 00:11:49.960]  等等
[00:11:49.960 --> 00:11:51.960]  基層的群體
[00:11:51.960 --> 00:11:53.960]  原來也有很多
[00:11:53.960 --> 00:11:55.960]  將來我們有啟程
[00:11:55.960 --> 00:11:57.960]  也會遇到這些情況
[00:11:57.960 --> 00:11:59.960]  有個姊妹上來
[00:11:59.960 --> 00:12:01.960]  我們教會聚會
[00:12:01.960 --> 00:12:03.960]  帶領人上來聚會
[00:12:03.960 --> 00:12:05.960]  我另外一個姊妹也認得這個人
[00:12:05.960 --> 00:12:07.960]  這位女士很面熟
[00:12:07.960 --> 00:12:09.960]  認不出是誰
[00:12:09.960 --> 00:12:11.960]  但好像很面熟
[00:12:11.960 --> 00:12:13.960]  大家一起聚會
[00:12:13.960 --> 00:12:15.960]  這個姊妹回家後
[00:12:15.960 --> 00:12:17.960]  在想這個人是誰
[00:12:17.960 --> 00:12:19.960]  這麼面熟
[00:12:19.960 --> 00:12:21.960]  突然間想到
[00:12:21.960 --> 00:12:23.960]  是東方閃電的人
[00:12:23.960 --> 00:12:25.960]  因為之前曾經接觸過
[00:12:25.960 --> 00:12:27.960]  很緊張
[00:12:27.960 --> 00:12:29.960]  再問一下
[00:12:29.960 --> 00:12:31.960]  帶這個
[00:12:31.960 --> 00:12:33.960]  全能神教的人
[00:12:33.960 --> 00:12:35.960]  的姊妹
[00:12:35.960 --> 00:12:37.960]  原來她是在另外一間教會聚會
[00:12:37.960 --> 00:12:39.960]  帶她回來的
[00:12:39.960 --> 00:12:41.960]  即是她在另外一間教會
[00:12:41.960 --> 00:12:43.960]  又有參與
[00:12:43.960 --> 00:12:45.960]  又來我們這個教會
[00:12:45.960 --> 00:12:47.960]  很緊張
[00:12:47.960 --> 00:12:49.960]  所以這位姊妹
[00:12:49.960 --> 00:12:51.960]  很多姊妹
[00:12:51.960 --> 00:12:53.960]  約了很多姊妹
[00:12:53.960 --> 00:12:55.960]  一起討論一下
[00:12:55.960 --> 00:12:57.960]  全能神的問題
[00:12:57.960 --> 00:12:59.960]  解釋給你聽
[00:12:59.960 --> 00:13:01.960]  其實他們的信仰
[00:13:01.960 --> 00:13:03.960]  跟我們所信的不一致
[00:13:03.960 --> 00:13:05.960]  這幾位姊妹就很清楚
[00:13:05.960 --> 00:13:07.960]  很清楚
[00:13:07.960 --> 00:13:09.960]  但發現
[00:13:09.960 --> 00:13:11.960]  這位全能神的女士
[00:13:11.960 --> 00:13:13.960]  回到另外一間教會
[00:13:13.960 --> 00:13:15.960]  怎麼辦
[00:13:15.960 --> 00:13:17.960]  我們輾轉都要聯絡那邊的
[00:13:17.960 --> 00:13:19.960]  同工
[00:13:19.960 --> 00:13:21.960]  跟他們講解清楚
[00:13:21.960 --> 00:13:23.960]  而他們那邊又去證明
[00:13:23.960 --> 00:13:25.960]  都不要亂說人
[00:13:25.960 --> 00:13:27.960]  他們又覺得發現原來都是
[00:13:27.960 --> 00:13:29.960]  這樣才澄清
[00:13:29.960 --> 00:13:31.960]  我們幾個一班的姊妹
[00:13:31.960 --> 00:13:33.960]  才能夠
[00:13:33.960 --> 00:13:35.960]  沒有被影響
[00:13:35.960 --> 00:13:37.960]  原來發現有幾個姊妹已經被這位女士
[00:13:37.960 --> 00:13:39.960]  拿了電話來打電話給他們
[00:13:39.960 --> 00:13:41.960]  這是幾個月前
[00:13:41.960 --> 00:13:43.960]  發生的事
[00:13:43.960 --> 00:13:45.960]  所以
[00:13:45.960 --> 00:13:47.960]  你說我們是否不會遇到
[00:13:47.960 --> 00:13:49.960]  其實當你要遇的時候就會遇到
[00:13:49.960 --> 00:13:51.960]  我們去屋邨探訪
[00:13:51.960 --> 00:13:53.960]  出電梯的
[00:13:53.960 --> 00:13:55.960]  打算坐電梯去探訪人
[00:13:55.960 --> 00:13:57.960]  出電梯的是摩門教的人
[00:13:57.960 --> 00:13:59.960]  你會認到他是摩門教的
[00:13:59.960 --> 00:14:01.960]  為甚麼
[00:14:01.960 --> 00:14:03.960]  因為有一個是外國人
[00:14:03.960 --> 00:14:05.960]  多數都是有外國人的
[00:14:05.960 --> 00:14:07.960]  有個牌
[00:14:07.960 --> 00:14:09.960]  同電梯我就未試過
[00:14:09.960 --> 00:14:11.960]  但出電梯入電梯我就試過
[00:14:11.960 --> 00:14:13.960]  在屋邨裏面
[00:14:13.960 --> 00:14:15.960]  你入屋邨他就從屋邨出來
[00:14:15.960 --> 00:14:17.960]  好像他還快過你
[00:14:17.960 --> 00:14:19.960]  所以當我們要進入屋邨裏面的時候
[00:14:19.960 --> 00:14:21.960]  其實我們都要預備
[00:14:21.960 --> 00:14:23.960]  我們會面對很多
[00:14:23.960 --> 00:14:25.960]  疑端邪說
[00:14:25.960 --> 00:14:27.960]  他們的傳遞
[00:14:27.960 --> 00:14:29.960]  如何和居民解說
[00:14:29.960 --> 00:14:31.960]  我們是要
[00:14:31.960 --> 00:14:33.960]  很清楚我們自己
[00:14:33.960 --> 00:14:35.960]  所信的耶穌基督
[00:14:35.960 --> 00:14:37.960]  而又很能夠
[00:14:37.960 --> 00:14:39.960]  很簡單地告訴別人
[00:14:39.960 --> 00:14:41.960]  究竟我們所信的耶穌基督
[00:14:41.960 --> 00:14:43.960]  和他們所傳的
[00:14:43.960 --> 00:14:45.960]  耶穌基督有甚麼不同
[00:14:45.960 --> 00:14:47.960]  讓他們不會覺得
[00:14:47.960 --> 00:14:49.960]  很驚訝
[00:14:49.960 --> 00:14:51.960]  或者很亂
[00:14:51.960 --> 00:14:53.960]  是可以
[00:14:53.960 --> 00:14:55.960]  慢慢和你解釋
[00:14:55.960 --> 00:14:57.960]  這裏約翰提到
[00:14:57.960 --> 00:14:59.960]  他說
[00:14:59.960 --> 00:15:01.960]  凡信耶穌基督的
[00:15:01.960 --> 00:15:03.960]  都是
[00:15:03.960 --> 00:15:05.960]  從神而生
[00:15:05.960 --> 00:15:07.960]  即是說如果你真的
[00:15:07.960 --> 00:15:09.960]  這樣信耶穌基督
[00:15:09.960 --> 00:15:11.960]  神人異性
[00:15:11.960 --> 00:15:13.960]  三位一體
[00:15:13.960 --> 00:15:15.960]  這個我不知道是否大家的信仰
[00:15:15.960 --> 00:15:17.960]  不過我們都較少去想
[00:15:17.960 --> 00:15:19.960]  總之信耶穌
[00:15:19.960 --> 00:15:21.960]  我們現在要想多一點
[00:15:21.960 --> 00:15:23.960]  因為你會遇到一些人
[00:15:23.960 --> 00:15:25.960]  都是信耶穌基督的
[00:15:25.960 --> 00:15:27.960]  凡信耶穌基督的
[00:15:27.960 --> 00:15:29.960]  都是從神而生
[00:15:29.960 --> 00:15:31.960]  這個信
[00:15:31.960 --> 00:15:33.960]  是一路這樣信的
[00:15:33.960 --> 00:15:35.960]  而都是
[00:15:35.960 --> 00:15:37.960]  即是說已經
[00:15:37.960 --> 00:15:39.960]  即是說當你這樣信的時候
[00:15:39.960 --> 00:15:41.960]  你就是從神而生的
[00:15:41.960 --> 00:15:43.960]  即是說你一信耶穌
[00:15:43.960 --> 00:15:45.960]  你就是從神而生的
[00:15:45.960 --> 00:15:47.960]  一信耶穌
[00:15:47.960 --> 00:15:49.960]  你就是神的兒女
[00:15:49.960 --> 00:15:51.960]  而從神而生的
[00:15:51.960 --> 00:15:53.960]  你知道是甚麼
[00:15:53.960 --> 00:15:55.960]  是一個新的生命
[00:15:55.960 --> 00:15:57.960]  是一個新的生命
[00:15:57.960 --> 00:15:59.960]  即是你一信耶穌
[00:15:59.960 --> 00:16:01.960]  就是一個新的生命
[00:16:01.960 --> 00:16:03.960]  聖經說我們信耶穌
[00:16:03.960 --> 00:16:05.960]  聖靈就會怎樣?
[00:16:05.960 --> 00:16:07.960]  進入我們裏面
[00:16:07.960 --> 00:16:09.960]  就會有一個新的生命
[00:16:09.960 --> 00:16:11.960]  有時都很難理解
[00:16:11.960 --> 00:16:13.960]  怎樣呢?
[00:16:13.960 --> 00:16:15.960]  大家信耶穌的經歷是怎樣的?
