
[00:00:00.000 --> 00:00:03.000]  (主席)各位兄弟姐妹,平安!
[00:05:52.000 --> 00:05:55.000]  而這個園主是什麼呢
[00:05:55.000 --> 00:05:58.000]  當然是那個庇護主
[00:05:58.000 --> 00:06:00.000]  他有財有勢
[00:06:00.000 --> 00:06:03.000]  甚至更加是擁有私人武裝的力量
[00:06:03.000 --> 00:06:05.000]  常常是出錢出力
[00:06:05.000 --> 00:06:07.000]  來做這個贊助人
[00:06:07.000 --> 00:06:11.000]  兼收容那些無依無靠的人
[00:06:11.000 --> 00:06:13.000]  其實是代表了神的
[00:06:13.000 --> 00:06:17.000]  而這個園戶當然是指那些承租的人
[00:06:17.000 --> 00:06:20.000]  也是那些所謂的依附者
[00:06:20.000 --> 00:06:24.000]  是象徵著猶太的宗教領袖的
[00:06:24.000 --> 00:06:29.000]  而這個僕人當然是幫這個園主
[00:06:29.000 --> 00:06:32.000]  來管理他的產業的人
[00:06:32.000 --> 00:06:36.000]  在這裡是象徵著在歷代以來
[00:06:36.000 --> 00:06:39.000]  神所差派出去的先知
[00:06:39.000 --> 00:06:44.000]  因此園主、僕人、園戶
[00:06:44.000 --> 00:06:48.000]  他們三者就構成了一個所謂的庇護的體系
[00:06:48.000 --> 00:06:55.000]  在當時地主除了是招請那些日薪的工人
[00:06:55.000 --> 00:06:56.000]  為他打工之外
[00:06:56.000 --> 00:07:00.000]  更加是會將這些產業來做外包
[00:07:00.000 --> 00:07:02.000]  京文中這個園主
[00:07:02.000 --> 00:07:07.000]  他就將一個葡萄園來租給人
[00:07:07.000 --> 00:07:09.000]  在馬太福音的版本
[00:07:09.000 --> 00:07:13.000]  更加是講到這個園是設備齊全的
[00:07:13.000 --> 00:07:18.000]  就是說是內有尼巴、壓酒池和一座樓
[00:07:18.000 --> 00:07:20.000]  就是說你一進去
[00:07:20.000 --> 00:07:24.000]  就可以馬上來生產葡萄酒
[00:07:24.000 --> 00:07:29.000]  那麼這幅圖畫使人想起什麼?
[00:07:29.000 --> 00:07:32.000]  想起神他創造天地
[00:07:32.000 --> 00:07:35.000]  他將一切都做好
[00:07:35.000 --> 00:07:38.000]  然後才將人放在其中
[00:07:38.000 --> 00:07:40.000]  來管理這個世界
[00:07:40.000 --> 00:07:43.000]  所以在創世紀第一章那裡
[00:07:43.000 --> 00:07:44.000]  你會看到神
[00:07:44.000 --> 00:07:47.000]  他說神看著是好的這句話
[00:07:47.000 --> 00:07:49.000]  是說了六次那麼多
[00:07:49.000 --> 00:07:54.000]  就是說神是一切美善的源頭
[00:07:54.000 --> 00:07:56.000]  不僅是這樣
[00:07:56.000 --> 00:07:58.000]  上帝更加是將以色列人
[00:07:58.000 --> 00:08:01.000]  從埃及地領出來
[00:08:01.000 --> 00:08:05.000]  安置在他所預備的牛奶與物之地
[00:08:05.000 --> 00:08:10.000]  就是說以色列人也是上帝所愛的子民
[00:08:10.000 --> 00:08:13.000]  那麼其實路加在這裡
[00:08:13.000 --> 00:08:15.000]  他是要說些什麼?
[00:08:15.000 --> 00:08:18.000]  他是要將這件事告訴提亞非俄大人
[00:08:18.000 --> 00:08:22.000]  知道上帝其實就是萬物的庇護主
[00:08:22.000 --> 00:08:26.000]  神是一切美善的源頭
[00:08:26.000 --> 00:08:28.000]  我想我們兩個星期之前
[00:08:28.000 --> 00:08:32.000]  我們有兩個小組都去了南山一次
[00:08:32.000 --> 00:08:38.000]  我想弟兄姊妹都有他們的栗子園的故事
[00:08:38.000 --> 00:08:43.000]  大家都可以親身體驗到神創造的美好
[00:08:43.000 --> 00:08:48.000]  神更加是為弟兄姊妹預備了很多新鮮的栗子
[00:08:48.000 --> 00:08:51.000]  核桃和蘋果等等
[00:08:51.000 --> 00:08:54.000]  每一個人只需要付出小小的代價
[00:08:54.000 --> 00:08:56.000]  就可以滿載而歸
[00:08:56.000 --> 00:09:00.000]  真是感恩不盡
[00:09:00.000 --> 00:09:04.000]  第二點就是神也是一個忍耐的神
[00:09:04.000 --> 00:09:07.000]  上帝恩待這個以色列人
[00:09:07.000 --> 00:09:10.000]  他在出埃及記的時候曾經對他們說
[00:09:10.000 --> 00:09:15.000]  你們要歸我做祭司的角度為聖潔的子民
[00:09:15.000 --> 00:09:17.000]  所以這個以色列人
[00:09:17.000 --> 00:09:23.000]  應該在這個地上是最偉大的民族才對
[00:09:23.000 --> 00:09:25.000]  因為神的美好的供應
[00:09:25.000 --> 00:09:31.000]  使他們可以提供各樣的神聖的果子
[00:09:31.000 --> 00:09:32.000]  除了物質之外
[00:09:32.000 --> 00:09:35.000]  應該還有在屬靈上面
[00:09:35.000 --> 00:09:38.000]  品格上面行為方面的果子才對
[00:09:38.000 --> 00:09:41.000]  因為這樣可以使人更加能夠認識神
[00:09:41.000 --> 00:09:45.000]  明白神和去榮耀神
[00:09:45.000 --> 00:09:49.000]  就好像我們身為父母的一樣
[00:09:49.000 --> 00:09:56.000]  我們很期望我們的小朋友小時候都能夠讀好書
[00:09:56.000 --> 00:10:00.000]  大的時候更加可以貢獻社會
[00:10:00.000 --> 00:10:02.000]  我想這樣的期望
[00:10:02.000 --> 00:10:08.000]  身為父母的也不會覺得對他們太高的要求
[00:10:08.000 --> 00:10:10.000]  所以耶穌在這裡就繼續說
[00:10:10.000 --> 00:10:12.000]  他說到了收成期的時候
[00:10:12.000 --> 00:10:19.000]  圓主打發僕人去收他的果子
[00:10:19.000 --> 00:10:26.000]  但是這個圓戶卻是不願意跟圓主分享
[00:10:26.000 --> 00:10:30.000]  在座是表明了什麼問題
[00:10:30.000 --> 00:10:32.000]  不是收成有什麼問題
[00:10:32.000 --> 00:10:37.000]  而是擁有權發生了問題
[00:10:37.000 --> 00:10:42.000]  圓主很願意把葡萄園交給這個圓戶來全權打理
[00:10:42.000 --> 00:10:44.000]  然後就去了外國
[00:10:44.000 --> 00:10:48.000]  但是這個圓戶卻是不尊重這個圓主
[00:10:48.000 --> 00:10:51.000]  他破壞了他們彼此之間的關係
[00:10:51.000 --> 00:10:54.000]  吃滿面反滿底
[00:10:54.000 --> 00:11:00.000]  表達出其實這個圓戶是要把葡萄園據為己有
[00:11:00.000 --> 00:11:07.000]  所以這個圓戶就分派不同的僕人去那裡問他們
[00:11:07.000 --> 00:11:13.000]  但是圓戶對這個圓主所猜來的僕人的態度
[00:11:13.000 --> 00:11:15.000]  他說一次比一次差
[00:11:15.000 --> 00:11:22.000]  我們可以從第十節到第十二節看到
[00:11:22.000 --> 00:11:26.000]  首先去的那些就是打他們
[00:11:26.000 --> 00:11:29.000]  接著不僅打他們更加是凌辱他們
[00:11:29.000 --> 00:11:31.000]  而最後更加是打傷他們
[00:11:31.000 --> 00:11:33.000]  把他們推出去
[00:11:33.000 --> 00:11:36.000]  其實在這個馬蹄福音那裡
[00:11:36.000 --> 00:11:39.000]  同一個段落那裡
[00:11:39.000 --> 00:11:43.000]  你會更加看到圓戶
[00:11:43.000 --> 00:11:44.000]  抱歉
[00:11:44.000 --> 00:11:50.000]  圓主所派出去的僕人更加是被他們殺了
[00:11:50.000 --> 00:11:52.000]  其實耶穌在這裡是暗示
[00:11:52.000 --> 00:11:54.000]  在這個歷代以來
[00:11:54.000 --> 00:11:57.000]  神所派出去的先知
[00:11:57.000 --> 00:12:01.000]  他們勸那些以色列的領袖來悔改
[00:12:01.000 --> 00:12:02.000]  來歸向神
[00:12:02.000 --> 00:12:06.000]  但是他們對神的僕人是非常殘忍的
[00:12:06.000 --> 00:12:08.000]  怎樣呢
[00:12:08.000 --> 00:12:10.000]  大家都知道
[00:12:10.000 --> 00:12:11.000]  以利亞呢
[00:12:11.000 --> 00:12:14.000]  以利亞是被誰去追殺的
[00:12:14.000 --> 00:12:16.000]  被耶西別
[00:12:16.000 --> 00:12:17.000]  以塞亞呢
[00:12:17.000 --> 00:12:21.000]  是被人攔腰割死的
[00:12:21.000 --> 00:12:24.000]  而利米更加是被鞭打
[00:12:24.000 --> 00:12:27.000]  在地牢那裡坐牢
[00:12:27.000 --> 00:12:30.000]  知道耶穌時代的屍駛約翰是怎樣死的
[00:12:30.000 --> 00:12:33.000]  是被斬頭
[00:12:33.000 --> 00:12:35.000]  我想現在的業主
[00:12:35.000 --> 00:12:37.000]  他們租房屋給別人
[00:12:37.000 --> 00:12:41.000]  都會遇到這些所謂租霸的情況
[00:12:41.000 --> 00:12:46.000]  幸好我們現在有很完善的法律程序
[00:12:46.000 --> 00:12:50.000]  但是如果是要處理這些欠租的問題
[00:12:50.000 --> 00:12:53.000]  我想都不是一朝一夕可以解決的
[00:12:53.000 --> 00:12:58.000]  但是如果是牽涉到打人等刑事問題的時候
[00:12:58.000 --> 00:13:02.000]  那就不再是這些租務的糾紛了
[00:13:02.000 --> 00:13:05.000]  可能就是所謂客家佔地主了
[00:13:05.000 --> 00:13:08.000]  業主當然是不能夠容忍
[00:13:08.000 --> 00:13:13.000]  可能就會立即來報警來處理了
[00:13:13.000 --> 00:13:14.000]  但是在那時候
[00:13:14.000 --> 00:13:16.000]  山高皇帝遠
[00:13:16.000 --> 00:13:20.000]  有財有勢有能力的原主
[00:13:20.000 --> 00:13:24.000]  反而沒有對這些樂園戶採取什麼行動
[00:13:24.000 --> 00:13:27.000]  反而一次一次的來忍耐他
[00:13:27.000 --> 00:13:32.000]  反映出上帝他沒有放棄以色列人
[00:13:32.000 --> 00:13:36.000]  他很想將他們來挽回
[00:13:36.000 --> 00:13:38.000]  只要人能夠悔改
[00:13:38.000 --> 00:13:42.000]  神一定會接納他們的
[00:13:42.000 --> 00:13:44.000]  第三點就是說
[00:13:44.000 --> 00:13:47.000]  神也是慈愛的
[00:13:47.000 --> 00:13:50.000]  在第十三節那裡更加講到
[00:13:50.000 --> 00:13:53.000]  園主就說我怎麼辦呢
[00:13:53.000 --> 00:13:55.000]  跟他這樣來問的時候
[00:13:55.000 --> 00:13:57.000]  就看出其實這個園主
[00:13:57.000 --> 00:14:03.000]  他是很想維持這個園主和園戶之間的庇護的關係
[00:14:03.000 --> 00:14:09.000]  所以最後他就差派他的兒子前往了
[00:14:09.000 --> 00:14:13.000]  他以為這些園戶就會很尊敬他的兒子
[00:14:13.000 --> 00:14:17.000]  因為兒子他和這個園主
[00:14:17.000 --> 00:14:19.000]  其實是有同等的權柄
[00:14:19.000 --> 00:14:21.000]  同等的尊榮的
[00:14:21.000 --> 00:14:22.000]  所以在第十三節那裡
[00:14:22.000 --> 00:14:25.000]  園主更加清他的兒子是什麼
[00:14:25.000 --> 00:14:27.000]  是我的愛子
[00:14:27.000 --> 00:14:29.000]  其實老家這樣寫
[00:14:29.000 --> 00:14:32.000]  是再一次來提醒他的讀者
[00:14:32.000 --> 00:14:34.000]  耶穌受洗的時候
[00:14:34.000 --> 00:14:37.000]  神也是對耶穌的肯定
[00:14:37.000 --> 00:14:38.000]  怎麼說呢
[00:14:38.000 --> 00:14:41.000]  正如在第三章第廿二節那裡更加說
[00:14:41.000 --> 00:14:43.000]  你是我的愛子
[00:14:43.000 --> 00:14:44.000]  是我所喜悅的
[00:14:44.000 --> 00:14:48.000]  就是說耶穌是神所派來的
[00:14:48.000 --> 00:14:52.000]  但是那些園戶卻是好像聽不到那樣
[00:14:52.000 --> 00:14:56.000]  要商量來殺害這個兒子
[00:14:56.000 --> 00:14:59.000]  正如在第十四節那裡就講到
[00:14:59.000 --> 00:15:01.000]  而他們的詞的理由是什麼
[00:15:01.000 --> 00:15:06.000]  他們覺得以為殺了這個園主的繼承人
[00:15:06.000 --> 00:15:10.000]  就可以吞光他的產業
[00:15:10.000 --> 00:15:13.000]  因為舊約曾經有記載
[00:15:13.000 --> 00:15:17.000]  說阿巴拉罕還沒有子女的時候
[00:15:17.000 --> 00:15:19.000]  他以為他的僕人
[00:15:19.000 --> 00:15:21.000]  那個大馬式人以利以謝
[00:15:21.000 --> 00:15:23.000]  就會繼承他的產業
[00:15:23.000 --> 00:15:26.000]  這段經文記載在《創世記》
[00:15:26.000 --> 00:15:27.000]  第十五章
[00:15:27.000 --> 00:15:28.620]  二三折那裡
[00:15:28.620 --> 00:15:31.620]  但是畢竟時代是不同了
[00:15:31.620 --> 00:15:34.620]  袁護他們忘記了
[00:15:34.620 --> 00:15:36.620]  現在的庇護主
[00:15:36.620 --> 00:15:39.620]  是有武裝力量的
[00:15:39.620 --> 00:15:42.620]  他更加有很多的方法
[00:15:42.620 --> 00:15:45.620]  來將葡萄園收回
[00:15:45.620 --> 00:15:47.620]  正如在第十六節所講到
[00:15:47.620 --> 00:15:50.620]  也可以將它轉租給其他人
[00:15:50.620 --> 00:15:52.620]  但是袁護竟然
[00:15:52.620 --> 00:15:54.620]  是一齊來商議
[00:15:54.620 --> 00:15:56.620]  到謀財害命
[00:15:56.620 --> 00:15:58.620]  反映出其實
[00:15:58.620 --> 00:16:00.620]  人在道德上的敗壞
[00:16:00.620 --> 00:16:02.620]  財迷心竅
[00:16:02.620 --> 00:16:04.620]  著頭叩戰
[00:16:04.620 --> 00:16:06.620]  那個叛逆心
[00:16:06.620 --> 00:16:08.620]  其實是使人不寒而慄的
[00:16:08.620 --> 00:16:11.620]  我想大家都有聽過
[00:16:11.620 --> 00:16:14.620]  在香港有一個女富豪
[00:16:14.620 --> 00:16:16.620]  她沒有子女
[00:16:16.620 --> 00:16:19.620]  結果很多人謀著她的那份遺產
[00:16:19.620 --> 00:16:24.620]  結果有人用偽造遺囑
[00:16:24.620 --> 00:16:30.620]  當然這個人當然得不到法律的赦免
[00:16:30.620 --> 00:16:32.620]  結果是坐牢了
[00:16:32.620 --> 00:16:34.620]  另外也有一些富豪
[00:16:34.620 --> 00:16:36.620]  為了爭奪這個遺產
[00:16:36.620 --> 00:16:40.620]  找來很多代母幫他生子
[00:16:40.620 --> 00:16:43.620]  以為人多可以分多一些
[00:16:43.620 --> 00:16:46.620]  人被這個欲念所控制
[00:16:46.620 --> 00:16:48.620]  其實什麼荒誕的事情
[00:16:48.620 --> 00:16:50.620]  都可以做得出來
[00:16:50.620 --> 00:16:52.620]  但是從另外一方面來看
[00:16:52.620 --> 00:16:55.620]  這個只是反映出神對人的忍耐
[00:16:55.620 --> 00:16:59.620]  以及對人的憐憫
[00:16:59.620 --> 00:17:02.620]  神是很希望這些叛逆的人
[00:17:02.620 --> 00:17:08.620]  都能夠可以翻轉頭的
[00:17:08.620 --> 00:17:09.620]  第四就是說
[00:17:09.620 --> 00:17:12.620]  神也是公義的
[00:17:12.620 --> 00:17:13.620]  所以在第十五節那裡
[00:17:13.620 --> 00:17:15.620]  耶穌就問了
[00:17:15.620 --> 00:17:17.620]  這樣葡萄園的主人
[00:17:17.620 --> 00:17:20.620]  要怎樣來處理他們呢
[00:17:20.620 --> 00:17:22.620]  第六節更加是說到
[00:17:22.620 --> 00:17:25.620]  祂要來除滅這些玄戶
[00:17:25.620 --> 00:17:28.620]  將葡萄園轉給別人
[00:17:28.620 --> 00:17:30.620]  聽見的人就說了
[00:17:30.620 --> 00:17:33.620]  這是萬不可的
[00:17:33.620 --> 00:17:34.620]  但是在同一段裡面
[00:17:34.620 --> 00:17:35.620]  馬太福音
[00:17:35.620 --> 00:17:38.620]  祂是說到那些百姓說
[00:17:38.620 --> 00:17:41.620]  要下毒手來除滅那些惡人
[00:17:41.620 --> 00:17:43.620]  大家可能心裡面有覺得
[00:17:43.620 --> 00:17:48.620]  為什麼聖經同一段經文的記載
[00:17:48.620 --> 00:17:52.620]  會有兩個不同兩極的反應呢
[00:17:52.620 --> 00:17:55.620]  聖經是不是有矛盾的
[00:17:55.620 --> 00:17:57.620]  但是大家不要忘記
[00:17:57.620 --> 00:18:01.620]  其實耶穌是公開來跟百姓說話的
[00:18:01.620 --> 00:18:04.620]  因此裡面當然有些來附和
[00:18:04.620 --> 00:18:07.620]  民事和祭司的人
[00:18:07.620 --> 00:18:08.620]  那些人當然說
[00:18:08.620 --> 00:18:10.620]  耶穌你這麼暴力
[00:18:10.620 --> 00:18:12.620]  當然是不好
[00:18:12.620 --> 00:18:14.620]  但也都是有一些百姓
[00:18:14.620 --> 00:18:17.620]  他看到這些不公義的人
[00:18:17.620 --> 00:18:20.620]  當然是應該要受到處罰的
[00:18:20.620 --> 00:18:22.620]  所以耶穌接著就引用了
[00:18:22.620 --> 00:18:26.620]  這個詩篇第118篇那裡
[00:18:26.620 --> 00:18:29.620]  他說將人所棄的石頭
[00:18:29.620 --> 00:18:33.620]  以成鳥防角的頭塊石頭
[00:18:33.620 --> 00:18:36.620]  這篇118篇在傳統上面
[00:18:36.620 --> 00:18:38.620]  是在這個逾越節的時候
[00:18:38.620 --> 00:18:40.620]  所唱的一首詩來的
[00:18:40.620 --> 00:18:42.620]  是紀念著以色列人
[00:18:42.620 --> 00:18:44.620]  他們得夢救贖
[00:18:44.620 --> 00:18:46.620]  能夠脫離外族人的奴役
[00:18:46.620 --> 00:18:51.620]  其實是指向著以色列人的復興
[00:18:51.620 --> 00:18:55.620]  防角石或者叫做基石
[00:18:55.620 --> 00:18:59.620]  其實是放在建築物的角落那裡的
[00:18:59.620 --> 00:19:04.620]  是用來承受著兩邊牆的重量
[00:19:04.620 --> 00:19:10.620]  亦都是提供起牆的時候牆的方向
[00:19:10.620 --> 00:19:12.620]  到底是怎樣的
[00:19:12.620 --> 00:19:14.620]  所以說這個石頭是一個
[00:19:14.620 --> 00:19:17.620]  非常之重要的石頭
[00:19:17.620 --> 00:19:21.620]  在傳統上猶太人認為
[00:19:21.620 --> 00:19:24.620]  在所羅門王建這個聖殿的時候
[00:19:24.620 --> 00:19:27.620]  為了使聖殿山上聽不到
[00:19:27.620 --> 00:19:29.620]  有這個鑿石的聲音
[00:19:29.620 --> 00:19:35.620]  就會在距離聖殿幾里路遠的地方
[00:19:35.620 --> 00:19:38.620]  才設置這個工場來鑿石
[00:19:38.620 --> 00:19:43.620]  這件事是記載在《列王記相》第六章那裡
[00:19:43.620 --> 00:19:45.620]  然後將鑿好的石頭
[00:19:45.620 --> 00:19:48.620]  由一塊塊運回聖殿山那裡
[00:19:48.620 --> 00:19:50.620]  當每一塊石頭鑽進去
[00:19:50.620 --> 00:19:52.620]  起牆的時候
[00:19:52.620 --> 00:19:56.620]  為何發覺其中有一塊不適合鑽的呢
[00:19:56.620 --> 00:20:00.620]  於是那些管工就不理三七二十一
[00:20:00.620 --> 00:20:04.620]  將它扔進去下面那個吸輪谷那裡
[00:20:04.620 --> 00:20:07.620]  後來當那些人發覺
[00:20:07.620 --> 00:20:11.620]  起牆的那個防角石不見了的時候
[00:20:11.620 --> 00:20:14.620]  才想起我扔了一塊
[00:20:14.620 --> 00:20:16.620]  將它撿回來的時候
[00:20:16.620 --> 00:20:20.620]  發覺這一塊才是最適合鑽的
[00:20:20.620 --> 00:20:24.620]  而這個希伯雷文
[00:20:24.620 --> 00:20:26.620]  「二子」這個字
[00:20:26.620 --> 00:20:28.620]  我們都知道很多人都叫「阿Ben」
[00:20:28.620 --> 00:20:32.620]  「Ben」其實都是跟「阿仔」的意思
[00:20:32.620 --> 00:20:35.620]  就跟「石頭」這個字
[00:20:35.620 --> 00:20:40.620]  「Eden」其實只是相差一個字母
[00:20:40.620 --> 00:20:44.620]  其實耶穌在這裡就在玩弄文字遊戲
[00:20:44.620 --> 00:20:46.620]  我想對當時的人來說
[00:20:46.620 --> 00:20:49.620]  他一定是知道耶穌是說什麼的
[00:20:49.620 --> 00:20:51.620]  我想大家
[00:20:51.620 --> 00:20:55.620]  我們廣東話也是有很多這些相關語
[00:20:55.620 --> 00:20:56.620]  當我們一講出來的時候
[00:20:56.620 --> 00:21:00.620]  你都知道是代表什麼意思的
[00:21:00.620 --> 00:21:04.620]  就如我們有一句非常熟悉的成語
[00:21:04.620 --> 00:21:07.620]  就叫做「機不可失」
[00:21:07.620 --> 00:21:10.620]  「機」代表什麼呢
[00:21:10.620 --> 00:21:12.620]  「持機」、「機會」
[00:21:12.620 --> 00:21:14.620]  或者「飛機」
[00:21:14.620 --> 00:21:16.620]  或者現在的「手機」
[00:21:16.620 --> 00:21:18.620]  我們現在年代的人
[00:21:18.620 --> 00:21:20.620]  當講到這句的時候
[00:21:20.620 --> 00:21:22.620]  你一定知道是在講什麼
[00:21:22.620 --> 00:21:26.620]  在這個餘節臨近的時候
[00:21:26.620 --> 00:21:30.620]  耶穌藉著這118篇的典故
[00:21:30.620 --> 00:21:32.620]  應用在祂自己的身上
[00:21:32.620 --> 00:21:35.620]  「二子」、「石頭」其實是一語相關
[00:21:35.620 --> 00:21:39.620]  雖然在猶太人的領袖那裡
[00:21:39.620 --> 00:21:40.620]  在祂心目中
[00:21:40.620 --> 00:21:44.620]  耶穌當然是不符合祂所預期的彌賽亞
[00:21:44.620 --> 00:21:47.620]  但是耶穌祂在死裡面復活
