
[00:00:00.000 --> 00:00:03.920]  好,今日就想同大家分享一個題目
[00:02:12.240 --> 00:02:14.120]  那我也不跟你計較
[00:02:14.120 --> 00:02:17.840]  但如果有些人故意傷害我的話
[00:02:17.840 --> 00:02:19.920]  我就會主動反擊對方
[00:02:19.920 --> 00:02:23.720]  甚至有時去到一個地步就要讓他知驚
[00:02:23.720 --> 00:02:26.360]  讓他不敢再傷害我
[00:02:26.360 --> 00:02:28.640]  這樣就收手了
[00:02:28.640 --> 00:02:31.600]  有時面對人與人的衝突
[00:02:31.600 --> 00:02:35.880]  特別是一些用惡意去對待我的人
[00:02:35.880 --> 00:02:40.920]  我們心裏也會產生一些恐懼、敵意
[00:02:40.920 --> 00:02:43.840]  甚至可能有些仇恨
[00:02:43.840 --> 00:02:47.880]  如果我們用以其人之道
[00:02:47.880 --> 00:02:52.680]  還治其人之身的方法去報復
[00:02:52.680 --> 00:02:58.440]  而忽略了原來我們心裏有這些仇恨的時候
[00:02:58.440 --> 00:03:00.600]  有時會有兩個影響
[00:03:00.600 --> 00:03:01.640]  你猜得到
[00:03:01.640 --> 00:03:06.280]  第一就是這些罪惡仇恨會繼續延續下去
[00:03:06.280 --> 00:03:09.000]  就好像你老闆罵完你
[00:03:09.000 --> 00:03:10.280]  你回家後罵你老婆
[00:03:10.280 --> 00:03:11.520]  你老婆罵你的子女
[00:03:11.520 --> 00:03:13.480]  你的子女就罵你的傭人
[00:03:13.480 --> 00:03:15.200]  傭人姐姐就罵你的狗
[00:03:15.200 --> 00:03:18.400]  狗就會吠你的貓一直延續下去
[00:03:18.400 --> 00:03:20.640]  那一股氣
[00:03:20.640 --> 00:03:24.160]  又或者另一個不是延伸性
[00:03:24.160 --> 00:03:25.960]  而是嚴重性
[00:03:25.960 --> 00:03:27.880]  就是會更加增加
[00:03:27.880 --> 00:03:28.880]  你老闆罵完你
[00:03:28.880 --> 00:03:30.840]  你回家後就與你老婆推撞
[00:03:30.840 --> 00:03:37.760]  你老婆就去打你的子女
[00:03:37.760 --> 00:03:40.120]  你的子女就去踢傭人姐姐
[00:03:40.120 --> 00:03:42.280]  傭人姐姐就去虐待你的狗
[00:03:42.280 --> 00:03:44.480]  你的狗走出街就咬你的貓
[00:03:44.480 --> 00:03:48.480]  罪惡特別是在仇恨裡面
[00:03:48.480 --> 00:03:50.160]  是會繼續延伸開去
[00:03:50.160 --> 00:03:54.360]  和繼續越來越厲害
[00:03:54.360 --> 00:03:57.280]  你有沒有試過被人惡意對待
[00:03:57.280 --> 00:04:01.560]  或者經歷一些很大的傷害
[00:04:01.560 --> 00:04:02.880]  我想這麼大個人
[00:04:02.880 --> 00:04:05.560]  多多少少都會有
[00:04:05.560 --> 00:04:07.960]  如果我們的身體有一個設計
[00:04:07.960 --> 00:04:09.760]  就是別人有多壞對待我們
[00:04:09.760 --> 00:04:12.800]  我也不會有憎恨在生命當中
[00:04:12.800 --> 00:04:15.280]  就像蓮花一樣,污水有多髒
[00:04:15.280 --> 00:04:16.720]  也不會留在身上
[00:04:16.720 --> 00:04:18.520]  多好啊
[00:04:18.520 --> 00:04:21.280]  可惜事與願違
[00:04:21.280 --> 00:04:23.960]  如果我們被人惡意對待
[00:04:23.960 --> 00:04:26.080]  有時我們的心裡也會殘留一些
[00:04:26.080 --> 00:04:29.000]  不開心、傷害
[00:04:29.000 --> 00:04:34.280]  甚至很多憤怒和仇恨在我們心裡
[00:04:34.280 --> 00:04:35.840]  要愛仇敵
[00:04:35.840 --> 00:04:37.120]  說啊
[00:04:37.120 --> 00:04:40.440]  這麼容易?
[00:04:40.440 --> 00:04:42.520]  這個課題很不容易
[00:04:42.520 --> 00:04:44.800]  但是我覺得對我們今天來說
[00:04:44.800 --> 00:04:49.520]  今天的香港是一個很值得去看的課題
[00:04:49.520 --> 00:04:53.200]  香港現在時不時都出現很多不同的衝突
[00:04:53.200 --> 00:04:56.360]  近期不知道為什麼巴士特別多
[00:04:56.360 --> 00:04:58.400]  即是附近SOGO
[00:04:58.400 --> 00:05:03.000]  都有人和巴士站長的司機衝突
[00:05:03.000 --> 00:05:06.640]  走出去攔住巴士
[00:05:06.640 --> 00:05:09.840]  和諧、忍讓和互助這些字眼
[00:05:09.840 --> 00:05:17.840]  好像現在的新聞報紙少了很多
[00:05:17.840 --> 00:05:20.920]  基督徒是神所揀選的人
[00:05:20.920 --> 00:05:24.840]  神揀選我們很想我們做炎、做光
[00:05:24.840 --> 00:05:27.400]  今天我們就嘗試去看看這個
[00:05:27.400 --> 00:05:30.520]  愛仇敵很難的課題
[00:05:30.520 --> 00:05:32.400]  讓我們再一次站立
[00:05:32.400 --> 00:05:34.160]  讓我們透過一首詩歌
[00:05:34.160 --> 00:05:36.440]  在敬拜歌裡預備我們的心
[00:05:36.440 --> 00:05:37.840]  進入到今天的訊息
[00:05:37.840 --> 00:05:41.040]  耶穌求祢繼續帶領我們以下的時間
[00:05:41.040 --> 00:05:45.320]  幫助我們去知道
[00:05:45.320 --> 00:05:48.080]  祢所吩咐我們所做的
[00:05:48.080 --> 00:05:51.120]  沒理由做不到的
[00:05:51.120 --> 00:05:54.440]  愛仇敵的確是一個很難的功課
[00:05:54.440 --> 00:05:58.760]  但主求祢幫助我們多一點的明白
[00:05:58.760 --> 00:06:01.560]  不只是愛仇敵這個課題
[00:06:01.560 --> 00:06:04.480]  而是明白你自己的心意
[00:06:04.480 --> 00:06:06.360]  又幫助我們每一個弟兄姊妹
[00:06:06.360 --> 00:06:09.360]  今天我們也帶著不同的
[00:06:09.360 --> 00:06:11.280]  需要不同的情況
[00:06:11.280 --> 00:06:12.920]  來到你的殿裡
[00:06:12.920 --> 00:06:15.240]  就求你親自對我們說話
[00:06:15.240 --> 00:06:16.480]  多謝主讚美你
[00:06:16.480 --> 00:06:18.320]  祈禱奉耶穌基督的聖名
[00:06:18.320 --> 00:06:18.840]  Amen
[00:06:18.840 --> 00:06:19.840]  請坐
[00:06:19.840 --> 00:06:29.200]  今天《羅馬書》十二章十七到二十一節
[00:06:29.200 --> 00:06:31.560]  講題《出於污泥而不染》
[00:06:31.560 --> 00:06:36.920]  我們有少許回顧講一講今天這段段落
[00:06:36.920 --> 00:06:39.280]  由第十二章到十六章
[00:06:39.280 --> 00:06:42.640]  是《羅馬書》另一個大段落
[00:06:42.640 --> 00:06:45.480]  今天我們講到這五節經文
[00:06:45.480 --> 00:06:48.880]  十二章裡面有兩節很重要的經文
[00:06:48.880 --> 00:06:51.960]  《羅馬書》十二章一到二節
[00:06:51.960 --> 00:06:53.360]  特別第二節
[00:06:53.360 --> 00:06:55.720]  「不要效法這個世界
[00:06:55.720 --> 00:06:57.640]  只要心意更新而變化
[00:06:57.640 --> 00:07:00.760]  叫你們察驗何謂神的善良
[00:07:00.760 --> 00:07:03.080]  純存可喜悅的旨意」
[00:07:03.080 --> 00:07:06.600]  究竟怎樣去察驗神的善良
[00:07:06.600 --> 00:07:08.480]  純存可喜悅的旨意
[00:07:08.480 --> 00:07:11.280]  去帶進我們今天的討論呢
[00:07:11.280 --> 00:07:13.160]  這兩節是一個大的背景
[00:07:13.160 --> 00:07:14.680]  而接著九到二十一節
[00:07:14.680 --> 00:07:16.920]  其實是另一個大的段落
[00:07:16.920 --> 00:07:19.400]  上半集上一個星期講了
[00:07:19.400 --> 00:07:21.640]  Pastor Miriam和Pastor Ronald
[00:07:21.640 --> 00:07:23.640]  講了怎樣去愛
[00:07:23.640 --> 00:07:25.360]  一個是愛得真
[00:07:25.360 --> 00:07:27.480]  一個是快點去愛
[00:07:27.480 --> 00:07:29.160]  星期六應該是Pastor Ronald
[00:07:29.160 --> 00:07:32.920]  應該是快點去愛
[00:07:32.920 --> 00:07:34.000]  而接著我們今天
[00:07:34.000 --> 00:07:35.120]  好像剛才所說
[00:07:35.120 --> 00:07:36.640]  在個人的層面
[00:07:36.640 --> 00:07:38.720]  如果有人對我們不好的時候
[00:07:38.720 --> 00:07:41.120]  我們怎樣去回應呢
[00:07:41.120 --> 00:07:43.040]  這是一些私人的
[00:07:43.040 --> 00:07:44.520]  個人的一些關係
[00:07:44.520 --> 00:07:46.000]  而不是一個社會
[00:07:46.000 --> 00:07:47.440]  或者執法機構
[00:07:47.440 --> 00:07:49.080]  政府層面的東西
[00:07:49.080 --> 00:07:52.160]  那些就留待十三章
[00:07:52.160 --> 00:07:56.680]  下個星期或者再遲一點的日子再講下去
[00:07:56.680 --> 00:07:58.720]  好 不如我們先讀一讀
[00:07:58.720 --> 00:08:01.440]  今天這五節的經文好嗎
[00:08:01.440 --> 00:08:03.400]  預備 一二三
[00:08:03.400 --> 00:08:05.400]  不要以惡報惡
[00:08:05.400 --> 00:08:09.440]  眾人以為美的事要留心去做
[00:08:09.440 --> 00:08:10.760]  若是能行
[00:08:10.760 --> 00:08:13.920]  總要盡力與眾人和睦
[00:08:13.920 --> 00:08:15.480]  親愛的弟兄
[00:08:15.480 --> 00:08:17.400]  不要自己身冤
[00:08:17.400 --> 00:08:19.080]  寧可讓步
[00:08:19.080 --> 00:08:20.760]  聽憑主路
[00:08:20.760 --> 00:08:23.920]  因為經上記著主說
[00:08:23.920 --> 00:08:25.440]  身冤在我
[00:08:25.440 --> 00:08:26.960]  我必報應
[00:08:26.960 --> 00:08:30.120]  所以你的仇敵若餓了
[00:08:30.120 --> 00:08:31.640]  就給他吃
[00:08:31.640 --> 00:08:34.480]  若渴了就給他喝
[00:08:34.480 --> 00:08:36.200]  因為你這樣行
[00:08:36.200 --> 00:08:39.800]  就是把炭火堆在他的頭上
[00:08:39.800 --> 00:08:42.360]  你不可為惡所成
[00:08:42.360 --> 00:08:44.840]  反要以善成惡
[00:08:44.840 --> 00:08:49.840]  好 先講講這五節的經文的結構
[00:08:49.840 --> 00:08:52.760]  我就會這樣去理解結構
[00:08:52.760 --> 00:08:54.400]  希望這樣可以簡單一點
[00:08:54.400 --> 00:08:57.240]  十七和二十一節其實是一個首尾呼應
[00:08:57.240 --> 00:08:59.160]  都是講惡
[00:08:59.160 --> 00:09:00.560]  不要以惡報惡
[00:09:00.560 --> 00:09:04.560]  和不可為惡所成
[00:09:04.560 --> 00:09:08.000]  中間三節可以說是裏面的教導
[00:09:08.000 --> 00:09:09.120]  但是留意
[00:09:09.120 --> 00:09:11.120]  第十七節開始的時候
[00:09:11.120 --> 00:09:14.760]  原文其實是有一個沒有翻譯出來的字
[00:09:14.760 --> 00:09:18.080]  是說「無人」這樣開始的
[00:09:18.080 --> 00:09:19.560]  和學本沒有翻譯出來
[00:09:19.560 --> 00:09:20.960]  所以近代的譯本
[00:09:20.960 --> 00:09:23.280]  它就會將第一句這樣去翻譯
[00:09:23.280 --> 00:09:29.840]  它說「對任何人都不要以惡報惡」
[00:09:29.840 --> 00:09:32.560]  任何人不可以惡報惡
[00:09:32.560 --> 00:09:34.040]  含義是甚麼呢?
[00:09:34.040 --> 00:09:37.280]  即是說不理那個是誰
[00:09:37.280 --> 00:09:41.080]  亦都不理那個人傷害得你有多深
[00:09:41.080 --> 00:09:42.600]  不理那個人是誰
[00:09:42.600 --> 00:09:44.960]  亦都不理那個人傷害得你有多深
[00:09:44.960 --> 00:09:48.600]  都不可以以惡報惡
[00:09:48.600 --> 00:09:54.440]  罵罵都不可以 這麼大劑 很難
[00:09:54.440 --> 00:09:55.880]  所以有些人說
[00:09:55.880 --> 00:09:58.560]  「愛仇敵」是聖經裏面
[00:09:58.560 --> 00:10:04.440]  其中一個最難去實踐的課題
[00:10:04.440 --> 00:10:05.840]  而當我預備的時候
[00:10:05.840 --> 00:10:07.560]  我就在問一個問題
[00:10:07.560 --> 00:10:10.080]  我覺得為甚麼會這麼有趣呢?
[00:10:10.080 --> 00:10:11.520]  就是第十七節下半節
[00:10:11.520 --> 00:10:17.520]  它說「眾人以為美的事要留心去做」
[00:10:17.520 --> 00:10:18.560]  眾人都以為美
[00:10:18.560 --> 00:10:20.440]  即是所有人都以為美
[00:10:20.440 --> 00:10:21.880]  即是每個人都覺得好
[00:10:21.880 --> 00:10:24.720]  為甚麼還要留心去做呢?
[00:10:24.720 --> 00:10:26.000]  去做就行了
[00:10:26.000 --> 00:10:27.080]  快點去做就行了
[00:10:27.080 --> 00:10:29.120]  為甚麼要留心去做呢?
[00:10:29.120 --> 00:10:30.240]  你明白我的問題嗎?
[00:10:30.240 --> 00:10:32.240]  我想了很久 頭都歪了
[00:10:32.240 --> 00:10:38.280]  接著我就嘗試去看原來文字的文法
[00:10:38.280 --> 00:10:41.200]  然後我發覺這是一個participle
[00:10:41.200 --> 00:10:43.320]  英文來說即是一個動詞
[00:10:43.320 --> 00:10:44.400]  拿來做形容詞
[00:10:44.400 --> 00:10:48.920]  大概是這樣的形容詞
[00:10:48.920 --> 00:10:51.960]  我按照這個文法去找找
[00:10:51.960 --> 00:10:54.320]  究竟這五節的聖經
[00:10:54.320 --> 00:10:57.200]  有哪些participle在裏面
[00:10:57.200 --> 00:11:00.760]  我發覺原來是有幾個的
[00:11:00.760 --> 00:11:02.680]  它的分佈都頗有趣
[00:11:02.680 --> 00:11:06.520]  「不可以惡報惡」的「報」字
[00:11:06.520 --> 00:11:08.120]  留心去做
[00:11:08.120 --> 00:11:15.160]  和中間十七、十八、十九、二十、二十一
[00:11:15.160 --> 00:11:18.880]  每一節分別有一個participle
[00:11:18.880 --> 00:11:23.480]  就是「和睦」、「伸冤」和「行」
[00:11:23.480 --> 00:11:29.400]  我就嘗試從這個結構去看一看這個訊息
[00:11:29.400 --> 00:11:34.120]  究竟寶囊想在這裏怎樣去看
[00:11:34.120 --> 00:11:37.240]  「愛仇敵」這個內容
[00:11:37.240 --> 00:11:38.720]  可以吧
[00:11:38.720 --> 00:11:47.320]  但留心去做又有些翻譯上的不同
[00:11:47.320 --> 00:11:48.800]  今次這五節經文
[00:11:48.800 --> 00:11:51.960]  我看近代的譯本和符號盤都有幾多不同
[00:11:51.960 --> 00:11:54.080]  所以稍後會看多一點
[00:11:54.080 --> 00:11:55.800]  就是留心去做
[00:11:55.800 --> 00:11:58.120]  原文在希臘文句裏
[00:11:58.120 --> 00:12:01.000]  其實它的字本身有不同的意思
[00:12:01.000 --> 00:12:05.120]  有些是細心的考量和預先的思想
[00:12:05.120 --> 00:12:08.320]  不只是留心去做而是要想想
[00:12:08.320 --> 00:12:10.120]  那件事有甚麼特別
[00:12:10.120 --> 00:12:13.360]  要好好去籌算一下
[00:12:13.360 --> 00:12:17.880]  所以新漢語譯本就說「留心去思想」
[00:12:17.880 --> 00:12:21.200]  所以今日我和大家分享的題目時
[00:12:21.200 --> 00:12:26.960]  我會用「要思想」這三方面
[00:12:26.960 --> 00:12:29.520]  去和大家想一想
[00:12:29.520 --> 00:12:31.600]  要思想甚麼呢
[00:12:31.600 --> 00:12:37.320]  要思想「與人和睦」
[00:12:37.320 --> 00:12:41.760]  要思想「不報復人」
[00:12:41.760 --> 00:12:45.360]  和要思想「幫助仇敵」
[00:12:45.360 --> 00:12:47.720]  是十八、十九、二十節
[00:12:47.720 --> 00:12:50.960]  這三節的participle走出來
[00:12:50.960 --> 00:12:54.120]  但你會發覺一看就覺得
[00:12:54.120 --> 00:12:57.200]  又要和你的仇敵和睦
[00:12:57.200 --> 00:13:00.000]  然後還要不可以報仇
[00:13:00.000 --> 00:13:03.560]  最大劑的最後還要去幫助他
[00:13:03.560 --> 00:13:05.280]  究竟想說甚麼呢
[00:13:05.280 --> 00:13:08.000]  我們一起看下去
[00:13:08.000 --> 00:13:10.480]  第一點
[00:13:10.480 --> 00:13:15.280]  保羅一開始時叫我們細心思想
[00:13:15.280 --> 00:13:16.760]  甚麼是善事
[00:13:16.760 --> 00:13:18.240]  你記得那五節經文
[00:13:18.240 --> 00:13:21.400]  「不可以惡報惡,不可為惡所勝」
[00:13:21.400 --> 00:13:23.040]  最後那句是甚麼
[00:13:23.040 --> 00:13:26.080]  「要以善去勝惡」
[00:13:26.080 --> 00:13:27.880]  那「善」有甚麼特別呢
[00:13:27.880 --> 00:13:30.800]  細心思想「善」是甚麼呢
[00:13:30.800 --> 00:13:32.680]  第一件事保羅說
[00:13:32.680 --> 00:13:36.000]  「與眾人和睦」
[00:13:36.000 --> 00:13:38.040]  當我們說「與眾人和睦」時
[00:13:38.040 --> 00:13:41.440]  我就想起耶穌在登山寶訓第五章說
[00:13:41.440 --> 00:13:43.480]  「使人和睦的人有福了
[00:13:43.480 --> 00:13:49.920]  因為他們必稱為神的兒子」
[00:13:49.920 --> 00:13:51.480]  當然我們每一個信耶穌的
[00:13:51.480 --> 00:13:53.400]  都是神的兒子
[00:13:53.400 --> 00:13:55.520]  而按照羅馬書的教導
[00:13:55.520 --> 00:13:56.760]  我們成為神的兒子
[00:13:56.760 --> 00:13:59.520]  因為哪四個字
[00:13:59.520 --> 00:14:00.560]  因順稱義
[00:14:00.560 --> 00:14:03.120]  今年應該熟到不能再熟了
[00:14:03.120 --> 00:14:04.240]  因順稱義
[00:14:04.240 --> 00:14:07.240]  因為因順稱義我們就成為神的兒子
[00:14:07.240 --> 00:14:10.240]  但是究竟因順稱義
[00:14:10.240 --> 00:14:11.680]  讓我們成為神的兒子
[00:14:11.680 --> 00:14:15.400]  我們和神之間的關係
[00:14:15.400 --> 00:14:18.440]  有甚麼轉變而成為神的兒子呢
[00:14:18.440 --> 00:14:21.000]  我們一起讀兩節經文
[00:14:21.000 --> 00:14:23.080]  羅馬書和哥倫多後書的經文
[00:14:23.080 --> 00:14:24.320]  預備一二三
[00:14:24.320 --> 00:14:26.840]  我們以因順稱義
[00:14:26.840 --> 00:14:27.840]  教授一課
[00:14:27.840 --> 00:14:31.480]  以耶穌基督為御神賜福
[00:14:31.480 --> 00:14:33.560]  一切都輸出於神
[00:14:33.560 --> 00:14:35.520]  教授以基督賜福
[00:14:35.520 --> 00:14:36.960]  願化我好
[00:14:36.960 --> 00:14:38.160]  教授以願能
[00:14:38.160 --> 00:14:42.800]  願化我好的基督神賜福我好
[00:14:42.800 --> 00:14:45.400]  原來因順稱義
[00:14:45.400 --> 00:14:49.240]  神兒子的身份能夠和神和好
[00:14:49.240 --> 00:14:53.000]  又將這個和好的積分給我們
[00:14:53.000 --> 00:14:54.360]  關鍵是甚麼呢
[00:14:54.360 --> 00:14:55.520]  就是這個和好
[00:14:55.520 --> 00:14:59.080]  和睦又或者和平
[00:14:59.080 --> 00:15:02.880]  而除了和神和好之外
[00:15:02.880 --> 00:15:04.760]  新約聖經亦有很多其他地方
[00:15:04.760 --> 00:15:05.960]  我不引述了
[00:15:05.960 --> 00:15:08.360]  就是我們要和其他弟兄姊妹
[00:15:08.360 --> 00:15:11.000]  或者其他未信的人和好
[00:15:11.000 --> 00:15:12.760]  所以保羅一開始所講的時候
[00:15:12.760 --> 00:15:13.760]  第一句
[00:15:13.760 --> 00:15:18.040]  他就說你要和眾人和睦
[00:15:18.040 --> 00:15:20.520]  登山補訓的教導是甚麼呢
[00:15:20.520 --> 00:15:23.320]  登山補訓是耶穌藉著講解
[00:15:23.320 --> 00:15:25.760]  天國的生活方式
[00:15:25.760 --> 00:15:26.800]  就是跟門徒說
[00:15:26.800 --> 00:15:30.920]  你在地上都要這樣生活
[00:15:30.920 --> 00:15:33.480]  所以使人和睦
[00:15:33.480 --> 00:15:39.480]  這個神兒子的生命特質
[00:15:39.480 --> 00:15:42.600]  縱使我們面對著被人惡意攻擊
[00:15:42.600 --> 00:15:45.160]  這個特質應該都不會改變
[00:15:45.160 --> 00:15:49.240]  就是這個和睦的特質
[00:15:49.240 --> 00:15:52.680]  我想這個對於面對著被人惡意攻擊
[00:15:52.680 --> 00:15:56.200]  其實都是一件很重要的事情
[00:15:56.200 --> 00:15:58.400]  對今天的香港來說
[00:15:58.400 --> 00:16:01.440]  亦都是同樣更加重要
[00:16:01.440 --> 00:16:04.800]  有很多時候香港面對著很多的爭拗
[00:16:04.800 --> 00:16:07.720]  很多的衝突
[00:16:07.720 --> 00:16:08.920]  第一件事
[00:16:08.920 --> 00:16:11.600]  通常你會想到的是甚麼呢
[00:16:11.600 --> 00:16:14.840]  這件事誰對誰錯
[00:16:14.840 --> 00:16:17.080]  我有沒有道理
[00:16:17.080 --> 00:16:20.200]  我是否應該再大聲一點
[00:16:20.200 --> 00:16:22.480]  我們不會第一個就想
[00:16:22.480 --> 00:16:24.720]  與眾人和睦
[00:16:24.720 --> 00:16:26.040]  所以這裏保羅的提醒
[00:16:26.040 --> 00:16:28.040]  其實對我們來說是一個很弔詭
[00:16:28.040 --> 00:16:30.320]  對我們今天的處境來說
[00:16:30.320 --> 00:16:31.720]  是一個很弔詭的提醒
[00:16:31.720 --> 00:16:34.520]  亦都是一個很值得我們去想的提醒
[00:16:34.520 --> 00:16:35.600]  原來保羅說
[00:16:35.600 --> 00:16:37.760]  當有人惡意對待你的時候
[00:16:37.760 --> 00:16:38.560]  怎樣呢
[00:16:38.560 --> 00:16:42.200]  跟你沒有其他人惡意對待你是沒有分別的
[00:16:42.200 --> 00:16:43.440]  作為神的兒子
[00:16:43.440 --> 00:16:48.400]  都是盡力與眾人和睦
[00:16:48.400 --> 00:16:50.720]  不過有時我們需要接受一個事實就是
[00:16:50.720 --> 00:16:52.520]  你想與別人和睦
[00:16:52.520 --> 00:16:56.320]  別人也要想才可以
[00:16:56.320 --> 00:16:58.560]  極端一點說
[00:16:58.560 --> 00:16:59.840]  極端一點
[00:16:59.840 --> 00:17:03.200]  有些人見到你很喜歡與別人和睦
[00:17:03.200 --> 00:17:06.400]  就專門跟你包咬緊
[00:17:06.400 --> 00:17:08.800]  專門做一些挑撥的說話
[00:17:08.800 --> 00:17:10.040]  挑釁的說話
[00:17:10.040 --> 00:17:11.440]  即是挑釁
[00:17:11.440 --> 00:17:13.000]  我就是看你不順眼
[00:17:13.000 --> 00:17:14.560]  我就是不喜歡你這樣
[00:17:14.560 --> 00:17:17.600]  看你行不行
[00:17:17.600 --> 00:17:19.480]  保羅可能也明白這一點
[00:17:19.480 --> 00:17:22.000]  所以他在那句說話的前面
[00:17:22.000 --> 00:17:27.520]  他加了兩個和睦的形容詞
[00:17:27.520 --> 00:17:34.560]  就是「若是能行,總要盡力」
[00:17:34.560 --> 00:17:36.880]  甚麼意思呢
[00:17:36.880 --> 00:17:38.160]  和睦相處
[00:17:38.160 --> 00:17:41.760]  其實要兩個人才可以
[00:17:41.760 --> 00:17:43.200]  你想和睦
[00:17:43.200 --> 00:17:44.440]  他不想和睦
[00:17:44.440 --> 00:17:45.800]  那怎麼行呢
[00:17:45.800 --> 00:17:48.360]  所以你一方面要盡力
[00:17:48.360 --> 00:17:51.440]  另一方面也是「若是能行」才行
[00:17:51.440 --> 00:17:53.080]  他真的很過份
[00:17:53.080 --> 00:17:55.000]  令你不能和睦
[00:17:55.000 --> 00:17:56.360]  那你怎麼辦呢
[00:17:56.360 --> 00:17:57.800]  所以這是一個很重要的
[00:17:57.800 --> 00:18:02.560]  我們要明白的限制
[00:18:02.560 --> 00:18:03.640]  俗語說
[00:18:03.640 --> 00:18:06.920]  「一隻手掌拍不響」
[00:18:06.920 --> 00:18:08.000]  但面對著這樣的情況
[00:18:08.000 --> 00:18:10.840]  我們要留意
[00:18:10.840 --> 00:18:14.760]  吵架是需要兩個人的
[00:18:14.760 --> 00:18:19.480]  但是停止吵架
[00:18:19.480 --> 00:18:25.000]  只需要其中一個人就可以
[00:18:25.000 --> 00:18:26.560]  保羅在這裡提醒我們
[00:18:26.560 --> 00:18:30.120]  縱使有人去惡意對待你
[00:18:30.120 --> 00:18:32.320]  沒理由不吵吧
[00:18:32.320 --> 00:18:35.400]  你就去不吵
[00:18:35.400 --> 00:18:37.800]  通常那些很喜歡和人吵架的人
[00:18:37.800 --> 00:18:40.160]  不只是和你吵架
[00:18:40.160 --> 00:18:42.520]  可能他和其他人也會吵
[00:18:42.520 --> 00:18:43.800]  總是對著你的時候
[00:18:43.800 --> 00:18:45.880]  就吵不起來
[00:18:45.880 --> 00:18:47.840]  你就和睦地對著他
[00:18:47.840 --> 00:18:53.680]  他就會覺得你有些不同
[00:18:53.680 --> 00:18:54.880]  不過如果你說
[00:18:54.880 --> 00:18:58.160]  我已經盡力和他和好了
[00:18:58.160 --> 00:19:00.720]  但他還是不肯
[00:19:00.720 --> 00:19:04.000]  還要繼續針對我
[00:19:04.000 --> 00:19:05.920]  怎麼辦呢
[00:19:05.920 --> 00:19:08.640]  我們看第二點
[00:19:08.640 --> 00:19:09.920]  十九節
[00:19:09.920 --> 00:19:11.440]  經文開始這樣說
[00:19:11.440 --> 00:19:13.360]  「親愛的弟兄
[00:19:13.360 --> 00:19:15.640]  不要自己伸冤
[00:19:15.640 --> 00:19:16.800]  寧可讓步
[00:19:16.800 --> 00:19:18.960]  聽憑主路」
[00:19:18.960 --> 00:19:20.400]  保羅在這裡說
[00:19:20.400 --> 00:19:22.000]  「親愛的弟兄」
[00:19:22.000 --> 00:19:24.040]  這個很親切的稱呼
[00:19:24.040 --> 00:19:26.240]  之前也很少
[00:19:26.240 --> 00:19:28.720]  或許他也有些解經家說
[00:19:28.720 --> 00:19:30.320]  可能他也意識到
[00:19:30.320 --> 00:19:33.400]  這對基督徒來說是很難行的事
[00:19:33.400 --> 00:19:34.520]  所以他要多說一句
[00:19:34.520 --> 00:19:36.920]  「額外的鼓勵」
