
[00:00:00.000 --> 00:00:01.540]  開始指示我們一起祈禱
[00:05:24.020 --> 00:05:27.380]  其實下面的人,剛剛說的那間屋是裝滿了人的
[00:05:27.380 --> 00:05:29.140]  其實不危險的嗎?
[00:05:29.140 --> 00:05:31.780]  為什麼那些人不走呢?
[00:05:31.780 --> 00:05:33.820]  我們在香港的生活的話
[00:05:33.820 --> 00:05:35.620]  我們知道如果那座大廈要拆的話
[00:05:35.620 --> 00:05:37.860]  邏輯上裡面不可能有人的,對不對?
[00:05:37.860 --> 00:05:39.940]  應該走的,對不對?
[00:05:39.940 --> 00:05:42.380]  為什麼他們不走呢?
[00:05:42.380 --> 00:05:44.860]  我們可以嘗試了解一下當時社會
[00:05:44.860 --> 00:05:46.420]  就是加伯朗這個地方
[00:05:46.420 --> 00:05:49.740]  那些屋的結構和設計是什麼
[00:05:49.740 --> 00:05:52.340]  會解答了我們這些問題
[00:05:52.340 --> 00:05:55.780]  給大家看兩張圖片
[00:05:55.780 --> 00:05:58.740]  對了,還有咒音
[00:05:58.740 --> 00:06:04.020]  加伯朗的屋其實基本上都是一層的建築物
[00:06:04.020 --> 00:06:07.380]  他是用石頭去砌它的外牆
[00:06:07.380 --> 00:06:12.500]  然後牆的外面其實是有樓梯走上去
[00:06:12.500 --> 00:06:15.420]  而他的屋頂是通常會用一些木
[00:06:15.420 --> 00:06:17.780]  一些粗一點的木或者樹枝
[00:06:17.780 --> 00:06:21.140]  去搭建一個基本的棚架的形式
[00:06:21.140 --> 00:06:23.380]  然後在上面鋪一些樹葉
[00:06:23.380 --> 00:06:27.260]  或者一些和感草之類的東西,一些稻草
[00:06:27.260 --> 00:06:30.380]  到最後就加上一些碎石
[00:06:30.380 --> 00:06:35.820]  還有一些泥土整成的混合物
[00:06:35.820 --> 00:06:38.900]  所以那四個人其實要抬棚枝上屋頂
[00:06:38.900 --> 00:06:41.420]  其實他只是需要走樓梯而已
[00:06:41.420 --> 00:06:42.860]  而去拆屋頂呢
[00:06:42.860 --> 00:06:44.300]  其實可能他需要做的就是
[00:06:44.300 --> 00:06:47.860]  把屋的塵,稻草的塵
[00:06:47.860 --> 00:06:50.620]  連同屋頂一夾揭開,那就是了
[00:06:50.620 --> 00:06:53.380]  所以呢,其實我們不要想到這件事
[00:06:53.380 --> 00:06:55.580]  好像很瘋狂,很匪夷所思
[00:06:55.580 --> 00:07:00.340]  因為我們用了現在我們居住的環境的構思去想
[00:07:00.340 --> 00:07:02.540]  但是當時的房子的建造方式
[00:07:02.540 --> 00:07:05.420]  其實沒有我們現在的石屎那些
[00:07:05.420 --> 00:07:07.540]  一些這麼堅固的材料去做
[00:07:07.540 --> 00:07:09.060]  所以其實這件事呢
[00:07:09.060 --> 00:07:12.220]  是不想像中那麼難的
[00:07:12.220 --> 00:07:15.460]  但是,雖然說上屋頂或者拆屋
[00:07:15.460 --> 00:07:16.740]  不是一件很難的事
[00:07:16.740 --> 00:07:18.580]  是一件做得到的事
[00:07:18.580 --> 00:07:21.620]  但是其實那四個人真的這樣做呢
[00:07:21.620 --> 00:07:25.420]  其實仍然是一件奇怪的事來的
[00:07:25.420 --> 00:07:31.060]  不過,他會這樣做,其實是在反映一件事
[00:07:31.060 --> 00:07:34.060]  他在反映的是,那四個人
[00:07:34.060 --> 00:07:39.780]  其實和毯子之間的關係是怎樣的
[00:07:39.780 --> 00:07:44.420]  他們是毯子的一個真正的朋友
[00:07:44.420 --> 00:07:49.980]  以致他們其實要經過那麼多麻煩的事
[00:07:49.980 --> 00:07:51.900]  其實某個情況,他們正在做這件事
[00:07:51.900 --> 00:07:54.060]  中間剛剛提到有很多人的
[00:07:54.060 --> 00:07:56.620]  其實有很多人看著他們
[00:07:56.620 --> 00:07:58.100]  是不是今天我們都很怕的
[00:07:58.100 --> 00:08:01.660]  要我們無緣無故在街上做一些奇怪的事
[00:08:01.660 --> 00:08:03.620]  其實大家都會怕被人看著
[00:08:03.620 --> 00:08:05.740]  但是他們是在忍受這些事
[00:08:05.740 --> 00:08:07.020]  甚至還要想的是
[00:08:07.020 --> 00:08:08.900]  當他們拆完屋頂之後
[00:08:08.900 --> 00:08:10.980]  把毯子吊上去
[00:08:10.980 --> 00:08:14.980]  其實他們有責任去幫那個屋主建造屋頂的
[00:08:14.980 --> 00:08:16.180]  是不是,他們是有責任的
[00:08:16.180 --> 00:08:17.340]  你沒理由拆了別人的屋子
[00:08:17.340 --> 00:08:19.060]  然後不做任何事的
[00:08:19.060 --> 00:08:21.420]  我突然想起我女兒有本故事書
[00:08:21.420 --> 00:08:22.420]  專門做這件事
[00:08:22.420 --> 00:08:24.500]  專門搞破壞的一幫野貓
[00:08:24.500 --> 00:08:26.420]  那本書叫《野貓軍團》
[00:08:26.420 --> 00:08:28.260]  專門弄壞任何東西之後
[00:08:28.260 --> 00:08:32.740]  然後就會被那個被害者叫你停下來
[00:08:32.740 --> 00:08:34.540]  你先幫我做好那些事
[00:08:34.540 --> 00:08:37.780]  其實就有類似這樣的情況
[00:08:37.780 --> 00:08:40.140]  但是這四個人
[00:08:40.140 --> 00:08:42.140]  你想想其實要做的那麼多事
[00:08:42.140 --> 00:08:48.460]  他們都無阻他們要把毯子帶去耶穌的面前
[00:08:48.460 --> 00:08:50.580]  到了這裡我又會想
[00:08:50.580 --> 00:08:55.300]  啊,其實在猶太人的文化裡面
[00:08:55.300 --> 00:08:58.140]  他們是有一些觀念在裡面
[00:08:58.140 --> 00:09:01.180]  他們會覺得人的一些疾病
[00:09:01.180 --> 00:09:03.220]  或者一些苦難
[00:09:03.220 --> 00:09:06.380]  其實是跟他們犯罪有關係的
[00:09:06.380 --> 00:09:10.620]  跟那個人本身的罪有些關係
[00:09:10.620 --> 00:09:14.980]  我們可以看看約翰福音九章一至二節
[00:09:14.980 --> 00:09:18.220]  這裡說的是耶穌同門徒去到一個地方
[00:09:18.220 --> 00:09:22.220]  看到一個人,他身內是黑眼的
[00:09:22.220 --> 00:09:24.420]  那些門徒去問耶穌
[00:09:24.420 --> 00:09:27.020]  這個人身內就是黑眼的
[00:09:27.020 --> 00:09:29.260]  是誰犯了罪呢?
[00:09:29.260 --> 00:09:30.980]  是他自己?
[00:09:30.980 --> 00:09:34.700]  還是他父親、父母呢?
[00:09:34.700 --> 00:09:36.220]  所以我們看到的是
[00:09:36.220 --> 00:09:38.420]  其實在跟著耶穌的那幫人
[00:09:38.420 --> 00:09:41.020]  他們都有這個觀念
[00:09:41.020 --> 00:09:44.420]  那為什麼其實猶太人會有這樣的觀念呢?
[00:09:44.420 --> 00:09:49.420]  我們可以再追前一點,去到舊約聖經
[00:09:49.420 --> 00:09:51.580]  在《新命記》裡面有說
[00:09:51.580 --> 00:09:53.100]  其實這裡寫
[00:09:53.100 --> 00:09:57.860]  你如果不遵守、不遵行耶和華的律法
[00:09:57.860 --> 00:10:00.140]  那些自重自久的病啊
[00:10:00.140 --> 00:10:05.340]  一切的事情就會加在你和你的後裔身上
[00:10:05.340 --> 00:10:07.780]  所以其實你不難明白
[00:10:07.780 --> 00:10:11.340]  你想想其實《新命記》是摩西的說話
[00:10:11.340 --> 00:10:15.700]  是一個猶太人,他們極其尊重的祖先
[00:10:15.700 --> 00:10:19.460]  說的是人身上有那些自大自長的災
[00:10:19.460 --> 00:10:21.020]  自重自久的病
[00:10:21.020 --> 00:10:23.740]  是因為他們,或者他們的祖先
[00:10:23.740 --> 00:10:25.620]  沒有遵行耶和華的律法
[00:10:25.620 --> 00:10:28.820]  所以搞成這樣
[00:10:28.820 --> 00:10:30.540]  不過我們有一點要補充
[00:10:30.540 --> 00:10:32.980]  因為以前的社會
[00:10:32.980 --> 00:10:35.900]  其實猶太人的律法是口傳的
[00:10:35.900 --> 00:10:37.500]  就是我告訴你,你說我告訴你
[00:10:37.500 --> 00:10:39.140]  一代一代地說下去
[00:10:39.140 --> 00:10:42.020]  所以他們的律法其實不像我們今天
[00:10:42.020 --> 00:10:44.140]  有自筆勿記載、寫下來
[00:10:44.140 --> 00:10:46.860]  然後有copy,沒有這些東西
[00:10:46.860 --> 00:10:51.740]  所以當時的人其實是否對整個上帝的律法
[00:10:51.740 --> 00:10:56.020]  有一個非常完整、非常整存的看法呢?
[00:10:56.020 --> 00:10:57.660]  其實未必有
[00:10:57.660 --> 00:10:59.100]  因為大家都可以想像
[00:10:59.100 --> 00:11:00.860]  其實既然是口傳律法
[00:11:00.860 --> 00:11:02.540]  邏輯上我沒理由一個人
[00:11:02.540 --> 00:11:04.860]  阿南我自己就記了整個律法
[00:11:04.860 --> 00:11:06.660]  我呢,然後就傳給Donald
[00:11:06.660 --> 00:11:08.700]  Donald你就幫我傳下去吧
[00:11:08.700 --> 00:11:11.980]  我理論上沒理由可以記這麼多東西
[00:11:11.980 --> 00:11:13.020]  那怎麼辦呢?
[00:11:13.020 --> 00:11:15.940]  可能就是你記一些,他記一些
[00:11:15.940 --> 00:11:20.020]  但是到後來,當他們要連結起來的時候
[00:11:20.020 --> 00:11:21.700]  就一人一人扭出來
[00:11:21.700 --> 00:11:23.740]  有這個情況出現
[00:11:23.740 --> 00:11:28.580]  但是,這樣有什麼問題出現呢?
[00:11:28.580 --> 00:11:31.860]  大家有沒有讀過金句卡?
[00:11:31.860 --> 00:11:33.500]  金句卡的徵要就是
[00:11:33.500 --> 00:11:35.620]  那句真的只是金句而已
[00:11:35.620 --> 00:11:40.740]  說它其實本身的意義並不是聖經所說的
[00:11:40.740 --> 00:11:44.420]  所以,當我們,應該這樣說
[00:11:44.420 --> 00:11:47.620]  當我們今天再看,我們有一個所謂的整存的聖經
[00:11:47.620 --> 00:11:49.620]  整件事的時候,我們去看的時候
[00:11:49.620 --> 00:11:51.020]  的而且確,是的
[00:11:51.020 --> 00:11:53.420]  有些經文是在說
[00:11:53.420 --> 00:11:57.620]  人的病,或者人的傷殘,那些病患
[00:11:57.620 --> 00:12:01.140]  是關於犯罪的事,是有這些經文的
[00:12:01.140 --> 00:12:06.340]  但是其實聖經裡面也有不少的經文在否定這件事
[00:12:06.340 --> 00:12:09.060]  所以我們今天一般的理解
[00:12:09.060 --> 00:12:14.380]  其實是人有疾病,或者他有苦難
[00:12:14.380 --> 00:12:17.420]  跟他有沒有犯罪
[00:12:17.420 --> 00:12:20.780]  是的確有這個可能性的存在
[00:12:20.780 --> 00:12:24.820]  但是,不是一件絕對的事
[00:12:24.820 --> 00:12:27.060]  雖然我剛剛也說了,我們其實不是可能
[00:12:27.060 --> 00:12:31.460]  不可以非常肯定當時的猶太人,那個傳遞的方法
[00:12:31.460 --> 00:12:35.940]  其實是不是中間有什麼問題出現了,搞到出錯呢,還是怎樣呢
[00:12:35.940 --> 00:12:41.900]  但是,我們剛剛看了約翰福音那一段的聖經裡面見到
[00:12:41.900 --> 00:12:44.220]  猶太人到了耶穌時代的時候
[00:12:44.220 --> 00:12:50.020]  的而且確,這些觀念是在影響著他們的
[00:12:50.020 --> 00:12:55.140]  而除了這件事之外,其實猶太人還有另一個文化
[00:12:55.140 --> 00:13:01.020]  就是他們這幫人其實是有深度潔癖的
[00:13:01.020 --> 00:13:06.180]  他們對一些所謂的不潔的事,其實也是避而遠之的
[00:13:06.180 --> 00:13:07.820]  不潔的事包括什麼呢
[00:13:07.820 --> 00:13:12.500]  就是可能聖經律法書裡面寫的一些定義為不潔的食物
[00:13:12.500 --> 00:13:17.580]  又或者好像剛才說的,可能某些人他們有某些的疾病
[00:13:17.580 --> 00:13:20.580]  身體有殘缺,因為他們說他們會犯罪
[00:13:20.580 --> 00:13:28.380]  猶太人又是一幫潔身自愛的人的時候,就對這些事避開
[00:13:28.380 --> 00:13:31.100]  所以我們會見到的是,甚至還有的
[00:13:31.100 --> 00:13:34.500]  還有說他們其實是和一些外邦人
[00:13:34.500 --> 00:13:36.860]  就是那些所謂沒有猶太血統
[00:13:36.860 --> 00:13:40.260]  或者你沒有一個純正的猶太血統的人
[00:13:40.260 --> 00:13:45.940]  他們都是避開他們,不會進入他們的城鎮
[00:13:45.940 --> 00:13:50.820]  所以,這兩個猶太觀念就存在了
[00:13:50.820 --> 00:13:59.940]  既然是這樣,為什麼一個坦子會有朋友呢?
[00:13:59.940 --> 00:14:04.060]  是不是?他是一個有罪的人
[00:14:04.060 --> 00:14:07.260]  為什麼他會有四個這麼健全的朋友肯抬他上去
[00:14:07.260 --> 00:14:11.620]  還要忍受這麼多目光呢?
[00:14:11.620 --> 00:14:13.860]  是不是?
[00:14:13.860 --> 00:14:16.100]  我想我其實有什麼可以想的呢?
[00:14:16.100 --> 00:14:20.660]  我想的其實是,或者我們可以先嘗試想想
[00:14:20.660 --> 00:14:27.380]  這四個人為什麼要帶坦子去見耶穌
[00:14:27.380 --> 00:14:30.060]  他們是不是好像那幫群眾一樣
[00:14:30.060 --> 00:14:33.220]  其實是因為耶穌的名聲
[00:14:33.220 --> 00:14:37.380]  所以要來湊熱鬧,要來吃花生
[00:14:37.380 --> 00:14:40.500]  所以他們出現在這裡
[00:14:40.500 --> 00:14:43.100]  如果是的話,其實他不用帶坦子的
[00:14:43.100 --> 00:14:45.820]  是不是?因為剛才說的,耶穌已經出了名了
[00:14:45.820 --> 00:14:48.020]  你帶著一個這麼累贅的
[00:14:48.020 --> 00:14:52.340]  其實你攝毀都難了,我們這樣想
[00:14:52.340 --> 00:14:55.300]  還是他們好像那幫民事一樣
[00:14:55.300 --> 00:14:58.980]  是為了來挑耶穌基的
[00:14:58.980 --> 00:15:04.660]  是為了來看看耶穌有沒有說錯話、做錯事
[00:15:04.660 --> 00:15:08.100]  所以他們來的
[00:15:08.100 --> 00:15:10.980]  如果是這樣,更加不應該帶坦子了,是不是?
[00:15:10.980 --> 00:15:13.860]  我來挑耶穌基的話,我沒理由帶著一個罪人
[00:15:13.860 --> 00:15:16.300]  讓耶穌問一句,我反過來,我回答不了
[00:15:16.300 --> 00:15:19.740]  這場爭拗,還沒爭拗才輸,是不是?
[00:15:19.740 --> 00:15:23.140]  都不合理
[00:15:23.140 --> 00:15:26.980]  我自己想的時候,我認為最有可能的是
[00:15:26.980 --> 00:15:32.980]  他們四個,其實自己曾經也是那個病人
[00:15:32.980 --> 00:15:35.620]  但是他今天康復了
[00:15:35.620 --> 00:15:40.620]  他們很可能是,第一次耶穌來到加伯隆的時候
[00:15:40.620 --> 00:15:45.060]  他們就是被醫治的其中幾個
[00:15:45.060 --> 00:15:49.780]  醫治當他們今天聽到耶穌再來了
[00:15:49.780 --> 00:15:52.780]  他們就真的要努力地
[00:15:52.780 --> 00:15:55.460]  極力地要把他那個曾經一起病的
[00:15:55.460 --> 00:15:58.100]  躺在隔壁床的那個病人
[00:15:58.100 --> 00:15:59.660]  我們要帶他來見耶穌
[00:15:59.660 --> 00:16:04.740]  去得著耶穌的那個醫治
[00:16:04.740 --> 00:16:11.900]  那個朋友就是他們本身自己病的時候,已經適樂
[00:16:11.900 --> 00:16:16.700]  他們很可能是,都因為曾經自己身體有病患
[00:16:16.700 --> 00:16:19.740]  所以大家就同病相憐
[00:16:19.740 --> 00:16:23.060]  他們會因著自己剛才說的身體的狀況
[00:16:23.060 --> 00:16:27.580]  曾經被這個社會裡面的人拒絕的
[00:16:27.580 --> 00:16:30.780]  他們同樣可能是社會裡面的一班邊緣人
[00:16:30.780 --> 00:16:37.020]  以致他們那麼友善
[00:16:37.020 --> 00:16:40.980]  而當今天他們四個自己康復了
[00:16:40.980 --> 00:16:43.140]  他們離開了他們的病患
[00:16:43.140 --> 00:16:46.620]  離開了他們在社會裡面的困境
[00:16:46.620 --> 00:16:51.420]  他們盼望的是這個自己的朋友
[00:16:51.420 --> 00:16:55.100]  這個仍然是坦子的這個朋友
[00:16:55.100 --> 00:16:57.300]  可以跟他們一樣
[00:16:57.300 --> 00:17:00.060]  可以得著一個真正的醫治
[00:17:00.060 --> 00:17:04.420]  可以在他們的生命裡面得著一個真正的自由
[00:17:04.420 --> 00:17:06.700]  所以才這樣
[00:17:06.700 --> 00:17:09.020]  解釋得到他們為什麼要不惜一切
[00:17:09.020 --> 00:17:11.340]  要經過重重困難
[00:17:11.340 --> 00:17:13.060]  拆了別人的屋頂
[00:17:13.060 --> 00:17:23.340]  都要將那個坦子帶到耶穌面前
[00:17:23.340 --> 00:17:25.700]  我剛剛開始這篇信息之前
[00:17:25.700 --> 00:17:28.580]  我第一句問了大家一個問題
[00:17:28.580 --> 00:17:33.020]  我問大家還記不記得自己第一次為什麼回教會
[00:17:33.020 --> 00:17:40.940]  你記不記得當天帶你回教會的人是誰
[00:17:40.940 --> 00:17:44.820]  你跟他的關係是什麼
[00:17:44.820 --> 00:17:46.580]  是你家人
[00:17:46.580 --> 00:17:50.020]  是你當時的另一半
[00:17:50.020 --> 00:17:56.220]  還是你一個很好的朋友
[00:17:56.220 --> 00:17:59.580]  那無論是什麼身份
[00:17:59.580 --> 00:18:01.620]  無論是什麼關係
[00:18:01.620 --> 00:18:06.860]  為什麼他當時要邀請你回教會
[00:18:06.860 --> 00:18:08.100]  那可能你會立刻想
[00:18:08.100 --> 00:18:10.980]  他想逗我信耶穌
[00:18:10.980 --> 00:18:19.540]  那為什麼他想你信耶穌呢
[00:18:19.540 --> 00:18:23.340]  故事裡面為什麼那四個人要不惜一切
[00:18:23.340 --> 00:18:26.940]  將那個坦子帶到耶穌的面前
[00:18:26.940 --> 00:18:32.420]  是因為他們想耶穌醫治他的朋友
[00:18:32.420 --> 00:18:37.100]  而根據我剛剛的講解或者我的推斷
[00:18:37.100 --> 00:18:41.580]  是因為他們自己曾經經歷過耶穌的醫治
[00:18:41.580 --> 00:18:45.500]  經歷過耶穌將他們的生命改變
[00:18:45.500 --> 00:18:48.420]  所以他們就很想那個坦子
[00:18:48.420 --> 00:18:53.340]  好像他們自己一樣
[00:18:53.340 --> 00:19:00.700]  所以同樣我相信當天邀請你回教會的人
[00:19:00.700 --> 00:19:06.740]  其實同樣是因為他經歷過信耶穌的好
[00:19:06.740 --> 00:19:09.740]  所以他也想你好
[00:19:09.740 --> 00:19:12.180]  那就邀請你回教會
[00:19:12.180 --> 00:19:16.540]  邀請你回教會一起經歷耶穌
[00:19:16.540 --> 00:19:19.500]  那個情況好像我最近跟同事
[00:19:19.500 --> 00:19:23.220]  就是同工一起去吃了一家很好吃的餐廳
[00:19:23.220 --> 00:19:27.220]  我會轉過頭問我老婆
[00:19:27.220 --> 00:19:31.420]  會不會找人一起試一下
[00:19:31.420 --> 00:19:39.020]  因為我想和我老婆分享我吃到好東西的喜悅
[00:19:39.020 --> 00:19:43.180]  我之所以想和她分享這一份喜悅
[00:19:43.180 --> 00:19:45.500]  是因為她是我老婆
[00:19:45.500 --> 00:19:48.300]  她和我有那份親密的關係
[00:19:48.300 --> 00:19:53.020]  以致我想和她有那個共同的回憶
[00:19:53.020 --> 00:19:55.940]  或者是那些共同的話題
[00:19:55.940 --> 00:19:59.620]  例如你不記得那次我們一起吃了什麼很好吃的
[00:19:59.620 --> 00:20:03.940]  可能是這些
[00:20:03.940 --> 00:20:05.940]  所以我想其實是一樣的
[00:20:05.940 --> 00:20:11.860]  當當天邀請你回教會的朋友
[00:20:11.860 --> 00:20:20.420]  其實他在盼望的是你們可以和他一樣
[00:20:20.420 --> 00:20:22.100]  他經歷耶穌的好
[00:20:22.100 --> 00:20:26.900]  他想將這一份好分享給你們
[00:20:26.900 --> 00:20:29.580]  而更深層的想
[00:20:29.580 --> 00:20:35.820]  是因為他在乎你這個朋友
[00:20:35.820 --> 00:20:39.260]  他在乎你和他之間的關係
[00:20:39.260 --> 00:20:45.300]  所以他很勇敢地嘗試對你作出這個邀請
[00:20:45.300 --> 00:20:48.420]  我會說他勇敢的原因是因為
[00:20:48.420 --> 00:20:52.060]  其實做這件事是需要冒險的
[00:20:52.060 --> 00:20:55.780]  因為他不知道你聽完之後有什麼反應
[00:20:55.780 --> 00:21:00.580]  從那天開始我就不和你做朋友
[00:21:00.580 --> 00:21:03.620]  大家怕吃檸檬其實也是這個原因
[00:21:03.620 --> 00:21:06.940]  怕影響了友誼
[00:21:06.940 --> 00:21:09.580]  所以其實願意做邀請的人
