
[00:00:00.000 --> 00:00:02.000]  各位電視姊妹,又讀聖經了
[00:11:10.600 --> 00:11:13.600]  你不要耽誤我了
[00:11:13.600 --> 00:11:14.800]  請打發我走
[00:11:14.800 --> 00:11:16.400]  回我主人那裡
[00:11:16.400 --> 00:11:20.000]  你們不要耽誤我
[00:11:20.000 --> 00:11:21.600]  嘩!真是厲害
[00:11:21.600 --> 00:11:24.000]  你看到這個僕人厲害在哪裡呢?
[00:11:24.000 --> 00:11:25.200]  這麼遠
[00:11:25.200 --> 00:11:26.800]  千里迢迢來到
[00:11:26.800 --> 00:11:28.400]  只說我住一晚
[00:11:28.400 --> 00:11:30.000]  完成任務
[00:11:30.000 --> 00:11:32.000]  第二天起床就走了
[00:11:32.000 --> 00:11:35.600]  嘩!這樣也不拿多少早餐
[00:11:35.600 --> 00:11:37.000]  不吃幾天東西
[00:11:37.000 --> 00:11:38.600]  睡一覺
[00:11:38.600 --> 00:11:41.000]  不是吧?第二天就走了
[00:11:41.000 --> 00:11:43.800]  這個僕人就是這麼忠心
[00:11:43.800 --> 00:11:47.000]  你們不要耽誤我了
[00:11:47.000 --> 00:11:48.600]  不如讓我走
[00:11:48.600 --> 00:11:51.600]  於是十天都不等
[00:11:51.600 --> 00:11:53.600]  如果我呢
[00:11:53.600 --> 00:11:54.800]  我當時就說
[00:11:54.800 --> 00:11:57.000]  哎呀!這樣也很合理的
[00:11:57.000 --> 00:11:59.400]  讓女兒和母親多住幾天
[00:11:59.400 --> 00:12:01.000]  十天吧!不要緊
[00:12:01.000 --> 00:12:02.400]  十五天都可以
[00:12:02.400 --> 00:12:04.000]  二十天都不拘
[00:12:04.000 --> 00:12:07.800]  我在這裡辛苦一點等你們
[00:12:07.800 --> 00:12:09.800]  其實吃飯喝水睡一覺
[00:12:09.800 --> 00:12:11.800]  二十天不奇怪
[00:12:11.800 --> 00:12:13.200]  當時的人
[00:12:13.200 --> 00:12:14.600]  到耶穌時代
[00:12:14.600 --> 00:12:18.600]  記不記得他在水面走
[00:12:18.600 --> 00:12:20.600]  喂!那些人
[00:12:20.600 --> 00:12:22.600]  耶穌時代來喝酒
[00:12:22.600 --> 00:12:23.600]  走得遠
[00:12:23.600 --> 00:12:25.600]  都來七天的
[00:12:25.600 --> 00:12:27.600]  現在來第二天就走
[00:12:27.600 --> 00:12:29.400]  他真的覺得不行
[00:12:29.400 --> 00:12:32.600]  起碼十天八天吧
[00:12:32.600 --> 00:12:36.200]  但這個僕人完成任務深切
[00:12:36.200 --> 00:12:37.800]  不要耽誤我
[00:12:37.800 --> 00:12:40.000]  這個其實是我們要學的
[00:12:40.000 --> 00:12:42.000]  很多時候我們會被其他
[00:12:42.000 --> 00:12:43.400]  都很好的東西
[00:12:43.400 --> 00:12:45.400]  耽誤了我們最重要的一件事
[00:12:45.400 --> 00:12:47.000]  你不要耽誤我了
[00:12:47.000 --> 00:12:48.000]  讓我走吧
[00:12:48.000 --> 00:12:50.400]  於是就回去了
[00:12:50.400 --> 00:12:52.400]  他也不敢耽誤她
[00:12:52.400 --> 00:12:53.800]  多好啊!今代
[00:12:53.800 --> 00:12:55.200]  就是僕人說話
[00:12:55.200 --> 00:12:57.400]  既知我通達的道路
[00:12:57.400 --> 00:13:00.600]  你們不要耽誤我
[00:13:00.600 --> 00:13:03.600]  請打發我回去主人那裡
[00:13:03.600 --> 00:13:05.600]  請你記得
[00:13:05.600 --> 00:13:08.200]  人生的路上很短的
[00:13:08.200 --> 00:13:11.200]  不要兜兜轉轉了
[00:13:11.200 --> 00:13:12.800]  不要耽誤我
[00:13:12.800 --> 00:13:14.800]  我要完成我的任務
[00:13:14.800 --> 00:13:16.400]  盡快完成
[00:13:16.400 --> 00:13:18.600]  這個僕人很厲害
[00:13:18.600 --> 00:13:21.600]  如果今天機構工作
[00:13:21.600 --> 00:13:24.000]  或者辦事要請人
[00:13:24.000 --> 00:13:27.200]  公司請到這種僕人就厲害了
[00:13:27.200 --> 00:13:29.200]  可以是沒有學位
[00:13:29.200 --> 00:13:31.000]  沒有讀過MBA
[00:13:31.000 --> 00:13:32.800]  不是DBA
[00:13:32.800 --> 00:13:35.800]  不是Doctor of Business Administration
[00:13:35.800 --> 00:13:37.600]  不是管理學博士
[00:13:37.600 --> 00:13:39.000]  不是管理碩士
[00:13:39.000 --> 00:13:40.600]  不是管理學士
[00:13:40.600 --> 00:13:42.200]  什麼都沒有
[00:13:42.200 --> 00:13:43.800]  不過很有智慧
[00:13:43.800 --> 00:13:45.200]  很敬畏耶和華
[00:13:45.200 --> 00:13:46.400]  懂得聆聽
[00:13:46.400 --> 00:13:48.800]  然後很專心一致地做
[00:13:48.800 --> 00:13:50.400]  一做完就完
[00:13:50.400 --> 00:13:51.400]  馬上走
[00:13:51.400 --> 00:13:53.600]  很直接地當你做這件事
[00:13:53.600 --> 00:13:56.000]  想好了格局怎麼擺
[00:13:56.000 --> 00:13:57.400]  哇!真厲害
[00:13:57.400 --> 00:13:59.000]  這個僕人沒有名字
[00:13:59.000 --> 00:14:00.200]  不過很厲害
[00:14:00.200 --> 00:14:02.400]  他很專注
[00:14:02.400 --> 00:14:04.600]  專注在上帝的帶領
[00:14:04.600 --> 00:14:06.800]  專注在事情怎麼做
[00:14:06.800 --> 00:14:08.600]  他想好了對白
[00:14:08.600 --> 00:14:09.600]  第三
[00:14:09.600 --> 00:14:10.600]  一成功
[00:14:10.600 --> 00:14:11.800]  專注馬上走
[00:14:11.800 --> 00:14:12.600]  回程
[00:14:12.600 --> 00:14:14.600]  這個僕人真厲害
[00:14:14.600 --> 00:14:16.200]  我們辦事都是要這樣
[00:14:16.200 --> 00:14:17.800]  服事神都是要這樣
[00:14:17.800 --> 00:14:19.000]  另外看到
[00:14:19.000 --> 00:14:22.000]  神在背後不停地工作
[00:14:22.000 --> 00:14:23.400]  所以耶和華說
[00:14:23.400 --> 00:14:25.600]  記著我通達的道路
[00:14:25.600 --> 00:14:27.200]  我就不要耽誤了
[00:14:27.200 --> 00:14:29.600]  「哎呀!神給我的路很通」
[00:14:29.600 --> 00:14:31.200]  「反正通了,慢慢走」
[00:14:31.200 --> 00:14:31.800]  沒有
[00:14:31.800 --> 00:14:32.800]  我不耽誤
[00:14:32.800 --> 00:14:33.600]  馬上走
[00:14:33.600 --> 00:14:35.400]  就是神給我通達的道路
[00:14:35.400 --> 00:14:36.800]  馬上走上
[00:14:36.800 --> 00:14:38.000]  這樣就好了
[00:14:38.000 --> 00:14:40.600]  希望我們都學到怎麼辦事
[00:14:40.600 --> 00:14:42.600]  和仰望耶和華
[00:14:42.600 --> 00:14:44.800]  是賜我通達的道路
[00:14:44.800 --> 00:14:45.800]  我們祈禱
[00:14:45.800 --> 00:14:47.800]  多謝主
[00:14:47.800 --> 00:14:49.000]  我們看到這件事
[00:14:49.000 --> 00:14:51.600]  好像是一件人世間
[00:14:51.600 --> 00:14:54.000]  要娶媳婦的事情
[00:14:54.600 --> 00:14:58.200]  不過看到的是無名的僕人
[00:14:58.200 --> 00:15:00.200]  還是很老的
[00:15:00.200 --> 00:15:03.000]  原來是一個這麼出色的僕人
[00:15:03.000 --> 00:15:04.600]  他做得這麼好
[00:15:04.600 --> 00:15:06.400]  而且很敬畏神
[00:15:06.400 --> 00:15:09.000]  每一步都仰望你的帶領
[00:15:09.000 --> 00:15:12.400]  他又時時向人向耶和華
[00:15:12.400 --> 00:15:13.800]  俯伏敬拜
[00:15:13.800 --> 00:15:17.000]  他會欣賞上帝
[00:15:17.000 --> 00:15:18.000]  讚美上帝
[00:15:18.000 --> 00:15:19.000]  奇妙的作為
[00:15:19.000 --> 00:15:21.400]  他真是一個清心的人
[00:15:21.400 --> 00:15:23.800]  看到主自己的工作
[00:15:23.800 --> 00:15:25.400]  讓我們學習他
[00:15:25.400 --> 00:15:27.800]  更多認識你自己的能力
[00:15:27.800 --> 00:15:33.000]  讓我們勇於完成你所交付的任務
[00:15:33.000 --> 00:15:35.200]  在路上不耽擱
[00:15:35.200 --> 00:15:37.200]  就是完成任務
[00:15:37.200 --> 00:15:39.000]  瞄準著目標
[00:15:39.000 --> 00:15:40.200]  多謝主
[00:15:40.200 --> 00:15:42.000]  你賜他通達的道路
[00:15:42.000 --> 00:15:44.600]  我們同樣祈求通達的道路
[00:15:44.600 --> 00:15:46.400]  讓我們不耽誤的
[00:15:46.400 --> 00:15:48.600]  為主完成任務
[00:15:48.600 --> 00:15:49.800]  聽我們祈禱
[00:15:49.800 --> 00:15:51.400]  奉靠耶穌基督命求
[00:15:51.400 --> 00:15:52.400]  阿門
