
[00:00:00.000 --> 00:00:07.000]  在宣讀之前,我們都少少安靜,有一個禱告
[00:08:22.000 --> 00:08:26.000]  或者面對一些別人認為很發財的機會的時候
[00:08:26.000 --> 00:08:29.000]  你們竟然是這樣表現的呢?
[00:08:29.000 --> 00:08:31.000]  有什麼令你們會這樣呢?
[00:08:31.000 --> 00:08:34.000]  他們有一種不同的生命特質
[00:08:34.000 --> 00:08:36.000]  這就是見證
[00:08:36.000 --> 00:08:38.000]  有人問他們
[00:08:38.000 --> 00:08:42.000]  吸引人去注意他們
[00:08:42.000 --> 00:08:47.000]  這是一個很重要的福音向導
[00:08:47.000 --> 00:08:49.000]  不只是去
[00:08:49.000 --> 00:08:51.000]  其實初期教會的人去
[00:08:51.000 --> 00:08:53.000]  甚至我們說上一代的人去
[00:08:53.000 --> 00:08:55.000]  包括現在有些宣教師去
[00:08:55.000 --> 00:08:58.000]  他們不只是去,不只是腳走去
[00:08:58.000 --> 00:09:01.000]  不只是說,我不是跟你說過了嗎?
[00:09:01.000 --> 00:09:03.000]  不是
[00:09:03.000 --> 00:09:05.000]  他們是帶著心去
[00:09:05.000 --> 00:09:07.000]  帶著一份情去
[00:09:07.000 --> 00:09:10.000]  是整個人去到那裡去
[00:09:10.000 --> 00:09:12.000]  你看看保羅
[00:09:12.000 --> 00:09:13.000]  巴拿巴
[00:09:13.000 --> 00:09:14.000]  彼得
[00:09:14.000 --> 00:09:16.000]  早期教會
[00:09:16.000 --> 00:09:18.000]  這些使徒他們出去傳道的時候
[00:09:18.000 --> 00:09:21.000]  他們不只是帶著聲音去
[00:09:21.000 --> 00:09:23.000]  他們整個人去
[00:09:23.000 --> 00:09:25.000]  是去到那裡
[00:09:25.000 --> 00:09:28.000]  好像一粒種子落在地上死去那樣
[00:09:28.000 --> 00:09:29.000]  就放在那裡
[00:09:29.000 --> 00:09:33.000]  所以他們才有這麼大的一種感染力
[00:09:33.000 --> 00:09:35.000]  不只是去
[00:09:35.000 --> 00:09:36.000]  這個動作
[00:09:36.000 --> 00:09:37.000]  好像我們出去旅行一樣
[00:09:37.000 --> 00:09:40.000]  經過一圈就回來了
[00:09:40.000 --> 00:09:44.000]  我以前的院長很喜歡說一個故事
[00:09:44.000 --> 00:09:45.000]  聽過幾十次了
[00:09:45.000 --> 00:09:47.000]  讀幾年書
[00:09:47.000 --> 00:09:49.000]  他說
[00:09:49.000 --> 00:09:53.000]  有一隻雞和一隻豬一起散步
[00:09:53.000 --> 00:09:55.000]  經過一個餐廳
[00:09:55.000 --> 00:09:57.000]  他的餐廳說
[00:09:57.000 --> 00:10:02.000]  是高價收購雞蛋和煙肉
[00:10:02.000 --> 00:10:05.000]  雞就跟豬說
[00:10:05.000 --> 00:10:10.000]  有生意,我們可以賣些貨給他
[00:10:10.000 --> 00:10:12.000]  豬就說
[00:10:12.000 --> 00:10:14.000]  你就二勞,你拉出來就行了
[00:10:14.000 --> 00:10:20.000]  我就不同,我要割的
[00:10:20.000 --> 00:10:23.000]  雞蛋和煙肉是兩回事
[00:10:23.000 --> 00:10:24.000]  他經常說
[00:10:24.000 --> 00:10:26.000]  我們的奉獻不是雞蛋的奉獻
[00:10:26.000 --> 00:10:28.000]  是煙肉的奉獻
[00:10:28.000 --> 00:10:31.000]  要割的
[00:10:31.000 --> 00:10:33.000]  實際上是的
[00:10:33.000 --> 00:10:35.000]  是有些分別的
[00:10:35.000 --> 00:10:37.000]  我們沒有損害
[00:10:37.000 --> 00:10:38.000]  不傷本
[00:10:38.000 --> 00:10:39.000]  沒有問題
[00:10:39.000 --> 00:10:40.000]  侍奉沒有問題
[00:10:40.000 --> 00:10:41.000]  奉獻沒有問題
[00:10:41.000 --> 00:10:43.000]  全方位沒有問題
[00:10:43.000 --> 00:10:46.000]  到肉的
[00:10:46.000 --> 00:10:50.000]  保持距離好一點
[00:10:50.000 --> 00:10:54.000]  有沒有一種福音的感染力呢?
[00:10:54.000 --> 00:10:56.000]  我以前的侍奉
[00:10:56.000 --> 00:10:59.000]  有時都要去交流一下
[00:10:59.000 --> 00:11:02.000]  台灣是一個我去過幾次的地方
[00:11:02.000 --> 00:11:06.000]  去台灣一定會去馬偕醫院
[00:11:06.000 --> 00:11:09.000]  馬偕是台灣一個很重要的宣教事件
[00:11:09.000 --> 00:11:10.000]  馬偕醫院
[00:11:10.000 --> 00:11:12.000]  在淡水登案
[00:11:12.000 --> 00:11:21.000]  馬偕醫生有很多事跡留在那裡
[00:11:21.000 --> 00:11:23.000]  另外一個就是張化
[00:11:23.000 --> 00:11:25.000]  他有一個男醫師
[00:11:25.000 --> 00:11:29.000]  其中一個很重要的傳流的故事
[00:11:29.000 --> 00:11:32.000]  就是割肉之外
[00:11:32.000 --> 00:11:35.000]  當時有一個人燒傷了很嚴重
[00:11:35.000 --> 00:11:38.000]  沒辦法復原
[00:11:38.000 --> 00:11:42.000]  上個世紀初
[00:11:42.000 --> 00:11:46.000]  夾皮是一件很新的事
[00:11:46.000 --> 00:11:49.000]  醫學不像現在那樣
[00:11:49.000 --> 00:11:54.000]  男醫師的太太捐了一塊皮出來
[00:11:54.000 --> 00:11:56.000]  真的是煙肉
[00:11:56.000 --> 00:12:01.000]  當時的麻醉藥不太有效
[00:12:01.000 --> 00:12:03.000]  被醫治的人半睡半醒
[00:12:03.000 --> 00:12:06.000]  看見醫生在割他老婆
[00:12:06.000 --> 00:12:13.000]  後來真的醫治了這個人
[00:12:13.000 --> 00:12:15.000]  這個人就做了傳導人
[00:12:15.000 --> 00:12:17.000]  你去到那間醫院
[00:12:17.000 --> 00:12:19.000]  他有歷史館講
[00:12:19.000 --> 00:12:21.000]  到今天都很感人
[00:12:21.000 --> 00:12:23.000]  割肉之外
[00:12:23.000 --> 00:12:26.000]  是這樣去傳的
[00:12:26.000 --> 00:12:29.000]  是這樣去傳
[00:12:29.000 --> 00:12:31.000]  是這樣去的
[00:12:31.000 --> 00:12:37.000]  所以他就有很強烈的福音感染力
[00:12:37.000 --> 00:12:40.000]  吸引人就會來
[00:12:40.000 --> 00:12:43.000]  所以如果我們去到那裡
[00:12:43.000 --> 00:12:46.000]  而不能夠吸引人來
[00:12:46.000 --> 00:12:48.000]  我們一定要問
[00:12:48.000 --> 00:12:51.000]  我們做漏了甚麼
[00:12:51.000 --> 00:12:52.000]  我們都去了
[00:12:52.000 --> 00:12:55.000]  責任就在他那裡
[00:12:55.000 --> 00:12:58.000]  不可以這樣說
[00:12:58.000 --> 00:13:02.000]  我們要問我們怎樣去
[00:13:02.000 --> 00:13:06.000]  有人問我們
[00:13:06.000 --> 00:13:09.000]  彼得的預設就是
[00:13:09.000 --> 00:13:15.000]  有人會好奇基督徒的信仰
[00:13:15.000 --> 00:13:20.000]  會來問他們關於他們盼望的理由
[00:13:20.000 --> 00:13:25.000]  這個多引以為榮
[00:13:25.000 --> 00:13:27.000]  我作為元朗堂的牧師
[00:13:27.000 --> 00:13:31.000]  元朗堂已經有很好的地理資源
[00:13:31.000 --> 00:13:35.000]  物質上的資源
[00:13:35.000 --> 00:13:37.000]  我時常都在想
[00:13:37.000 --> 00:13:41.000]  怎樣吸引人來呢
[00:13:41.000 --> 00:13:43.000]  他不單止來一次
[00:13:43.000 --> 00:13:44.000]  他經常來
[00:13:44.000 --> 00:13:46.000]  他不單止人來
[00:13:46.000 --> 00:13:47.000]  他的心都來
[00:13:47.000 --> 00:13:50.000]  他把生命願意放在這裡
[00:13:50.000 --> 00:13:59.000]  這個是最重要的挑戰、最重要的使命
[00:13:59.000 --> 00:14:03.000]  這個就涉及到教會有沒有一種品質
[00:14:03.000 --> 00:14:07.000]  是可以吸引人來
[00:14:07.000 --> 00:14:09.000]  我時常都說
[00:14:09.000 --> 00:14:13.000]  我在以前我侍奉的機會裡面都是這樣說
[00:14:13.000 --> 00:14:16.000]  教會的福音事供
[00:14:16.000 --> 00:14:22.000]  和宣教的福音事供有點不同
[00:14:22.000 --> 00:14:23.000]  宣教的福音事供
[00:14:23.000 --> 00:14:25.000]  你放下了就要走開
[00:14:25.000 --> 00:14:27.000]  你要走了
[00:14:27.000 --> 00:14:29.000]  因為你不會停留在那裡
[00:14:29.000 --> 00:14:32.000]  特別我們有時出去做宣教的時候
[00:14:32.000 --> 00:14:33.000]  我們傳完之後
[00:14:33.000 --> 00:14:36.000]  我們就沒有條件去栽培
[00:14:36.000 --> 00:14:39.000]  根本你不是停留在那裡生活
[00:14:39.000 --> 00:14:41.000]  所以我們只能夠講清楚
[00:14:41.000 --> 00:14:43.000]  做到最好
[00:14:43.000 --> 00:14:44.000]  但是教會不同
[00:14:44.000 --> 00:14:46.000]  教會當我們去傳福音的時候
[00:14:46.000 --> 00:14:49.000]  那個人是會回來教會的
[00:14:49.000 --> 00:14:54.000]  他會在那裡生活的
[00:14:54.000 --> 00:14:58.000]  我們開報道會的時候就笑容滿面
[00:14:58.000 --> 00:15:02.000]  開完報道會之後就愁容滿面
[00:15:02.000 --> 00:15:05.000]  那怎麼算好呢?
[00:15:05.000 --> 00:15:07.000]  是不是?
[00:15:07.000 --> 00:15:10.000]  我們不可能在報道會那個時間
[00:15:10.000 --> 00:15:15.000]  我們就是真的很歡迎別人
[00:15:15.000 --> 00:15:19.000]  很熱誠
[00:15:19.000 --> 00:15:22.000]  但是平時的時候就不秋不彩
[00:15:22.000 --> 00:15:24.000]  冷冷漠漠
[00:15:24.000 --> 00:15:26.000]  不可以的
[00:15:26.000 --> 00:15:29.000]  當然如果有朋友來我家住
[00:15:29.000 --> 00:15:31.000]  住幾個禮拜
[00:15:31.000 --> 00:15:32.000]  他第一是進門口
[00:15:32.000 --> 00:15:34.000]  住了一個禮拜之後
[00:15:34.000 --> 00:15:36.000]  當然是不同對待的
[00:15:36.000 --> 00:15:37.000]  是不是?
[00:15:37.000 --> 00:15:39.000]  不會每天都好像見面一樣
[00:15:39.000 --> 00:15:41.000]  這個是正常的
[00:15:41.000 --> 00:15:44.000]  但是你仍然是維持了對他那種客氣
[00:15:44.000 --> 00:15:46.000]  尊重
[00:15:46.000 --> 00:15:50.000]  給他一種很自由很溫暖的感覺
[00:15:50.000 --> 00:15:51.000]  一定是這樣的
[00:15:51.000 --> 00:15:53.000]  如果不是那個人就會覺得
[00:15:53.000 --> 00:15:54.000]  還是不要了
[00:15:54.000 --> 00:15:56.000]  我還是搬回去住酒店比較好
[00:15:56.000 --> 00:15:58.000]  好像打擾了你一樣
[00:15:58.000 --> 00:16:00.000]  不會是這樣的
[00:16:00.000 --> 00:16:03.000]  教會有沒有吸引力
[00:16:03.000 --> 00:16:06.000]  有沒有承載力
[00:16:06.000 --> 00:16:13.000]  決定教會是不是可以傳道成功的地方
[00:16:13.000 --> 00:16:17.000]  所以我和我的傳道同工的團隊
[00:16:17.000 --> 00:16:19.000]  一直思想都是
[00:16:19.000 --> 00:16:23.000]  怎樣可以令到教會
[00:16:23.000 --> 00:16:26.000]  成為一個有承載力的教會
[00:16:26.000 --> 00:16:28.000]  所以我們不只是想傳道
[00:16:28.000 --> 00:16:32.000]  如果今天大家看到我們的周刊有留心的時候
[00:16:32.000 --> 00:16:38.000]  在未來的教會的事工裡面有三個重點
[00:16:38.000 --> 00:16:42.000]  這個就是我們在上一個月
[00:16:42.000 --> 00:16:46.000]  我們開這個同工的退休會
[00:16:46.000 --> 00:16:48.000]  其實是一個集思會
[00:16:48.000 --> 00:16:50.000]  我們定了一個共識
[00:16:50.000 --> 00:16:52.000]  就是在教會的事工裡面
[00:16:52.000 --> 00:16:55.000]  有三個大的重點
[00:16:55.000 --> 00:16:57.000]  一個就是信徒培育
[00:16:57.000 --> 00:17:01.000]  所以我們會加強我們在信徒培育方面
[00:17:01.000 --> 00:17:04.000]  因為信徒的聖經知識
[00:17:04.000 --> 00:17:06.000]  屬靈的知識
[00:17:06.000 --> 00:17:08.000]  生命自己的整理
[00:17:08.000 --> 00:17:10.000]  不做得好
[00:17:10.000 --> 00:17:14.000]  就沒辦法可以有一個強壯的屬靈生命
[00:17:14.000 --> 00:17:17.000]  所以信徒培育我們會加強
[00:17:17.000 --> 00:17:21.000]  接下來九月我們就會開一些信徒培育班
[00:17:21.000 --> 00:17:22.000]  我們慢慢會講
[00:17:22.000 --> 00:17:24.000]  這裡是一個很重要的部分
[00:17:24.000 --> 00:17:27.000]  第二就是關顧和牧養
[00:17:27.000 --> 00:17:30.000]  關顧牧養除了教牧同工
[00:17:30.000 --> 00:17:33.000]  就是我們彼此之間的牧養
[00:17:33.000 --> 00:17:38.000]  這個就是我們需要重新去強化
[00:17:38.000 --> 00:17:41.000]  我們的團契的關係
[00:17:41.000 --> 00:17:42.000]  等於姐妹情的關係
[00:17:42.000 --> 00:17:44.000]  牧養的關係
[00:17:44.000 --> 00:17:46.000]  令到他們不是被忽略
[00:17:46.000 --> 00:17:47.000]  被限制
[00:17:47.000 --> 00:17:49.000]  沒人理的
[00:17:49.000 --> 00:17:51.000]  這個就是關顧牧養
[00:17:51.000 --> 00:17:53.000]  令到他們成為一個有愛的地方
[00:17:53.000 --> 00:17:55.000]  有追求的地方
[00:17:55.000 --> 00:17:59.000]  第三個部分就是福音事工
[00:17:59.000 --> 00:18:04.000]  福音事工就是我們需要
[00:18:04.000 --> 00:18:07.000]  頂成這個使命
[00:18:07.000 --> 00:18:09.000]  三方面一起做
[00:18:09.000 --> 00:18:11.000]  每樣我們都會做
[00:18:11.000 --> 00:18:13.000]  基本上就是很平衡地去做
[00:18:13.000 --> 00:18:17.000]  教會就會慢慢變得更加強壯
[00:18:17.000 --> 00:18:18.000]  更加健康
[00:18:18.000 --> 00:18:21.000]  更加有吸引力
[00:18:21.000 --> 00:18:29.000]  事實上在我的認識裏面
[00:18:29.000 --> 00:18:34.000]  有些教會是很重視傳福音的
[00:18:34.000 --> 00:18:39.000]  可能因為它教會的客觀條件
[00:18:39.000 --> 00:18:41.000]  是令到他們需要
[00:18:41.000 --> 00:18:46.000]  因為它沒有足夠的財政的資源
[00:18:46.000 --> 00:18:47.000]  人力的資源
[00:18:47.000 --> 00:18:51.000]  所以可以這樣說
[00:18:51.000 --> 00:18:55.000]  是很需要擴展他們的教會
[00:18:55.000 --> 00:18:58.000]  但它總不成功
[00:18:58.000 --> 00:19:00.000]  總不成功
[00:19:00.000 --> 00:19:04.000]  其實太過強調傳福音的教會
[00:19:04.000 --> 00:19:10.000]  往往就是沒辦法將福音傳開的教會
[00:19:10.000 --> 00:19:11.000]  沒辦法
[00:19:11.000 --> 00:19:13.000]  我們要太
[00:19:13.000 --> 00:19:18.000]  並不需要特別去強調
[00:19:18.000 --> 00:19:19.000]  初期的教會
[00:19:19.000 --> 00:19:21.000]  初期的教會的基督徒
[00:19:21.000 --> 00:19:25.000]  其實他們根本就沒有甚麼報道資源
[00:19:25.000 --> 00:19:27.000]  亦都沒有甚麼報道機會
[00:19:27.000 --> 00:19:29.000]  跟我們現代的社會
[00:19:29.000 --> 00:19:31.000]  所擁有的那種資源
[00:19:31.000 --> 00:19:32.000]  我們有印刷品
[00:19:32.000 --> 00:19:34.000]  有影音產品
[00:19:34.000 --> 00:19:35.000]  有手機
[00:19:35.000 --> 00:19:36.000]  有網絡
[00:19:36.000 --> 00:19:39.000]  有很多很多的東西可以去告訴別人
[00:19:39.000 --> 00:19:41.000]  初期的教會沒有
[00:19:41.000 --> 00:19:45.000]  但福音仍然可以爆炸式地傳開去
[00:19:45.000 --> 00:19:47.000]  為甚麼呢
[00:19:47.000 --> 00:19:52.000]  其實就是生命的見證
[00:19:52.000 --> 00:19:54.000]  就是生命的見證
[00:19:54.000 --> 00:19:56.000]  其實現代社會
[00:19:56.000 --> 00:19:58.000]  福音信息的爆炸
[00:19:58.000 --> 00:20:00.000]  是正正產生一個現象
[00:20:00.000 --> 00:20:04.000]  就是將信息去弱化
[00:20:04.000 --> 00:20:07.000]  我們有很多資訊
[00:20:07.000 --> 00:20:11.000]  但是沒有甚麼信息
[00:20:11.000 --> 00:20:15.000]  這是一個很弔詭的情況
[00:20:15.000 --> 00:20:18.000]  我們去飲茶
[00:20:18.000 --> 00:20:20.000]  有時有個經驗
[00:20:20.000 --> 00:20:22.000]  就是那些侍應
[00:20:22.000 --> 00:20:24.000]  有特殊訓練
[00:20:24.000 --> 00:20:29.000]  他可以看不到你的
[00:20:29.000 --> 00:20:30.000]  很厲害的
[00:20:30.000 --> 00:20:31.000]  不知為甚麼
[00:20:31.000 --> 00:20:32.000]  你硬是上去見你的時候
[00:20:32.000 --> 00:20:33.000]  他很有趣的
[00:20:33.000 --> 00:20:34.000]  你硬是叫他斟水
[00:20:34.000 --> 00:20:35.000]  叫他甚麼
[00:20:35.000 --> 00:20:36.000]  他們有特殊訓練
[00:20:36.000 --> 00:20:37.000]  你一直這樣走
[00:20:37.000 --> 00:20:39.000]  他都看不到你的
[00:20:39.000 --> 00:20:43.000]  有沒有試過
[00:20:43.000 --> 00:20:44.000]  因為太多人
[00:20:44.000 --> 00:20:45.000]  他沒有這個訓練
[00:20:45.000 --> 00:20:46.000]  他怎麼可能生存呢
[00:20:46.000 --> 00:20:50.000]  對不對
[00:20:50.000 --> 00:20:51.000]  我們逛街
[00:20:51.000 --> 00:20:52.000]  你逛過元朗大馬路
[00:20:52.000 --> 00:20:53.000]  你逛完之後
[00:20:53.000 --> 00:20:55.000]  你根本一個人都認不出來
[00:20:55.000 --> 00:20:56.000]  是不是
[00:20:56.000 --> 00:20:57.000]  因為信息太多
[00:20:57.000 --> 00:21:00.000]  就是這樣的結果
[00:21:00.000 --> 00:21:01.000]  所以你今天跟別人說
[00:21:01.000 --> 00:21:06.000]  派張單張或者是做一些福音的推廣
[00:21:06.000 --> 00:21:08.000]  這是不是完全無效呢
[00:21:08.000 --> 00:21:09.000]  我不敢這樣說
[00:21:09.000 --> 00:21:10.000]  我說你不要做了
[00:21:10.000 --> 00:21:12.000]  我們都不會這樣說
[00:21:12.000 --> 00:21:13.000]  但是我們要明白
[00:21:13.000 --> 00:21:16.000]  它的效果是很低的
[00:21:16.000 --> 00:21:17.000]  我們初初信耶穌的時候
[00:21:17.000 --> 00:21:21.000]  說的是四十多年前
[00:21:21.000 --> 00:21:24.000]  派單張都挺有效的
[00:21:24.000 --> 00:21:25.000]  現在在街上派單張
[00:21:25.000 --> 00:21:28.000]  你拿不拿的
[00:21:28.000 --> 00:21:30.000]  有時拿都是因為同情他
[00:21:30.000 --> 00:21:32.000]  所以拿的
[00:21:32.000 --> 00:21:33.000]  對不對
[00:21:33.000 --> 00:21:34.000]  走過你就扔他
[00:21:34.000 --> 00:21:35.000]  見到他就說
[00:21:35.000 --> 00:21:36.000]  真是不好
[00:21:36.000 --> 00:21:37.000]  幫幫他吧
[00:21:37.000 --> 00:21:38.000]  拿張單張
[00:21:38.000 --> 00:21:40.000]  是不是這個心態
[00:21:40.000 --> 00:21:42.000]  沒有什麼需要
[00:21:42.000 --> 00:21:44.000]  五十多而已
[00:21:44.000 --> 00:21:46.000]  其實其他人看我們派單張
[00:21:46.000 --> 00:21:49.000]  其實都差不多一樣
[00:21:49.000 --> 00:21:51.000]  所以這個訊息
[00:21:51.000 --> 00:21:53.000]  這種傳播的方式
[00:21:53.000 --> 00:21:56.000]  所以現代社會的傳播
[00:21:56.000 --> 00:21:58.000]  用什麼方法呢
