
[00:00:00.000 --> 00:00:05.000]  今天開始我們會講這個耶穌的神蹟
[00:04:01.000 --> 00:04:03.000]  他們是可以控告你
[00:04:03.000 --> 00:04:05.000]  控告一對新人的
[00:04:05.000 --> 00:04:09.000]  因為你帶他們不周
[00:04:09.000 --> 00:04:11.000]  所以照這個常理的話
[00:04:11.000 --> 00:04:17.000]  新人一般他們會有很周詳的預備來預備這個婚禮
[00:04:17.000 --> 00:04:22.000]  理論上應該不會發生酒不夠用的這種情況
[00:04:22.000 --> 00:04:26.000]  就好像我們今天香港人擺喜酒也一樣
[00:04:26.000 --> 00:04:30.000]  婚禮的主人家也是一早要預算好
[00:04:30.000 --> 00:04:32.000]  要擺多少的宴席
[00:04:32.000 --> 00:04:34.000]  要有充足的準備
[00:04:34.000 --> 00:04:37.000]  不過今天這個場合
[00:04:37.000 --> 00:04:40.000]  可能是客人的酒量太大了
[00:04:40.000 --> 00:04:46.000]  就發生了這個酒在中途不夠用的情況
[00:04:46.000 --> 00:04:49.000]  真是人算不如天算
[00:04:49.000 --> 00:04:57.000]  那時候瑪利亞就開聲要找耶穌幫助解決這個問題
[00:04:57.000 --> 00:05:02.000]  就在耶穌和瑪利亞對話的過程當中
[00:05:02.000 --> 00:05:07.000]  就發生了一些讓讀者非常的不解的地方
[00:05:07.000 --> 00:05:10.000]  這裡頭有三點
[00:05:10.000 --> 00:05:14.000]  其中一個就是耶穌為什麼稱母親為婦人呢
[00:05:14.000 --> 00:05:19.000]  其實這個婦人是當時人對婦女的一個尊稱
[00:05:19.000 --> 00:05:21.000]  是沒有不敬的
[00:05:21.000 --> 00:05:24.000]  我們今天讀起來就好像覺得很不尊敬
[00:05:24.000 --> 00:05:27.000]  耶穌之所以有這個稱呼
[00:05:27.000 --> 00:05:33.000]  是因為當時只有瑪利亞知道耶穌是神的兒子這個身份
[00:05:33.000 --> 00:05:38.000]  所以祂想耶穌幫助主人家來解決問題
[00:05:38.000 --> 00:05:39.000]  正因為這樣
[00:05:39.000 --> 00:05:46.000]  耶穌就以神兒子的身份來跟瑪利亞來說話
[00:05:46.000 --> 00:05:50.000]  祂不是以瑪利亞肉身的兒子的身份
[00:05:50.000 --> 00:05:53.000]  所以祂用這個稱呼來
[00:05:53.000 --> 00:05:56.000]  婦人這樣來稱呼母親
[00:05:56.000 --> 00:05:58.000]  第二個我們不太理解的是
[00:05:58.000 --> 00:06:01.000]  耶穌對母親說我跟妳有什麼關係
[00:06:01.000 --> 00:06:05.000]  好像很巨人於千里之外
[00:06:05.000 --> 00:06:08.000]  好像那個關係很遠了
[00:06:08.000 --> 00:06:12.000]  我們今天讀起來就好像覺得有點倔
[00:06:12.000 --> 00:06:19.000]  但是學者認為這句話其實是希伯來人慣用的語
[00:06:19.000 --> 00:06:22.000]  他的意思其實是說
[00:06:22.000 --> 00:06:25.000]  為什麼不讓我來做決定呢
[00:06:25.000 --> 00:06:28.000]  所以你如果這樣聽起來的話
[00:06:28.000 --> 00:06:34.000]  你就會沒有耶穌很倔的那種語氣
[00:06:34.000 --> 00:06:39.000]  而是說為什麼不讓我來做決定呢
[00:06:39.000 --> 00:06:41.000]  第三點
[00:06:41.000 --> 00:06:45.000]  耶穌說我的時候還沒有到
[00:06:45.000 --> 00:06:50.000]  那到底耶穌說的我的時候還沒有到是指什麼呢
[00:06:50.000 --> 00:06:53.000]  主耶穌在回覆瑪利亞的時候
[00:06:53.000 --> 00:06:56.000]  祂說這個時候沒到
[00:06:56.000 --> 00:06:59.000]  有的學者就說這個時候是指
[00:06:59.000 --> 00:07:04.000]  耶穌受死復活升天這一連串的工作
[00:07:04.000 --> 00:07:09.000]  因為酒是用來比喻主耶穌為我們流的血
[00:07:09.000 --> 00:07:11.000]  但是另外一個方面
[00:07:11.000 --> 00:07:14.000]  如果這個時候是指
[00:07:14.000 --> 00:07:18.000]  耶穌的受死復活升天的話
[00:07:18.000 --> 00:07:22.000]  這個時間的安排似乎有點太遠了
[00:07:22.000 --> 00:07:25.000]  因為那時候耶穌才剛出來傳道
[00:07:25.000 --> 00:07:31.000]  離祂受死復活升天還有三年多的時間
[00:07:31.000 --> 00:07:34.000]  所以不大可能這個我的時候還沒到
[00:07:34.000 --> 00:07:37.000]  是指受死復活升天
[00:07:37.000 --> 00:07:39.000]  那到底是指什麼呢
[00:07:39.000 --> 00:07:43.000]  我們知道主耶穌祂一生工作的原則
[00:07:43.000 --> 00:07:47.000]  就是祂是按照上帝給祂的時間表
[00:07:47.000 --> 00:07:50.000]  而不是祂私意的時間表
[00:07:50.000 --> 00:07:55.000]  這當然也包括了祂行第一次神祭的事情
[00:07:55.000 --> 00:07:58.000]  所以耶穌說我的時候還沒有到
[00:07:58.000 --> 00:08:01.000]  是主耶穌要清楚的告訴瑪利亞
[00:08:01.000 --> 00:08:07.000]  向祂表明祂要行第一次神祭的時間還沒有到
[00:08:07.000 --> 00:08:11.000]  因為這是父神所安排的
[00:08:11.000 --> 00:08:14.000]  我們知道耶穌是神
[00:08:14.000 --> 00:08:18.000]  神是萬王之王萬主之主
[00:08:18.000 --> 00:08:24.000]  祂做事的時間不是由人的感受或者是控制來掌握
[00:08:24.000 --> 00:08:29.000]  所以祂在這裡神要讓瑪利亞也知道
[00:08:29.000 --> 00:08:35.000]  神施行工作不是按照人的一個想法
[00:08:35.000 --> 00:08:41.000]  或者是主導來決定
[00:08:41.000 --> 00:08:44.000]  所以耶穌先說了這句話
[00:08:44.000 --> 00:08:47.000]  不過後來事情是怎樣發生
[00:08:47.000 --> 00:08:50.000]  我們等一下來揭曉
[00:08:50.000 --> 00:08:53.000]  那解決了這三個難題之後
[00:08:53.000 --> 00:08:55.000]  我們從這段經文裡面
[00:08:55.000 --> 00:09:00.000]  我們能夠看出有什麼跟耶穌有關的啟示呢
[00:09:00.000 --> 00:09:04.000]  首先我們看到的是耶穌是神
[00:09:04.000 --> 00:09:08.000]  祂以神的兒子的身份來跟瑪利亞來對話
[00:09:08.000 --> 00:09:12.000]  不是以瑪利亞肉身的兒子身份來跟母親說話
[00:09:12.000 --> 00:09:17.000]  所以從這裡我們知道耶穌祂是神
[00:09:17.000 --> 00:09:21.000]  第二耶穌是連續人的主
[00:09:21.000 --> 00:09:25.000]  我們剛才還說耶穌對瑪利亞說我的時候還不到
[00:09:25.000 --> 00:09:30.000]  就是說神的時間不是由人來主導
[00:09:30.000 --> 00:09:36.000]  但是同時間因為瑪利亞這個要求
[00:09:36.000 --> 00:09:40.000]  瑪利亞表達她的想法
[00:09:40.000 --> 00:09:44.000]  上帝也體恤人的一些情況
[00:09:44.000 --> 00:09:47.000]  祂修改了原先的計畫
[00:09:47.000 --> 00:09:52.000]  因為我們的神雖然祂是萬主之主萬神之神
[00:09:52.000 --> 00:09:57.000]  但是祂同時也是那位慈愛憐憫人的神
[00:09:57.000 --> 00:10:03.000]  祂那時候又豈會不體會瑪利亞內心的感受呢
[00:10:03.000 --> 00:10:08.000]  如果瑪利亞不提出來的話
[00:10:08.000 --> 00:10:12.000]  也許耶穌的第一個神蹟就不是在這個時候發生
[00:10:12.000 --> 00:10:16.000]  但是也正因為瑪利亞這個主動
[00:10:16.000 --> 00:10:19.000]  在這種微妙的身份、微妙的關係
[00:10:19.000 --> 00:10:22.000]  還有微妙的關懷底下
[00:10:22.000 --> 00:10:26.000]  上帝做出了兩全其美的安排
[00:10:26.000 --> 00:10:31.000]  迦南婚宴也就是在這個情況底下發生
[00:10:31.000 --> 00:10:35.000]  迦南婚宴讓神公私分明
[00:10:35.000 --> 00:10:43.000]  祂的做王的那個屬性和祂那份慈愛憐憫人為父的屬性
[00:10:43.000 --> 00:10:46.000]  同時表現了出來
[00:10:46.000 --> 00:10:49.000]  耶穌體恤了瑪利亞的感受
[00:10:49.000 --> 00:10:52.000]  也體恤了婚宴主人家的困境
[00:10:52.000 --> 00:10:55.000]  所以祂就施行了這個神蹟
[00:10:55.000 --> 00:10:59.000]  避免了難堪的局面
[00:10:59.000 --> 00:11:02.000]  第三我們看到耶穌是一個大能的主
[00:11:02.000 --> 00:11:08.000]  在整個神蹟裡面你有沒有看到一些什麼很大的動作
[00:11:08.000 --> 00:11:14.000]  耶穌將水變酒的過程一點痕跡都沒有
[00:11:14.000 --> 00:11:18.000]  祂只吩咐僕人把水倒滿了水缸
[00:11:18.000 --> 00:11:21.000]  然後舀出來
[00:11:21.000 --> 00:11:26.000]  本來用來洗腳的那些水就變成了美酒
[00:11:26.000 --> 00:11:32.000]  其實我們也不知道那個水到底是在耶穌吩咐的那一刻就變了
[00:11:32.000 --> 00:11:37.000]  還是在水倒進缸裡的那一刻變成美酒
[00:11:37.000 --> 00:11:45.000]  或者在那些僕人舀出那些酒出來的時候變成酒呢
[00:11:45.000 --> 00:11:54.000]  還是說其實是在他們送酒到總管那邊的過程當中發生變化呢
[00:11:54.000 --> 00:11:56.000]  其實我們都不知道
[00:11:56.000 --> 00:11:59.000]  但是神蹟就是在這裡發生
[00:11:59.000 --> 00:12:04.000]  不費吹灰之力不動一根的指頭
[00:12:04.000 --> 00:12:08.000]  它的發生不在於耶穌做了什麼
[00:12:08.000 --> 00:12:12.000]  而是在於耶穌在那裡
[00:12:12.000 --> 00:12:16.000]  有主在就有神蹟
[00:12:16.000 --> 00:12:20.000]  最後我們看到耶穌是世人的主
[00:12:20.000 --> 00:12:26.000]  如果我們翻聖經翻到前一點在一章的43節的時候
[00:12:26.000 --> 00:12:33.000]  你會看到那裡說再過一天耶穌決定往加利利去
[00:12:33.000 --> 00:12:39.000]  那個期間他呼召了斐利和拿丹葉做門徒
[00:12:39.000 --> 00:12:42.000]  而到二章的11節尾的時候
[00:12:42.000 --> 00:12:46.000]  他說這是耶穌所行的第一件神蹟
[00:12:46.000 --> 00:12:49.000]  是在加利利的迦拿行的
[00:12:49.000 --> 00:12:51.000]  他顯出了自己的榮耀
[00:12:51.000 --> 00:12:54.000]  他的門徒就信了他
[00:12:54.000 --> 00:13:01.000]  耶穌選擇了在外邦人的地方來呼召門徒
[00:13:01.000 --> 00:13:05.000]  又在外邦人的地方來行第一件神蹟
[00:13:05.000 --> 00:13:10.000]  可見福音不是只給神的子民
[00:13:10.000 --> 00:13:13.000]  耶穌基督他是世界的王
[00:13:13.000 --> 00:13:15.000]  他是世界的主
[00:13:15.000 --> 00:13:17.000]  是所有人的主
[00:13:17.000 --> 00:13:21.000]  所以從這個經文裡面我們看到耶穌的身份
[00:13:21.000 --> 00:13:25.000]  他的屬性
[00:13:25.000 --> 00:13:29.000]  現在讓我們看一下人的反應是怎麼
[00:13:29.000 --> 00:13:31.000]  人的回應是怎麼樣
[00:13:31.000 --> 00:13:33.000]  瑪利亞我們剛才提到了
[00:13:33.000 --> 00:13:36.000]  雖然耶穌跟他說我的時候還沒到
[00:13:36.000 --> 00:13:41.000]  聽起來是說上帝的計畫是不容我們人去主導
[00:13:41.000 --> 00:13:45.000]  但是瑪利亞看來很有信心
[00:13:45.000 --> 00:13:48.000]  他知道神是一個怎樣的神
[00:13:48.000 --> 00:13:51.000]  他知道他的兒子是一個怎樣的神
[00:13:51.000 --> 00:13:55.000]  所以母親還是照樣的告訴僕人說
[00:13:55.000 --> 00:13:58.000]  他吩咐你們什麼你就做什麼
[00:13:58.000 --> 00:14:02.000]  他要把握耶穌不會無動於衷
[00:14:02.000 --> 00:14:06.000]  所以從這個來看
[00:14:06.000 --> 00:14:10.000]  瑪利亞應該是最清楚水變酒
[00:14:10.000 --> 00:14:15.000]  到底是誰在做這件事情
[00:14:15.000 --> 00:14:20.000]  第二我們看到門徒
[00:14:20.000 --> 00:14:24.000]  門徒是貼身跟著耶穌的
[00:14:24.000 --> 00:14:27.000]  耶穌去哪裡基本上他們都跟在哪裡
[00:14:27.000 --> 00:14:31.000]  所以整件事的過程自然也清楚不過
[00:14:31.000 --> 00:14:35.000]  所以看到耶穌所行的這一個神蹟
[00:14:35.000 --> 00:14:38.000]  經文說他們就信了他
[00:14:38.000 --> 00:14:43.000]  門徒的信心也增長了
[00:14:43.000 --> 00:14:47.000]  第三個我們看一下僕人又怎麼樣呢
[00:14:47.000 --> 00:14:51.000]  那些的僕人是執行耶穌吩咐的人
[00:14:51.000 --> 00:14:54.000]  耶穌叫他們把缸都倒滿水
[00:14:54.000 --> 00:14:56.000]  然後他們就照樣做了
[00:14:56.000 --> 00:14:59.000]  然後他們又把水舀出來
[00:14:59.000 --> 00:15:02.000]  然後送給研習的總管
[00:15:02.000 --> 00:15:06.000]  經文的第九節他說
[00:15:06.000 --> 00:15:09.000]  總管嘗了那水變的酒
[00:15:09.000 --> 00:15:11.000]  不知道從哪裡來的
[00:15:11.000 --> 00:15:14.000]  只有舀水的僕人知道
[00:15:14.000 --> 00:15:17.000]  按常理僕人應該知道
[00:15:17.000 --> 00:15:23.000]  發生這個神蹟到底是誰在做這個事情
[00:15:23.000 --> 00:15:27.000]  可惜僕人他有份參與主的神蹟
[00:15:27.000 --> 00:15:30.000]  他也是神蹟的見證人
[00:15:30.000 --> 00:15:35.000]  可是他們卻對主無動於衷
[00:15:35.000 --> 00:15:39.000]  第四類人就是總管和新郎
[00:15:39.000 --> 00:15:43.000]  那時候總管叫了新郎來對他說
[00:15:43.000 --> 00:15:45.000]  人人都是先擺上好酒
[00:15:45.000 --> 00:15:49.000]  等到親友喝夠了才擺上次等的
[00:15:49.000 --> 00:15:54.000]  你倒把好酒留到現在
[00:15:54.000 --> 00:15:58.000]  按常理如果你是那個新郎你會怎麼做
[00:15:58.000 --> 00:16:00.000]  我想如果是我的話
[00:16:00.000 --> 00:16:02.000]  我就會把僕人叫來
[00:16:02.000 --> 00:16:05.000]  你告訴我到底發生什麼事情
[00:16:05.000 --> 00:16:08.000]  事情的始末是怎麼樣的
[00:16:08.000 --> 00:16:09.000]  會問清楚
[00:16:09.000 --> 00:16:12.000]  然後等僕人把這個事情說出來了以後
[00:16:12.000 --> 00:16:16.000]  然後你有可能信或者不信
[00:16:16.000 --> 00:16:21.000]  但是在這裡好像我們也看不到
[00:16:21.000 --> 00:16:24.000]  總管和新郎都信了
[00:16:24.000 --> 00:16:25.000]  情況有兩種
[00:16:25.000 --> 00:16:29.000]  一個就是他們就反正事情搞定了就算了
[00:16:29.000 --> 00:16:30.000]  就不管了
[00:16:30.000 --> 00:16:34.000]  所以他們就沒有機會聽到這個神蹟
[00:16:34.000 --> 00:16:36.000]  所以他們就沒有機會相信了
[00:16:36.000 --> 00:16:41.000]  另外一個可能就是他們確實也把僕人叫來了
[00:16:41.000 --> 00:16:43.000]  但是僕人什麼話都不說
[00:16:43.000 --> 00:16:47.000]  就是說反正就是這樣了
[00:16:47.000 --> 00:16:53.000]  可能他沒有很具體的來見證這個事情
[00:16:53.000 --> 00:16:58.000]  以致總管沒有相信
[00:16:58.000 --> 00:17:02.000]  或者是說了他們還是不相信
[00:17:02.000 --> 00:17:05.000]  這個情況會不會有時候也像我們基督徒
[00:17:05.000 --> 00:17:07.000]  有時候我們經歷了神的恩典
[00:17:07.000 --> 00:17:09.000]  我們也見到神蹟了
[00:17:09.000 --> 00:17:16.000]  但是我們好像我們也不把這個神的恩典說出來
[00:17:16.000 --> 00:17:17.000]  我們不敢說出來
[00:17:17.000 --> 00:17:21.000]  或者是說的也不夠清楚
[00:17:21.000 --> 00:17:24.000]  也導致一些人可能就沒有這個福分
[00:17:24.000 --> 00:17:31.000]  也沒有這個機會可以來信主了
[00:17:31.000 --> 00:17:33.000]  現在讓我們看一下
[00:17:33.000 --> 00:17:36.000]  在這個第一個神蹟裡面
[00:17:36.000 --> 00:17:40.000]  給我們一些什麼樣的反思
[00:17:40.000 --> 00:17:42.000]  首先我們可以問一下
[00:17:42.000 --> 00:17:45.000]  我的生命有沒有彰顯神的榮耀
[00:17:45.000 --> 00:17:47.000]  我們剛才提到
[00:17:47.000 --> 00:17:50.000]  神蹟的發生不是在於耶穌
[00:17:50.000 --> 00:17:55.000]  做了什麼而是因為耶穌在所以有神蹟
[00:17:55.000 --> 00:17:57.000]  在約翰福音裡面
[00:17:57.000 --> 00:18:02.000]  神蹟這個字是一個關鍵詞
[00:18:02.000 --> 00:18:06.000]  這個詞有別於奇蹟這個字
[00:18:06.000 --> 00:18:09.000]  它不是指一些很神奇的事情
[00:18:09.000 --> 00:18:12.000]  神蹟在約翰福音裡面是指標記
[00:18:12.000 --> 00:18:16.000]  它的英文是用sign這個字
[00:18:16.000 --> 00:18:20.000]  這個sign主要是指一個通過神蹟
[00:18:20.000 --> 00:18:24.000]  而顯出重要的真理的一個標誌
[00:18:24.000 --> 00:18:27.000]  標誌著會發生什麼事情
[00:18:27.000 --> 00:18:31.000]  它有正面和啟示性的功能
[00:18:31.000 --> 00:18:35.000]  它主要的作用是要顯明神的榮耀
[00:18:35.000 --> 00:18:38.000]  要解釋和解釋耶穌的身份
[00:18:38.000 --> 00:18:42.000]  還有呼召人相信耶穌
[00:18:42.000 --> 00:18:44.000]  弟兄姊妹
[00:18:44.000 --> 00:18:46.000]  在你的經歷裡面
[00:18:46.000 --> 00:18:48.000]  你有沒有經歷到
[00:18:48.000 --> 00:18:50.000]  主在你生命當中的時候
[00:18:50.000 --> 00:18:53.000]  就發生了很多的神蹟
[00:18:53.000 --> 00:18:56.000]  別人有沒有從你的身上
[00:18:56.000 --> 00:19:00.000]  看到上帝工作的痕跡呢
[00:19:00.000 --> 00:19:04.000]  我想起我信主以前
[00:19:04.000 --> 00:19:06.000]  我真的是一個很沒有盼望
[00:19:06.000 --> 00:19:07.000]  很不開心
[00:19:07.000 --> 00:19:12.000]  很沒有把握的一個人
[00:19:12.000 --> 00:19:14.000]  但是信耶穌以後
[00:19:14.000 --> 00:19:18.000]  他完全的改變了我的人生觀
[00:19:18.000 --> 00:19:20.000]  我的價值觀
[00:19:20.000 --> 00:19:22.000]  我覺得儘管困難有多大
[00:19:22.000 --> 00:19:25.000]  我知道我都有一個依靠
[00:19:25.000 --> 00:19:30.000]  所以我有這個勇氣去面對困難
[00:19:30.000 --> 00:19:32.000]  儘管有時候也會軟弱
[00:19:32.000 --> 00:19:36.000]  但是我知道那個最大的上帝
[00:19:36.000 --> 00:19:38.000]  在我的裡面
[00:19:38.000 --> 00:19:42.000]  我想起當年我回到內地工作
[00:19:42.000 --> 00:19:43.000]  我本來按照我的人
[00:19:43.000 --> 00:19:45.000]  我根本不可能回去
[00:19:45.000 --> 00:19:48.000]  如果不是上帝在我身上
[00:19:48.000 --> 00:19:50.000]  有很奇妙的工作
[00:19:50.000 --> 00:19:52.000]  如果不是上帝在
[00:19:52.000 --> 00:19:53.000]  不是祂的呼召
[00:19:53.000 --> 00:19:56.000]  我也不可能走上這條
[00:19:56.000 --> 00:20:00.000]  回大陸工作的路
[00:20:00.000 --> 00:20:03.000]  而最大的神蹟對我來說
[00:20:03.000 --> 00:20:05.000]  目前我覺得其實也是
[00:20:05.000 --> 00:20:07.000]  如果是我自己的話
[00:20:07.000 --> 00:20:08.000]  我從來不覺得
[00:20:08.000 --> 00:20:10.000]  我應該成為一個傳道人
[00:20:10.000 --> 00:20:12.000]  因為我不愛說話
[00:20:12.000 --> 00:20:14.000]  我是一個很內向的人
[00:20:14.000 --> 00:20:16.000]  而且我不是一個
[00:20:16.000 --> 00:20:19.000]  善於辭令的一個人
[00:20:19.000 --> 00:20:21.000]  但是很奇妙的就是
[00:20:21.000 --> 00:20:22.000]  我信了主之後
[00:20:22.000 --> 00:20:23.000]  我就問上帝
[00:20:23.000 --> 00:20:24.000]  祢會不會呼召我
[00:20:24.000 --> 00:20:26.000]  去當一個傳道人
[00:20:26.000 --> 00:20:27.000]  就這樣
[00:20:27.000 --> 00:20:29.000]  我就覺得上帝的神蹟
[00:20:29.000 --> 00:20:32.000]  在我的身上發生
[00:20:32.000 --> 00:20:33.000]  在五月份的穆罕
[00:20:33.000 --> 00:20:35.000]  我也曾經分享
[00:20:35.000 --> 00:20:38.000]  過去五年讀書的過程
[00:20:38.000 --> 00:20:39.000]  對我來說
[00:20:39.000 --> 00:20:40.000]  簡直是一個
[00:20:40.000 --> 00:20:42.000]  不太可能的事情
[00:20:42.000 --> 00:20:43.000]  我想過放棄
[00:20:43.000 --> 00:20:45.000]  不知道多少次
[00:20:45.000 --> 00:20:46.000]  我真的覺得
[00:20:46.000 --> 00:20:49.000]  我真的很不想繼續下去
[00:20:49.000 --> 00:20:52.000]  但是就是在這個過程
[00:20:52.000 --> 00:20:53.000]  在我的軟弱當中
[00:20:53.000 --> 00:20:56.000]  我知道是上帝的憐憫
[00:20:56.000 --> 00:20:58.000]  而且上帝有很多的神蹟
[00:20:58.000 --> 00:21:00.000]  在我的身上發生
[00:21:00.000 --> 00:21:02.000]  祂透過很多不同的人
[00:21:02.000 --> 00:21:04.000]  來向我彰顯祂的恩典
[00:21:04.000 --> 00:21:06.000]  也讓這個神蹟
[00:21:06.000 --> 00:21:09.000]  在我的身上發生
[00:21:09.000 --> 00:21:11.000]  我最後一句說的是
[00:21:11.000 --> 00:21:13.000]  數之不盡的恩典
[00:21:13.000 --> 00:21:14.000]  全來自那位
[00:21:14.000 --> 00:21:16.000]  我們共同相信的上帝
[00:21:16.000 --> 00:21:18.000]  因為他對他的兒女的愛
[00:21:18.000 --> 00:21:21.000]  總是不離不棄
[00:21:21.000 --> 00:21:23.000]  基督徒的生命當中
[00:21:23.000 --> 00:21:25.000]  最大的神蹟
[00:21:25.000 --> 00:21:29.000]  就是我們可以與神同在
[00:21:29.000 --> 00:21:31.000]  聖經這樣說
[00:21:31.000 --> 00:21:34.000]  道成的肉身住在我們中間
[00:21:34.000 --> 00:21:36.000]  滿有恩典和真理
[00:21:36.000 --> 00:21:38.000]  我們見過祂的榮光
[00:21:38.000 --> 00:21:39.000]  正是從父而來的
[00:21:39.000 --> 00:21:41.000]  獨生子的榮光
[00:21:41.000 --> 00:21:44.000]  弟兄姊妹你有沒有想到
[00:21:44.000 --> 00:21:46.000]  我們有神的同在
[00:21:46.000 --> 00:21:48.000]  不是我們做了什麼
[00:21:48.000 --> 00:21:51.000]  而配得上帝與我們同在
[00:21:51.000 --> 00:21:54.000]  是主動的來到這個世界
[00:21:54.000 --> 00:21:56.000]  來到我們當中
[00:21:56.000 --> 00:21:59.000]  來呼召我們成為祂的兒女
[00:21:59.000 --> 00:22:04.000]  是一份何等大的一個恩典
[00:22:04.000 --> 00:22:07.000]  我們這些卑微的人
[00:22:07.000 --> 00:22:10.000]  竟然能夠與永生的上帝
[00:22:10.000 --> 00:22:12.000]  結連在一起
[00:22:12.000 --> 00:22:14.000]  而且在羅馬書六章
