
[00:00:00.000 --> 00:00:03.080]  今天我們講的題目叫「嚴和光」
[00:05:22.000 --> 00:05:23.280]  就是拒絕罪人
[00:05:23.280 --> 00:05:26.440]  他和罪人瑞利、妓女、法律賽人
[00:05:26.440 --> 00:05:28.800]  都一起吃飯、一起聊天
[00:05:28.800 --> 00:05:30.960]  無論是支持他還是不支持他
[00:05:30.960 --> 00:05:33.360]  他都會和他們分享
[00:05:33.360 --> 00:05:37.800]  耶穌絕對不是一個絕離群眾的人
[00:05:37.800 --> 00:05:42.360]  而是像羊進入狼群當中
[00:05:42.360 --> 00:05:47.600]  這也是我們聽耶穌說的這番說話
[00:05:47.600 --> 00:05:51.160]  耶穌在臨死之前
[00:05:51.160 --> 00:05:54.000]  在十字架前和那些門徒說的
[00:05:54.000 --> 00:05:56.720]  說了這番說話,一邊聽的時候
[00:05:56.720 --> 00:05:57.680]  我也覺得很好笑
[00:05:57.680 --> 00:05:59.320]  因為他說
[00:05:59.320 --> 00:06:01.320]  「我將我的道賜給你們」
[00:06:01.320 --> 00:06:02.920]  「世間就很恨你們」
[00:06:02.920 --> 00:06:06.200]  因為你們好像羊進入狼群一樣
[00:06:06.200 --> 00:06:09.760]  但這群信耶穌的人
[00:06:09.760 --> 00:06:12.000]  他們不是屬於這個世界
[00:06:12.000 --> 00:06:15.560]  好像我耶穌不是屬於這個世界一樣
[00:06:15.560 --> 00:06:17.120]  但他求上帝的就是
[00:06:17.120 --> 00:06:21.600]  不求將他們從世上拿走
[00:06:21.600 --> 00:06:26.880]  只求你保存他們,使他們脫離那惡者
[00:06:26.880 --> 00:06:30.080]  這句說話我聽完之後心想
[00:06:30.080 --> 00:06:34.000]  大哥,你就升天走了腦袋
[00:06:34.000 --> 00:06:35.440]  現在留下我們在這裡
[00:06:35.440 --> 00:06:36.800]  接著你又告訴我們
[00:06:36.800 --> 00:06:39.520]  你不是屬於這個世界
[00:06:39.520 --> 00:06:41.240]  好像我不是屬於這個世界一樣
[00:06:41.240 --> 00:06:43.560]  但是我現在先走
[00:06:43.560 --> 00:06:46.920]  留下你們這群門徒在這裡
[00:06:46.920 --> 00:06:49.800]  他還更加地求上帝
[00:06:49.800 --> 00:06:51.600]  不要將他們帶走
[00:06:51.600 --> 00:06:55.640]  他跟那群門徒說
[00:06:55.640 --> 00:06:57.200]  「你們不如留在加利利」
[00:06:57.200 --> 00:06:59.000]  「加利利是你們朋友的地方」
[00:06:59.000 --> 00:07:00.920]  「是你們軍事部在這裡做的地方」
[00:07:00.920 --> 00:07:02.360]  但是他跟那群門徒說
[00:07:02.360 --> 00:07:03.680]  「不要離開耶路撒冷」
[00:07:03.680 --> 00:07:06.200]  耶路撒冷是敵人的地方
[00:07:06.200 --> 00:07:08.000]  是耶穌被釘死的地方
[00:07:08.000 --> 00:07:11.320]  這麼嚴重的事情
[00:07:11.320 --> 00:07:14.800]  你還求上帝不要將他們帶走
[00:07:14.800 --> 00:07:18.280]  只是在地上保守他們
[00:07:18.280 --> 00:07:20.680]  我們不屬於這個世界
[00:07:20.680 --> 00:07:24.200]  就好像耶穌基督不是屬於這個世界一樣
[00:07:24.200 --> 00:07:26.040]  我有時候看完之後
[00:07:26.040 --> 00:07:28.000]  我發覺怎樣做呢
[00:07:28.000 --> 00:07:30.240]  我們又不是屬於這個世界
[00:07:30.240 --> 00:07:32.240]  我們就好像耶穌一樣
[00:07:32.240 --> 00:07:33.280]  但是耶穌走了
[00:07:33.280 --> 00:07:35.040]  我們還要在這裡獻祭
[00:07:35.040 --> 00:07:36.840]  那怎麼辦呢
[00:07:36.840 --> 00:07:39.080]  最重要的是這一節紅色字
[00:07:39.080 --> 00:07:41.240]  我列出來了
[00:07:41.240 --> 00:07:43.000]  耶穌跟父神說
[00:07:43.000 --> 00:07:45.680]  祂說你怎樣猜我到世上
[00:07:45.680 --> 00:07:49.400]  我又怎樣猜他們到世上
[00:07:49.400 --> 00:07:50.360]  為他們的緣故
[00:07:50.360 --> 00:07:51.680]  為自己分別為聖
[00:07:51.680 --> 00:07:55.120]  也要為他們分別為聖
[00:07:55.120 --> 00:07:58.280]  這就是耶穌提醒我們每一個
[00:07:58.280 --> 00:08:01.000]  其實我們今天在地上
[00:08:01.000 --> 00:08:03.080]  我們為什麼不馬上上天堂呢
[00:08:03.080 --> 00:08:04.240]  上次也說過
[00:08:04.240 --> 00:08:07.040]  大家也要想想
[00:08:07.040 --> 00:08:11.960]  為什麼我們今天仍然留在世上
[00:08:11.960 --> 00:08:14.040]  就是因為我們被猜
[00:08:14.040 --> 00:08:17.240]  就好像天父猜遣耶穌到成肉身一樣
[00:08:17.240 --> 00:08:19.920]  我們這一班成為了神的兒子
[00:08:19.920 --> 00:08:22.000]  我們也好像耶穌一樣
[00:08:22.000 --> 00:08:23.800]  被猜到世上
[00:08:23.800 --> 00:08:25.600]  進入人群的當中
[00:08:25.600 --> 00:08:28.800]  不能夠獨自去享受
[00:08:28.800 --> 00:08:31.960]  那種聖潔分別為聖
[00:08:31.960 --> 00:08:33.280]  但是另一方面的
[00:08:33.280 --> 00:08:34.680]  我們進入了這個世界裡面
[00:08:34.680 --> 00:08:37.720]  就好像羊去到狼群的當中
[00:08:37.720 --> 00:08:41.720]  我們怎樣去面對這個猜事呢
[00:08:41.720 --> 00:08:43.640]  我們被猜遣來到的時候
[00:08:43.640 --> 00:08:45.560]  要有一個目的
[00:08:45.560 --> 00:08:49.440]  所以我們今天也必須考慮去想
[00:08:49.440 --> 00:08:51.760]  炎和光這個信息
[00:08:51.760 --> 00:08:52.800]  是提醒我們
[00:08:52.800 --> 00:08:57.200]  我們不單止要傳一個信息
[00:08:57.200 --> 00:09:01.360]  我們也要在世上做一個傳信息的人
[00:09:01.360 --> 00:09:04.800]  一個信息和一個傳人
[00:09:04.800 --> 00:09:07.880]  信息就是信仰是很重要的
[00:09:07.880 --> 00:09:11.640]  因為這個才是信仰的核心
[00:09:11.640 --> 00:09:14.320]  一個好消息你告訴別人知道
[00:09:14.320 --> 00:09:17.960]  但是我們也不可以單單講信息
[00:09:17.960 --> 00:09:22.280]  而是沒有一個生命的見證
[00:09:22.280 --> 00:09:25.640]  這個例子可能你也聽過
[00:09:25.640 --> 00:09:27.440]  有一個衣衫藍柳的乞丐
[00:09:27.440 --> 00:09:29.640]  一個無家可歸者
[00:09:29.640 --> 00:09:31.120]  來到你面前告訴你
[00:09:31.120 --> 00:09:34.520]  Rosa 我有一條發達秘方
[00:09:34.520 --> 00:09:36.280]  可以告訴你之後
[00:09:36.280 --> 00:09:39.320]  可以住洋樓養番狗
[00:09:39.320 --> 00:09:41.840]  一輩子不用工作、長時間
[00:09:41.840 --> 00:09:45.000]  所以你就賣給你
[00:09:45.000 --> 00:09:46.000]  怎樣怎樣怎樣
[00:09:46.000 --> 00:09:47.080]  這樣一個很好的信息
[00:09:47.080 --> 00:09:49.760]  可能也是很正確的
[00:09:49.760 --> 00:09:51.360]  但是Rosa會問
[00:09:51.360 --> 00:09:53.640]  為什麼在你身上行不通呢?
[00:09:53.640 --> 00:09:55.680]  為什麼你不用呢?
[00:09:55.680 --> 00:09:58.840]  這個就是我們上次講到的
[00:09:58.840 --> 00:10:06.000]  本質和行為要表裡合一的一件事
[00:10:06.000 --> 00:10:09.480]  所以今天耶穌首先提醒我們
[00:10:09.480 --> 00:10:13.280]  我們要做這些差事要做的事之先
[00:10:13.280 --> 00:10:18.400]  會不會看一看我們自己的本質是什麼
[00:10:18.400 --> 00:10:20.480]  於是今天有三方面
[00:10:20.480 --> 00:10:23.200]  我們簡單去看看這邊的信息
[00:10:23.200 --> 00:10:24.400]  耶穌告訴我們
[00:10:24.400 --> 00:10:26.000]  一個活在地上
[00:10:26.000 --> 00:10:29.080]  或者活在世上的基督徒
[00:10:29.080 --> 00:10:30.720]  首先第一
[00:10:30.720 --> 00:10:32.240]  我們要明白自己的身份
[00:10:32.240 --> 00:10:34.520]  我們要分別為性
[00:10:34.520 --> 00:10:36.840]  第二就是我們分別為性之後
[00:10:36.840 --> 00:10:39.320]  不是走去山區或者森林那裡
[00:10:39.320 --> 00:10:41.720]  而是要進入人群
[00:10:41.720 --> 00:10:44.360]  第三在人群當中我們要活出信仰
[00:10:44.360 --> 00:10:46.400]  耶穌講了很簡單的一個信息
[00:10:46.400 --> 00:10:47.200]  我們看看
[00:10:47.200 --> 00:10:48.000]  第一件事就是
[00:10:48.000 --> 00:10:51.720]  你們是地上的鹽
[00:10:51.720 --> 00:10:54.240]  耶穌說如果你要影響這個世界
[00:10:54.240 --> 00:10:57.560]  你要去感染這個世界
[00:10:57.560 --> 00:11:00.120]  很多人的觀念當時也是這樣
[00:11:00.120 --> 00:11:02.320]  可能今天也是這樣
[00:11:02.320 --> 00:11:05.320]  你要影響這個世界要改變這個世界
[00:11:05.320 --> 00:11:09.120]  當然是武力的強權
[00:11:09.120 --> 00:11:12.000]  你軍事的強盛
[00:11:12.000 --> 00:11:15.640]  或者你很有錢
[00:11:15.640 --> 00:11:18.240]  有錢的時候你可以改變世界
[00:11:18.240 --> 00:11:21.040]  或者你很有學問
[00:11:21.040 --> 00:11:23.280]  你是頂尖科學家
[00:11:23.280 --> 00:11:25.080]  你可以說是頂尖工程師
[00:11:25.080 --> 00:11:27.400]  你也可以改變世界
[00:11:27.400 --> 00:11:30.560]  或者你政治上很有權力
[00:11:30.560 --> 00:11:32.480]  你可以改變世界
[00:11:32.480 --> 00:11:35.560]  或者你身軀強壯
[00:11:35.560 --> 00:11:37.960]  你可以影響世界
[00:11:37.960 --> 00:11:41.600]  猶太人期望尼塞亞就是這樣的人
[00:11:41.600 --> 00:11:43.760]  因為軍事上的強人
[00:11:43.760 --> 00:11:45.040]  政治上的強人
[00:11:45.040 --> 00:11:48.200]  帶領他們去打敗羅馬帝國
[00:11:48.200 --> 00:11:51.280]  重建以色列的聖土
[00:11:51.280 --> 00:11:53.240]  但是耶穌說不是
[00:11:53.240 --> 00:11:55.560]  耶穌在講一個很簡單的例子
[00:11:55.560 --> 00:11:59.600]  就是你們是世上的鹽
[00:11:59.600 --> 00:12:01.320]  今天我們一說到鹽
[00:12:01.320 --> 00:12:04.520]  覺得無關重要
[00:12:04.520 --> 00:12:07.000]  你去買又吃減價九毛九子
[00:12:07.000 --> 00:12:08.280]  現在可能也不行
[00:12:08.280 --> 00:12:10.560]  一個二毛九一桶鹽
[00:12:10.560 --> 00:12:12.400]  用了一段時間
[00:12:12.400 --> 00:12:15.640]  你去Costco兩個多
[00:12:15.640 --> 00:12:18.400]  C-Sort也要一段時間用
[00:12:18.400 --> 00:12:20.640]  覺得無關重要
[00:12:20.640 --> 00:12:23.680]  我一直在香港的時候
[00:12:23.680 --> 00:12:25.280]  都是覺得鹽無關重要
[00:12:25.280 --> 00:12:27.040]  很便宜
[00:12:27.040 --> 00:12:29.960]  直至有一天2011年
[00:12:29.960 --> 00:12:31.880]  福島地震之後
[00:12:31.880 --> 00:12:33.680]  嘩!有輻射
[00:12:33.680 --> 00:12:36.040]  接著網上流傳
[00:12:36.040 --> 00:12:39.480]  就是要搶鹽
[00:12:39.480 --> 00:12:41.680]  如果你記得這一幕
[00:12:41.680 --> 00:12:44.200]  那時候還在香港真的很搞笑
[00:12:44.200 --> 00:12:46.200]  所有鹽都掃光
[00:12:46.200 --> 00:12:49.400]  有些人囤積鹽在家裡
[00:12:49.400 --> 00:12:53.600]  當時甚至大家也知道
[00:12:53.600 --> 00:12:56.080]  這些網上的也要小心
[00:12:56.080 --> 00:13:01.680]  因為當時曾經有一段這樣的網上流傳
[00:13:01.680 --> 00:13:02.800]  除了鹽之外
[00:13:02.800 --> 00:13:04.680]  做這件事還可以防輻射
[00:13:04.680 --> 00:13:06.360]  不止這麼一回事
[00:13:06.360 --> 00:13:08.400]  又說美國權威
[00:13:08.400 --> 00:13:12.600]  又說不出誰權威去講這件事
[00:13:12.600 --> 00:13:18.880]  但是我覺得鹽當時
[00:13:18.880 --> 00:13:23.960]  我還有一個很大的優越感
[00:13:23.960 --> 00:13:27.480]  因為我家當時不太缺乏鹽
[00:13:27.480 --> 00:13:29.360]  所以在那個期間
[00:13:29.360 --> 00:13:32.520]  有幾位教牧童工打電話來
[00:13:32.520 --> 00:13:34.880]  要到我家借鹽
[00:13:34.880 --> 00:13:36.760]  嘩!多麼有優越感
[00:13:36.760 --> 00:13:38.760]  沒有人會來我家借鹽
[00:13:38.760 --> 00:13:41.080]  有一個童工來跟我說
[00:13:41.080 --> 00:13:43.440]  我想煲湯給我爸爸喝
[00:13:43.440 --> 00:13:44.200]  沒有鹽
[00:13:44.200 --> 00:13:45.600]  我沒有東西來借
[00:13:45.600 --> 00:13:48.640]  我第一次遇到這樣的事情
[00:13:48.640 --> 00:13:52.280]  但鹽很有用在當時的社會裡面
[00:13:52.280 --> 00:13:55.160]  因為當時沒有防腐劑
[00:13:55.160 --> 00:13:56.560]  沒有雪櫃
[00:13:56.560 --> 00:14:00.840]  沒有那麼多的不同的調味料
[00:14:00.840 --> 00:14:02.120]  在眾多的地方
[00:14:02.120 --> 00:14:05.120]  所以鹽是很有用的一樣東西
[00:14:05.120 --> 00:14:06.840]  甚至有些古卷說
[00:14:06.840 --> 00:14:08.680]  羅馬的士兵
[00:14:08.680 --> 00:14:11.680]  都是用鹽來出糧餉的
[00:14:11.680 --> 00:14:13.680]  即是比起錢
[00:14:13.680 --> 00:14:15.680]  比起其他的實際東西
[00:14:15.680 --> 00:14:17.400]  都是一樣的這麼有用
[00:14:17.400 --> 00:14:20.120]  因為鹽當時用來做防腐
[00:14:20.120 --> 00:14:20.920]  今天也是的
[00:14:20.920 --> 00:14:24.320]  我記得以前小時候
[00:14:24.320 --> 00:14:27.120]  我這個年代的頂智慧可能都記得
[00:14:27.120 --> 00:14:28.560]  我們沒有雪櫃
[00:14:28.560 --> 00:14:29.680]  以前小時候
[00:14:29.680 --> 00:14:32.160]  或者雪櫃很貴
[00:14:32.160 --> 00:14:33.240]  家裡沒有錢買雪櫃
[00:14:33.240 --> 00:14:37.000]  我們在廚房一定有一個叫「沙櫃」的
[00:14:37.000 --> 00:14:39.080]  有沒有人家裡有「沙櫃」的一句話
[00:14:39.080 --> 00:14:40.920]  以前是這樣的年紀
[00:14:40.920 --> 00:14:42.000]  沒有雪櫃
[00:14:42.000 --> 00:14:44.200]  所以很多東西都是鹹的
[00:14:44.200 --> 00:14:50.840]  即是鹹火腿、鹹魚、鹹酸菜
[00:14:50.840 --> 00:14:56.160]  罐頭鹹牛肉、午餐肉
[00:14:56.160 --> 00:14:58.680]  鹹蛋、扁扁那些
[00:14:58.680 --> 00:15:01.160]  不是現在一個個的那些
[00:15:01.160 --> 00:15:03.360]  全部都是鹹的
[00:15:03.360 --> 00:15:07.360]  去到跟爸爸去看電影的時候
[00:15:07.360 --> 00:15:08.440]  去到戲院門口
[00:15:08.440 --> 00:15:10.400]  一定有鹹的東西吃的
[00:15:10.400 --> 00:15:12.080]  不是看鹹的東西
[00:15:12.080 --> 00:15:14.960]  即是吃鹹的東西
[00:15:14.960 --> 00:15:16.720]  有鹽焗蛋
[00:15:16.720 --> 00:15:17.840]  我最記得有沒有吃過
[00:15:17.840 --> 00:15:21.040]  鹽焗蛋、鹽烘蛋
[00:15:21.040 --> 00:15:22.080]  鹹花生
[00:15:22.080 --> 00:15:23.040]  全部都是鹹的
[00:15:23.040 --> 00:15:24.760]  所以現在血壓高了
[00:15:24.760 --> 00:15:26.360]  吃太多鹹的東西
[00:15:26.360 --> 00:15:27.880]  所以是防腐的
[00:15:27.880 --> 00:15:30.400]  以及也有治療作用
[00:15:30.400 --> 00:15:31.680]  以前沒有那麼多
[00:15:31.680 --> 00:15:33.480]  也沒有antibiotics
[00:15:33.480 --> 00:15:37.400]  也沒有那麼多的藥物
[00:15:37.400 --> 00:15:40.800]  鹽就是可以用來治療
[00:15:40.800 --> 00:15:43.320]  又可以調味
[00:15:43.320 --> 00:15:48.600]  也可以當你越喝一些鹹的湯的時候
[00:15:48.600 --> 00:15:50.280]  可能你越想喝
[00:15:50.280 --> 00:15:52.000]  越會口渴
[00:15:52.000 --> 00:15:52.880]  不單止鹽
[00:15:52.880 --> 00:15:54.560]  聖經耶穌也說
[00:15:54.560 --> 00:15:57.680]  就是世上的光
[00:15:57.680 --> 00:16:03.160]  今天我們也很少關注到光
[00:16:03.160 --> 00:16:05.000]  因為我們有電力
[00:16:05.000 --> 00:16:06.400]  有燈
[00:16:06.400 --> 00:16:09.040]  即是我們也很少
[00:16:09.040 --> 00:16:09.840]  雖然有停電
[00:16:09.840 --> 00:16:12.800]  我知道東灣最近也經常停電
[00:16:12.800 --> 00:16:16.760]  但是我們沒有想過沒有光的
[00:16:16.760 --> 00:16:19.600]  因為今天情況很少
[00:16:19.600 --> 00:16:23.240]  但是你試想想當日的環境
[00:16:23.240 --> 00:16:25.400]  沒有街燈
[00:16:25.400 --> 00:16:27.680]  就算用燒柴
[00:16:27.680 --> 00:16:28.840]  或者燒一些燃料
[00:16:28.840 --> 00:16:31.920]  也不會長期有
[00:16:31.920 --> 00:16:33.560]  你會找人更換
[00:16:33.560 --> 00:16:35.240]  所以不會有街燈的
[00:16:35.240 --> 00:16:37.520]  那你怎樣去尋路呢
[00:16:37.520 --> 00:16:40.240]  你去一個城裡面
[00:16:40.240 --> 00:16:42.440]  怎樣去尋找那座城呢
[00:16:42.440 --> 00:16:44.760]  那座城就是有火光
[00:16:44.760 --> 00:16:46.080]  有燈光
[00:16:46.080 --> 00:16:47.960]  那就是那座城
[00:16:47.960 --> 00:16:48.880]  通常那些城
[00:16:48.880 --> 00:16:50.520]  如果你去中東
[00:16:50.520 --> 00:16:52.120]  你會知道就是
[00:16:52.120 --> 00:16:54.480]  很多的城都建在山上
[00:16:54.480 --> 00:16:57.440]  不單止是因為防衛的緣故
[00:16:57.440 --> 00:17:00.280]  更加是因為光的緣故
[00:17:00.280 --> 00:17:02.200]  因為晚上你黑黑的
[00:17:02.200 --> 00:17:04.160]  白天你日光看到
[00:17:04.160 --> 00:17:06.240]  那座城在那裡可以看到
[00:17:06.240 --> 00:17:08.120]  但是晚上你沒有街燈
[00:17:08.120 --> 00:17:09.120]  漆黑一片
[00:17:09.120 --> 00:17:11.360]  那你怎樣知道引路呢
[00:17:11.360 --> 00:17:12.760]  這座城就是
[00:17:12.760 --> 00:17:16.040]  你望著當中的光
[00:17:16.040 --> 00:17:17.680]  就是在山上
[00:17:17.680 --> 00:17:20.520]  那你就能夠找到那個城
[00:17:20.520 --> 00:17:23.000]  進去當中
[00:17:23.000 --> 00:17:25.240]  更加是當時
[00:17:25.240 --> 00:17:26.720]  炎和光
[00:17:26.720 --> 00:17:30.800]  都是一些很重要的東西
[00:17:30.800 --> 00:17:32.920]  耶穌提醒我們
[00:17:32.920 --> 00:17:34.120]  我們如果做基督徒的話
[00:17:34.120 --> 00:17:36.400]  我們是有一個身份
[00:17:36.400 --> 00:17:38.080]  就是在這個世界裡面
[00:17:38.080 --> 00:17:40.320]  要做一個防腐制
[00:17:40.320 --> 00:17:43.800]  一個腐朽黑暗的世代裡面
[00:17:43.800 --> 00:17:46.800]  我們要作炎作光
[00:17:46.800 --> 00:17:47.920]  就好像
[00:17:47.920 --> 00:17:49.960]  譬如前書二章九節那裡說的
[00:17:49.960 --> 00:17:51.920]  祂說唯有你們是
[00:17:51.920 --> 00:17:53.400]  被揀選的族類
[00:17:53.400 --> 00:17:54.640]  有君尊的祭司
[00:17:54.640 --> 00:17:56.080]  在聖基的國度
[00:17:56.080 --> 00:17:59.200]  是屬上帝的子民
[00:17:59.200 --> 00:18:01.240]  這是我們的身份
[00:18:01.240 --> 00:18:04.280]  記住耶穌說的不是說
[00:18:04.280 --> 00:18:08.000]  你要成為炎成為光
[00:18:08.000 --> 00:18:08.920]  你做了基督徒之後
[00:18:08.920 --> 00:18:11.720]  要變為炎變為光
[00:18:11.720 --> 00:18:12.840]  耶穌說
[00:18:12.840 --> 00:18:16.040]  你們就是炎和光
