
[00:00:00.000 --> 00:00:05.160]  今日我們會繼續思想教會的聖經教導
[00:06:43.180 --> 00:06:45.780]  即是所有教會裡面行走
[00:06:45.780 --> 00:06:48.480]  看著每間教會的情況
[00:06:48.480 --> 00:06:51.680]  主耶穌是教會的主
[00:06:51.680 --> 00:06:53.980]  我們看第二節到第三節
[00:06:53.980 --> 00:06:57.080]  就是主耶穌表揚、讚揚
[00:06:57.080 --> 00:06:58.480]  以弗所教會的話
[00:06:58.480 --> 00:07:00.480]  我們一起思想一下
[00:07:00.480 --> 00:07:02.280]  教會對主耶穌
[00:07:02.280 --> 00:07:04.280]  這間教會以弗所教會對主耶穌的
[00:07:04.280 --> 00:07:06.580]  忠心、愛心、耐心
[00:07:06.580 --> 00:07:09.580]  主都知道
[00:07:09.580 --> 00:07:12.780]  這個知道會帶給在教會裡面
[00:07:12.780 --> 00:07:16.680]  默默侍奉的人很大的安慰
[00:07:16.680 --> 00:07:20.980]  很多人都不知道有人為教會默默禱告
[00:07:20.980 --> 00:07:23.180]  默默奉獻
[00:07:23.180 --> 00:07:26.480]  不過在教會中間行走
[00:07:26.480 --> 00:07:28.680]  眼目如火的主
[00:07:28.680 --> 00:07:32.480]  祂是看到、祂是知道
[00:07:32.480 --> 00:07:37.180]  侍奉主的人就可以心滿意足
[00:07:37.180 --> 00:07:39.480]  因為我們在教會裡侍奉
[00:07:39.480 --> 00:07:42.480]  最主要的對象是主耶穌
[00:07:42.480 --> 00:07:45.580]  你在教會侍奉不是為牧師做事
[00:07:45.580 --> 00:07:48.280]  是為主耶穌做事
[00:07:48.280 --> 00:07:49.680]  並且我們每一個人
[00:07:49.680 --> 00:07:53.680]  將來都是要向主交徵的
[00:07:53.680 --> 00:07:58.880]  以弗所教會為主是深勤工作
[00:07:58.880 --> 00:08:05.980]  原文有「汗流滿面、筋疲力盡」的意思
[00:08:05.980 --> 00:08:08.280]  基督徒侍奉主的態度
[00:08:08.280 --> 00:08:11.980]  應該是竭盡所能去做
[00:08:11.980 --> 00:08:16.080]  此外這個教會是能夠忍耐的
[00:08:16.080 --> 00:08:19.380]  在第二節提到怎樣忍耐
[00:08:19.380 --> 00:08:22.380]  在第三節又說你有耐心
[00:08:22.380 --> 00:08:23.880]  這裡提到忍耐
[00:08:23.880 --> 00:08:27.380]  其實原文是同一個字
[00:08:27.380 --> 00:08:29.680]  在希臘的文化裡
[00:08:29.680 --> 00:08:33.580]  這種忍耐是一種美德
[00:08:33.580 --> 00:08:36.380]  一個人要得到別人的尊敬
[00:08:36.380 --> 00:08:40.880]  就一定要在被人欺負的時候
[00:08:40.880 --> 00:08:44.580]  我們有勇氣去堅持自己的信仰
[00:08:44.580 --> 00:08:47.680]  而不是忍辱求全
[00:08:47.680 --> 00:08:49.180]  我覺得這個涵義
[00:08:49.180 --> 00:08:50.780]  有點像中國人所說的
[00:08:50.780 --> 00:08:53.380]  「是可殺不可辱」的氣概
[00:08:53.380 --> 00:08:55.480]  就是忍耐
[00:08:55.480 --> 00:08:59.180]  以弗所的信徒是能夠為主
[00:08:59.180 --> 00:09:02.880]  「經歷患難,從不退縮」
[00:09:02.880 --> 00:09:06.680]  其實這句話是進一步解釋他們的忍耐
[00:09:06.680 --> 00:09:09.080]  在第一世紀末期的時候
[00:09:09.080 --> 00:09:13.080]  基督徒都是受羅馬政權迫害的
[00:09:13.080 --> 00:09:16.580]  在這本書第一章第九節都提到
[00:09:16.580 --> 00:09:18.280]  其實當時司徒約翰
[00:09:18.280 --> 00:09:21.280]  也是為了傳揚上帝的道
[00:09:21.280 --> 00:09:24.680]  和耶穌所啟示的真理
[00:09:24.680 --> 00:09:29.480]  「我曾被囚禁在名叫拔摩的海島上」
[00:09:29.480 --> 00:09:34.080]  最後這間教會又不能夠容忍壞人
[00:09:34.080 --> 00:09:38.180]  這裡所說的壞人不是打家劫舍的人
[00:09:38.180 --> 00:09:42.280]  而是那些假仕途
[00:09:42.280 --> 00:09:45.880]  假仕途假先知原來不是什麼新事物
[00:09:45.880 --> 00:09:49.480]  兩千年前都已經有了
[00:09:49.480 --> 00:09:54.580]  以弗所教會能夠分辨真假仕途
[00:09:54.580 --> 00:09:57.480]  是不容忍假仕途的意思
[00:09:57.480 --> 00:09:59.980]  我相信很可能他們會留心
[00:09:59.980 --> 00:10:04.580]  去觀察一些所謂仕途的行為
[00:10:04.580 --> 00:10:06.780]  又聽他們的言論
[00:10:06.780 --> 00:10:10.280]  然後決定了他們是假仕途之後
[00:10:10.280 --> 00:10:13.280]  很可能就將他們趕走
[00:10:13.280 --> 00:10:16.980]  不讓他們參加教會的團聚
[00:10:16.980 --> 00:10:21.680]  在結束對以弗所教會的這封短簡之前
[00:10:21.680 --> 00:10:25.680]  在第六節主耶穌還讚賞他們另外一件事
[00:10:25.680 --> 00:10:28.580]  就是說他們與主同心
[00:10:28.580 --> 00:10:33.680]  「恨惡尼哥拉派的所作所為」
[00:10:33.680 --> 00:10:39.180]  恨惡是一種情緒
[00:10:39.180 --> 00:10:41.180]  很多基督徒都知道
[00:10:41.180 --> 00:10:45.480]  信上帝之後我們要學習改變我們的世界觀
[00:10:45.480 --> 00:10:46.980]  就是我們怎樣看世界
[00:10:46.980 --> 00:10:51.980]  很多人從無神論轉到相信有上帝
[00:10:51.980 --> 00:10:58.480]  很多人從多神論轉到認識獨一的真神
[00:10:58.480 --> 00:11:01.680]  這就是世界觀的改變
[00:11:01.680 --> 00:11:04.480]  也要改變我們的價值觀
[00:11:04.480 --> 00:11:07.680]  但是比較少留意到
[00:11:07.680 --> 00:11:13.680]  其實我們要學習改變我們的情緒
[00:11:13.680 --> 00:11:17.380]  我們要學習喜愛上帝所愛的
[00:11:17.380 --> 00:11:22.180]  也要去恨惡上帝所恨的
[00:11:22.180 --> 00:11:23.980]  主耶穌曾經教導
[00:11:23.980 --> 00:11:27.580]  主耶穌當然是認同舊約的教導
[00:11:27.580 --> 00:11:32.380]  他總結了舊約的一個很重要的誡命
[00:11:32.380 --> 00:11:35.980]  他說你要全心全情全力全意愛主
[00:11:35.980 --> 00:11:37.580]  你的上帝
[00:11:37.580 --> 00:11:42.280]  又要愛倫人就愛自己一樣
[00:11:42.280 --> 00:11:45.980]  我相信這裡提到的「心情力意」
[00:11:45.980 --> 00:11:51.480]  是指我們要用我們的思想、理性來愛主
[00:11:51.480 --> 00:11:56.280]  但也要用我們的感情來愛主
[00:11:56.280 --> 00:11:57.880]  所以當以分所教會
[00:11:57.880 --> 00:12:02.380]  恨上帝所恨的人或事的時候
[00:12:02.380 --> 00:12:05.680]  是得到主耶穌的稱讚
[00:12:05.680 --> 00:12:08.380]  那尼哥拉派代表什麼呢?
[00:12:08.380 --> 00:12:10.180]  根據學者考究
[00:12:10.180 --> 00:12:14.880]  當時沒有一個基督教的門派稱為尼哥拉
[00:12:14.880 --> 00:12:17.480]  今天有很多不同的派別
[00:12:17.480 --> 00:12:19.780]  最有可能的解釋是
[00:12:19.780 --> 00:12:22.580]  尼哥拉是代表一種思想
[00:12:22.580 --> 00:12:25.580]  因為在第二章十四節提到巴蘭的時候
[00:12:25.580 --> 00:12:28.380]  也提到尼哥拉派的教佛
[00:12:28.380 --> 00:12:32.080]  它的涵義是一種見利忘義
[00:12:32.080 --> 00:12:34.180]  背叛信仰、唯利是圖
[00:12:34.180 --> 00:12:35.680]  主張妥協
[00:12:35.680 --> 00:12:38.880]  認為持守聖經的教導的人
[00:12:38.880 --> 00:12:41.680]  是食古不化、拘謹執著的
[00:12:41.680 --> 00:12:44.680]  就是尼哥拉派所代表的人
[00:12:44.680 --> 00:12:46.280]  所以我們要小心
[00:12:46.280 --> 00:12:49.780]  今天我們的社會主張和諧包容
[00:12:49.780 --> 00:12:53.680]  以致有些宗教領袖主張宗教合一
[00:12:53.680 --> 00:12:58.080]  跟和尚、回教領袖一起出席聯合祈禱會
[00:12:58.080 --> 00:13:03.280]  或者主張不要批評同性戀、同居人士
[00:13:03.280 --> 00:13:06.680]  我相信如果教會採取這樣的立場
[00:13:06.680 --> 00:13:10.780]  很可能我們就不是跟主耶穌同心
[00:13:10.780 --> 00:13:12.480]  司徒保羅曾經提醒我們
[00:13:12.480 --> 00:13:15.180]  不要被這個世界同化
[00:13:15.180 --> 00:13:18.480]  我們要站穩我們基督徒的立場
[00:13:18.480 --> 00:13:21.380]  站穩聖經的立場
[00:13:21.380 --> 00:13:22.780]  總括來說
[00:13:22.780 --> 00:13:26.680]  主耶穌讚揚已不鎖教會是一間勇敢的教會
[00:13:26.680 --> 00:13:30.180]  他們能夠在艱難的環境當中
[00:13:30.180 --> 00:13:32.480]  冒生命的危險
[00:13:32.480 --> 00:13:34.880]  堅持信仰主耶穌
[00:13:34.880 --> 00:13:37.080]  也能夠堅持真理
[00:13:37.080 --> 00:13:40.880]  他們不會向任何人妥協
[00:13:40.880 --> 00:13:43.880]  思想過主耶穌對已不鎖教會的稱讚之後
[00:13:43.880 --> 00:13:45.980]  我們要思想第四節
[00:13:45.980 --> 00:13:49.380]  主耶穌對這間教會的責備
[00:13:49.380 --> 00:13:52.880]  主耶穌對這間教會不是提醒他們
[00:13:52.880 --> 00:13:54.880]  不是教導他們
[00:13:54.880 --> 00:13:57.380]  而是要責備
[00:13:57.380 --> 00:13:59.380]  在原文或者英文聖經
[00:13:59.380 --> 00:14:01.080]  不是用rebuke這個字
[00:14:01.080 --> 00:14:03.280]  rebuke一般是責備
[00:14:03.280 --> 00:14:04.980]  但那裡不是用rebuke
[00:14:04.980 --> 00:14:07.780]  是用against是反對
[00:14:07.780 --> 00:14:09.280]  是非常之反對
[00:14:09.280 --> 00:14:10.580]  反對派
[00:14:10.580 --> 00:14:12.680]  主耶穌是反對這個教會
[00:14:12.680 --> 00:14:14.280]  並且在第五節說
[00:14:14.280 --> 00:14:15.580]  你要想一想
[00:14:15.580 --> 00:14:19.180]  你已經墮落到什麼程度了
[00:14:19.180 --> 00:14:20.980]  相當嚴重
[00:14:20.980 --> 00:14:25.180]  主耶穌反對或責備已不鎖教會什麼呢?
[00:14:25.180 --> 00:14:32.980]  就是他們失去了當初對我的愛心
[00:14:32.980 --> 00:14:34.780]  主耶穌曾經總結過
[00:14:34.780 --> 00:14:36.380]  舊約的律法成為兩點
[00:14:36.380 --> 00:14:37.280]  就是簡單來說
[00:14:37.280 --> 00:14:38.980]  愛上帝和愛人
[00:14:38.980 --> 00:14:41.480]  根據十三章三號四節
[00:14:41.480 --> 00:14:43.180]  主耶穌給我們的命令
[00:14:43.180 --> 00:14:45.280]  就是要彼此相愛
[00:14:45.280 --> 00:14:46.580]  我怎樣愛你們
[00:14:46.580 --> 00:14:49.180]  你們也要怎樣彼此相愛
[00:14:49.180 --> 00:14:50.280]  而已不鎖教會
[00:14:50.280 --> 00:14:53.480]  就是失去了當初對我的愛心
[00:14:53.480 --> 00:14:55.780]  似乎是說已不鎖教會
[00:14:55.780 --> 00:15:00.080]  是失去了他們起初對耶穌的愛
[00:15:00.080 --> 00:15:02.280]  但是這個責備
[00:15:02.280 --> 00:15:04.680]  跟前面的經文
[00:15:04.680 --> 00:15:07.580]  似乎有點矛盾
[00:15:07.580 --> 00:15:09.180]  因為上文
[00:15:09.180 --> 00:15:11.080]  主耶穌是讚揚
[00:15:11.080 --> 00:15:16.280]  稱讚他們為主辛勞工作
[00:15:16.280 --> 00:15:18.580]  既然他們願意為主辛勞工作
[00:15:18.580 --> 00:15:20.180]  為什麼會說他們
[00:15:20.180 --> 00:15:23.380]  又失去了當初對主的愛心呢?
[00:15:23.380 --> 00:15:26.980]  因此我相信已不鎖教會
[00:15:26.980 --> 00:15:28.380]  失去的愛心
[00:15:28.380 --> 00:15:32.780]  其實是指他們對弟兄姊妹的愛心
[00:15:32.780 --> 00:15:34.580]  尤其是他們對那些
[00:15:34.580 --> 00:15:36.780]  可能遇到困難的時候
[00:15:36.780 --> 00:15:38.780]  軟弱跌倒的弟兄姊妹
[00:15:38.780 --> 00:15:41.080]  還有那些假仕途
[00:15:41.080 --> 00:15:43.080]  假仕途他們可能已經趕走了
[00:15:43.080 --> 00:15:45.580]  但是可能有些弟兄姊妹跟他們聯絡
[00:15:45.580 --> 00:15:47.780]  一樣被他們趕走
[00:15:47.780 --> 00:15:50.980]  在約翰一書四章二十節提醒我們
[00:15:50.980 --> 00:15:53.380]  若有人說我愛上帝
[00:15:53.380 --> 00:15:55.380]  卻恨自己的弟兄或姊妹
[00:15:55.380 --> 00:15:57.980]  他就是撒謊的
[00:15:57.980 --> 00:16:01.580]  他既然不愛那看得見的弟兄或姊妹
[00:16:01.580 --> 00:16:05.880]  怎麼能愛那看不見的上帝呢?
[00:16:05.880 --> 00:16:07.480]  已不鎖教會在
[00:16:07.480 --> 00:16:10.680]  不能夠忍耐壞人和假仕途之餘
[00:16:10.680 --> 00:16:13.180]  他們最有可能就是同時
[00:16:13.180 --> 00:16:16.380]  對一些冷漠或者是受不住迫害
[00:16:16.380 --> 00:16:18.080]  而離開教會的人
[00:16:18.080 --> 00:16:21.480]  完全不再關懷他們、不理會他們
[00:16:21.480 --> 00:16:24.080]  甚至連想關懷他們的弟兄姊妹
[00:16:24.080 --> 00:16:27.080]  他們也一起排擠
[00:16:27.080 --> 00:16:31.580]  殺掉了起初對主的愛心
[00:16:31.580 --> 00:16:34.180]  主耶穌指責以弗所的錯誤之後
[00:16:34.180 --> 00:16:37.580]  也告訴他們回轉之路
[00:16:37.580 --> 00:16:40.480]  首先是要想一想
[00:16:40.480 --> 00:16:43.280]  想一想自己從前是怎樣的
[00:16:43.280 --> 00:16:45.980]  現在又變成怎樣
[00:16:45.980 --> 00:16:51.280]  然後在心意方面要立志悔改
[00:16:51.280 --> 00:16:55.380]  當然也要有行為的表現
[00:16:55.380 --> 00:16:59.180]  唯有這樣我們才可以得到上主的掌賞
[00:16:59.180 --> 00:17:01.680]  我們很快地說了已不鎖教會
[00:17:01.680 --> 00:17:03.180]  現在要看第二間教會
[00:17:03.180 --> 00:17:06.180]  就是仕美娜教會
[00:17:06.180 --> 00:17:10.980]  這一間教會也是身處水深火熱中的教會
[00:17:10.980 --> 00:17:14.880]  耶穌知道他們的患難和貧窮
[00:17:14.880 --> 00:17:17.780]  但是耶穌告訴他們
[00:17:17.780 --> 00:17:20.580]  物質的貧窮是不要緊的
[00:17:20.580 --> 00:17:21.880]  沒有所謂的
[00:17:21.880 --> 00:17:25.480]  在耶穌的眼裡他們是富足的
[00:17:25.480 --> 00:17:29.480]  很可能他們積蓄了很多財寶在天上
[00:17:29.480 --> 00:17:33.980]  以致他們在主耶穌的眼裡非常富足
[00:17:33.980 --> 00:17:38.680]  仕美娜教會又遇到什麼災難呢?
[00:17:38.680 --> 00:17:42.980]  原來當地的猶太人已經變質了
[00:17:42.980 --> 00:17:48.280]  改變了他們對獨一上帝的信仰
[00:17:48.280 --> 00:17:51.280]  專家研究到他們的會堂裡
[00:17:51.280 --> 00:17:57.080]  竟然擺放了希臘神的奏詩一起拜
[00:17:57.080 --> 00:17:59.580]  所以主耶穌在第九節說
[00:17:59.580 --> 00:18:02.180]  他們不是猶太人
[00:18:02.180 --> 00:18:05.080]  而是撒旦的黨羽
[00:18:05.080 --> 00:18:08.880]  從猶太人一個上帝子民的身份墮落到
[00:18:08.880 --> 00:18:14.180]  變成了撒旦的黨羽
[00:18:14.180 --> 00:18:16.180]  當時在仕美娜城裡
[00:18:16.180 --> 00:18:18.980]  其實都有其他的異教
[00:18:18.980 --> 00:18:24.280]  包括拜羅馬皇帝的廟
[00:18:24.280 --> 00:18:27.480]  而基督徒是素來都不拜偶像的
[00:18:27.480 --> 00:18:28.780]  不是今天才不拜
[00:18:28.780 --> 00:18:32.080]  由二千年開始我們都不拜偶像了
[00:18:32.080 --> 00:18:36.580]  他們就會被當時的人誹謗他們
[00:18:36.580 --> 00:18:38.880]  基督徒不拜神
[00:18:38.880 --> 00:18:42.880]  不拜神有什麼災難會連累我們的城市
[00:18:42.880 --> 00:18:46.280]  甚至整個國家都被他們基督徒害死
[00:18:46.280 --> 00:18:49.380]  因為當時的人拜神一定要有偶像
[00:18:49.380 --> 00:18:55.380]  沒有偶像是不拜神的
[00:18:55.380 --> 00:18:59.280]  當我們落在困難裡的時候
[00:18:59.280 --> 00:19:02.680]  我們會盼望什麼呢?
[00:19:02.680 --> 00:19:04.880]  一般人遇到困難
[00:19:04.880 --> 00:19:07.580]  會盼望什麼呢?
[00:19:07.580 --> 00:19:12.480]  我相信大概都是盼望早日可以脫苦海
[00:19:12.480 --> 00:19:14.880]  脫離苦難
[00:19:14.880 --> 00:19:16.980]  即使不是完全脫離
[00:19:16.980 --> 00:19:19.480]  起碼環境都改變一下
[00:19:19.480 --> 00:19:23.380]  順一點、平順、安穩一點
[00:19:23.380 --> 00:19:28.780]  但這不是主耶穌對仕美娜教會的安慰
[00:19:28.780 --> 00:19:34.080]  主耶穌知道他們當時的患難和貧困
[00:19:34.080 --> 00:19:40.180]  在第十節,主耶穌也知道他們會繼續遇到苦難
[00:19:40.180 --> 00:19:42.380]  不過主耶穌並沒有說
[00:19:42.380 --> 00:19:45.680]  不要緊,我很快會幫你脫去苦難
[00:19:45.680 --> 00:19:48.280]  不是,主耶穌沒有這樣說
[00:19:48.280 --> 00:19:52.580]  而是鼓勵他們要忠心至死
[00:19:52.580 --> 00:19:57.480]  要堅忍十天的苦難
[00:19:57.480 --> 00:19:59.880]  你遇到苦難
[00:19:59.880 --> 00:20:01.980]  苦難還會繼續來
[00:20:01.980 --> 00:20:04.180]  不過這裡十天
[00:20:04.180 --> 00:20:10.180]  大概不是說一個星期再加三天
[00:20:10.180 --> 00:20:14.080]  大概十天的意思是指一段不是很長
[00:20:14.080 --> 00:20:16.680]  也不是很短的時期
[00:20:16.680 --> 00:20:18.880]  不長因為只有十天
[00:20:18.880 --> 00:20:24.180]  不短因為不是說一兩天就過去
[00:20:24.180 --> 00:20:27.380]  在第十節也提到他們當中有一些人
[00:20:27.380 --> 00:20:31.180]  會被投進監獄
[00:20:31.180 --> 00:20:33.180]  如果是今天就好了
[00:20:33.180 --> 00:20:34.580]  投進監獄
[00:20:34.580 --> 00:20:36.780]  如果我已經一貧如洗
[00:20:36.780 --> 00:20:39.880]  投進監獄就吃皇家飯
[00:20:39.880 --> 00:20:41.280]  非常好
[00:20:41.280 --> 00:20:44.280]  但是當年被投進監獄的人
[00:20:44.280 --> 00:20:50.680]  有可能是等羅馬有競技場、有節目的時候
[00:20:50.680 --> 00:20:54.880]  這些囚犯就被他們推出去做壓軸好戲
[00:20:54.880 --> 00:21:00.580]  和野獸搏鬥
[00:21:00.580 --> 00:21:03.380]  那個是死路一條
[00:21:03.380 --> 00:21:07.580]  所以耶穌鼓勵他們要忠心至死
[00:21:07.580 --> 00:21:08.980]  並且一開始的時候
[00:21:08.980 --> 00:21:10.580]  耶穌提醒他們
[00:21:10.580 --> 00:21:12.080]  跟他們說話
[00:21:12.080 --> 00:21:14.080]  跟他們說話的那個
[00:21:14.080 --> 00:21:17.980]  是那位開始和終結
[00:21:17.980 --> 00:21:20.980]  是死而復活的
[00:21:20.980 --> 00:21:23.480]  然後鼓勵他們至死忠心
[00:21:23.480 --> 00:21:25.480]  你們的主也是死而復活的
[00:21:25.480 --> 00:21:30.080]  不用怕
[00:21:30.080 --> 00:21:33.080]  主耶穌對忠心至死的基督徒
[00:21:33.080 --> 00:21:34.780]  給他們一個應許
[00:21:34.780 --> 00:21:38.880]  他們會得生命的華冠
[00:21:38.880 --> 00:21:42.880]  原來仕美娜城在古代的世界
[00:21:42.880 --> 00:21:46.080]  是一個非常有名的名城
[00:21:46.080 --> 00:21:51.080]  當時的世代稱仕美娜城做亞西亞之冠
[00:21:51.080 --> 00:21:52.880]  冠冕的冠
[00:21:52.880 --> 00:21:56.180]  所以這裡提到生命的華冠
[00:21:56.180 --> 00:22:00.880]  是指一種光榮的生命的意思
[00:22:00.880 --> 00:22:05.180]  仕美娜教會是一間沒有被耶穌責備的教會
[00:22:05.180 --> 00:22:07.180]  耶穌鼓勵他們
[00:22:07.180 --> 00:22:09.880]  要堅持他們的信仰
