
[00:00:00.000 --> 00:00:02.000]  弟子們午安
[00:02:19.000 --> 00:02:24.000]  甚至要跟父親硬著降對抗一樣
[00:02:24.000 --> 00:02:26.000]  但我們的天父
[00:02:26.000 --> 00:02:28.000]  他是向人展示
[00:02:28.000 --> 00:02:30.000]  他連他的獨生兒子耶穌
[00:02:30.000 --> 00:02:33.000]  都為我們去捨棄
[00:02:33.000 --> 00:02:37.000]  你看天父對人那種愛是多深多大
[00:02:37.000 --> 00:02:41.000]  如果今天我們能夠明白這件事的時候
[00:02:41.000 --> 00:02:45.000]  你會看到無論今天你的生命
[00:02:45.000 --> 00:02:47.000]  你落在什麼處境下
[00:02:47.000 --> 00:02:49.000]  或者你過去大小的遭遇
[00:02:49.000 --> 00:02:52.000]  你不需要去埋怨上帝
[00:02:52.000 --> 00:02:58.000]  你知道神總有他自己的命定計劃和心意
[00:02:58.000 --> 00:03:00.000]  在每一個過程裏面
[00:03:00.000 --> 00:03:04.000]  最重要的問題就是你怎樣回應神
[00:03:04.000 --> 00:03:08.000]  照他的說話和心意來生活
[00:03:08.000 --> 00:03:11.000]  有一個撫修會的修道士
[00:03:11.000 --> 00:03:15.000]  發生了一件這樣的事
[00:03:15.000 --> 00:03:20.000]  這個是剛剛進去修道士學做兄弟
[00:03:20.000 --> 00:03:22.000]  一個小兄弟
[00:03:22.000 --> 00:03:24.000]  他們有一個規矩
[00:03:24.000 --> 00:03:26.000]  就是在這個修道院
[00:03:26.000 --> 00:03:28.000]  不可以說話
[00:03:28.000 --> 00:03:31.000]  很嚴厲的規律
[00:03:31.000 --> 00:03:37.000]  每天工作、休息、默想、經文等等
[00:03:37.000 --> 00:03:40.000]  有一條規矩很特別
[00:03:40.000 --> 00:03:43.000]  是新入職的修士要做的
[00:03:43.000 --> 00:03:47.000]  他說每三年你才可以說兩個字
[00:03:47.000 --> 00:03:48.000]  不是兩句說話
[00:03:48.000 --> 00:03:49.000]  two words
[00:03:49.000 --> 00:03:51.000]  翻譯做英文過來
[00:03:51.000 --> 00:03:53.000]  two words, only two words
[00:03:53.000 --> 00:03:56.000]  三年之後
[00:03:56.000 --> 00:04:00.000]  主管就問這個小修士
[00:04:00.000 --> 00:04:02.000]  你有什麼想說
[00:04:02.000 --> 00:04:04.000]  two words, 兩個字
[00:04:04.000 --> 00:04:07.000]  他說bad, bad
[00:04:07.000 --> 00:04:09.000]  就是那些床很差
[00:04:09.000 --> 00:04:13.000]  睡得很不舒服
[00:04:13.000 --> 00:04:14.000]  再過三年之後
[00:04:14.000 --> 00:04:15.000]  主管就問他
[00:04:15.000 --> 00:04:17.000]  你現在有什麼可以說
[00:04:17.000 --> 00:04:19.000]  他說bad food
[00:04:19.000 --> 00:04:21.000]  就是吃了六年的那些
[00:04:21.000 --> 00:04:23.000]  沒有什麼好吃的
[00:04:23.000 --> 00:04:25.000]  當然修道院那些
[00:04:25.000 --> 00:04:27.000]  餓你不死就算了
[00:04:27.000 --> 00:04:32.000]  最重要是你在當中要學習粗廉、自律
[00:04:32.000 --> 00:04:34.000]  再過三年
[00:04:34.000 --> 00:04:35.000]  就是九年了
[00:04:35.000 --> 00:04:37.000]  主管問這個小修士
[00:04:37.000 --> 00:04:40.000]  你有哪兩個字你想回應
[00:04:40.000 --> 00:04:42.000]  你猜他回答什麼
[00:04:42.000 --> 00:04:44.000]  他說no TV
[00:04:44.000 --> 00:04:47.000]  很慘,受不了
[00:04:47.000 --> 00:04:50.000]  抓了九年,很寂寞
[00:04:50.000 --> 00:04:52.000]  大家不可以說話
[00:04:52.000 --> 00:04:54.000]  連TV都不能看
[00:04:54.000 --> 00:04:56.000]  很辛苦
[00:04:56.000 --> 00:04:58.000]  去到十二年了
[00:04:58.000 --> 00:05:00.000]  主管問他
[00:05:00.000 --> 00:05:03.000]  你有什麼想說
[00:05:03.000 --> 00:05:05.000]  I quit
[00:05:05.000 --> 00:05:07.000]  真是受不了
[00:05:07.000 --> 00:05:09.000]  其實這個故事
[00:05:09.000 --> 00:05:11.000]  是不是也在反映
[00:05:11.000 --> 00:05:14.000]  我們今天有時對上帝的認識
[00:05:14.000 --> 00:05:16.000]  有偏差的時候
[00:05:16.000 --> 00:05:20.000]  你的信心也會失落在一個黑暗的裡面
[00:05:20.000 --> 00:05:22.000]  你不明白上帝為什麼
[00:05:22.000 --> 00:05:23.000]  或者容許
[00:05:23.000 --> 00:05:25.000]  今天這個世代
[00:05:25.000 --> 00:05:27.000]  或者這麼多事這麼混亂
[00:05:27.000 --> 00:05:29.000]  或者你覺得你的處境很黑暗
[00:05:29.000 --> 00:05:31.000]  甚至你不知道前路
[00:05:31.000 --> 00:05:33.000]  怎樣去解決那些問題
[00:05:33.000 --> 00:05:35.000]  正正就是在這些時候
[00:05:35.000 --> 00:05:37.000]  你要認定
[00:05:37.000 --> 00:05:40.000]  就是上帝在任何處境
[00:05:40.000 --> 00:05:42.000]  祂都是坐著為王
[00:05:42.000 --> 00:05:45.000]  祂仍然是上帝
[00:05:45.000 --> 00:05:46.000]  洪水泛濫
[00:05:46.000 --> 00:05:49.000]  但我們的主營仍是坐著為王
[00:05:49.000 --> 00:05:50.000]  這個很重要
[00:05:50.000 --> 00:05:52.000]  所以我們今天很想和大家
[00:05:52.000 --> 00:05:55.000]  去看看《馬拉基書》這本書的信息
[00:05:55.000 --> 00:05:59.000]  但不會和大家從第一章讀到第四章
[00:05:59.000 --> 00:06:03.000]  否則我們真的不夠時間講
[00:06:03.000 --> 00:06:05.000]  所以我會用一個方式
[00:06:05.000 --> 00:06:09.000]  先用背景和整本書的結構
[00:06:09.000 --> 00:06:11.000]  讓大家看到背景
[00:06:11.000 --> 00:06:13.000]  接著我只講最後的三節
[00:06:13.000 --> 00:06:15.000]  就是它的總結
[00:06:15.000 --> 00:06:18.000]  《馬拉基》第一章第一節
[00:06:18.000 --> 00:06:20.000]  講到神差遣
[00:06:20.000 --> 00:06:23.000]  祂自己這位先知
[00:06:23.000 --> 00:06:27.000]  向祂的子民去曉喻
[00:06:27.000 --> 00:06:30.000]  神有說話要和祂的百姓講
[00:06:30.000 --> 00:06:32.000]  《馬拉基》的意思就是
[00:06:32.000 --> 00:06:33.000]  My Messenger
[00:06:33.000 --> 00:06:36.000]  是被神差遣去到祂的百姓當中
[00:06:36.000 --> 00:06:38.000]  要告訴他們
[00:06:38.000 --> 00:06:40.000]  你們今天那個光景
[00:06:40.000 --> 00:06:42.000]  你們要甦醒過來
[00:06:42.000 --> 00:06:44.000]  當時的時代就是
[00:06:44.000 --> 00:06:47.000]  在公元前五世紀的時候
[00:06:47.000 --> 00:06:49.000]  中葉的這個時候
[00:06:49.000 --> 00:06:52.000]  聖殿的重建工程
[00:06:52.000 --> 00:06:54.000]  已經遠在五十年前
[00:06:54.000 --> 00:06:56.000]  在515年BC
[00:06:56.000 --> 00:06:58.000]  已經完成了
[00:06:58.000 --> 00:07:01.000]  當時就是索羅巴伯這個省長
[00:07:01.000 --> 00:07:04.000]  去收集好這個聖殿
[00:07:04.000 --> 00:07:08.000]  因為這個聖殿曾經被巴比倫王
[00:07:08.000 --> 00:07:11.000]  尼泊爾加尼沙所摧毀
[00:07:11.000 --> 00:07:13.000]  大家可以看到
[00:07:13.000 --> 00:07:14.000]  聖殿已經收集
[00:07:14.000 --> 00:07:16.000]  工程完結了
[00:07:16.000 --> 00:07:17.000]  而且
[00:07:17.000 --> 00:07:20.000]  也有波斯王差派的猶大省
[00:07:20.000 --> 00:07:22.000]  最高的省長
[00:07:22.000 --> 00:07:26.000]  還有就是以斯拉被上帝差遣
[00:07:26.000 --> 00:07:28.000]  去到神的子民裡面
[00:07:28.000 --> 00:07:30.000]  重新教他們神的律法
[00:07:30.000 --> 00:07:32.000]  還有一個很重要的領袖
[00:07:32.000 --> 00:07:33.000]  就是尼希米
[00:07:33.000 --> 00:07:36.000]  尼希米原本是做酒政的
[00:07:36.000 --> 00:07:39.000]  但是因為神的感動和差遣
[00:07:39.000 --> 00:07:43.000]  他得到波斯王的允准
[00:07:43.000 --> 00:07:47.000]  讓他回去耶路撒冷重建城牆
[00:07:47.000 --> 00:07:50.000]  連城牆都重建好了
[00:07:50.000 --> 00:07:53.000]  正正在這些背景下
[00:07:53.000 --> 00:07:55.000]  但我們要看見的
[00:07:55.000 --> 00:07:58.000]  就是宗教和社會上的問題
[00:07:58.000 --> 00:07:59.000]  仍未改變
[00:07:59.000 --> 00:08:01.000]  究竟這是什麼問題呢
[00:08:01.000 --> 00:08:03.000]  這個問題就包括神的子民
[00:08:03.000 --> 00:08:07.000]  他們與外邦的女子來通婚
[00:08:07.000 --> 00:08:10.000]  他們娶外邦女子為妻
[00:08:10.000 --> 00:08:12.000]  就是將他們所拜的偶像
[00:08:12.000 --> 00:08:15.000]  都帶入神的子民群體裡面
[00:08:15.000 --> 00:08:17.000]  神是極其憎惡的
[00:08:17.000 --> 00:08:20.000]  他們沒有好好遵守安息日
[00:08:20.000 --> 00:08:24.000]  還有他們當中的祭司也失職
[00:08:24.000 --> 00:08:26.000]  沒有好的榜樣
[00:08:26.000 --> 00:08:28.000]  甚至那些百姓覺得
[00:08:28.000 --> 00:08:32.000]  神沒有立時來施行審判
[00:08:32.000 --> 00:08:33.000]  他們就質疑
[00:08:33.000 --> 00:08:35.000]  究竟我們今天熱心去侍奉
[00:08:35.000 --> 00:08:37.000]  和遵守上帝的律法
[00:08:37.000 --> 00:08:40.000]  是不是真的有價值呢
[00:08:40.000 --> 00:08:41.000]  這些問題
[00:08:41.000 --> 00:08:44.000]  不知道你今天會不會這樣回答
[00:08:44.000 --> 00:08:48.000]  今天你環顧一下這個世代
[00:08:48.000 --> 00:08:50.000]  是不是有很多東西令你很生氣
[00:08:50.000 --> 00:08:54.000]  或者是非黑白顛倒的時候
[00:08:54.000 --> 00:08:58.000]  你說為什麼可能這樣呢
[00:08:58.000 --> 00:09:00.000]  現在有很多做父母的
[00:09:00.000 --> 00:09:02.000]  特別是在美國居住的那些
[00:09:02.000 --> 00:09:05.000]  他們要發起一個抗議行動
[00:09:05.000 --> 00:09:08.000]  就是要反對美國總統
[00:09:08.000 --> 00:09:09.000]  為什麼容許呢
[00:09:09.000 --> 00:09:12.000]  那些所謂跨性別的人士
[00:09:12.000 --> 00:09:14.000]  看到明明是男生的一個廁所
[00:09:14.000 --> 00:09:16.000]  他說我今天覺得我是女生
[00:09:16.000 --> 00:09:18.000]  我就進你男廁
[00:09:18.000 --> 00:09:21.000]  看到明明是女生的一個房間
[00:09:21.000 --> 00:09:23.000]  今天我是男人
[00:09:23.000 --> 00:09:25.000]  但我覺得我今天是像女人
[00:09:25.000 --> 00:09:28.000]  我可以進你女廁
[00:09:28.000 --> 00:09:30.000]  這個真是這麼文明的社會
[00:09:30.000 --> 00:09:33.000]  但是今天變成這樣
[00:09:33.000 --> 00:09:35.000]  所以做父母今天是很多的
[00:09:35.000 --> 00:09:37.000]  是會令他們確實有憂心
[00:09:37.000 --> 00:09:38.000]  我作為目者
[00:09:38.000 --> 00:09:41.000]  我很明白這件事
[00:09:41.000 --> 00:09:43.000]  所以香港經常說
[00:09:43.000 --> 00:09:45.000]  要贏在起跑線
[00:09:45.000 --> 00:09:46.000]  起跑線
[00:09:46.000 --> 00:09:48.000]  所以我久不久會收到
[00:09:48.000 --> 00:09:50.000]  一些父母走來
[00:09:50.000 --> 00:09:52.000]  牧師可以幫我寫推薦信
[00:09:52.000 --> 00:09:54.000]  不是幫父母寫推薦信
[00:09:54.000 --> 00:09:55.000]  是幫他的子女
[00:09:55.000 --> 00:09:57.000]  他的子女有多大
[00:09:57.000 --> 00:09:59.000]  四歲 五歲
[00:09:59.000 --> 00:10:01.000]  剛剛讀完幼稚園
[00:10:01.000 --> 00:10:03.000]  或者升小一
[00:10:03.000 --> 00:10:05.000]  我當然都會幫他寫
[00:10:05.000 --> 00:10:07.000]  他有沒有上主要學校
[00:10:07.000 --> 00:10:09.000]  問了各樣的東西
[00:10:09.000 --> 00:10:11.000]  接著他會給我一個portfolio
[00:10:11.000 --> 00:10:13.000]  四五歲已經有一個portfolio
[00:10:13.000 --> 00:10:16.000]  他們參加唱歌
[00:10:16.000 --> 00:10:18.000]  參加跳舞
[00:10:18.000 --> 00:10:21.000]  參加演講
[00:10:21.000 --> 00:10:23.000]  四五歲已經有演講了
[00:10:23.000 --> 00:10:25.000]  很厲害的
[00:10:25.000 --> 00:10:26.000]  現在的天才兒童
[00:10:26.000 --> 00:10:27.000]  個個都覺得
[00:10:27.000 --> 00:10:31.000]  香港的父母正正是覺得不要執輸
[00:10:31.000 --> 00:10:33.000]  贏在起跑線
[00:10:33.000 --> 00:10:35.000]  但我告訴大家
[00:10:35.000 --> 00:10:37.000]  德國夠先進的一個國家
[00:10:37.000 --> 00:10:39.000]  歐洲很多國家
[00:10:39.000 --> 00:10:41.000]  他們都提出什麼
[00:10:41.000 --> 00:10:42.000]  他們就說
[00:10:42.000 --> 00:10:48.000]  還原小孩子童真的歲月給他們
[00:10:48.000 --> 00:10:50.000]  其實他是小孩子的時候
[00:10:50.000 --> 00:10:52.000]  就讓他玩
[00:10:52.000 --> 00:10:54.000]  你去啟發他很多的活動
[00:10:54.000 --> 00:10:56.000]  在那些過程裏面
[00:10:56.000 --> 00:10:59.000]  你教他認識大自然
[00:10:59.000 --> 00:11:02.000]  教他做人的品格
[00:11:02.000 --> 00:11:04.000]  反而那些才重要
[00:11:04.000 --> 00:11:08.000]  但他很著重只是知識
[00:11:08.000 --> 00:11:09.000]  結果
[00:11:09.000 --> 00:11:11.000]  總之不要執輸
[00:11:11.000 --> 00:11:14.000]  全香港的家長個個都有比較
[00:11:14.000 --> 00:11:16.000]  但他很辛苦
[00:11:16.000 --> 00:11:17.000]  我最近有看過一篇文章
[00:11:17.000 --> 00:11:21.000]  他說輸在起跑線
[00:11:21.000 --> 00:11:22.000]  要故意這樣做
[00:11:22.000 --> 00:11:24.000]  輸在起跑線
[00:11:24.000 --> 00:11:26.000]  你說無所適從
[00:11:26.000 --> 00:11:28.000]  現在個個都要贏在起跑線
[00:11:28.000 --> 00:11:29.000]  我的身分證
[00:11:29.000 --> 00:11:31.000]  是不是要看著他
[00:11:31.000 --> 00:11:34.000]  他參加的我不參加
[00:11:34.000 --> 00:11:38.000]  我覺得我們真的要有一個智慧在當中
[00:11:38.000 --> 00:11:41.000]  我們要懂得去分辨
[00:11:41.000 --> 00:11:43.000]  馬拉基書整本書的結構
[00:11:43.000 --> 00:11:47.000]  我們看到第一節的標題之後
[00:11:47.000 --> 00:11:48.000]  到最後那三節
[00:11:48.000 --> 00:11:50.000]  我等一下會跟大家讀
[00:11:50.000 --> 00:11:54.000]  但中間的餡就夾著六個爭辯
[00:11:54.000 --> 00:11:56.000]  就是上帝和他的百姓
[00:11:56.000 --> 00:11:58.000]  好像在爭辯
[00:11:58.000 --> 00:12:00.000]  大家在爭議一些東西
[00:12:00.000 --> 00:12:03.000]  說你們是這樣的
[00:12:03.000 --> 00:12:05.000]  百姓就說不是
[00:12:05.000 --> 00:12:08.000]  我們這個所謂一個是控方
[00:12:08.000 --> 00:12:09.000]  一個是辯方
[00:12:09.000 --> 00:12:11.000]  辯方的百姓就說不是
[00:12:11.000 --> 00:12:12.000]  我們不是這樣的
[00:12:12.000 --> 00:12:14.000]  上帝就提出證據
[00:12:14.000 --> 00:12:16.000]  你們真的這樣
[00:12:16.000 --> 00:12:21.000]  我們今天嘗試去看看這些爭辯的時候
[00:12:21.000 --> 00:12:23.000]  你就反省一下
[00:12:23.000 --> 00:12:27.000]  究竟我們有沒有真的這樣呢
[00:12:27.000 --> 00:12:31.000]  第一方面就是他們懷疑神的愛
[00:12:31.000 --> 00:12:34.000]  上帝是一個守約斯慈愛的神
[00:12:34.000 --> 00:12:38.000]  他對以色列他的百姓
[00:12:38.000 --> 00:12:41.000]  他在當中他揀選雅各
[00:12:41.000 --> 00:12:44.000]  因為他要興起雅各
[00:12:44.000 --> 00:12:46.000]  去消滅以東人
[00:12:46.000 --> 00:12:51.000]  這是上帝在這個約裡面的一個愛
[00:12:51.000 --> 00:12:55.000]  但是神的百姓說你什麼時候愛過我們
[00:12:55.000 --> 00:12:59.000]  因為他們曾經歷過國破家亡的日子
[00:12:59.000 --> 00:13:02.000]  他們曾經看到他們的聖殿都被毀
[00:13:02.000 --> 00:13:05.000]  他們曾經有很多的問號
[00:13:05.000 --> 00:13:07.000]  我們是上帝的選民
[00:13:07.000 --> 00:13:08.000]  上帝你都這樣
[00:13:08.000 --> 00:13:09.000]  你都對我們
[00:13:09.000 --> 00:13:11.000]  他們不明白
[00:13:11.000 --> 00:13:13.000]  自己反省一下
[00:13:13.000 --> 00:13:17.000]  上帝就好像爸爸媽媽教子女
[00:13:17.000 --> 00:13:19.000]  他不會說因為你是我自己的兒女
[00:13:19.000 --> 00:13:21.000]  我就望開一面
[00:13:21.000 --> 00:13:23.000]  一樣要管教
[00:13:23.000 --> 00:13:25.000]  神的兒女不聽神的話
[00:13:25.000 --> 00:13:28.000]  你說是多不合邏輯呢
[00:13:28.000 --> 00:13:33.000]  這正是上帝要和他的百姓去爭議的一件事
[00:13:33.000 --> 00:13:35.000]  上帝在他的約裡面
[00:13:35.000 --> 00:13:37.000]  他永遠沒有失敗過
[00:13:37.000 --> 00:13:39.000]  他永遠都是守約斯慈愛
[00:13:39.000 --> 00:13:42.000]  失敗的那方永遠是百姓
[00:13:42.000 --> 00:13:43.000]  神的子民
[00:13:43.000 --> 00:13:45.000]  祭司又藐視上帝
[00:13:45.000 --> 00:13:49.000]  他們獻的是撕裂的生畜
[00:13:49.000 --> 00:13:51.000]  上帝說是一個完整的祭身
[00:13:51.000 --> 00:13:53.000]  他們就去撕裂
[00:13:53.000 --> 00:13:55.000]  要獻的那個瘸腿的
[00:13:55.000 --> 00:13:56.000]  次等的
[00:13:56.000 --> 00:13:59.000]  甚至有殘疾有病的
[00:13:59.000 --> 00:14:01.000]  那些生畜拿去獻祭
[00:14:01.000 --> 00:14:03.000]  那些便宜一點的東西
[00:14:03.000 --> 00:14:07.000]  這個是完全違反了舊約的獻祭的規矩
[00:14:07.000 --> 00:14:11.000]  神說我的祭身是要完美
[00:14:11.000 --> 00:14:12.000]  沒有瑕疵
[00:14:12.000 --> 00:14:14.000]  還是要是公的
[00:14:14.000 --> 00:14:15.000]  male的
[00:14:15.000 --> 00:14:16.000]  因為要是御表
[00:14:16.000 --> 00:14:17.000]  神的羔羊
[00:14:17.000 --> 00:14:18.000]  要來的耶穌基督
[00:14:18.000 --> 00:14:20.000]  是並沒有任何的瑕疵
[00:14:20.000 --> 00:14:22.000]  祂是完美的祭身
[00:14:22.000 --> 00:14:24.000]  祂就是神的羔羊
[00:14:24.000 --> 00:14:25.000]  為我們中人的罪
[00:14:25.000 --> 00:14:27.000]  要掛身在十架上
[00:14:27.000 --> 00:14:30.000]  這個舊約的祭禮儀式
[00:14:30.000 --> 00:14:33.000]  但竟然祭司藐視神
[00:14:33.000 --> 00:14:34.000]  他當神沒有到
[00:14:34.000 --> 00:14:36.000]  他覺得這些是無所謂的
[00:14:36.000 --> 00:14:37.000]  都是東西
[00:14:37.000 --> 00:14:39.000]  獻了就算了
[00:14:39.000 --> 00:14:40.000]  多麼的馬虎
[00:14:40.000 --> 00:14:42.000]  甚至聖經形容到
[00:14:42.000 --> 00:14:44.000]  他們嗤之以鼻
[00:14:44.000 --> 00:14:46.000]  他們以為這些東西
[00:14:46.000 --> 00:14:48.000]  做了就算了
[00:14:48.000 --> 00:14:50.000]  但是神要追討
[00:14:50.000 --> 00:14:52.000]  這些宗教領袖的罪
[00:14:52.000 --> 00:14:54.000]  祭司都沒有好的榜樣
[00:14:54.000 --> 00:14:56.000]  你不要想下面那些百姓
[00:14:56.000 --> 00:14:57.000]  好得去哪裡
[00:14:57.000 --> 00:15:00.000]  百姓就娶那些愛邦女子為妻
[00:15:00.000 --> 00:15:03.000]  將偶像帶入他們的群體
[00:15:03.000 --> 00:15:05.000]  甚至離棄了
[00:15:05.000 --> 00:15:07.000]  他們幼年所娶的妻
[00:15:07.000 --> 00:15:09.000]  毀掉那個婚約
[00:15:09.000 --> 00:15:11.000]  神也是憎惡這些的事
[00:15:11.000 --> 00:15:13.000]  他們懷疑神的公義
[00:15:13.000 --> 00:15:16.000]  在第二章十七節開始說
[00:15:16.000 --> 00:15:18.000]  他們甚至會覺得
[00:15:18.000 --> 00:15:20.000]  上帝沒有即時去審判
[00:15:20.000 --> 00:15:21.000]  那些不公義的事
[00:15:21.000 --> 00:15:23.000]  他們就開始質疑
[00:15:23.000 --> 00:15:25.000]  如果我今天熱心去侍奉
[00:15:25.000 --> 00:15:27.000]  我好好遵守神的律法
[00:15:27.000 --> 00:15:30.000]  是不是值得呢
[00:15:30.000 --> 00:15:32.000]  你想想這群百姓
[00:15:32.000 --> 00:15:34.000]  多麼歪曲
[00:15:34.000 --> 00:15:37.000]  在心裡有多大的
[00:15:37.000 --> 00:15:41.000]  對上帝的誤解在其中
[00:15:41.000 --> 00:15:44.000]  他們甚至奪取神的貢物
[00:15:44.000 --> 00:15:46.000]  在十一奉獻的事情上
[00:15:46.000 --> 00:15:50.000]  他們離開上帝的心意很遠
[00:15:50.000 --> 00:15:52.000]  上帝就挑戰他們
[00:15:52.000 --> 00:15:55.000]  你們可以來試一試我
[00:15:55.000 --> 00:16:00.000]  你們照著我的誡命來做的時候
[00:16:00.000 --> 00:16:02.000]  我天上的窗戶都為你們打開
[00:16:02.000 --> 00:16:06.000]  傾福來到你們的身上
[00:16:06.000 --> 00:16:08.000]  我們也看到最後
[00:16:08.000 --> 00:16:10.000]  他們甚至用說話去頂撞神
[00:16:10.000 --> 00:16:13.000]  他們說我們誠心侍奉神是徒然的
[00:16:13.000 --> 00:16:16.000]  那些狂傲的人反而有福
[00:16:16.000 --> 00:16:18.000]  神說你們搞錯了
[00:16:18.000 --> 00:16:22.000]  我將敬畏和思念我名字的人
[00:16:22.000 --> 00:16:26.000]  他們的名字寄在一個紀念冊上
[00:16:26.000 --> 00:16:28.000]  不是我們畢業禮的紀念冊
[00:16:28.000 --> 00:16:31.000]  上帝會記得我們今生裡面
[00:16:31.000 --> 00:16:34.000]  所做一切在他身上的事
[00:16:34.000 --> 00:16:36.000]  新約聖經保羅也說
[00:16:36.000 --> 00:16:37.000]  在基督耶穌裡面
[00:16:37.000 --> 00:16:41.000]  一切的勞苦都絕不徒然
[00:16:41.000 --> 00:16:43.000]  不徒然的 將來我們會復活
[00:16:43.000 --> 00:16:46.000]  我們要得到上帝永活的神
[00:16:46.000 --> 00:16:48.000]  給我們的賞賜
[00:16:48.000 --> 00:16:49.000]  而且在這裡
[00:16:49.000 --> 00:16:50.000]  馬拉基書說到
[00:16:50.000 --> 00:16:52.000]  在耶和華所定的日子
[00:16:52.000 --> 00:16:55.000]  祂要將義人和惡人分別出來
[00:16:55.000 --> 00:16:58.000]  侍奉神和不侍奉神的人
[00:16:58.000 --> 00:17:00.000]  都是有分別的
[00:17:00.000 --> 00:17:01.000]  所以馬拉基書
[00:17:01.000 --> 00:17:03.000]  整本書要表明
[00:17:03.000 --> 00:17:05.000]  神對我們那份愛
[00:17:05.000 --> 00:17:08.000]  透過祂和子民所立的約
[00:17:08.000 --> 00:17:09.000]  表達出來
[00:17:09.000 --> 00:17:12.000]  這是一個covenant
[00:17:12.000 --> 00:17:14.000]  而這個covenantal love
[00:17:14.000 --> 00:17:16.000]  就是舊約裡面
[00:17:16.000 --> 00:17:17.000]  眾仙之所說
[00:17:17.000 --> 00:17:19.000]  神對他的百姓所說的
[00:17:19.000 --> 00:17:21.000]  這一份愛
[00:17:21.000 --> 00:17:23.000]  希伯來文的字
[00:17:23.000 --> 00:17:25.000]  用一個字叫Hazet
[00:17:25.000 --> 00:17:27.000]  去解釋這個觀念
[00:17:27.000 --> 00:17:28.000]  而這個觀念
[00:17:28.000 --> 00:17:31.000]  在整個馬拉基書不斷出現
[00:17:31.000 --> 00:17:33.000]  神揀選雅各對付以東人
[00:17:33.000 --> 00:17:36.000]  表明祂對雅各家立約的愛
[00:17:36.000 --> 00:17:39.000]  神和利未人所立的約
[00:17:39.000 --> 00:17:41.000]  這班祭司
[00:17:41.000 --> 00:17:43.000]  就是生命和平安的約
[00:17:43.000 --> 00:17:45.000]  神和列祖所立的約
[00:17:45.000 --> 00:17:48.000]  但百姓不守婚約
[00:17:48.000 --> 00:17:49.000]  也以詭詐
[00:17:49.000 --> 00:17:53.000]  代替婚文所立的約的妻子
[00:17:53.000 --> 00:17:55.000]  神也揀選立約的使者
[00:17:55.000 --> 00:17:57.000]  去到百姓當中
[00:17:57.000 --> 00:17:58.000]  去預備人的心
