
[00:00:00.000 --> 00:00:01.300]  各位丁姐妹平安
[00:08:12.700 --> 00:08:14.700]  當時應該是有人讀完聖經
[00:08:14.700 --> 00:08:16.700]  就會坐在椅子上
[00:08:16.700 --> 00:08:17.700]  去講解
[00:08:17.700 --> 00:08:18.700]  去教導
[00:08:18.700 --> 00:08:20.700]  可想而知當時耶穌
[00:08:20.700 --> 00:08:22.700]  可能就是很直接地在說這種
[00:08:22.700 --> 00:08:25.700]  去解經教導的形態
[00:08:25.700 --> 00:08:28.700]  而不是在說文士和法利卓人日常的教導
[00:08:28.700 --> 00:08:29.700]  那種權威性
[00:08:29.700 --> 00:08:31.700]  所以耶穌邀請我們
[00:08:31.700 --> 00:08:33.700]  凡他們所吩咐你們的
[00:08:33.700 --> 00:08:36.700]  就是指當他坐在摩西的位置
[00:08:36.700 --> 00:08:41.700]  坐在從聖經裡面認真的去解釋和教導的事上
[00:08:41.700 --> 00:08:43.700]  就要謹守
[00:08:43.700 --> 00:08:44.700]  當然啦
[00:08:44.700 --> 00:08:47.700]  上帝的話語我們要去謹守是理所當然的
[00:08:47.700 --> 00:08:49.700]  所以這裡耶穌提醒我們一件很重要的事
[00:08:49.700 --> 00:08:52.700]  祂說我們不要因人廢言
[00:08:52.700 --> 00:08:54.700]  知道什麼叫做因人廢言嗎
[00:08:54.700 --> 00:08:55.700]  我們今天聽別人說話
[00:08:55.700 --> 00:08:57.700]  我們會選擇的
[00:08:57.700 --> 00:08:58.700]  通常我們選擇什麼呢
[00:08:58.700 --> 00:09:00.700]  就是選擇那個人我們喜不喜歡
[00:09:00.700 --> 00:09:01.700]  選擇那個人
[00:09:01.700 --> 00:09:03.700]  這個人我和他關係好
[00:09:03.700 --> 00:09:05.700]  這個人他的立場我認同
[00:09:05.700 --> 00:09:07.700]  所以他講的所有東西都正確
[00:09:07.700 --> 00:09:08.700]  這個人和他關係不好
[00:09:08.700 --> 00:09:09.700]  這個人立場我不認同
[00:09:09.700 --> 00:09:11.700]  他講什麼都錯了
[00:09:11.700 --> 00:09:13.700]  但其實真理是這樣的嗎
[00:09:13.700 --> 00:09:17.700]  真理會因為不同人去表達而改變的嗎
[00:09:17.700 --> 00:09:18.700]  應該不是的
[00:09:18.700 --> 00:09:19.700]  如果那個是真理的話
[00:09:19.700 --> 00:09:22.700]  就算那個人你覺得他有問題
[00:09:22.700 --> 00:09:23.700]  但他講的那個是真理的話
[00:09:23.700 --> 00:09:24.700]  其實應該都要學習
[00:09:24.700 --> 00:09:25.700]  都要認識
[00:09:25.700 --> 00:09:27.700]  我們要找回焦點
[00:09:27.700 --> 00:09:29.700]  同樣地都是焦點的問題
[00:09:29.700 --> 00:09:31.700]  當我們發現我們要學習理解的
[00:09:31.700 --> 00:09:33.700]  是上帝給我們信仰的焦點的話
[00:09:33.700 --> 00:09:35.700]  就不會因為你個人的喜好
[00:09:35.700 --> 00:09:36.700]  立場等等
[00:09:36.700 --> 00:09:40.700]  去誤會了究竟什麼是真理
[00:09:40.700 --> 00:09:42.700]  所以在這裡耶穌說
[00:09:42.700 --> 00:09:43.700]  是的
[00:09:43.700 --> 00:09:44.700]  雖然這群人是假冒為善
[00:09:44.700 --> 00:09:45.700]  這群人是有問題
[00:09:45.700 --> 00:09:47.700]  不過如果按著聖經
[00:09:47.700 --> 00:09:50.700]  按著上帝給的話語
[00:09:50.700 --> 00:09:51.700]  去解釋
[00:09:51.700 --> 00:09:52.700]  去教導的話
[00:09:52.700 --> 00:09:54.700]  我們都要聽
[00:09:54.700 --> 00:09:56.700]  這個教導很重要
[00:09:56.700 --> 00:09:57.700]  所以突然有一天
[00:09:57.700 --> 00:09:58.700]  你發覺有些人說的話
[00:09:58.700 --> 00:09:59.700]  你發覺那個人你不太喜歡他
[00:09:59.700 --> 00:10:00.700]  你更要留心聽聽
[00:10:00.700 --> 00:10:03.700]  他裡面有沒有一些值得學習的地方
[00:10:03.700 --> 00:10:04.700]  這裡耶穌繼續說
[00:10:04.700 --> 00:10:06.700]  很可惜的是什麼呢
[00:10:06.700 --> 00:10:09.700]  是這群的文士和法理錯人的狀態
[00:10:09.700 --> 00:10:10.700]  耶穌繼續提
[00:10:10.700 --> 00:10:12.700]  但不要效法他們的行為
[00:10:12.700 --> 00:10:15.700]  因為他們能說不能行
[00:10:15.700 --> 00:10:18.700]  能說不能行
[00:10:18.700 --> 00:10:22.700]  是說他們在日常生活裡面
[00:10:22.700 --> 00:10:24.700]  沒有跟他說的一致
[00:10:24.700 --> 00:10:26.700]  這個不能行
[00:10:26.700 --> 00:10:28.700]  甚至他們不是不能行這麼簡單
[00:10:28.700 --> 00:10:30.700]  他們還將難挑的重擔
[00:10:30.700 --> 00:10:32.700]  捆在了個人的肩頭上
[00:10:32.700 --> 00:10:34.700]  就是說他們不單自己不做
[00:10:34.700 --> 00:10:36.700]  還要加壓力給別人
[00:10:36.700 --> 00:10:39.700]  是啊,道是要聽的
[00:10:39.700 --> 00:10:41.700]  但更要行的
[00:10:41.700 --> 00:10:43.700]  只是說不做,口不對心
[00:10:43.700 --> 00:10:45.700]  最後只會成為一個虛偽的人
[00:10:45.700 --> 00:10:47.700]  是可悲的事
[00:10:47.700 --> 00:10:51.700]  記得《雅各書》一章22-25節這樣教導我們
[00:10:51.700 --> 00:10:54.700]  他說但是你們要作行道的人
[00:10:54.700 --> 00:10:56.700]  不只是做聽道的人
[00:10:56.700 --> 00:10:58.700]  自己欺騙自己
[00:10:58.700 --> 00:11:00.700]  因為只聽道而不行道的
[00:11:00.700 --> 00:11:02.700]  就好像一個人對著鏡子
[00:11:02.700 --> 00:11:04.700]  看了自己的面目
[00:11:04.700 --> 00:11:05.700]  知道自己本來的面目
[00:11:05.700 --> 00:11:07.700]  注視之後就離開
[00:11:07.700 --> 00:11:09.700]  立刻忘記了自己的相貌是怎樣
[00:11:09.700 --> 00:11:12.700]  唯有那些查看完美私人自由的律法
[00:11:12.700 --> 00:11:14.700]  並且時常遵守的人
[00:11:14.700 --> 00:11:16.700]  他不是聽了就忘記
[00:11:16.700 --> 00:11:18.700]  而是切實走出來
[00:11:18.700 --> 00:11:20.700]  這樣的人在所行的事上
[00:11:20.700 --> 00:11:22.700]  就必然蒙福了
[00:11:22.700 --> 00:11:24.700]  《雅各書》提醒我們
[00:11:24.700 --> 00:11:26.700]  原來有些人是去照鏡
[00:11:26.700 --> 00:11:29.700]  照完鏡,轉頭就忘記了
[00:11:29.700 --> 00:11:31.700]  甚至有些人選擇自己
[00:11:31.700 --> 00:11:33.700]  欺騙自己
[00:11:33.700 --> 00:11:35.700]  很多時候都是這樣
[00:11:35.700 --> 00:11:37.700]  其實鏡子會你回教會一段時間
[00:11:37.700 --> 00:11:39.700]  或者可能今天第一天回來也好
[00:11:39.700 --> 00:11:41.700]  信仰的道理你會明白
[00:11:41.700 --> 00:11:43.700]  不過很多時候你會覺得不是我做的
[00:11:43.700 --> 00:11:44.700]  或者遲些吧
[00:11:44.700 --> 00:11:46.700]  我用心吧,遲些吧
[00:11:46.700 --> 00:11:48.700]  暫時可能還有很多難題
[00:11:48.700 --> 00:11:50.700]  很多限制
[00:11:50.700 --> 00:11:52.700]  我們會給很多藉口,很多原因
[00:11:52.700 --> 00:11:54.700]  去讓自己忘記,甚至自己欺騙自己
[00:11:54.700 --> 00:11:56.700]  不是這樣的,是假的
[00:11:56.700 --> 00:12:00.700]  在這一代人經常有句表達
[00:12:00.700 --> 00:12:03.700]  我在網上偶爾也會看到這個說話
[00:12:03.700 --> 00:12:05.700]  認真就輸了
[00:12:05.700 --> 00:12:07.700]  你有沒有聽過?
[00:12:07.700 --> 00:12:09.700]  認真就輸了
[00:12:09.700 --> 00:12:11.700]  甚至有些人表達對承諾的回應
[00:12:11.700 --> 00:12:13.700]  我不是承諾的,說說而已
[00:12:13.700 --> 00:12:15.700]  不要那麼認真
[00:12:15.700 --> 00:12:17.700]  為什麼人不喜歡或者不選擇認真呢?
[00:12:17.700 --> 00:12:19.700]  認真很重要
[00:12:19.700 --> 00:12:21.700]  我們作為人認真是很重要
[00:12:21.700 --> 00:12:23.700]  但是很多時候他們寧願作假
[00:12:23.700 --> 00:12:25.700]  甚至扮作假
[00:12:25.700 --> 00:12:27.700]  究竟是什麼導致的呢?
[00:12:27.700 --> 00:12:30.700]  或者這個也是背後自我形象
[00:12:30.700 --> 00:12:32.700]  或者自信等等的問題
[00:12:32.700 --> 00:12:34.700]  我想起我成長的時候
[00:12:34.700 --> 00:12:36.700]  身邊總有這些人
[00:12:36.700 --> 00:12:38.700]  不知道他們身邊有沒有
[00:12:38.700 --> 00:12:40.700]  每次當要測驗考試
[00:12:40.700 --> 00:12:42.700]  就不斷說:哎呀,分不完
[00:12:42.700 --> 00:12:44.700]  沒時間分,不懂
[00:12:44.700 --> 00:12:46.700]  考完試出來第一時間就說
[00:12:46.700 --> 00:12:48.700]  哎呀,完全不懂,慘了
[00:12:48.700 --> 00:12:50.700]  然後怎樣呢?
[00:12:50.700 --> 00:12:52.700]  通常這些人是最高分的
[00:12:52.700 --> 00:12:54.700]  你覺得很奇怪
[00:12:54.700 --> 00:12:56.700]  是真的這樣嗎?
[00:12:56.700 --> 00:12:58.700]  你覺得自己笨嗎?
[00:12:58.700 --> 00:13:00.700]  他說不用溫習,也不懂
[00:13:00.700 --> 00:13:02.700]  你真的去不溫習,最後就很低分
[00:13:02.700 --> 00:13:04.700]  他就不知為何,告訴你他沒有溫習
[00:13:04.700 --> 00:13:06.700]  告訴你他完全不懂,但是他很高分
[00:13:06.700 --> 00:13:08.700]  為什麼會這樣呢?
[00:13:08.700 --> 00:13:10.700]  很明顯
[00:13:10.700 --> 00:13:12.700]  後不對心的另一個極端
[00:13:12.700 --> 00:13:14.700]  他也是一種事實
[00:13:14.700 --> 00:13:16.700]  跟他做的不相符
[00:13:16.700 --> 00:13:18.700]  他自己花了很多時間,努力,盡力
[00:13:18.700 --> 00:13:20.700]  可能蹲了幾晚通宵
[00:13:20.700 --> 00:13:22.700]  但是告訴你,我沒有
[00:13:22.700 --> 00:13:24.700]  我沒有,不懂
[00:13:24.700 --> 00:13:26.700]  為什麼會這樣做呢?
[00:13:26.700 --> 00:13:28.700]  為什麼要自己騙自己呢?
[00:13:28.700 --> 00:13:30.700]  可能就是
[00:13:30.700 --> 00:13:32.700]  當他承認了他很努力
[00:13:32.700 --> 00:13:34.700]  當他告訴你,我很盡力,我讀了很多
[00:13:34.700 --> 00:13:36.700]  我找了很多書,很有把握
[00:13:36.700 --> 00:13:38.700]  最後出來不成功的時候
[00:13:38.700 --> 00:13:40.700]  可能這樣就代表自己真正的失敗
[00:13:40.700 --> 00:13:42.700]  寧願別人不知道
[00:13:42.700 --> 00:13:44.700]  自己真正努力過
[00:13:44.700 --> 00:13:46.700]  最後如果失敗就歸咎於我沒盡力
[00:13:46.700 --> 00:13:48.700]  如果我盡力就好一點
[00:13:48.700 --> 00:13:50.700]  永遠在這個循環當中
[00:13:50.700 --> 00:13:52.700]  認真就輸了
[00:13:52.700 --> 00:13:54.700]  說到底,其實就是很怕別人
[00:13:54.700 --> 00:13:56.700]  看到真正的自己
[00:13:56.700 --> 00:13:58.700]  是不是?
[00:13:58.700 --> 00:14:00.700]  看到自己的軟弱,看到自己的限制
[00:14:00.700 --> 00:14:02.700]  不想被人看到
[00:14:02.700 --> 00:14:04.700]  甚至是一個連自己都不願意
