
[00:00:00.000 --> 00:00:04.000]  多謝主席為我們讀出這段經文
[00:02:28.000 --> 00:02:31.000]  提供我們的鼓勵
[00:02:31.000 --> 00:02:34.000]  願主祢真的讓我們在當中
[00:02:34.000 --> 00:02:37.000]  經驗祢的實在、奇妙的帶領
[00:02:37.000 --> 00:02:39.000]  我們祈禱奉耶穌一聖名祈求
[00:02:39.000 --> 00:02:43.000]  阿門
[00:02:43.000 --> 00:02:46.000]  我們很多時候都會很實在地
[00:02:46.000 --> 00:02:54.000]  被成就、工作影響了我們的心情
[00:02:54.000 --> 00:02:57.000]  我這樣說話背後的原因
[00:02:57.000 --> 00:03:00.000]  是因為我們的存在、我們的價值
[00:03:00.000 --> 00:03:06.000]  往往是會被外來的事物影響主導著
[00:03:06.000 --> 00:03:08.000]  又或者這樣說
[00:03:08.000 --> 00:03:11.000]  我的存在、我的價值
[00:03:11.000 --> 00:03:13.000]  其實某個意義
[00:03:13.000 --> 00:03:18.000]  是投射在其他人的身上
[00:03:18.000 --> 00:03:21.000]  其他的事物上
[00:03:21.000 --> 00:03:23.000]  我作為父母
[00:03:23.000 --> 00:03:26.000]  一定是因為我子女給我的價值
[00:03:26.000 --> 00:03:32.000]  我是成為別人的老師
[00:03:32.000 --> 00:03:34.000]  是因為有學生的存在
[00:03:34.000 --> 00:03:36.000]  他們怎樣看我
[00:03:36.000 --> 00:03:38.000]  我是別人的兒子
[00:03:38.000 --> 00:03:41.000]  是因為父母怎樣來對我
[00:03:41.000 --> 00:03:43.000]  在身份當中、背後
[00:03:43.000 --> 00:03:49.000]  都是顯示出我需要外來的肯定
[00:03:49.000 --> 00:03:52.000]  而且在今天的社會裡面
[00:03:52.000 --> 00:03:55.000]  工作的成就更加是一個人的價值
[00:03:55.000 --> 00:03:59.000]  和身份的一個很重要的衡量
[00:03:59.000 --> 00:04:02.000]  然而今天主耶穌的說話
[00:04:02.000 --> 00:04:06.000]  可能又帶給我們一個新的體見
[00:04:06.000 --> 00:04:09.000]  特別給我作為一個侍奉者
[00:04:09.000 --> 00:04:12.000]  帶給我新的思考
[00:04:12.000 --> 00:04:13.000]  經文一開始
[00:04:13.000 --> 00:04:14.000]  第十七節裡面就說了
[00:04:14.000 --> 00:04:18.000]  這班人回報他的成就
[00:04:18.000 --> 00:04:22.000]  我們很開心地回來跟耶穌說
[00:04:22.000 --> 00:04:26.000]  鬼都服了我們
[00:04:26.000 --> 00:04:28.000]  一個簡單的一句話
[00:04:28.000 --> 00:04:30.000]  就反映了這班門徒
[00:04:30.000 --> 00:04:32.000]  他們很雀躍、很興奮
[00:04:32.000 --> 00:04:34.000]  要知道鬼都服了我們
[00:04:34.000 --> 00:04:38.000]  那是一個很不尋常的事情
[00:04:38.000 --> 00:04:42.000]  人竟然可以戰勝屬於靈界的力量
[00:04:42.000 --> 00:04:43.000]  希臘文對於鬼的字
[00:04:43.000 --> 00:04:45.000]  用了一個demon
[00:04:45.000 --> 00:04:48.000]  即是我們常理解的惡魔
[00:04:48.000 --> 00:04:49.000]  這個惡魔的力量
[00:04:49.000 --> 00:04:52.000]  人竟然可以勝過
[00:04:52.000 --> 00:04:54.000]  他們說因你的名
[00:04:54.000 --> 00:04:56.000]  是因耶穌的名
[00:04:56.000 --> 00:04:57.000]  這個意思就是說
[00:04:57.000 --> 00:04:59.000]  在你的名之下
[00:04:59.000 --> 00:05:01.000]  很顯然是主耶穌的名字
[00:05:01.000 --> 00:05:03.000]  已經足以讓門徒經驗到
[00:05:03.000 --> 00:05:07.000]  主耶穌這個屬天的能力和權柄
[00:05:07.000 --> 00:05:09.000]  很厲害
[00:05:09.000 --> 00:05:10.000]  就靠著耶穌的名
[00:05:10.000 --> 00:05:15.000]  就已經可以勝過這些邪惡力量
[00:05:15.000 --> 00:05:17.000]  這些鬼魔
[00:05:17.000 --> 00:05:20.000]  所以雖然說他們知道
[00:05:20.000 --> 00:05:22.000]  因為是主耶穌的名字
[00:05:22.000 --> 00:05:23.000]  而有這個能力
[00:05:23.000 --> 00:05:24.000]  才有本事
[00:05:24.000 --> 00:05:26.000]  但是很明顯地
[00:05:26.000 --> 00:05:28.000]  他們因為做到了
[00:05:28.000 --> 00:05:30.000]  因為可以有能力
[00:05:30.000 --> 00:05:32.000]  去制服這些鬼而開心
[00:05:32.000 --> 00:05:35.000]  你想想如果你完成了一個project
[00:05:35.000 --> 00:05:36.000]  你做完一件事
[00:05:36.000 --> 00:05:39.000]  你自然一定很興奮
[00:05:39.000 --> 00:05:41.000]  完成了
[00:05:41.000 --> 00:05:42.000]  成了
[00:05:42.000 --> 00:05:43.000]  這個感覺
[00:05:43.000 --> 00:05:45.000]  而且在門徒身上
[00:05:45.000 --> 00:05:48.000]  他們更加能夠因為親身體會到
[00:05:48.000 --> 00:05:51.000]  原來我們所信的這位耶穌基督
[00:05:51.000 --> 00:05:52.000]  真是有本領
[00:05:52.000 --> 00:05:53.000]  有權威
[00:05:53.000 --> 00:05:54.000]  有大能的
[00:05:54.000 --> 00:05:56.000]  更加高興
[00:05:56.000 --> 00:05:57.000]  想都想不到
[00:05:57.000 --> 00:06:00.000]  原來可以制服到鬼
[00:06:00.000 --> 00:06:03.000]  我做到了
[00:06:03.000 --> 00:06:05.000]  我做得到了
[00:06:05.000 --> 00:06:08.000]  我相信是每一個侍奉上帝的人
[00:06:08.000 --> 00:06:11.000]  不會拒絕的一種心願
[00:06:11.000 --> 00:06:13.000]  你侍奉上帝
[00:06:13.000 --> 00:06:14.000]  會不會說
[00:06:14.000 --> 00:06:15.000]  不要緊
[00:06:15.000 --> 00:06:16.000]  做不做到
[00:06:16.000 --> 00:06:18.000]  沒有所謂
[00:06:18.000 --> 00:06:21.000]  你一定有個期望
[00:06:21.000 --> 00:06:25.000]  一定期望你做到的是有過後
[00:06:25.000 --> 00:06:29.000]  所以那種我做到的滿足感
[00:06:29.000 --> 00:06:32.000]  為什麼在耶穌眼中就說
[00:06:32.000 --> 00:06:36.000]  你的名字被記錄在天上
[00:06:36.000 --> 00:06:38.000]  是更加重要呢
[00:06:38.000 --> 00:06:40.000]  更有價值
[00:06:40.000 --> 00:06:42.000]  更值得高興呢
[00:06:42.000 --> 00:06:43.000]  我們要留意
[00:06:43.000 --> 00:06:44.000]  當耶穌說這句話
[00:06:44.000 --> 00:06:46.000]  祂說要因你們的名記錄
[00:06:46.000 --> 00:06:48.000]  在天上歡喜的時候
[00:06:48.000 --> 00:06:51.000]  祂在用一個完成時態的敘述
[00:06:51.000 --> 00:06:52.000]  就是說
[00:06:52.000 --> 00:06:54.000]  我們的名
[00:06:54.000 --> 00:06:56.000]  門徒你們的名
[00:06:56.000 --> 00:06:58.000]  已經被記錄了
[00:06:58.000 --> 00:07:00.000]  什麼時候記錄的
[00:07:00.000 --> 00:07:02.000]  將來的事
[00:07:02.000 --> 00:07:03.000]  明顯不是
[00:07:03.000 --> 00:07:05.000]  因為已經完成了
[00:07:05.000 --> 00:07:06.000]  就是說
[00:07:06.000 --> 00:07:08.000]  已經做了
[00:07:08.000 --> 00:07:10.000]  是不是因為侍奉有過後
[00:07:10.000 --> 00:07:12.000]  即時就加分呢
[00:07:12.000 --> 00:07:14.000]  顯然更加不是
[00:07:14.000 --> 00:07:17.000]  因為耶穌正正是比較
[00:07:17.000 --> 00:07:21.000]  不要因為你們的成就而開心
[00:07:21.000 --> 00:07:25.000]  顯然只有一個最大的可能
[00:07:25.000 --> 00:07:28.000]  就是上帝可能很早
[00:07:28.000 --> 00:07:32.000]  已經記錄了我們的名字
[00:07:32.000 --> 00:07:34.000]  如果這個是真的話
[00:07:34.000 --> 00:07:37.000]  我們有沒有聖經來去理解
[00:07:37.000 --> 00:07:40.000]  給我們的參考之前呢
[00:07:40.000 --> 00:07:42.000]  我看到詩篇139篇裏面
[00:07:42.000 --> 00:07:45.000]  有幾節很有意思的描述
[00:07:45.000 --> 00:07:47.000]  詩人說我的肺腑是你所做的
[00:07:47.000 --> 00:07:50.000]  我在無腹中你已經偏激我
[00:07:50.000 --> 00:07:51.000]  我要稱謝你
[00:07:51.000 --> 00:07:54.000]  因為我受造奇妙可畏
[00:07:54.000 --> 00:07:55.000]  你的作為奇妙
[00:07:55.000 --> 00:07:58.000]  這是我深深知道的
[00:07:58.000 --> 00:07:59.000]  我在暗中受造
[00:07:59.000 --> 00:08:01.000]  在地的深處被塑造
[00:08:01.000 --> 00:08:04.000]  那時我的形體並不向你隱藏
[00:08:04.000 --> 00:08:05.000]  我未成形的體質
[00:08:05.000 --> 00:08:08.000]  你的眼早已看見了
[00:08:08.000 --> 00:08:09.000]  你鎖定的日子
[00:08:09.000 --> 00:08:10.000]  我尚未到一日
[00:08:10.000 --> 00:08:14.000]  都在你的冊子上寫了
[00:08:14.000 --> 00:08:20.000]  一個很特別的形容
[00:08:20.000 --> 00:08:21.000]  原來我們的名字
[00:08:21.000 --> 00:08:26.000]  早已在上帝的冊子上寫了
[00:08:26.000 --> 00:08:27.000]  這是什麼冊子呢
[00:08:27.000 --> 00:08:30.000]  有些經學者認為是生命冊
[00:08:30.000 --> 00:08:33.000]  我姑且不太快去為這個冊子定位
[00:08:33.000 --> 00:08:34.000]  是生命冊
[00:08:34.000 --> 00:08:39.000]  總之原來上帝已經記錄了這個名字
[00:08:39.000 --> 00:08:42.000]  詩篇139篇還有兩句很有意思的話
[00:08:42.000 --> 00:08:43.000]  繼續下去
[00:08:43.000 --> 00:08:44.000]  上帝啊
[00:08:44.000 --> 00:08:46.000]  你的意念向我何等寶貴
[00:08:46.000 --> 00:08:48.000]  其數何等眾多
[00:08:48.000 --> 00:08:50.000]  我若數點比海沙更多
[00:08:50.000 --> 00:08:53.000]  我睡醒的時候仍和你同在
[00:08:53.000 --> 00:08:57.000]  這個從創造的時間線來展示的關係
[00:08:57.000 --> 00:09:03.000]  反映了上帝早在我們出現的時候
[00:09:03.000 --> 00:09:05.000]  就已經認識我們
[00:09:05.000 --> 00:09:08.000]  甚至乎名字都已經記下了
[00:09:08.000 --> 00:09:10.000]  起了名字
[00:09:10.000 --> 00:09:15.000]  如果嘗試用這樣的情景來對比
[00:09:15.000 --> 00:09:20.000]  好像我們父母或我自己做父親
[00:09:20.000 --> 00:09:23.000]  我女兒還未生出來的時候
[00:09:23.000 --> 00:09:25.000]  已經改了名字
[00:09:25.000 --> 00:09:27.000]  我知道她
[00:09:27.000 --> 00:09:29.000]  我認識她
[00:09:29.000 --> 00:09:33.000]  從這樣的角度來講
[00:09:33.000 --> 00:09:37.000]  原來我們已經在上帝的計劃之中
[00:09:37.000 --> 00:09:42.000]  名字被記錄在冊上
[00:09:42.000 --> 00:09:44.000]  名字被記錄在天上
[00:09:44.000 --> 00:09:47.000]  原來那就是最原始的關係
[00:09:47.000 --> 00:09:49.000]  上帝和我們的關係
[00:09:49.000 --> 00:09:52.000]  創造的關係
[00:09:52.000 --> 00:09:55.000]  這個時候我什麼都沒有做過
[00:09:55.000 --> 00:09:58.000]  上帝不是因為我做了什麼
[00:09:58.000 --> 00:10:01.000]  而去記錄我的名字
[00:10:01.000 --> 00:10:03.000]  所以我們可以再從耶穌基督
[00:10:03.000 --> 00:10:06.000]  和門徒的關係來思考
[00:10:06.000 --> 00:10:11.000]  這個名字的意義是怎樣來的呢
[00:10:11.000 --> 00:10:16.000]  名字為什麼更加值得我們去留心呢
[00:10:16.000 --> 00:10:18.000]  天上有我們的名字
[00:10:18.000 --> 00:10:20.000]  為什麼這麼重要呢
[00:10:20.000 --> 00:10:23.000]  耶穌和門徒的關係
[00:10:23.000 --> 00:10:26.000]  是始於呼召
[00:10:26.000 --> 00:10:28.000]  耶穌呼召人的時候
[00:10:28.000 --> 00:10:33.000]  也不是因為那個人做過什麼
[00:10:33.000 --> 00:10:36.000]  這個就是最原始的關係
[00:10:36.000 --> 00:10:40.000]  是一個從創造的關係來看
[00:10:40.000 --> 00:10:42.000]  從呼召那一刻開始
[00:10:42.000 --> 00:10:45.000]  耶穌就帶給每一個被祂呼召的人
[00:10:45.000 --> 00:10:47.000]  新的生命
[00:10:47.000 --> 00:10:50.000]  這個才是值得我們高興的事
[00:10:50.000 --> 00:10:52.000]  值得我們珍惜的事
[00:10:52.000 --> 00:10:54.000]  一個很有價值的事
[00:10:54.000 --> 00:10:56.000]  被主耶穌呼喚
[00:10:56.000 --> 00:11:00.000]  是因為在天上有我的名字被記錄
[00:11:00.000 --> 00:11:02.000]  不是因為有成就
[00:11:02.000 --> 00:11:05.000]  而是被揀選的一個身份
[00:11:05.000 --> 00:11:07.000]  這是耶穌的心意
[00:11:07.000 --> 00:11:09.000]  耶穌提醒門徒
[00:11:09.000 --> 00:11:11.000]  不要因為你的成就
[00:11:11.000 --> 00:11:14.000]  你做到什麼而要歡喜
[00:11:14.000 --> 00:11:18.000]  更加值得歡喜的是你有份
[00:11:18.000 --> 00:11:20.000]  你在天上有份
[00:11:20.000 --> 00:11:23.000]  但耶穌不是否定做事要成功
[00:11:23.000 --> 00:11:25.000]  要有果效
[00:11:25.000 --> 00:11:28.000]  祂只是在這個時候提醒我們
[00:11:28.000 --> 00:11:32.000]  不要讓成就來掩蓋一切
[00:11:32.000 --> 00:11:36.000]  背後你和祂的關係更加重要
[00:11:36.000 --> 00:11:40.000]  我們從彼得的人生來看
[00:11:40.000 --> 00:11:45.000]  他最初也是被主耶穌呼喚
[00:11:45.000 --> 00:11:47.000]  然後跟隨
[00:11:47.000 --> 00:11:49.000]  甚至乎後來
[00:11:49.000 --> 00:11:52.000]  耶穌為他改了名字
[00:11:52.000 --> 00:11:55.000]  所以我們要留心
[00:11:55.000 --> 00:11:57.000]  我們擁有屬天的身份
[00:11:57.000 --> 00:12:00.000]  比起在我們生活裡有所作為
[00:12:00.000 --> 00:12:03.000]  更加重要
[00:12:03.000 --> 00:12:07.000]  重要的是成功、成就、做到事
[00:12:07.000 --> 00:12:10.000]  有果效、有數字
[00:12:10.000 --> 00:12:12.000]  這不是錯
[00:12:12.000 --> 00:12:14.000]  不過我們要留心
[00:12:14.000 --> 00:12:17.000]  在這個時候更加要留意
[00:12:17.000 --> 00:12:20.000]  背後上帝和我們的關係
[00:12:20.000 --> 00:12:22.000]  有這個關係成為我們的保障的時候
[00:12:22.000 --> 00:12:24.000]  我們更加要留心
[00:12:24.000 --> 00:12:27.000]  在意的是上帝怎麼看我們的成就
[00:12:27.000 --> 00:12:30.000]  我們在做什麼
[00:12:30.000 --> 00:12:35.000]  前面我們說了耶穌提醒門徒的開心
[00:12:35.000 --> 00:12:38.000]  應該轉移到身份裡
[00:12:38.000 --> 00:12:41.000]  現在輪到耶穌自己開心
[00:12:41.000 --> 00:12:44.000]  21、22節兩節經文裡
[00:12:44.000 --> 00:12:46.000]  是連接著前面的場景
[00:12:46.000 --> 00:12:49.000]  由門徒的開心進入到耶穌的開心
[00:12:49.000 --> 00:12:51.000]  或者我順帶一提
[00:12:51.000 --> 00:12:55.000]  在聖經裡能夠很具體地提到耶穌的喜樂
[00:12:55.000 --> 00:12:57.000]  就只有這裡記載
[00:12:57.000 --> 00:13:00.000]  當中有沒有一些特別的地方
[00:13:00.000 --> 00:13:01.000]  值得我們發掘呢
[00:13:01.000 --> 00:13:03.000]  有機會跟大家再分享
[00:13:03.000 --> 00:13:06.000]  很明顯在這裡耶穌的喜樂
[00:13:06.000 --> 00:13:08.000]  在原文的希臘文裡表達
[00:13:08.000 --> 00:13:11.000]  包含著在聖靈中的意思
[00:13:11.000 --> 00:13:13.000]  聖靈的感動
[00:13:13.000 --> 00:13:20.000]  就是說耶穌在聖靈裡帶來的反應
[00:13:20.000 --> 00:13:25.000]  就是說耶穌是有從天上而來的感動
[00:13:25.000 --> 00:13:29.000]  來跟聖靈和耶穌一起
[00:13:29.000 --> 00:13:33.000]  回應這個時候這72人的回報大會
[00:13:33.000 --> 00:13:37.000]  耶穌對天父的稱呼也反映了在這一刻
[00:13:37.000 --> 00:13:39.000]  在耶穌心裡的思緒裡
[00:13:39.000 --> 00:13:42.000]  他連繫到這位主的屬性
[00:13:42.000 --> 00:13:44.000]  是一位創造生命的主
[00:13:44.000 --> 00:13:47.000]  他說「父啊 天地的主」
[00:13:47.000 --> 00:13:52.000]  天地的主這個表達的含義裡
[00:13:52.000 --> 00:13:57.000]  充滿了猶太人對創造主的心意表達
[00:13:57.000 --> 00:13:59.000]  詩篇115篇裡曾經這樣說
[00:13:59.000 --> 00:14:01.000]  「耶和華向來顧念我們
[00:14:01.000 --> 00:14:04.000]  他還要賜福 賜福給以色列家
[00:14:04.000 --> 00:14:06.000]  賜福給阿倫家
[00:14:06.000 --> 00:14:08.000]  凡敬畏耶和華的
[00:14:08.000 --> 00:14:10.000]  無論大小主必賜福給他
[00:14:10.000 --> 00:14:15.000]  願耶和華使你們和你們的子孫日漸增加
[00:14:15.000 --> 00:14:17.000]  你們夢了耶和華的福
[00:14:17.000 --> 00:14:21.000]  他是創造天地的主宰」
[00:14:21.000 --> 00:14:24.000]  我們在詩篇裡看到他的情感
[00:14:24.000 --> 00:14:26.000]  他對上帝的描述
[00:14:26.000 --> 00:14:29.000]  上帝賜人福氣
[00:14:29.000 --> 00:14:32.000]  他是創造主 擁有主權
[00:14:32.000 --> 00:14:35.000]  是一種關係
[00:14:35.000 --> 00:14:37.000]  這位創造天地的主
[00:14:37.000 --> 00:14:42.000]  這時候傳遞著怎樣的美意給主耶穌呢
[00:14:42.000 --> 00:14:46.000]  主耶穌說「你的美意本是如此」
[00:14:46.000 --> 00:14:51.000]  耶穌看到一個上帝是什麼心意呢
[00:14:51.000 --> 00:14:53.000]  留意我們看看
[00:14:53.000 --> 00:14:56.000]  耶穌的歡喜還有一個地方
[00:14:56.000 --> 00:14:58.000]  祂和門徒的歡喜
[00:14:58.000 --> 00:15:00.000]  我們在中文可能看不到
[00:15:00.000 --> 00:15:03.000]  希臘文用了兩個不同的希臘文字
[00:15:03.000 --> 00:15:06.000]  耶穌的歡喜帶著一種興高采烈
[00:15:06.000 --> 00:15:09.000]  很強烈的那種情感 很雀躍的
[00:15:09.000 --> 00:15:11.000]  而門徒的歡喜
[00:15:11.000 --> 00:15:16.000]  是一種相對來說沒有耶穌那麼強烈的希臘文
[00:15:16.000 --> 00:15:20.000]  上帝的美意是什麼一回事
[00:15:20.000 --> 00:15:25.000]  竟然能夠令到耶穌那麼興高采烈呢
[00:15:25.000 --> 00:15:27.000]  耶穌提到的「這些事」
[00:15:27.000 --> 00:15:29.000]  就是關鍵之處
[00:15:29.000 --> 00:15:30.000]  是什麼事呢
[00:15:30.000 --> 00:15:35.000]  是不是前面那些人說的戰勝撒旦的事呢
[00:15:35.000 --> 00:15:38.000]  主耶穌說「這件事只是向嬰孩啟示
[00:15:38.000 --> 00:15:41.000]  又或者有子和主所願意啟示的人才
[00:15:41.000 --> 00:15:43.000]  知道父是誰」
[00:15:43.000 --> 00:15:46.000]  說的是什麼事呢
[00:15:46.000 --> 00:15:51.000]  或者我試著和大家解釋當中的意思
[00:15:51.000 --> 00:15:53.000]  知道子是誰
[00:15:53.000 --> 00:15:56.000]  和知道父是誰
[00:15:56.000 --> 00:15:58.000]  是和啟示有關
[00:15:58.000 --> 00:16:01.000]  我們可以看到經文裡面很明顯的說
[00:16:01.000 --> 00:16:04.000]  一切都是我父交給我的
[00:16:04.000 --> 00:16:07.000]  除了父沒有人知道子是誰
[00:16:07.000 --> 00:16:16.000]  除了子和子所願意啟示的人
[00:16:16.000 --> 00:16:18.000]  沒有人知道父是誰
[00:16:18.000 --> 00:16:21.000]  也就是說如果要認識父
[00:16:21.000 --> 00:16:23.000]  我們需要透過耶穌基督
[00:16:23.000 --> 00:16:26.000]  但是耶穌基督也要有一個條件
[00:16:26.000 --> 00:16:29.000]  就是我願意告訴你
[00:16:29.000 --> 00:16:31.000]  你才知道
[00:16:31.000 --> 00:16:33.000]  在這個邏輯關係之下
[00:16:33.000 --> 00:16:37.000]  很明顯在這裡強調的就是一個啟示
[00:16:37.000 --> 00:16:39.000]  這個啟示的意思就是說
[00:16:39.000 --> 00:16:41.000]  我藉著某些事物來揭露出
[00:16:41.000 --> 00:16:45.000]  另一個事物對象的途徑
[00:16:45.000 --> 00:16:47.000]  換言之我要認識天父
[00:16:47.000 --> 00:16:51.000]  我們一定要透過耶穌基督
[00:16:51.000 --> 00:16:53.000]  這個就是邏輯
[00:16:53.000 --> 00:16:56.000]  耶穌說除了子沒有人知道父
[00:16:56.000 --> 00:16:59.000]  說了這個啟示的過程
[00:16:59.000 --> 00:17:01.000]  我們只可以透過耶穌基督
[00:17:01.000 --> 00:17:05.000]  來認識這位創造天地的主
[00:17:05.000 --> 00:17:07.000]  我們對天父的認識
[00:17:07.000 --> 00:17:09.000]  就要從耶穌而來
[00:17:09.000 --> 00:17:11.000]  就是這個關係
[00:17:11.000 --> 00:17:13.000]  我們可能要問一個問題
[00:17:13.000 --> 00:17:15.000]  我們對耶穌的認識
[00:17:15.000 --> 00:17:17.000]  又如何看得到呢
[00:17:17.000 --> 00:17:22.000]  如果按照在經文裡鋪陳出來的事物
[00:17:22.000 --> 00:17:25.000]  就是耶穌所做的一切
[00:17:25.000 --> 00:17:29.000]  我們可以透過耶穌所做的一切
[00:17:29.000 --> 00:17:31.000]  來認識祂
[00:17:31.000 --> 00:17:32.000]  在這個時刻
[00:17:32.000 --> 00:17:33.000]  在這個場景
[00:17:33.000 --> 00:17:37.000]  門徒就是透過耶穌賦予他們的權柄
[00:17:37.000 --> 00:17:39.000]  他們能夠成功制服鬼
[00:17:39.000 --> 00:17:45.000]  而認識到耶穌的超然身份的經驗
[00:17:45.000 --> 00:17:47.000]  耶穌原來是真的
[00:17:47.000 --> 00:17:49.000]  耶穌原來是有能力的
[00:17:49.000 --> 00:17:51.000]  我跟著祂的做法
[00:17:51.000 --> 00:17:53.000]  跟著祂的吩咐
[00:17:53.000 --> 00:17:55.000]  是有效的
[00:17:55.000 --> 00:18:00.000]  這個就是意思
[00:18:00.000 --> 00:18:02.000]  我們認識到耶穌
[00:18:02.000 --> 00:18:05.000]  同時進一步就能夠認識到天父
[00:18:05.000 --> 00:18:08.000]  認識到天父和耶穌的關係
[00:18:08.000 --> 00:18:11.000]  這個父與子的關係
[00:18:11.000 --> 00:18:13.000]  從這樣的關係裡
[00:18:13.000 --> 00:18:15.000]  我們再進一步去理解
[00:18:15.000 --> 00:18:20.000]  天父的美意是怎麼一回事呢
[00:18:20.000 --> 00:18:26.000]  如果耶穌期望人認識祂 認識天父
[00:18:26.000 --> 00:18:32.000]  這樣天父同樣很在意我們是否認識祂
[00:18:32.000 --> 00:18:40.000]  天父是否很期待著我們和祂有這個關係呢
[00:18:40.000 --> 00:18:43.000]  天父的心意就是這樣
[00:18:43.000 --> 00:18:45.000]  按照前面兩段經文
[00:18:45.000 --> 00:18:47.000]  十七二十節和二十一二十二節
[00:18:47.000 --> 00:18:54.000]  我們可以看到明智的重要
[00:18:54.000 --> 00:18:59.000]  明智顯然可以帶給我們一個很重要的結論
[00:18:59.000 --> 00:19:04.000]  如果天父是看重我們和祂的原本關係
[00:19:04.000 --> 00:19:08.000]  創造的主和被造的人那份本來的關係
[00:19:08.000 --> 00:19:11.000]  我們還記得在《創世紀》裡說
[00:19:11.000 --> 00:19:13.000]  當祂做到人的時候
[00:19:13.000 --> 00:19:15.000]  結束了整個創造的時候
[00:19:15.000 --> 00:19:18.000]  祂說甚好來形容
[00:19:18.000 --> 00:19:20.000]  上帝看重我們
[00:19:20.000 --> 00:19:22.000]  天父看重我們
[00:19:22.000 --> 00:19:24.000]  天父已經早已認識我們
[00:19:24.000 --> 00:19:26.000]  這就是耶穌強調的地方
[00:19:26.000 --> 00:19:34.000]  祂強調我們要認識創造主
[00:19:34.000 --> 00:19:39.000]  創造主和我們的關係相比於我們做到大事
[00:19:39.000 --> 00:19:42.000]  做到好事出來更加重要
[00:19:42.000 --> 00:19:45.000]  這就是主耶穌的心意
[00:19:45.000 --> 00:19:49.000]  同樣也是主耶穌在這個心意之下
[00:19:49.000 --> 00:19:52.000]  對天父上帝的讚美的說話
[00:19:52.000 --> 00:19:56.000]  二十一大二節裡正正是一個
[00:19:56.000 --> 00:19:59.000]  我突然想一想
[00:19:59.000 --> 00:20:02.000]  耶穌究竟唱歌是怎樣的聲音呢
[00:20:02.000 --> 00:20:04.000]  我相信一定比我好聽
[00:20:04.000 --> 00:20:08.000]  這一段很有意思的讚美說話
[00:20:08.000 --> 00:20:13.000]  來提醒我們天父很珍惜我們
[00:20:13.000 --> 00:20:16.000]  看重我們
[00:20:16.000 --> 00:20:18.000]  我們呢?
