
[00:00:00.000 --> 00:00:03.680]  好 我們今天的講題就是「不變的真理」
[00:05:16.800 --> 00:05:20.280]  令到你這麼遠都會來到我們當中
[00:05:20.280 --> 00:05:21.880]  她說敬拜神
[00:05:21.880 --> 00:05:23.800]  她說我一生在神的裏面
[00:05:23.800 --> 00:05:27.440]  我感受到我經歷過很多神的預備
[00:05:27.440 --> 00:05:29.440]  所以能夠行得走得的時候
[00:05:29.440 --> 00:05:33.200]  今天她仍然願意每一個星期日
[00:05:33.200 --> 00:05:36.200]  她轉兩次車來到當中
[00:05:36.200 --> 00:05:37.600]  她是一個人來的
[00:05:37.600 --> 00:05:39.600]  來到去敬拜主
[00:05:39.600 --> 00:05:43.920]  這個都是讓我們很大的一個恩惠
[00:05:43.920 --> 00:05:48.040]  和令到我自己個人一個很大很大的一個鼓勵
[00:05:48.040 --> 00:05:49.000]  剛才我們講了
[00:05:49.000 --> 00:05:52.280]  人生時節就好像四季一樣
[00:05:52.280 --> 00:05:55.920]  春夏秋冬
[00:05:55.920 --> 00:05:57.400]  我們一出生
[00:05:57.400 --> 00:06:03.080]  就以一出生已經在一個時間的輪盤的一個時段的裏面
[00:06:03.080 --> 00:06:06.960]  小時候不懂得看十二小時或者二十四小時
[00:06:06.960 --> 00:06:08.760]  到我懂得看的時候
[00:06:08.760 --> 00:06:11.120]  我就會發覺一件事
[00:06:11.120 --> 00:06:15.400]  原來我每天睜開眼睛都在追趕一些時間
[00:06:15.400 --> 00:06:18.640]  追趕一些時間去做一些事情
[00:06:18.640 --> 00:06:22.160]  早堂的時候我和一班弟兄姊妹去分享
[00:06:22.160 --> 00:06:26.600]  我是需要有教鬧鐘去提醒我起身的
[00:06:26.600 --> 00:06:28.000]  以前教一個
[00:06:28.000 --> 00:06:29.440]  因為曾經有一個經驗
[00:06:29.440 --> 00:06:31.840]  就是鬧鐘停了電之後
[00:06:31.840 --> 00:06:33.240]  它就不是一停即刻停
[00:06:33.240 --> 00:06:34.440]  它是漸進式
[00:06:34.440 --> 00:06:35.600]  慢慢停
[00:06:35.600 --> 00:06:36.640]  停下半個鐘
[00:06:36.640 --> 00:06:37.840]  停下一個鐘
[00:06:37.840 --> 00:06:40.400]  錯覺上以為那個鐘在走
[00:06:40.400 --> 00:06:43.360]  直到停到不響為止
[00:06:43.360 --> 00:06:46.240]  所以今天我教鬧鐘起身
[00:06:46.240 --> 00:06:47.760]  我就要教兩個
[00:06:47.760 --> 00:06:49.680]  一個做後備
[00:06:49.680 --> 00:06:52.160]  我換電芯的時候就不會兩個一起換
[00:06:52.160 --> 00:06:53.920]  就是以防兩個一起停
[00:06:53.920 --> 00:06:58.480]  我就換完一個就是大家交替時間
[00:06:58.480 --> 00:07:01.600]  做一個幫助
[00:07:01.600 --> 00:07:03.920]  很多時候我都不太相信手錶的時間
[00:07:03.920 --> 00:07:06.200]  因為我有一個經驗告訴我
[00:07:06.200 --> 00:07:09.360]  我上班的時候以為有一個小時的時間
[00:07:09.360 --> 00:07:10.560]  預定在這裡
[00:07:10.560 --> 00:07:12.680]  我還可以去到那裡吃個早餐
[00:07:12.680 --> 00:07:14.320]  慢慢思思然上班
[00:07:14.320 --> 00:07:17.320]  當我看到坐車旁邊那個人的手錶的時候
[00:07:17.320 --> 00:07:19.000]  發覺已經夠鐘的時候
[00:07:19.000 --> 00:07:21.360]  原來我發覺我遲到了
[00:07:21.360 --> 00:07:24.600]  所以我對於時間上自己戴著的手錶
[00:07:24.600 --> 00:07:27.520]  我都不是很確信
[00:07:27.520 --> 00:07:29.280]  因為那個是電子錶
[00:07:29.280 --> 00:07:30.680]  經過那次之後
[00:07:30.680 --> 00:07:33.360]  我發覺原來電子的東西是要換的
[00:07:33.360 --> 00:07:34.440]  是要換才會動
[00:07:34.440 --> 00:07:37.400]  跟上年的錶是很不同
[00:07:37.400 --> 00:07:38.920]  很多時候坐車的時候
[00:07:38.920 --> 00:07:42.360]  我都會不經意地看看旁邊那個人幾點
[00:07:42.360 --> 00:07:44.320]  去肯定我自己
[00:07:44.320 --> 00:07:47.280]  又或者我拿著手提電話按著看看幾點
[00:07:47.280 --> 00:07:51.640]  它肯定我自己的手錶那個點數那個時間報時
[00:07:51.640 --> 00:07:54.480]  有沒有遲了各樣的東西
[00:07:54.480 --> 00:07:55.600]  還有我有個習慣
[00:07:55.600 --> 00:07:58.360]  我會將我的手錶調快五至十分鐘
[00:07:58.360 --> 00:08:02.200]  就算它慢起來都是慢五分鐘、十分鐘
[00:08:02.200 --> 00:08:03.440]  當我看到的時候
[00:08:03.440 --> 00:08:06.480]  我發覺是趕快去整理一下手錶
[00:08:06.480 --> 00:08:10.720]  生老病死是人生必經的階段
[00:08:10.720 --> 00:08:11.920]  好像四季一樣
[00:08:11.920 --> 00:08:13.120]  春夏秋冬
[00:08:13.120 --> 00:08:17.080]  我們用一生看著一個時鐘去劃分的時候
[00:08:17.080 --> 00:08:21.000]  由早期的二少青的時間
[00:08:21.000 --> 00:08:22.720]  我們當是春天
[00:08:22.720 --> 00:08:26.240]  這段時間很忙碌於學業
[00:08:26.240 --> 00:08:28.440]  升完一個階段又一個階段
[00:08:28.440 --> 00:08:29.800]  很多的功課
[00:08:29.800 --> 00:08:31.320]  現今很多的活動
[00:08:31.320 --> 00:08:32.560]  很多的補習
[00:08:32.560 --> 00:08:36.040]  很多的需要做的事情
[00:08:36.040 --> 00:08:37.440]  那些學生
[00:08:37.440 --> 00:08:39.160]  去到二十歲過後
[00:08:39.160 --> 00:08:41.120]  陸續出來社會工作了
[00:08:41.120 --> 00:08:42.160]  夏天
[00:08:42.160 --> 00:08:44.160]  好像另一個人生的階段
[00:08:44.160 --> 00:08:45.640]  就是一個成年人的階段
[00:08:45.640 --> 00:08:47.600]  約莫去到四十歲左右
[00:08:47.600 --> 00:08:49.760]  這個階段經歷豐富了
[00:08:49.760 --> 00:08:52.160]  這個階段你會經歷拍拖
[00:08:52.160 --> 00:08:53.480]  經歷戀愛
[00:08:53.480 --> 00:08:54.640]  結婚
[00:08:54.640 --> 00:08:56.280]  進入婚姻的裏面
[00:08:56.280 --> 00:08:57.400]  組織家庭
[00:08:57.400 --> 00:08:59.640]  甚至開始生兒育女
[00:08:59.640 --> 00:09:02.440]  有一些在這個階段的裏面
[00:09:02.440 --> 00:09:04.120]  在社會上、工作上
[00:09:04.120 --> 00:09:06.320]  是事業開始有成就了
[00:09:06.320 --> 00:09:07.880]  事業有少少的成就
[00:09:07.880 --> 00:09:11.080]  或者開始進入事業有成就的時間
[00:09:11.080 --> 00:09:13.280]  不經不覺忙忙碌碌
[00:09:13.280 --> 00:09:14.640]  就過了四十歲
[00:09:14.640 --> 00:09:16.320]  就去到第三個階段
[00:09:16.320 --> 00:09:18.200]  就是到我們的秋天了
[00:09:18.200 --> 00:09:20.200]  四十到六十歲的裏面
[00:09:20.200 --> 00:09:22.200]  就一個二十年的日子
[00:09:22.200 --> 00:09:24.680]  開始感受到些甚麼呢?
[00:09:24.680 --> 00:09:27.760]  除了事業上有一定的成就之外
[00:09:27.760 --> 00:09:28.920]  可能你會發覺
[00:09:28.920 --> 00:09:30.760]  咦?小孩長大了
[00:09:30.760 --> 00:09:33.920]  開始在大學寄宿了
[00:09:33.920 --> 00:09:35.760]  不是每天都見到他
[00:09:35.760 --> 00:09:37.040]  你打電話給他
[00:09:37.040 --> 00:09:38.040]  可能他未必聽
[00:09:38.040 --> 00:09:39.040]  現在就WhatsApp了
[00:09:39.040 --> 00:09:39.800]  WhatsApp很快
[00:09:39.800 --> 00:09:40.320]  他一定回覆
[00:09:40.320 --> 00:09:42.120]  或者他刪除了你
[00:09:42.120 --> 00:09:43.280]  即是取消了你的WhatsApp
[00:09:43.280 --> 00:09:45.440]  我那天不高興和你吵架
[00:09:45.440 --> 00:09:47.080]  或者說了些不開心的話
[00:09:47.080 --> 00:09:49.440]  我就將你的WhatsApp條線刪除了
[00:09:49.440 --> 00:09:51.120]  那要等很久很久
[00:09:51.120 --> 00:09:51.720]  一段時間
[00:09:51.720 --> 00:09:52.920]  一個多星期之後
[00:09:52.920 --> 00:09:54.600]  可能媽媽才聯絡到兒子條線
[00:09:54.600 --> 00:09:56.040]  或者聯絡到女兒條線
[00:09:56.040 --> 00:09:58.320]  讓他在WhatsApp上條線
[00:09:58.320 --> 00:10:00.360]  那真是有個聯繫
[00:10:00.360 --> 00:10:02.520]  即是你的兒女開始長大了
[00:10:02.520 --> 00:10:04.960]  我們都經歷了這些事情
[00:10:04.960 --> 00:10:06.000]  不經不覺
[00:10:06.000 --> 00:10:07.080]  兒女長大之後
[00:10:07.080 --> 00:10:08.440]  他們出來工作
[00:10:08.440 --> 00:10:10.480]  甚至他們都戀愛、結婚
[00:10:10.480 --> 00:10:11.360]  在這段日子
[00:10:11.360 --> 00:10:12.600]  自己是甚麼?
[00:10:12.600 --> 00:10:15.040]  自己陸續進入40到60
[00:10:15.040 --> 00:10:17.120]  可能是第三個階段了
[00:10:17.120 --> 00:10:19.840]  每三個階段裏面
[00:10:19.840 --> 00:10:21.200]  我們再去細分的時候
[00:10:21.200 --> 00:10:23.080]  差不多每個階段約莫幾
[00:10:23.080 --> 00:10:24.720]  六、七年那麼上下
[00:10:24.720 --> 00:10:25.360]  是嗎?
[00:10:25.360 --> 00:10:27.600]  六、七年那麼上下
[00:10:27.600 --> 00:10:28.840]  就一個階段
[00:10:28.840 --> 00:10:31.400]  這樣去看
[00:10:31.400 --> 00:10:33.440]  忙忙碌碌
[00:10:33.440 --> 00:10:37.200]  生活、家庭、兒女、事業
[00:10:37.200 --> 00:10:41.040]  接著身體的變化提醒我們了
[00:10:41.040 --> 00:10:42.760]  開始很快很快
[00:10:42.760 --> 00:10:45.600]  不經不覺就走入去第三個階段
[00:10:45.600 --> 00:10:47.800]  就接近60了
[00:10:47.800 --> 00:10:48.840]  接近60的時候
[00:10:48.840 --> 00:10:49.800]  就已經去到
[00:10:49.800 --> 00:10:52.760]  我們所謂的「四時節令」的冬天了
[00:10:52.760 --> 00:10:55.960]  現在退休年齡是甚麼時候?
[00:10:55.960 --> 00:10:58.240]  60啦
[00:10:58.240 --> 00:11:00.120]  或者是65啦
[00:11:00.120 --> 00:11:01.320]  過去一直以來
[00:11:01.320 --> 00:11:03.640]  社會的退休法定年齡是60的
[00:11:03.640 --> 00:11:07.200]  後來在約莫20年前左右
[00:11:07.200 --> 00:11:10.520]  就將整個退休年齡退後了5年
[00:11:10.520 --> 00:11:13.680]  現行也有很多人提早
[00:11:13.680 --> 00:11:15.720]  早於60之前
[00:11:15.720 --> 00:11:17.920]  從社會的工作上面退下來
[00:11:17.920 --> 00:11:19.440]  他未必是退休的
[00:11:19.440 --> 00:11:20.840]  只是從他社會上面
[00:11:20.840 --> 00:11:23.320]  固有的工作崗位退下來的意思
[00:11:23.320 --> 00:11:24.800]  往後要做的事情
[00:11:24.800 --> 00:11:27.000]  他們自有安排
[00:11:27.000 --> 00:11:29.240]  去到法定的退休的時間
[00:11:29.240 --> 00:11:30.640]  退下來的時間
[00:11:30.640 --> 00:11:32.360]  我們都會去想
[00:11:32.360 --> 00:11:33.520]  很多人都會去想
[00:11:33.520 --> 00:11:34.640]  怎麼辦呢?
[00:11:34.640 --> 00:11:36.640]  日子一流流長
[00:11:36.640 --> 00:11:39.880]  如果以我們剛才那個年月日的話
[00:11:39.880 --> 00:11:41.920]  還有多少年?
[00:11:41.920 --> 00:11:43.840]  退休之後約略
[00:11:43.840 --> 00:11:45.800]  起碼還有20
[00:11:45.800 --> 00:11:46.840]  或者多少?
[00:11:46.840 --> 00:11:48.560]  20多30年
[00:11:48.560 --> 00:11:50.200]  可能是人生的四分一
[00:11:50.200 --> 00:11:51.840]  多一點時間
[00:11:51.840 --> 00:11:53.720]  怎麼辦呢?
[00:11:53.720 --> 00:11:55.400]  有些長者跟我分享
[00:11:55.400 --> 00:11:56.880]  無論提早退休也好
[00:11:56.880 --> 00:11:57.960]  現行已經退休也好
[00:11:57.960 --> 00:11:58.880]  跟我講
[00:11:58.880 --> 00:11:59.840]  就說
[00:11:59.840 --> 00:12:01.960]  我已經一早有準備了
[00:12:01.960 --> 00:12:05.040]  我退休頭那三個月至半年
[00:12:05.040 --> 00:12:06.280]  我就一定要去旅行
[00:12:06.280 --> 00:12:07.360]  盡量去旅行
[00:12:07.360 --> 00:12:08.280]  到處去
[00:12:08.280 --> 00:12:09.760]  去完之後
[00:12:09.760 --> 00:12:12.040]  接著就開始尋索
[00:12:12.040 --> 00:12:14.000]  尋索哪個地方入會
[00:12:14.000 --> 00:12:15.520]  有些是50入會
[00:12:15.520 --> 00:12:16.360]  入會
[00:12:16.360 --> 00:12:19.080]  入了做member會員
[00:12:19.080 --> 00:12:20.800]  就有少許優惠
[00:12:20.800 --> 00:12:22.720]  在會籍裏面
[00:12:22.720 --> 00:12:26.000]  在機構或者中心裏面
[00:12:26.000 --> 00:12:27.120]  有些活動
[00:12:27.120 --> 00:12:30.320]  有些是接受55入會的
[00:12:30.320 --> 00:12:33.960]  有些是去到60才接受為成員
[00:12:33.960 --> 00:12:36.240]  60開始接受成員會員
[00:12:36.240 --> 00:12:37.400]  中心會員之後
[00:12:37.400 --> 00:12:39.160]  可能有個折頭
[00:12:39.160 --> 00:12:40.960]  你參加的活動
[00:12:40.960 --> 00:12:42.920]  有些是正式來講
[00:12:42.920 --> 00:12:44.360]  去到65
[00:12:44.360 --> 00:12:46.120]  成為中心會員的時候
[00:12:46.120 --> 00:12:47.760]  你的優惠就更加多
[00:12:47.760 --> 00:12:48.840]  如果70
[00:12:48.840 --> 00:12:51.040]  就更加豐富了
[00:12:51.040 --> 00:12:52.840]  我們去買東西的時候
[00:12:52.840 --> 00:12:55.560]  我也有跟一些長者
[00:12:55.560 --> 00:12:57.760]  年長的一群去買東西
[00:12:57.760 --> 00:12:59.840]  他們拿起一張卡
[00:12:59.840 --> 00:13:02.360]  他們有些卡是有優惠的
[00:13:02.360 --> 00:13:03.920]  買東西有優惠
[00:13:03.920 --> 00:13:05.400]  入場券有優惠
[00:13:05.400 --> 00:13:06.880]  各樣有優惠
[00:13:06.880 --> 00:13:09.080]  我也跟這些長者一起的時候
[00:13:09.080 --> 00:13:09.960]  也會遇上
[00:13:09.960 --> 00:13:11.440]  對方會問
[00:13:11.440 --> 00:13:14.840]  你說你要出示證明
[00:13:14.840 --> 00:13:17.400]  於是他在袋裏面拿出
[00:13:17.400 --> 00:13:20.400]  證明年稅的卡
[00:13:20.400 --> 00:13:21.960]  就有優惠
[00:13:21.960 --> 00:13:23.680]  我是看得很感恩的
[00:13:23.680 --> 00:13:25.800]  因為看不出他的樣子
[00:13:25.800 --> 00:13:27.640]  看不出他的樣子
[00:13:27.640 --> 00:13:30.640]  以致對方去給物品的時候
[00:13:30.640 --> 00:13:33.040]  要你出示一個身份的證明
[00:13:33.040 --> 00:13:33.880]  各樣的東西
[00:13:33.880 --> 00:13:35.440]  我們發覺現今
[00:13:35.440 --> 00:13:38.320]  身體、年齡各樣的東西
[00:13:38.320 --> 00:13:40.360]  都向後移了
[00:13:40.360 --> 00:13:41.640]  是強壯了
[00:13:41.640 --> 00:13:43.560]  耐了各樣的東西
[00:13:43.560 --> 00:13:45.400]  在退休往後的生活
[00:13:45.400 --> 00:13:47.040]  為什麼我們叫做「再生」呢
[00:13:47.040 --> 00:13:48.000]  「再生」的意思就是說
[00:13:48.000 --> 00:13:49.760]  我們應該可以進入
[00:13:49.760 --> 00:13:51.160]  另一個人生的階段
[00:13:51.160 --> 00:13:53.040]  另一個生活的開始
[00:13:53.040 --> 00:13:54.800]  有些長者跟我分享
[00:13:54.800 --> 00:13:56.520]  他說退休了
[00:13:56.520 --> 00:13:58.640]  或者你過了一個年齡之後
[00:13:58.640 --> 00:14:01.160]  我每個星期去看電影
[00:14:01.160 --> 00:14:03.000]  十元的入場券
[00:14:03.000 --> 00:14:06.360]  每個星期都去看電影
[00:14:06.360 --> 00:14:08.320]  很多新片都去看電影
[00:14:08.320 --> 00:14:10.400]  甚至一個星期看兩套三套都是
[00:14:10.400 --> 00:14:12.760]  他們都是十元一位入場券
[00:14:12.760 --> 00:14:14.720]  我覺得非常之好的
[00:14:14.720 --> 00:14:17.080]  這個是社會給他們的一個福利
[00:14:17.080 --> 00:14:19.400]  也可以增加生活的情趣
[00:14:19.400 --> 00:14:21.520]  各樣的東西
[00:14:21.520 --> 00:14:23.560]  也都有很多方面的關注
[00:14:23.560 --> 00:14:24.640]  各樣
[00:14:24.640 --> 00:14:25.920]  我們經常說
[00:14:25.920 --> 00:14:28.520]  周邊社會都告訴我們
[00:14:28.520 --> 00:14:30.120]  年紀大了
[00:14:30.120 --> 00:14:31.080]  沒用的了
[00:14:31.080 --> 00:14:33.760]  你都不會再在社會上工作
[00:14:33.760 --> 00:14:34.640]  你又沒有生活
[00:14:34.640 --> 00:14:35.680]  又沒有生產
[00:14:35.680 --> 00:14:37.080]  又沒有收入
[00:14:37.080 --> 00:14:39.120]  令我們聽到的時候很不開心
[00:14:39.120 --> 00:14:42.240]  心裡好像耿耿於懷一樣
[00:14:42.240 --> 00:14:46.080]  當我們去看到這些分級制的時候
[00:14:46.080 --> 00:14:49.400]  不其然給我們有很大的鼓勵
[00:14:49.400 --> 00:14:54.760]  原來在這個分級制裡面
[00:14:54.760 --> 00:14:56.960]  初期進入長者的年齡
[00:14:56.960 --> 00:15:00.000]  其實是65至74歲而已
[00:15:00.000 --> 00:15:02.840]  而中期
[00:15:02.840 --> 00:15:05.360]  甚至是晚年期
[00:15:05.360 --> 00:15:07.520]  其實去到85歲以上
[00:15:07.520 --> 00:15:11.360]  才算是一個真的很晚年期
[00:15:11.360 --> 00:15:12.880]  我們都會思考到
[00:15:12.880 --> 00:15:15.040]  其實晚年最後那十年
[00:15:15.040 --> 00:15:18.400]  生活形態所有的東西都改變了
[00:15:18.400 --> 00:15:20.400]  每樣東西都要慢下來
[00:15:20.400 --> 00:15:23.600]  或者按你身體的情況
[00:15:23.600 --> 00:15:27.000]  來做一個適應
[00:15:27.000 --> 00:15:29.240]  在過程當中
[00:15:29.240 --> 00:15:31.920]  我們經常去說
[00:15:31.920 --> 00:15:33.400]  衰老了
[00:15:33.400 --> 00:15:34.560]  老了
[00:15:34.560 --> 00:15:37.920]  好像是一群某一個年齡
[00:15:37.920 --> 00:15:40.600]  60或者50後的人
[00:15:40.600 --> 00:15:43.000]  去標籤他們
[00:15:43.000 --> 00:15:44.920]  或者去這樣稱呼他們
[00:15:44.920 --> 00:15:47.280]  其實當我們看到整個過程的時候
[00:15:47.280 --> 00:15:48.400]  我就去找
[00:15:48.400 --> 00:15:49.600]  不是啊
[00:15:49.600 --> 00:15:50.880]  神給我們看到
[00:15:50.880 --> 00:15:52.360]  人的生命的過程
[00:15:52.360 --> 00:15:54.520]  原來不是這樣看的
[00:15:54.520 --> 00:15:57.000]  什麼叫第一個過程自然老化呢?
[00:15:57.000 --> 00:15:58.040]  自然老化就是說
[00:15:58.040 --> 00:15:59.800]  人一出生的時候
[00:15:59.800 --> 00:16:01.560]  已經在進行了
[00:16:01.560 --> 00:16:03.200]  一出生就在進行
[00:16:03.200 --> 00:16:03.800]  是不是?
[00:16:03.800 --> 00:16:05.800]  不是說五六十歲年長
[00:16:05.800 --> 00:16:07.880]  才是一個自然老化
[00:16:07.880 --> 00:16:11.120]  一出生已經在進行的一個過程
[00:16:11.120 --> 00:16:13.360]  而生物的老化意思就是說
[00:16:13.360 --> 00:16:15.440]  是我們身體裡面的器官
[00:16:15.440 --> 00:16:16.360]  心臟啊
[00:16:16.360 --> 00:16:17.360]  腎臟啊
[00:16:17.360 --> 00:16:18.880]  循環系統各樣的東西
[00:16:18.880 --> 00:16:21.800]  功能上慢下來的意思
[00:16:21.800 --> 00:16:23.600]  這個就是生物性
[00:16:23.600 --> 00:16:25.160]  而心理呢
[00:16:25.160 --> 00:16:26.720]  就是
[00:16:26.720 --> 00:16:28.840]  自己內在裡面
[00:16:28.840 --> 00:16:30.440]  形成的
[00:16:30.440 --> 00:16:31.920]  形成的
[00:16:31.920 --> 00:16:32.840]  為什麼呢?
[00:16:32.840 --> 00:16:33.840]  因為記憶力
[00:16:33.840 --> 00:16:36.160]  或者是學習能力
[00:16:36.160 --> 00:16:37.680]  或者這個感覺
[00:16:37.680 --> 00:16:38.840]  和知覺
[00:16:38.840 --> 00:16:41.800]  令到自己的心理有一個障礙
[00:16:41.800 --> 00:16:44.200]  就是說我已經老化了
[00:16:44.200 --> 00:16:44.880]  是不是?
[00:16:44.880 --> 00:16:46.040]  我已經老化了
[00:16:46.040 --> 00:16:48.040]  這個是另一個階段
[00:16:48.040 --> 00:16:49.480]  是心理造成的
[00:16:49.480 --> 00:16:50.720]  令到自己呢
[00:16:50.720 --> 00:16:53.480]  體會真是軟弱和老化
[00:16:53.480 --> 00:16:54.080]  是心理
[00:16:54.080 --> 00:16:55.880]  自己的心理告訴自己
[00:16:55.880 --> 00:16:58.280]  我們要慢慢去接受這種心理
