
[00:00:00.000 --> 00:00:02.000]  (主席) 各位電影姊妹,主要來平安
[00:01:34.480 --> 00:01:36.480]  (主席) 心中起義
[00:01:36.480 --> 00:01:38.480]  (主席) 要看望他的弟兄
[00:01:38.480 --> 00:01:40.480]  (主席) 以色列人
[00:01:40.480 --> 00:01:42.480]  (主席) 不知道為什麼,當他四十歲的時候
[00:01:42.480 --> 00:01:44.480]  (主席) 他就想起他自己的身份
[00:01:44.480 --> 00:01:46.480]  (主席) 大家都知道
[00:01:46.480 --> 00:01:48.480]  (主席) 由他姐姐一直照顧他
[00:01:48.480 --> 00:01:50.480]  (主席) 我們有理由相信
[00:01:50.480 --> 00:01:52.480]  (主席) 可能都帶到他媽媽那裡
[00:01:52.480 --> 00:01:54.480]  (主席) 於是乎,他仍然知道自己是誰
[00:01:54.480 --> 00:01:56.480]  (主席) 所以到四十歲的時候
[00:01:56.480 --> 00:01:58.480]  (主席) 他突然想起
[00:01:58.480 --> 00:02:00.480]  (主席) 如何去看看他的兄弟
[00:02:00.480 --> 00:02:02.480]  (主席) 看看他們是怎樣
[00:02:02.480 --> 00:02:04.480]  (主席) 但是他們所見的是怎樣呢
[00:02:04.480 --> 00:02:06.480]  (主席) 就是他們所見
[00:02:06.480 --> 00:02:08.480]  (主席) 他去到他的弟兄那裡
[00:02:08.480 --> 00:02:10.480]  (主席) 看見他們重擔,見到一個埃及人
[00:02:10.480 --> 00:02:12.480]  (主席) 打希伯來人的一個弟兄
[00:02:12.480 --> 00:02:14.480]  (主席) 他左右觀看
[00:02:14.480 --> 00:02:16.480]  (主席) 見無人,就將埃及人
[00:02:16.480 --> 00:02:18.480]  (主席) 打死,藏在沙土裡面
[00:02:18.480 --> 00:02:20.480]  (主席) 你還記不記得
[00:02:20.480 --> 00:02:22.480]  (主席) 其中一件事件
[00:02:22.480 --> 00:02:24.480]  (主席) 他以為是用自己的能力
[00:02:24.480 --> 00:02:26.480]  (主席) 而設的想法
[00:02:26.480 --> 00:02:28.480]  (主席) 我來幫我們的同胞
[00:02:28.480 --> 00:02:30.480]  (主席) 原來是殺死同胞
[00:02:30.480 --> 00:02:32.480]  (主席) 去壓迫同胞的人
[00:02:32.480 --> 00:02:34.480]  (主席) 但是跟著
[00:02:34.480 --> 00:02:36.480]  (主席) 當他想再去幫
[00:02:36.480 --> 00:02:38.480]  (主席) 他的同胞的時候
[00:02:38.480 --> 00:02:40.480]  (主席) 他們的回應是怎樣呢
[00:02:40.480 --> 00:02:42.480]  (主席) 他說誰拿你做我們的首領和審判官呢
[00:02:42.480 --> 00:02:44.480]  (主席) 難道你要殺我
[00:02:44.480 --> 00:02:46.480]  (主席) 就要殺那埃及人嗎
[00:02:46.480 --> 00:02:48.480]  (主席) 上面才說
[00:02:48.480 --> 00:02:50.480]  (主席) 我又看看沒有人看得到
[00:02:50.480 --> 00:02:52.480]  (主席) 才動手
[00:02:52.480 --> 00:02:54.480]  (主席) 但想不到是有人知道了
[00:02:54.480 --> 00:02:56.480]  (主席) 於是摩西害怕起來
[00:02:56.480 --> 00:02:58.480]  (主席) 就逃跑
[00:02:58.480 --> 00:03:00.480]  (主席) 逃到米甸居住
[00:03:00.480 --> 00:03:02.480]  (主席) 一個這麼好背景的
[00:03:02.480 --> 00:03:04.480]  (主席) 生活在皇宮的
[00:03:04.480 --> 00:03:06.480]  (主席) 竟然要逃離家鄉
[00:03:06.480 --> 00:03:10.480]  (主席) 離開他居住了40年的地方
[00:03:10.480 --> 00:03:12.480]  (主席) 一個逃走他鄉的故事
[00:03:12.480 --> 00:03:14.480]  (主席) 摩西逃到米甸的時候
[00:03:14.480 --> 00:03:16.480]  (主席) 在那裡娶妻生子
[00:03:16.480 --> 00:03:18.480]  (主席) 並且為他的兒子
[00:03:18.480 --> 00:03:20.480]  (主席) 改了一個名字叫做甲遜
[00:03:20.480 --> 00:03:22.480]  (主席) 甲遜的意思
[00:03:22.480 --> 00:03:24.480]  (主席) 大家知不知道是甚麼意思
[00:03:24.480 --> 00:03:26.480]  (主席) 甲遜的意思就是說
[00:03:26.480 --> 00:03:28.480]  (主席) 因我在外邦作了寄居的
[00:03:28.480 --> 00:03:30.480]  (主席) 作為爸爸媽媽的
[00:03:30.480 --> 00:03:32.480]  (主席) 你怎樣為你的兒女
[00:03:32.480 --> 00:03:34.480]  (主席) 去起個名字
[00:03:34.480 --> 00:03:36.480]  (主席) 當然是想一想
[00:03:36.480 --> 00:03:38.480]  (主席) 找一本辭典打開看看
[00:03:38.480 --> 00:03:40.480]  (主席) 我不知道會不會是這樣
[00:03:40.480 --> 00:03:42.480]  (主席) 可能如果有續舖
[00:03:42.480 --> 00:03:44.480]  (主席) 就根據名字去排名
[00:03:44.480 --> 00:03:46.480]  (主席) 通常那個名字
[00:03:46.480 --> 00:03:48.480]  (主席) 當然代表了
[00:03:48.480 --> 00:03:50.480]  (主席) 你對兒女的一種期盼
[00:03:50.480 --> 00:03:52.480]  (主席) 一種期望
[00:03:52.480 --> 00:03:54.480]  (主席) 希望他怎樣
[00:03:54.480 --> 00:03:56.480]  (主席) 希望他謙虛一點
[00:03:56.480 --> 00:03:58.480]  (主席) 希望他有信心
[00:03:58.480 --> 00:04:00.480]  (主席) 紀念上你可能會這樣
[00:04:00.480 --> 00:04:02.480]  (主席) 一定是有意思的
[00:04:02.480 --> 00:04:04.480]  (主席) 可能是你一些的價值
[00:04:04.480 --> 00:04:06.480]  (主席) 但是摩西
[00:04:06.480 --> 00:04:08.480]  (主席) 為甚麼起兒子的名字叫做
[00:04:08.480 --> 00:04:10.480]  (主席) 甲遜呢
[00:04:10.480 --> 00:04:12.480]  (主席) 就是很清楚他知道自己的身份
[00:04:12.480 --> 00:04:14.480]  (主席) 我想一想
[00:04:14.480 --> 00:04:16.480]  (主席) 如果我有個兒子
[00:04:16.480 --> 00:04:18.480]  (主席) 在這樣的情況下
[00:04:18.480 --> 00:04:20.480]  (主席) 我可能改他的名字叫陳甲遜
[00:04:20.480 --> 00:04:22.480]  (主席) 陳寄居 陳客裡
[00:04:22.480 --> 00:04:24.480]  (主席) 意思就是這樣
[00:04:24.480 --> 00:04:26.480]  (主席) 就知道自己生活在一個這樣的地方
[00:04:26.480 --> 00:04:28.480]  (主席) 摩西曾經因為紀念他的同胞
[00:04:28.480 --> 00:04:30.480]  (主席) 為他們做一些事
[00:04:30.480 --> 00:04:32.480]  (主席) 原本他滿有大志的
[00:04:32.480 --> 00:04:34.480]  (主席) 但他是因為殺人
[00:04:34.480 --> 00:04:36.480]  (主席) 而又逃走他鄉
[00:04:36.480 --> 00:04:38.480]  (主席) 在客裡的生涯裏
[00:04:38.480 --> 00:04:40.480]  (主席) 我相信
[00:04:40.480 --> 00:04:42.480]  (主席) 我相信
[00:04:42.480 --> 00:04:44.480]  (主席) 在晚上睡覺的時間
[00:04:44.480 --> 00:04:46.480]  (主席) 在個人安靜的時間
[00:04:46.480 --> 00:04:48.480]  (主席) 那些皇宮四十年的生活
[00:04:48.480 --> 00:04:50.480]  (主席) 那些片段一定會不斷
[00:04:50.480 --> 00:04:52.480]  (主席) 在腦海裏浮現出來
[00:04:52.480 --> 00:04:54.480]  (主席) 但是
[00:04:54.480 --> 00:04:56.480]  (主席) 這四十年裏是怎樣呢
[00:04:56.480 --> 00:04:58.480]  (主席) 《昌合的三章節》裏說
[00:04:58.480 --> 00:05:00.480]  (主席) 摩西木養他岳父
[00:05:00.480 --> 00:05:02.480]  (主席) 米顛濟斯熱剔羅的羊群
[00:05:02.480 --> 00:05:04.480]  (主席) 摩西頭四十年在皇宮裏生活
[00:05:04.480 --> 00:05:06.480]  (主席) 有災有災
[00:05:06.480 --> 00:05:08.480]  (主席) 一定是很舒適
[00:05:08.480 --> 00:05:10.480]  (主席) 但是
[00:05:10.480 --> 00:05:12.480]  (主席) 接著四十年
[00:05:12.480 --> 00:05:14.480]  (主席) 他流落在外地
[00:05:14.480 --> 00:05:16.480]  (主席) 他只不過是能夠為他岳父
[00:05:16.480 --> 00:05:18.480]  (主席) 熱剔羅
[00:05:18.480 --> 00:05:20.480]  (主席) 去木養他的羊群
[00:05:20.480 --> 00:05:22.480]  (主席) 即是說他自己是沒有自己的財產
[00:05:22.480 --> 00:05:24.480]  (主席) 大家都知道
[00:05:24.480 --> 00:05:26.480]  (主席) 在聖經裏面記載的那些木洋人
[00:05:26.480 --> 00:05:28.480]  (主席) 都是怎樣呢
[00:05:28.480 --> 00:05:30.480]  (主席) 我們說是被邊緣化
[00:05:30.480 --> 00:05:32.480]  (主席) 是沒有地位的
[00:05:32.480 --> 00:05:34.480]  (主席) 不會被人看起的
[00:05:34.480 --> 00:05:36.480]  (主席) 他只能夠是這樣
[00:05:36.480 --> 00:05:38.480]  (主席) 生活逼人
[00:05:38.480 --> 00:05:40.480]  (主席) 雖然他過去有大志
[00:05:40.480 --> 00:05:42.480]  (主席) 但是我相信在這四十年
[00:05:42.480 --> 00:05:44.480]  (主席) 只是為了生活
[00:05:44.480 --> 00:05:46.480]  (主席) 他的大志
[00:05:46.480 --> 00:05:48.480]  (主席) 都磨滅盡盡了
[00:05:48.480 --> 00:05:50.480]  (主席) 四十年
[00:05:50.480 --> 00:05:52.480]  (主席) 的當中
[00:05:52.480 --> 00:05:54.480]  (主席) 他有很多美好的憧憬
[00:05:54.480 --> 00:05:56.480]  (主席) 到後來可能都只是想
[00:05:56.480 --> 00:05:58.480]  (主席) 跟他的太太
[00:05:58.480 --> 00:06:00.480]  (主席) 跟他的兒子
[00:06:00.480 --> 00:06:02.480]  (主席) 過一些安安定定
[00:06:02.480 --> 00:06:04.480]  (主席) 是平安
[00:06:04.480 --> 00:06:06.480]  (主席) 但是他是很平凡
[00:06:06.480 --> 00:06:08.480]  (主席) 的生活
[00:06:08.480 --> 00:06:14.480]  (主席) 不過上帝沒有忘記摩西
[00:06:14.480 --> 00:06:17.480]  (主席) 在荊棘火炎的異象裡面
[00:06:17.480 --> 00:06:19.480]  (主席) 摩西
[00:06:19.480 --> 00:06:21.480]  (主席) 遇見了神
[00:06:21.480 --> 00:06:23.480]  (主席) 過著平凡的生活
[00:06:23.480 --> 00:06:25.480]  (主席) 但是原來上帝
[00:06:25.480 --> 00:06:27.480]  (主席) 是另有使命給他的
[00:06:27.480 --> 00:06:29.480]  (主席) 在上帝的時間
[00:06:29.480 --> 00:06:31.480]  (主席) 我們經常說
[00:06:31.480 --> 00:06:33.480]  (主席) In his time
[00:06:33.480 --> 00:06:35.480]  (主席) 在上帝的時間
[00:06:35.480 --> 00:06:37.480]  (主席) 上帝親自去呼召他
[00:06:37.480 --> 00:06:39.480]  (主席) 丙姐妹我不知道
[00:06:39.480 --> 00:06:41.480]  (主席) 你會不會都好像摩西那樣
[00:06:41.480 --> 00:06:43.480]  (主席) 你曾經有一段時間
[00:06:43.480 --> 00:06:45.480]  (主席) 雄心壯志的
[00:06:45.480 --> 00:06:47.480]  (主席) 你為自己 你為教會
[00:06:47.480 --> 00:06:49.480]  (主席) 做了很多事
[00:06:49.480 --> 00:06:51.480]  (主席) 你可能是主要學的老師
[00:06:51.480 --> 00:06:53.480]  (主席) 你可能曾經很熱心去傳福音
[00:06:53.480 --> 00:06:55.480]  (主席) 你可能為教會做了很多很多事
[00:06:55.480 --> 00:06:57.480]  (主席) 你可能是師班
[00:06:57.480 --> 00:06:59.480]  (主席) 你在很多教會裡面的服事的參與
[00:06:59.480 --> 00:07:01.480]  (主席) 但是因著挫折
[00:07:01.480 --> 00:07:03.480]  (主席) 因著環境因素
[00:07:03.480 --> 00:07:05.480]  (主席) 因著曾經被拒絕
[00:07:05.480 --> 00:07:07.480]  (主席) 被人不認同
[00:07:07.480 --> 00:07:09.480]  (主席) 你昔日
[00:07:09.480 --> 00:07:11.480]  (主席) 這些的感動
[00:07:11.480 --> 00:07:13.480]  (主席) 已經沒有了
[00:07:13.480 --> 00:07:15.480]  (主席) 你可能沒有過40年
[00:07:15.480 --> 00:07:17.480]  (主席) 但是今天你坐在這裡
[00:07:17.480 --> 00:07:19.480]  (主席) 但是昔日你曾經
[00:07:19.480 --> 00:07:21.480]  (主席) 那種想為上帝
[00:07:21.480 --> 00:07:23.480]  (主席) 去努力
[00:07:23.480 --> 00:07:25.480]  (主席) 那些的心智
[00:07:25.480 --> 00:07:27.480]  (主席) 去了哪裡呢
[00:07:27.480 --> 00:07:29.480]  (主席) 是什麼令到你這個心智
[00:07:29.480 --> 00:07:31.480]  (主席) 磨滅盡盡呢
[00:07:31.480 --> 00:07:33.480]  (主席) 是時間
[00:07:33.480 --> 00:07:35.480]  (主席) 是環境
[00:07:35.480 --> 00:07:37.480]  (主席) 還是你對上帝的心呢
[00:07:37.480 --> 00:07:39.480]  (主席) 你看不看到
[00:07:39.480 --> 00:07:41.480]  (主席) 今天教會我們都陷在一個
[00:07:41.480 --> 00:07:43.480]  (主席) 很多意見
[00:07:43.480 --> 00:07:45.480]  (主席) 甚至意見完全不相同
[00:07:45.480 --> 00:07:47.480]  (主席) 很分歧的一個情況
[00:07:47.480 --> 00:07:49.480]  (主席) 當這一刻
[00:07:49.480 --> 00:07:51.480]  (主席) 上帝再一次
[00:07:51.480 --> 00:07:53.480]  (主席) 向你感動
[00:07:53.480 --> 00:07:55.480]  (主席) 向你呼召的時候
[00:07:55.480 --> 00:07:57.480]  (主席) 你會怎樣回應呢
[00:07:57.480 --> 00:07:59.480]  (主席) 經文說
[00:07:59.480 --> 00:08:01.480]  (主席) 摩西如常地
[00:08:01.480 --> 00:08:03.480]  (主席) 帶他岳父的羊去到野外
[00:08:03.480 --> 00:08:05.480]  (主席) 而華的使者
[00:08:05.480 --> 00:08:07.480]  (主席) 向他顯現
[00:08:07.480 --> 00:08:09.480]  (主席) 上帝可以在任何
[00:08:09.480 --> 00:08:11.480]  (主席) 你任何的警方
[00:08:11.480 --> 00:08:13.480]  (主席) 裏面可以找到你
[00:08:13.480 --> 00:08:15.480]  (主席) 若拿在魚肚裏面
[00:08:15.480 --> 00:08:17.480]  (主席) 上帝都找到他
[00:08:17.480 --> 00:08:19.480]  (主席) 所以就算你
[00:08:19.480 --> 00:08:21.480]  (主席) 離開香港
[00:08:21.480 --> 00:08:23.480]  (主席) 你身處外地
[00:08:23.480 --> 00:08:25.480]  (主席) 上帝一樣可以找到你
[00:08:25.480 --> 00:08:27.480]  (主席) 向你呼召
[00:08:27.480 --> 00:08:29.480]  (主席) 聖經說
[00:08:29.480 --> 00:08:31.480]  (主席) 我要過去看者
[00:08:31.480 --> 00:08:33.480]  (主席) 大異象者
[00:08:33.480 --> 00:08:35.480]  (主席) 荊棘為何沒有燒壞呢
[00:08:35.480 --> 00:08:37.480]  (主席) 我相信當時
[00:08:37.480 --> 00:08:39.480]  (主席) 在這些野外
[00:08:39.480 --> 00:08:41.480]  (主席) 那些荊棘蟲
[00:08:41.480 --> 00:08:43.480]  (主席) 那些蟲
[00:08:43.480 --> 00:08:45.480]  (主席) 是很容易著火的
[00:08:45.480 --> 00:08:47.480]  (主席) 如果你去過
[00:08:47.480 --> 00:08:49.480]  (主席) 美國的
[00:08:49.480 --> 00:08:51.480]  (主席) 黃石公園
[00:08:51.480 --> 00:08:53.480]  (主席) 有一次很大火燒了很多東西
[00:08:53.480 --> 00:08:55.480]  (主席) 但有人說是一個很良性的
[00:08:55.480 --> 00:08:57.480]  (主席) 因為那些樹木太高了
[00:08:57.480 --> 00:08:59.480]  (主席) 遮陰遮月
[00:08:59.480 --> 00:09:01.480]  (主席) 下面有很多其他的生物
[00:09:01.480 --> 00:09:03.480]  (主席) 是生長不了
[00:09:03.480 --> 00:09:05.480]  (主席) 所以一個大火燒的時候
[00:09:05.480 --> 00:09:07.480]  (主席) 無緣無故那些草又生了
[00:09:07.480 --> 00:09:09.480]  (主席) 所以
[00:09:09.480 --> 00:09:11.480]  (主席) 在荊棘蟲著火
[00:09:11.480 --> 00:09:13.480]  (主席) 可能是平常一個很常見的
[00:09:13.480 --> 00:09:15.480]  (主席) 我們說風高物燥就會著火
[00:09:15.480 --> 00:09:17.480]  (主席) 是不是
[00:09:17.480 --> 00:09:19.480]  (主席) 香港也會這樣
[00:09:19.480 --> 00:09:21.480]  (主席) 在荊棘裏面
[00:09:21.480 --> 00:09:23.480]  (主席) 我要去看
[00:09:23.480 --> 00:09:25.480]  (主席) 這大異象
[00:09:25.480 --> 00:09:27.480]  (主席) 是呀 這次有點不同
[00:09:27.480 --> 00:09:29.480]  (主席) 是因為那些荊棘燒來燒去
[00:09:29.480 --> 00:09:31.480]  (主席) 都不知為何不會變成燒盡了
[00:09:31.480 --> 00:09:33.480]  (主席) 變成灰燼
[00:09:33.480 --> 00:09:35.480]  (主席) 燒來燒去都仍然在燒
[00:09:35.480 --> 00:09:37.480]  (主席) 於是他要去看
[00:09:37.480 --> 00:09:39.480]  (主席) 原來上帝可以將一樣
[00:09:39.480 --> 00:09:41.480]  (主席) 平時很平凡
[00:09:41.480 --> 00:09:43.480]  (主席) 平時是常常出現的一個情況
[00:09:43.480 --> 00:09:45.480]  (主席) 變得不平凡
[00:09:45.480 --> 00:09:47.480]  (主席) 丁子妹
[00:09:47.480 --> 00:09:49.480]  (主席) 你在日常的生活裏面
[00:09:49.480 --> 00:09:51.480]  (主席) 你有沒有看到
[00:09:51.480 --> 00:09:53.480]  (主席) 上帝透過一些
[00:09:53.480 --> 00:09:55.480]  (主席) 你日常生活的細節裏面
[00:09:55.480 --> 00:09:57.480]  (主席) 來向你說話呢
[00:09:57.480 --> 00:09:59.480]  (主席) 你說
[00:09:59.480 --> 00:10:01.480]  (主席) 唉 常常見到的
[00:10:01.480 --> 00:10:03.480]  (主席) 不是呀
[00:10:03.480 --> 00:10:05.480]  (主席) 可能就是在很平凡裏面
[00:10:05.480 --> 00:10:07.480]  (主席) 上帝的聲音就臨在了
[00:10:07.480 --> 00:10:09.480]  (主席) 上帝的異象就臨到你了
[00:10:09.480 --> 00:10:11.480]  (主席) 摩西就是被一個
[00:10:11.480 --> 00:10:13.480]  (主席) 看似平常
[00:10:13.480 --> 00:10:15.480]  (主席) 但原來不平常的一個異象
[00:10:15.480 --> 00:10:17.480]  (主席) 去吸引了他
[00:10:17.480 --> 00:10:19.480]  (主席) 去吸引了他
[00:10:19.480 --> 00:10:21.480]  (主席) 當時摩西
[00:10:21.480 --> 00:10:23.480]  (主席) 八十歲
[00:10:23.480 --> 00:10:25.480]  (主席) 已經不年輕了
[00:10:25.480 --> 00:10:27.480]  (主席) 對於他來說
[00:10:27.480 --> 00:10:29.480]  (主席) 要遠走他方
[00:10:29.480 --> 00:10:31.480]  (主席) 一生躲藏
[00:10:31.480 --> 00:10:33.480]  (主席) 歷盡滄桑
[00:10:33.480 --> 00:10:35.480]  (主席) 某程度上他只是一個失敗者
[00:10:35.480 --> 00:10:37.480]  (主席) 一個loser
[00:10:37.480 --> 00:10:39.480]  (主席) 他已經四十年
[00:10:39.480 --> 00:10:41.480]  (主席) 過著這些避開人群的生活
[00:10:41.480 --> 00:10:45.480]  (主席) 我相信皇宮一定很熱鬧
[00:10:45.480 --> 00:10:47.480]  (主席) 皇宮的食物一定很充足
[00:10:47.480 --> 00:10:49.480]  (主席) 生活一定很舒適
[00:10:49.480 --> 00:10:51.480]  (主席) 但跟著那四十年
[00:10:51.480 --> 00:10:53.480]  (主席) 好像要找朝不得晚
[00:10:53.480 --> 00:10:55.480]  (主席) 就在那些
[00:10:55.480 --> 00:10:57.480]  (主席) 風吹雨打裏面
[00:10:57.480 --> 00:10:59.480]  (主席) 衣不閉體的情況下
[00:10:59.480 --> 00:11:01.480]  (主席) 過了另外四十年
[00:11:01.480 --> 00:11:03.480]  (主席) 不過
[00:11:03.480 --> 00:11:05.480]  (主席) 不過
[00:11:05.480 --> 00:11:07.480]  (主席) 上帝沒有忘記他
[00:11:07.480 --> 00:11:09.480]  (主席) 上帝沒有忘記他
[00:11:09.480 --> 00:11:11.480]  (主席) 上帝沒有忘記他
[00:11:11.480 --> 00:11:13.480]  (主席) 對於意識形態的人來說
[00:11:13.480 --> 00:11:15.480]  (主席) 火是象徵著耶和華
[00:11:15.480 --> 00:11:17.480]  (主席) 因為在《生命記》
[00:11:17.480 --> 00:11:19.480]  (主席) 四章第二十四節這樣說
[00:11:19.480 --> 00:11:21.480]  (主席) 不如我一齊讀
[00:11:21.480 --> 00:11:23.480]  (主席) 神乃是烈火
[00:11:23.480 --> 00:11:25.480]  (主席) 神乃是烈火
[00:11:25.480 --> 00:11:27.480]  (主席) 摩西在米顛四十年的
[00:11:27.480 --> 00:11:29.480]  (主席) 《生活聖經》
[00:11:29.480 --> 00:11:31.480]  (主席) 在《春海日記》沒有詳細的記載
[00:11:31.480 --> 00:11:33.480]  (主席) 我們也沒有辦法
[00:11:33.480 --> 00:11:35.480]  (主席) 去看到他跟上帝的關係是怎樣
[00:11:35.480 --> 00:11:37.480]  (主席) 但當他一看到烈火的時候
[00:11:37.480 --> 00:11:39.480]  (主席) 就被他吸引
[00:11:39.480 --> 00:11:43.480]  (主席) 這個經文的記載讓我們看到
[00:11:43.480 --> 00:11:45.480]  (主席) 摩西的心裡面
[00:11:45.480 --> 00:11:47.480]  (主席) 仍然是有神
[00:11:47.480 --> 00:11:49.480]  (主席) 當他們看到火的時候
[00:11:49.480 --> 00:11:51.480]  (主席) 就被他吸引著
[00:11:51.480 --> 00:11:53.480]  (主席) 那團火不單止是
[00:11:53.480 --> 00:11:55.480]  (主席) 他看到上帝
[00:11:55.480 --> 00:11:57.480]  (主席) 那團火可能更是
[00:11:57.480 --> 00:11:59.480]  (主席) 就是他心裡面那份大志
[00:11:59.480 --> 00:12:01.480]  (主席) 仍然未完全的消滅
[00:12:01.480 --> 00:12:03.480]  (主席) 未完全的全熄滅
[00:12:03.480 --> 00:12:05.480]  (主席) 昔日
[00:12:05.480 --> 00:12:07.480]  (主席) 可能因著他
[00:12:07.480 --> 00:12:09.480]  (主席) 和他的同胞
[00:12:09.480 --> 00:12:11.480]  (主席) 所去接納
[00:12:11.480 --> 00:12:13.480]  (主席) 那盆冷水
[00:12:13.480 --> 00:12:15.480]  (主席) 一潑潑過來
[00:12:15.480 --> 00:12:17.480]  (主席) 可能當日這個火熄滅
[00:12:17.480 --> 00:12:19.480]  (主席) 但是
[00:12:19.480 --> 00:12:21.480]  (主席) 他仰望上帝
[00:12:21.480 --> 00:12:23.480]  (主席) 就是這個永不熄滅的火的時候
[00:12:23.480 --> 00:12:25.480]  (主席) 他的心
[00:12:25.480 --> 00:12:27.480]  (主席) 再一次被燃點起來
[00:12:27.480 --> 00:12:29.480]  (主席) 接著摩西就說
[00:12:29.480 --> 00:12:31.480]  (主席) 神對他說
[00:12:31.480 --> 00:12:33.480]  (主席) 祂說我是
[00:12:33.480 --> 00:12:35.480]  (主席) 你父親的神
[00:12:35.480 --> 00:12:37.480]  (主席) 我是阿伯拉罕的神
[00:12:37.480 --> 00:12:39.480]  (主席) 是以撒的神 瓦國的神
[00:12:39.480 --> 00:12:41.480]  (主席) 於是摩西的反應是怎樣
[00:12:41.480 --> 00:12:43.480]  (主席) 摩西就夢想念因為怕看神
[00:12:43.480 --> 00:12:47.480]  (主席) 摩西不單止聽到上帝的聲音
[00:12:47.480 --> 00:12:49.480]  (主席) 他不單止心裡面仍然有神
[00:12:49.480 --> 00:12:51.480]  (主席) 他更是
[00:12:51.480 --> 00:12:53.480]  (主席) 懼怕這個神
[00:12:53.480 --> 00:12:55.480]  (主席) 所以他
[00:12:55.480 --> 00:12:57.480]  (主席) 遮住不敢直視這個神
[00:12:57.480 --> 00:12:59.480]  (主席) 這是一種敬畏
[00:12:59.480 --> 00:13:01.480]  (主席) 一種
[00:13:01.480 --> 00:13:03.480]  (主席) 一種懼怕的一個表現
[00:13:03.480 --> 00:13:05.480]  (主席) 弟子妹我們今天多需要
[00:13:05.480 --> 00:13:07.480]  (主席) 這份
[00:13:07.480 --> 00:13:09.480]  (主席) 懼怕神
[00:13:09.480 --> 00:13:11.480]  (主席) 幾個心態
[00:13:11.480 --> 00:13:13.480]  (主席) 你懼不懼怕神
[00:13:13.480 --> 00:13:15.480]  (主席) 我想問一下
[00:13:15.480 --> 00:13:17.480]  (主席) 你對上帝
[00:13:17.480 --> 00:13:19.480]  (主席) 有幾多的敬畏
[00:13:19.480 --> 00:13:21.480]  (主席) 有幾多的懼怕呢
[00:13:21.480 --> 00:13:23.480]  (主席) 我們常常覺得上帝
[00:13:23.480 --> 00:13:25.480]  (主席) 是很愛我們的
[00:13:25.480 --> 00:13:27.480]  (主席) 我們永遠口裡掛著
[00:13:27.480 --> 00:13:29.480]  (主席) 只有慈愛
[00:13:29.480 --> 00:13:31.480]  (主席) 慈愛的神 愛
[00:13:31.480 --> 00:13:33.480]  (主席) 我們常常覺得 為什麼你沒有愛
[00:13:33.480 --> 00:13:35.480]  (主席) 為什麼你這樣做 沒有愛去表達出來
