
[00:00:00.000 --> 00:00:02.780]  撒母二傳的第七講
[00:03:50.360 --> 00:03:55.120]  掃羅從人的觀點 從人的角度來看
[00:03:55.120 --> 00:03:57.800]  的確是有可取之處
[00:03:57.800 --> 00:04:00.200]  他是很尊敬他的父親
[00:04:00.200 --> 00:04:02.040]  服從他的父親
[00:04:02.040 --> 00:04:04.600]  當他父親的路不見了
[00:04:04.600 --> 00:04:06.040]  父親叫他去尋找
[00:04:06.040 --> 00:04:09.080]  他很聽話就去尋找
[00:04:09.080 --> 00:04:13.120]  所以我們見到掃羅不失為一個有愛心的人
[00:04:13.120 --> 00:04:15.240]  他願意去尋找這批路
[00:04:15.240 --> 00:04:18.960]  他也很有毅力不斷地去尋找
[00:04:18.960 --> 00:04:23.880]  剛才我們也見到
[00:04:23.880 --> 00:04:28.480]  掃羅是有一定程度上的謙卑
[00:04:28.480 --> 00:04:30.840]  一定程度上的謙虛
[00:04:30.840 --> 00:04:35.240]  他說自己的家族是出於辯亞敏支派
[00:04:35.240 --> 00:04:39.160]  而辯亞敏支派是十二支派中最細小
[00:04:39.160 --> 00:04:44.560]  而他的家族又是辯亞敏當中最細小的支派
[00:04:44.560 --> 00:04:47.560]  但是除此以外
[00:04:47.560 --> 00:04:53.680]  我們見不到掃羅有任何屬靈的品格
[00:04:53.680 --> 00:04:56.160]  沒有任何屬靈的質素
[00:04:56.160 --> 00:05:01.960]  掃羅其實是神給以色列人懲罰他們
[00:05:01.960 --> 00:05:05.960]  掃羅不是一個好的皇帝
[00:05:05.960 --> 00:05:09.320]  我今天要跟大家一共講三點
[00:05:09.320 --> 00:05:14.240]  第一點就是神和掃羅有約
[00:05:14.240 --> 00:05:18.480]  有約會是要約他成為以色列的王
[00:05:18.480 --> 00:05:21.360]  要按納他成為以色列人的王
[00:05:21.360 --> 00:05:22.640]  第二點呢
[00:05:22.640 --> 00:05:26.800]  我是要說撒姆爾肯定要確定
[00:05:26.800 --> 00:05:30.280]  掃羅就是神所揀選的人
[00:05:30.280 --> 00:05:31.880]  第三點呢
[00:05:31.880 --> 00:05:37.320]  就是撒姆爾按納掃羅成為以色列人的王
[00:05:37.320 --> 00:05:41.440]  掃羅是出於辯亞敏支派
[00:05:41.440 --> 00:05:44.440]  他的家鄉是基比亞
[00:05:44.440 --> 00:05:47.120]  我們講《士司記》的時候
[00:05:47.120 --> 00:05:50.680]  《士司記》的十九章 二十章都有講到
[00:05:50.680 --> 00:05:53.400]  辯亞敏支派是有很多的問題
[00:05:53.400 --> 00:05:55.800]  就是因為辯亞敏支派的罪
[00:05:55.800 --> 00:06:00.920]  以致差點令到整個辯亞敏支派都被滅族
[00:06:00.920 --> 00:06:06.720]  是要以色列人來幫他們重新建立辯亞敏支派
[00:06:06.720 --> 00:06:13.440]  瓦割臨終的時候曾經預言辯亞敏是施掠的狼
[00:06:13.440 --> 00:06:17.800]  他的早晨是要吃他找回來的
[00:06:17.800 --> 00:06:22.640]  夜晚是要分他所奪回來的
[00:06:22.640 --> 00:06:25.880]  在《創世紀》的四十九章 二十七節
[00:06:25.880 --> 00:06:28.840]  其實當我們想到這些預言
[00:06:28.840 --> 00:06:32.800]  其實跟瓦割自己本身是不是很相似
[00:06:32.800 --> 00:06:35.640]  瓦割名字的意思是什麼
[00:06:35.640 --> 00:06:37.640]  抓住的意思
[00:06:37.640 --> 00:06:39.800]  就好像這隻施掠的狼
[00:06:39.800 --> 00:06:42.040]  早晨是要吃他找回來的
[00:06:42.040 --> 00:06:45.080]  夜晚是要分他所奪回來
[00:06:45.080 --> 00:06:47.040]  也是因為這樣
[00:06:47.040 --> 00:06:55.560]  辯亞敏支派曾經屢次被捲入很大的真戰
[00:06:55.560 --> 00:06:58.920]  以致辯亞敏支派差點被滅族
[00:06:58.920 --> 00:07:01.240]  就是我剛才所講
[00:07:01.240 --> 00:07:03.720]  辯亞敏支派的領土
[00:07:03.720 --> 00:07:07.960]  就是在室爾法蓮和猶大中間
[00:07:07.960 --> 00:07:10.000]  很有趣
[00:07:10.000 --> 00:07:13.920]  兩個支派 兩個黃的支派
[00:07:13.920 --> 00:07:17.480]  一個是掃羅的辯亞敏支派
[00:07:17.480 --> 00:07:19.720]  和大衛的猶大支派
[00:07:19.720 --> 00:07:24.800]  其實都是鄰居 都是隔壁鄰舍
[00:07:24.800 --> 00:07:28.320]  一切都掌握在神的手裏
[00:07:28.320 --> 00:07:31.640]  掃羅的父親不見了路
[00:07:31.640 --> 00:07:34.400]  就叫他的兒子去找 叫掃羅去找
[00:07:34.400 --> 00:07:39.200]  因為這些路對他們的家族來講是價值連城
[00:07:39.200 --> 00:07:43.160]  但後來這些路我們知道都會物歸原主
[00:07:43.160 --> 00:07:44.960]  都會找回來
[00:07:44.960 --> 00:07:48.960]  掃羅就聽他父親的話去找這些路
[00:07:48.960 --> 00:07:51.520]  結果找不到 他就很失望
[00:07:51.520 --> 00:07:54.560]  就是我剛才所講的失望
[00:07:54.560 --> 00:07:57.400]  但他不知道原來神和他有約
[00:07:57.400 --> 00:07:58.960]  是要安排他
[00:07:58.960 --> 00:08:03.080]  是要安排他成為以色列人的王
[00:08:03.080 --> 00:08:05.440]  很有趣
[00:08:05.440 --> 00:08:08.640]  我們看到兩個以色列的王
[00:08:08.640 --> 00:08:10.960]  第一個王和第二個王
[00:08:10.960 --> 00:08:15.600]  都是和動物有密切的關係
[00:08:15.600 --> 00:08:18.600]  大衛是一個牧羊人
[00:08:18.600 --> 00:08:22.920]  神就是透過牧羊來教導大衛
[00:08:22.920 --> 00:08:24.640]  怎樣帶領以色列人
[00:08:24.640 --> 00:08:27.800]  怎樣保護以色列人
[00:08:27.800 --> 00:08:29.800]  而第一位王掃羅
[00:08:29.800 --> 00:08:31.800]  又是和動物有關
[00:08:31.800 --> 00:08:34.760]  他就是因為找這批路
[00:08:34.760 --> 00:08:40.840]  以致是秘神安排他成為以色列人的王
[00:08:40.840 --> 00:08:44.400]  我們看到就是因為要找這批路
[00:08:44.400 --> 00:08:49.360]  神是將掃羅和撒姆爾放在同一個地方
[00:08:49.360 --> 00:08:53.760]  以致撒姆爾是可以安排掃羅為王
[00:08:53.760 --> 00:08:57.360]  連動物都是秘神來操縱
[00:08:57.360 --> 00:08:58.920]  大家有沒有看到
[00:08:58.920 --> 00:09:01.200]  動物都是聽神的話語
[00:09:01.200 --> 00:09:02.760]  去到哪裏
[00:09:02.760 --> 00:09:04.120]  在哪裏能夠找到
[00:09:04.120 --> 00:09:08.600]  全部都是在屬神的旨意
[00:09:08.600 --> 00:09:10.960]  在神的操縱之下
[00:09:10.960 --> 00:09:14.080]  其實這個在聖經裏面屢見不鮮
[00:09:14.080 --> 00:09:17.640]  在民數記的21、22章我們已經看到
[00:09:17.640 --> 00:09:20.840]  有很多動物都是被神差遣
[00:09:20.840 --> 00:09:23.000]  為神作弓
[00:09:23.000 --> 00:09:25.240]  記不記得民數記的21章
[00:09:25.240 --> 00:09:28.360]  當以色列人犯罪 不聽神的話
[00:09:28.360 --> 00:09:31.920]  神就差派火蛇來咬他們
[00:09:31.920 --> 00:09:36.400]  在民數記的22章記不記得巴蘭
[00:09:36.400 --> 00:09:40.600]  巴蘭要詛咒以色列人
[00:09:40.600 --> 00:09:42.600]  但是他騎著一隻驢子去
[00:09:42.600 --> 00:09:43.720]  結果怎樣
[00:09:43.720 --> 00:09:45.560]  驢子不聽祂的話
[00:09:45.560 --> 00:09:48.360]  驢子聽神話
[00:09:48.360 --> 00:09:52.240]  最後巴蘭都不能夠詛咒以色列人
[00:09:52.240 --> 00:09:54.240]  反而去祝福以色列人
[00:09:54.240 --> 00:09:58.080]  有沒有看到一切都操縱在神的手裏面
[00:09:58.080 --> 00:10:00.880]  在聖徒羅馬書的11章36節
[00:10:00.880 --> 00:10:02.880]  正如保羅告訴我們
[00:10:02.880 --> 00:10:05.640]  因為萬有都事本於他
[00:10:05.640 --> 00:10:08.240]  依靠他 歸於他
[00:10:08.240 --> 00:10:10.720]  而在希伯來書的二章十節
[00:10:10.720 --> 00:10:14.080]  說神就是那一位萬物所屬
[00:10:14.080 --> 00:10:15.960]  為萬物所本
[00:10:15.960 --> 00:10:18.760]  一切都操縱在神的掌握
[00:10:18.760 --> 00:10:22.640]  在神的旨意裏面
[00:10:22.640 --> 00:10:25.520]  掃羅因為尋找路
[00:10:25.520 --> 00:10:28.280]  就來到拉瑪這個地方
[00:10:28.280 --> 00:10:31.880]  掃羅本來住在基比亞
[00:10:31.880 --> 00:10:35.800]  距離拉瑪大概是三里路
[00:10:35.800 --> 00:10:39.200]  撒姆爾就住在拉瑪
[00:10:39.200 --> 00:10:41.320]  三里路不是那麼遠
[00:10:41.320 --> 00:10:44.360]  我每天在我家四周圍走一圈
[00:10:44.360 --> 00:10:45.960]  差不多一里半
[00:10:45.960 --> 00:10:47.120]  走多久
[00:10:47.120 --> 00:10:48.360]  半小時
[00:10:48.360 --> 00:10:49.720]  所以三里路
[00:10:49.720 --> 00:10:54.320]  我這麼不中用的人都走一小時就到了
[00:10:54.320 --> 00:10:56.320]  所以我想如果是在掃羅走
[00:10:56.320 --> 00:10:57.680]  這麼高大威猛
[00:10:57.680 --> 00:11:01.840]  說不定四十五分鐘就已經走到了
[00:11:01.840 --> 00:11:06.400]  僕人找不到路就向掃羅建議
[00:11:06.400 --> 00:11:08.960]  不如去問問神人
[00:11:08.960 --> 00:11:11.320]  當時的神人是誰
[00:11:11.320 --> 00:11:13.360]  是撒姆爾
[00:11:13.360 --> 00:11:17.200]  在舊約還有誰被稱為神人
[00:11:17.200 --> 00:11:18.880]  摩世
[00:11:18.880 --> 00:11:21.760]  所以記不記得我説
[00:11:21.760 --> 00:11:24.360]  撒姆爾就是聖經裏面
[00:11:24.360 --> 00:11:26.200]  新明記十八章所說
[00:11:26.200 --> 00:11:28.960]  好像摩西一樣的先知
[00:11:28.960 --> 00:11:30.720]  我們有很多很多的證明
[00:11:30.720 --> 00:11:33.200]  這裏又是一個證據
[00:11:33.200 --> 00:11:36.800]  在撒姆爾上的九章九節經文說
[00:11:36.800 --> 00:11:39.920]  先知以前是稱為先見
[00:11:39.920 --> 00:11:41.600]  記不記得我跟大家說
[00:11:41.600 --> 00:11:44.200]  十二先知書都曾經說過
[00:11:44.200 --> 00:11:47.200]  先見和先知都是一樣
[00:11:47.200 --> 00:11:50.160]  就是神的代言人
[00:11:50.160 --> 00:11:51.920]  就是先知
[00:11:51.920 --> 00:11:53.640]  就是先見
[00:11:53.640 --> 00:11:55.760]  但是很奇怪的就是
[00:11:55.760 --> 00:12:01.160]  為什麼掃羅會不認識撒姆爾
[00:12:01.160 --> 00:12:05.480]  基比亞和拉瑪那麼接近
[00:12:05.480 --> 00:12:09.480]  他居然不認識撒姆爾
[00:12:09.480 --> 00:12:12.040]  甚至撒姆爾站在他面前
[00:12:12.040 --> 00:12:13.480]  掃羅還問他
[00:12:13.480 --> 00:12:17.120]  我去哪裏可以找到先見
[00:12:17.120 --> 00:12:20.080]  撒姆爾說我就是先見
[00:12:20.080 --> 00:12:22.440]  為什麼我覺得這麼奇怪
[00:12:22.440 --> 00:12:25.760]  因為在撒姆爾上的三章二十節經文說
[00:12:25.760 --> 00:12:27.880]  從旦到別時巴
[00:12:27.880 --> 00:12:32.240]  所有的以色列人都知道
[00:12:32.240 --> 00:12:36.600]  耶和華納撒姆爾為先知
[00:12:36.600 --> 00:12:38.880]  由旦至到別時巴
[00:12:38.880 --> 00:12:41.520]  就是由北至到南
[00:12:41.520 --> 00:12:43.920]  全以色列的人都知道
[00:12:43.920 --> 00:12:46.600]  唯獨掃羅不知道
[00:12:46.600 --> 00:12:50.840]  讓我們知道掃羅是怎樣的人
[00:12:50.840 --> 00:12:54.160]  他是關心物質上的事
[00:12:54.160 --> 00:12:56.080]  他是關心自己的事
[00:12:56.080 --> 00:12:59.000]  他從來不關心屬靈的事
[00:12:59.000 --> 00:13:03.960]  我相信他連一年一度的節期
[00:13:03.960 --> 00:13:05.600]  他都沒有去參加
[00:13:05.600 --> 00:13:07.120]  如果他有參加的話
[00:13:07.120 --> 00:13:09.880]  他一定會見到撒姆爾獻祭
[00:13:09.880 --> 00:13:12.440]  他就知道這個是神人
[00:13:12.440 --> 00:13:14.120]  但是他不知道
[00:13:14.120 --> 00:13:17.640]  掃羅和他的僕人
[00:13:17.640 --> 00:13:21.520]  都不在乎撒姆爾跟他們說的話
[00:13:21.520 --> 00:13:24.600]  他們只想知道他們的牢在哪裏
[00:13:24.600 --> 00:13:27.800]  其實撒姆爾要跟他們說更重要的話
[00:13:27.800 --> 00:13:29.640]  是屬靈上的話
[00:13:29.640 --> 00:13:31.920]  但他們沒有心情去聽
[00:13:31.920 --> 00:13:35.880]  他們的注意力只放在物質上的事
[00:13:35.880 --> 00:13:39.200]  其實這些跟我們的基督徒都很相似
[00:13:39.200 --> 00:13:43.720]  很多時候我們基督徒坐在一起談什麼
[00:13:43.720 --> 00:13:45.600]  股市
[00:13:45.600 --> 00:13:47.000]  還有談什麼
[00:13:47.000 --> 00:13:49.360]  哪裏有什麼好吃的
[00:13:49.360 --> 00:13:51.440]  我也是這樣
[00:13:51.440 --> 00:13:52.760]  我是首當其衝
[00:13:52.760 --> 00:13:54.080]  因為我很愛吃
[00:13:54.080 --> 00:13:56.640]  但是很多時候我們都需要想一想
[00:13:56.640 --> 00:14:00.360]  我們不要只談這些物質上的事
[00:14:00.360 --> 00:14:03.280]  我們很應該是談主內的事
[00:14:03.280 --> 00:14:05.320]  屬靈的事
[00:14:05.320 --> 00:14:11.640]  撒姆爾和掃羅兩個就是比神擺在一起
[00:14:11.640 --> 00:14:14.280]  在拉瑪的城門口
[00:14:14.280 --> 00:14:15.760]  大家見面
[00:14:15.760 --> 00:14:21.680]  當時的天色已經是傍晚
[00:14:21.680 --> 00:14:24.280]  我們看到撒姆爾和掃羅
[00:14:24.280 --> 00:14:28.160]  兩個人的注意力都放在不同的東西上
[00:14:28.160 --> 00:14:30.600]  掃羅的注意力放在哪裏
[00:14:30.600 --> 00:14:33.880]  他的那批牢去了哪裏
[00:14:33.880 --> 00:14:35.560]  是物質的東西
[00:14:35.560 --> 00:14:40.200]  撒姆爾是趕著去休壇獻祭比神
[00:14:40.200 --> 00:14:44.080]  見到撒姆爾著重的就是屬靈的事
[00:14:44.080 --> 00:14:45.920]  有一樣東西要解釋的
[00:14:45.920 --> 00:14:49.520]  就是聖經曾經嚴重警告以色列人
[00:14:49.520 --> 00:14:54.400]  不要在外邦人的休壇獻祭比
[00:14:54.400 --> 00:14:56.360]  或者是敬拜偶像
[00:14:56.360 --> 00:15:00.440]  那你說為什麼撒姆爾要到休壇獻祭比神
[00:15:00.440 --> 00:15:02.360]  這個又要走回頭
[00:15:02.360 --> 00:15:05.400]  記不記得在撒姆爾上的四章
[00:15:05.400 --> 00:15:12.200]  其實 侍羅的回眸已經被菲律師人異為平地
[00:15:12.200 --> 00:15:16.040]  以色列人已經沒有一個中央的地方來敬拜神
[00:15:16.040 --> 00:15:18.760]  所以當時就是用休壇來敬拜
[00:15:18.760 --> 00:15:20.480]  來獻祭比神
[00:15:20.480 --> 00:15:21.880]  但我們要注意
[00:15:21.880 --> 00:15:24.080]  他們是獻祭比耶和華
[00:15:24.080 --> 00:15:26.240]  撒姆爾是獻祭比耶和華
[00:15:26.240 --> 00:15:30.240]  而不是獻祭比偶像
[00:15:30.240 --> 00:15:34.800]  即使是撒姆爾一個禁屬靈的人
[00:15:34.800 --> 00:15:36.760]  他其實的眼睛
[00:15:36.760 --> 00:15:40.800]  他看人都看得很物質上
[00:15:40.800 --> 00:15:42.760]  他看到掃羅就怎樣
[00:15:42.760 --> 00:15:44.520]  認為 哇
[00:15:44.520 --> 00:15:48.200]  這個人高大威猛 恐怖有力
[00:15:48.200 --> 00:15:51.080]  當然是神所揀選的
[00:15:51.080 --> 00:15:52.680]  所以他都是看外表
[00:15:52.680 --> 00:15:54.600]  看一個人的外表
[00:15:54.600 --> 00:15:57.440]  也不是只有這一次
[00:15:57.440 --> 00:15:58.960]  撒姆爾也是
[00:15:58.960 --> 00:16:01.040]  當在撒姆爾上的十六章
[00:16:01.040 --> 00:16:03.840]  神叫他去按立大衛
[00:16:03.840 --> 00:16:05.840]  他就去到大衛的家
[00:16:05.840 --> 00:16:09.200]  叫大衛的兄弟出來
[00:16:09.200 --> 00:16:12.480]  撒姆爾看到那些哥哥這麼高大
[00:16:12.480 --> 00:16:15.160]  一定是神所揀選的
[00:16:15.160 --> 00:16:18.200]  誰知慢慢去到第八章
[00:16:18.200 --> 00:16:21.360]  這個矮矮小小的十多歲的年輕人
[00:16:21.360 --> 00:16:22.920]  才是神揀選
[00:16:22.920 --> 00:16:24.960]  眼鏡都掉下來了
[00:16:24.960 --> 00:16:27.160]  所以撒姆爾其實
[00:16:27.160 --> 00:16:30.120]  他都是很看人的外表
[00:16:30.120 --> 00:16:32.960]  但是人不可以貌相的
[00:16:32.960 --> 00:16:35.480]  在聖經裡面有兩個掃羅
[00:16:35.480 --> 00:16:39.160]  兩個掃羅除了是變亞敏茲派之外
[00:16:39.160 --> 00:16:42.120]  沒有任何其他的東西相似
[00:16:42.120 --> 00:16:45.440]  舊約的掃羅就是我們今天的主角
[00:16:45.440 --> 00:16:46.800]  他是高大威猛
[00:16:46.800 --> 00:16:48.880]  但他不是一個屬靈的人
[00:16:48.880 --> 00:16:51.640]  沒有任何屬靈的質素
[00:16:51.640 --> 00:16:53.600]  但是新約的掃羅
[00:16:53.600 --> 00:16:55.440]  就是我們認識的保羅
[00:16:55.440 --> 00:16:57.960]  他是非常屬靈的人
[00:16:57.960 --> 00:16:59.960]  但他的外表怎樣
[00:16:59.960 --> 00:17:02.680]  矮矮小小 其貌不揚
[00:17:02.680 --> 00:17:04.520]  但是他非常屬靈
[00:17:04.520 --> 00:17:08.200]  他就是寫了十三部新約書信的保羅
[00:17:08.200 --> 00:17:11.680]  所以我們千萬不要以貌取人
[00:17:11.680 --> 00:17:14.680]  這個就是聖經教我們
[00:17:14.680 --> 00:17:16.600]  我說要說三點
[00:17:16.600 --> 00:17:20.640]  第一點是神和掃羅有約
[00:17:20.640 --> 00:17:24.720]  將他和撒姆爾同時放在同一個地方
[00:17:24.720 --> 00:17:26.600]  讓他們來見面
[00:17:26.600 --> 00:17:27.720]  第二點
[00:17:27.720 --> 00:17:29.680]  就是撒姆爾要確定
[00:17:29.680 --> 00:17:32.760]  掃羅就是神所揀選的人
[00:17:32.760 --> 00:17:35.400]  其實在這個之前的一天
[00:17:35.400 --> 00:17:37.960]  神已經告訴了撒姆爾
[00:17:37.960 --> 00:17:40.040]  掃羅將會來到拉瑪
[00:17:40.040 --> 00:17:42.520]  叫他準備迎接掃羅
[00:17:42.520 --> 00:17:45.680]  並將神的話語告訴他
[00:17:45.680 --> 00:17:47.440]  當掃羅出現的時候
[00:17:47.440 --> 00:17:49.760]  神再次告訴了撒姆爾
[00:17:49.760 --> 00:17:51.840]  他說這個就是我揀選的人
[00:17:51.840 --> 00:17:55.240]  這個就是耶和華高立為王的
[00:17:55.240 --> 00:18:00.520]  撒姆爾上的十二章三節都有提到
[00:18:00.520 --> 00:18:04.840]  而在書上的九章十七節經文說
[00:18:04.840 --> 00:18:08.360]  他必救我的民脫離非理事人的手
[00:18:08.360 --> 00:18:11.720]  因為我民的哀聲上達於我
[00:18:11.720 --> 00:18:14.840]  我就眷顧他們
[00:18:14.840 --> 00:18:19.000]  這個和神打救以色列人在埃及的時候
[00:18:19.000 --> 00:18:20.480]  都是很相似
[00:18:20.480 --> 00:18:24.120]  當以色列人被埃及的人奴役
[00:18:24.120 --> 00:18:25.480]  向神哀求
[00:18:25.480 --> 00:18:29.080]  神就差派摩西來打救他們
[00:18:29.080 --> 00:18:31.200]  其實現在神的旨意
[00:18:31.200 --> 00:18:34.160]  是要撒姆爾來帶領以色列人
[00:18:34.160 --> 00:18:36.360]  但是以色列人不要
[00:18:36.360 --> 00:18:38.480]  記不記得上次跟大家說
[00:18:38.480 --> 00:18:40.840]  他們要立一位王
[00:18:40.840 --> 00:18:43.760]  神說好 我就給這位王給你
[00:18:43.760 --> 00:18:46.040]  就是掃羅
[00:18:46.040 --> 00:18:49.920]  其實我們見到神都有借掃羅的手
[00:18:49.920 --> 00:18:52.800]  來打敗非理事人
[00:18:52.800 --> 00:18:55.080]  就好像參宣一樣
[00:18:55.080 --> 00:18:58.680]  其實神是借參宣和掃羅的手
[00:18:58.680 --> 00:19:02.560]  開始削弱非理事人的力量
[00:19:02.560 --> 00:19:03.720]  為了什麼?
[00:19:03.720 --> 00:19:09.320]  準備大衛日後能夠完完全全地征服非理事人
[00:19:09.320 --> 00:19:13.240]  神已經為這件事佈局
[00:19:13.240 --> 00:19:19.720]  就是先讓參宣和掃羅戰勝非理事人
[00:19:19.720 --> 00:19:23.360]  撒姆爾就告訴掃羅
[00:19:23.360 --> 00:19:26.640]  他父親不見了的路
[00:19:26.640 --> 00:19:28.360]  已經找到了
[00:19:28.360 --> 00:19:31.640]  並會歸還給他的父親
[00:19:31.640 --> 00:19:33.360]  撒姆爾也很聰明
[00:19:33.360 --> 00:19:36.920]  首先打開了掃羅的心結
[00:19:36.920 --> 00:19:39.080]  知道如果你不告訴他
[00:19:39.080 --> 00:19:42.280]  接著他也沒有心機去聽
[00:19:42.280 --> 00:19:45.400]  所以先跟他打開他的結
[00:19:45.400 --> 00:19:46.880]  然後他跟他說
[00:19:46.880 --> 00:19:51.760]  我要跟你的話是比這一切物質上的事更加重要
[00:19:51.760 --> 00:19:56.400]  就是以色列人的希望都在你身上
[00:19:56.400 --> 00:19:58.280]  他跟掃羅說
[00:19:58.280 --> 00:20:00.440]  其實我們都是一樣
[00:20:00.440 --> 00:20:02.360]  在我們的生命當中
[00:20:02.360 --> 00:20:05.080]  很多時候是有一些問題
[00:20:05.080 --> 00:20:07.520]  令我們寢食難安
[00:20:07.520 --> 00:20:10.160]  時時在轉牛角尖
[00:20:10.160 --> 00:20:13.440]  天一亮 打開眼就記得這件事
[00:20:13.440 --> 00:20:15.320]  走不出來
[00:20:15.320 --> 00:20:19.360]  就像天塌下來一樣
[00:20:19.360 --> 00:20:23.800]  其實當我們明白一切掌握在神的主權
[00:20:23.800 --> 00:20:25.520]  在神的手裡面
[00:20:25.520 --> 00:20:27.920]  這一切的事都變成什麼
[00:20:27.920 --> 00:20:33.040]  都變成像芝麻綠豆非常瑣碎的事
[00:20:33.040 --> 00:20:37.720]  但我們只是注意到這些俗世的困難
[00:20:37.720 --> 00:20:42.320]  我們看不到神仍然掌權
[00:20:42.320 --> 00:20:47.720]  撒姆爾就跟掃羅 他的僕人說
[00:20:47.720 --> 00:20:51.680]  你們一起跟我去到休壇的大廳
