
[00:00:00.000 --> 00:00:02.000]  今次是天父的今天早上
[00:01:20.000 --> 00:01:22.000]  東方的智慧人
[00:01:22.000 --> 00:01:24.000]  聖上學家
[00:01:24.000 --> 00:01:26.000]  他們來到耶路撒冷
[00:01:26.000 --> 00:01:28.000]  對希律王說
[00:01:28.000 --> 00:01:30.000]  我們見到他的星
[00:01:30.000 --> 00:01:32.000]  我們要來拜他
[00:01:32.000 --> 00:01:34.000]  希律都說
[00:01:34.000 --> 00:01:36.000]  那你們去找吧
[00:01:36.000 --> 00:01:38.000]  找完之後告訴我
[00:01:38.000 --> 00:01:40.000]  我都要去拜他
[00:01:40.000 --> 00:01:42.000]  所以剛才大家讀的聖經裏面
[00:01:42.000 --> 00:01:44.000]  這個拜他兩個字是有兩種人
[00:01:44.000 --> 00:01:46.000]  那今天
[00:01:46.000 --> 00:01:48.000]  你是神的兒女
[00:01:48.000 --> 00:01:50.000]  你猜你是哪一種人去拜耶穌
[00:01:52.000 --> 00:01:54.000]  你今早有沒有用這個心
[00:01:54.000 --> 00:01:56.000]  來參加這個
[00:01:56.000 --> 00:01:58.000]  聖誕崇拜
[00:01:58.000 --> 00:02:00.000]  你很久沒有
[00:02:00.000 --> 00:02:02.000]  回教會了
[00:02:02.000 --> 00:02:04.000]  突然間聽到一些聖誕歌
[00:02:04.000 --> 00:02:06.000]  現在香港市面上的聖誕歌
[00:02:06.000 --> 00:02:08.000]  少了很多
[00:02:08.000 --> 00:02:10.000]  倉庫的裝飾都少了很多
[00:02:10.000 --> 00:02:12.000]  剛才我和大家說
[00:02:12.000 --> 00:02:14.000]  以前
[00:02:14.000 --> 00:02:16.000]  那些聖誕裝飾
[00:02:16.000 --> 00:02:18.000]  當然有一些聖景
[00:02:18.000 --> 00:02:20.000]  知道什麼是聖景嗎?
[00:02:20.000 --> 00:02:22.000]  這些小朋友都不知道聖景
[00:02:22.000 --> 00:02:26.000]  想知道文化對這個世界
[00:02:26.000 --> 00:02:28.000]  有什麼影響
[00:02:28.000 --> 00:02:30.000]  你知道聖誕節有什麼嗎?
[00:02:30.000 --> 00:02:32.000]  聖誕老人
[00:02:32.000 --> 00:02:34.000]  不奇怪的
[00:02:34.000 --> 00:02:36.000]  再不說
[00:02:36.000 --> 00:02:38.000]  耶穌故事再說
[00:02:38.000 --> 00:02:40.000]  我來的時候他們還沒有出生
[00:02:40.000 --> 00:02:42.000]  到我走的時候
[00:02:42.000 --> 00:02:44.000]  他們已經站在這裏說話
[00:02:44.000 --> 00:02:46.000]  起碼當時他們說的不是耶穌
[00:02:46.000 --> 00:02:48.000]  是聖誕老人
[00:02:48.000 --> 00:02:50.000]  少了
[00:02:50.000 --> 00:02:52.000]  家長沒有人留意
[00:02:52.000 --> 00:02:54.000]  你家裏的家庭教育
[00:02:54.000 --> 00:02:58.000]  文化正在改變
[00:02:58.000 --> 00:03:00.000]  你信也好
[00:03:00.000 --> 00:03:02.000]  不信也好
[00:03:02.000 --> 00:03:04.000]  現在就這樣變了
[00:03:04.000 --> 00:03:06.000]  我們中間的長者
[00:03:06.000 --> 00:03:08.000]  記得小時候
[00:03:08.000 --> 00:03:10.000]  很多聖景
[00:03:10.000 --> 00:03:12.000]  或者這樣說
[00:03:12.000 --> 00:03:14.000]  你們連兒童的時候
[00:03:14.000 --> 00:03:16.000]  七個子日學
[00:03:16.000 --> 00:03:18.000]  聖誕節
[00:03:18.000 --> 00:03:20.000]  有什麼活動
[00:03:20.000 --> 00:03:22.000]  你們扮演過嗎?
[00:03:22.000 --> 00:03:24.000]  羊就扮演過
[00:03:24.000 --> 00:03:26.000]  牧羊人就扮演過
[00:03:26.000 --> 00:03:28.000]  但還沒有扮演耶穌
[00:03:28.000 --> 00:03:32.000]  現在還有什麼活動嗎?
[00:03:32.000 --> 00:03:34.000]  沒有了
[00:03:34.000 --> 00:03:36.000]  這些是很老套的東西
[00:03:36.000 --> 00:03:38.000]  我們要說新穎
[00:03:38.000 --> 00:03:40.000]  要說創意
[00:03:40.000 --> 00:03:42.000]  將來瑪利亞抱著的
[00:03:42.000 --> 00:03:44.000]  不是耶穌是Hello Kitty
[00:03:46.000 --> 00:03:48.000]  是不是?
[00:03:48.000 --> 00:03:52.000]  小朋友
[00:03:52.000 --> 00:03:54.000]  小心一點
[00:03:54.000 --> 00:03:56.000]  不要以別的代替耶和華
[00:03:56.000 --> 00:03:58.000]  他們的仇負一定會增加
[00:03:58.000 --> 00:04:02.000]  如果我們報佳音的時候
[00:04:02.000 --> 00:04:04.000]  不是告訴別人
[00:04:04.000 --> 00:04:06.000]  耶穌已經降生
[00:04:06.000 --> 00:04:08.000]  只是告訴別人我想爭取什麼
[00:04:08.000 --> 00:04:10.000]  這個不是福音
[00:04:10.000 --> 00:04:12.000]  容許我在主義裏面說誠實話
[00:04:12.000 --> 00:04:14.000]  這個禍音
[00:04:16.000 --> 00:04:18.000]  是不是?
[00:04:18.000 --> 00:04:20.000]  別的東西
[00:04:20.000 --> 00:04:22.000]  可以開還詔
[00:04:22.000 --> 00:04:24.000]  千萬不要拿耶穌來開還詔
[00:04:24.000 --> 00:04:26.000]  我再說一次
[00:04:26.000 --> 00:04:28.000]  你別的東西開還詔
[00:04:28.000 --> 00:04:30.000]  還可以
[00:04:30.000 --> 00:04:32.000]  拿耶穌來開還詔
[00:04:32.000 --> 00:04:34.000]  你大件事
[00:04:34.000 --> 00:04:36.000]  褻瀆聖靈
[00:04:36.000 --> 00:04:38.000]  很大罪
[00:04:38.000 --> 00:04:40.000]  如果以人來說
[00:04:40.000 --> 00:04:42.000]  人倫關係
[00:04:42.000 --> 00:04:44.000]  我們信耶穌的人
[00:04:44.000 --> 00:04:46.000]  應該拿耶穌來開還詔
[00:04:46.000 --> 00:04:48.000]  禮貌上也要這樣做
[00:04:48.000 --> 00:04:50.000]  更何況基督徒
[00:04:50.000 --> 00:04:52.000]  拿耶穌來開還詔
[00:04:52.000 --> 00:04:54.000]  不是好玩
[00:04:54.000 --> 00:04:56.000]  不是創意
[00:04:56.000 --> 00:04:58.000]  是褻瀆
[00:04:58.000 --> 00:05:00.000]  敬拜
[00:05:00.000 --> 00:05:02.000]  今天和大家想透過這段經文
[00:05:02.000 --> 00:05:08.000]  昔日怎樣感動中方的智慧人博士
[00:05:08.000 --> 00:05:10.000]  來敬拜耶穌
[00:05:10.000 --> 00:05:12.000]  那個引導
[00:05:12.000 --> 00:05:14.000]  我求神賓主祖
[00:05:14.000 --> 00:05:16.000]  藉著他自己的工作
[00:05:16.000 --> 00:05:18.000]  這段聖經都讓我看得好
[00:05:18.000 --> 00:05:20.000]  免得
[00:05:20.000 --> 00:05:22.000]  你口說
[00:05:22.000 --> 00:05:24.000]  都讓我去敬拜他
[00:05:24.000 --> 00:05:26.000]  不過心就想
[00:05:26.000 --> 00:05:28.000]  我將他殺了
[00:05:28.000 --> 00:05:30.000]  一切聽到這裡
[00:05:30.000 --> 00:05:32.000]  求主恩代念我們
[00:05:32.000 --> 00:05:34.000]  在這個
[00:05:34.000 --> 00:05:36.000]  已經淡化了你的日子裡
[00:05:36.000 --> 00:05:38.000]  我們仍然尊你
[00:05:38.000 --> 00:05:40.000]  為主為王
[00:05:40.000 --> 00:05:42.000]  昔日怎樣
[00:05:42.000 --> 00:05:44.000]  讓這班博士
[00:05:44.000 --> 00:05:46.000]  去尋道的心
[00:05:46.000 --> 00:05:48.000]  這個引導
[00:05:48.000 --> 00:05:50.000]  今天再一次引導我們眾人
[00:05:50.000 --> 00:05:52.000]  來到你面前
[00:05:52.000 --> 00:05:54.000]  因為你已經去過凡尋找的人
[00:05:54.000 --> 00:05:56.000]  必定尋見
[00:05:56.000 --> 00:05:58.000]  祈求就得著
[00:05:58.000 --> 00:06:00.000]  讓我們今早上每一個到你面前的人
[00:06:00.000 --> 00:06:02.000]  都能夠敬拜
[00:06:02.000 --> 00:06:04.000]  這一位
[00:06:04.000 --> 00:06:06.000]  我們的主
[00:06:06.000 --> 00:06:08.000]  我們的神
[00:06:08.000 --> 00:06:10.000]  萬眾之主
[00:06:10.000 --> 00:06:12.000]  隨著我們的禱告
[00:06:12.000 --> 00:06:14.000]  恩代今天早上
[00:06:14.000 --> 00:06:16.000]  每一個到你面前的人
[00:06:16.000 --> 00:06:18.000]  都能夠成為你所喜悅的人
[00:06:18.000 --> 00:06:20.000]  奉耶穌基督明智祈求
[00:06:20.000 --> 00:06:26.000]  在剛才大家
[00:06:26.000 --> 00:06:28.000]  《馬太福音》第二章裡
[00:06:28.000 --> 00:06:30.000]  我剛才說了
[00:06:30.000 --> 00:06:32.000]  有兩個拜
[00:06:32.000 --> 00:06:34.000]  一個拜
[00:06:34.000 --> 00:06:36.000]  就是這一班博士
[00:06:36.000 --> 00:06:38.000]  他們來尋根尋道
[00:06:38.000 --> 00:06:42.000]  有明星指引
[00:06:42.000 --> 00:06:44.000]  雖然他們不了解
[00:06:44.000 --> 00:06:46.000]  所有的東西
[00:06:46.000 --> 00:06:48.000]  他們以為找皇帝
[00:06:48.000 --> 00:06:50.000]  找王要拜
[00:06:50.000 --> 00:06:52.000]  當然找到皇宮
[00:06:52.000 --> 00:06:54.000]  這是他們的想法
[00:06:54.000 --> 00:06:56.000]  其實為什麼在聖經裡
[00:06:56.000 --> 00:06:58.000]  記載
[00:06:58.000 --> 00:07:00.000]  沒有說到這位耶和華神
[00:07:00.000 --> 00:07:02.000]  這位真神他的愛子降生
[00:07:02.000 --> 00:07:04.000]  大顯神通都可以
[00:07:04.000 --> 00:07:06.000]  何須今天讀聖經到最後的時候
[00:07:06.000 --> 00:07:08.000]  巴里行周圍
[00:07:08.000 --> 00:07:10.000]  現耶路撒冷
[00:07:10.000 --> 00:07:12.000]  如果照現在人口數字統計
[00:07:12.000 --> 00:07:14.000]  我想起碼死幾百個嬰孩
[00:07:14.000 --> 00:07:16.000]  幾百個嬰孩
[00:07:16.000 --> 00:07:18.000]  是不是
[00:07:18.000 --> 00:07:20.000]  香港一年的出生率
[00:07:20.000 --> 00:07:22.000]  一年有八萬個小孩
[00:07:22.000 --> 00:07:24.000]  這麼說
[00:07:24.000 --> 00:07:26.000]  如果是這些八萬人口的城市
[00:07:26.000 --> 00:07:28.000]  當時如果沒有八萬
[00:07:28.000 --> 00:07:30.000]  就算幾萬人都有幾百人
[00:07:30.000 --> 00:07:32.000]  為什麼這麼淒涼
[00:07:32.000 --> 00:07:34.000]  神的兒子降生
[00:07:34.000 --> 00:07:36.000]  不可以帶來平安嗎
[00:07:36.000 --> 00:07:38.000]  人的罪性
[00:07:38.000 --> 00:07:40.000]  當心中沒有神的人
[00:07:40.000 --> 00:07:42.000]  他不要耶穌的時候
[00:07:42.000 --> 00:07:44.000]  他什麼都做得出來
[00:07:44.000 --> 00:07:46.000]  昨天晚上
[00:07:46.000 --> 00:07:48.000]  郭牧師講得很清楚
[00:07:48.000 --> 00:07:50.000]  希律的背景
[00:07:50.000 --> 00:07:52.000]  其實這個大希律
[00:07:52.000 --> 00:07:54.000]  是一個很厲害的人
[00:07:54.000 --> 00:07:56.000]  如果你熟悉西方歷史
[00:07:56.000 --> 00:07:58.000]  你就知道
[00:07:58.000 --> 00:08:00.000]  當時羅馬帝國權力鬥爭很厲害
[00:08:00.000 --> 00:08:02.000]  凱撒後來被刺殺
[00:08:02.000 --> 00:08:06.000]  當時他們的議會
[00:08:06.000 --> 00:08:08.000]  很信任
[00:08:08.000 --> 00:08:10.000]  這個大希律
[00:08:10.000 --> 00:08:12.000]  所以
[00:08:12.000 --> 00:08:14.000]  他們給這個大希律一個封號
[00:08:14.000 --> 00:08:16.000]  叫做猶太人的王
[00:08:16.000 --> 00:08:18.000]  這個王位
[00:08:18.000 --> 00:08:20.000]  不是以色列百姓給他的
[00:08:20.000 --> 00:08:22.000]  是當時羅馬帝國給他的
[00:08:22.000 --> 00:08:24.000]  然後你想想
[00:08:24.000 --> 00:08:26.000]  羅馬帝國給了歐姆榮譽
[00:08:26.000 --> 00:08:28.000]  這樣的權力
[00:08:28.000 --> 00:08:30.000]  他做得挺好的
[00:08:30.000 --> 00:08:32.000]  對正
[00:08:32.000 --> 00:08:34.000]  對上他搞得定
[00:08:34.000 --> 00:08:36.000]  對下他又搞得定
[00:08:36.000 --> 00:08:38.000]  所以他為猶太人
[00:08:38.000 --> 00:08:40.000]  重建耶路撒冷
[00:08:40.000 --> 00:08:42.000]  所以當時門徒稱讚
[00:08:42.000 --> 00:08:44.000]  這個聖殿
[00:08:44.000 --> 00:08:46.000]  不是耶路撒冷聖殿
[00:08:46.000 --> 00:08:48.000]  多威王
[00:08:48.000 --> 00:08:50.000]  他是一手一腳做的
[00:08:50.000 --> 00:08:52.000]  一個很精明很厲害的人
[00:08:52.000 --> 00:08:54.000]  不過昨天你講了他比很多儒好
[00:08:54.000 --> 00:08:56.000]  因為他以自己為王
[00:08:56.000 --> 00:08:58.000]  羅馬政府給了權威
[00:08:58.000 --> 00:09:00.000]  在我讀書讀到這個時候
[00:09:00.000 --> 00:09:02.000]  我想想
[00:09:02.000 --> 00:09:04.000]  神不是比羅馬政府大嗎
[00:09:04.000 --> 00:09:06.000]  那耶穌何須要逃難
[00:09:06.000 --> 00:09:08.000]  如果希律
[00:09:08.000 --> 00:09:10.000]  想殺耶穌的時候
[00:09:10.000 --> 00:09:12.000]  那你和天上派烈靈天使下來
[00:09:12.000 --> 00:09:14.000]  一下子將整個
[00:09:14.000 --> 00:09:16.000]  希律王族殺死都可以
[00:09:16.000 --> 00:09:18.000]  好像愛妃那樣
[00:09:18.000 --> 00:09:20.000]  是不是
[00:09:20.000 --> 00:09:22.000]  神有沒有這樣做
[00:09:22.000 --> 00:09:24.000]  沒有 神准許
[00:09:26.000 --> 00:09:28.000]  為什麼 我不明白
[00:09:28.000 --> 00:09:30.000]  但我知道一件事
[00:09:30.000 --> 00:09:32.000]  到有一天我一定會弄清楚
[00:09:32.000 --> 00:09:34.000]  原因 神的旨意
[00:09:34.000 --> 00:09:36.000]  高人的旨意 神的道路
[00:09:36.000 --> 00:09:38.000]  高人的道路
[00:09:38.000 --> 00:09:40.000]  在位的人
[00:09:40.000 --> 00:09:42.000]  我們經常不要看別人
[00:09:42.000 --> 00:09:44.000]  懵的 不是的
[00:09:44.000 --> 00:09:48.000]  我曾經
[00:09:48.000 --> 00:09:50.000]  都打理過學校
[00:09:50.000 --> 00:09:52.000]  有時候有些老師
[00:09:52.000 --> 00:09:54.000]  有些學生來投訴的時候
[00:09:54.000 --> 00:09:56.000]  他們有道理的
[00:09:56.000 --> 00:09:58.000]  不是沒有道理的
[00:09:58.000 --> 00:10:00.000]  不過在我的立場
[00:10:00.000 --> 00:10:02.000]  在我的看法
[00:10:02.000 --> 00:10:04.000]  我處理這些事的時候
[00:10:04.000 --> 00:10:06.000]  我不一定要認同他們的看法
[00:10:06.000 --> 00:10:08.000]  因為我獲權
[00:10:08.000 --> 00:10:10.000]  無論是政府給我也好
[00:10:10.000 --> 00:10:12.000]  無論是校董會給我也好
[00:10:12.000 --> 00:10:14.000]  要我這樣做的時候
[00:10:14.000 --> 00:10:16.000]  我只要按照我自己的領袖
[00:10:16.000 --> 00:10:18.000]  我沒有行差踏錯
[00:10:18.000 --> 00:10:20.000]  我不會聽他們說
[00:10:20.000 --> 00:10:22.000]  各有各的看法
[00:10:22.000 --> 00:10:24.000]  我也處理過不少這樣的事情
[00:10:24.000 --> 00:10:26.000]  有一班很熱心
[00:10:26.000 --> 00:10:28.000]  愛主的老師
[00:10:28.000 --> 00:10:30.000]  跟我說 這個老師不行
[00:10:30.000 --> 00:10:32.000]  搞亂檔
[00:10:32.000 --> 00:10:34.000]  我觀察一下 原來不是這樣
[00:10:34.000 --> 00:10:36.000]  他的亂檔
[00:10:36.000 --> 00:10:38.000]  有亂檔的一些表現
[00:10:38.000 --> 00:10:40.000]  但亂檔真誠的意思很不同
[00:10:40.000 --> 00:10:42.000]  我一個人
[00:10:42.000 --> 00:10:44.000]  獨力警惑
[00:10:44.000 --> 00:10:46.000]  留下這個老師
[00:10:46.000 --> 00:10:48.000]  他是一個很出色的老師
[00:10:48.000 --> 00:10:50.000]  有時候我們
[00:10:50.000 --> 00:10:52.000]  心中
[00:10:52.000 --> 00:10:54.000]  不信服神
[00:10:54.000 --> 00:10:56.000]  只認為我的看法對
[00:10:56.000 --> 00:10:58.000]  我所要求的
[00:10:58.000 --> 00:11:00.000]  就是要我這樣做
[00:11:00.000 --> 00:11:02.000]  其實很多時候
[00:11:02.000 --> 00:11:04.000]  人是將神
[00:11:04.000 --> 00:11:06.000]  當作無道
[00:11:06.000 --> 00:11:08.000]  如果我家裏面
[00:11:08.000 --> 00:11:10.000]  假設
[00:11:10.000 --> 00:11:12.000]  我傭人
[00:11:12.000 --> 00:11:14.000]  做得不好
[00:11:14.000 --> 00:11:16.000]  我的孩子經常吵架
[00:11:16.000 --> 00:11:18.000]  那我會怎樣做
[00:11:18.000 --> 00:11:20.000]  如果他真的做得不好
[00:11:20.000 --> 00:11:22.000]  我就不解僱他
[00:11:22.000 --> 00:11:24.000]  但我覺得不是這樣
[00:11:24.000 --> 00:11:26.000]  我有我的判斷
[00:11:26.000 --> 00:11:28.000]  如果我的孩子尊重我的話
[00:11:28.000 --> 00:11:30.000]  我怎樣說 你又怎樣聽
[00:11:30.000 --> 00:11:32.000]  就是這麼簡單
[00:11:32.000 --> 00:11:34.000]  今天我們活在世上的第二千枚
[00:11:34.000 --> 00:11:36.000]  我們心中又無神
[00:11:36.000 --> 00:11:38.000]  心中又無主
[00:11:38.000 --> 00:11:40.000]  心中又無主
[00:11:40.000 --> 00:11:42.000]  當這一班的人
[00:11:42.000 --> 00:11:44.000]  當這一班的人
[00:11:44.000 --> 00:11:46.000]  包括大希律
[00:11:46.000 --> 00:11:48.000]  包括大希律
[00:11:48.000 --> 00:11:50.000]  包括東方的博士
[00:11:50.000 --> 00:11:52.000]  他們都來敬拜
[00:11:52.000 --> 00:11:54.000]  但不同的地方在這裡
[00:11:54.000 --> 00:11:56.000]  第一
[00:11:56.000 --> 00:11:58.000]  當這班東方的博士來的時候
[00:11:58.000 --> 00:12:00.000]  他們來到耶路撒冷
[00:12:00.000 --> 00:12:02.000]  他們來到耶路撒冷
[00:12:02.000 --> 00:12:04.000]  不知是不是千里
[00:12:04.000 --> 00:12:06.000]  或者是百里起碼
[00:12:06.000 --> 00:12:08.000]  少少來到
[00:12:08.000 --> 00:12:10.000]  要敬拜
[00:12:10.000 --> 00:12:12.000]  要拜這位耶穌
[00:12:12.000 --> 00:12:14.000]  為什麼
[00:12:14.000 --> 00:12:16.000]  看到那顆星
[00:12:16.000 --> 00:12:18.000]  無論你相信也不好
[00:12:18.000 --> 00:12:20.000]  不相信也好 曾經有這麼記載
[00:12:20.000 --> 00:12:22.000]  其實有些聖上
[00:12:22.000 --> 00:12:24.000]  有些他們的研究
[00:12:24.000 --> 00:12:26.000]  發覺大自然中間
[00:12:26.000 --> 00:12:28.000]  有很多的啟迪
[00:12:28.000 --> 00:12:30.000]  不過問題是有沒有人專注
[00:12:30.000 --> 00:12:32.000]  去研究
[00:12:32.000 --> 00:12:34.000]  當他們來到的時候
[00:12:34.000 --> 00:12:36.000]  他們希望來敬拜耶穌
[00:12:36.000 --> 00:12:38.000]  他們不是隨便來的
[00:12:38.000 --> 00:12:40.000]  他們帶了什麼來
[00:12:40.000 --> 00:12:42.000]  帶了禮物來
[00:12:42.000 --> 00:12:44.000]  但是很珍貴的禮物
[00:12:44.000 --> 00:12:46.000]  就算今時今日黃金
[00:12:46.000 --> 00:12:48.000]  都是很珍貴的禮物
[00:12:48.000 --> 00:12:50.000]  當來的時候
[00:12:50.000 --> 00:12:52.000]  他們要找 但他們不知道很多東西
[00:12:52.000 --> 00:12:54.000]  他們尋根尋道
[00:12:54.000 --> 00:12:56.000]  來到耶路撒冷的時候
[00:12:56.000 --> 00:12:58.000]  他們皇宮問了很久
[00:12:58.000 --> 00:13:00.000]  怎麼問了皇帝
[00:13:00.000 --> 00:13:02.000]  他是猶太人之王
[00:13:02.000 --> 00:13:04.000]  羅馬政府給了他這個權力
[00:13:04.000 --> 00:13:06.000]  這個地位
[00:13:06.000 --> 00:13:08.000]  他聽了之後
[00:13:08.000 --> 00:13:10.000]  他很聰明
[00:13:10.000 --> 00:13:12.000]  不是很廣博
[00:13:12.000 --> 00:13:14.000]  立刻召集了那班法利賽人
[00:13:14.000 --> 00:13:16.000]  文士
[00:13:16.000 --> 00:13:18.000]  這班宗教學者
[00:13:18.000 --> 00:13:20.000]  因為他們知道
[00:13:20.000 --> 00:13:22.000]  猶太人的歷史
[00:13:22.000 --> 00:13:24.000]  一講就知道在哪裡
[00:13:24.000 --> 00:13:26.000]  在法利恆
[00:13:26.000 --> 00:13:28.000]  昨晚牧師有提到
[00:13:28.000 --> 00:13:30.000]  這個希律
[00:13:30.000 --> 00:13:32.000]  是自我中心
[00:13:32.000 --> 00:13:34.000]  而這班法利賽猶太人
[00:13:34.000 --> 00:13:36.000]  這班法利賽人
[00:13:36.000 --> 00:13:38.000]  這個文士是什麼人呢
[00:13:38.000 --> 00:13:40.000]  是有聖經知識
[00:13:40.000 --> 00:13:42.000]  但不信耶穌的人
[00:13:42.000 --> 00:13:46.000]  你說今天這個世界上
[00:13:46.000 --> 00:13:48.000]  有沒有很多人
[00:13:48.000 --> 00:13:50.000]  有聖經知識
[00:13:50.000 --> 00:13:52.000]  有
[00:13:52.000 --> 00:13:54.000]  香港的
[00:13:54.000 --> 00:13:56.000]  香港的一些尊貴議員
[00:13:56.000 --> 00:13:58.000]  他們都知道聖經故事
[00:13:58.000 --> 00:14:00.000]  知道耶穌是一個偉大政治人物
[00:14:00.000 --> 00:14:02.000]  耶穌很有智慧處理很多事情
[00:14:02.000 --> 00:14:06.000]  很多
[00:14:06.000 --> 00:14:08.000]  在我們中間
[00:14:08.000 --> 00:14:10.000]  你說他是在
[00:14:10.000 --> 00:14:12.000]  非易人乃易於人的學校
[00:14:12.000 --> 00:14:14.000]  讀書的
[00:14:14.000 --> 00:14:16.000]  那是一個校訓
[00:14:16.000 --> 00:14:18.000]  你知道我說什麼嗎
[00:14:18.000 --> 00:14:20.000]  有些人在校訓寫著
[00:14:20.000 --> 00:14:22.000]  敬畏耶和華節之位
[00:14:22.000 --> 00:14:24.000]  開主認識之政者必是聰明
[00:14:24.000 --> 00:14:26.000]  有沒有在學校讀書的
[00:14:26.000 --> 00:14:28.000]  無論天主教也好
[00:14:28.000 --> 00:14:30.000]  基督教也好很多人都有聖經知識
[00:14:30.000 --> 00:14:32.000]  不過我告訴你
[00:14:32.000 --> 00:14:34.000]  很多人不信耶穌
[00:14:34.000 --> 00:14:36.000]  你說這是世界上的人
[00:14:36.000 --> 00:14:38.000]  今天我們所在
[00:14:38.000 --> 00:14:40.000]  生命堂裡面的人
[00:14:40.000 --> 00:14:42.000]  也不會這樣吧
[00:14:42.000 --> 00:14:44.000]  不是這樣吧
[00:14:44.000 --> 00:14:46.000]  你信不信有耶穌
[00:14:46.000 --> 00:14:48.000]  信不信有什麼
[00:14:48.000 --> 00:14:50.000]  信不信有歷史人物
[00:14:50.000 --> 00:14:52.000]  No
[00:14:52.000 --> 00:14:54.000]  等一下我們會唱
[00:14:54.000 --> 00:14:56.000]  今天早上我看歷史歌裡面
[00:14:56.000 --> 00:14:58.000]  很多句都說我們敬拜祂
[00:14:58.000 --> 00:15:00.000]  敬拜祂
[00:15:00.000 --> 00:15:02.000]  敬拜祂
[00:15:02.000 --> 00:15:04.000]  最近我看到啟示錄的時候
[00:15:04.000 --> 00:15:06.000]  眾多敬拜
[00:15:06.000 --> 00:15:08.000]  敬拜這個詞在聖經裡面
[00:15:08.000 --> 00:15:10.000]  出現了大約60次
[00:15:10.000 --> 00:15:12.000]  在啟示錄出現了24次
[00:15:12.000 --> 00:15:14.000]  敬拜祂
[00:15:14.000 --> 00:15:16.000]  敬拜祂
[00:15:16.000 --> 00:15:18.000]  敬拜祂
[00:15:18.000 --> 00:15:20.000]  信耶穌不是找好處
[00:15:20.000 --> 00:15:22.000]  一定有好處
[00:15:22.000 --> 00:15:24.000]  不過
[00:15:24.000 --> 00:15:26.000]  更加重要的
[00:15:26.000 --> 00:15:28.000]  信耶穌是要敬拜祂
[00:15:28.000 --> 00:15:30.000]  如果你留意看
[00:15:30.000 --> 00:15:32.000]  有用讀經識的
[00:15:32.000 --> 00:15:34.000]  就知道了
[00:15:34.000 --> 00:15:36.000]  前一兩個禮拜
[00:15:36.000 --> 00:15:38.000]  在啟示錄第十四章的時候
[00:15:38.000 --> 00:15:42.000]  那時候已經記載
[00:15:42.000 --> 00:15:44.000]  神給世上的人
[00:15:44.000 --> 00:15:46.000]  最後一次機會聽福音
[00:15:46.000 --> 00:15:48.000]  不再是你傳我傳了
[00:15:48.000 --> 00:15:50.000]  今天我們有機會傳
[00:15:50.000 --> 00:15:52.000]  有一天我們沒有機會傳的時候
[00:15:52.000 --> 00:15:54.000]  神仍然給世上的人
[00:15:54.000 --> 00:15:56.000]  有機會
[00:15:56.000 --> 00:15:58.000]  就是天使傳福音
[00:15:58.000 --> 00:16:00.000]  天使傳福音
[00:16:00.000 --> 00:16:02.000]  叫做永遠的福音
[00:16:02.000 --> 00:16:04.000]  這個在啟示錄第十四章所說的
