
[00:00:00.000 --> 00:00:02.000]  各位聽衆 早晨
[00:02:14.500 --> 00:02:18.500]  孩子們 我們相愛不要只在言語和舌頭上
[00:02:18.500 --> 00:02:22.500]  總要以行為和誠實表現出來
[00:02:22.500 --> 00:02:24.500]  當我們口舌說要愛神愛人
[00:02:24.500 --> 00:02:28.500]  看唱詩歌都唱很多愛的歌詞
[00:02:28.500 --> 00:02:32.500]  但我們在行為和真實的言語上
[00:02:32.500 --> 00:02:36.500]  表現了出來多少呢
[00:02:36.500 --> 00:02:38.500]  我們說要愛
[00:02:38.500 --> 00:02:40.500]  但我們行出來又有多少呢
[00:02:40.500 --> 00:02:44.500]  但願今日上帝透過他的話語
[00:02:44.500 --> 00:02:46.500]  藉著他的僕人
[00:02:46.500 --> 00:02:48.500]  能夠將神的道
[00:02:48.500 --> 00:02:49.500]  將我們生命裏面
[00:02:49.500 --> 00:02:51.500]  讓我們去思想
[00:02:51.500 --> 00:02:54.500]  如何成為一個彼此相愛的群體
[00:02:54.500 --> 00:02:56.500]  當我再思想這個題目
[00:02:56.500 --> 00:02:58.500]  新的命令
[00:02:58.500 --> 00:02:59.500]  我又發現一件事
[00:02:59.500 --> 00:03:01.500]  我原來從來沒有想過的
[00:03:01.500 --> 00:03:03.500]  為什麼這是一個新命令呢
[00:03:03.500 --> 00:03:04.500]  有多新呢
[00:03:04.500 --> 00:03:07.500]  對於耶穌在當時2000年前來說
[00:03:07.500 --> 00:03:08.500]  其實一點都不新
[00:03:08.500 --> 00:03:11.500]  因為在我們的舊約利未記律法書裏面
[00:03:11.500 --> 00:03:14.500]  已經提及過我們要愛人如己
[00:03:14.500 --> 00:03:16.500]  為什麼是一個新的命令呢
[00:03:16.500 --> 00:03:17.500]  我真的想不通
[00:03:17.500 --> 00:03:19.500]  但當我去再想命令這個字
[00:03:19.500 --> 00:03:22.500]  原來也代表誡命的意思
[00:03:22.500 --> 00:03:24.500]  在我們舊約也有很多誡命
[00:03:24.500 --> 00:03:26.500]  耶穌這個新的命令和舊約的誡命
[00:03:26.500 --> 00:03:28.500]  又有什麼分別的時候
[00:03:28.500 --> 00:03:31.500]  原來耶穌不是要廢掉律法
[00:03:31.500 --> 00:03:33.500]  他是要承傳律法
[00:03:33.500 --> 00:03:36.500]  我們會發覺原來這個新呢
[00:03:36.500 --> 00:03:39.500]  不是由沒有變有或者一些新的概念
[00:03:39.500 --> 00:03:42.500]  是Innovative 創新的意思
[00:03:42.500 --> 00:03:45.500]  耶穌的新的命令有三大創新
[00:03:45.500 --> 00:03:46.500]  第一個創新是什麼呢
[00:03:46.500 --> 00:03:49.500]  是一個以新的形象頒佈一個新的命令
[00:03:49.500 --> 00:03:51.500]  相對於舊約的律法
[00:03:51.500 --> 00:03:53.500]  如果大家知道十誡或者律法書
[00:03:53.500 --> 00:03:58.500]  是由摩西在西乃山聖那位耶和華上帝
[00:03:58.500 --> 00:04:00.500]  頒佈出來的
[00:04:00.500 --> 00:04:02.500]  如果再看回春埃及你會看到
[00:04:02.500 --> 00:04:05.500]  當時耶和華頒佈十誡律法書是什麼環境
[00:04:05.500 --> 00:04:08.500]  在西乃山有煙冒出來
[00:04:08.500 --> 00:04:10.500]  耶和華在火臨在當中
[00:04:10.500 --> 00:04:12.500]  耶和華一說話的時候
[00:04:12.500 --> 00:04:15.500]  地震山搖有雷軍閃電
[00:04:15.500 --> 00:04:17.500]  蜜雲暴風
[00:04:17.500 --> 00:04:20.500]  百姓只能夠站在遠遠那裡
[00:04:20.500 --> 00:04:21.500]  跪在那裡
[00:04:21.500 --> 00:04:24.500]  跪在那裡不敢望上來
[00:04:24.500 --> 00:04:26.500]  都怕一望到可能會死亡
[00:04:26.500 --> 00:04:28.500]  充滿著畏懼
[00:04:28.500 --> 00:04:29.500]  充滿著壓力
[00:04:29.500 --> 00:04:30.500]  在這樣的底下
[00:04:30.500 --> 00:04:33.500]  百姓就領受了這個十誡和律法書
[00:04:33.500 --> 00:04:35.500]  但是今天
[00:04:35.500 --> 00:04:37.500]  當耶穌頒佈新的命令的時候
[00:04:37.500 --> 00:04:39.500]  你會留意耶穌是什麼背景
[00:04:39.500 --> 00:04:42.500]  我假設大家太熟了
[00:04:42.500 --> 00:04:45.500]  所以沒有詳細看前後文理
[00:04:45.500 --> 00:04:48.500]  你會知道耶穌是和門徒
[00:04:48.500 --> 00:04:50.500]  守一如預節的晚餐
[00:04:50.500 --> 00:04:55.500]  原來入屋要脫鞋
[00:04:55.500 --> 00:04:56.500]  在日本人
[00:04:56.500 --> 00:04:58.500]  在猶太的背景裡
[00:04:58.500 --> 00:05:00.500]  入屋就要洗腳
[00:05:00.500 --> 00:05:03.500]  當時耶穌以一個僕人的姿態
[00:05:03.500 --> 00:05:05.500]  謙卑地為門徒洗腳
[00:05:05.500 --> 00:05:09.500]  之後他就向門徒頒佈這個新的命令
[00:05:09.500 --> 00:05:11.500]  頒佈命令的仍然是上帝
[00:05:11.500 --> 00:05:12.500]  耶穌是上帝
[00:05:12.500 --> 00:05:14.500]  是神的兒子
[00:05:14.500 --> 00:05:16.500]  但是他是那位道成肉身
[00:05:16.500 --> 00:05:20.500]  和門徒一同生活了三年多的生命師傅
[00:05:20.500 --> 00:05:22.500]  他的生命的言行
[00:05:22.500 --> 00:05:23.500]  他的一舉一動
[00:05:23.500 --> 00:05:26.500]  他的所有的思想都是令人值得尊敬
[00:05:26.500 --> 00:05:28.500]  他有高尚的品格
[00:05:28.500 --> 00:05:30.500]  耶穌是說得出做得到
[00:05:30.500 --> 00:05:32.500]  他是沒有慈愛的主
[00:05:32.500 --> 00:05:33.500]  他就是這樣的姿態
[00:05:33.500 --> 00:05:36.500]  去向門徒宣佈這個新的命令
[00:05:36.500 --> 00:05:38.500]  而耶穌也預告了
[00:05:38.500 --> 00:05:40.500]  他將要離開門徒
[00:05:40.500 --> 00:05:43.500]  所以這個新的命令是語重心長
[00:05:43.500 --> 00:05:45.500]  和是一個臨別陣營
[00:05:45.500 --> 00:05:47.500]  第二個創新是什麼呢?
[00:05:47.500 --> 00:05:50.500]  是帶有積極創新正面的內容
[00:05:50.500 --> 00:05:52.500]  我們在十誡裡經常聽到
[00:05:52.500 --> 00:05:53.500]  不可姦人
[00:05:53.500 --> 00:05:54.500]  不可殺人
[00:05:54.500 --> 00:05:55.500]  不可偷渡
[00:05:55.500 --> 00:05:56.500]  不可不可
[00:05:56.500 --> 00:05:58.500]  或者不准嚴禁
[00:05:58.500 --> 00:05:59.500]  在舊約律法裡
[00:05:59.500 --> 00:06:02.500]  很多都是禁止的一些規條
[00:06:02.500 --> 00:06:03.500]  免得你犯罪
[00:06:03.500 --> 00:06:05.500]  得罪耶和華
[00:06:05.500 --> 00:06:07.500]  帶有恐嚇性的字眼
[00:06:07.500 --> 00:06:08.500]  你這樣做
[00:06:08.500 --> 00:06:09.500]  神就會生氣
[00:06:09.500 --> 00:06:10.500]  就會憤怒
[00:06:10.500 --> 00:06:11.500]  很大件事
[00:06:11.500 --> 00:06:14.500]  但是在新約的教導不是這樣
[00:06:14.500 --> 00:06:15.500]  相對於新約
[00:06:15.500 --> 00:06:18.500]  舊約是比較負面或者消極性的
[00:06:18.500 --> 00:06:20.500]  但是耶穌頒佈了新的命令
[00:06:20.500 --> 00:06:21.500]  祂要我們比喻相愛
[00:06:21.500 --> 00:06:24.500]  就是要求門徒主動去愛別人
[00:06:24.500 --> 00:06:26.500]  積極正面
[00:06:26.500 --> 00:06:29.500]  充滿著革命性和震撼性
[00:06:29.500 --> 00:06:35.500]  祂要門徒去執行耶穌的教導
[00:06:35.500 --> 00:06:36.500]  是正面的內容
[00:06:36.500 --> 00:06:37.500]  不是叫你不要不要
[00:06:37.500 --> 00:06:39.500]  而是要去愛人
[00:06:39.500 --> 00:06:40.500]  第三個創新就是
[00:06:40.500 --> 00:06:43.500]  帶來新的果效和生命的更新
[00:06:43.500 --> 00:06:45.500]  在十誡律法書
[00:06:45.500 --> 00:06:47.500]  舊的命令
[00:06:47.500 --> 00:06:49.500]  顯出了上帝的公義和聖潔
[00:06:49.500 --> 00:06:51.500]  也帶出了讓人類知道
[00:06:51.500 --> 00:06:53.500]  我們怎麼守律法都沒有用
[00:06:53.500 --> 00:06:54.500]  為什麼?
[00:06:54.500 --> 00:06:56.500]  因為只是叫我們知罪
[00:06:56.500 --> 00:06:57.500]  好像羅馬書
[00:06:57.500 --> 00:06:59.500]  現在我們有羅馬書的主要學
[00:06:59.500 --> 00:07:01.500]  羅馬書三章二十字說什麼?
[00:07:01.500 --> 00:07:03.500]  因為律法是叫人知罪
[00:07:03.500 --> 00:07:08.500]  律法不能夠提供愛的動力
[00:07:08.500 --> 00:07:11.500]  十誡不能夠令我們愛更多人
[00:07:11.500 --> 00:07:12.500]  祂只是告訴我們
[00:07:12.500 --> 00:07:13.500]  不可以恨人
[00:07:13.500 --> 00:07:14.500]  不可以殺人
[00:07:14.500 --> 00:07:16.500]  不可以傷害人
[00:07:16.500 --> 00:07:18.500]  但是耶穌
[00:07:18.500 --> 00:07:20.500]  祂的命令
[00:07:20.500 --> 00:07:22.500]  是帶有積極性和創新性
[00:07:22.500 --> 00:07:24.500]  祂用祂的生命的言行
[00:07:24.500 --> 00:07:25.500]  來榜樣教導我們
[00:07:25.500 --> 00:07:28.500]  我們要靠著耶穌去愛別人
[00:07:28.500 --> 00:07:29.500]  當我們彼此相愛的時候
[00:07:29.500 --> 00:07:33.500]  愛流動在這個群體當中的時候
[00:07:33.500 --> 00:07:35.500]  彼此豐富了大家的生命
[00:07:35.500 --> 00:07:38.500]  生命就能夠更新
[00:07:38.500 --> 00:07:40.500]  很多慕道的朋友
[00:07:40.500 --> 00:07:41.500]  我指慕道的朋友
[00:07:41.500 --> 00:07:43.500]  他們聽了很多福音
[00:07:43.500 --> 00:07:44.500]  幾乎相信耶穌
[00:07:44.500 --> 00:07:46.500]  但是仍然不肯信
[00:07:46.500 --> 00:07:48.500]  他們通常都有一件事掙扎著
[00:07:48.500 --> 00:07:49.500]  就是覺得
[00:07:49.500 --> 00:07:51.500]  你們基督教有很多規條
[00:07:51.500 --> 00:07:53.500]  又說不准食衣
[00:07:53.500 --> 00:07:54.500]  不准喝酒
[00:07:54.500 --> 00:07:55.500]  不准賭錢
[00:07:55.500 --> 00:07:56.500]  不准說謊話
[00:07:56.500 --> 00:07:57.500]  不准說色笑話
[00:07:57.500 --> 00:07:58.500]  要回教會
[00:07:58.500 --> 00:07:59.500]  要侍奉
[00:07:59.500 --> 00:08:00.500]  要受奉獻
[00:08:00.500 --> 00:08:01.500]  好像有很多事情要做
[00:08:01.500 --> 00:08:03.500]  我做不到這麼多事情
[00:08:03.500 --> 00:08:05.500]  我不信教了
[00:08:05.500 --> 00:08:07.500]  但是他們誤會了
[00:08:07.500 --> 00:08:10.500]  聖經的教導不是這樣
[00:08:10.500 --> 00:08:12.500]  聖經教導我們要做一個基督的門徒
[00:08:12.500 --> 00:08:14.500]  要做一個信耶穌的基督徒
[00:08:14.500 --> 00:08:17.500]  不是要遵守一大堆的規條
[00:08:17.500 --> 00:08:18.500]  律法
[00:08:18.500 --> 00:08:20.500]  你做不到就不是基督徒
[00:08:20.500 --> 00:08:22.500]  不是這個意思
[00:08:22.500 --> 00:08:24.500]  我們做基督徒就是告訴耶穌
[00:08:24.500 --> 00:08:26.500]  就是我們什麼都做不到
[00:08:26.500 --> 00:08:27.500]  我們要跟耶穌來
[00:08:27.500 --> 00:08:28.500]  祢是我們的主
[00:08:28.500 --> 00:08:30.500]  祢是我們的王
[00:08:30.500 --> 00:08:31.500]  在《耳語筆》所書
[00:08:31.500 --> 00:08:33.500]  二章八至九節說
[00:08:33.500 --> 00:08:34.500]  你們得救是本乎恩
[00:08:34.500 --> 00:08:35.500]  也因著信
[00:08:35.500 --> 00:08:38.500]  並不是出於行為免得有人自誇
[00:08:38.500 --> 00:08:41.500]  我們做基督徒就是全靠神的恩典
[00:08:41.500 --> 00:08:43.500]  不是靠行為表現
[00:08:43.500 --> 00:08:45.500]  我們給予相愛
[00:08:45.500 --> 00:08:46.500]  我們沒有愛的能力
[00:08:46.500 --> 00:08:47.500]  我們就要靠耶穌
[00:08:47.500 --> 00:08:48.500]  效法耶穌基督
[00:08:48.500 --> 00:08:51.500]  才能夠彼此相愛
[00:08:51.500 --> 00:08:53.500]  在舊約的教導裡面
[00:08:53.500 --> 00:08:55.500]  很多禁止或者不可以的規條
[00:08:55.500 --> 00:08:57.500]  免得讓人犯罪
[00:08:57.500 --> 00:08:59.500]  更一樣我們能夠看見
[00:08:59.500 --> 00:09:02.500]  我們的上帝是公義和聖潔的
[00:09:02.500 --> 00:09:04.500]  但是在新約的教導裡面
[00:09:04.500 --> 00:09:06.500]  我們見到耶穌基督
[00:09:06.500 --> 00:09:09.500]  祂親自度成肉身來到這個世界
[00:09:09.500 --> 00:09:10.500]  祂用祂的生命
[00:09:10.500 --> 00:09:13.500]  去活出神的話語和上帝的教導
[00:09:13.500 --> 00:09:15.500]  祂要我們去跟祂
[00:09:15.500 --> 00:09:18.500]  去學校耶穌的愛
[00:09:18.500 --> 00:09:21.500]  進行這些教導目的是什麼?
[00:09:21.500 --> 00:09:24.500]  要我們生命得著益處和豐盛
[00:09:24.500 --> 00:09:27.500]  不是用禁止或消極的方法
[00:09:27.500 --> 00:09:29.500]  而是讓我們自由去選擇
[00:09:29.500 --> 00:09:32.500]  當你願意跟耶穌去做的時候
[00:09:32.500 --> 00:09:34.500]  你就明白原來過去那些壞習慣
[00:09:34.500 --> 00:09:35.500]  是對我們生命有害的
[00:09:35.500 --> 00:09:38.500]  我們就會放下它
[00:09:38.500 --> 00:09:39.500]  我們靠耶穌
[00:09:39.500 --> 00:09:40.500]  我們不去傷害別人
[00:09:40.500 --> 00:09:42.500]  我們靠耶穌去愛別人
[00:09:42.500 --> 00:09:44.500]  去學習自律
[00:09:44.500 --> 00:09:46.500]  去戒掉那些壞習慣
[00:09:46.500 --> 00:09:48.500]  去嘗試做一個合神生命的門徒
[00:09:48.500 --> 00:09:50.500]  情形很簡單
[00:09:50.500 --> 00:09:52.500]  如果這裡有些爺爺奶奶
[00:09:52.500 --> 00:09:53.500]  有些做爸爸媽媽
[00:09:53.500 --> 00:09:54.500]  你照顧小孩子
[00:09:54.500 --> 00:09:56.500]  你就很明白這個問題
[00:09:56.500 --> 00:09:58.500]  小孩子出生了
[00:09:58.500 --> 00:09:59.500]  三歲四歲的時候
[00:09:59.500 --> 00:10:00.500]  到處跑了
[00:10:00.500 --> 00:10:01.500]  你又會怎樣?
[00:10:01.500 --> 00:10:02.500]  不要摸那些剪刀
[00:10:02.500 --> 00:10:03.500]  那些刀很危險的
[00:10:03.500 --> 00:10:04.500]  不要進廚房
[00:10:04.500 --> 00:10:05.500]  要找個籃子攔著他
[00:10:05.500 --> 00:10:07.500]  因為進去摸到電飯煲
[00:10:07.500 --> 00:10:09.500]  燙到很危險的
[00:10:09.500 --> 00:10:11.500]  他覺得你不讓我做
[00:10:11.500 --> 00:10:12.500]  我就偏要做
[00:10:12.500 --> 00:10:13.500]  要摸一下剪刀
[00:10:13.500 --> 00:10:14.500]  你不讓他
[00:10:14.500 --> 00:10:15.500]  收了剪刀就哭了
[00:10:15.500 --> 00:10:17.500]  覺得很專制
[00:10:17.500 --> 00:10:19.500]  經常都不讓
[00:10:19.500 --> 00:10:21.500]  但當這個小朋友慢慢長大
[00:10:21.500 --> 00:10:24.500]  你反過來要教他用剪刀
[00:10:24.500 --> 00:10:26.500]  你要教他用剪刀
[00:10:26.500 --> 00:10:27.500]  你要告訴他
[00:10:27.500 --> 00:10:28.500]  電飯煲哪個位置可以碰
[00:10:28.500 --> 00:10:29.500]  哪個位置不可以碰
[00:10:29.500 --> 00:10:31.500]  因為他們懂事了
[00:10:31.500 --> 00:10:33.500]  他們知道什麼是對他們有害
[00:10:33.500 --> 00:10:34.500]  什麼是對他們有益
[00:10:34.500 --> 00:10:36.500]  他正確地使用電飯煲
[00:10:36.500 --> 00:10:38.500]  正確地使用刀、剪刀
[00:10:38.500 --> 00:10:40.500]  這個就是由舊約
[00:10:40.500 --> 00:10:42.500]  禁止禁止的律法的教導
[00:10:42.500 --> 00:10:44.500]  轉化為今天新約
[00:10:44.500 --> 00:10:46.500]  耶穌基督新的命令的意思
[00:10:46.500 --> 00:10:48.500]  就正如這段經文
[00:10:48.500 --> 00:10:49.500]  加拿大語三章二十四節
[00:10:49.500 --> 00:10:51.500]  律法是啟蒙的師父
[00:10:51.500 --> 00:10:53.500]  但最後二十五節尾說
[00:10:53.500 --> 00:10:55.500]  我們從此不再需要一個師父了
[00:10:55.500 --> 00:10:58.500]  因為有耶穌基督在我們當中
[00:10:58.500 --> 00:11:00.500]  所以彼此相愛
[00:11:00.500 --> 00:11:02.500]  不是那些死守的教條
[00:11:02.500 --> 00:11:04.500]  是耶穌一個創新的命令
[00:11:04.500 --> 00:11:06.500]  他是以一個僕人的姿態
[00:11:06.500 --> 00:11:08.500]  去頒佈這個新的律法
[00:11:08.500 --> 00:11:10.500]  正面的積極的內容
[00:11:10.500 --> 00:11:12.500]  和帶有生命的根深
[00:11:12.500 --> 00:11:14.500]  我們願意效法主耶穌基督
[00:11:14.500 --> 00:11:16.500]  這個新的命令
[00:11:16.500 --> 00:11:18.500]  去帶有積極生命
[00:11:18.500 --> 00:11:20.500]  使我們得罪益處
[00:11:20.500 --> 00:11:22.500]  這個就是新命令的意思
[00:11:22.500 --> 00:11:24.500]  第二我們要思想的就是
[00:11:24.500 --> 00:11:26.500]  這個新的命令
[00:11:26.500 --> 00:11:28.500]  我們很需要一個原動力
[00:11:28.500 --> 00:11:30.500]  在哪裏呢?
[00:11:30.500 --> 00:11:32.500]  這幅圖畫不知道大家有沒有一些聯想
[00:11:32.500 --> 00:11:34.500]  通常我們身邊都有一些很討厭的家夥
[00:11:34.500 --> 00:11:36.500]  有些人很噁心
[00:11:36.500 --> 00:11:38.500]  又撩鼻屎
[00:11:38.500 --> 00:11:40.500]  又露出肚子
[00:11:40.500 --> 00:11:42.500]  衣衫不整
[00:11:42.500 --> 00:11:44.500]  看見就討厭
[00:11:44.500 --> 00:11:46.500]  但如果有一天
[00:11:46.500 --> 00:11:48.500]  你聽到耶穌對你說
[00:11:48.500 --> 00:11:50.500]  你要愛他
[00:11:50.500 --> 00:11:52.500]  怎麼辦呢?
[00:11:52.500 --> 00:11:54.500]  這樣的人怎麼愛得下呢?
[00:11:54.500 --> 00:11:56.500]  愛要有感情
[00:11:56.500 --> 00:11:58.500]  要愛得下才可以
[00:11:58.500 --> 00:12:00.500]  你叫我愛像機械人那樣
[00:12:00.500 --> 00:12:02.500]  怎麼行呢?
[00:12:02.500 --> 00:12:04.500]  這個新的命令就是我們要做機械人
[00:12:04.500 --> 00:12:06.500]  我們要明白
[00:12:06.500 --> 00:12:08.500]  這個命令
[00:12:08.500 --> 00:12:10.500]  命令的意思是什麼呢?
[00:12:10.500 --> 00:12:12.500]  This is an order
[00:12:12.500 --> 00:12:14.500]  你要遵循
[00:12:14.500 --> 00:12:16.500]  怎麼能夠接受呢?
[00:12:16.500 --> 00:12:18.500]  在中國人有一個「愛」字
[00:12:18.500 --> 00:12:20.500]  在新約世界裏面
[00:12:20.500 --> 00:12:22.500]  「愛」最少有三個字
[00:12:22.500 --> 00:12:24.500]  我們思想一下
[00:12:24.500 --> 00:12:26.500]  什麼叫「愛」
[00:12:26.500 --> 00:12:28.500]  第一個「愛」字是Eros
[00:12:28.500 --> 00:12:30.500]  希臘文來的
[00:12:30.500 --> 00:12:32.500]  兩性之間的愛
[00:12:32.500 --> 00:12:34.500]  物欲的愛
[00:12:34.500 --> 00:12:36.500]  這個不是耶穌所說的「愛」
[00:12:36.500 --> 00:12:38.500]  第二個是philos
[00:12:38.500 --> 00:12:40.500]  人與人之間友誼的「愛」
[00:12:40.500 --> 00:12:42.500]  一個理智的「愛」
[00:12:42.500 --> 00:12:44.500]  意思是我愛他有原因的
[00:12:44.500 --> 00:12:46.500]  我看見他一見鍾情
[00:12:46.500 --> 00:12:48.500]  我看見他對我
[00:12:48.500 --> 00:12:50.500]  很關心我,我愛他
[00:12:50.500 --> 00:12:52.500]  在我們人與人之間
[00:12:52.500 --> 00:12:54.500]  都是帶著這種理由
[00:12:54.500 --> 00:12:56.500]  去愛我們身邊的人
[00:12:56.500 --> 00:12:58.500]  他疼我,幫助我
[00:12:58.500 --> 00:13:00.500]  我就愛他
[00:13:00.500 --> 00:13:02.500]  當日他對我沒有利用價值
[00:13:02.500 --> 00:13:04.500]  他已經不可愛
[00:13:04.500 --> 00:13:06.500]  可能我對他的愛會減少
[00:13:06.500 --> 00:13:08.500]  我愛不下,一刀兩斷
[00:13:08.500 --> 00:13:10.500]  這種愛都是帶有條件
[00:13:10.500 --> 00:13:12.500]  和不長久的
[00:13:12.500 --> 00:13:14.500]  但是
[00:13:14.500 --> 00:13:16.500]  耶穌所說的「愛」
[00:13:16.500 --> 00:13:18.500]  我相信大家都很認識
[00:13:18.500 --> 00:13:20.500]  神聖的「愛」
[00:13:20.500 --> 00:13:22.500]  意志的「愛」
[00:13:22.500 --> 00:13:24.500]  這種「愛」是從上帝而來的「愛」
[00:13:24.500 --> 00:13:26.500]  超越人間一切的「愛」
[00:13:26.500 --> 00:13:28.500]  是要我們用意志
[00:13:28.500 --> 00:13:30.500]  出發點
[00:13:30.500 --> 00:13:32.500]  走出來
[00:13:32.500 --> 00:13:34.500]  由意志開始到傳人
[00:13:34.500 --> 00:13:36.500]  也是聖經最多
[00:13:36.500 --> 00:13:38.500]  用的,描寫神對我們的「愛」
[00:13:38.500 --> 00:13:40.500]  今天我們要去學習
[00:13:40.500 --> 00:13:42.500]  彼此相愛
[00:13:42.500 --> 00:13:44.500]  新的命令「愛」的層次
[00:13:44.500 --> 00:13:46.500]  這個甲皮
[00:13:46.500 --> 00:13:48.500]  神聖的「愛」
[00:13:48.500 --> 00:13:50.500]  是用意志的出發
[00:13:50.500 --> 00:13:52.500]  就正是耶穌所要求的
[00:13:52.500 --> 00:13:54.500]  耶穌教導我們要「愛仇敵」
[00:13:54.500 --> 00:13:56.500]  為逼迫我們的人去祈禱
[00:13:56.500 --> 00:13:58.500]  這些不可能在情感裏面
[00:13:58.500 --> 00:14:00.500]  能夠做到的
[00:14:00.500 --> 00:14:02.500]  只有堅強的意志才能幫助到我們的「愛」
[00:14:02.500 --> 00:14:04.500]  雖然弟兄姊妹不可愛
[00:14:04.500 --> 00:14:06.500]  但主耶穌要我們彼此相愛
[00:14:06.500 --> 00:14:08.500]  我們要用意志
[00:14:08.500 --> 00:14:10.500]  去愛他們
[00:14:10.500 --> 00:14:12.500]  立志把這份「愛」帶到身邊的人
[00:14:12.500 --> 00:14:14.500]  因為耶穌的命令
[00:14:14.500 --> 00:14:16.500]  可能你仍然
[00:14:16.500 --> 00:14:18.500]  很不服
[00:14:18.500 --> 00:14:20.500]  耶穌說命令就要做
[00:14:20.500 --> 00:14:22.500]  但耶穌說
[00:14:22.500 --> 00:14:24.500]  我怎樣愛你們
[00:14:24.500 --> 00:14:26.500]  你們也要怎樣相愛
[00:14:26.500 --> 00:14:28.500]  耶穌就親自
[00:14:28.500 --> 00:14:30.500]  示範了
[00:14:30.500 --> 00:14:32.500]  這個「愛」的命令給我們看
[00:14:32.500 --> 00:14:34.500]  在哪裏呢?
[00:14:34.500 --> 00:14:36.500]  就是在這個衛門洗腳的行動裏面
[00:14:36.500 --> 00:14:38.500]  我請大家幫我
[00:14:38.500 --> 00:14:40.500]  讀出這段經文
[00:14:40.500 --> 00:14:42.500]  《約翰福音》13章1-4-5節
[00:14:42.500 --> 00:14:44.500]  預預節以前
[00:14:44.500 --> 00:14:46.500]  耶穌知道自己
[00:14:46.500 --> 00:14:48.500]  離世歸附的時候
[00:14:48.500 --> 00:14:54.500]  就離席站起來
[00:14:54.500 --> 00:14:56.500]  脫了衣服
[00:14:56.500 --> 00:14:58.500]  拿一條手巾束腰
[00:14:58.500 --> 00:15:00.500]  隨後把水倒在盆裏
[00:15:00.500 --> 00:15:02.500]  就洗門徒的腳
[00:15:02.500 --> 00:15:04.500]  並用自己所束的手巾擦乾
