
[00:00:00.000 --> 00:00:04.860]  今次有機會和大家一起在聖誕節前敬拜
[00:04:21.700 --> 00:04:24.100]  而聖經這本書今天
[00:04:24.100 --> 00:04:26.400]  大家都知道是這麼重要
[00:04:26.400 --> 00:04:28.900]  但老實說看聖經都挺辛苦的
[00:04:28.900 --> 00:04:29.700]  千萬不要說
[00:04:29.700 --> 00:04:31.700]  看聖經好像很容易
[00:04:31.700 --> 00:04:33.300]  我看聖經從來不打瞌睡
[00:04:33.300 --> 00:04:35.600]  這個只是騙我的
[00:04:35.600 --> 00:04:37.800]  你不打瞌睡是不可能的
[00:04:37.800 --> 00:04:38.500]  為什麼呢?
[00:04:38.500 --> 00:04:39.400]  第一
[00:04:39.400 --> 00:04:42.100]  聖經是一千九百多年前的書
[00:04:42.100 --> 00:04:44.600]  夠約三千年
[00:04:44.600 --> 00:04:47.600]  是用希伯來文和希臘文寫的
[00:04:47.600 --> 00:04:49.600]  翻譯成中文
[00:04:49.600 --> 00:04:52.100]  而且十九世紀的時候有很多版本
[00:04:52.100 --> 00:04:54.300]  到今天還有一些版本可以買到
[00:04:54.300 --> 00:04:56.300]  包括廣東話版本
[00:04:56.300 --> 00:04:57.500]  如果誰說打瞌睡
[00:04:57.500 --> 00:04:59.700]  買那個版本打瞌睡會少一點
[00:04:59.700 --> 00:05:02.500]  因為他翻譯廣東話是很過癮的
[00:05:02.500 --> 00:05:04.300]  現在還有得買的
[00:05:04.300 --> 00:05:06.300]  但十九世紀結束的時候
[00:05:06.300 --> 00:05:08.100]  這些不同背景的差會
[00:05:08.100 --> 00:05:10.500]  無論是美國、德國、英國
[00:05:10.500 --> 00:05:13.800]  無論是浸信會、播道會、聖公會、巡迴會
[00:05:13.800 --> 00:05:15.200]  合在一起
[00:05:15.200 --> 00:05:18.000]  就是我們翻譯一個版本的中文聖經
[00:05:18.000 --> 00:05:21.000]  就是現在大家手中的那本叫做和合本
[00:05:21.000 --> 00:05:22.500]  為什麼叫和合呢?
[00:05:22.500 --> 00:05:24.000]  這麼古老的中文
[00:05:24.000 --> 00:05:26.300]  其實是和在一起合譯的意思
[00:05:26.300 --> 00:05:28.800]  所以叫和合
[00:05:28.800 --> 00:05:31.100]  九十多年前是由西人翻譯的
[00:05:31.100 --> 00:05:32.500]  大家知道嗎?
[00:05:32.500 --> 00:05:35.200]  需要很多中國的助手
[00:05:35.200 --> 00:05:38.100]  當時白話民眾還沒成為正式的
[00:05:38.100 --> 00:05:40.500]  大家同意的共用的中文
[00:05:40.500 --> 00:05:43.600]  因為五四運動還沒開始
[00:05:43.600 --> 00:05:45.300]  但西教士很有眼光
[00:05:45.300 --> 00:05:47.900]  他說將來中國人要跟白話民
[00:05:47.900 --> 00:05:49.700]  所以翻譯了這本和合本
[00:05:49.700 --> 00:05:52.000]  不過現在都九十多年了
[00:05:52.000 --> 00:05:53.500]  所以有很多東西都不太明白
[00:05:53.500 --> 00:05:56.000]  所以只是讀經的弟兄都有先見之明
[00:05:56.000 --> 00:05:58.500]  他不讀良善,他讀善良
[00:05:58.500 --> 00:06:01.200]  因為我們平時很少人說你很良善
[00:06:01.200 --> 00:06:03.600]  你很善良,很少人說你良善
[00:06:03.600 --> 00:06:05.000]  原因就是
[00:06:05.000 --> 00:06:07.000]  其實我不知道他是不是有看過
[00:06:07.000 --> 00:06:09.500]  因為四年前
[00:06:09.500 --> 00:06:12.400]  終於我們出了和合本的修訂本
[00:06:12.400 --> 00:06:16.600]  就是用善良,不是良善
[00:06:16.600 --> 00:06:20.300]  而且現在不是叫土地,是地土
[00:06:20.300 --> 00:06:22.400]  而且很多人覺得
[00:06:22.400 --> 00:06:24.600]  現在香港經常在遊行
[00:06:24.600 --> 00:06:26.300]  有很多基督徒在遊行
[00:06:26.300 --> 00:06:28.600]  有人問你有沒有什麼聖經基礎?
[00:06:28.600 --> 00:06:30.200]  當然有
[00:06:30.200 --> 00:06:35.800]  因為聖經也說耶穌在加利利遊行
[00:06:35.800 --> 00:06:38.100]  當然不是這個意思
[00:06:38.100 --> 00:06:40.700]  不過就是用遊行這個字
[00:06:40.700 --> 00:06:43.900]  所以現在修訂本就不用遊行了
[00:06:43.900 --> 00:06:48.100]  就說耶穌在加利利走來走去
[00:06:48.100 --> 00:06:49.100]  是不是?
[00:06:49.100 --> 00:06:52.100]  希望用一些比較現代的中文
[00:06:52.100 --> 00:06:56.900]  特別因為1947、48年發現了死海古卷
[00:06:56.900 --> 00:06:59.100]  我們這本和合本翻譯的時候
[00:06:59.100 --> 00:07:00.900]  還沒有死海古卷
[00:07:00.900 --> 00:07:03.900]  所以這個新的和合本的修訂本
[00:07:03.900 --> 00:07:06.700]  也包括了一些詩篇多了幾節
[00:07:06.700 --> 00:07:09.100]  因為找到更古老的版本
[00:07:09.100 --> 00:07:12.700]  所以聖經到今天仍然不斷有很多學者
[00:07:12.700 --> 00:07:15.100]  很有心機地去整理
[00:07:15.100 --> 00:07:18.900]  不僅是那些古卷、殘片
[00:07:18.900 --> 00:07:20.100]  在這裡翻譯
[00:07:20.100 --> 00:07:24.100]  讓我們能夠用最現代的說話
[00:07:24.100 --> 00:07:25.700]  能夠明白
[00:07:25.700 --> 00:07:27.900]  其實中文有很多種譯本
[00:07:27.900 --> 00:07:29.900]  不過始終都不等於流行
[00:07:29.900 --> 00:07:30.900]  為什麼呢?
[00:07:30.900 --> 00:07:32.500]  因為我背的經文沒用
[00:07:32.500 --> 00:07:34.900]  譯詞都過了
[00:07:34.900 --> 00:07:37.300]  所以最後決定還是修訂好了
[00:07:37.300 --> 00:07:39.100]  其實英文也是這個意思
[00:07:39.100 --> 00:07:41.700]  所以為什麼有Revised Standard Version
[00:07:41.700 --> 00:07:44.500]  因為400年前有King James Version
[00:07:44.500 --> 00:07:46.300]  就叫Standard Version
[00:07:46.300 --> 00:07:47.900]  所以一直有Revised Standard
[00:07:47.900 --> 00:07:49.900]  有New Revised Standard
[00:07:49.900 --> 00:07:53.900]  希望你用的聖經重新全部譯過
[00:07:53.900 --> 00:07:55.100]  是很難的
[00:07:55.100 --> 00:07:58.900]  何況當年已經有很多人用了很多心機翻譯
[00:07:58.900 --> 00:08:01.300]  因為這本書這麼寶貴
[00:08:01.300 --> 00:08:05.900]  不過問題是今天這本書究竟是什麼書呢?
[00:08:05.900 --> 00:08:09.100]  我看很多人都在這裡住了一段時間
[00:08:09.100 --> 00:08:11.700]  一想起聖經這本是什麼書
[00:08:11.700 --> 00:08:14.900]  你只想到哪一句金句?
[00:08:14.900 --> 00:08:19.300]  聖經都是神所默示的
[00:08:19.300 --> 00:08:21.300]  於教訓督責
[00:08:21.300 --> 00:08:23.900]  你們究竟懂不懂背?
[00:08:23.900 --> 00:08:26.300]  好像不太懂
[00:08:26.300 --> 00:08:28.300]  從頭說過
[00:08:28.300 --> 00:08:31.500]  聖經都是神所默示的
[00:08:31.500 --> 00:08:33.500]  於教訓督責
[00:08:33.500 --> 00:08:34.900]  使人歸正
[00:08:34.900 --> 00:08:36.300]  教導人學義
[00:08:36.300 --> 00:08:38.900]  都是有益的
[00:08:38.900 --> 00:08:41.500]  叫屬神的人
[00:08:41.500 --> 00:08:46.900]  我不說你們又不懂
[00:08:46.900 --> 00:08:48.900]  預備行各人的善事
[00:08:48.900 --> 00:08:51.700]  這本經文是每個人都懂的
[00:08:51.700 --> 00:08:52.700]  不是每個人都懂
[00:08:52.700 --> 00:08:55.500]  做基督徒一段時間就一定懂
[00:08:55.500 --> 00:08:56.700]  問問你
[00:08:56.700 --> 00:08:59.700]  這本書是哪一本書?
[00:08:59.700 --> 00:09:02.900]  提摩大學書幾章幾節?
[00:09:02.900 --> 00:09:06.300]  凡是三一十六節都很重要
[00:09:06.300 --> 00:09:08.300]  很容易記
[00:09:08.300 --> 00:09:11.900]  問題是這段經文講的聖經
[00:09:11.900 --> 00:09:15.500]  究竟是哪一本聖經呢?
[00:09:15.500 --> 00:09:16.500]  沒錯
[00:09:16.500 --> 00:09:18.500]  是舊約聖經
[00:09:18.500 --> 00:09:20.900]  當時還沒有新約聖經
[00:09:20.900 --> 00:09:22.700]  所以這段經文所講的
[00:09:22.700 --> 00:09:25.700]  其實是希伯來文的聖經
[00:09:25.700 --> 00:09:27.500]  是舊約
[00:09:27.500 --> 00:09:30.900]  所以你發現它所講的內容是關於什麼?
[00:09:30.900 --> 00:09:36.700]  教訓、督責、使人歸正、學義、行善
[00:09:36.700 --> 00:09:42.500]  這些全部都令人覺得是講倫理、道德、規範
[00:09:42.500 --> 00:09:45.900]  舊約最重要的確是律法書
[00:09:45.900 --> 00:09:48.500]  在希伯來人的聖經當中
[00:09:48.500 --> 00:09:52.300]  是講生活的規範
[00:09:52.300 --> 00:09:54.500]  但我們今天都知道
[00:09:54.500 --> 00:10:00.700]  聖經不再是一本只講倫理、道德、行為、規範的書
[00:10:00.700 --> 00:10:04.500]  今天很多時候看聖經會很睏
[00:10:04.500 --> 00:10:06.500]  不單是因為那是一本古老的書
[00:10:06.500 --> 00:10:09.700]  是因為我們往往以為聖經只是一本
[00:10:09.700 --> 00:10:12.900]  我們看看有什麼對有什麼錯呢?
[00:10:12.900 --> 00:10:16.900]  我們去判斷是非對錯的書
[00:10:16.900 --> 00:10:18.900]  當然有這樣的作用
[00:10:18.900 --> 00:10:20.900]  另外有些人像我小時候
[00:10:20.900 --> 00:10:22.900]  很睏或者睡不著
[00:10:22.900 --> 00:10:26.900]  媽媽就說放在聖經的枕頭就能睡了
[00:10:26.900 --> 00:10:28.900]  或者說心情不好
[00:10:28.900 --> 00:10:30.500]  看看聖經有什麼要講
[00:10:30.500 --> 00:10:32.500]  一打開一指
[00:10:32.500 --> 00:10:33.500]  她就出去吊死了
[00:10:33.500 --> 00:10:35.500]  當然不是這一句
[00:10:35.500 --> 00:10:37.500]  指另一句
[00:10:37.500 --> 00:10:40.500]  很多時候當通勝
[00:10:40.500 --> 00:10:42.500]  指引迷津
[00:10:42.500 --> 00:10:46.500]  其實今天聖經是一本什麼書呢?
[00:10:46.500 --> 00:10:48.500]  剛才我選了兩段經文
[00:10:48.500 --> 00:10:50.500]  一段大家都比較熟悉
[00:10:50.500 --> 00:10:52.500]  一段大家可能都不太注意
[00:10:52.500 --> 00:10:54.500]  就是《楊福音》
[00:10:54.500 --> 00:10:56.500]  大家先看看這一段
[00:10:56.500 --> 00:10:58.500]  第20章
[00:10:58.500 --> 00:11:00.500]  這一段的那兩節
[00:11:00.500 --> 00:11:02.500]  是《楊福音》
[00:11:02.500 --> 00:11:06.500]  第20章的第30到31節
[00:11:06.500 --> 00:11:08.500]  如果大家有聖經的手
[00:11:08.500 --> 00:11:10.500]  都可以打開來看
[00:11:10.500 --> 00:11:12.500]  我鼓勵大家不要只看powerpoint
[00:11:12.500 --> 00:11:14.500]  要看聖經
[00:11:14.500 --> 00:11:16.500]  這一本書
[00:11:16.500 --> 00:11:18.500]  這一書
[00:11:18.500 --> 00:11:20.500]  我們一起讀
[00:11:20.500 --> 00:11:22.500]  這是和本
[00:11:22.500 --> 00:11:24.500]  耶穌在門徒面前
[00:11:24.500 --> 00:11:26.500]  另外行了許多神蹟
[00:11:26.500 --> 00:11:28.500]  沒有記載者書上
[00:11:28.500 --> 00:11:30.500]  但記者些事
[00:11:30.500 --> 00:11:32.500]  要叫你們信耶穌
[00:11:32.500 --> 00:11:34.500]  是基督
[00:11:34.500 --> 00:11:36.500]  是神的兒子
[00:11:36.500 --> 00:11:38.500]  並且叫你們信了他
[00:11:38.500 --> 00:11:40.500]  就可以因他的名得生命
[00:11:40.500 --> 00:11:42.500]  這一句你們從來都不會背的
[00:11:42.500 --> 00:11:44.500]  是不是?
[00:11:44.500 --> 00:11:46.500]  但一看的時候你覺得
[00:11:46.500 --> 00:11:48.500]  有什麼反應呢?
[00:11:48.500 --> 00:11:50.500]  可能第一就
[00:11:50.500 --> 00:11:52.500]  嘩這麼壞的
[00:11:52.500 --> 00:11:54.500]  原來他還知道耶穌另外行了許多神蹟
[00:11:54.500 --> 00:11:56.500]  他就說明給你
[00:11:56.500 --> 00:11:58.500]  我就不記下
[00:11:58.500 --> 00:12:00.500]  你這樣的態度真的不好
[00:12:00.500 --> 00:12:02.500]  你這麼多神蹟
[00:12:02.500 --> 00:12:04.500]  原來還有行這麼多
[00:12:04.500 --> 00:12:06.500]  你知道為什麼你不記下
[00:12:06.500 --> 00:12:08.500]  我們做牧師那些
[00:12:08.500 --> 00:12:10.500]  講道不夠料
[00:12:10.500 --> 00:12:12.500]  你寫多點我才有東西說
[00:12:12.500 --> 00:12:14.500]  嘩你知道都不寫
[00:12:14.500 --> 00:12:16.500]  你有沒有搞錯
[00:12:16.500 --> 00:12:18.500]  那些學生相反
[00:12:18.500 --> 00:12:20.500]  好吧你寫了20章
[00:12:20.500 --> 00:12:22.500]  做功課不是很多東西要做
[00:12:22.500 --> 00:12:24.500]  原來今天
[00:12:24.500 --> 00:12:26.500]  這些經文
[00:12:26.500 --> 00:12:28.500]  寫下來的作者
[00:12:28.500 --> 00:12:30.500]  他不是將所有東西都寫下來
[00:12:30.500 --> 00:12:32.500]  原來他有他的目的
[00:12:32.500 --> 00:12:34.500]  他有他的選擇
[00:12:34.500 --> 00:12:36.500]  就好像我們今天寫文章也好
[00:12:36.500 --> 00:12:38.500]  寫信也好
[00:12:38.500 --> 00:12:40.500]  講話也好
[00:12:40.500 --> 00:12:42.500]  你是有選擇的
[00:12:42.500 --> 00:12:44.500]  你不是什麼都講
[00:12:44.500 --> 00:12:46.500]  如果你什麼都講就叫講是非
[00:12:46.500 --> 00:12:48.500]  你什麼都講
[00:12:48.500 --> 00:12:50.500]  你就要看場合
[00:12:50.500 --> 00:12:52.500]  你對什麼人對什麼情況
[00:12:52.500 --> 00:12:54.500]  你講到剛剛好
[00:12:54.500 --> 00:12:56.500]  剛剛夠就夠了
[00:12:56.500 --> 00:12:58.500]  其實這就是作者的態度
[00:12:58.500 --> 00:13:00.500]  所以呢
[00:13:00.500 --> 00:13:02.500]  他也不是很壞的
[00:13:02.500 --> 00:13:04.500]  因為20章本來他想結束
[00:13:04.500 --> 00:13:06.500]  但他發現有新的料
[00:13:06.500 --> 00:13:08.500]  所以就加了21章
[00:13:08.500 --> 00:13:10.500]  然後21章他結尾的時候
[00:13:10.500 --> 00:13:12.500]  很有趣的
[00:13:12.500 --> 00:13:14.500]  他就說耶穌所行的事
[00:13:14.500 --> 00:13:16.500]  還有許多
[00:13:16.500 --> 00:13:18.500]  自己還知道很多
[00:13:18.500 --> 00:13:20.500]  事一一都寫出來
[00:13:20.500 --> 00:13:22.500]  我想全世界也容不下
[00:13:22.500 --> 00:13:24.500]  所要寫的書
[00:13:24.500 --> 00:13:26.500]  他說
[00:13:26.500 --> 00:13:28.500]  不要寫這麼多
[00:13:28.500 --> 00:13:30.500]  整個世界容不下這麼誇張
[00:13:30.500 --> 00:13:32.500]  總之他還知道很多
[00:13:32.500 --> 00:13:34.500]  不過不寫
[00:13:34.500 --> 00:13:36.500]  原因是我有目的
[00:13:36.500 --> 00:13:38.500]  究竟他的目的是什麼
[00:13:38.500 --> 00:13:40.500]  他這裡講了
[00:13:40.500 --> 00:13:42.500]  他說因為我夠料了
[00:13:42.500 --> 00:13:44.500]  寫這麼多
[00:13:44.500 --> 00:13:46.500]  他的目的就是要使你信
[00:13:46.500 --> 00:13:48.500]  耶穌是誰
[00:13:48.500 --> 00:13:50.500]  並且因為
[00:13:50.500 --> 00:13:52.500]  信了他的緣故
[00:13:52.500 --> 00:13:54.500]  要使因他的名
[00:13:54.500 --> 00:13:56.500]  你們得生命
[00:13:56.500 --> 00:13:58.500]  我不是為了資料寫下來
[00:13:58.500 --> 00:14:02.500]  我是為了很清楚的目的
[00:14:02.500 --> 00:14:04.500]  讓你們知道耶穌是誰
[00:14:04.500 --> 00:14:06.500]  並且因為你們信了
[00:14:06.500 --> 00:14:08.500]  他是基督是上帝的兒子
[00:14:08.500 --> 00:14:10.500]  的緣故
[00:14:10.500 --> 00:14:12.500]  使你們得生命
[00:14:12.500 --> 00:14:14.500]  聖經是生命的書
[00:14:14.500 --> 00:14:16.500]  不只是約翰福音才是生命的書
[00:14:16.500 --> 00:14:18.500]  因為耶穌也講過
[00:14:18.500 --> 00:14:20.500]  為我作見證的
[00:14:20.500 --> 00:14:22.500]  就是這經
[00:14:22.500 --> 00:14:24.500]  所以無論福音書
[00:14:24.500 --> 00:14:26.500]  保羅的書信
[00:14:26.500 --> 00:14:28.500]  新約其他的書信
[00:14:28.500 --> 00:14:30.500]  都是要使我們得生命
[00:14:30.500 --> 00:14:32.500]  什麼叫生命
[00:14:32.500 --> 00:14:34.500]  生命
[00:14:34.500 --> 00:14:36.500]  如果你讀過生物學
[00:14:36.500 --> 00:14:38.500]  如果你還記得
[00:14:38.500 --> 00:14:40.500]  生命是不能被定義的
[00:14:40.500 --> 00:14:42.500]  生命只能被描寫
[00:14:42.500 --> 00:14:44.500]  簡單來說就是生命
[00:14:44.500 --> 00:14:46.500]  是一個活的
[00:14:46.500 --> 00:14:48.500]  是一個不要經常被人動
[00:14:48.500 --> 00:14:50.500]  是你自己會動的
[00:14:50.500 --> 00:14:52.500]  如果你讀生物學
[00:14:52.500 --> 00:14:54.500]  中學起碼有八個特點
[00:14:54.500 --> 00:14:56.500]  其中一個當然包括了
[00:14:56.500 --> 00:14:58.500]  自己會動,不要被人動
[00:14:58.500 --> 00:15:02.500]  另外一個是會生長
[00:15:02.500 --> 00:15:04.500]  要懂得排泄
[00:15:04.500 --> 00:15:06.500]  要懂得吸收呼吸
[00:15:06.500 --> 00:15:08.500]  這些特性不要只是以為是生物學
[00:15:08.500 --> 00:15:10.500]  這是很屬靈的生命
[00:15:10.500 --> 00:15:12.500]  一樣有這些特色
[00:15:12.500 --> 00:15:14.500]  因為生命是活的
[00:15:14.500 --> 00:15:16.500]  今天有很多規條
[00:15:16.500 --> 00:15:18.500]  很多教義是死的
[00:15:18.500 --> 00:15:20.500]  如果聖經只是文字
[00:15:20.500 --> 00:15:22.500]  也是死的
[00:15:22.500 --> 00:15:24.500]  所以無論在保羅的書信裡面
[00:15:24.500 --> 00:15:26.500]  特別提到我們要講的是正義
[00:15:26.500 --> 00:15:28.500]  不是指這些移民
[00:15:28.500 --> 00:15:30.500]  不是指這些死的文字
[00:15:30.500 --> 00:15:32.500]  因為聖經背後的
[00:15:32.500 --> 00:15:34.500]  是生命
[00:15:34.500 --> 00:15:36.500]  耶穌基督
[00:15:36.500 --> 00:15:38.500]  是道成肉身
[00:15:38.500 --> 00:15:40.500]  來到人的當中
[00:15:40.500 --> 00:15:42.500]  有血有肉的生命
[00:15:42.500 --> 00:15:44.500]  如何活出來
[00:15:44.500 --> 00:15:46.500]  但往往今天我們只是當聖經
[00:15:46.500 --> 00:15:48.500]  是我們信仰行為最高的準則
[00:15:48.500 --> 00:15:52.500]  是我們平時行為的規範
[00:15:52.500 --> 00:15:54.500]  標準
[00:15:54.500 --> 00:15:56.500]  如果只是這樣的話
[00:15:56.500 --> 00:15:58.500]  你讀約翰福音
[00:15:58.500 --> 00:16:00.500]  讀到耶穌
[00:16:00.500 --> 00:16:02.500]  見到行淫時候被抓的女人
[00:16:02.500 --> 00:16:04.500]  被人抓了來問耶穌
[00:16:04.500 --> 00:16:06.500]  耶穌你說應該怎麼辦
[00:16:06.500 --> 00:16:08.500]  其實就是挑戰
[00:16:08.500 --> 00:16:10.500]  耶穌
[00:16:10.500 --> 00:16:12.500]  因為
[00:16:12.500 --> 00:16:14.500]  你說的話
[00:16:14.500 --> 00:16:16.500]  跟我們今天
[00:16:16.500 --> 00:16:18.500]  做的事有矛盾
[00:16:18.500 --> 00:16:20.500]  因為照著摩西律法很簡單
[00:16:20.500 --> 00:16:22.500]  很清楚
[00:16:22.500 --> 00:16:24.500]  其他地方有時說兩難
[00:16:24.500 --> 00:16:26.500]  不清楚
[00:16:26.500 --> 00:16:28.500]  行淫時抓到的婦人
[00:16:28.500 --> 00:16:30.500]  就是用石頭扔死她
[00:16:30.500 --> 00:16:32.500]  耶穌你說應該怎麼辦
[00:16:32.500 --> 00:16:34.500]  在這個記載當中
[00:16:34.500 --> 00:16:36.500]  就是說
[00:16:36.500 --> 00:16:38.500]  耶穌也會寫字
[00:16:38.500 --> 00:16:40.500]  但沒說清楚寫了什麼
[00:16:40.500 --> 00:16:42.500]  但寫了一段時間後
[00:16:42.500 --> 00:16:44.500]  那些人安靜了
[00:16:44.500 --> 00:16:46.500]  耶穌站起來
[00:16:46.500 --> 00:16:48.500]  對他們說
[00:16:48.500 --> 00:16:50.500]  你們當中誰沒有犯罪
[00:16:50.500 --> 00:16:52.500]  可以先用石頭扔他
[00:16:52.500 --> 00:16:54.500]  然後就
[00:16:54.500 --> 00:16:56.500]  由老到少一個一個走了
[00:16:56.500 --> 00:16:58.500]  耶穌問他
[00:16:58.500 --> 00:17:00.500]  沒有人定你的罪嗎
[00:17:00.500 --> 00:17:02.500]  我也不定你的罪
[00:17:02.500 --> 00:17:04.500]  我也不定你的罪
[00:17:04.500 --> 00:17:06.500]  你走吧
[00:17:06.500 --> 00:17:08.500]  以後不要再犯罪
[00:17:08.500 --> 00:17:10.500]  當然這個人有沒有再犯罪我們不知道
[00:17:10.500 --> 00:17:12.500]  如果斷固他當然有
[00:17:12.500 --> 00:17:14.500]  因為他也是罪人
[00:17:14.500 --> 00:17:16.500]  但問題就是說
[00:17:16.500 --> 00:17:18.500]  這個人有沒有搞錯
[00:17:18.500 --> 00:17:20.500]  根據倫理道德規條
