
[00:00:00.000 --> 00:00:07.000]  觀眾:大家好,我相信無論在甚麼生命階段
[00:04:00.000 --> 00:04:02.000]  都告訴大家
[00:04:02.000 --> 00:04:04.000]  我們已經到達
[00:04:04.000 --> 00:04:08.000]  保羅的第三次宣教旅程
[00:04:08.000 --> 00:04:11.000]  第三次宣教旅程的經文
[00:04:11.000 --> 00:04:14.000]  其實是由第十八章的二十三節
[00:04:14.000 --> 00:04:18.000]  一直到二十一章的二十六節
[00:04:18.000 --> 00:04:20.000]  都相當長的篇幅
[00:04:20.000 --> 00:04:24.000]  今天和大家分享的段落
[00:04:24.000 --> 00:04:26.000]  就是寄述保羅
[00:04:26.000 --> 00:04:28.000]  他回到耶路撒冷
[00:04:28.000 --> 00:04:31.000]  然後去到蓋薩尼亞
[00:04:31.000 --> 00:04:34.000]  當中中間的歷程
[00:04:34.000 --> 00:04:39.000]  其實保羅由他第一次宣教旅程開始
[00:04:39.000 --> 00:04:41.000]  都已經很不容易
[00:04:41.000 --> 00:04:45.000]  面對著大大小小的困難和挑戰
[00:04:45.000 --> 00:04:48.000]  不過神仍然使用他
[00:04:48.000 --> 00:04:52.000]  讓福音來被傳開
[00:04:52.000 --> 00:04:54.000]  今天我們就講到
[00:04:54.000 --> 00:04:58.000]  他會沿著小亞、西亞
[00:04:58.000 --> 00:05:02.000]  這個地方的海岸向南行
[00:05:02.000 --> 00:05:06.000]  在經文的第一至第三節
[00:05:06.000 --> 00:05:09.000]  列舉了很多地名
[00:05:09.000 --> 00:05:12.000]  告訴我們一連串的地方
[00:05:12.000 --> 00:05:16.000]  包括戈士、羅底、帕大拉
[00:05:16.000 --> 00:05:20.000]  菲尼基、居比路、奎羅等等
[00:05:20.000 --> 00:05:23.000]  這個好像很簡單的描述
[00:05:23.000 --> 00:05:26.000]  只講了一些地名
[00:05:26.000 --> 00:05:32.000]  但是仍然有值得我們留意的地方
[00:05:32.000 --> 00:05:37.000]  如果大家記得前面講過
[00:05:37.000 --> 00:05:39.000]  「四道行傳」的部分
[00:05:39.000 --> 00:05:41.000]  我們就會知道
[00:05:41.000 --> 00:05:44.000]  這些名字好像不太熟悉
[00:05:44.000 --> 00:05:49.000]  因為保羅沒有在這些地方建立教會
[00:05:49.000 --> 00:05:55.000]  但是經文仍然在第一節的時候
[00:05:55.000 --> 00:05:59.000]  一開始就說「我們離別了眾人」
[00:05:59.000 --> 00:06:02.000]  仍然是這樣描述
[00:06:02.000 --> 00:06:06.000]  「離別」這個字其實是由兩個字
[00:06:06.000 --> 00:06:08.000]  組成的複合字
[00:06:08.000 --> 00:06:10.000]  用力拉開
[00:06:10.000 --> 00:06:14.000]  作者這樣講的目的
[00:06:14.000 --> 00:06:15.000]  就是要告訴我們
[00:06:15.000 --> 00:06:18.000]  保羅和當地的信徒
[00:06:18.000 --> 00:06:22.000]  有一個不捨之情
[00:06:22.000 --> 00:06:25.000]  一個非常強烈的表達
[00:06:25.000 --> 00:06:27.000]  那我就想
[00:06:27.000 --> 00:06:31.000]  我們會在日常生活當中
[00:06:31.000 --> 00:06:38.000]  哪裡會見到用力拉開這個場面呢?
[00:06:38.000 --> 00:06:42.000]  我相信在座如果你是作為父母
[00:06:42.000 --> 00:06:45.000]  你都會經歷過
[00:06:45.000 --> 00:06:49.000]  帶小朋友去遊樂場玩
[00:06:49.000 --> 00:06:51.000]  有一個媽媽
[00:06:51.000 --> 00:06:56.000]  帶她的小朋友去遊樂場玩
[00:06:56.000 --> 00:06:59.000]  去之前跟她講明
[00:06:59.000 --> 00:07:03.000]  我們只是玩半個小時
[00:07:03.000 --> 00:07:04.000]  小朋友很開心
[00:07:04.000 --> 00:07:06.000]  牽著媽媽的手
[00:07:06.000 --> 00:07:08.000]  一去到遊樂場
[00:07:08.000 --> 00:07:13.000]  就見到有一群跟她差不多的小朋友
[00:07:13.000 --> 00:07:15.000]  玩得很開心
[00:07:15.000 --> 00:07:18.000]  這個小朋友衝過去
[00:07:18.000 --> 00:07:21.000]  希望其他的小朋友
[00:07:21.000 --> 00:07:23.000]  可以跟她一起玩
[00:07:23.000 --> 00:07:25.000]  大家都明白
[00:07:25.000 --> 00:07:27.000]  不用怎麼熱身
[00:07:27.000 --> 00:07:31.000]  很快已經玩了一堆
[00:07:31.000 --> 00:07:33.000]  但更加快
[00:07:33.000 --> 00:07:36.000]  原來半個小時過了
[00:07:36.000 --> 00:07:39.000]  於是媽媽就跟他說
[00:07:39.000 --> 00:07:43.000]  夠鐘了,我們要走了
[00:07:43.000 --> 00:07:45.000]  這個場面
[00:07:45.000 --> 00:07:48.000]  我猜你會想像得到
[00:07:48.000 --> 00:07:52.000]  什麼叫做離別
[00:07:52.000 --> 00:07:55.000]  小朋友的反應會是怎樣?
[00:07:55.000 --> 00:07:58.000]  當然不捨得走
[00:07:58.000 --> 00:08:02.000]  回到保羅這個處境
[00:08:02.000 --> 00:08:05.000]  雖然剛才提過
[00:08:05.000 --> 00:08:08.000]  提過這些地方
[00:08:08.000 --> 00:08:12.000]  保羅在那裡沒有建立教會
[00:08:12.000 --> 00:08:18.000]  但是大家所領受十字架的救恩是一樣
[00:08:18.000 --> 00:08:21.000]  所以就是一家人
[00:08:21.000 --> 00:08:23.000]  當他們走在一起的時候
[00:08:23.000 --> 00:08:25.000]  就會一見如故
[00:08:25.000 --> 00:08:29.000]  彼此生命深深結連
[00:08:29.000 --> 00:08:33.000]  要分開就不捨得了
[00:08:33.000 --> 00:08:38.000]  之後,當保羅去到推羅的地方
[00:08:38.000 --> 00:08:41.000]  其實描述很相似
[00:08:41.000 --> 00:08:43.000]  第四節,上半節
[00:08:43.000 --> 00:08:47.000]  說他找著了門徒
[00:08:47.000 --> 00:08:49.000]  老實說
[00:08:49.000 --> 00:08:52.000]  那裡的人是他不認識的
[00:08:52.000 --> 00:08:55.000]  找來做什麼?
[00:08:55.000 --> 00:08:59.000]  其實這麼主動
[00:08:59.000 --> 00:09:01.000]  去一個地方
[00:09:01.000 --> 00:09:04.000]  找一些他不認識的
[00:09:04.000 --> 00:09:06.000]  其他的信徒
[00:09:06.000 --> 00:09:09.000]  這個積極的舉動
[00:09:09.000 --> 00:09:11.000]  他很希望和他們之間
[00:09:11.000 --> 00:09:17.000]  能夠有一個生命的分享和建立
[00:09:17.000 --> 00:09:21.000]  在我們的信仰生命歷程裡
[00:09:21.000 --> 00:09:24.000]  我說過無數次
[00:09:24.000 --> 00:09:28.000]  我們不能單打獨鬥
[00:09:28.000 --> 00:09:30.000]  我們一定要有同行者
[00:09:30.000 --> 00:09:35.000]  既然保羅給了我們這樣的一個榜樣
[00:09:35.000 --> 00:09:38.000]  我們就值得問問自己
[00:09:38.000 --> 00:09:42.000]  我們和身邊的弟兄姊妹生命的結連
[00:09:42.000 --> 00:09:46.000]  究竟我們有多體重?
[00:09:46.000 --> 00:09:49.000]  是否可有可無?
[00:09:49.000 --> 00:09:51.000]  有空就見一下
[00:09:51.000 --> 00:09:54.000]  是不是這樣?
[00:09:54.000 --> 00:09:57.000]  當保羅在推羅的地方
[00:09:57.000 --> 00:10:00.000]  找到其他的信徒
[00:10:00.000 --> 00:10:04.000]  經文第四節下半節說
[00:10:04.000 --> 00:10:06.000]  就在那裡住了七天
[00:10:06.000 --> 00:10:08.000]  他們被聖靈感動
[00:10:08.000 --> 00:10:13.000]  對保羅說不要上耶路撒冷去
[00:10:13.000 --> 00:10:15.000]  他們被聖靈感動
[00:10:15.000 --> 00:10:23.000]  可能預知保羅在耶路撒冷將會遇到危險
[00:10:23.000 --> 00:10:29.000]  因著他們對保羅的愛心關懷
[00:10:29.000 --> 00:10:35.000]  他們不願意看到保羅在那裡遭難
[00:10:35.000 --> 00:10:39.000]  所以極力要阻止保羅
[00:10:39.000 --> 00:10:43.000]  叫他不要去耶路撒冷
[00:10:43.000 --> 00:10:47.000]  但是單憑這群弟兄姊妹的表述
[00:10:47.000 --> 00:10:53.000]  是否足夠讓保羅做出這個決定呢?
[00:10:53.000 --> 00:10:56.000]  我不知道大家有沒有細心想過
[00:10:56.000 --> 00:11:01.000]  這裡說他們被聖靈感動
[00:11:01.000 --> 00:11:05.000]  究竟感動什麼呢?
[00:11:05.000 --> 00:11:09.000]  是不是聖靈告訴他們
[00:11:09.000 --> 00:11:13.000]  保羅將要發生的事?
[00:11:13.000 --> 00:11:17.000]  抑或聖靈直接說
[00:11:17.000 --> 00:11:21.000]  保羅你不要上耶路撒冷
[00:11:21.000 --> 00:11:26.000]  這個問題單憑這裡是回答不了的
[00:11:26.000 --> 00:11:32.000]  不過當我們有機會繼續看這個故事的發展
[00:11:32.000 --> 00:11:35.000]  我們就很清楚知道
[00:11:35.000 --> 00:11:41.000]  保羅的個人領袖是什麼
[00:11:41.000 --> 00:11:44.000]  我們回到前的那些
[00:11:44.000 --> 00:11:46.000]  《士徒行傳》20章
[00:11:46.000 --> 00:11:49.000]  不久之前我們讀過了
[00:11:49.000 --> 00:11:52.000]  22至23節那裡這樣說
[00:11:52.000 --> 00:11:55.000]  現在我往耶路撒冷去
[00:11:55.000 --> 00:11:57.000]  心甚迫切
[00:11:57.000 --> 00:12:01.000]  不知道在那裡要遇見什麼事
[00:12:01.000 --> 00:12:04.000]  但知道聖靈在各城裡
[00:12:04.000 --> 00:12:06.000]  向我指正說
[00:12:06.000 --> 00:12:10.000]  有困所與患難等待我
[00:12:10.000 --> 00:12:13.000]  保羅自己說的
[00:12:13.000 --> 00:12:15.000]  在不同的地方
[00:12:15.000 --> 00:12:17.000]  聖靈親自跟他說
[00:12:17.000 --> 00:12:20.000]  說完一次又一次
[00:12:20.000 --> 00:12:26.000]  告訴他有困所與患難等待他
[00:12:26.000 --> 00:12:30.000]  你不用讀到20章那麼後
[00:12:30.000 --> 00:12:33.000]  當你一路向後看的時候
[00:12:33.000 --> 00:12:37.000]  其實這個啟示早在保羅
[00:12:37.000 --> 00:12:40.000]  還叫做蘇羅的時候
[00:12:40.000 --> 00:12:43.000]  主已經透過阿拿尼亞
[00:12:43.000 --> 00:12:46.000]  跟他說得很清楚
[00:12:46.000 --> 00:12:50.000]  《士徒行傳》第9章15-16節怎樣說
[00:12:50.000 --> 00:12:52.000]  主對阿拿尼亞說
[00:12:52.000 --> 00:12:54.000]  你只管去
[00:12:54.000 --> 00:12:56.000]  他是我所揀選的器皿
[00:12:56.000 --> 00:13:02.000]  要在外邦人和君王並以色列人面前宣揚我的名
[00:13:02.000 --> 00:13:04.000]  我也要指示他
[00:13:04.000 --> 00:13:08.000]  為我的名必須受許多苦難
[00:13:08.000 --> 00:13:10.000]  看到嗎
[00:13:10.000 --> 00:13:12.000]  那麼早的時候
[00:13:12.000 --> 00:13:14.000]  都說清楚了
[00:13:14.000 --> 00:13:18.000]  然後一路不斷不斷再說
[00:13:18.000 --> 00:13:22.000]  這群那麼愛錫保羅的弟兄姊妹
[00:13:22.000 --> 00:13:24.000]  經文說
[00:13:24.000 --> 00:13:27.000]  他們被聖靈感動
[00:13:27.000 --> 00:13:29.000]  但對不起
[00:13:29.000 --> 00:13:31.000]  雖然是這樣
[00:13:31.000 --> 00:13:36.000]  並不能夠代表神說話
[00:13:36.000 --> 00:13:41.000]  他們因為跟保羅有一份很深的情的關係
[00:13:41.000 --> 00:13:46.000]  反而令到他們沒辦法看得清楚
[00:13:46.000 --> 00:13:48.000]  準確認清
[00:13:48.000 --> 00:13:51.000]  聖靈的感動是甚麼
[00:13:51.000 --> 00:13:57.000]  幾乎成為了上帝工作的難阻
[00:13:57.000 --> 00:14:00.000]  當我們繼續看下去的時候
[00:14:00.000 --> 00:14:02.000]  我們就知道
[00:14:02.000 --> 00:14:04.000]  神最終的旨意
[00:14:04.000 --> 00:14:10.000]  正正就是要藉著保羅被困在羅馬
[00:14:10.000 --> 00:14:14.000]  將福音帶到那裡
[00:14:14.000 --> 00:14:16.000]  這群弟兄姊妹
[00:14:16.000 --> 00:14:20.000]  看到保羅那麼清楚自己的託付
[00:14:20.000 --> 00:14:22.000]  最終就無話可說
[00:14:22.000 --> 00:14:26.000]  所以經文在第五和第六節
[00:14:26.000 --> 00:14:30.000]  就說他們為保羅祈禱
[00:14:30.000 --> 00:14:35.000]  然後依依不捨跟他道別
[00:14:35.000 --> 00:14:41.000]  相信大家早前都聽過我在家事分享裡面提過
[00:14:41.000 --> 00:14:44.000]  或者你們今天在你們的秩序表裡面
[00:14:44.000 --> 00:14:49.000]  你都會見到一個很特別的項目
[00:14:49.000 --> 00:14:56.000]  因為一會兒我們將會有官宣的第一位信徒宣教士
[00:14:56.000 --> 00:14:58.000]  栗子姊妹
[00:14:58.000 --> 00:15:07.000]  來跟我們分享上帝呼召她的心路歷程
[00:15:07.000 --> 00:15:12.000]  差遣禮我們剛剛在第一堂完成了
[00:15:12.000 --> 00:15:17.000]  所以才在崇拜的當中遲了一點
[00:15:17.000 --> 00:15:22.000]  告訴大家你們走寶了
[00:15:22.000 --> 00:15:25.000]  其實一會兒可以聽到
[00:15:25.000 --> 00:15:30.000]  在這個分享裡面
[00:15:30.000 --> 00:15:37.000]  原來上帝就是一步一步帶領著姊妹
[00:15:37.000 --> 00:15:41.000]  領受、回應這個託付
[00:15:41.000 --> 00:15:51.000]  因為她在退休之後仍然善用神給她的健康和生命
[00:15:51.000 --> 00:15:56.000]  繼續去祝福更多的人
[00:15:56.000 --> 00:16:02.000]  在當中未必每一個弟兄姊妹你要退休
[00:16:02.000 --> 00:16:09.000]  但仍然是一個值得反省的挑戰
[00:16:09.000 --> 00:16:16.000]  雖然姊妹要去的地方沒有寶羅那麼遠
[00:16:16.000 --> 00:16:20.000]  也應該沒那麼凶險
[00:16:20.000 --> 00:16:25.000]  最低限度應該不會連條命都沒了
[00:16:25.000 --> 00:16:32.000]  但是她仍然很需要我們跟她去同行
[00:16:32.000 --> 00:16:36.000]  好像寶羅身邊很多同行者一樣
[00:16:36.000 --> 00:16:41.000]  仍然盼望我們透過她
[00:16:41.000 --> 00:16:45.000]  怎樣去認定上帝給她的帶領
[00:16:45.000 --> 00:16:51.000]  然後用祈禱去托住她的福事
[00:16:51.000 --> 00:16:55.000]  接著我們就去到經文的下半段
[00:16:55.000 --> 00:17:00.000]  想跟大家一起讀七至第十四節
[00:17:00.000 --> 00:17:06.000]  我們從推羅行進了水路來到多利買
[00:17:06.000 --> 00:17:10.000]  就問那裡的弟兄安和他們同住了一天
[00:17:10.000 --> 00:17:15.000]  第二天我們離開那裡來到蓋薩尼亞
[00:17:15.000 --> 00:17:20.000]  就進了傳福音的肥利家裡和他同住
[00:17:20.000 --> 00:17:23.000]  他是那七個執事裡的一個
[00:17:23.000 --> 00:17:28.000]  他有四個女兒都是處女是說預言的
[00:17:28.000 --> 00:17:31.000]  我們在那裡多住了幾天
[00:17:31.000 --> 00:17:36.000]  有一個先知名叫阿加布從猶太下來
[00:17:36.000 --> 00:17:40.000]  到了我們這裡就拿寶羅的腰帶
[00:17:40.000 --> 00:17:43.000]  捆上自己的手腳說
[00:17:43.000 --> 00:17:46.000]  聖靈說猶太人在耶路撒冷
[00:17:46.000 --> 00:17:49.000]  要如此捆綁這腰帶的主人
[00:17:49.000 --> 00:17:53.000]  把它交在外邦人手裡
[00:17:53.000 --> 00:17:56.000]  我們和那本地的人聽見這話
[00:17:56.000 --> 00:18:00.000]  都苦勸寶羅不要上耶路撒冷去
[00:18:00.000 --> 00:18:06.000]  寶羅說你們為什麼這樣痛哭使我心碎呢?
[00:18:06.000 --> 00:18:09.000]  我為主耶穌的名不但被人捆綁
[00:18:09.000 --> 00:18:13.000]  就是死在耶路撒冷也是願意的
[00:18:13.000 --> 00:18:17.000]  寶羅既不聽勸我們便住了口
[00:18:17.000 --> 00:18:21.000]  只說願主的旨意成就便了
[00:18:21.000 --> 00:18:23.000]  經文告訴我們
[00:18:23.000 --> 00:18:27.000]  寶羅再一次由推羅這個地方起行
[00:18:27.000 --> 00:18:32.000]  經過多利買去到蓋薩尼亞
[00:18:32.000 --> 00:18:38.000]  幾天之後在那個地方遇到一個人叫阿加布
[00:18:38.000 --> 00:18:41.000]  經文在第十節告訴我們
[00:18:41.000 --> 00:18:45.000]  這個阿加布是一個先知
[00:18:45.000 --> 00:18:49.000]  這個人在《少行傳》出過了
[00:18:49.000 --> 00:18:51.000]  第十一章
[00:18:51.000 --> 00:18:56.000]  當時他預言天下有大饑荒
[00:18:56.000 --> 00:18:59.000]  結果是應驗了
[00:18:59.000 --> 00:19:04.000]  猶太的先知間中也有一個做法
[00:19:04.000 --> 00:19:10.000]  如果他未能完全用他的言語
[00:19:10.000 --> 00:19:14.000]  去表達神要他傳遞的訊息
[00:19:14.000 --> 00:19:21.000]  他便會用一些實物或加上他的身體語言
[00:19:21.000 --> 00:19:24.000]  來將這個訊息表達出來
[00:19:24.000 --> 00:19:27.000]  所以第十一節才說
[00:19:27.000 --> 00:19:35.000]  「到了我們這裏就拿寶羅的腰帶捆上自己的手腳說
[00:19:35.000 --> 00:19:38.000]  聖靈說猶太人在耶路撒冷
[00:19:38.000 --> 00:19:42.000]  要如此捆綁這腰帶的主人
[00:19:42.000 --> 00:19:46.000]  把他交在外邦人手裏
[00:19:46.000 --> 00:19:51.000]  請你看清楚阿加布怎樣說」
[00:19:51.000 --> 00:19:58.000]  他的說法純粹是一個客觀的陳述
[00:19:58.000 --> 00:20:04.000]  他將聖靈向他啟示的事情
[00:20:04.000 --> 00:20:06.000]  有碗話碗
[00:20:06.000 --> 00:20:10.000]  有碟話碟表達出來
[00:20:10.000 --> 00:20:16.000]  內容是說猶太人將要在耶路撒冷捆綁寶羅
[00:20:16.000 --> 00:20:21.000]  並且將他交給外邦人
[00:20:21.000 --> 00:20:26.000]  他沒有像推羅那些信徒那樣說
[00:20:26.000 --> 00:20:32.000]  「聖靈說叫你不要去耶路撒冷」
[00:20:32.000 --> 00:20:39.000]  請你分清楚這是一個非常重要的屬靈功課
[00:20:39.000 --> 00:20:41.000]  這個屬靈功課是甚麼
[00:20:41.000 --> 00:20:45.000]  我們必須好好搞清楚
[00:20:45.000 --> 00:20:51.000]  聖靈在我們裏面的領袖
[00:20:51.000 --> 00:20:53.000]  請我們真的搞清楚
[00:20:53.000 --> 00:20:58.000]  而不要在上面加鹽加醋
[00:20:58.000 --> 00:21:02.000]  加一些添加劑上去
[00:21:02.000 --> 00:21:08.000]  特別對於一些人家需要做的決定
[00:21:08.000 --> 00:21:12.000]  又或者那些決定當我做了
[00:21:12.000 --> 00:21:15.000]  會影響其他人的話
[00:21:15.000 --> 00:21:21.000]  請我們千萬不要做神的代言人
[00:21:21.000 --> 00:21:22.000]  甚麼叫神的代言人
[00:21:22.000 --> 00:21:28.000]  我的領袖就是神告訴你要怎樣怎樣
[00:21:28.000 --> 00:21:31.000]  對人不是這樣
[00:21:31.000 --> 00:21:37.000]  那些對身邊的人沒有影響的說法
[00:21:37.000 --> 00:21:39.000]  又或者我做的決定
[00:21:39.000 --> 00:21:44.000]  不要緊,我自己一力承擔得起
[00:21:44.000 --> 00:21:49.000]  我想告訴你原則是一樣的
[00:21:49.000 --> 00:21:54.000]  求主賜給我們清心
[00:21:54.000 --> 00:21:59.000]  不要加添我們個人的意思、想法
[00:21:59.000 --> 00:22:05.000]  去混淆神真正的心意
[00:22:05.000 --> 00:22:08.000]  當我們繼續讀下去的時候
[00:22:08.000 --> 00:22:14.000]  雖然先知阿加布只是表明
[00:22:14.000 --> 00:22:18.000]  保羅要在耶路撒冷被捆綁
[00:22:18.000 --> 00:22:22.000]  他沒有叫他不要上耶路撒冷
[00:22:22.000 --> 00:22:25.000]  但是去到第十二節
[00:22:25.000 --> 00:22:27.000]  我們再看的時候
[00:22:27.000 --> 00:22:29.000]  那些人的反應是怎樣
[00:22:29.000 --> 00:22:35.000]  我們和那本地的人聽見這話
[00:22:35.000 --> 00:22:40.000]  仍然都苦勸保羅不要上耶路撒冷去
[00:22:40.000 --> 00:22:45.000]  很明顯蓋撒利亞的信徒
[00:22:45.000 --> 00:22:52.000]  和推羅的信徒一模一樣
[00:22:52.000 --> 00:22:56.000]  這些全部都是人的意思
[00:22:56.000 --> 00:23:01.000]  不是聖靈的意思
[00:23:01.000 --> 00:23:06.000]  所以有聖經學者把這段經文
[00:23:06.000 --> 00:23:12.000]  視為保羅的赫西瑪利元
[00:23:12.000 --> 00:23:17.000]  赫西瑪利元的描述很熟悉
[00:23:17.000 --> 00:23:23.000]  主耶穌的門徒一直叫他不要上十字架
[00:23:23.000 --> 00:23:26.000]  大家聽過了
[00:23:26.000 --> 00:23:31.000]  當中要學的功課是什麼?
[00:23:31.000 --> 00:23:35.000]  就是不要體貼人的意思
[00:23:35.000 --> 00:23:40.000]  要體貼神的意思
[00:23:40.000 --> 00:23:42.000]  保羅由始至終
[00:23:42.000 --> 00:23:46.000]  非常清楚自己的託付是什麼
[00:23:46.000 --> 00:23:51.000]  所以他在第十三節就這樣回應
[00:23:51.000 --> 00:23:57.000]  保羅說:你們為什麼這樣痛哭使我心碎呢?
[00:23:57.000 --> 00:24:00.000]  我為主耶穌的名不但被人捆綁
[00:24:00.000 --> 00:24:04.000]  就是死在耶路撒冷也是願意的
[00:24:04.000 --> 00:24:08.000]  蓋撒利亞的信徒為了保羅
[00:24:08.000 --> 00:24:12.000]  將要上耶路撒冷非常非常擔心
[00:24:12.000 --> 00:24:17.000]  甚至描述為此而失聲痛哭
[00:24:17.000 --> 00:24:22.000]  其中正正就是流露出弟兄姊妹之間
[00:24:22.000 --> 00:24:26.000]  那種關愛好心的情
[00:24:26.000 --> 00:24:35.000]  正因為這樣也加重了保羅的圍欄
[00:24:35.000 --> 00:24:38.000]  保羅可以怎樣?
[00:24:38.000 --> 00:24:41.000]  我不知道弟兄姊妹
[00:24:41.000 --> 00:24:45.000]  當你聽到一些矛盾的聲音的時候
[00:24:45.000 --> 00:24:47.000]  如果那是你
[00:24:47.000 --> 00:24:49.000]  你會怎樣做決擇?
[00:24:49.000 --> 00:24:52.000]  很多不同的說法
[00:24:52.000 --> 00:24:54.000]  你做決定的時候
[00:24:54.000 --> 00:25:00.000]  你又憑什麼說你這個決定是對的?
[00:25:00.000 --> 00:25:03.000]  你憑什麼?
[00:25:03.000 --> 00:25:08.000]  當然你可以給我一個標準答案
[00:25:08.000 --> 00:25:14.000]  我就按照聖靈給我的感動和帶領
[00:25:14.000 --> 00:25:18.000]  我當然不會聽別人的說話
[00:25:18.000 --> 00:25:22.000]  當然要跟隨神的心意
[00:25:22.000 --> 00:25:25.000]  每個人都是這樣說的
[00:25:25.000 --> 00:25:30.000]  問題是我們怎樣才可以做到
[00:25:30.000 --> 00:25:34.000]  跟隨神心意的決定?
[00:25:34.000 --> 00:25:38.000]  其實這一切都是建基於
[00:25:38.000 --> 00:25:42.000]  主耶穌祂所走過的路
[00:25:42.000 --> 00:25:45.000]  寫下來經歷過
[00:25:45.000 --> 00:25:47.000]  然後讓我們知道
[00:25:47.000 --> 00:25:52.000]  那條路一定不是寬闊的路
[00:25:52.000 --> 00:25:56.000]  而是一條很狹窄艱難的路
[00:25:56.000 --> 00:26:02.000]  不是一條四線六線行車的高速公路
[00:26:02.000 --> 00:26:07.000]  而是一條彎彎曲曲的山路
[00:26:07.000 --> 00:26:12.000]  十字架的路就是這樣
