
[00:00:00.000 --> 00:00:05.440]  大家好,我們來看看第十四章
[00:07:03.400 --> 00:07:07.480]  和婆婆四人一起在九龍居住
[00:07:07.480 --> 00:07:08.960]  回到他們的教會
[00:07:08.960 --> 00:07:10.040]  上一個月
[00:07:10.040 --> 00:07:11.520]  其實我也忘記是哪個星期
[00:07:11.520 --> 00:07:13.640]  這三個月發生這麼多事情
[00:07:13.640 --> 00:07:15.120]  也不知道是哪個星期
[00:07:15.120 --> 00:07:17.600]  有一次有一個傳言
[00:07:17.600 --> 00:07:20.400]  說我們北角區也會打人
[00:07:20.400 --> 00:07:21.560]  有沒有印象
[00:07:21.560 --> 00:07:22.560]  經常都有的
[00:07:22.560 --> 00:07:23.360]  總之有一個星期
[00:07:23.360 --> 00:07:24.440]  說得很好
[00:07:24.440 --> 00:07:27.000]  也不知道是哪個福建人
[00:07:27.000 --> 00:07:29.840]  派了一堆人來在北角打人
[00:07:29.840 --> 00:07:31.520]  所以他婆婆在星期六
[00:07:31.520 --> 00:07:33.120]  就跟媳婦說
[00:07:33.120 --> 00:07:34.880]  你明天不要回教會了
[00:07:34.880 --> 00:07:36.400]  很危險的
[00:07:36.400 --> 00:07:37.320]  打人的
[00:07:37.320 --> 00:07:39.920]  於是媳婦就說
[00:07:39.920 --> 00:07:41.280]  打人也是北角而已
[00:07:41.280 --> 00:07:43.320]  沒有影響我們太古城
[00:07:43.320 --> 00:07:45.400]  但是相叫又怎樣
[00:07:45.400 --> 00:07:48.000]  不太好口,說著說著就說什麼
[00:07:48.000 --> 00:07:52.280]  再加上打人也無所謂
[00:07:52.280 --> 00:07:55.040]  我們都是早上上崇拜
[00:07:55.040 --> 00:07:56.480]  下午晚上才打
[00:07:56.480 --> 00:07:58.600]  總之很危險
[00:07:58.600 --> 00:07:59.800]  那麼多個星期回教會
[00:07:59.800 --> 00:08:01.440]  回少一個星期是不行的嗎?
[00:08:01.440 --> 00:08:03.640]  好像有道理
[00:08:03.640 --> 00:08:04.560]  一個星期回教會
[00:08:04.560 --> 00:08:06.240]  回少一個星期不就不危險嗎?
[00:08:06.240 --> 00:08:07.520]  接著就說
[00:08:07.520 --> 00:08:09.080]  最好我那天早點回來
[00:08:09.080 --> 00:08:10.080]  不用你擔心
[00:08:10.080 --> 00:08:12.320]  我早上就馬上回來
[00:08:12.320 --> 00:08:14.120]  搭車
[00:08:14.120 --> 00:08:17.040]  婆婆還沒有去教會
[00:08:17.040 --> 00:08:20.440]  你自己去就好了
[00:08:20.440 --> 00:08:23.360]  總之我兒子和孫子不准去
[00:08:23.360 --> 00:08:25.640]  說完這句話你覺得怎樣?
[00:08:25.640 --> 00:08:26.920]  媳婦又怎樣?
[00:08:26.920 --> 00:08:29.960]  媳婦的眼淚都流出來了
[00:08:29.960 --> 00:08:32.480]  婆婆,你當我是什麼人?
[00:08:32.480 --> 00:08:34.360]  你兒子和孫子
[00:08:34.360 --> 00:08:35.760]  我是什麼人?
[00:08:35.760 --> 00:08:37.360]  一說的時候
[00:08:37.360 --> 00:08:39.080]  越說越扯
[00:08:39.080 --> 00:08:43.000]  火會上升
[00:08:43.000 --> 00:08:45.520]  你當年的兒子都沒有說和你一起住
[00:08:45.520 --> 00:08:46.920]  那些都來了
[00:08:46.920 --> 00:08:48.520]  是我說和你一起住的
[00:08:48.520 --> 00:08:49.840]  那些都來了
[00:08:49.840 --> 00:08:52.920]  情緒越來越大
[00:08:52.920 --> 00:08:54.400]  總之不准去
[00:08:54.400 --> 00:08:55.840]  越說越大
[00:08:55.840 --> 00:09:00.320]  大聲到連孫子也吵醒了
[00:09:00.320 --> 00:09:01.360]  睡了一覺
[00:09:01.360 --> 00:09:03.000]  走出來抱著媽媽
[00:09:03.000 --> 00:09:04.000]  媽媽
[00:09:04.000 --> 00:09:05.800]  你不要罵媽媽
[00:09:05.800 --> 00:09:08.000]  你兒子也挺乖的
[00:09:08.000 --> 00:09:09.720]  初小的小孩子
[00:09:09.720 --> 00:09:11.840]  乖兒子
[00:09:11.840 --> 00:09:13.080]  夠感恩
[00:09:13.080 --> 00:09:14.960]  所以回阿灣也挺好的
[00:09:14.960 --> 00:09:16.600]  多學習自小
[00:09:16.600 --> 00:09:17.360]  多學習真理
[00:09:17.360 --> 00:09:18.160]  抱緊媽媽
[00:09:18.160 --> 00:09:19.920]  不過還沒完的
[00:09:19.920 --> 00:09:20.840]  媽媽說
[00:09:20.840 --> 00:09:24.160]  你媽媽我哪敢罵她
[00:09:24.160 --> 00:09:27.600]  那些都出來了
[00:09:27.600 --> 00:09:29.320]  但這件事完了之後
[00:09:29.320 --> 00:09:31.320]  我和姊妹分享
[00:09:31.320 --> 00:09:33.800]  其實我們也要學習一件事情
[00:09:33.800 --> 00:09:37.920]  其實全方位除了在遠處
[00:09:37.920 --> 00:09:40.240]  也在近處
[00:09:40.240 --> 00:09:43.320]  我們心願萬國萬民都得民復任
[00:09:43.320 --> 00:09:44.800]  但同樣我們身邊的人
[00:09:44.800 --> 00:09:47.320]  可能這些芥蒂
[00:09:47.320 --> 00:09:48.440]  其實是之前的
[00:09:48.440 --> 00:09:49.480]  不是今天的
[00:09:49.480 --> 00:09:52.160]  剛好這件事爆出來
[00:09:52.160 --> 00:09:54.480]  你努力吧
[00:09:54.480 --> 00:09:57.800]  他未感受到媳婦對他的愛
[00:09:57.800 --> 00:09:59.320]  他未夠感受到
[00:09:59.320 --> 00:10:00.640]  那你努力
[00:10:00.640 --> 00:10:01.840]  求天賦給力量你
[00:10:01.840 --> 00:10:04.160]  額外的人去關注他的需要
[00:10:04.160 --> 00:10:05.960]  關注他自己的需要
[00:10:05.960 --> 00:10:08.000]  也體諒他的困難
[00:10:08.000 --> 00:10:08.840]  他也答應了
[00:10:08.840 --> 00:10:09.920]  所以那天跟我說
[00:10:09.920 --> 00:10:11.000]  我為何知道?
[00:10:11.000 --> 00:10:12.040]  因為他跟我說
[00:10:12.040 --> 00:10:14.200]  我今天牧師下午不在
[00:10:14.200 --> 00:10:15.400]  趕快回去吧
[00:10:15.400 --> 00:10:16.880]  希望他也不要太擔心
[00:10:16.880 --> 00:10:18.200]  求神保守我們
[00:10:18.200 --> 00:10:19.680]  在遠處傳揚福音
[00:10:19.680 --> 00:10:21.400]  在近處也傳揚福音
[00:10:21.400 --> 00:10:23.320]  因為主的心意要萬人得救
[00:10:23.320 --> 00:10:25.160]  天使有大聲說
[00:10:25.160 --> 00:10:26.440]  應當敬畏神
[00:10:26.440 --> 00:10:27.640]  將榮耀歸給他
[00:10:27.640 --> 00:10:29.440]  因為他施行審判的時候
[00:10:29.440 --> 00:10:30.360]  已經到了
[00:10:30.360 --> 00:10:32.800]  應當敬拜那創造天地海
[00:10:32.800 --> 00:10:34.800]  和眾水傳源的
[00:10:34.800 --> 00:10:38.000]  這裡提到天使宣告
[00:10:38.000 --> 00:10:40.000]  應當敬拜的對象
[00:10:40.000 --> 00:10:41.640]  並不是受造之物
[00:10:41.640 --> 00:10:43.440]  以及獸和惡者
[00:10:43.440 --> 00:10:46.360]  應該敬拜是創造天地的主
[00:10:46.360 --> 00:10:48.040]  求神給我們專注
[00:10:48.040 --> 00:10:53.560]  這個地上很多人都敬拜了偶像
[00:10:53.560 --> 00:10:54.480]  敵黨基督
[00:10:54.480 --> 00:10:55.520]  邪惡的勢力
[00:10:55.520 --> 00:10:57.160]  這裡要用甚麼來形容呢?
[00:10:57.160 --> 00:10:57.960]  在下一段
[00:10:57.960 --> 00:10:59.160]  第二個天使要說到
[00:10:59.160 --> 00:11:00.800]  叫萬民喝邪淫
[00:11:00.800 --> 00:11:03.680]  大怒之酒的巴比倫大成
[00:11:03.680 --> 00:11:05.400]  談到了
[00:11:05.400 --> 00:11:09.200]  巴比倫大成其實當時就不存在了
[00:11:09.200 --> 00:11:11.400]  因為那時候是誰掌權呢?
[00:11:11.400 --> 00:11:13.280]  是羅馬帝國掌權
[00:11:13.280 --> 00:11:16.200]  巴比倫大成已經不存在
[00:11:16.200 --> 00:11:18.200]  耶利米先知在上個月說過
[00:11:18.200 --> 00:11:19.720]  那時候就是他們掌權
[00:11:19.720 --> 00:11:21.720]  現在是羅馬掌權
[00:11:21.720 --> 00:11:22.520]  但我想說
[00:11:22.520 --> 00:11:24.040]  無論是巴比倫也好
[00:11:24.040 --> 00:11:24.800]  羅馬也好
[00:11:24.800 --> 00:11:26.800]  現今掌不掌權呢?
[00:11:26.800 --> 00:11:28.800]  現今都不掌權了
[00:11:28.800 --> 00:11:30.320]  這些都會過去的
[00:11:30.320 --> 00:11:31.560]  如果要敬拜的話
[00:11:31.560 --> 00:11:33.560]  是敬拜創造天地的主
[00:11:33.560 --> 00:11:35.200]  這些總會過去
[00:11:35.200 --> 00:11:38.760]  無論英國、美國或西班牙
[00:11:38.760 --> 00:11:41.160]  人們說西班牙艦隊以前很厲害
[00:11:41.160 --> 00:11:42.440]  我真的不知道
[00:11:42.440 --> 00:11:43.720]  現在呢?
[00:11:43.720 --> 00:11:44.800]  現在都過去
[00:11:44.800 --> 00:11:47.040]  現在是巴塞隆拿球隊有多厲害
[00:11:47.040 --> 00:11:48.640]  但其他都不太厲害
[00:11:48.640 --> 00:11:50.920]  但求神保守我們這些都是
[00:11:50.920 --> 00:11:53.200]  但那惡者是真實而存在的
[00:11:53.200 --> 00:11:54.560]  他用不同的東西
[00:11:54.560 --> 00:11:56.560]  去綑綁人和迷惑人
[00:11:56.560 --> 00:11:58.800]  叫人離開上帝
[00:11:58.800 --> 00:12:00.600]  他用甚麼方法呢?
[00:12:00.600 --> 00:12:05.480]  是要讓人敬拜了那些獸和邪惡的勢力
[00:12:05.480 --> 00:12:07.680]  穆斯即是甚麼意思呢?
[00:12:07.680 --> 00:12:12.960]  其實今天有不同的
[00:12:12.960 --> 00:12:15.400]  未必一定是八一九九的偶像
[00:12:15.400 --> 00:12:17.720]  偶像可以用不同的形式出現
[00:12:17.720 --> 00:12:19.720]  我舉個例子
[00:12:19.720 --> 00:12:21.720]  很多年前有一套電影
[00:12:21.720 --> 00:12:22.960]  叫做《英雄本色》
[00:12:22.960 --> 00:12:24.960]  不知道你有沒有看過《英雄本色》
[00:12:24.960 --> 00:12:26.080]  有沒有看過?
[00:12:26.080 --> 00:12:28.960]  起碼是幾十年前的
[00:12:28.960 --> 00:12:31.520]  年輕人未看過《英雄本色》
[00:12:31.520 --> 00:12:32.600]  不知道是誰
[00:12:32.600 --> 00:12:34.600]  Mark哥、豪哥和誠哥
[00:12:34.600 --> 00:12:35.720]  你都未聽過
[00:12:35.720 --> 00:12:39.720]  抱歉你這麼年輕當然未看過
[00:12:39.720 --> 00:12:43.720]  Mark哥、豪哥和誠哥發生的故事就是《英雄本色》
[00:12:43.720 --> 00:12:47.760]  當日Mark哥和豪哥搶了誠哥的電腦
[00:12:47.760 --> 00:12:50.000]  印假鈔票的電板
[00:12:50.000 --> 00:12:51.600]  然後在大廟交易
[00:12:51.600 --> 00:12:52.600]  有沒有印象?
[00:12:52.600 --> 00:12:56.120]  然後勒索他一百萬美金
[00:12:56.120 --> 00:13:00.600]  然後Mark哥和豪哥就在聊天
[00:13:00.600 --> 00:13:01.960]  見到一個偶像
[00:13:01.960 --> 00:13:03.960]  問他一件事
[00:13:03.960 --> 00:13:05.960]  你信不信神?
[00:13:05.960 --> 00:13:07.640]  Mark哥就說
[00:13:07.640 --> 00:13:09.640]  神?我信
[00:13:09.640 --> 00:13:11.640]  然後下一句是什麼?
[00:13:11.640 --> 00:13:14.640]  不是就是我
[00:13:14.640 --> 00:13:16.960]  然後下面那句也是金句
[00:13:16.960 --> 00:13:19.240]  電影的金句
[00:13:19.240 --> 00:13:21.240]  我不是要承認自己厲害
[00:13:21.240 --> 00:13:24.880]  而是要拿回我失去的東西
[00:13:24.880 --> 00:13:26.880]  這其實是現代人的偶像
[00:13:26.880 --> 00:13:28.880]  未必是一舊舊的偶像
[00:13:28.880 --> 00:13:30.880]  那些偶像是什麼?
[00:13:30.880 --> 00:13:31.880]  自己
[00:13:31.880 --> 00:13:33.560]  通過到自己的就是對的
[00:13:33.560 --> 00:13:35.080]  不通過到自己的就不對
[00:13:35.080 --> 00:13:36.520]  我們看聖經怎麼看?
[00:13:36.520 --> 00:13:38.160]  對的那句就是對的
[00:13:38.160 --> 00:13:40.160]  不對的那句就是不對的
[00:13:40.160 --> 00:13:41.880]  你覺不覺得有時弟兄姊妹都會這樣?
[00:13:41.880 --> 00:13:43.360]  你自己會不會也是這樣?
[00:13:43.360 --> 00:13:45.080]  這句不是這樣解釋的
[00:13:45.080 --> 00:13:46.080]  你覺得不是這樣解釋
[00:13:46.080 --> 00:13:48.560]  因為覺得不對就不是這樣解釋
[00:13:48.560 --> 00:13:49.560]  我想說
[00:13:49.560 --> 00:13:52.080]  其實聖經有很多很清楚的介紹
[00:13:52.080 --> 00:13:55.080]  現在都可以解釋的
[00:13:55.080 --> 00:13:56.080]  譬如
[00:13:56.080 --> 00:14:00.080]  聖經反對同性婚姻的經文
[00:14:00.080 --> 00:14:02.080]  都頗明確的
[00:14:02.080 --> 00:14:03.080]  都頗明確的
[00:14:03.080 --> 00:14:04.360]  但那些人都可以解釋的
[00:14:04.360 --> 00:14:06.080]  一不中聽就可以解釋
[00:14:06.080 --> 00:14:06.880]  明白嗎?
[00:14:06.880 --> 00:14:08.880]  他可以用 package(套餐)
[00:14:08.880 --> 00:14:10.880]  package(套餐)好像很合理
[00:14:10.880 --> 00:14:12.880]  明白嗎?不中聽的可以解釋
[00:14:12.880 --> 00:14:15.280]  神的心意是可以被你解釋的
[00:14:15.280 --> 00:14:16.560]  因為你當了誰是神?
[00:14:16.560 --> 00:14:18.080]  當了自己是神
[00:14:18.080 --> 00:14:21.080]  求神幫助我們分辨誰才是上帝
[00:14:21.080 --> 00:14:25.080]  要敬拜是創造天地海洋和眾水創造的主
[00:14:25.080 --> 00:14:28.080]  並不是地上的權勢和權兵
[00:14:28.080 --> 00:14:30.680]  如這裏第三位天使接著又說
[00:14:30.680 --> 00:14:33.080]  若有人拜獸和獸的像
[00:14:33.080 --> 00:14:36.680]  在額上或在手上有他的印記的話
[00:14:36.680 --> 00:14:38.880]  這人也必喝神帶路的酒
[00:14:38.880 --> 00:14:41.880]  此酒斟在上帝憤怒的杯中
[00:14:41.880 --> 00:14:42.880]  純因不雜
[00:14:42.880 --> 00:14:44.880]  這裏是平衡體力感受到
[00:14:44.880 --> 00:14:50.080]  之前獸和邪惡的勢力給我們喝什麼酒?
[00:14:50.080 --> 00:14:54.080]  是喝淫邪和大怒之酒
[00:14:54.080 --> 00:14:56.480]  既然如此
[00:14:56.480 --> 00:14:58.280]  上帝就審判這些人用什麼?
[00:14:58.280 --> 00:15:01.880]  上帝憤怒的杯中純因不雜的酒
[00:15:01.880 --> 00:15:02.480]  明白嗎?
[00:15:02.480 --> 00:15:05.080]  用平衡體力來描述
[00:15:05.080 --> 00:15:08.080]  再說說惡者的心意是什麼呢?
[00:15:08.080 --> 00:15:10.880]  就是將淫邪和大怒
[00:15:10.880 --> 00:15:12.880]  即是人與人之間的憤怒
[00:15:12.880 --> 00:15:14.080]  放在人的心裏面
[00:15:14.080 --> 00:15:15.080]  那些淫邪
[00:15:15.080 --> 00:15:17.480]  所以我們任意妄為
[00:15:17.480 --> 00:15:21.480]  以自己的情慾為依歸
[00:15:21.480 --> 00:15:24.880]  我覺得現代的社會裏面
[00:15:24.880 --> 00:15:26.280]  去推陳一些東西
[00:15:26.280 --> 00:15:28.480]  用很美麗的東西來包裝
[00:15:28.480 --> 00:15:31.080]  譬如說民主
[00:15:31.080 --> 00:15:32.280]  或者自由
