
[00:00:00.000 --> 00:00:04.760]  今日的講題是:耶穌最關心你的什麼呢?
[00:02:28.560 --> 00:02:32.040]  很想我們用感恩的心開始新的一年
[00:02:32.040 --> 00:02:36.520]  更加明白其實神最關心你的是什麼呢?
[00:02:36.520 --> 00:02:41.080]  讓我們先一起祈禱
[00:02:41.080 --> 00:02:42.640]  親愛的天父,我們感謝祢
[00:02:42.640 --> 00:02:45.040]  在我們人生不同的階段
[00:02:45.040 --> 00:02:47.520]  祢預備了一些同伴給我們
[00:02:47.520 --> 00:02:49.120]  與我們同行
[00:02:49.120 --> 00:02:53.200]  祢也親自去常常與我們同在
[00:02:53.200 --> 00:02:55.040]  讓我們在新的一年裡
[00:02:55.040 --> 00:02:58.880]  更加將我們的目光轉向神祢自己
[00:02:58.880 --> 00:03:00.640]  在見神祢的同在
[00:03:00.640 --> 00:03:04.240]  更加欣賞到神祢為我們預備的一切
[00:03:04.240 --> 00:03:08.560]  珍惜每一位神預備來屠中我們生命的人
[00:03:08.560 --> 00:03:12.680]  主啊,我們更加需要經歷祢的恩典
[00:03:12.680 --> 00:03:16.640]  更多需要祢的愛去環繞著我們
[00:03:16.640 --> 00:03:19.280]  我們更願意與神有親密的關係
[00:03:19.280 --> 00:03:21.280]  以致我們生命更有意義
[00:03:21.280 --> 00:03:24.080]  更有喜樂,更加會成長
[00:03:24.080 --> 00:03:25.520]  願祢自己去帶領
[00:03:25.520 --> 00:03:26.560]  多謝祢,聽我們祈禱
[00:03:26.560 --> 00:03:28.640]  奉主耶穌基督得勝的命祈求
[00:03:28.640 --> 00:03:31.120]  阿門
[00:03:31.120 --> 00:03:34.200]  今天有一個很重要的訊息要告訴大家
[00:03:34.200 --> 00:03:36.240]  是關乎我們的屬靈生命
[00:03:36.240 --> 00:03:39.560]  我們屬靈的生命怎樣去持續呢?
[00:03:39.560 --> 00:03:41.840]  我們怎樣可以結果子呢?
[00:03:41.840 --> 00:03:44.680]  我們怎樣可以生活得更有喜樂呢?
[00:03:44.680 --> 00:03:49.920]  盼望我們更加明白耶穌的心腸
[00:03:49.920 --> 00:03:52.680]  我們剛才讀的經文是《約翰福音》第十五章
[00:03:52.680 --> 00:03:56.440]  其實《約翰福音》從十三章到十七章
[00:03:56.440 --> 00:03:59.680]  都是開始了主耶穌在最後晚餐
[00:03:59.680 --> 00:04:03.760]  和祂臨上十字架的時候
[00:04:03.760 --> 00:04:06.280]  之前一段很長很長的教導
[00:04:06.280 --> 00:04:07.960]  所以十三章到十七章
[00:04:07.960 --> 00:04:11.280]  都是主耶穌最後晚餐和上十字架之前
[00:04:11.280 --> 00:04:13.320]  一個很重要的教導
[00:04:13.320 --> 00:04:17.360]  而耶穌和門徒吃完最後一頓晚餐之後
[00:04:17.360 --> 00:04:20.680]  就開始了一個很長的對話
[00:04:20.680 --> 00:04:23.720]  要留意這個對話不是和未信的人說的
[00:04:23.720 --> 00:04:26.040]  是和信了主的人說的
[00:04:26.040 --> 00:04:28.440]  也是跟從了祂一段時間的人說的
[00:04:28.440 --> 00:04:31.520]  即是今天神都是和我們說的
[00:04:31.520 --> 00:04:34.760]  主耶穌最放心不下的
[00:04:34.760 --> 00:04:35.960]  最關心的
[00:04:35.960 --> 00:04:40.240]  臨上十字架之前還要祂再三交代門徒的
[00:04:40.240 --> 00:04:42.480]  是什麼呢?
[00:04:42.480 --> 00:04:45.400]  祂也很快就告訴了門徒
[00:04:45.400 --> 00:04:47.040]  吃了最後一頓晚餐之後
[00:04:47.040 --> 00:04:48.360]  告訴了門徒
[00:04:48.360 --> 00:04:50.480]  祂很快要離開了
[00:04:50.480 --> 00:04:52.320]  門徒其實不明白祂在說什麼
[00:04:52.320 --> 00:04:54.080]  什麼叫離開呢?
[00:04:54.080 --> 00:04:56.360]  就是他不明白耶穌在說什麼
[00:04:56.360 --> 00:04:59.920]  以致門徒心裡有很多情緒
[00:04:59.920 --> 00:05:02.560]  你猜門徒當時有什麼情緒呢?
[00:05:02.560 --> 00:05:05.720]  如果你看耶穌的對話裡就知道了
[00:05:05.720 --> 00:05:07.920]  耶穌當時就跟他們說
[00:05:07.920 --> 00:05:09.680]  「你們心裡不要憂愁」
[00:05:09.680 --> 00:05:11.720]  在《約翰福音》十四章一節
[00:05:11.720 --> 00:05:16.760]  所以耶穌看到門徒當時心裡充滿了憂愁
[00:05:16.760 --> 00:05:19.320]  因為耶穌說祂很快要離開
[00:05:19.320 --> 00:05:23.320]  當時有很多人在逼迫信徒
[00:05:23.320 --> 00:05:26.200]  門徒當時也會感到孤單
[00:05:26.200 --> 00:05:28.880]  會不會耶穌會離棄他們呢?
[00:05:28.880 --> 00:05:31.360]  所以在十四章十八節
[00:05:31.360 --> 00:05:32.240]  耶穌就跟他們說
[00:05:32.240 --> 00:05:34.960]  「我不撇下你們為孤兒」
[00:05:34.960 --> 00:05:36.920]  這是主耶穌親自去說的
[00:05:36.920 --> 00:05:39.680]  也在十四章親自應許了
[00:05:39.680 --> 00:05:42.840]  祂會賜下聖靈跟他們在一起
[00:05:42.840 --> 00:05:46.840]  門徒當時也有很多不安樂
[00:05:46.840 --> 00:05:48.480]  也有膽怯
[00:05:48.480 --> 00:05:50.000]  耶穌就說
[00:05:50.000 --> 00:05:51.160]  在十四章二十七節
[00:05:51.160 --> 00:05:53.760]  祂說「我留下平安給你們」
[00:05:53.760 --> 00:05:55.280]  所以當在這些對話裡
[00:05:55.280 --> 00:05:59.240]  其實耶穌看到門徒有什麼情緒
[00:05:59.240 --> 00:06:03.040]  以至耶穌親自跟他們說話
[00:06:03.040 --> 00:06:05.840]  當門徒困在這些情緒裡
[00:06:05.840 --> 00:06:08.520]  就好像青春期的少年人
[00:06:08.520 --> 00:06:10.000]  有很多情緒
[00:06:10.000 --> 00:06:13.960]  我想這裡有很多人也遇過青春期
[00:06:13.960 --> 00:06:16.320]  我們年長了已經不記得了
[00:06:16.320 --> 00:06:17.640]  但可能也會記得
[00:06:17.640 --> 00:06:18.760]  在十幾歲的時候
[00:06:18.760 --> 00:06:20.880]  青春期有很多情緒
[00:06:20.880 --> 00:06:22.800]  那你的出路是什麼呢?
[00:06:22.800 --> 00:06:25.840]  接著耶穌在約翰福音十五章
[00:06:25.840 --> 00:06:29.760]  就說到葡萄樹這個比喻
[00:06:29.760 --> 00:06:32.760]  祂不是去提醒人
[00:06:32.760 --> 00:06:35.680]  你要怎樣聽我吩咐去做
[00:06:35.680 --> 00:06:38.520]  耶穌不是很說教式地說
[00:06:38.520 --> 00:06:42.120]  「我走了,你要怎樣做?」
[00:06:42.120 --> 00:06:47.360]  好像老了的人吩咐身後事一樣
[00:06:47.360 --> 00:06:48.840]  耶穌沒有這樣做
[00:06:48.840 --> 00:06:51.360]  祂沒有說「你們一定要守律法」
[00:06:51.360 --> 00:06:54.160]  因為之前舊約一直叫我們守律法
[00:06:54.160 --> 00:06:55.440]  要守節旗
[00:06:55.440 --> 00:06:57.600]  要守宗教的禮儀
[00:06:57.600 --> 00:06:59.400]  耶穌沒有這樣說
[00:06:59.400 --> 00:07:03.360]  反而祂很特別地用了一個比喻
[00:07:03.360 --> 00:07:04.960]  當我們困在情緒裡
[00:07:04.960 --> 00:07:06.280]  當很不安樂
[00:07:06.280 --> 00:07:08.360]  很不知道要做什麼的時候
[00:07:08.360 --> 00:07:10.800]  為什麼耶穌可能會離開他的時候
[00:07:10.800 --> 00:07:12.320]  祂就用了一個比喻
[00:07:12.320 --> 00:07:15.040]  就是用葡萄樹和枝子的比喻
[00:07:15.040 --> 00:07:17.000]  這個比喻的要點是什麼呢?
[00:07:17.000 --> 00:07:18.680]  我們今天一起思想一下
[00:07:18.680 --> 00:07:20.000]  有三個要點
[00:07:20.000 --> 00:07:20.920]  第一個就是
[00:07:20.920 --> 00:07:23.080]  耶穌最關心我們的
[00:07:23.080 --> 00:07:26.640]  是我們跟祂有持續的關係
[00:07:26.640 --> 00:07:29.680]  耶穌的心意是要我們多結果子
[00:07:29.680 --> 00:07:30.480]  第三點
[00:07:30.480 --> 00:07:34.040]  耶穌很盼望我們有喜樂滿足的生命
[00:07:34.040 --> 00:07:35.360]  我想這三點
[00:07:35.360 --> 00:07:36.760]  好像我們做父母
[00:07:36.760 --> 00:07:40.200]  希望子女都可以這樣
[00:07:40.200 --> 00:07:43.960]  希望我們的子女跟我們都有持續的關係
[00:07:43.960 --> 00:07:45.160]  有好的關係
[00:07:45.160 --> 00:07:48.600]  希望子女都可以服務社會多結果子
[00:07:48.600 --> 00:07:51.600]  有好的品格服務社會
[00:07:51.600 --> 00:07:54.840]  也希望他們有喜樂滿足的生命
[00:07:54.840 --> 00:07:57.520]  所以其實耶穌臨走前
[00:07:57.520 --> 00:08:00.720]  祂最放不下的就是
[00:08:00.720 --> 00:08:05.080]  我們可不可以有這樣的生命和生活呢?
[00:08:05.080 --> 00:08:09.280]  所以當我們落在一個憂慮不安的時候
[00:08:09.280 --> 00:08:10.560]  耶穌最關心的
[00:08:10.560 --> 00:08:14.480]  不是急著去解決我們所有現在的問題
[00:08:14.480 --> 00:08:18.000]  就是你怎樣可以找到一份好工作
[00:08:18.000 --> 00:08:20.320]  怎樣找到好的婚姻
[00:08:20.320 --> 00:08:24.200]  怎樣會解決你周圍
[00:08:24.200 --> 00:08:27.040]  現在你環境造成的一些問題
[00:08:27.040 --> 00:08:30.240]  祂不是急著去解決這些問題
[00:08:30.240 --> 00:08:33.320]  反而耶穌關心的是
[00:08:33.320 --> 00:08:35.320]  你跟祂的關係是怎樣呢?
[00:08:35.320 --> 00:08:38.040]  以致你可以有更多的喜樂
[00:08:38.040 --> 00:08:40.160]  所以其實我們跟主耶穌之間的關係
[00:08:40.160 --> 00:08:43.920]  是一個怎樣的關係呢?
[00:08:43.920 --> 00:08:45.800]  回看十五章一節
[00:08:45.800 --> 00:08:48.920]  耶穌說「我是真葡萄樹
[00:08:48.920 --> 00:08:51.080]  我父是栽培的人」
[00:08:51.080 --> 00:08:55.440]  所以你看見這個關係其實是來自父神的
[00:08:55.440 --> 00:08:57.560]  因為父是栽培的人
[00:08:57.560 --> 00:08:59.840]  即是種一棵樹的人是父神
[00:08:59.840 --> 00:09:02.560]  所以今天我們看見
[00:09:02.560 --> 00:09:04.920]  我們這個關係是很重要的
[00:09:04.920 --> 00:09:07.520]  是父神去揀選我們
[00:09:07.520 --> 00:09:10.240]  和祂是創造天地的主耶穌
[00:09:10.240 --> 00:09:13.080]  祂是創造天地的父神
[00:09:13.080 --> 00:09:15.080]  祂是創造天地的主
[00:09:15.080 --> 00:09:17.440]  所以其實我們有什麼難題呢?
[00:09:17.440 --> 00:09:19.240]  在祂沒有難成的時刻
[00:09:19.240 --> 00:09:25.360]  所以我們要知道這個關係是源自於我們的父神
[00:09:25.360 --> 00:09:28.720]  耶穌也說到「我是真葡萄樹」
[00:09:28.720 --> 00:09:30.960]  為什麼耶穌用「葡萄樹」來作比喻呢?
[00:09:30.960 --> 00:09:33.560]  其實猶太人那時候也很熟悉
[00:09:33.560 --> 00:09:36.400]  在巴勒斯坦地區有很多葡萄園
[00:09:36.400 --> 00:09:39.560]  很多人都在葡萄園工作
[00:09:39.560 --> 00:09:40.560]  不僅如此
[00:09:40.560 --> 00:09:41.640]  在舊約聖經裡
[00:09:41.640 --> 00:09:45.360]  「葡萄樹」也被比喻為「以色列人」
[00:09:45.360 --> 00:09:48.360]  所以當耶穌說到「我是真葡萄樹」
[00:09:48.360 --> 00:09:51.360]  意思就是「我是真的以色列人」
[00:09:51.360 --> 00:09:54.600]  我們知道「真以色列人」是什麼意思呢?
[00:09:54.600 --> 00:09:58.800]  在舊約聖經裡 當耶穌這樣說的時候
[00:09:58.800 --> 00:10:01.320]  他們會明白 祂是真的猶太人
[00:10:01.320 --> 00:10:05.920]  是可以真的結了好果子的猶太人
[00:10:05.920 --> 00:10:10.240]  意思就是祂是一個在族譜裡
[00:10:10.240 --> 00:10:14.520]  沒有離開過神的族譜的人
[00:10:14.520 --> 00:10:16.120]  所以其實這是很重要的
[00:10:16.120 --> 00:10:19.400]  所以今天我們看到我父是栽種的人
[00:10:19.400 --> 00:10:24.640]  也知道神親自叫耶穌來到這個世界
[00:10:24.640 --> 00:10:26.960]  這是一個很重要的關係
[00:10:26.960 --> 00:10:29.120]  我們也看到其實是父神
[00:10:29.120 --> 00:10:31.080]  猜探祂的獨生子耶穌
[00:10:31.080 --> 00:10:32.960]  來到這個世界上
[00:10:32.960 --> 00:10:36.040]  要成就祂救贖的計劃
[00:10:36.040 --> 00:10:37.960]  這個救贖的計劃就是解決
[00:10:37.960 --> 00:10:40.760]  我們與神之間聚的問題
[00:10:40.760 --> 00:10:44.760]  以致我們可以重新回到父神裡面
[00:10:44.760 --> 00:10:48.880]  重新知道有棵真葡萄樹在這裡的時候
[00:10:48.880 --> 00:10:50.600]  我們是祂的子子
[00:10:50.600 --> 00:10:54.480]  所以這個關係是很緊密的
[00:10:54.480 --> 00:10:58.280]  也不會變的 是永恆的
[00:10:58.280 --> 00:11:03.560]  是愛我們的神親自去造成這個關係
[00:11:03.560 --> 00:11:07.360]  因為昔日我們猶太人離開神
[00:11:07.360 --> 00:11:10.680]  他們與父神沒有了這個關係
[00:11:10.680 --> 00:11:12.120]  因為當中有罪
[00:11:12.120 --> 00:11:15.720]  所以他們要靠很多的獻祭
[00:11:15.720 --> 00:11:18.800]  以致才可以與父神有關係
[00:11:18.800 --> 00:11:21.400]  但是耶穌說我是真葡萄樹
[00:11:21.400 --> 00:11:25.000]  我是真的去拯救你們
[00:11:25.000 --> 00:11:26.880]  結好果子的樹
[00:11:26.880 --> 00:11:29.720]  所以這是一種很特別的關係
[00:11:29.720 --> 00:11:32.400]  也是一種很親密的關係
[00:11:32.400 --> 00:11:38.080]  是生命相同互相結連的關係
[00:11:38.080 --> 00:11:39.520]  所以你們是子子
[00:11:39.520 --> 00:11:43.800]  也說到我們與葡萄樹的子子是分不開的
[00:11:43.800 --> 00:11:45.920]  就是一棵樹的樹幹
[00:11:45.920 --> 00:11:47.440]  然後結出一些子子
[00:11:47.440 --> 00:11:49.400]  那些子子如果離開了樹幹
[00:11:49.400 --> 00:11:50.880]  就是枯死了
[00:11:50.880 --> 00:11:54.200]  所以其實是分不開的關係
[00:11:54.200 --> 00:11:56.240]  所以耶穌也說
[00:11:56.240 --> 00:11:57.960]  常在我裡面的
[00:11:57.960 --> 00:11:59.840]  我也常在他裡面
[00:11:59.840 --> 00:12:02.600]  這人就多結果子
[00:12:02.600 --> 00:12:04.920]  所以如果我們要有親密的關係
[00:12:04.920 --> 00:12:08.280]  我們才可以有生命 有果子
[00:12:08.280 --> 00:12:09.320]  我因為來了我
[00:12:09.320 --> 00:12:11.320]  你們就不能作甚麼
[00:12:11.320 --> 00:12:13.280]  人若不常在我裡面
[00:12:13.280 --> 00:12:17.000]  就像子子凋在外面枯幹
[00:12:17.000 --> 00:12:20.680]  所以我們要黏著樹幹
[00:12:20.680 --> 00:12:22.920]  才可以有生命
[00:12:22.920 --> 00:12:25.680]  所以為何耶穌用葡萄樹這個比喻
[00:12:25.680 --> 00:12:28.040]  就是如果我們離開了樹幹
[00:12:28.040 --> 00:12:29.840]  好像枝子掉下來
[00:12:29.840 --> 00:12:31.440]  其實在外面就枯乾了
[00:12:31.440 --> 00:12:32.840]  就會死了
[00:12:32.840 --> 00:12:34.360]  所以我們如果離開了神
[00:12:34.360 --> 00:12:37.480]  其實我們就沒有了生命
[00:12:37.480 --> 00:12:39.920]  這個生命是互相結連的
[00:12:39.920 --> 00:12:44.640]  是一個親密到一個地步
[00:12:44.640 --> 00:12:47.800]  可以互相了解到的生命
[00:12:47.800 --> 00:12:49.640]  所以主耶穌說到
[00:12:49.640 --> 00:12:52.360]  他和門徒之間是有這樣的生命
[00:12:52.360 --> 00:12:53.800]  所以當他要離開的時候
[00:12:53.800 --> 00:12:54.840]  門徒就在想
[00:12:54.840 --> 00:12:56.880]  會不會主耶穌不要我們呢?
[00:12:56.880 --> 00:12:58.680]  丟下我們不理呢?
[00:12:58.680 --> 00:13:00.280]  但其實是沒有的
[00:13:00.280 --> 00:13:02.640]  相反他和我們之間
[00:13:02.640 --> 00:13:04.240]  是一個更親密的關係
[00:13:04.240 --> 00:13:05.760]  因為剛才說過
[00:13:05.760 --> 00:13:09.080]  在十四章之前
[00:13:09.080 --> 00:13:11.960]  他說到他會刺客聖靈
[00:13:11.960 --> 00:13:14.080]  去到我們心裡面
[00:13:14.080 --> 00:13:16.680]  所以其實聖靈是叫我們
[00:13:16.680 --> 00:13:21.560]  更加和神有一個親密的關係
[00:13:21.560 --> 00:13:23.120]  繼續下去的時候
[00:13:23.120 --> 00:13:25.280]  你會發覺在這段經文裡面
[00:13:25.280 --> 00:13:26.920]  耶穌說到
[00:13:26.920 --> 00:13:28.840]  我們是一種好像朋友之間
[00:13:28.840 --> 00:13:33.520]  有情、有義、有愛的關係
[00:13:33.520 --> 00:13:35.120]  十五節
[00:13:35.120 --> 00:13:38.560]  說到「以後我不再稱你們為僕人
[00:13:38.560 --> 00:13:41.320]  因為僕人不知道主人所作的事
[00:13:41.320 --> 00:13:43.560]  我乃稱你們為朋友
[00:13:43.560 --> 00:13:45.480]  因我從父所聽見的
[00:13:45.480 --> 00:13:48.280]  已經告訴了你們」
[00:13:48.280 --> 00:13:50.160]  所以朋友
[00:13:50.160 --> 00:13:53.120]  和朋友之間是一個很微妙的關係
[00:13:53.120 --> 00:13:55.520]  有時候父母都不了解
[00:13:55.520 --> 00:13:57.680]  但朋友就了解你
[00:13:57.680 --> 00:14:00.200]  所以是一個很微妙的關係
[00:14:00.200 --> 00:14:02.800]  是一個可以很深的關係
[00:14:02.800 --> 00:14:08.080]  是一種可以傾訴心事的關係
[00:14:08.080 --> 00:14:11.440]  雖然朋友之間可以是點頭的朋友
[00:14:11.440 --> 00:14:13.560]  所以你看看你要和父神
[00:14:13.560 --> 00:14:15.320]  和我們的主耶穌有什麼關係
[00:14:15.320 --> 00:14:20.080]  你可以和主耶穌是一種很簡單
[00:14:20.080 --> 00:14:22.680]  好像點頭的朋友之間的關係
[00:14:22.680 --> 00:14:25.240]  但你也可以和我們的主耶穌
[00:14:25.240 --> 00:14:27.120]  分享一些很親密
[00:14:27.120 --> 00:14:32.080]  只有主才可以分享的關係
[00:14:32.080 --> 00:14:33.520]  當你在祈禱裡面
[00:14:33.520 --> 00:14:37.000]  你可以去說一些沒有人知道的事
[00:14:37.000 --> 00:14:38.480]  你只要和神去說
[00:14:38.480 --> 00:14:42.200]  因為你知道祂可以幫助你
[00:14:42.200 --> 00:14:45.480]  所以十三節也說到
[00:14:45.480 --> 00:14:47.280]  「人為朋友捨命
[00:14:47.280 --> 00:14:50.200]  人的愛心沒有比這個大的」
[00:14:50.200 --> 00:14:53.040]  即是朋友都可以為你捨命
[00:14:53.040 --> 00:14:58.320]  有些很好的朋友可以為你捨命
[00:14:58.320 --> 00:15:00.560]  但耶穌也說到自己
[00:15:00.560 --> 00:15:03.000]  人的愛心沒有比這個更大
[00:15:03.000 --> 00:15:05.080]  因為主耶穌是你的朋友
[00:15:05.080 --> 00:15:06.480]  所以很感謝神
[00:15:06.480 --> 00:15:10.200]  信了主一些年日的時候
[00:15:10.200 --> 00:15:14.480]  不知你在教會或其他不同的地方
[00:15:14.480 --> 00:15:15.920]  有沒有認識到
[00:15:15.920 --> 00:15:18.360]  你有一些很好的弟兄姊妹
[00:15:18.360 --> 00:15:21.120]  可以成為你的心交呢?
[00:15:21.120 --> 00:15:22.520]  其實很感謝神
[00:15:22.520 --> 00:15:24.440]  我自己也有幾個弟兄姊妹
[00:15:24.440 --> 00:15:27.560]  可以是我的心交
[00:15:27.560 --> 00:15:30.880]  有時候有些事情是談不攏的
[00:15:30.880 --> 00:15:33.920]  或者你很怕別人去論斷你的
[00:15:33.920 --> 00:15:36.200]  但你知道和你的朋友說
[00:15:36.200 --> 00:15:39.160]  你不怕別人說錯話去論斷你
[00:15:39.160 --> 00:15:42.320]  你不怕說了一些話
[00:15:42.320 --> 00:15:46.760]  他會馬上和你斷交
[00:15:46.760 --> 00:15:51.200]  所以其實朋友是我們很需要的
[00:15:51.200 --> 00:15:52.480]  也很了解我們
[00:15:52.480 --> 00:15:56.920]  我們需要有一些這麼深入
[00:15:56.920 --> 00:15:59.240]  相知相交的朋友
[00:15:59.240 --> 00:16:02.000]  但今天主耶穌告訴我們
[00:16:02.000 --> 00:16:05.960]  我們可以和祂有這麼深的關係
[00:16:05.960 --> 00:16:10.360]  所以今天你怎樣形容和主耶穌的關係呢?
[00:16:10.360 --> 00:16:16.520]  你會否覺得和主耶穌有一種分不開的關係呢?
[00:16:16.520 --> 00:16:17.800]  或者可以這麼說
[00:16:17.800 --> 00:16:19.520]  你覺得什麼都可以沒有
[00:16:19.520 --> 00:16:22.200]  但沒有主是不行的
[00:16:22.200 --> 00:16:24.760]  你有沒有這樣的體驗呢?
[00:16:24.760 --> 00:16:27.480]  其實當我們越信耶穌越久的時候
[00:16:27.480 --> 00:16:30.240]  我們經歷了神的慈愛和信實
[00:16:30.240 --> 00:16:31.880]  你會發覺在生命裏面
[00:16:31.880 --> 00:16:34.280]  你不可以沒有了神
[00:16:34.280 --> 00:16:37.160]  因為神陪著我們走
[00:16:37.160 --> 00:16:38.520]  有困難的時候
[00:16:38.520 --> 00:16:40.120]  祂陪著我們走
[00:16:40.120 --> 00:16:47.280]  也了解我們真正的需要是什麼
[00:16:47.280 --> 00:16:48.680]  既然是這麼好的關係
[00:16:48.680 --> 00:16:53.000]  我們怎樣可以維持這種這麼好的關係呢?
[00:16:53.000 --> 00:16:55.600]  有一個很特別的要訣
[00:16:55.600 --> 00:17:00.920]  在《讓方》剛才讀的經文四至七節裏
[00:17:00.920 --> 00:17:02.360]  如果大家有留意
[00:17:02.360 --> 00:17:06.600]  有五次重覆了「常在主裏」
[00:17:06.600 --> 00:17:08.960]  「你們若常在我裏面」
[00:17:08.960 --> 00:17:10.720]  「常在主裏面」
[00:17:10.720 --> 00:17:12.480]  什麼是「常在主裏面」呢?
[00:17:12.480 --> 00:17:15.000]  意思是什麼呢?
[00:17:15.000 --> 00:17:18.200]  意思是你居住在神裏面
[00:17:18.200 --> 00:17:20.760]  我問一個問題
[00:17:20.760 --> 00:17:22.080]  你可能會更加明白
[00:17:22.080 --> 00:17:24.040]  什麼是居住在神裏面呢?
[00:17:24.040 --> 00:17:26.360]  如果我說我經常來澳洲旅行
[00:17:26.360 --> 00:17:28.600]  和我已經移民來澳洲
[00:17:28.600 --> 00:17:33.080]  有沒有不同呢?
[00:17:33.080 --> 00:17:34.040]  有啊 有不同
[00:17:34.040 --> 00:17:34.680]  有什麼不同呢?
[00:17:34.680 --> 00:17:36.840]  你想想有什麼不同
[00:17:36.840 --> 00:17:41.480]  如果你只是經常很喜歡來澳洲旅行
[00:17:41.480 --> 00:17:43.360]  和你移民來澳洲
[00:17:43.360 --> 00:17:46.960]  有沒有不同呢?
[00:17:46.960 --> 00:17:49.040]  那麼澳洲籍有什麼要做呢?
[00:17:49.040 --> 00:17:53.400]  澳洲公民我們都是神國的公民
[00:17:53.400 --> 00:17:55.400]  其實你想想
[00:17:55.400 --> 00:17:57.760]  澳洲發生了一些事情
[00:17:57.760 --> 00:18:03.440]  會直接影響你的心情
[00:18:03.440 --> 00:18:05.280]  譬如水災
[00:18:05.280 --> 00:18:06.920]  雖然不是在你家附近
[00:18:06.920 --> 00:18:10.640]  但都會影響你的心情
[00:18:10.640 --> 00:18:13.520]  或者政府有一些政策去改變
[00:18:13.520 --> 00:18:14.960]  會影響你的
[00:18:14.960 --> 00:18:17.560]  稅制的改變會影響你的
[00:18:17.560 --> 00:18:18.920]  但如果你只是來旅行
[00:18:18.920 --> 00:18:22.240]  這些政策你都不用理會
[00:18:22.240 --> 00:18:24.880]  除了有些法律你都要遵守
[00:18:24.880 --> 00:18:30.240]  至少有些稅制和福利的政策你不用理會
[00:18:30.240 --> 00:18:32.680]  但如果你是居住在澳洲
[00:18:32.680 --> 00:18:35.640]  你會發覺這些所有事情都會影響你
[00:18:35.640 --> 00:18:39.200]  所以常在主裡面就是這個意思
[00:18:39.200 --> 00:18:41.200]  就是說神的說話
