
[00:00:00.000 --> 00:00:02.000]  用我們繼續打開神的話語
[00:08:24.000 --> 00:08:26.000]  讓這些誤殺人的人
[00:08:26.000 --> 00:08:29.000]  能夠有機會去藏身
[00:08:29.000 --> 00:08:31.000]  到了大祭司死了之後
[00:08:31.000 --> 00:08:33.000]  這個誤殺人的人
[00:08:33.000 --> 00:08:36.000]  就可以回到自己的地方裡面
[00:08:36.000 --> 00:08:37.000]  來生活
[00:08:37.000 --> 00:08:42.000]  重新的來過活
[00:08:42.000 --> 00:08:43.000]  更加在聖經裡面
[00:08:43.000 --> 00:08:44.000]  利未記裡面
[00:08:44.000 --> 00:08:50.000]  神為這個地設立了安息年
[00:08:50.000 --> 00:08:52.000]  神說這個耕地裡面
[00:08:52.000 --> 00:08:54.000]  有六年的耕種
[00:08:54.000 --> 00:08:56.000]  去到第七年的時候
[00:08:56.000 --> 00:08:59.000]  這個地就要安息
[00:08:59.000 --> 00:09:02.000]  讓這個地能夠繼續的
[00:09:02.000 --> 00:09:04.000]  能夠有機會來喘息
[00:09:04.000 --> 00:09:05.000]  能夠有機會
[00:09:05.000 --> 00:09:07.000]  能夠循環的來運作
[00:09:07.000 --> 00:09:09.000]  能夠生生不息的
[00:09:09.000 --> 00:09:15.000]  不斷的來為人類生產農作物
[00:09:15.000 --> 00:09:18.000]  更加利未記第25章裡面說到
[00:09:18.000 --> 00:09:23.000]  神為那些奴隸預備了熙年
[00:09:23.000 --> 00:09:25.000]  是因為貧窮的緣故
[00:09:25.000 --> 00:09:27.000]  祂要成為人家的奴隸
[00:09:27.000 --> 00:09:29.000]  但是熙年來臨的時候
[00:09:29.000 --> 00:09:31.000]  這個遺奴的奴隸
[00:09:31.000 --> 00:09:33.000]  就要在這個家主人的裡面
[00:09:33.000 --> 00:09:35.000]  得到釋放
[00:09:35.000 --> 00:09:37.000]  回歸到自己的家園
[00:09:37.000 --> 00:09:40.000]  帶著自己的兒女
[00:09:40.000 --> 00:09:44.000]  回到自己的家裡面去過活
[00:09:44.000 --> 00:09:46.000]  我們見到聖經裡面
[00:09:46.000 --> 00:09:49.000]  神為人預備熙年
[00:09:49.000 --> 00:09:52.000]  神為這個地預備了安息年
[00:09:52.000 --> 00:09:54.000]  是叫我們能夠看到
[00:09:54.000 --> 00:09:57.000]  神對整個的大地
[00:09:57.000 --> 00:10:00.000]  對人類滿有憐憫
[00:10:00.000 --> 00:10:01.000]  為什麼我們的神
[00:10:01.000 --> 00:10:04.000]  是那位滿有憐憫的神呢?
[00:10:04.000 --> 00:10:09.000]  《生命記》第十章十四、十五和第十七節
[00:10:09.000 --> 00:10:11.000]  讓我們一起讀好不好?
[00:10:34.000 --> 00:10:47.000]  讓我們能夠看到
[00:10:47.000 --> 00:10:49.000]  原來天上的天地上
[00:10:49.000 --> 00:10:53.000]  所有的都是屬於耶和華
[00:10:53.000 --> 00:10:55.000]  所以剛才讀的啟應經文裡面
[00:10:55.000 --> 00:10:56.000]  宣詔經文裡面
[00:10:56.000 --> 00:10:58.000]  《羅馬書》裡面
[00:10:58.000 --> 00:11:00.000]  保羅都說
[00:11:00.000 --> 00:11:02.000]  「萬有都是本於他」
[00:11:02.000 --> 00:11:05.000]  「萬有都應該屬於他」
[00:11:05.000 --> 00:11:07.000]  是因為神創造了萬有
[00:11:07.000 --> 00:11:10.000]  這個萬有都是祂所創造的
[00:11:10.000 --> 00:11:13.000]  所以祂不是單單創造
[00:11:13.000 --> 00:11:16.000]  就放軟手腳就守旁觀
[00:11:16.000 --> 00:11:17.000]  祂創造了萬有的時候
[00:11:17.000 --> 00:11:20.000]  祂仍然在當中來管理
[00:11:20.000 --> 00:11:21.000]  仍然關愛
[00:11:21.000 --> 00:11:25.000]  仍然施行神的憐憫
[00:11:25.000 --> 00:11:29.000]  我們的神不單只是一個滿有憐憫的神
[00:11:29.000 --> 00:11:33.000]  我們的神更加將這種憐憫的情懷
[00:11:33.000 --> 00:11:37.000]  去吩咐屬祂的子民要去執行
[00:11:37.000 --> 00:11:42.000]  所以在第十章第十二、第十三和第十九節裡面
[00:11:42.000 --> 00:11:44.000]  聖經裡面就告訴我們
[00:11:44.000 --> 00:11:47.000]  以色列現在耶和華的神
[00:11:47.000 --> 00:11:49.000]  向你所要的是些什麼呢?
[00:11:49.000 --> 00:11:53.000]  他說我今天吩咐你的是些什麼呢?
[00:11:53.000 --> 00:11:58.000]  所以你們要憐愛寄居
[00:11:58.000 --> 00:12:01.000]  如果我們的神是那位有憐憫的神
[00:12:01.000 --> 00:12:04.000]  神期待每一個屬神的子民
[00:12:04.000 --> 00:12:08.000]  都有這種憐憫的表達和彰顯
[00:12:08.000 --> 00:12:12.000]  這種憐憫怎樣來演繹呢?
[00:12:12.000 --> 00:12:15.000]  耶穌就講了一個比喻
[00:12:15.000 --> 00:12:18.000]  這個比喻大家都非常熟悉
[00:12:18.000 --> 00:12:21.000]  好撒瑪利亞人的比喻
[00:12:21.000 --> 00:12:24.000]  過去我們從不同的角度裡面去看
[00:12:24.000 --> 00:12:27.000]  這個撒瑪利亞人和不同的人的比較
[00:12:27.000 --> 00:12:30.000]  但今天我很想看見神的憐憫
[00:12:30.000 --> 00:12:33.000]  神的憐憫是一個怎樣的表達呢?
[00:12:33.000 --> 00:12:34.000]  這個撒瑪利亞人
[00:12:34.000 --> 00:12:38.000]  當他見到這個有需要的人躺在地上的時候
[00:12:38.000 --> 00:12:42.000]  其實他沒有計算自己是撒瑪利亞人
[00:12:42.000 --> 00:12:46.000]  和猶太人之間那種種族文化之間的衝突
[00:12:46.000 --> 00:12:48.000]  那種仇恨、那種紛爭
[00:12:48.000 --> 00:12:52.000]  他沒有看過別人怎樣看他做這個行動
[00:12:52.000 --> 00:12:58.000]  他沒有計算究竟我有沒有這樣的能力去承擔這個人的需要
[00:12:58.000 --> 00:13:04.000]  他只是看到這個躺在地上的人的需要
[00:13:04.000 --> 00:13:08.000]  他就看一下自己身上有沒有藥物
[00:13:08.000 --> 00:13:13.000]  他拿出一些油,塗在他身上,為他來到前果
[00:13:13.000 --> 00:13:15.000]  他就將自己騎的騾子都放下
[00:13:15.000 --> 00:13:20.000]  將這個病人放在騾子上面,帶他去到旅店裡面
[00:13:20.000 --> 00:13:25.000]  他沒有計算究竟我自己有沒有能力去承擔他的旅費
[00:13:25.000 --> 00:13:27.000]  當我們見到經民的時候知道
[00:13:27.000 --> 00:13:30.000]  他要離開的時候,他打開自己的錢包
[00:13:30.000 --> 00:13:33.000]  他發覺是不足夠
[00:13:33.000 --> 00:13:36.000]  但是他做了一個很重要的承諾
[00:13:36.000 --> 00:13:39.000]  當他回頭的時候
[00:13:39.000 --> 00:13:43.000]  他願意去承擔所有的費用
[00:13:43.000 --> 00:13:47.000]  聽之會原來憐憫他人是沒有任何的代價
[00:13:47.000 --> 00:13:51.000]  沒有任何的條件,不計算任何的回報
[00:13:51.000 --> 00:13:55.000]  憐憫他人的動機,憐憫他人的心態
[00:13:55.000 --> 00:14:03.000]  是將自己有的都能夠很願意和別人分享
[00:14:03.000 --> 00:14:08.000]  無怪《生命記》第十章十八節裡面提醒我們
[00:14:08.000 --> 00:14:12.000]  我們沒有為那些孤兒寡婦來申冤
[00:14:12.000 --> 00:14:17.000]  又憐愛那些寄居的賜給他們有衣食
[00:14:17.000 --> 00:14:22.000]  今天我們看到我們周遭裡面有什麼人的需要
[00:14:22.000 --> 00:14:26.000]  當時《生命記》裡面說的這些孤兒寡婦
[00:14:26.000 --> 00:14:29.000]  這些寄居的,正正就是被人忽略
[00:14:29.000 --> 00:14:33.000]  正正就是他們在社會裡面不受這些律法的保障
[00:14:33.000 --> 00:14:39.000]  他們的權益受到剝削和壓迫
[00:14:39.000 --> 00:14:42.000]  頂尖的今天我們有沒有看到
[00:14:42.000 --> 00:14:48.000]  我們周邊有什麼人是需要我們去憐憫的呢?
[00:14:48.000 --> 00:14:53.000]  我們的教會,當我看回我們的教會有服務中心
[00:14:53.000 --> 00:14:56.000]  服務中心由2002年開始
[00:14:56.000 --> 00:15:00.000]  每年的聖誕節,我們就和明愛中心的老人愛展隊
[00:15:00.000 --> 00:15:04.000]  去聯絡中西區那些獨居的長者
[00:15:04.000 --> 00:15:07.000]  我們就邀請他們來到我們的教會裡面
[00:15:07.000 --> 00:15:09.000]  一起來慶祝聖誕
[00:15:09.000 --> 00:15:12.000]  每一次都差不多有100個獨居的長者
[00:15:12.000 --> 00:15:15.000]  來到我們的教會裡面聚集
[00:15:15.000 --> 00:15:17.000]  無論他信耶穌還是不信耶穌
[00:15:17.000 --> 00:15:20.000]  我們都邀請他們來到我們的教會裡面
[00:15:20.000 --> 00:15:22.000]  我們有不同的頂姐妹
[00:15:22.000 --> 00:15:24.000]  能夠彼此來分享
[00:15:24.000 --> 00:15:26.000]  我們有講見證
[00:15:26.000 --> 00:15:28.000]  我們服務中心裡面有一些班組
[00:15:28.000 --> 00:15:31.000]  我們會有一些表演的節目
[00:15:31.000 --> 00:15:33.000]  我們有一班義工
[00:15:33.000 --> 00:15:36.000]  我們在當中和他們分享
[00:15:36.000 --> 00:15:38.000]  我們更加有一班主食的頂姐妹
[00:15:38.000 --> 00:15:41.000]  是為了這班獨居的長者
[00:15:41.000 --> 00:15:44.000]  去精心去思考
[00:15:44.000 --> 00:15:47.000]  他們究竟有些什麼是能夠吃得到呢?
[00:15:47.000 --> 00:15:50.000]  吃魚的時候會不會很多骨呢?
[00:15:50.000 --> 00:15:53.000]  究竟有些煮東西的時候會不會煮得很硬呢?
[00:15:53.000 --> 00:15:57.000]  他們很細心去想他們的膳食的問題
[00:15:57.000 --> 00:16:01.000]  希望他們能夠藉著聖誕節這個節日
[00:16:01.000 --> 00:16:08.000]  能夠有機會來被關愛、被體諒、被照顧
[00:16:08.000 --> 00:16:11.000]  教會裡面有一班服務中心的長者
[00:16:11.000 --> 00:16:12.000]  一班的頂姐妹
[00:16:12.000 --> 00:16:17.000]  就是這樣願意為這班獨居的長者踏出一步
[00:16:17.000 --> 00:16:20.000]  頂姐妹今天我們的教會
[00:16:20.000 --> 00:16:23.000]  你自己究竟我們有多少的參與呢?
[00:16:23.000 --> 00:16:26.000]  當我們回望整個香港教會的時候
[00:16:26.000 --> 00:16:30.000]  在2009年香港教會的普查裡面
[00:16:30.000 --> 00:16:32.000]  你想一下
[00:16:32.000 --> 00:16:34.000]  1250間的教會裡面
[00:16:34.000 --> 00:16:40.000]  有多少間教會正在做一些關懷有需要的人呢?
[00:16:40.000 --> 00:16:43.000]  在1250間的教會裡面
[00:16:43.000 --> 00:16:46.000]  能夠探訪服務社區的人士
[00:16:46.000 --> 00:16:48.000]  不夠一半
[00:16:48.000 --> 00:16:51.000]  只有608間
[00:16:51.000 --> 00:16:56.000]  用金錢、用物資去援助有需要的人士更加少
[00:16:56.000 --> 00:16:59.000]  只有578間的教會
[00:16:59.000 --> 00:17:03.000]  當我們說要關心貧窮人的時候
[00:17:03.000 --> 00:17:05.000]  1250間的教會裡面
[00:17:05.000 --> 00:17:08.000]  正在做貧窮人的關顧的
[00:17:08.000 --> 00:17:10.000]  都不夠四成
[00:17:10.000 --> 00:17:13.000]  只有438間的教會
[00:17:13.000 --> 00:17:15.000]  講到教會要環保
[00:17:15.000 --> 00:17:18.000]  講到教會要文化的保育的時候
[00:17:18.000 --> 00:17:20.000]  更加少
[00:17:20.000 --> 00:17:23.000]  不夠200間的教會正在做這些服務
[00:17:23.000 --> 00:17:27.000]  正在做這些關顧
[00:17:27.000 --> 00:17:29.000]  頂枝妹,今天
[00:17:29.000 --> 00:17:32.000]  上帝給屬神的子民
[00:17:32.000 --> 00:17:34.000]  很清楚的教導
[00:17:34.000 --> 00:17:38.000]  神是一個滿有憐憫的神
[00:17:38.000 --> 00:17:43.000]  祂很想屬神的兒女都能夠成為一個憐憫人的人
[00:17:43.000 --> 00:17:46.000]  這個是上帝給我們的吩咐
[00:17:46.000 --> 00:17:48.000]  你身邊裡面
[00:17:48.000 --> 00:17:51.000]  有沒有一些人正正是需要的呢?
[00:17:51.000 --> 00:17:55.000]  他正在需要些什麼呢?
[00:17:55.000 --> 00:17:57.000]  最近我收到
[00:17:57.000 --> 00:18:00.000]  以勒基金有一本禱告的手冊
[00:18:00.000 --> 00:18:02.000]  相信下個星期
[00:18:02.000 --> 00:18:05.000]  你在家如坊裡面就會找到
[00:18:05.000 --> 00:18:06.000]  這本手冊裡面說
[00:18:06.000 --> 00:18:09.000]  主啊,你所愛的人病了
[00:18:09.000 --> 00:18:12.000]  我不知道你面對周遭裡面
[00:18:12.000 --> 00:18:14.000]  有沒有一些親戚朋友同事
[00:18:14.000 --> 00:18:16.000]  你認識的人病了呢?
[00:18:16.000 --> 00:18:18.000]  特別這本禱告的手冊
[00:18:18.000 --> 00:18:22.000]  是為那些癌症病人來禱告
[00:18:22.000 --> 00:18:27.000]  教我們怎樣為這些癌症病人的需要來搜磨
[00:18:27.000 --> 00:18:29.000]  下個星期在家如坊的時候
[00:18:29.000 --> 00:18:31.000]  希望你拿了本回去
[00:18:31.000 --> 00:18:33.000]  你好好預備你自己
[00:18:33.000 --> 00:18:37.000]  去為那些有癌症病人的需要來禱告
[00:18:37.000 --> 00:18:39.000]  上帝教我們
[00:18:39.000 --> 00:18:41.000]  上帝吩咐我們
[00:18:41.000 --> 00:18:44.000]  這個是神給我們的吩咐
[00:18:44.000 --> 00:18:48.000]  當我們要這樣踏上這條憐憫人的路上的時候
[00:18:48.000 --> 00:18:53.000]  神對我們的生命有些什麼的要求呢?
[00:18:53.000 --> 00:18:56.000]  在十二、十三和十六節裡面
[00:18:56.000 --> 00:18:58.000]  我們一起讀好不好?
[00:18:58.000 --> 00:18:59.000]  以色列啊
[00:18:59.000 --> 00:19:04.000]  現在耶和華你神向你所要的是什麼呢?
[00:19:04.000 --> 00:19:07.000]  只要你敬畏耶和華你的神
[00:19:07.000 --> 00:19:09.000]  遵行他的道
[00:19:09.000 --> 00:19:10.000]  愛他
[00:19:10.000 --> 00:19:13.000]  盡心盡性侍奉他
[00:19:13.000 --> 00:19:15.000]  遵守他的誡命律例
[00:19:15.000 --> 00:19:18.000]  就是我今日所吩咐你的
[00:19:18.000 --> 00:19:20.000]  為要叫你得福
[00:19:20.000 --> 00:19:25.000]  所以你們要將心裡的污穢除掉
[00:19:25.000 --> 00:19:28.000]  不可再硬著頸看
[00:19:28.000 --> 00:19:30.000]  短短的經文裡面
[00:19:30.000 --> 00:19:31.000]  我們見到
[00:19:31.000 --> 00:19:35.000]  當我們要去實踐憐憫人的時候
[00:19:35.000 --> 00:19:38.000]  上帝對我們的生命是有要求
[00:19:38.000 --> 00:19:40.000]  短短的經文裡面告訴我們
[00:19:40.000 --> 00:19:41.000]  有幾樣的東西
[00:19:41.000 --> 00:19:43.000]  是我們對上帝
[00:19:43.000 --> 00:19:47.000]  我們對神有沒有這種敬畏神的心
[00:19:47.000 --> 00:19:50.000]  我們有沒有認定神就是我們獨一的真神
[00:19:50.000 --> 00:19:52.000]  當我們來敬畏他的時候
[00:19:52.000 --> 00:19:54.000]  我們有沒有遵行他的道
[00:19:54.000 --> 00:19:56.000]  當我們要實踐的時候
[00:19:56.000 --> 00:19:59.000]  我們有沒有愛神那種心的表達
[00:19:59.000 --> 00:20:02.000]  我們有沒有忠心委身的
[00:20:02.000 --> 00:20:04.000]  來參與這種的服事
[00:20:04.000 --> 00:20:07.000]  我們有沒有一個遵守他的誡命
[00:20:07.000 --> 00:20:13.000]  以致我們能夠一步一步地踏上這條服事的路
