
[00:00:00.000 --> 00:00:05.480]  今天我想從《已不鎖書》的一些經文跟大家說說
[00:06:33.480 --> 00:06:38.280]  你尊重祂對你所講的,所懷的一切的意念
[00:06:38.280 --> 00:06:40.920]  這個就叫做敬畏神
[00:06:40.920 --> 00:06:45.160]  所以,本來在這裡講,如果要謹慎行事
[00:06:45.160 --> 00:06:49.480]  重要的是你要成為一個智慧人
[00:06:49.480 --> 00:06:55.400]  當你面對生命裡很多種種你要處理的事的時候
[00:06:55.400 --> 00:06:58.680]  你要做的選擇的時候
[00:06:58.680 --> 00:07:06.120]  你其實有沒有尋求神的旨意呢?
[00:07:06.120 --> 00:07:13.560]  你有沒有從神裡面得著智慧去面對生命裡面種種你要選擇的東西呢?
[00:07:13.560 --> 00:07:18.120]  講回剛才那個選舉的選擇
[00:07:18.120 --> 00:07:23.880]  其實我們有多少人在選擇哪個候選人的時候
[00:07:23.880 --> 00:07:28.680]  才有一點點時間安靜,祈禱
[00:07:28.680 --> 00:07:35.080]  這個是我們面對選舉的選擇
[00:07:35.080 --> 00:07:41.720]  上次,早一陣子我們剛剛選完這個董事
[00:07:41.720 --> 00:07:43.720]  我們剛剛選完董事
[00:07:43.720 --> 00:07:48.440]  大家在選董事之前有沒有尋求神的智慧
[00:07:48.440 --> 00:07:50.440]  我們應該怎樣選擇呢?
[00:07:50.440 --> 00:07:55.640]  本來就提醒我們,如果我們要謹慎行事
[00:07:55.640 --> 00:08:01.320]  我們擁有從神而來的智慧是非常之重要的
[00:08:01.320 --> 00:08:04.440]  所以,突然間我在這裡鼓勵大家
[00:08:04.440 --> 00:08:09.320]  特別在做我們生命裡面,很多很重要,你覺得很重要
[00:08:09.320 --> 00:08:15.720]  甚至有時候你可能不覺得很重要,但最後的影響是很重要的那些決定的時候
[00:08:15.720 --> 00:08:20.440]  真的試多一點去尋求神的心意
[00:08:20.440 --> 00:08:24.920]  問一下,主啊,我可以怎樣面對這個議題?
[00:08:24.920 --> 00:08:27.560]  我怎樣面對這件事?
[00:08:27.560 --> 00:08:32.440]  我應該從一個什麼樣的角度去講這件事?
[00:08:32.440 --> 00:08:39.640]  試下尋求這個值得我們敬畏,我們應該去敬畏的神的想法
[00:08:39.640 --> 00:08:47.320]  第二件事,本來就勸我們,第二個要和不要是什麼?
[00:08:47.320 --> 00:08:51.960]  要愛惜剛陰
[00:08:51.960 --> 00:08:53.960]  不要做糊塗人
[00:08:53.960 --> 00:08:57.080]  要明白主的旨意如何
[00:08:57.080 --> 00:09:01.560]  愛惜剛陰,我們中國人都經常講的
[00:09:01.560 --> 00:09:04.120]  我們小時候就背的了
[00:09:04.120 --> 00:09:09.400]  什麼?一寸剛陰就有一寸金,是不是?
[00:09:09.400 --> 00:09:11.080]  但是反過來是什麼?
[00:09:11.080 --> 00:09:16.280]  一寸金就難買,一寸剛陰,這個大家很熟悉了,是不是?
[00:09:16.280 --> 00:09:23.080]  事實上,近期,近十年八載就流行另一句
[00:09:23.080 --> 00:09:25.800]  人生有幾多個十年,是不是?
[00:09:25.800 --> 00:09:28.600]  同樣都是在指示一個情況,是什麼?
[00:09:28.600 --> 00:09:35.000]  我們的生命,我們所擁有的時間其實很短,很短的
[00:09:35.000 --> 00:09:43.000]  就算主未回來,其實我們一個人一生都可能是七八十年
[00:09:43.000 --> 00:09:43.640]  是不是?
[00:09:43.640 --> 00:09:51.720]  厲害的就一百年,不過後面的二十年都不知道能不能活,是不是?
[00:09:51.720 --> 00:09:53.880]  所以我們人生是很短的
[00:09:53.880 --> 00:10:01.160]  本來就說要愛惜剛陰,其實愛惜這個字在原文的意思很有趣
[00:10:01.160 --> 00:10:04.680]  跟我們剛才背的一寸剛陰一寸金是有些關聯的
[00:10:04.680 --> 00:10:13.240]  原來愛惜這個字是代表買光它,是一個商業的用語
[00:10:13.240 --> 00:10:16.520]  有得買就買了它,這樣的意思
[00:10:16.520 --> 00:10:26.920]  如果我們有機會,我們就要捉實那些時間,那些機會,這句說話
[00:10:26.920 --> 00:10:35.240]  它本來有一個解釋,就是為什麼我們要這麼掌握這個時機
[00:10:35.240 --> 00:10:39.880]  因為現今的世代邪惡
[00:10:39.880 --> 00:10:44.920]  鄧小平,我不知道你覺不覺得這個世代很邪惡
[00:10:44.920 --> 00:10:51.640]  你要記住,這句話不是今天說的,也不是一二百年前說的
[00:10:51.640 --> 00:11:00.440]  其實本來在二千年前說,那個世代,他在那個時代說那個世代邪惡
[00:11:00.440 --> 00:11:05.640]  那我就不知道你覺得那個世代邪惡些,還是現在這個世代邪惡些
[00:11:05.640 --> 00:11:08.440]  其實我們比較不到的,是不是?
[00:11:08.440 --> 00:11:14.040]  不過,坦白說,我個人覺得,或者我個人看這個世界
[00:11:14.040 --> 00:11:17.880]  好像現在這個世代邪惡些
[00:11:17.880 --> 00:11:23.640]  好像一些事情越來越誇張,越來越離譜
[00:11:23.640 --> 00:11:29.320]  越來越和人性有很多的違背
[00:11:29.320 --> 00:11:34.280]  甚至從神性的角度來說,有更多的違背出現
[00:11:34.280 --> 00:11:42.600]  舉其中一個例子,其實大家信不信,這個議題很爭議
[00:11:42.600 --> 00:11:49.480]  你信不信,現在的科技有可能複製一個人出來,信不信?
[00:11:49.480 --> 00:11:54.840]  如果有一天,真的有一個複製了的人站在你前面,不知會怎樣呢?
[00:11:54.840 --> 00:11:59.720]  有一個跟你一模一樣的人站在你旁邊,又不是孖生,是不是?
[00:11:59.720 --> 00:12:06.040]  孖生也沒那麼像,現在是,真不真意?
[00:12:06.040 --> 00:12:13.560]  有人就這樣提出,人越來越想扮演上帝的角色
[00:12:13.560 --> 00:12:20.600]  我覺得這個,如果從一個屬靈的角度來說,真是一件很邪惡的事
[00:12:20.600 --> 00:12:26.920]  人企圖扮演上帝的角色
[00:12:26.920 --> 00:12:31.960]  其實有一點像那個巴別塔的事件
[00:12:31.960 --> 00:12:37.400]  人那種扭曲,人那種黑暗,那種驕傲
[00:12:37.400 --> 00:12:43.800]  很想去到一個同神比高的狀況
[00:12:43.800 --> 00:12:48.920]  頂姐妹,無論是二千年前,還是今天
[00:12:48.920 --> 00:12:52.600]  如果你意識到,世代真是邪惡的
[00:12:52.600 --> 00:12:59.080]  所以很多的問題會發生在我們周遭的裏面
[00:12:59.080 --> 00:13:02.920]  而我覺得更加危險的是甚麼呢?
[00:13:02.920 --> 00:13:08.680]  其實有些東西,有些意識,有些價值
[00:13:08.680 --> 00:13:13.960]  是不經意的,不經意的入侵在我們的價值觀裏面
[00:13:13.960 --> 00:13:18.360]  而我們不是很覺
[00:13:18.360 --> 00:13:23.720]  曾經都講過給大家聽的
[00:13:23.720 --> 00:13:27.480]  北美那邊的教會,特別是聖公會
[00:13:27.480 --> 00:13:30.920]  因為同性婚姻的問題
[00:13:30.920 --> 00:13:35.320]  因為同性戀目者的問題
[00:13:35.320 --> 00:13:37.880]  搞到四分五裂
[00:13:37.880 --> 00:13:42.680]  其實很多這些從前在教會裏面
[00:13:42.680 --> 00:13:44.680]  很明確是一個問題的東西
[00:13:44.680 --> 00:13:48.600]  好像漸漸越溝越淡
[00:13:48.600 --> 00:13:51.960]  越來越覺得好像無所謂
[00:13:51.960 --> 00:13:58.040]  在教會裏面的離婚的比例是一路一路上升
[00:13:58.040 --> 00:14:03.400]  在青少年的教會群體裏面
[00:14:03.400 --> 00:14:09.880]  婚前性行為的問題是一路一路的比例提升
[00:14:09.880 --> 00:14:14.600]  你會見到好像這個社會在給一個價值取向
[00:14:14.600 --> 00:14:18.520]  沒有問題的,這些東西沒有問題的
[00:14:18.520 --> 00:14:23.960]  其實我們是否容許這些東西繼續入侵在我們的思想
[00:14:23.960 --> 00:14:29.720]  在我們的價值取向裏面,而我們不理它呢?
[00:14:29.720 --> 00:14:32.600]  我認識一些年青的頂尖姐妹
[00:14:32.600 --> 00:14:38.360]  她的財政是出現很大問題的
[00:14:38.360 --> 00:14:42.600]  你又發不發覺現在的廣告是這樣告訴你的?
[00:14:42.600 --> 00:14:48.040]  那些借錢的廣告,它告訴你甚麼?
[00:14:48.040 --> 00:14:51.880]  你們都看過,你有沒有借過?
[00:14:51.880 --> 00:14:54.200]  沒有,沒有這回事
[00:14:54.200 --> 00:14:56.840]  通常它告訴你兩個訊息
[00:14:56.840 --> 00:14:59.160]  第一個訊息是甚麼?
[00:14:59.160 --> 00:15:03.480]  嘩,見到正,見到對,要的就甚麼?
[00:15:03.480 --> 00:15:06.280]  買,就用錢買
[00:15:06.280 --> 00:15:08.680]  然後第二個訊息是甚麼?
[00:15:08.680 --> 00:15:12.680]  你沒有錢不要緊,就去借
[00:15:12.680 --> 00:15:17.160]  然後,它沒有告訴你怎樣還錢
[00:15:17.160 --> 00:15:21.640]  它好像告訴你,不用還的
[00:15:21.640 --> 00:15:23.800]  不用還的
[00:15:23.800 --> 00:15:28.600]  然後你好像很容易就會放在你腦海裏覺得
[00:15:28.600 --> 00:15:32.920]  喂,借吧,反正有好處,借了不用還的
[00:15:32.920 --> 00:15:36.920]  你問它要不要還,它當然回答你不用還
[00:15:36.920 --> 00:15:39.960]  不過到它真的很想要一些東西的時候
[00:15:39.960 --> 00:15:41.880]  它就怎樣?
[00:15:41.880 --> 00:15:46.920]  嘩,都應該可以的,慢慢還都可以的
[00:15:46.920 --> 00:15:53.400]  我們久不久都會收到信用卡的推廣
[00:15:53.400 --> 00:15:57.560]  我太太最近告訴我,她看完一些推廣說
[00:15:57.560 --> 00:16:00.040]  借多少錢,還min pay
[00:16:00.040 --> 00:16:02.600]  很喜歡說,叫你還min pay
[00:16:02.600 --> 00:16:07.000]  要還好幾年才還完
[00:16:07.000 --> 00:16:11.560]  16年,要還16年才還完
[00:16:11.560 --> 00:16:13.240]  這個就是現實
[00:16:13.240 --> 00:16:16.200]  但這些東西不會在廣告出現
[00:16:16.200 --> 00:16:19.560]  所以鄧小平,我想講的是
[00:16:19.560 --> 00:16:22.600]  在我們要謹慎行事的裏面
[00:16:22.600 --> 00:16:25.160]  其中一個點是甚麼?
[00:16:25.160 --> 00:16:27.960]  就是你有沒有留意在這個社會
[00:16:27.960 --> 00:16:32.040]  這個世界一直在給我們價值的取向
[00:16:32.040 --> 00:16:36.680]  特別是那些會破壞你
[00:16:36.680 --> 00:16:41.720]  扭曲你,讓你在屬靈的層面也好
[00:16:41.720 --> 00:16:45.480]  在肉身的層面裏面被破壞的信息
[00:16:45.480 --> 00:16:47.720]  我們有沒有留意的呢?
[00:16:47.720 --> 00:16:50.760]  我們和他是不是有一個妥協的呢?
[00:16:50.760 --> 00:16:54.760]  我們是不是要起來和這些東西去爭戰的呢?
[00:16:54.760 --> 00:16:57.240]  所以現在所說的第六章他在那裏講
[00:16:57.240 --> 00:17:01.400]  他鼓勵我們信耶穌的人
[00:17:01.400 --> 00:17:05.320]  要穿起全副軍裝的意思就在這裏
[00:17:05.320 --> 00:17:07.640]  因為我們爭戰的對象
[00:17:07.640 --> 00:17:11.880]  不是屬血器那些你和我,人各方面
[00:17:11.880 --> 00:17:16.760]  他說爭戰的對象是那個天空屬靈氣的惡魔
[00:17:16.760 --> 00:17:19.480]  就是說有些東西我們的仇敵
[00:17:19.480 --> 00:17:23.960]  是會不斷在我們當中做很多扭曲
[00:17:23.960 --> 00:17:26.840]  破壞,偷竊,殺害的工作
[00:17:26.840 --> 00:17:32.600]  偷竊殺害毀壞的工作不只是對未信者講的
[00:17:32.600 --> 00:17:38.440]  仇敵的作為同樣會在我們信了主的人生命裏面
[00:17:38.440 --> 00:17:40.120]  做這些事情
[00:17:40.120 --> 00:17:46.120]  所以如果我們不小心,不理會這個世代很邪惡的東西
[00:17:46.120 --> 00:17:49.080]  包裝得很好,但是背後很邪惡的東西
[00:17:49.080 --> 00:17:51.800]  其實有時我們都會中招
[00:17:51.800 --> 00:17:55.880]  所以弟姐妹,要愛惜剛陰,要把握時機
[00:17:55.880 --> 00:17:58.760]  把握時機做什麼,就是後面所講的
[00:17:58.760 --> 00:18:05.800]  不要作糊塗人,要明白主的旨意
[00:18:05.800 --> 00:18:12.840]  我不知道大家覺得,你的生命存活在這個世上
[00:18:12.840 --> 00:18:15.080]  在神裏面有什麼心意
[00:18:15.080 --> 00:18:18.280]  你信不信我們每一個人
[00:18:18.280 --> 00:18:21.720]  神都有一個很美好的計劃給我們
[00:18:21.720 --> 00:18:25.320]  你信不信你的生命在地上
[00:18:25.320 --> 00:18:28.600]  在這個城市,在這個社會裏面
[00:18:28.600 --> 00:18:31.320]  其實應該是有角色的
[00:18:31.320 --> 00:18:34.440]  是有一個使命的
[00:18:34.440 --> 00:18:37.640]  神在你生命裏面的旨意是什麼呢
[00:18:37.640 --> 00:18:42.920]  祂召你,祂召你,祂用祂的恩來召你
[00:18:42.920 --> 00:18:49.080]  今天你在這個世上活著,是為了什麼呢
[00:18:49.080 --> 00:18:51.560]  當你尋求神的心意
[00:18:51.560 --> 00:18:55.960]  我相信一件事,神是會向你講得很清楚
[00:18:55.960 --> 00:19:00.920]  祂的旨意在你生命裏面應該是怎樣實踐
[00:19:00.920 --> 00:19:03.960]  一個人的個人生命是這樣
[00:19:03.960 --> 00:19:07.560]  整個群體,我們一個堂會可能都是這樣
[00:19:07.560 --> 00:19:11.640]  我想跟大家分享一個挺開心的事
[00:19:11.640 --> 00:19:14.040]  是什麼呢
[00:19:14.040 --> 00:19:20.120]  一年多前,主叫我們,召我們整個群體去啟程
[00:19:20.120 --> 00:19:21.880]  大家有沒有去過
[00:19:21.880 --> 00:19:23.960]  有,無論你每個月一次
[00:19:23.960 --> 00:19:28.440]  還是去報佳音,還是去探訪
[00:19:28.440 --> 00:19:31.720]  很開心,最近有同工告訴我
[00:19:31.720 --> 00:19:34.600]  他們除了一個月去探一次之外
[00:19:34.600 --> 00:19:40.120]  他們平時都有去探訪啟程的一些住戶
[00:19:40.120 --> 00:19:43.000]  探探探,探了很多次之後
[00:19:43.000 --> 00:19:46.360]  建立了關係,去到他家裏
[00:19:46.360 --> 00:19:49.800]  跟他分享,聊天,做朋友
[00:19:49.800 --> 00:19:53.640]  最後當然又分享福音
[00:19:53.640 --> 00:19:55.240]  然後信了主
[00:19:55.240 --> 00:19:59.880]  同工就告訴我,未來3月27日我們洗禮
[00:19:59.880 --> 00:20:08.920]  教會洗禮,現在極有可能有3個「果子」會來受洗
[00:20:08.920 --> 00:20:11.720]  是不是很好呢
[00:20:11.720 --> 00:20:12.840]  很感謝主
[00:20:12.840 --> 00:20:16.280]  我們不單止將福音帶給他們
[00:20:16.280 --> 00:20:19.800]  其實我們是將神的愛帶進他們的家裏
[00:20:19.800 --> 00:20:23.320]  如果當初我們不是按照神的心意
[00:20:23.320 --> 00:20:26.360]  進入主糧給我們的地方
[00:20:26.360 --> 00:20:29.480]  其實我們沒有這3個「果子」
[00:20:29.480 --> 00:20:34.760]  我相信有更多「果子」會在那裏結出來
[00:20:34.760 --> 00:20:38.600]  因為那裏是神糧給我們的地方
[00:20:38.600 --> 00:20:43.080]  我稱這3個「果子」為「初熟的果子」
[00:20:43.080 --> 00:20:49.480]  初熟而已,還有些陸陸續續會熟的
[00:20:49.480 --> 00:20:53.720]  感謝主,不要做糊塗人
[00:20:53.720 --> 00:20:57.800]  不要浪費神給我們的時間和光陰
[00:20:57.800 --> 00:21:05.800]  要努力尋求神在我們個人和整體的心意要怎樣達成
[00:21:05.800 --> 00:21:08.680]  這都是生命的選擇
[00:21:08.680 --> 00:21:11.320]  所以鼎之妹,我又會這樣鼓勵你
[00:21:11.320 --> 00:21:15.080]  如果你發覺你人生在這個世上
[00:21:15.080 --> 00:21:21.320]  都只不過是打工、放工、放假、休息
[00:21:21.320 --> 00:21:25.880]  我真的會鼓勵你,你要尋求神的心意
[00:21:25.880 --> 00:21:30.600]  尋求神的心意,怎樣去決定你未來的路向
[00:21:30.600 --> 00:21:35.080]  尋求神的心意,怎樣使用你的家庭
[00:21:35.080 --> 00:21:39.000]  不只是你,我們是家庭人,很多家庭
[00:21:39.000 --> 00:21:43.320]  怎樣使用我這個生命,我整個家庭的生命
[00:21:43.320 --> 00:21:52.280]  以致我們整個群體進入進行神的旨意裏面
[00:21:52.280 --> 00:21:58.200]  第十八節開始,保羅又說另一個要和不要
[00:21:58.200 --> 00:22:01.880]  第三個要和不要是甚麼
[00:22:01.880 --> 00:22:11.160]  不要醉酒,醉酒的結果是放蕩
[00:22:11.160 --> 00:22:18.200]  我想問,這裏有多少人都喜歡喝酒
[00:22:18.200 --> 00:22:24.040]  問喜歡好像說到你酗酒,真的不太好
[00:22:24.040 --> 00:22:30.520]  有多少人有時吃飯、出去飲宴都會飲酒,請你舉手
[00:22:30.520 --> 00:22:34.840]  這樣就多些了
[00:22:34.840 --> 00:22:39.560]  我們先解決一個問題,這裏有沒有反對人飲酒
[00:22:39.560 --> 00:22:45.080]  沒有,不過他反對一件事,醉酒
[00:22:45.080 --> 00:22:47.640]  即是你喝到醉,不過怎樣界定醉的呢
[00:22:47.640 --> 00:22:53.800]  有多少人試過,剛才舉手的人試過喝醉
[00:22:53.800 --> 00:23:03.000]  喝醉的感覺是怎樣,是否嗨嗨的
[00:23:03.000 --> 00:23:06.120]  我這麼大的兒子,其實我不能喝酒
[00:23:06.120 --> 00:23:10.840]  即是我不太能喝酒,其實我喝半杯啤酒
[00:23:10.840 --> 00:23:13.880]  我的臉都會紅了
[00:23:13.880 --> 00:23:20.040]  我一生人,截到目前為止,我應該之後都不會做這些事
[00:23:20.040 --> 00:23:25.240]  我試過一次喝了好幾杯啤酒
[00:23:25.240 --> 00:23:31.960]  那時很年輕,和同學去度假屋玩
[00:23:31.960 --> 00:23:36.760]  玩啤牌,輸了要喝啤酒,其實我很不喜歡喝酒
[00:23:36.760 --> 00:23:39.240]  輸了幾杯就喝了幾杯
[00:23:39.240 --> 00:23:42.680]  喝了幾杯後的結果,我又不覺得自己嗨嗨的
[00:23:42.680 --> 00:23:44.920]  我只是覺得自己有點醉
[00:23:44.920 --> 00:23:49.640]  結果不能繼續下去,就睡在房間裏
[00:23:49.640 --> 00:23:58.760]  那種喝醉了的自制能力,那種控制能力就會喪失
[00:23:58.760 --> 00:24:04.760]  但有些人會告訴我,喝醉酒是有種嗨嗨的
[00:24:04.760 --> 00:24:09.560]  好像有種飄飄然的感覺,我不知道是不是這樣
[00:24:09.560 --> 00:24:17.560]  但本來在這裏說,要謹慎行事的另一個要和不要是甚麼呢
[00:24:17.560 --> 00:24:26.840]  不要喝醉酒,因為酒能使人不放蕩
[00:24:26.840 --> 00:24:31.080]  放蕩這個詞語,大家應該明白吧
[00:24:31.080 --> 00:24:37.560]  即是你亂來,你亂來,沒有那種節制的能力
[00:24:37.560 --> 00:24:41.560]  沒有那種界線,所以我們中國人經常說
[00:24:41.560 --> 00:24:47.240]  酒後就會亂性,酒後又會糊塗
[00:24:47.240 --> 00:24:52.200]  沒有那種分析能力,沒有那種節制,自制的能力
[00:24:52.200 --> 00:24:58.680]  所以我們可以喝酒的,不過不要喝醉
[00:24:58.680 --> 00:25:04.040]  大家知不知道教會七樓那裏,其實教會是不讓人在那裏喝酒的
[00:25:04.040 --> 00:25:08.760]  主要不是因為不讓人覺得喝酒有問題
[00:25:08.760 --> 00:25:15.320]  只是我們把界線調到很高,就是不喝
[00:25:15.320 --> 00:25:19.080]  不喝就一定不會醉,是不是
[00:25:19.080 --> 00:25:24.920]  因為我們不知道每個人的底線,界線有多高多低
[00:25:24.920 --> 00:25:29.480]  我喝一口就醉了,那就糊塗了,所以我們不提倡
[00:25:29.480 --> 00:25:37.480]  有些人說喝少許紅酒比較健康,不知道是不是真的
[00:25:37.480 --> 00:25:42.600]  你有這個需要,你覺得還是好喝的,是一個飲品
[00:25:42.600 --> 00:25:46.120]  總之你不醉就行了,不醉的背後
[00:25:46.120 --> 00:25:49.480]  就是你不會跌入那個放蕩的裏面
[00:25:49.480 --> 00:25:57.000]  重點不是這一點,它這樣對比,對比於聖靈充滿
[00:25:57.000 --> 00:26:05.960]  本來就勸人們,你不單止不要喝酒,免得你進入放蕩的裏面
[00:26:05.960 --> 00:26:09.800]  反過來你要做甚麼,追求甚麼
[00:26:09.800 --> 00:26:17.160]  避聖靈充滿,這個避聖靈充滿的詞語特質
[00:26:17.160 --> 00:26:22.200]  就是一個持續不斷的狀況,即不是一次過
[00:26:22.200 --> 00:26:27.720]  是經常這樣,經常要進入避聖靈充滿
[00:26:27.720 --> 00:26:32.760]  但它有一個被動詞,即是說你可不可以控制
