
[00:00:00.000 --> 00:00:04.500]  大兄姐妹平安,請我們先一齊祈禱
[00:04:20.000 --> 00:04:23.000]  在整個登山補訓
[00:04:23.000 --> 00:04:25.000]  即是五章到七章
[00:04:25.000 --> 00:04:29.000]  都是講到天國的價值觀
[00:04:29.000 --> 00:04:35.000]  而八福就講到天國的核心價值
[00:04:35.000 --> 00:04:37.000]  就是關係
[00:04:37.000 --> 00:04:41.000]  讓我們一起來思想今天的經文
[00:04:41.000 --> 00:04:44.000]  在馬太福音五章一至
[00:04:44.000 --> 00:04:49.000]  那裡說主耶穌看見一大群人
[00:04:49.000 --> 00:04:56.000]  他便帶著門徒和那些人群去一個清靜的地方
[00:04:56.000 --> 00:04:58.000]  哪裡是清靜的地方呢?
[00:04:58.000 --> 00:05:00.000]  就是山上
[00:05:00.000 --> 00:05:02.000]  當我們看到上山
[00:05:02.000 --> 00:05:06.000]  最好聯想到摩西上山的經歷
[00:05:06.000 --> 00:05:11.000]  因為耶穌是像摩西的各位才知道
[00:05:11.000 --> 00:05:13.000]  摩西曾經上山
[00:05:13.000 --> 00:05:15.000]  領受上帝的律法
[00:05:15.000 --> 00:05:18.000]  頒佈給以色列人進行
[00:05:18.000 --> 00:05:22.000]  這裡提到耶穌帶門徒上山
[00:05:22.000 --> 00:05:26.000]  很多假英家都認為耶穌不是帶群眾
[00:05:26.000 --> 00:05:28.000]  穿著一座很高的衣服
[00:05:28.000 --> 00:05:34.000]  只是帶群眾去到加利利湖邊的小山坡
[00:05:34.000 --> 00:05:38.000]  但是馬太特別說耶穌上山
[00:05:38.000 --> 00:05:40.000]  猶太人很容易明白
[00:05:40.000 --> 00:05:44.000]  馬太是講耶穌似摩西
[00:05:44.000 --> 00:05:47.000]  耶穌一開始就講天國
[00:05:47.000 --> 00:05:50.000]  第三節就讓我們清楚看到
[00:05:50.000 --> 00:05:53.000]  什麼是人生的真福
[00:05:53.000 --> 00:05:57.000]  就是要成為天國的子民
[00:05:57.000 --> 00:05:59.000]  耶穌時代的猶太人
[00:05:59.000 --> 00:06:02.000]  都是一心想復國的
[00:06:02.000 --> 00:06:05.000]  耶穌將天國的真理告訴他們
[00:06:05.000 --> 00:06:08.000]  讓他們明白地上的國
[00:06:08.000 --> 00:06:11.000]  是會成為過去的
[00:06:11.000 --> 00:06:13.000]  上帝答應大位的國
[00:06:13.000 --> 00:06:16.000]  是永遠長存的
[00:06:16.000 --> 00:06:21.000]  而只有天國才是永遠長存的
[00:06:21.000 --> 00:06:24.000]  要成為天國的子民的第一個條件
[00:06:24.000 --> 00:06:28.000]  就是和話本翻譯做「虛心」
[00:06:28.000 --> 00:06:30.000]  和話本的修訂版
[00:06:30.000 --> 00:06:34.000]  已經將它改了譯做「心靈貧窮」
[00:06:34.000 --> 00:06:38.000]  現代中文譯本的翻譯就比較好
[00:06:38.000 --> 00:06:43.000]  「承認自己靈性貧乏的人有福了」
[00:06:43.000 --> 00:06:45.000]  在希臘文裏面
[00:06:45.000 --> 00:06:50.000]  貧乏或者貧窮其實有兩個不同的字
[00:06:50.000 --> 00:06:54.000]  其中一個是指破產
[00:06:54.000 --> 00:06:57.000]  一無所有的貧窮
[00:06:57.000 --> 00:07:01.000]  而另一個字是指入不敷支
[00:07:01.000 --> 00:07:03.000]  你可能還有些財產
[00:07:03.000 --> 00:07:04.000]  你有財物
[00:07:04.000 --> 00:07:09.000]  但是你的收入是應付不了你平常的支出
[00:07:09.000 --> 00:07:13.000]  而這裏用的貧乏就是破產的字
[00:07:13.000 --> 00:07:16.000]  即是一無所有
[00:07:16.000 --> 00:07:18.000]  假如我們要進天國
[00:07:18.000 --> 00:07:22.000]  一定要承認自己靈性貧乏
[00:07:22.000 --> 00:07:25.000]  才有可能移民天國
[00:07:25.000 --> 00:07:27.000]  換句話說
[00:07:27.000 --> 00:07:30.000]  人是不能夠靠自己行義
[00:07:30.000 --> 00:07:35.000]  或者遵行律法而進入天國
[00:07:35.000 --> 00:07:40.000]  而是要承認自己的無能、無有
[00:07:40.000 --> 00:07:43.000]  來去接受上帝的賞賜
[00:07:43.000 --> 00:07:47.000]  才可以進入天國
[00:07:47.000 --> 00:07:49.000]  五章四節
[00:07:49.000 --> 00:07:51.000]  原文只是簡單地說
[00:07:51.000 --> 00:07:54.000]  哀動的人有福了
[00:07:54.000 --> 00:07:57.000]  有些神學家認為這裏是說
[00:07:57.000 --> 00:08:01.000]  我們應該為自己的罪惡悲傷
[00:08:01.000 --> 00:08:04.000]  但是我們翻查一下舊約
[00:08:04.000 --> 00:08:07.000]  在撒加利亞書七章四節裏說
[00:08:07.000 --> 00:08:09.000]  上帝說
[00:08:09.000 --> 00:08:13.000]  你去告訴這地方的人民和祭司
[00:08:13.000 --> 00:08:15.000]  以往七十年來
[00:08:15.000 --> 00:08:20.000]  在第五月和第七月禁食哀傷
[00:08:20.000 --> 00:08:23.000]  都不是為了尊敬我
[00:08:23.000 --> 00:08:26.000]  這裏提到的禁食哀傷
[00:08:26.000 --> 00:08:32.000]  是指猶太人為了失去他們的國家而悲傷
[00:08:32.000 --> 00:08:34.000]  可能由於這樣的傳統
[00:08:34.000 --> 00:08:39.000]  以至主耶穌告訴那些跟隨他的猶太人
[00:08:39.000 --> 00:08:42.000]  地上的國家不是最重要
[00:08:42.000 --> 00:08:46.000]  成為天國的子民更加重要
[00:08:46.000 --> 00:08:52.000]  人是要為失去了天國的國籍而悲傷
[00:08:52.000 --> 00:08:57.000]  而這樣的人馬上可以得到上帝的安慰
[00:08:57.000 --> 00:09:01.000]  不用等到以色列復國
[00:09:01.000 --> 00:09:05.000]  五章五節是很容易令人誤解的
[00:09:05.000 --> 00:09:08.000]  因為我們現代人的風氣是鼓勵人
[00:09:08.000 --> 00:09:12.000]  要做強人總要出人頭地
[00:09:12.000 --> 00:09:17.000]  不可能做一個謙和的人或者溫柔的人
[00:09:17.000 --> 00:09:21.000]  我們怎樣理解這個福氣呢?
[00:09:21.000 --> 00:09:24.000]  主耶穌所說的這個福
[00:09:24.000 --> 00:09:28.000]  其實是引用了詩篇三十七篇十一節
[00:09:28.000 --> 00:09:29.000]  那裏說
[00:09:29.000 --> 00:09:33.000]  但謙卑人必承受地土
[00:09:33.000 --> 00:09:37.000]  假如我們從詩篇三十七章一節開始讀的話
[00:09:37.000 --> 00:09:40.000]  我們了解詩人是勸導人
[00:09:40.000 --> 00:09:44.000]  不要為作惡的心懷不平
[00:09:44.000 --> 00:09:48.000]  要順靠上主努力行善
[00:09:48.000 --> 00:09:50.000]  換句話說
[00:09:50.000 --> 00:09:53.000]  謙和或者溫柔的重點
[00:09:53.000 --> 00:09:56.000]  不是要我們放棄權利
[00:09:56.000 --> 00:09:58.000]  不是要我們做順德人
[00:09:58.000 --> 00:10:00.000]  凡事順從別人的意見
[00:10:00.000 --> 00:10:04.000]  而是要全心依靠上主
[00:10:04.000 --> 00:10:07.000]  我們作為上帝的兒女
[00:10:07.000 --> 00:10:11.000]  也要學會信服上帝的旨意
[00:10:11.000 --> 00:10:12.000]  做人處事
[00:10:12.000 --> 00:10:18.000]  我們才能夠承受上帝所應許的地土
[00:10:18.000 --> 00:10:22.000]  當然我們要承受的是天國的地土
[00:10:22.000 --> 00:10:25.000]  而不是世上的地土
[00:10:25.000 --> 00:10:28.000]  五章六字說
[00:10:28.000 --> 00:10:31.000]  饑渴無意的人有福了
[00:10:31.000 --> 00:10:37.000]  我相信我們都要從舊約角度去了解這句話的意思
[00:10:37.000 --> 00:10:40.000]  在詩篇四十二章一節說
[00:10:40.000 --> 00:10:46.000]  上帝呀!我渴慕你將六渴慕清涼的溪水
[00:10:46.000 --> 00:10:49.000]  相信上帝的人
[00:10:49.000 --> 00:10:53.000]  願意渴慕實行上帝旨意的人是有福的
[00:10:53.000 --> 00:10:56.000]  阿伯拉罕信上帝
[00:10:56.000 --> 00:10:59.000]  進行上帝吩咐的事
[00:10:59.000 --> 00:11:01.000]  上帝就稱舉為義
[00:11:01.000 --> 00:11:03.000]  傳舉為義人
[00:11:03.000 --> 00:11:08.000]  如果我們願意承認自己靈性貧乏
[00:11:08.000 --> 00:11:11.000]  又為了失去天國的國籍而悲傷
[00:11:11.000 --> 00:11:14.000]  然後又肯全心信靠上帝
[00:11:14.000 --> 00:11:17.000]  渴慕上帝引導我們人生路途
[00:11:17.000 --> 00:11:22.000]  這樣上帝就一定會充分滿足我們
[00:11:22.000 --> 00:11:29.000]  已經講過的四個福是關乎個人進入天國
[00:11:29.000 --> 00:11:33.000]  和我們跟上帝建立關係的福
[00:11:33.000 --> 00:11:42.000]  但我們活在世上除了跟上帝要有正常的關係以外
[00:11:42.000 --> 00:11:45.000]  還要跟別人有好的關係
[00:11:45.000 --> 00:11:48.000]  從五章七節這個福開始
[00:11:48.000 --> 00:11:53.000]  就講到天國人和其他人有好關係的福
[00:11:53.000 --> 00:11:59.000]  「憐憫人的人有福了,因為他們必蒙憐憫」
[00:11:59.000 --> 00:12:04.000]  這句話的背景很可能是詩篇十八章二十五節
[00:12:04.000 --> 00:12:08.000]  「慈愛的人,你以慈愛待他;
[00:12:08.000 --> 00:12:11.000]  完全的人,你以完善待他」
[00:12:11.000 --> 00:12:15.000]  上帝真的會按著我們的行為報答我們
[00:12:15.000 --> 00:12:20.000]  保羅在加拉太書也講過這個報應的道理
[00:12:20.000 --> 00:12:25.000]  他說「一個人種什麼就收什麼」
[00:12:25.000 --> 00:12:27.000]  加拉太書五章七節
[00:12:27.000 --> 00:12:33.000]  回看馬太福音五章八節提到「清心的人」
[00:12:33.000 --> 00:12:38.000]  當年摩西帶領以色列人出了埃及之後
[00:12:38.000 --> 00:12:40.000]  去到河列山
[00:12:40.000 --> 00:12:44.000]  上帝要向人民顯現之前
[00:12:44.000 --> 00:12:48.000]  吩咐人民要自結三日
[00:12:48.000 --> 00:12:52.000]  然後他們才可以朝見上帝
[00:12:52.000 --> 00:12:56.000]  要自結三日就要人民預備好自己的心
[00:12:56.000 --> 00:12:59.000]  來朝見上帝
[00:12:59.000 --> 00:13:03.000]  大衛在詩篇五十一篇十節至十一節也說
[00:13:03.000 --> 00:13:07.000]  「上帝,求你為我做清潔的心
[00:13:07.000 --> 00:13:10.000]  使我裏面重新有淨植的靈
[00:13:10.000 --> 00:13:15.000]  不要凋棄我,使我離開你的面」
[00:13:15.000 --> 00:13:20.000]  不離開上帝的面的意思就是可以朝見上帝
[00:13:20.000 --> 00:13:22.000]  能夠事實上朝見上帝的人
[00:13:22.000 --> 00:13:27.000]  就必定會有從上帝而來的能力與人相處
[00:13:27.000 --> 00:13:30.000]  如果我們真的有一個清潔的心
[00:13:30.000 --> 00:13:34.000]  我們也會認得出耶穌就是上帝的化身
[00:13:34.000 --> 00:13:37.000]  所以就必得見上帝
[00:13:37.000 --> 00:13:40.000]  五章九節說「締造和平的人」
[00:13:40.000 --> 00:13:45.000]  我相信大多數人都喜歡和平
[00:13:45.000 --> 00:13:48.000]  只有在和平的環境中
[00:13:48.000 --> 00:13:53.000]  我們才可以自由地尋找生活的樂趣
[00:13:53.000 --> 00:13:56.000]  甚至國家也要在和平的環境中
[00:13:56.000 --> 00:14:01.000]  才可以發展商貿,促進經濟繁榮
[00:14:01.000 --> 00:14:05.000]  可惜世上有很多不愛和平的人
[00:14:05.000 --> 00:14:08.000]  詩篇三十五章二十字說
[00:14:08.000 --> 00:14:12.000]  「他們不說平安,倒想出詭詐的言語
[00:14:12.000 --> 00:14:16.000]  擾害地上安靜的人」
[00:14:16.000 --> 00:14:23.000]  作為天國人,我們不單止要和別人和睦相處
[00:14:23.000 --> 00:14:26.000]  有可能的話,還要做和事佬
[00:14:26.000 --> 00:14:30.000]  締造或者促進和平
[00:14:30.000 --> 00:14:34.000]  上帝是要我們活在一個關係的空間當中
[00:14:34.000 --> 00:14:38.000]  而不是單單活在物質的世界中
[00:14:38.000 --> 00:14:43.000]  故此,耶穌曾經將舊約律法中的誡命
[00:14:43.000 --> 00:14:45.000]  總結為兩條
[00:14:45.000 --> 00:14:48.000]  第一就是與上帝有好的關係
[00:14:48.000 --> 00:14:51.000]  要愛上帝,盡心盡性,盡意盡地愛神
[00:14:51.000 --> 00:14:55.000]  第二就是要愛倫如己
[00:14:55.000 --> 00:15:01.000]  即是與上帝和其他人都要有好的關係
[00:15:01.000 --> 00:15:06.000]  五章十字到十二節是最後一個福
[00:15:06.000 --> 00:15:14.000]  「為疑受迫害的人有福了,因為天國是他們的」
[00:15:14.000 --> 00:15:18.000]  信耶穌就不一定會受迫害
[00:15:18.000 --> 00:15:21.000]  老實說,我也沒有受迫害
[00:15:21.000 --> 00:15:24.000]  我信了耶穌幾十年了
[00:15:24.000 --> 00:15:27.000]  不過耶穌提醒我們
[00:15:27.000 --> 00:15:31.000]  不要一隻手拉著天國,一隻手又拉著世界
[00:15:31.000 --> 00:15:35.000]  我們真的要全心全意追求進入天國
[00:15:35.000 --> 00:15:38.000]  得到天國所有的福
[00:15:38.000 --> 00:15:42.000]  即使要付代價受迫害
[00:15:42.000 --> 00:15:46.000]  都不能夠放棄永恆的福氣
[00:15:46.000 --> 00:15:51.000]  上帝有時讓基督徒在世上遭遇迫害
[00:15:51.000 --> 00:15:54.000]  可以說有多方面的目的
[00:15:54.000 --> 00:15:57.000]  我簡單地和大家提三點
[00:15:57.000 --> 00:16:00.000]  根據《彼得齊書》一章七節
[00:16:00.000 --> 00:16:05.000]  遭遇迫害是要顯出信徒的信心
[00:16:05.000 --> 00:16:11.000]  其次,遇到迫害其實可以讓天國不斷擴展
[00:16:11.000 --> 00:16:14.000]  有一位歷史學家曾經說
[00:16:14.000 --> 00:16:16.000]  基督徒無刀無槍
[00:16:16.000 --> 00:16:23.000]  他是用愛征服了訓練有素和優良武器的羅馬帝國
[00:16:23.000 --> 00:16:29.000]  我們都知道,羅馬帝國早已在歷史中消失
[00:16:29.000 --> 00:16:32.000]  但耶穌基督的教會
[00:16:32.000 --> 00:16:37.000]  由於信徒之間的彼此相愛,卻依然存在
[00:16:37.000 --> 00:16:40.000]  迫害還有第三個目的
[00:16:40.000 --> 00:16:42.000]  就是使我們得獎賞
[00:16:42.000 --> 00:16:44.000]  正如十二節所說的
[00:16:44.000 --> 00:16:49.000]  「要歡喜快樂,因為你們在天上的賞賜是很多的」
[00:16:49.000 --> 00:16:52.000]  因此,假如我們在世上遇到迫害
[00:16:52.000 --> 00:16:54.000]  我們不用怕
[00:16:54.000 --> 00:16:59.000]  求主加力量讓我們去面對就行了
[00:16:59.000 --> 00:17:03.000]  主耶穌在這裡所說的福或者教訓
[00:17:03.000 --> 00:17:05.000]  不是全新的創作
[00:17:05.000 --> 00:17:09.000]  而是有舊約聖經的背景
[00:17:09.000 --> 00:17:12.000]  不過我不知道大家有沒有注意到
[00:17:12.000 --> 00:17:14.000]  這裡提到的福
[00:17:14.000 --> 00:17:19.000]  不是好像我們去到一個生日會那樣
[00:17:19.000 --> 00:17:22.000]  最後切生日蛋糕
[00:17:22.000 --> 00:17:24.000]  每人派一塊給你
[00:17:24.000 --> 00:17:26.000]  我們每人都有一塊蛋糕
[00:17:26.000 --> 00:17:28.000]  每人都有一些福
[00:17:28.000 --> 00:17:30.000]  其實這裡提到的福
[00:17:30.000 --> 00:17:33.000]  都是要我們自己做一些事
[00:17:33.000 --> 00:17:35.000]  才可以得到的
[00:17:35.000 --> 00:17:38.000]  並且很多的福
[00:17:38.000 --> 00:17:41.000]  都是提到我們的心態
[00:17:41.000 --> 00:17:44.000]  例如我們要知道自己心靈貧窮
[00:17:44.000 --> 00:17:46.000]  我們要哀動
[00:17:46.000 --> 00:17:47.000]  我們要謙和
[00:17:47.000 --> 00:17:49.000]  我們要飢渴無異
[00:17:49.000 --> 00:17:52.000]  我們要有一個清心
[00:17:52.000 --> 00:17:54.000]  所以耶穌在這裡指出
[00:17:54.000 --> 00:17:57.000]  進入天國是人生的福
[00:17:57.000 --> 00:17:59.000]  最大的福氣
[00:17:59.000 --> 00:18:01.000]  因為第一和第八個福
[00:18:01.000 --> 00:18:04.000]  都是提到「天國是他們的」
[00:18:04.000 --> 00:18:09.000]  將所有的福氣都包在天國裡面
[00:18:09.000 --> 00:18:11.000]  而要得到這些福氣
[00:18:11.000 --> 00:18:16.000]  我們要先調整好我們的心態或者價值觀
[00:18:16.000 --> 00:18:18.000]  簡單來說
[00:18:18.000 --> 00:18:22.000]  天國的核心價值就是「關係」
[00:18:22.000 --> 00:18:26.000]  首先我們要和上帝有好的關係
[00:18:26.000 --> 00:18:29.000]  有了這個關係就沒有問題了
[00:18:29.000 --> 00:18:32.000]  我們肯謙卑認罪的罪人
[00:18:32.000 --> 00:18:34.000]  都可以進入天國
[00:18:34.000 --> 00:18:36.000]  但如果沒有這個關係
[00:18:36.000 --> 00:18:38.000]  就大有問題了
[00:18:38.000 --> 00:18:41.000]  第二方面的關係
[00:18:41.000 --> 00:18:43.000]  是和其他人的關係
[00:18:43.000 --> 00:18:46.000]  和其他人沒有好的關係
[00:18:46.000 --> 00:18:49.000]  人生都會少了很多福氣
[00:18:49.000 --> 00:18:52.000]  這就是天國的核心價值
[00:18:52.000 --> 00:18:54.000]  在十三至十六節
[00:18:54.000 --> 00:18:57.000]  主耶穌用了炎和光做比喻
[00:18:57.000 --> 00:19:00.000]  指出生命的終極意義
[00:19:00.000 --> 00:19:02.000]  是要照亮一家的人
[00:19:02.000 --> 00:19:05.000]  也要榮耀你們在天上的父
[00:19:05.000 --> 00:19:08.000]  其實這是鼓勵天國人
[00:19:08.000 --> 00:19:12.000]  不要過一個自我為中心的生活
[00:19:12.000 --> 00:19:17.000]  我們要以侍奉別人和天父
[00:19:17.000 --> 00:19:20.000]  作為我們人生的使命
[00:19:20.000 --> 00:19:22.000]  這樣我們的生命
[00:19:22.000 --> 00:19:25.000]  就會是一個發光的生命
[00:19:25.000 --> 00:19:27.000]  說到發光
[00:19:27.000 --> 00:19:29.000]  我很喜歡《但義理書》
[00:19:29.000 --> 00:19:31.000]  十二章三節的畫
[00:19:31.000 --> 00:19:33.000]  很容易記
[00:19:33.000 --> 00:19:34.000]  一二三
[00:19:34.000 --> 00:19:37.000]  《但義理書》十二章三節的畫
[00:19:37.000 --> 00:19:39.000]  他說「智慧人要發光
[00:19:39.000 --> 00:19:41.000]  如同天上的光
[00:19:41.000 --> 00:19:44.000]  那令許多人歸於而的
[00:19:44.000 --> 00:19:47.000]  必發光如星
[00:19:47.000 --> 00:19:50.000]  直到榮榮圓圓」
[00:19:50.000 --> 00:19:52.000]  弟兄姊妹
[00:19:52.000 --> 00:19:54.000]  在我們的心中
[00:19:54.000 --> 00:19:57.000]  什麼是我們最珍惜的呢?
[00:19:57.000 --> 00:20:02.000]  是權力、名望
[00:20:02.000 --> 00:20:06.000]  還是財富、榮華富貴呢?
[00:20:06.000 --> 00:20:09.000]  擁有這些都是好的
[00:20:09.000 --> 00:20:12.000]  不是說那些東西一定錯
[00:20:12.000 --> 00:20:14.000]  但是我們要知道
[00:20:14.000 --> 00:20:17.000]  這些東西有一天都會成為過去的
[00:20:17.000 --> 00:20:20.000]  永遠不變和最有價值的
[00:20:20.000 --> 00:20:24.000]  是我們在天國裏面的永恆生命
[00:20:24.000 --> 00:20:29.000]  天國有我們的天父和天國的家人
[00:20:29.000 --> 00:20:32.000]  因此讓我們活在地上的時候
[00:20:32.000 --> 00:20:37.000]  就學習愛上帝和我們身邊的人
[00:20:37.000 --> 00:20:40.000]  要能夠做到這樣
[00:20:40.000 --> 00:20:43.000]  我們必須改變對世界的看法
[00:20:43.000 --> 00:20:46.000]  不要想像沒有天堂或者地獄
[00:20:46.000 --> 00:20:48.000]  我們要想像的是
[00:20:48.000 --> 00:20:51.000]  當我們在地球上的生命結束的時候
[00:20:51.000 --> 00:20:54.000]  我們有沒有遺憾呢?
[00:20:54.000 --> 00:20:57.000]  我自己沒有遇到過這些事
[00:20:57.000 --> 00:20:59.000]  但是我聽一些講員
[00:20:59.000 --> 00:21:03.000]  講到很多時候他們去探訪一些垂危的病人
[00:21:03.000 --> 00:21:07.000]  講到那些垂危的病人很多時候想到的
[00:21:07.000 --> 00:21:09.000]  或者覺得有遺憾的
[00:21:09.000 --> 00:21:12.000]  就是說他和某個人的關係不是很好
[00:21:12.000 --> 00:21:15.000]  有一次得罪了他,沒有道歉
[00:21:15.000 --> 00:21:17.000]  他們會為這些事感到遺憾
[00:21:17.000 --> 00:21:19.000]  他們臨離開世界之前
[00:21:19.000 --> 00:21:23.000]  他們不是想到財富要怎樣分配
[00:21:23.000 --> 00:21:28.000]  這些事很多人是想到與人關係不好
[00:21:28.000 --> 00:21:31.000]  而感到遺憾
[00:21:31.000 --> 00:21:33.000]  故此作為天國人
[00:21:33.000 --> 00:21:35.000]  我們要看重與別人的關係
[00:21:35.000 --> 00:21:38.000]  所以在登山寶範的下文提到
[00:21:38.000 --> 00:21:40.000]  連仇敵都要愛
[00:21:40.000 --> 00:21:43.000]  這個我們下星期會講
[00:21:43.000 --> 00:21:45.000]  此外我們還要想
[00:21:45.000 --> 00:21:47.000]  當我們上天堂的時候
[00:21:47.000 --> 00:21:50.000]  上帝和我們的兄弟姐妹
[00:21:50.000 --> 00:21:54.000]  會不會在天上列隊歡迎我們進入天堂呢?
[00:21:54.000 --> 00:22:00.000]  我們又會不會得到上帝的賞賜呢?
[00:22:00.000 --> 00:22:04.000]  求主幫助我們擁抱天國的價值
[00:22:04.000 --> 00:22:09.000]  能夠看重我們與上帝和其他人的關係
[00:22:09.000 --> 00:22:12.000]  我們一起祈禱
[00:22:12.000 --> 00:22:14.000]  親愛的父神
[00:22:14.000 --> 00:22:18.000]  我們祈求祢的聖靈幫助我們
[00:22:18.000 --> 00:22:23.000]  根據祢的話語去塑造我們的價值觀
[00:22:23.000 --> 00:22:25.000]  按照祢的要求
[00:22:25.000 --> 00:22:30.000]  幫助我們深深地愛祢和愛其他人
[00:22:30.000 --> 00:22:33.000]  奉主耶穌基督的名祈禱
[00:22:33.000 --> 00:22:35.000]  阿門
