
[00:00:00.000 --> 00:00:02.000]  頂梓梅平安
[00:02:19.000 --> 00:02:23.000]  還要保持堅守我們自己的信仰
[00:02:23.000 --> 00:02:26.000]  讓我們的靈命不斷地長進
[00:02:26.000 --> 00:02:29.000]  我們先一起看看
[00:02:29.000 --> 00:02:31.000]  我們今天的經文是怎樣
[00:02:31.000 --> 00:02:33.000]  我們一起讀吧
[00:02:33.000 --> 00:02:35.000]  親愛的弟兄
[00:02:35.000 --> 00:02:38.000]  你們既盼望這些事
[00:02:38.000 --> 00:02:40.000]  就當殷勤
[00:02:40.000 --> 00:02:43.000]  使自己沒有無可指責
[00:02:43.000 --> 00:02:45.000]  安然健處
[00:02:45.000 --> 00:02:48.000]  並且要以我處長久忍耐
[00:02:48.000 --> 00:02:50.000]  為得救的因由
[00:02:50.000 --> 00:02:54.000]  就如我們所親愛的保郎
[00:02:54.000 --> 00:02:57.000]  照著所賜給他的智慧
[00:02:57.000 --> 00:02:59.000]  寫了信給你們
[00:02:59.000 --> 00:03:01.000]  他一切的信上
[00:03:01.000 --> 00:03:03.000]  也都是講論這事
[00:03:03.000 --> 00:03:06.000]  信中有些難明白的
[00:03:06.000 --> 00:03:09.000]  那無學問不堅固的人強解
[00:03:09.000 --> 00:03:12.000]  如強解別的經書一樣
[00:03:12.000 --> 00:03:14.000]  就自取沉淪
[00:03:14.000 --> 00:03:16.000]  親愛的弟兄
[00:03:16.000 --> 00:03:19.000]  你們既然預知都知道這事
[00:03:19.000 --> 00:03:21.000]  就當防備
[00:03:21.000 --> 00:03:24.000]  恐怕被惡人的錯謀誘惑
[00:03:24.000 --> 00:03:28.000]  就從自己堅固的地步上墮落
[00:03:28.000 --> 00:03:31.000]  你們卻要在我們主救主
[00:03:31.000 --> 00:03:33.000]  耶穌基督的恩典
[00:03:33.000 --> 00:03:35.000]  和知識上有長進
[00:03:35.000 --> 00:03:37.000]  願榮耀歸給
[00:03:37.000 --> 00:03:40.000]  從今直到永遠
[00:03:40.000 --> 00:03:43.000]  短短五節的經文裡面
[00:03:43.000 --> 00:03:45.000]  有很豐富的教導
[00:03:45.000 --> 00:03:49.000]  也都是一個整個彼得厚書的總結
[00:03:49.000 --> 00:03:53.000]  我們將它歸納做三個重要的教導
[00:03:53.000 --> 00:03:54.000]  第一個
[00:03:54.000 --> 00:03:58.000]  我們要竭力去追求聖潔的生活
[00:03:58.000 --> 00:04:01.000]  在第十四節所講
[00:04:01.000 --> 00:04:04.000]  你既盼望這些事
[00:04:04.000 --> 00:04:07.000]  盼望什麼事?
[00:04:07.000 --> 00:04:10.000]  盼望什麼事?
[00:04:10.000 --> 00:04:13.000]  盼望主再來的這件事
[00:04:13.000 --> 00:04:17.000]  如果當我們知道主真的會再來的時候
[00:04:17.000 --> 00:04:22.000]  這個盼望就帶給我們生命上有一個動力
[00:04:22.000 --> 00:04:26.000]  這個動力就讓我們去殷勤追求
[00:04:26.000 --> 00:04:29.000]  殷勤的原文是告訴我們
[00:04:29.000 --> 00:04:31.000]  我們要熱切努力
[00:04:31.000 --> 00:04:35.000]  全力以赴地去追求這份聖潔
[00:04:35.000 --> 00:04:39.000]  這份聖潔是我們自己主動去追求的
[00:04:39.000 --> 00:04:42.000]  沒有人去逼我們的
[00:04:42.000 --> 00:04:44.000]  彼得提醒我們
[00:04:44.000 --> 00:04:46.000]  要追求這件聖潔的事
[00:04:46.000 --> 00:04:48.000]  不是可有可無的
[00:04:48.000 --> 00:04:51.000]  當我們作為基督徒的時候
[00:04:51.000 --> 00:04:57.000]  我們要全心投入這份追求的工作
[00:04:57.000 --> 00:04:58.000]  殷勤
[00:04:58.000 --> 00:05:00.000]  我們可以說怎樣殷勤?
[00:05:00.000 --> 00:05:02.000]  我們會不會是每一天
[00:05:02.000 --> 00:05:05.000]  固定安排了我們一個時間
[00:05:05.000 --> 00:05:08.000]  去靈修、去讀經
[00:05:08.000 --> 00:05:11.000]  去讓我們自己長進呢?
[00:05:11.000 --> 00:05:14.000]  是我們安排我們自己讀經
[00:05:14.000 --> 00:05:19.000]  還是我們安排我們自己去看YouTube呢?
[00:05:19.000 --> 00:05:21.000]  很多時候
[00:05:21.000 --> 00:05:24.000]  我們有學青都有門訓的
[00:05:24.000 --> 00:05:26.000]  年青人我們會談到
[00:05:26.000 --> 00:05:30.000]  什麼是最阻礙他們去信仰
[00:05:30.000 --> 00:05:33.000]  或者他們去讀書的情況
[00:05:33.000 --> 00:05:35.000]  他們說他們
[00:05:35.000 --> 00:05:39.000]  本來想開個手機是計數的
[00:05:39.000 --> 00:05:41.000]  但是不知為什麼
[00:05:41.000 --> 00:05:43.000]  就很自然地去看YouTube了
[00:05:43.000 --> 00:05:46.000]  我又不明白他們為什麼會看YouTube呢?
[00:05:46.000 --> 00:05:48.000]  他讓我去看YouTube是嗎?
[00:05:48.000 --> 00:05:50.000]  就是那些人在那裡
[00:05:50.000 --> 00:05:53.000]  好像以前我們看的小小小電影
[00:05:53.000 --> 00:05:56.000]  他們說他們會看一個多小時
[00:05:56.000 --> 00:05:57.000]  很好笑
[00:05:57.000 --> 00:05:59.000]  可能在他們那裡很減壓
[00:05:59.000 --> 00:06:02.000]  但是我猜這裏彼得提醒我們的
[00:06:02.000 --> 00:06:05.000]  我們不是去看這些東西
[00:06:05.000 --> 00:06:09.000]  是真的投入去認識
[00:06:09.000 --> 00:06:11.000]  我們上帝的聖經裏面
[00:06:11.000 --> 00:06:15.000]  讓我們努力地去學好這個
[00:06:15.000 --> 00:06:20.000]  追求聖潔的這本聖經
[00:06:20.000 --> 00:06:23.000]  當我們知道
[00:06:23.000 --> 00:06:26.000]  我們無可指責的生命
[00:06:26.000 --> 00:06:28.000]  無可指責的生命
[00:06:28.000 --> 00:06:31.000]  我不知道你有沒有好像跟我一樣
[00:06:31.000 --> 00:06:35.000]  當我們看到這個無可指責這個責字
[00:06:35.000 --> 00:06:38.000]  你有沒有想過是上面那個責?
[00:06:38.000 --> 00:06:39.000]  當我第一次的時候
[00:06:39.000 --> 00:06:43.000]  我以為我終於找到聖經一個錯字了
[00:06:43.000 --> 00:06:48.000]  但是其實原來中文字都是博大精深
[00:06:48.000 --> 00:06:49.000]  我真的有查一下
[00:06:49.000 --> 00:06:51.000]  為什麼不是用上面那個責
[00:06:51.000 --> 00:06:54.000]  而是用這個責呢?
[00:06:54.000 --> 00:06:59.000]  上面那個責是有指出和責備的意思
[00:06:59.000 --> 00:07:02.000]  但是聖經裏面這個責
[00:07:02.000 --> 00:07:08.000]  就是只是將你一條一條的錯誤列出來
[00:07:08.000 --> 00:07:11.000]  有沒有很不一樣?
[00:07:11.000 --> 00:07:15.000]  上面那個指責是有教訓的意思
[00:07:15.000 --> 00:07:17.000]  這裏是告訴我們
[00:07:17.000 --> 00:07:19.000]  不需要教訓你
[00:07:19.000 --> 00:07:24.000]  只是將你一條一條的不好的東西列出來
[00:07:24.000 --> 00:07:28.000]  你已經不能安然見主面了
[00:07:28.000 --> 00:07:30.000]  所以我們要提醒
[00:07:30.000 --> 00:07:32.000]  我們要竭力去追求
[00:07:32.000 --> 00:07:36.000]  在言行上面合乎主心意的東西
[00:07:36.000 --> 00:07:37.000]  我們說
[00:07:37.000 --> 00:07:38.000]  我們在生活上面
[00:07:38.000 --> 00:07:42.000]  我們應該怎樣去做才好呢?
[00:07:42.000 --> 00:07:44.000]  在職場上面
[00:07:44.000 --> 00:07:47.000]  我們要持守我們的誠信
[00:07:47.000 --> 00:07:49.000]  活出基督的樣式
[00:07:49.000 --> 00:07:51.000]  不要好像做工
[00:07:51.000 --> 00:07:52.000]  做一份工而已
[00:07:52.000 --> 00:07:54.000]  沒什麼所謂
[00:07:54.000 --> 00:07:55.000]  我不知道
[00:07:55.000 --> 00:08:00.000]  我有沒有和大家分享過在我教書的時候
[00:08:00.000 --> 00:08:02.000]  這個關於買球鞋
[00:08:02.000 --> 00:08:04.000]  令到我犯錯的事情?
[00:08:04.000 --> 00:08:05.000]  有提過,是不是?
[00:08:05.000 --> 00:08:07.000]  有些另類的
[00:08:07.000 --> 00:08:09.000]  我少少分享
[00:08:09.000 --> 00:08:11.000]  我很記得那時候
[00:08:11.000 --> 00:08:13.000]  記得我教體育的嘛
[00:08:13.000 --> 00:08:15.000]  我和他教中文的
[00:08:15.000 --> 00:08:18.000]  我那天同事就告訴我
[00:08:18.000 --> 00:08:20.000]  今天下班快點走吧
[00:08:20.000 --> 00:08:23.000]  因為出了新球鞋
[00:08:23.000 --> 00:08:26.000]  我教中文的
[00:08:26.000 --> 00:08:28.000]  中文有墨書的嘛
[00:08:28.000 --> 00:08:32.000]  我就一放學
[00:08:32.000 --> 00:08:34.000]  拿著墨書簿
[00:08:34.000 --> 00:08:36.000]  衝去買新球鞋
[00:08:36.000 --> 00:08:39.000]  買完之後就很開心
[00:08:39.000 --> 00:08:41.000]  就走了
[00:08:41.000 --> 00:08:45.000]  當我們一起搭地鐵走的時候
[00:08:45.000 --> 00:08:49.000]  那時候副校長就打來找我了
[00:08:49.000 --> 00:08:52.000]  他說,喂,你們去了哪裡?
[00:08:52.000 --> 00:08:55.000]  我說,我們買完球鞋現在回家了
[00:08:55.000 --> 00:08:57.000]  然後他就問我
[00:08:57.000 --> 00:08:59.000]  你的墨書簿呢?
[00:08:59.000 --> 00:09:02.000]  我說,我的墨書簿
[00:09:02.000 --> 00:09:05.000]  然後我們就看著自己買的那雙
[00:09:05.000 --> 00:09:08.000]  糟了,真的沒有了墨書簿
[00:09:08.000 --> 00:09:12.000]  那雙墨書簿留在那間買球鞋的地方
[00:09:12.000 --> 00:09:15.000]  幸好有學校名字
[00:09:15.000 --> 00:09:17.000]  自此這件事之後
[00:09:17.000 --> 00:09:19.000]  所有老師就不准拿走那些墨書簿
[00:09:19.000 --> 00:09:23.000]  以及不准拿走那些考試差異卷離開學校
[00:09:23.000 --> 00:09:28.000]  這個錯誤到現在都很警惕我一件事
[00:09:28.000 --> 00:09:31.000]  就是當我們工作的時候
[00:09:31.000 --> 00:09:35.000]  真的要很認真對待我們每一樣的事情
[00:09:35.000 --> 00:09:37.000]  所以這個告訴我們
[00:09:37.000 --> 00:09:39.000]  我們不單止在職場上
[00:09:39.000 --> 00:09:42.000]  我們要去守這份誠信
[00:09:42.000 --> 00:09:46.000]  在家裏面我們要活出我們的愛心
[00:09:46.000 --> 00:09:49.000]  做回我們原本有的角色
[00:09:49.000 --> 00:09:53.000]  父親的,做回父親的角色
[00:09:53.000 --> 00:09:57.000]  母親的,要做回母親的模樣
[00:09:57.000 --> 00:09:59.000]  過去的日子裏面
[00:09:59.000 --> 00:10:03.000]  我們受到很多西方國家的影響
[00:10:03.000 --> 00:10:06.000]  經常都說我們作為父母
[00:10:06.000 --> 00:10:09.000]  要好像和小朋友
[00:10:09.000 --> 00:10:12.000]  做什麼?做朋友
[00:10:12.000 --> 00:10:16.000]  但是我由始至終都不認同這句話
[00:10:16.000 --> 00:10:18.000]  父母就是父母
[00:10:18.000 --> 00:10:20.000]  父親就是父親
[00:10:20.000 --> 00:10:22.000]  母親就是母親
[00:10:22.000 --> 00:10:24.000]  這是上帝給你的職份
[00:10:24.000 --> 00:10:27.000]  朋友,他都有朋友的
[00:10:27.000 --> 00:10:30.000]  但是你可能說你和他溝通的時候
[00:10:30.000 --> 00:10:33.000]  可以用朋友的方式溝通
[00:10:33.000 --> 00:10:37.000]  但是不是真的和他做朋友
[00:10:37.000 --> 00:10:40.000]  因為你太過和他做朋友的時候
[00:10:40.000 --> 00:10:45.000]  就會,我不知道現在有沒有
[00:10:45.000 --> 00:10:47.000]  那天我在Wisdom for Mother
[00:10:47.000 --> 00:10:50.000]  我問,我不是很…
[00:10:50.000 --> 00:10:52.000]  中國人,始終都
[00:10:52.000 --> 00:10:56.000]  我不是很習慣小朋友
[00:10:56.000 --> 00:10:59.000]  直呼父母的名字
[00:10:59.000 --> 00:11:04.000]  他們會叫John,Peter
[00:11:04.000 --> 00:11:06.000]  就是這樣的時候
[00:11:06.000 --> 00:11:10.000]  我們在這個家庭裏面
[00:11:10.000 --> 00:11:12.000]  我們說活出愛心
[00:11:12.000 --> 00:11:14.000]  有時候我們…
[00:11:14.000 --> 00:11:16.000]  很多時候我們說教會裏面
[00:11:16.000 --> 00:11:20.000]  如果我們每一天都見到同一個弟兄
[00:11:20.000 --> 00:11:22.000]  或者同一個姊妹
[00:11:22.000 --> 00:11:25.000]  我們就會要小心照顧她
[00:11:25.000 --> 00:11:26.000]  為什麼呢?
[00:11:26.000 --> 00:11:29.000]  因為其實教會不需要大家
[00:11:29.000 --> 00:11:30.000]  天天回來的
[00:11:30.000 --> 00:11:33.000]  你天天回來的是要回家
[00:11:33.000 --> 00:11:37.000]  如果你以教會說我要做侍奉
[00:11:37.000 --> 00:11:40.000]  而去逃避回家的時候
[00:11:40.000 --> 00:11:43.000]  這個並不是上帝所喜悅的
[00:11:43.000 --> 00:11:46.000]  所以我們真的要很知道
[00:11:46.000 --> 00:11:48.000]  拿捏得很準確
[00:11:48.000 --> 00:11:53.000]  我們要服侍多少才是最好的呢?
[00:11:53.000 --> 00:11:57.000]  我們說我們要在教會裏面彼此侍奉
[00:11:57.000 --> 00:11:58.000]  在服侍當中
[00:11:58.000 --> 00:12:04.000]  我們要知道我們所服侍的是我們的上帝
[00:12:04.000 --> 00:12:07.000]  上帝給我們的恩賜
[00:12:07.000 --> 00:12:11.000]  去服侍我們不同的弟兄姊妹
[00:12:11.000 --> 00:12:14.000]  其實今天我也是一個很大的服侍
[00:12:14.000 --> 00:12:18.000]  原本站在這裏說這段經文的不是我
[00:12:18.000 --> 00:12:20.000]  是何惠芬牧師
[00:12:20.000 --> 00:12:22.000]  不過她生病了
[00:12:22.000 --> 00:12:24.000]  所以我就服侍她了
[00:12:24.000 --> 00:12:26.000]  就代她說
[00:12:26.000 --> 00:12:28.000]  又服侍大家
[00:12:28.000 --> 00:12:31.000]  我很相信其實頂姊妹
[00:12:31.000 --> 00:12:34.000]  在我們教會裏面有不同的崗位
[00:12:34.000 --> 00:12:37.000]  都是彼此服侍的
[00:12:37.000 --> 00:12:38.000]  接下來我們說
[00:12:38.000 --> 00:12:42.000]  我們要在社會裏面作綱作業
[00:12:42.000 --> 00:12:47.000]  其實在降福堂四十年裏面
[00:12:47.000 --> 00:12:50.000]  我們1991年創辦了同福
[00:12:50.000 --> 00:12:53.000]  就是直堂了同福和尖福之後
[00:12:53.000 --> 00:12:56.000]  三十三年我們都很安然的
[00:12:56.000 --> 00:12:59.000]  自己在這裏聚會
[00:12:59.000 --> 00:13:02.000]  我們有我們的不同的侍功
[00:13:02.000 --> 00:13:04.000]  直到三年前
[00:13:04.000 --> 00:13:07.000]  林牧師和我們有一個異象
[00:13:07.000 --> 00:13:11.000]  我們都很希望我們能夠聽道行道
[00:13:11.000 --> 00:13:14.000]  走出降福堂這四幢牆裏面
[00:13:14.000 --> 00:13:16.000]  去做更加多的事
[00:13:16.000 --> 00:13:19.000]  於是乎我們終於成立了
[00:13:19.000 --> 00:13:21.000]  這個降福關愛中心
[00:13:21.000 --> 00:13:23.000]  在三年裏面
[00:13:23.000 --> 00:13:27.000]  無論你是贊成還是不贊成
[00:13:27.000 --> 00:13:31.000]  但我知道上帝是告訴過我們
[00:13:31.000 --> 00:13:33.000]  我們是要做的
[00:13:33.000 --> 00:13:37.000]  亦都在不同的見證裏面
[00:13:37.000 --> 00:13:38.000]  告訴我們
[00:13:38.000 --> 00:13:41.000]  上帝是與我們同在的
[00:13:41.000 --> 00:13:44.000]  剛才林牧師已經告訴大家
[00:13:44.000 --> 00:13:48.000]  我們已經簽了臨時租約
[00:13:48.000 --> 00:13:51.000]  我們已經有了我們的地方
[00:13:51.000 --> 00:13:54.000]  這個地方是在香港仔
[00:13:54.000 --> 00:13:57.000]  很記得在這三年裏面
[00:13:57.000 --> 00:14:00.000]  我自己都有問過上帝
[00:14:00.000 --> 00:14:03.000]  你是不是真的要我們做的呢
[00:14:03.000 --> 00:14:05.000]  我都有氣餒
[00:14:05.000 --> 00:14:08.000]  有想真的知道的情況
[00:14:08.000 --> 00:14:11.000]  甚至聽到有很多弟兄姊妹覺得
[00:14:11.000 --> 00:14:13.000]  不需要做的降福堂
[00:14:13.000 --> 00:14:16.000]  不需要做這件事的
[00:14:16.000 --> 00:14:19.000]  但是神告訴過我們
[00:14:19.000 --> 00:14:22.000]  祂是需要我們做的
[00:14:22.000 --> 00:14:25.000]  當我們一次又一次去找地方
[00:14:25.000 --> 00:14:27.000]  然後又不成事
[00:14:27.000 --> 00:14:29.000]  直到這次的時候
[00:14:29.000 --> 00:14:34.000]  神有一個很大的見證
[00:14:34.000 --> 00:14:36.000]  我想跟大家分享
[00:14:36.000 --> 00:14:38.000]  當我們去之前
[00:14:38.000 --> 00:14:40.000]  我有跟大家說過
[00:14:40.000 --> 00:14:41.000]  有一個地方
[00:14:41.000 --> 00:14:42.000]  本來是很好的
[00:14:42.000 --> 00:14:44.000]  很想去租的
[00:14:44.000 --> 00:14:46.000]  還是一個地舖
[00:14:46.000 --> 00:14:49.000]  但是結果原來最後
[00:14:49.000 --> 00:14:51.000]  因為我們少了一條樓梯
[00:14:51.000 --> 00:14:54.000]  給前面某一間超級市場用了
[00:14:54.000 --> 00:14:56.000]  所以那個地舖
[00:14:56.000 --> 00:14:59.000]  只可以最多30個人
[00:14:59.000 --> 00:15:02.000]  所以30個人其實真的太少了
[00:15:02.000 --> 00:15:04.000]  所以就沒有用
[00:15:04.000 --> 00:15:07.000]  就選擇了現在你們看到的這個地方
[00:15:07.000 --> 00:15:09.000]  這個地方的前身
[00:15:09.000 --> 00:15:11.000]  是一間幼稚園
[00:15:11.000 --> 00:15:15.000]  所以我們就會去簽約
[00:15:15.000 --> 00:15:18.000]  去預備這些東西
[00:15:18.000 --> 00:15:22.000]  我想四個星期之前
[00:15:22.000 --> 00:15:24.000]  也是這個時間
[00:15:24.000 --> 00:15:26.000]  我在外面圖書館那裡
[00:15:26.000 --> 00:15:29.000]  就在跟弟兄姊妹聊天
[00:15:29.000 --> 00:15:32.000]  有個弟兄就帶著一個姊妹
[00:15:32.000 --> 00:15:33.000]  來到我面前
[00:15:33.000 --> 00:15:36.000]  說我想介紹這個人給你認識
[00:15:36.000 --> 00:15:37.000]  我就說好啊
[00:15:37.000 --> 00:15:38.000]  那就認識吧
[00:15:38.000 --> 00:15:41.000]  然後這個姊妹就是
[00:15:41.000 --> 00:15:45.000]  她10月2日回新宮
[00:15:45.000 --> 00:15:48.000]  就是回這個
[00:15:48.000 --> 00:15:50.000]  這個租
[00:15:50.000 --> 00:15:51.000]  怎麼說呢
[00:15:51.000 --> 00:15:54.000]  這間公司
[00:15:54.000 --> 00:15:56.000]  租務的
[00:15:56.000 --> 00:15:57.000]  她就跟我說
[00:15:57.000 --> 00:16:02.000]  你們剛剛應該收到一份臨時租約了
[00:16:02.000 --> 00:16:05.000]  這份租約是我簽的
[00:16:05.000 --> 00:16:09.000]  她說當她回新宮的時候
[00:16:09.000 --> 00:16:10.000]  第一個項目
[00:16:10.000 --> 00:16:14.000]  她就看到是港福關愛中心
[00:16:14.000 --> 00:16:18.000]  而剛好她就是要問她同事
[00:16:18.000 --> 00:16:20.000]  想回教會
[00:16:20.000 --> 00:16:22.000]  她的同事就說
[00:16:22.000 --> 00:16:24.000]  帶她回來港福堂
[00:16:24.000 --> 00:16:26.000]  於是她就問這個同事
[00:16:26.000 --> 00:16:29.000]  她說港福關愛中心
[00:16:29.000 --> 00:16:32.000]  跟港福堂有沒有關係
[00:16:32.000 --> 00:16:35.000]  她說當然有關係就是港福堂
[00:16:35.000 --> 00:16:38.000]  於是她這個同事就說
[00:16:38.000 --> 00:16:39.000]  那好吧
[00:16:39.000 --> 00:16:42.000]  那我會盡量去幫
[00:16:42.000 --> 00:16:45.000]  很神很奇妙
[00:16:45.000 --> 00:16:47.000]  就將所有的事情
[00:16:47.000 --> 00:16:50.000]  很順利地完成
[00:16:50.000 --> 00:16:51.000]  甚至到
[00:16:51.000 --> 00:16:54.000]  除了這個地方之外
[00:16:54.000 --> 00:16:58.000]  對方還用一個很好的價錢
[00:16:58.000 --> 00:17:01.000]  除了這個一樓的地方
[00:17:01.000 --> 00:17:04.000]  還給我們用天台這個地方
[00:17:04.000 --> 00:17:08.000]  給我們先前所想所求的更加多
[00:17:08.000 --> 00:17:10.000]  所以我很認定
[00:17:10.000 --> 00:17:14.000]  這個是上帝要我們港福堂
[00:17:14.000 --> 00:17:17.000]  去走出金鐘這個地方
[00:17:17.000 --> 00:17:20.000]  去服侍更加多有需要的人
[00:17:20.000 --> 00:17:22.000]  求主繼續給我們
[00:17:22.000 --> 00:17:24.000]  各位弟兄姊妹
[00:17:24.000 --> 00:17:26.000]  在這個社會裏面
[00:17:26.000 --> 00:17:28.000]  作幹作業
[00:17:28.000 --> 00:17:33.000]  不是單單地困在這四幢牆裏面
[00:17:33.000 --> 00:17:34.000]  聽完道
[00:17:34.000 --> 00:17:36.000]  接著我們怎樣走呢
[00:17:36.000 --> 00:17:38.000]  我們不知道
[00:17:38.000 --> 00:17:40.000]  但是我們一步一步
[00:17:40.000 --> 00:17:42.000]  希望透過這個關愛中心
[00:17:42.000 --> 00:17:44.000]  帶領著大家
[00:17:44.000 --> 00:17:47.000]  走出主耶穌所喜悅的
[00:17:47.000 --> 00:17:50.000]  服侍有需要的人
[00:17:50.000 --> 00:17:51.000]  接著下來
[00:17:51.000 --> 00:17:53.000]  我們第二個部份
[00:17:53.000 --> 00:17:54.000]  我們會看到
[00:17:54.000 --> 00:17:57.000]  我們要警醒防備
[00:17:57.000 --> 00:18:00.000]  錯誤和誘惑
[00:18:00.000 --> 00:18:02.000]  在十五到十七節
[00:18:02.000 --> 00:18:04.000]  那裏告訴我們
[00:18:04.000 --> 00:18:07.000]  我們在長久
[00:18:07.000 --> 00:18:08.000]  我主
[00:18:08.000 --> 00:18:10.000]  長久忍耐
[00:18:10.000 --> 00:18:13.000]  到底主為什麼要忍耐
[00:18:13.000 --> 00:18:17.000]  因為他是延遲到來
[00:18:17.000 --> 00:18:18.000]  這個延遲到來
[00:18:18.000 --> 00:18:21.000]  不是因為他不想見我們
[00:18:21.000 --> 00:18:23.000]  是想給多些時間
[00:18:23.000 --> 00:18:25.000]  未認識他的人
[00:18:25.000 --> 00:18:29.000]  甚至給我們有悔改的機會
[00:18:29.000 --> 00:18:32.000]  讓我們好好善用這段時間
[00:18:32.000 --> 00:18:34.000]  去追求自己的成長
[00:18:34.000 --> 00:18:37.000]  去關心身邊的人
[00:18:37.000 --> 00:18:40.000]  有沒有得到這份救恩呢
[00:18:40.000 --> 00:18:42.000]  趁著聖誕節
[00:18:42.000 --> 00:18:44.000]  讓我們把這個福音
[00:18:44.000 --> 00:18:48.000]  傳給我們身邊未信的人
[00:18:48.000 --> 00:18:51.000]  教我們怎樣去防備
[00:18:51.000 --> 00:18:54.000]  這些錯誤的教導
[00:18:54.000 --> 00:18:58.000]  其實要明白聖經是很重要的
[00:18:58.000 --> 00:18:59.000]  剛才彼得提到
[00:18:59.000 --> 00:19:02.000]  在保羅的書信裏面
[00:19:02.000 --> 00:19:05.000]  聖經有很多很重要的說話
[00:19:05.000 --> 00:19:07.000]  其實保羅寫了出來
[00:19:07.000 --> 00:19:09.000]  但其實當中
[00:19:09.000 --> 00:19:12.000]  他的意思有很深奧的
[00:19:12.000 --> 00:19:16.000]  但很多人曲解了其中的
[00:19:16.000 --> 00:19:18.000]  當中的意思
[00:19:18.000 --> 00:19:20.000]  這裏提醒我們
[00:19:20.000 --> 00:19:25.000]  要正確地去理解神的話語
[00:19:25.000 --> 00:19:29.000]  我們每天堅持讀聖經
[00:19:29.000 --> 00:19:32.000]  每天去學習
[00:19:32.000 --> 00:19:35.000]  我記得維特傳道
[00:19:35.000 --> 00:19:37.000]  好好心機地
[00:19:37.000 --> 00:19:41.000]  三年又三年地
