
[00:00:00.000 --> 00:00:01.700]  自由自主系列
[00:13:49.720 --> 00:13:52.060]  他就是倪匡先生
[00:13:52.060 --> 00:13:59.040]  剛剛那段時間,過了新幾個月,很多YouTube都出了一些以前的訪問
[00:13:59.040 --> 00:14:03.220]  其中有一個叫什麼名字呢?
[00:14:03.220 --> 00:14:12.020]  有一個人訪問他信主的改變,辱吻
[00:14:12.020 --> 00:14:16.400]  內容其實很精彩,他說什麼呢?
[00:14:16.400 --> 00:14:23.580]  原來當時倪匡說,他有一個時期中了酒毒
[00:14:23.580 --> 00:14:27.540]  你們是否認識他?有沒有看過他的訪問或小說?
[00:14:27.540 --> 00:14:32.520]  《衛斯理》是否你們年代的?幸好是立體
[00:14:32.520 --> 00:14:38.000]  他是一個出名的作家,寫了很多科幻小說
[00:14:38.000 --> 00:14:41.640]  《衛斯理》,還有不知什麼,很多的
[00:14:41.640 --> 00:14:45.660]  但有一個時期他說,他中了酒毒
[00:14:45.660 --> 00:14:51.540]  我就想起,我小時候看,他很多時候上電視
[00:14:51.540 --> 00:14:55.760]  都喜歡跟幾位主持人一起喝酒、抽煙
[00:14:55.760 --> 00:14:58.520]  說一些風花雪月的事
[00:14:58.520 --> 00:15:00.720]  他被形容為什麼呢?
[00:15:00.720 --> 00:15:05.320]  是酒色才氣,用這四個字形容他
[00:15:05.320 --> 00:15:08.300]  他自己又怎樣說他當時的情況呢?
[00:15:08.300 --> 00:15:09.820]  他怎樣中了酒毒呢?
[00:15:09.820 --> 00:15:13.580]  原來他覺得自己完全被酒精控制了
[00:15:13.580 --> 00:15:15.420]  不喝不行
[00:15:15.420 --> 00:15:19.900]  每天起床,他首10分鐘左右就清醒
[00:15:19.900 --> 00:15:22.020]  他就去刷牙、梳洗那些
[00:15:22.020 --> 00:15:28.120]  但10分鐘過後,他不由自主就會手震、腳震
[00:15:28.120 --> 00:15:31.640]  然後怎樣呢?就是用酒精來控制他
[00:15:31.640 --> 00:15:36.260]  直到自己昏迷,即是不醒
[00:15:36.260 --> 00:15:39.280]  又回到明天又起床,又再來過
[00:15:39.280 --> 00:15:45.140]  有時,有朋友來的時候,還要喝得多一點
[00:15:45.140 --> 00:15:49.840]  如果沒有,他說他一天的份量是兩瓶白蘭地
[00:15:49.840 --> 00:15:53.400]  加1.5L的伏特加
[00:15:53.400 --> 00:15:57.380]  我無法想像,連水也喝不了這麼多
[00:15:57.380 --> 00:16:00.720]  他是喝這麼多的
[00:16:00.720 --> 00:16:03.760]  有些日子,他自己也受不了
[00:16:03.760 --> 00:16:04.880]  受不了怎樣呢?
[00:16:04.880 --> 00:16:09.800]  下午就會去醫院釣鹽水
[00:16:09.800 --> 00:16:13.320]  他有一個朋友跟他一起,叫古龍
[00:16:13.320 --> 00:16:15.540]  也是一位作家
[00:16:15.540 --> 00:16:19.540]  不過古龍死了,只剩下他自己
[00:16:19.540 --> 00:16:23.280]  有一天,他想著想著
[00:16:23.280 --> 00:16:26.820]  他自己這個人是很愛自由的
[00:16:26.820 --> 00:16:29.880]  怎可以被酒精控制了他呢?
[00:16:29.880 --> 00:16:33.000]  於是他就想起
[00:16:33.000 --> 00:16:35.000]  聖經裡面說過
[00:16:35.000 --> 00:16:41.000]  兩個人在地上祈禱,天父就會順聽
[00:16:41.000 --> 00:16:45.800]  他就找了一個牧師的朋友,說「我想你跟我一起祈禱」
[00:16:45.800 --> 00:16:48.980]  牧師就問他「你想祈禱甚麼?」
[00:16:48.980 --> 00:16:51.040]  他就問「一定要說出來嗎?」
[00:16:51.040 --> 00:16:52.520]  他說「那又不用」
[00:16:52.520 --> 00:16:55.680]  於是兩個人就去了房間
[00:16:55.680 --> 00:17:01.360]  一起祈禱,祈禱了20分鐘
[00:17:01.360 --> 00:17:04.000]  另外那個牧師不知道他在祈禱甚麼
[00:17:04.000 --> 00:17:08.560]  他說「魏先生,似乎你有很多事要向上帝祈禱」
[00:17:08.560 --> 00:17:10.320]  他說「其實只是一件事而已」
[00:17:10.320 --> 00:17:12.320]  「不過那件事很重要」
[00:17:12.320 --> 00:17:15.440]  「所以必須要花多點時間祈禱」
[00:17:15.440 --> 00:17:22.200]  總之他覺得有事,找上帝就對了
[00:17:22.200 --> 00:17:27.200]  他不知道地下祈禱完後大概2點鐘
[00:17:27.200 --> 00:17:32.080]  他說當天他很記得有7個太空人遇難
[00:17:32.080 --> 00:17:35.880]  所以全班朋友就在聊著聊著說這件事
[00:17:35.880 --> 00:17:39.280]  說著說著,說到接近黃昏的時候
[00:17:39.280 --> 00:17:43.320]  他的醫生朋友特地帶了幾瓶Walker給他
[00:17:43.320 --> 00:17:48.040]  發現「咦,危康,為甚麼你沒有說要喝酒?」
[00:17:48.040 --> 00:17:54.160]  他就想起「是啊,真的沒有想要喝酒」
[00:17:54.160 --> 00:17:56.880]  自此之後,他說很多基督徒都不相信
[00:17:56.880 --> 00:18:00.840]  不過他每一次說見證,他都是這樣說的
[00:18:00.840 --> 00:18:04.640]  自此之後,他沒有再被酒精核製
[00:18:04.640 --> 00:18:07.040]  只是他控制酒精
[00:18:07.040 --> 00:18:11.360]  想喝的時候就喝,不想喝的時候都可以不喝
[00:18:11.360 --> 00:18:17.840]  唯一有一次,他跟他太太去吃日本菜喝Sake
[00:18:17.840 --> 00:18:23.200]  喝了兩瓶之後,他就喝不到,臉都紅了
[00:18:23.200 --> 00:18:25.800]  他老婆說「你醉了」
[00:18:25.800 --> 00:18:30.880]  他說「怎麼會,以我的酒量是不可能醉的」
[00:18:30.880 --> 00:18:35.800]  但後來他知道了,原來有一件事是上帝善作主張
[00:18:35.800 --> 00:18:38.280]  就是把他的酒量也拿走了
[00:18:38.280 --> 00:18:41.800]  所以他除了自己不被酒精控制
[00:18:41.800 --> 00:18:44.280]  根本自己也沒有這個酒量
[00:18:44.280 --> 00:18:48.600]  所以他就覺得,沒錯,他喜歡自由
[00:18:48.600 --> 00:18:52.840]  他不要被其他東西去核製他
[00:18:52.840 --> 00:18:55.040]  就等於我們今天也是一樣
[00:18:55.040 --> 00:18:58.480]  我們要Aware,我們是凡事都可行
[00:18:58.480 --> 00:19:00.920]  但是不一定有益處
[00:19:00.920 --> 00:19:07.840]  我們不要被那樣東西控制著我們
[00:19:07.840 --> 00:19:13.800]  這是一幅照片
[00:19:13.800 --> 00:19:19.880]  到了「凡事都可行,但都不詛咒人」
[00:19:19.880 --> 00:19:22.200]  詛咒人是甚麼意思呢?
[00:19:22.200 --> 00:19:26.040]  詛咒人,如果看英文的翻譯就是Build up
[00:19:26.040 --> 00:19:29.120]  你不一定會Build up到其他人
[00:19:29.120 --> 00:19:31.960]  又或者甚至Build up不到自己
[00:19:31.960 --> 00:19:35.040]  在哥倫多前書第十二至十四
[00:19:35.040 --> 00:19:40.320]  一直說的都是人的恩賜,上帝給他的恩賜
[00:19:40.320 --> 00:19:44.200]  但怎樣才可以詛咒人呢?
[00:19:44.200 --> 00:19:46.200]  其實是要出於愛
[00:19:46.200 --> 00:19:50.720]  所以這個提醒就是,凡事都可行,甚麼都可以做
[00:19:50.720 --> 00:20:01.520]  不過不是一定可以表達愛,不是一定可以用愛來出發
[00:20:01.520 --> 00:20:03.440]  很多人都忘記了這一點
[00:20:03.440 --> 00:20:07.680]  因為只顧著看自己有甚麼自由,可以做甚麼
[00:20:07.680 --> 00:20:11.400]  他就沒有去記得究竟是不是詛咒人呢?
[00:20:11.400 --> 00:20:14.840]  究竟是不是Build up其他人呢?
[00:20:14.840 --> 00:20:22.320]  又這樣說,這裡是一個運用自由的時候的Step 1
[00:20:22.320 --> 00:20:23.720]  Awareness
[00:20:23.720 --> 00:20:25.800]  你要知道你甚麼都可以做
[00:20:25.800 --> 00:20:29.480]  不過不是所有東西都有益處
[00:20:29.480 --> 00:20:32.920]  並且未必是詛咒人
[00:20:32.920 --> 00:20:38.720]  你要知道除了你之外,還有其他人
[00:20:38.720 --> 00:20:45.480]  Awareness,凡事都可行,你先不要cause any harm
[00:20:45.480 --> 00:20:53.160]  不要令你自己,或者令別人受傷
[00:20:53.160 --> 00:20:56.440]  在八章一節,他這樣說
[00:20:56.440 --> 00:21:01.760]  「論到祭偶像之物,我們曉得我們都有知識」
[00:21:01.760 --> 00:21:07.440]  「但知識是叫人自高自大,唯有愛心才可以詛咒人」
[00:21:07.440 --> 00:21:10.520]  又是一次保羅好貫徹始終這樣說
[00:21:10.520 --> 00:21:13.080]  「你要用愛來詛咒人」
[00:21:13.080 --> 00:21:18.400]  「你無論多厲害,凡事都能做都好」
[00:21:18.400 --> 00:21:26.840]  「你要運用這些優點,將愛帶給身邊的人」
[00:21:26.840 --> 00:21:29.280]  就是這樣,這是第一點
[00:21:29.280 --> 00:21:33.880]  當你有自由的時候,Awareness
[00:21:33.880 --> 00:21:39.200]  第二,究竟我有自由的時候,我用來做甚麼好呢?
[00:21:39.200 --> 00:21:41.840]  除了cause no harm
[00:21:41.840 --> 00:21:46.320]  不要將自己的自由建築在別人的痛苦身上之外
[00:21:46.320 --> 00:21:49.000]  究竟目標是甚麼呢?
[00:21:49.000 --> 00:21:52.080]  是否求自己的益處?
[00:21:52.080 --> 00:21:57.560]  是否凡事都能做,沒有益處,我求自己的益處就可以?
[00:21:57.560 --> 00:21:59.160]  保羅在這裡這樣說
[00:21:59.160 --> 00:22:03.080]  「無論甚麼人,不要求自己的益處」
[00:22:03.080 --> 00:22:06.280]  「而是求別人的益處」
[00:22:06.280 --> 00:22:09.800]  其實在這個世界上很難做到,對吧?
[00:22:09.800 --> 00:22:13.800]  我怎會不為自己的益處來做事呢?
[00:22:13.800 --> 00:22:17.560]  但保羅提醒我們,我們要這樣
[00:22:17.560 --> 00:22:19.880]  當你有這個自由的時候
[00:22:19.880 --> 00:22:23.520]  你就不要只求自己的益處
[00:22:23.520 --> 00:22:28.760]  卻是要顧及別人的益處
[00:22:28.760 --> 00:22:33.120]  別人,我看過一個色經書,他講得很好
[00:22:33.120 --> 00:22:36.800]  他說,不僅是「otherness」那麼簡單
[00:22:36.800 --> 00:22:39.800]  而是那個「otherness」
[00:22:39.800 --> 00:22:42.000]  你們能看到那個分別嗎?
[00:22:42.000 --> 00:22:46.520]  「otherness」可能你覺得,我和他都很相似
[00:22:46.520 --> 00:22:49.080]  我已經可以,他就可以
[00:22:49.080 --> 00:22:51.400]  但不是的,就算是兩夫婦
[00:22:51.400 --> 00:22:54.800]  或者是兩個好朋友,兩兄弟,兩姐妹
[00:22:54.800 --> 00:22:58.480]  都有一個「otherness」在那裡
[00:22:58.480 --> 00:23:02.360]  你要注意,當你在一個群體的時候
