
[00:00:00.000 --> 00:00:02.000]  各位電視節目的早安
[00:01:26.000 --> 00:01:29.000]  無論如何總有結束的一天
[00:01:29.000 --> 00:01:30.000]  無論如何不好
[00:01:30.000 --> 00:01:33.000]  都總有終結的一天
[00:01:33.000 --> 00:01:35.000]  在今年7月14日
[00:01:35.000 --> 00:01:38.000]  有一個節目是我很喜歡看的
[00:01:38.000 --> 00:01:43.000]  因為它和我的年代很能夠配合
[00:01:43.000 --> 00:01:47.000]  有人說如果你不喜歡最近的流行曲
[00:01:47.000 --> 00:01:49.000]  只是喜歡二十多年前
[00:01:49.000 --> 00:01:51.000]  三十多年前的歌的話
[00:01:51.000 --> 00:01:54.000]  你就是年紀老了
[00:01:54.000 --> 00:01:56.000]  這個節目相信大家都知道
[00:01:56.000 --> 00:01:59.000]  叫做流行經典五十年
[00:01:59.000 --> 00:02:02.000]  那一天7月14日是第87集
[00:02:02.000 --> 00:02:04.000]  知不知道這麼特別
[00:02:04.000 --> 00:02:07.000]  就是薛家燕主持最後的一集
[00:02:07.000 --> 00:02:09.000]  不知道你有沒有看
[00:02:09.000 --> 00:02:10.000]  我很存心去看
[00:02:10.000 --> 00:02:13.000]  因為我很喜歡薛家燕
[00:02:13.000 --> 00:02:15.000]  你也喜歡
[00:02:15.000 --> 00:02:18.000]  他在觀眾席上唱了一首歌
[00:02:18.000 --> 00:02:20.000]  記得叫什麼名字嗎
[00:02:20.000 --> 00:02:22.000]  願望就是明天
[00:02:22.000 --> 00:02:24.000]  我聽他唱的時候真的哭了
[00:02:24.000 --> 00:02:25.000]  我也很不捨得
[00:02:25.000 --> 00:02:26.000]  裡面有幾句話
[00:02:26.000 --> 00:02:29.000]  必離在眼前 一聲再見
[00:02:29.000 --> 00:02:34.000]  將來又見面 好歌哪會圓
[00:02:34.000 --> 00:02:38.000]  這首歌的歌手原唱者是羅文
[00:02:38.000 --> 00:02:40.000]  2002年10月18日
[00:02:40.000 --> 00:02:42.000]  他離開了我們
[00:02:42.000 --> 00:02:44.000]  無論我們如何不捨得
[00:02:44.000 --> 00:02:46.000]  無論他如何不願意
[00:02:46.000 --> 00:02:48.000]  當人生走完的時候
[00:02:48.000 --> 00:02:50.000]  我們就曲終人散
[00:02:50.000 --> 00:02:52.000]  無論人生好或壞
[00:02:52.000 --> 00:02:54.000]  好的我們要記得
[00:02:54.000 --> 00:02:56.000]  夕陽雖然無限好
[00:02:56.000 --> 00:02:59.000]  但只是近黃昏
[00:02:59.000 --> 00:03:02.000]  人生也可能不是很順境
[00:03:02.000 --> 00:03:03.000]  但也要記住
[00:03:03.000 --> 00:03:06.000]  雖然山重水復而無路
[00:03:06.000 --> 00:03:09.000]  但可以柳暗花明又一村
[00:03:09.000 --> 00:03:11.000]  人生無論好壞
[00:03:11.000 --> 00:03:12.000]  都留不住
[00:03:12.000 --> 00:03:13.000]  不能留下
[00:03:13.000 --> 00:03:14.000]  既然如此
[00:03:14.000 --> 00:03:15.000]  人應該怎樣呢?
[00:03:15.000 --> 00:03:17.000]  人生既然這麼有限的時候
[00:03:17.000 --> 00:03:18.000]  人生怎樣過呢?
[00:03:18.000 --> 00:03:20.000]  人需要珍惜
[00:03:20.000 --> 00:03:22.000]  人生需要珍惜
[00:03:22.000 --> 00:03:24.000]  我們有限的人生
[00:03:24.000 --> 00:03:27.000]  想起一些大病之後
[00:03:27.000 --> 00:03:29.000]  天災之後
[00:03:29.000 --> 00:03:30.000]  常常有句說話出來
[00:03:30.000 --> 00:03:32.000]  叫什麼?五個字
[00:03:32.000 --> 00:03:35.000]  叫「珍惜眼前人」
[00:03:35.000 --> 00:03:37.000]  不要到過了
[00:03:37.000 --> 00:03:40.000]  時間過了 機會過了
[00:03:40.000 --> 00:03:41.000]  我們才回頭說
[00:03:41.000 --> 00:03:43.000]  我要珍惜眼前人
[00:03:43.000 --> 00:03:44.000]  既然人生留不住
[00:03:44.000 --> 00:03:46.000]  應該珍惜人生
[00:03:46.000 --> 00:03:48.000]  甚至人生當中
[00:03:48.000 --> 00:03:50.000]  很多應該我們有的
[00:03:50.000 --> 00:03:52.000]  應該甚至享受的
[00:03:52.000 --> 00:03:54.000]  都不要讓它錯過
[00:03:54.000 --> 00:03:56.000]  無論是人情 親情 友情
[00:03:56.000 --> 00:03:58.000]  都應該把握
[00:03:58.000 --> 00:03:59.000]  生命每一個環節
[00:03:59.000 --> 00:04:02.000]  我們都應該去欣賞和享受
[00:04:02.000 --> 00:04:03.000]  有一次我在多倫多
[00:04:03.000 --> 00:04:05.000]  有一個學生給我電話
[00:04:05.000 --> 00:04:06.000]  一個神學生
[00:04:06.000 --> 00:04:07.000]  他說「徐棣熹」
[00:04:07.000 --> 00:04:08.000]  「我爸爸媽媽要來探望我」
[00:04:08.000 --> 00:04:10.000]  「你可不可以和他們去飲茶?」
[00:04:10.000 --> 00:04:12.000]  他說「我終於勸到他們」
[00:04:12.000 --> 00:04:13.000]  「肯和你去飲茶」
[00:04:13.000 --> 00:04:15.000]  「為什麼和我去飲茶這麼慘?」
[00:04:15.000 --> 00:04:16.000]  他說「不是」
[00:04:16.000 --> 00:04:19.000]  「他爸爸媽媽很怕和傳道人去飲茶」
[00:04:19.000 --> 00:04:20.000]  「他們終於肯出來了」
[00:04:20.000 --> 00:04:21.000]  我說「好」
[00:04:21.000 --> 00:04:22.000]  「我和他們去飲茶」
[00:04:22.000 --> 00:04:23.000]  於是和他們去飲茶
[00:04:23.000 --> 00:04:24.000]  飲完茶沒多久
[00:04:24.000 --> 00:04:25.000]  當晚他給我電話
[00:04:25.000 --> 00:04:27.000]  他就罵我
[00:04:27.000 --> 00:04:29.000]  他說「徐先生 你做什麼?」
[00:04:29.000 --> 00:04:30.000]  他說「徐老師 你教什麼?」
[00:04:30.000 --> 00:04:31.000]  我說「什麼意思?」
[00:04:31.000 --> 00:04:32.000]  他說「你和我媽媽飲茶」
[00:04:32.000 --> 00:04:33.000]  「爸爸媽媽飲茶」
[00:04:33.000 --> 00:04:34.000]  「飲了一個多兩個小時」
[00:04:34.000 --> 00:04:37.000]  「你居然沒有說耶穌?」
[00:04:37.000 --> 00:04:39.000]  我說「我也要看情況的」
[00:04:39.000 --> 00:04:41.000]  我看到他豎起了
[00:04:41.000 --> 00:04:43.000]  沒理由強行說
[00:04:43.000 --> 00:04:45.000]  我和他聊了很多事
[00:04:45.000 --> 00:04:46.000]  問候他各樣的事
[00:04:46.000 --> 00:04:48.000]  和他說我的家庭各樣的事
[00:04:48.000 --> 00:04:50.000]  和他聊天
[00:04:50.000 --> 00:04:52.000]  他說「我這麼辛苦叫他出來」
[00:04:52.000 --> 00:04:54.000]  「你都不和他說」
[00:04:54.000 --> 00:04:55.000]  我說「你知不知道為什麼」
[00:04:55.000 --> 00:04:57.000]  「你這麼辛苦叫他出來」
[00:04:57.000 --> 00:04:58.000]  「因為原來你每一次叫他出來」
[00:04:58.000 --> 00:05:00.000]  「都是叫傳道人認罪」
[00:05:00.000 --> 00:05:03.000]  所以未曾點點心就已經叫他認罪
[00:05:03.000 --> 00:05:04.000]  他又沒有說要請你吃
[00:05:04.000 --> 00:05:05.000]  你都叫他認罪
[00:05:05.000 --> 00:05:07.000]  他說他覺得他不敢出
[00:05:07.000 --> 00:05:09.000]  這次他很勉強出了
[00:05:09.000 --> 00:05:11.000]  後來過了一晚
[00:05:11.000 --> 00:05:12.000]  過了兩天他給我電話
[00:05:12.000 --> 00:05:14.000]  他說「徐老師你知不知道發生什麼事」
[00:05:14.000 --> 00:05:15.000]  我說「什麼事」
[00:05:15.000 --> 00:05:18.000]  他說「我爸爸媽媽開始看你的書」
[00:05:18.000 --> 00:05:20.000]  因為我有些書
[00:05:20.000 --> 00:05:22.000]  我送了一本書給他看
[00:05:22.000 --> 00:05:23.000]  他肯看
[00:05:23.000 --> 00:05:24.000]  以前死都不肯看
[00:05:24.000 --> 00:05:26.000]  現在肯看了
[00:05:26.000 --> 00:05:27.000]  而且我爸爸媽媽跟我說
[00:05:27.000 --> 00:05:30.000]  他說「原來傳道人都很正常的」
[00:05:30.000 --> 00:05:32.000]  原來傳道人都吃點心的
[00:05:32.000 --> 00:05:34.000]  都點辣椒醬的
[00:05:34.000 --> 00:05:35.000]  我說「為什麼你爸爸媽媽」
[00:05:35.000 --> 00:05:37.000]  「覺得我們不正常的呢」
[00:05:37.000 --> 00:05:38.000]  他經常覺得信耶穌的人
[00:05:38.000 --> 00:05:39.000]  是很超脫
[00:05:39.000 --> 00:05:40.000]  是不在世界的
[00:05:40.000 --> 00:05:42.000]  好像出家人一樣
[00:05:42.000 --> 00:05:43.000]  我說「不是的」
[00:05:43.000 --> 00:05:44.000]  後來他回了北京
[00:05:44.000 --> 00:05:46.000]  我去北京探望他兩個人
[00:05:46.000 --> 00:05:47.000]  我叫他馬大哥
[00:05:47.000 --> 00:05:48.000]  因為他比我大
[00:05:48.000 --> 00:05:49.000]  他跟我解釋
[00:05:49.000 --> 00:05:51.000]  他以前真的很怕
[00:05:51.000 --> 00:05:52.000]  他女兒每次叫他跟別人吃飯
[00:05:52.000 --> 00:05:55.000]  一定要他認罪
[00:05:55.000 --> 00:05:57.000]  他說他有時都沒有機會想
[00:05:57.000 --> 00:05:58.000]  就叫我認罪
[00:05:58.000 --> 00:05:59.000]  就叫我認罪
[00:05:59.000 --> 00:06:00.000]  他說「很難很難」
[00:06:00.000 --> 00:06:03.000]  他慢慢慢慢去認識這個信仰
[00:06:03.000 --> 00:06:04.000]  基督徒要明白
[00:06:04.000 --> 00:06:07.000]  我們信耶穌的人不是厭世
[00:06:07.000 --> 00:06:09.000]  我們不是出家
[00:06:09.000 --> 00:06:10.000]  我們又不是縱慾
[00:06:10.000 --> 00:06:11.000]  又不是放縱
[00:06:11.000 --> 00:06:13.000]  我們叫做安分主義
[00:06:13.000 --> 00:06:15.000]  安分主義
[00:06:15.000 --> 00:06:18.000]  傳道書第九章第七節至第九節
[00:06:18.000 --> 00:06:20.000]  他有說過
[00:06:20.000 --> 00:06:21.000]  十一章第八節
[00:06:21.000 --> 00:06:23.000]  人活多年就當快樂多年
[00:06:23.000 --> 00:06:26.000]  傳道書第九章七至九節
[00:06:26.000 --> 00:06:27.000]  這裡怎麼說呢?
[00:06:27.000 --> 00:06:30.000]  他說「你只管去歡歡喜喜吃你的飯」
[00:06:30.000 --> 00:06:33.000]  「心中快樂喝你的酒」
[00:06:33.000 --> 00:06:35.000]  「原來吃東西可以開心的」
[00:06:35.000 --> 00:06:40.000]  我前幾天有港福堂某些人請我們吃了一頓飯
[00:06:40.000 --> 00:06:43.000]  我覺得真的很好吃
[00:06:43.000 --> 00:06:45.000]  好吃不用戴口罩
[00:06:45.000 --> 00:06:46.000]  不用戴墨鏡
[00:06:46.000 --> 00:06:49.000]  不用怕被人看到你吃了一頓很好吃的飯
[00:06:49.000 --> 00:06:52.000]  那個燉湯真的很好喝
[00:06:52.000 --> 00:06:55.000]  冬蟲草花膠燉湯
[00:06:55.000 --> 00:06:57.000]  真的很好吃
[00:06:57.000 --> 00:06:59.000]  我不是貪吃的
[00:06:59.000 --> 00:07:01.000]  如果神讓你享受
[00:07:01.000 --> 00:07:02.000]  我說沒什麼問題
[00:07:02.000 --> 00:07:04.000]  感恩的心領受
[00:07:04.000 --> 00:07:06.000]  我不會喝完又喝
[00:07:06.000 --> 00:07:08.000]  我不會喝到自己睡著了
[00:07:08.000 --> 00:07:09.000]  不能動
[00:07:09.000 --> 00:07:11.000]  不是縱慾而是感恩
[00:07:11.000 --> 00:07:12.000]  他下面說什麼呢?
[00:07:12.000 --> 00:07:14.000]  「神已經預立你的作為」
[00:07:14.000 --> 00:07:16.000]  「衣服當時尚潔白」
[00:07:16.000 --> 00:07:20.000]  原來穿得光鮮不是錯的
[00:07:20.000 --> 00:07:22.000]  以前有些人跟我說
[00:07:22.000 --> 00:07:25.000]  傳道人要節儉一點
[00:07:25.000 --> 00:07:28.000]  最好穿破破爛爛的衣服
[00:07:28.000 --> 00:07:30.000]  有次有個弟兄跟我說
[00:07:30.000 --> 00:07:32.000]  他接機很容易
[00:07:32.000 --> 00:07:34.000]  沒有照片也不要緊
[00:07:34.000 --> 00:07:36.000]  誰是最殘忍的就是
[00:07:36.000 --> 00:07:38.000]  所以你沒有我的照片
[00:07:38.000 --> 00:07:39.000]  你接不到我的
[00:07:39.000 --> 00:07:41.000]  因為我不是那麼殘忍
[00:07:41.000 --> 00:07:42.000]  他下面說什麼呢?
[00:07:42.000 --> 00:07:44.000]  原來頭上不要少膏油
[00:07:44.000 --> 00:07:46.000]  弄一下頭髮沒問題
[00:07:46.000 --> 00:07:48.000]  我真的試過有個姐妹
[00:07:48.000 --> 00:07:49.000]  我真的被她氣死
[00:07:49.000 --> 00:07:52.000]  去年送了一支潤膚膏給我
[00:07:52.000 --> 00:07:55.000]  她說徐帝兄你塗一下吧
[00:07:55.000 --> 00:07:57.000]  你知道她明白什麼意思
[00:07:57.000 --> 00:07:58.000]  皮膚不太好
[00:07:58.000 --> 00:08:01.000]  今年回來她送一支升級版潤膚膏給我
[00:08:01.000 --> 00:08:04.000]  她說徐帝兄你塗一下吧
[00:08:04.000 --> 00:08:07.000]  我是不是真的那麼殘忍呢?
[00:08:07.000 --> 00:08:08.000]  後來她說的話
[00:08:08.000 --> 00:08:09.000]  我是很同意的
[00:08:09.000 --> 00:08:10.000]  我也有塗
[00:08:10.000 --> 00:08:13.000]  你不要過來那麼近看我
[00:08:13.000 --> 00:08:15.000]  她跟我說什麼呢?
[00:08:15.000 --> 00:08:19.000]  她說其實一個人的乾淨
[00:08:19.000 --> 00:08:20.000]  整潔
[00:08:20.000 --> 00:08:22.000]  是一種禮貌
[00:08:22.000 --> 00:08:24.000]  我很同意
[00:08:24.000 --> 00:08:26.000]  原來基督徒不是說
[00:08:26.000 --> 00:08:27.000]  跟這個世界脫節
[00:08:27.000 --> 00:08:28.000]  不是離世的
[00:08:28.000 --> 00:08:31.000]  神給我們這個生命永生
[00:08:31.000 --> 00:08:32.000]  不是說將來的事
[00:08:32.000 --> 00:08:34.000]  是今天我們可以享受今生
[00:08:34.000 --> 00:08:36.000]  將來可以享受永生
[00:08:36.000 --> 00:08:38.000]  是一種雙重的福分
[00:08:38.000 --> 00:08:39.000]  我們不會過分
[00:08:39.000 --> 00:08:40.000]  因為我們安分
[00:08:40.000 --> 00:08:41.000]  我們不會縱慾
[00:08:41.000 --> 00:08:43.000]  但是我們會享受
[00:08:43.000 --> 00:08:45.000]  這是我們的人生觀
[00:08:45.000 --> 00:08:47.000]  我們有時候不要讓人誤會基督徒
[00:08:47.000 --> 00:08:48.000]  不是厭世的
[00:08:48.000 --> 00:08:50.000]  這裡下面說下去
[00:08:50.000 --> 00:08:51.000]  一生虛空的年日
[00:08:51.000 --> 00:08:53.000]  神賜你日光之下虛空的年日
[00:08:53.000 --> 00:08:56.000]  和你所愛的妻快活度日
[00:08:56.000 --> 00:08:58.000]  是你生前日光之下勞碌事上
[00:08:58.000 --> 00:09:00.000]  所得的分
[00:09:00.000 --> 00:09:02.000]  所得的分
[00:09:02.000 --> 00:09:03.000]  這裡提到一個字
[00:09:03.000 --> 00:09:04.000]  叫做虛空的年日
[00:09:04.000 --> 00:09:07.000]  不是指我們吃東西虛空
[00:09:07.000 --> 00:09:08.000]  享受虛空
[00:09:08.000 --> 00:09:10.000]  你不需要一邊吃東西一邊說
[00:09:10.000 --> 00:09:11.000]  虛空的虛空
[00:09:11.000 --> 00:09:12.000]  不是這個意思
[00:09:12.000 --> 00:09:14.000]  是年日是虛空
[00:09:14.000 --> 00:09:16.000]  什麼叫做年日虛空?
[00:09:16.000 --> 00:09:17.000]  原來年日會過的
[00:09:17.000 --> 00:09:19.000]  虛空這個字
[00:09:19.000 --> 00:09:21.000]  好像一種氣體
[00:09:21.000 --> 00:09:22.000]  好像一種泡沫
[00:09:22.000 --> 00:09:24.000]  有一首歌叫做《泡沫》
[00:09:24.000 --> 00:09:26.000]  泡沫會怎樣呢?
[00:09:26.000 --> 00:09:27.000]  會破的
[00:09:27.000 --> 00:09:28.000]  會穿的
[00:09:28.000 --> 00:09:29.000]  不能夠持久
[00:09:29.000 --> 00:09:30.000]  人生會過
[00:09:30.000 --> 00:09:32.000]  我認識一位很長命的姐妹
[00:09:32.000 --> 00:09:34.000]  一百零五歲
[00:09:34.000 --> 00:09:36.000]  目前仍生存的一位弟兄
[00:09:36.000 --> 00:09:38.000]  我認識的是九十五歲
[00:09:38.000 --> 00:09:40.000]  很健康
[00:09:40.000 --> 00:09:41.000]  非常健康
[00:09:41.000 --> 00:09:42.000]  但是無論如何長命
[00:09:42.000 --> 00:09:45.000]  人生總會終結的一天
[00:09:45.000 --> 00:09:50.000]  最近上海開了一家Costco
[00:09:50.000 --> 00:09:51.000]  不知道大家知不知道
[00:09:51.000 --> 00:09:53.000]  新聞真的賣得很厲害
[00:09:53.000 --> 00:09:54.000]  加拿大有的
[00:09:54.000 --> 00:09:56.000]  Costco的東西很大份的
[00:09:56.000 --> 00:09:57.000]  是不是?
[00:09:57.000 --> 00:09:59.000]  我記得我買一些Chips給我兒子
[00:09:59.000 --> 00:10:00.000]  是三包的
[00:10:00.000 --> 00:10:01.000]  枕頭那麼大
[00:10:01.000 --> 00:10:02.000]  三包一包的
[00:10:02.000 --> 00:10:03.000]  買完我和我兒子說
[00:10:03.000 --> 00:10:04.000]  你怎樣吃啊?
[00:10:04.000 --> 00:10:06.000]  我真的逐塊吃
[00:10:06.000 --> 00:10:08.000]  他說一定會吃完的
[00:10:08.000 --> 00:10:09.000]  人生怎樣過?
[00:10:09.000 --> 00:10:10.000]  逐天過
[00:10:10.000 --> 00:10:11.000]  總會過完的
[00:10:11.000 --> 00:10:12.000]  你捨得不捨得
[00:10:12.000 --> 00:10:13.000]  好的壞的
[00:10:13.000 --> 00:10:15.000]  都會走完的一天
[00:10:15.000 --> 00:10:18.000]  所以人不要常常在作夢
[00:10:18.000 --> 00:10:19.000]  不要在這裡做夢
[00:10:19.000 --> 00:10:22.000]  而是要真正實實在在過你的人生
[00:10:22.000 --> 00:10:23.000]  由於人生有限
[00:10:23.000 --> 00:10:24.000]  人要享受
[00:10:24.000 --> 00:10:25.000]  人要珍惜
[00:10:25.000 --> 00:10:26.000]  甚至人要爭取
[00:10:26.000 --> 00:10:29.000]  但是在爭取、享受、珍惜過程當中
[00:10:29.000 --> 00:10:32.000]  不要不惜而傷害別人
[00:10:32.000 --> 00:10:35.000]  不要甚至傷害自己
[00:10:35.000 --> 00:10:37.000]  快樂不是問題
[00:10:37.000 --> 00:10:40.000]  但是快樂不是墮落
[00:10:40.000 --> 00:10:42.000]  傳道士十一章第九節
[00:10:42.000 --> 00:10:43.000]  他怎麼說呢?
[00:10:43.000 --> 00:10:44.000]  他說少年人
[00:10:44.000 --> 00:10:46.000]  幼年時當快樂
[00:10:46.000 --> 00:10:48.000]  幼年的日子使你的心歡暢
[00:10:48.000 --> 00:10:49.000]  恨你心所怨恨
[00:10:49.000 --> 00:10:51.000]  恨你眼所愛恨
[00:10:51.000 --> 00:10:52.000]  但是他下面有一句話
[00:10:52.000 --> 00:10:54.000]  他要知道這一切事
[00:10:54.000 --> 00:10:56.000]  神必審問
[00:10:56.000 --> 00:10:58.000]  原來事情不是做了就算了
[00:10:58.000 --> 00:11:00.000]  原來是有後果的
[00:11:00.000 --> 00:11:02.000]  有些後果是即時的
[00:11:02.000 --> 00:11:04.000]  有些後果是延遲的
[00:11:04.000 --> 00:11:07.000]  我記得我和太太去多倫多吃雲吞麵
[00:11:07.000 --> 00:11:09.000]  香港雲吞麵是沒得談的
[00:11:09.000 --> 00:11:10.000]  去多倫多吃雲吞麵
[00:11:10.000 --> 00:11:12.000]  我就覺得很好吃
[00:11:12.000 --> 00:11:14.000]  我老婆說你小心一點
[00:11:14.000 --> 00:11:16.000]  我就很喜歡那些湯
[00:11:16.000 --> 00:11:17.000]  因為很好吃
[00:11:17.000 --> 00:11:18.000]  她說你不要喝
[00:11:18.000 --> 00:11:19.000]  我說很好吃
[00:11:19.000 --> 00:11:21.000]  她說是味精
[00:11:21.000 --> 00:11:23.000]  我喝光了
[00:11:23.000 --> 00:11:26.000]  我說沒事的
[00:11:26.000 --> 00:11:27.000]  為什麼不好喝呢?
[00:11:27.000 --> 00:11:28.000]  買完單走出去
[00:11:28.000 --> 00:11:29.000]  都不到兩個街口
[00:11:29.000 --> 00:11:30.000]  就是口渴了
[00:11:30.000 --> 00:11:33.000]  這些叫即時的報應
[00:11:33.000 --> 00:11:35.000]  有些叫延時的報應
[00:11:35.000 --> 00:11:36.000]  我看醫生
[00:11:36.000 --> 00:11:37.000]  有些醫生跟我說
[00:11:37.000 --> 00:11:38.000]  你知道我見很多病人
[00:11:38.000 --> 00:11:39.000]  他今天為什麼會這樣呢?
[00:11:39.000 --> 00:11:41.000]  他年輕的時候
[00:11:41.000 --> 00:11:44.000]  他真的步飲步食
[00:11:44.000 --> 00:11:45.000]  沒有節制
[00:11:45.000 --> 00:11:47.000]  以致今天這些病就開始出現
[00:11:47.000 --> 00:11:49.000]  有些是延時的報應
[00:11:49.000 --> 00:11:51.000]  原來你可以隨心所欲
[00:11:51.000 --> 00:11:53.000]  但是原來神必審問
[00:11:53.000 --> 00:11:55.000]  不要亂來
[00:11:55.000 --> 00:11:59.000]  最近有一齣電視劇
[00:11:59.000 --> 00:12:02.000]  叫做《包青天再起風雲》
[00:12:02.000 --> 00:12:04.000]  有沒有看?
[00:12:04.000 --> 00:12:05.000]  雖然我不是住在香港
[00:12:05.000 --> 00:12:07.000]  但是這些我都很update的
[00:12:07.000 --> 00:12:09.000]  我看了幾集
[00:12:09.000 --> 00:12:10.000]  我看了幾集
[00:12:10.000 --> 00:12:12.000]  譚頌賢
[00:12:12.000 --> 00:12:13.000]  他們幾個做的
[00:12:13.000 --> 00:12:15.000]  我記得我自己看的時候
[00:12:15.000 --> 00:12:17.000]  有一集我看到
[00:12:17.000 --> 00:12:18.000]  我看不下去
[00:12:18.000 --> 00:12:20.000]  因為那個惡霸真的很奸
[00:12:20.000 --> 00:12:21.000]  你知不知道?
[00:12:21.000 --> 00:12:23.000]  真的睜大眼睛說謊
[00:12:23.000 --> 00:12:24.000]  屈人的
[00:12:24.000 --> 00:12:25.000]  欺負別人孤兒寡婦
[00:12:25.000 --> 00:12:26.000]  我跟老婆看
[00:12:26.000 --> 00:12:28.000]  我老婆就不激動的
[00:12:28.000 --> 00:12:29.000]  因為她說戲而已
[00:12:29.000 --> 00:12:31.000]  你這麼緊張幹什麼?
[00:12:31.000 --> 00:12:32.000]  我看到很生氣
[00:12:32.000 --> 00:12:33.000]  很生氣
[00:12:33.000 --> 00:12:34.000]  又拿著枕頭
[00:12:34.000 --> 00:12:35.000]  又捏她
[00:12:35.000 --> 00:12:36.000]  看到有一集
[00:12:36.000 --> 00:12:37.000]  我記得我看到
[00:12:37.000 --> 00:12:38.000]  我跟老婆說
[00:12:38.000 --> 00:12:39.000]  我不看了
[00:12:39.000 --> 00:12:40.000]  她說你再看吧
[00:12:40.000 --> 00:12:41.000]  我不看了
[00:12:41.000 --> 00:12:42.000]  我忍不住
[00:12:42.000 --> 00:12:43.000]  我不可以再看了
[00:12:43.000 --> 00:12:44.000]  她說你再看吧
[00:12:44.000 --> 00:12:45.000]  還有什麼好看的?
[00:12:45.000 --> 00:12:48.000]  她說包青天快來了
[00:12:48.000 --> 00:12:49.000]  你放心
[00:12:49.000 --> 00:12:50.000]  他會來的
[00:12:50.000 --> 00:12:51.000]  你知不知道包青天來
[00:12:51.000 --> 00:12:52.000]  最後有什麼發生呢?
[00:12:52.000 --> 00:12:53.000]  龍頭襲
[00:12:53.000 --> 00:12:55.000]  還有什麼?
[00:12:55.000 --> 00:12:56.000]  虎頭襲
[00:12:56.000 --> 00:12:57.000]  狗頭襲
[00:12:57.000 --> 00:12:58.000]  會襲的
[00:12:58.000 --> 00:12:59.000]  你放心吧
[00:12:59.000 --> 00:13:00.000]  我說好
[00:13:00.000 --> 00:13:01.000]  抱著她說忍忍
[00:13:01.000 --> 00:13:02.000]  終於來了
[00:13:02.000 --> 00:13:03.000]  終於審了
[00:13:03.000 --> 00:13:04.000]  那個人怎麼咬都咬不了
[00:13:04.000 --> 00:13:05.000]  有了證據了
[00:13:05.000 --> 00:13:06.000]  接著龍頭襲
[00:13:06.000 --> 00:13:07.000]  嘩
[00:13:07.000 --> 00:13:09.000]  多開心啊
[00:13:09.000 --> 00:13:10.000]  嘩
[00:13:10.000 --> 00:13:11.000]  真的很開心
[00:13:11.000 --> 00:13:13.000]  你開心別人被襲
[00:13:13.000 --> 00:13:14.000]  小心自己被人襲
[00:13:14.000 --> 00:13:17.000]  原來做事是有後果的
[00:13:17.000 --> 00:13:18.000]  人生留不住
[00:13:18.000 --> 00:13:19.000]  人生要珍惜
[00:13:19.000 --> 00:13:21.000]  不要不顧一切
[00:13:21.000 --> 00:13:24.000]  所以人生不僅要珍惜人生
[00:13:24.000 --> 00:13:27.000]  更要準備人生
[00:13:27.000 --> 00:13:29.000]  人生是要準備的
[00:13:29.000 --> 00:13:30.000]  說到這裡
[00:13:30.000 --> 00:13:31.000]  我想很多人都會知道
[00:13:31.000 --> 00:13:32.000]  無論基督徒
[00:13:32.000 --> 00:13:33.000]  或者微信主義的朋友
[00:13:33.000 --> 00:13:35.000]  都知道我一定會說耶穌
[00:13:35.000 --> 00:13:37.000]  如果我不說耶穌
[00:13:37.000 --> 00:13:41.000]  我想我真的會睡不著覺
[00:13:41.000 --> 00:13:42.000]  來到教會不說耶穌
[00:13:42.000 --> 00:13:43.000]  福音主音不說耶穌
[00:13:43.000 --> 00:13:45.000]  你說什麼呢
