
[00:00:00.000 --> 00:00:03.520]  感謝神給我有機會再次和T4C
[00:04:11.740 --> 00:04:16.340]  新的恩典 可以持續忠於所信的福音
[00:04:16.340 --> 00:04:20.000]  逐步的來到經歷傳遞的救恩
[00:04:20.000 --> 00:04:22.500]  享受從神來的平安
[00:04:22.500 --> 00:04:27.640]  是超越平安無事 無憂驚那種的平靜
[00:04:27.640 --> 00:04:30.040]  無事無幹那種的平安
[00:04:30.040 --> 00:04:34.040]  更加是我們活在神的同在裡面
[00:04:34.040 --> 00:04:38.660]  得著從神而來的平靜、安穩
[00:04:38.660 --> 00:04:40.860]  神透過善知義錯下提醒我們
[00:04:40.860 --> 00:04:46.940]  我們基督徒生活能夠有得力的秘訣在於平靜、安穩
[00:04:46.940 --> 00:04:49.020]  因爲我們得救在乎歸回安息
[00:04:49.020 --> 00:04:51.920]  我們得力在乎平靜、安穩
[00:04:51.920 --> 00:04:56.020]  看你和我都能夠在基督裡經歷到
[00:04:56.020 --> 00:05:01.840]  祂能夠使我們完全的滿足 有真正的穩妥
[00:05:01.840 --> 00:05:05.740]  讓我們一起低頭去仰望神
[00:05:05.740 --> 00:05:09.980]  天父我們感恩祢自己在基督裡面
[00:05:09.980 --> 00:05:13.860]  揀選了我們 拯救了我們
[00:05:13.860 --> 00:05:16.120]  讓我們能夠來到祢自己的根前
[00:05:16.120 --> 00:05:18.700]  獻上我們的敬拜、我們的讚美
[00:05:18.700 --> 00:05:21.320]  因爲祢實在是那位超越一切的神
[00:05:21.320 --> 00:05:24.620]  也是那位可以讓我們得到真正滿足的神
[00:05:24.620 --> 00:05:27.440]  求神幫助孩子、幫助眾弟、卿姐妹
[00:05:27.440 --> 00:05:32.940]  在敬拜當中 將我們的眼目定精在祢的身上
[00:05:32.940 --> 00:05:35.540]  我們單單的來去仰望祢
[00:05:35.540 --> 00:05:38.660]  單單的求主祢自己向我們施恩
[00:05:38.660 --> 00:05:42.820]  接受聖靈 將神的話語解釋清楚明白
[00:05:42.820 --> 00:05:44.520]  補足人的不足
[00:05:44.520 --> 00:05:47.320]  以致祢自己的話語是沒有爛掉的
[00:05:47.320 --> 00:05:51.280]  成為我們生命中的糧 成為我們心中的滿足
[00:05:51.280 --> 00:05:55.200]  求主施恩 聽孩子的禱告 奉耶穌基督的名
[00:05:58.440 --> 00:06:02.740]  保羅告訴哥羅西的信徒們
[00:06:02.740 --> 00:06:05.040]  我們為你們禱告的時候
[00:06:05.040 --> 00:06:08.540]  常常感謝我們主耶穌基督的父
[00:06:08.540 --> 00:06:14.540]  他的同工為了這些在基督裡的弟兄姐妹祈禱的時候
[00:06:14.540 --> 00:06:18.940]  時時會為他們感謝神 就是主耶穌的父
[00:06:18.940 --> 00:06:21.900]  保羅感恩的對象是父神
[00:06:21.900 --> 00:06:26.620]  他感恩的內容是神子在信徒生命中的作為
[00:06:26.620 --> 00:06:30.780]  因為他聽見你們在基督耶穌裡的信心
[00:06:30.780 --> 00:06:33.960]  並向眾信徒的愛心
[00:06:33.960 --> 00:06:38.940]  是為了給你們存在天上的盼望
[00:06:38.940 --> 00:06:44.640]  保羅從以巴忽聽見了在哥羅西信徒的生活
[00:06:44.640 --> 00:06:50.300]  他們可以活出在基督耶穌裡的信、望、愛
[00:06:50.300 --> 00:06:53.500]  而且指出他們有這樣的生命的表現
[00:06:53.500 --> 00:06:57.460]  根源就是他們在基督耶穌裡的信心
[00:06:57.460 --> 00:07:02.420]  他們憑信心接受神差到這個世上
[00:07:02.420 --> 00:07:05.660]  做救主的尼塞亞就是耶穌
[00:07:05.660 --> 00:07:10.200]  就是那位為我們信心創始成終的耶穌
[00:07:10.200 --> 00:07:14.300]  在祂裡面我們找到神所賜的信心
[00:07:14.300 --> 00:07:17.820]  基督耶穌不單止是我們信靠的對象
[00:07:17.820 --> 00:07:20.880]  祂也是你和我 我們信心得到成全
[00:07:20.880 --> 00:07:24.780]  我們所信的得以實現的根據
[00:07:24.780 --> 00:07:26.820]  在基督耶穌裡面的信心
[00:07:26.820 --> 00:07:32.400]  其中一個的表現就是對眾信徒持有的愛心
[00:07:32.400 --> 00:07:34.440]  這是一個超越情感的愛
[00:07:34.440 --> 00:07:39.380]  或者親情的愛的Fileo那一種的愛情
[00:07:39.380 --> 00:07:44.200]  乃是對所有被神分別出來、歸於神的人
[00:07:44.200 --> 00:07:50.040]  生發出好像基督那樣無條件神聖的愛
[00:07:50.040 --> 00:07:54.420]  只會在這種的愛加倍 Love
[00:07:54.420 --> 00:07:57.280]  只會在同有神的生命
[00:07:57.280 --> 00:08:02.840]  在基督裡的群體當中會表明出來
[00:08:02.840 --> 00:08:07.640]  是跟隨主的人必須追求的一個生活表現
[00:08:07.640 --> 00:08:11.100]  因為主耶穌曾經對他的門徒說
[00:08:11.100 --> 00:08:13.340]  我賜給你們一條新命令
[00:08:13.340 --> 00:08:15.580]  乃是叫你們彼此相愛
[00:08:15.580 --> 00:08:19.600]  我怎樣愛你們 你們也要怎樣相愛
[00:08:19.600 --> 00:08:22.960]  主耶穌不單止吩咐我們在基督裡的人
[00:08:22.960 --> 00:08:24.600]  我們要彼此相愛
[00:08:24.600 --> 00:08:28.060]  很清楚的告訴我們我們要怎樣彼此相愛
[00:08:28.060 --> 00:08:30.960]  就好像祂愛我們一樣
[00:08:30.960 --> 00:08:36.300]  基督是怎樣愛我們?基督為我們寫命
[00:08:36.300 --> 00:08:39.240]  我們從此就知道何謂愛
[00:08:39.240 --> 00:08:42.540]  求神幫助我們也能夠實踐
[00:08:42.540 --> 00:08:48.120]  能夠活出為弟兄寫命的愛
[00:08:48.120 --> 00:08:51.040]  基督徒可以信、能夠愛
[00:08:51.040 --> 00:08:55.500]  都是由於那給你們存在天上的盼望
[00:08:55.500 --> 00:09:00.760]  這盼望是你們從前在福音真理的道上聽過的
[00:09:00.760 --> 00:09:04.440]  就是說信和愛兩者都是基於
[00:09:04.440 --> 00:09:09.480]  那個給我們保存在天上的盼望
[00:09:09.480 --> 00:09:12.300]  基督徒的信仰 你和我的信仰
[00:09:12.300 --> 00:09:14.800]  是本於信而治於信
[00:09:14.800 --> 00:09:17.460]  我們不單止是靠信心入門
[00:09:17.460 --> 00:09:19.240]  我們既因信清義
[00:09:19.240 --> 00:09:22.960]  就藉著我們主耶穌基督得與神相和
[00:09:22.960 --> 00:09:25.960]  重建與神和好的關係
[00:09:25.960 --> 00:09:29.400]  就要持續的對神有信心
[00:09:29.400 --> 00:09:33.000]  因為二人必因信得心
[00:09:33.000 --> 00:09:38.940]  所以神透過使徒保羅指示信徒
[00:09:38.940 --> 00:09:43.260]  只要你們在所信的道上恆心
[00:09:43.260 --> 00:09:45.740]  基督徒能夠相信到底
[00:09:45.740 --> 00:09:49.660]  是基於神給我們保存在天上的盼望
[00:09:49.660 --> 00:09:52.660]  這個盼望神已經給了我們
[00:09:52.660 --> 00:09:55.080]  現在是暫時保留在天上
[00:09:55.080 --> 00:09:58.760]  等到最後的實現
[00:09:58.760 --> 00:10:02.700]  聖經說的盼望不是有一個樂觀的心態
[00:10:02.700 --> 00:10:04.960]  總是覺得明天會更好
[00:10:04.960 --> 00:10:08.520]  也都不是人自己想像出來的想望
[00:10:08.520 --> 00:10:10.820]  我們很多時候有一些wishful thinking
[00:10:10.820 --> 00:10:13.260]  但我們知道不一定會實現
[00:10:13.260 --> 00:10:16.540]  但聖經所說的盼望是植根於
[00:10:16.540 --> 00:10:19.600]  神的話語和祂的應許
[00:10:19.600 --> 00:10:23.280]  加上我們知道神是信實無變
[00:10:23.280 --> 00:10:25.940]  從以色列人的歷史裏面我們看到
[00:10:25.940 --> 00:10:28.580]  也有說神所應許給他們的
[00:10:28.580 --> 00:10:32.380]  似福給以色列人的話
[00:10:32.380 --> 00:10:33.840]  沒有一句落空
[00:10:33.840 --> 00:10:36.200]  都應驗在他們的身上
[00:10:36.200 --> 00:10:39.840]  我們只能把握我們基於聖經的盼望
[00:10:39.840 --> 00:10:43.800]  是必然會實現的 是不會落空的
[00:10:43.800 --> 00:10:48.920]  這盼望是你們從前在福音真理的道上聽過的
[00:10:48.920 --> 00:10:51.480]  是信徒曾經聽過的
[00:10:51.480 --> 00:10:55.920]  包含在基督的福音裏面的真理之道
[00:10:55.920 --> 00:10:57.860]  不是外交 不是附帶
[00:10:57.860 --> 00:11:03.840]  是關乎耶穌基督的福音的基要核心的真理
[00:11:03.840 --> 00:11:06.540]  基督的福音這個好消息
[00:11:06.540 --> 00:11:10.940]  就是神賜給人一個全被的救恩
[00:11:10.940 --> 00:11:14.540]  耶穌不單止是洗淨了我們過去的罪
[00:11:14.540 --> 00:11:17.200]  撫清你和我的罪債
[00:11:17.200 --> 00:11:21.840]  也給了信徒對未來的盼望
[00:11:21.840 --> 00:11:26.420]  是有永恆意義的盼望
[00:11:26.420 --> 00:11:30.220]  這是我們持守相信耶穌的動力
[00:11:30.220 --> 00:11:33.560]  會影響我們現今生活的盼望
[00:11:33.560 --> 00:11:36.380]  是一個活潑的 是一個Living Hope
[00:11:36.380 --> 00:11:39.860]  是一個活潑的盼望
[00:11:39.860 --> 00:11:42.940]  這福音到了你們那裏
[00:11:42.940 --> 00:11:47.540]  正如到了全世界 結果只增長著
[00:11:47.540 --> 00:11:50.980]  正如在你們中間一樣 結果只增長
[00:11:50.980 --> 00:11:52.900]  自從你們聽見了
[00:11:52.900 --> 00:11:57.340]  並實實在在認識神恩惠的日子以來
[00:11:57.340 --> 00:11:59.920]  都是如此
[00:11:59.920 --> 00:12:02.260]  這福音到了你們那裏
[00:12:02.260 --> 00:12:04.560]  是一個現在時態的分支
[00:12:04.560 --> 00:12:06.100]  Present Participle
[00:12:06.100 --> 00:12:09.120]  表示這福音仍然在他們中間
[00:12:09.120 --> 00:12:12.160]  仍然繼續產生著作用
[00:12:12.160 --> 00:12:14.760]  正如在全世界各地一樣
[00:12:14.760 --> 00:12:18.960]  無論他們從誰的口裏聽到福音
[00:12:18.960 --> 00:12:21.300]  都會產生同樣的效應
[00:12:21.300 --> 00:12:23.800]  因為這福音本是神的大能
[00:12:23.800 --> 00:12:26.060]  要救一切相信的
[00:12:26.060 --> 00:12:29.960]  福音本身就有能力能夠去救人
[00:12:29.960 --> 00:12:33.660]  能夠使所有相信基督的福音的人
[00:12:33.660 --> 00:12:35.660]  都可以得救
[00:12:35.660 --> 00:12:37.540]  無論在什麼地方
[00:12:37.540 --> 00:12:42.160]  基督的福音同樣都是在繼續結果子
[00:12:42.160 --> 00:12:47.340]  聖靈內在相信福音接受耶穌的人裏面
[00:12:47.340 --> 00:12:51.140]  使信徒的生命不斷地被更新
[00:12:51.140 --> 00:12:56.320]  結出聖聖的果子
[00:12:56.320 --> 00:12:58.700]  並且福音被增長
[00:12:58.700 --> 00:13:02.260]  是一個被動式的動詞
[00:13:02.260 --> 00:13:05.040]  在世界各地都被傳開
[00:13:05.040 --> 00:13:07.880]  令更多的人歸順耶穌
[00:13:07.880 --> 00:13:12.560]  主張得救的人天天加給他們
[00:13:12.560 --> 00:13:14.200]  是神自己的作為
[00:13:14.200 --> 00:13:17.180]  我們是承受神的恩典
[00:13:17.180 --> 00:13:19.500]  成為祂所使用的器皿
[00:13:19.500 --> 00:13:23.180]  將得救的人天天加到神的家中
[00:13:23.180 --> 00:13:28.920]  造成信徒群體在質量和數量上都有增進
[00:13:28.920 --> 00:13:31.060]  福音的能力和果效
[00:13:31.060 --> 00:13:36.880]  是自從你們聽見了並實實在在認識神恩惠的日子以來
[00:13:36.880 --> 00:13:39.500]  都是如此
[00:13:39.500 --> 00:13:45.260]  這福音就是在你們中間不斷地結果子和增長
[00:13:45.260 --> 00:13:50.400]  關鍵在於他們不單聽見了基督的福音
[00:13:50.400 --> 00:13:55.140]  而且他又用信心與所聽見的打成一片
[00:13:55.140 --> 00:13:58.960]  聽見和聽從是連結在一起
[00:13:58.960 --> 00:14:02.840]  信心和行為是並行是並重
[00:14:02.840 --> 00:14:07.160]  就會因著真理確實地認識了神的恩典
[00:14:07.160 --> 00:14:11.380]  真知道神傳遞的恩惠
[00:14:11.380 --> 00:14:15.520]  神子耶穌是基督福音的中心
[00:14:15.520 --> 00:14:19.800]  因為恩典和真理都是由耶穌基督來的
[00:14:19.800 --> 00:14:22.380]  在座還未信耶穌的朋友
[00:14:22.380 --> 00:14:25.560]  假如你想聚德赦免與神和好
[00:14:25.560 --> 00:14:28.560]  你渴慕成為神的兒女
[00:14:28.560 --> 00:14:31.240]  就要聽就要信福音
[00:14:31.240 --> 00:14:33.960]  因為信道是從聽道來的
[00:14:33.960 --> 00:14:37.580]  聽道是從基督的話來的
[00:14:37.580 --> 00:14:41.480]  弟兄姊妹 你和我如果渴望基督的福音
[00:14:41.480 --> 00:14:45.740]  在我們中間不斷地結果和增長
[00:14:45.740 --> 00:14:51.500]  就要更深入更全面的認識耶穌基督和祂的福音
[00:14:51.500 --> 00:14:54.180]  並且要有順從的行動
[00:14:54.180 --> 00:14:58.060]  與我們所聽見的福音真理連接起來
[00:14:58.060 --> 00:15:04.540]  才會產生這些美好的果效
[00:15:04.540 --> 00:15:07.780]  人要聽信基督的福音
[00:15:07.780 --> 00:15:11.100]  但是未曾聽見祂怎能信祂呢?
[00:15:11.100 --> 00:15:14.360]  沒有傳道的怎能聽見呢?
[00:15:14.360 --> 00:15:16.540]  本來指出在哥羅西的基督徒
[00:15:16.540 --> 00:15:19.480]  是從以巴忽聽見福音
[00:15:19.480 --> 00:15:22.560]  這福音也就是你們從我們所親愛的
[00:15:22.560 --> 00:15:26.800]  一同作僕人的以巴忽那裏學到的
[00:15:26.800 --> 00:15:30.060]  祂為你們作了基督中心的僕役
[00:15:30.060 --> 00:15:35.020]  也把你們在聖靈裏的愛心告訴了我們
[00:15:35.020 --> 00:15:41.220]  保羅介紹以巴忽是我們所親愛的一同作僕人的
[00:15:41.220 --> 00:15:45.680]  是和保羅和提摩太堅並肩一起做奴隸的
[00:15:45.680 --> 00:15:50.860]  有一個譯文更貼切的翻譯是一起做奴隸
[00:15:50.860 --> 00:15:52.680]  是奉派做僕役
[00:15:52.680 --> 00:15:55.080]  僕役就是講到那個詞的意思是
[00:15:55.080 --> 00:15:58.260]  祂有一個特別的職份 有特別的任務
[00:15:58.260 --> 00:16:00.960]  去講傳基督的福音
[00:16:00.960 --> 00:16:06.220]  以巴忽是一位來自哥羅西的基督徒
[00:16:06.220 --> 00:16:08.880]  曾經告訴我們 當保羅在以忽所
[00:16:08.880 --> 00:16:12.760]  我們知道他在那裏曾經有差不多三年的時間
[00:16:12.760 --> 00:16:14.560]  或者三年以上的時間
[00:16:14.560 --> 00:16:20.220]  他的同工在鄰近的城市在那裏傳福音
[00:16:20.220 --> 00:16:24.740]  兩年之久叫他一起住在亞西亞
[00:16:24.740 --> 00:16:28.560]  無論是猶太人、希臘人都聽見主的道
[00:16:28.560 --> 00:16:32.040]  包括在亞西亞的哥羅西城
[00:16:32.040 --> 00:16:34.540]  以巴忽很可能就是在那個時候
[00:16:34.540 --> 00:16:39.000]  他得以聽到福音 相信福音 順從基督
[00:16:39.000 --> 00:16:42.900]  以巴忽也都將你們在聖靈裏的愛心
[00:16:42.900 --> 00:16:47.480]  告訴了保羅和提摩太太 告訴了他的同工
[00:16:47.480 --> 00:16:51.880]  向保羅匯報哥羅西教會的狀況
[00:16:51.880 --> 00:16:57.000]  除了表揚信徒活出基督裏的信亡外
[00:16:57.000 --> 00:17:00.700]  也都講明了教會群體當時正面對
[00:17:00.700 --> 00:17:03.340]  一些錯誤教導的困擾
[00:17:03.340 --> 00:17:07.840]  促使保羅寫這封信給那幫
[00:17:07.840 --> 00:17:11.500]  蘇美蒙面的主內弟兄姊妹
[00:17:11.500 --> 00:17:17.680]  保羅對所聽見你們在基督耶穌裏的信心
[00:17:17.680 --> 00:17:21.680]  和在聖靈裏的愛心都確信不疑
[00:17:21.680 --> 00:17:26.980]  因為他知道以巴忽是一位忠信的僕役
[00:17:26.980 --> 00:17:29.640]  忠於主耶穌所託付的使命
[00:17:29.640 --> 00:17:35.020]  信實可靠地服侍他所侍奉的對象
[00:17:35.020 --> 00:17:41.800]  以巴忽是保羅的同工 一起做主的奴隸
[00:17:41.800 --> 00:17:46.000]  保羅勉勵哥羅西的信徒 也勉勵你和我
[00:17:46.000 --> 00:17:49.280]  要在我們所信的道上恆心
[00:17:49.280 --> 00:17:55.080]  認定以巴忽所傳的福音是從神那裏來的真道
[00:17:55.080 --> 00:17:59.380]  持守以巴忽所學的真理
[00:17:59.380 --> 00:18:04.440]  在假教師的錯誤教導和搞擾當中
[00:18:04.440 --> 00:18:10.280]  要屹立在穩固的根基上 堅定不移
[00:18:10.280 --> 00:18:14.060]  今天我們會在一個知識爆炸的資訊時代
[00:18:14.060 --> 00:18:16.660]  各式各樣的潮流思想
[00:18:16.660 --> 00:18:20.240]  充斥了大眾傳媒和網絡
[00:18:20.240 --> 00:18:23.500]  加上有很熱門的人工智能
[00:18:23.500 --> 00:18:26.740]  做出來的一些似是而非的事象
[00:18:26.740 --> 00:18:33.140]  你看了都不知道究竟是真人還是人工智能
[00:18:33.140 --> 00:18:35.860]  製作出來的一個影像
[00:18:35.860 --> 00:18:38.940]  信徒需要神思明辨
[00:18:38.940 --> 00:18:42.720]  明辨我們所聽見的信息是來自什麼人
[00:18:42.720 --> 00:18:47.720]  是否基於神的話語 是否合乎聖經的真理
[00:18:47.720 --> 00:18:51.580]  被神分別為聖屬基督的信徒群體
[00:18:51.580 --> 00:18:55.760]  是被建造在使徒和先知的根基上
[00:18:55.760 --> 00:18:58.640]  就是以先知和使徒所寫下來
[00:18:58.640 --> 00:19:03.460]  被正典的聖經為我們信仰的基礎
[00:19:03.460 --> 00:19:08.040]  並且由基督耶穌自己為防角石
[00:19:08.040 --> 00:19:12.160]  防角石就是有時候翻譯為頭塊的石頭
[00:19:12.160 --> 00:19:15.600]  當一個人建屋的時候 首先放下來
[00:19:15.600 --> 00:19:20.040]  成為那間屋的一個角落
[00:19:20.040 --> 00:19:23.600]  那個角落就定準了那間屋會建在哪裏
[00:19:23.600 --> 00:19:25.920]  那間屋的方向在哪裏
[00:19:25.920 --> 00:19:30.840]  你和我無要與基督看齊
[00:19:30.840 --> 00:19:33.860]  因為接下來放下來的那些基礎
[00:19:33.860 --> 00:19:37.880]  放下來的那些石頭 都要和這個防角石看齊
[00:19:37.880 --> 00:19:41.000]  那間屋才會建得整齊整齊
[00:19:41.000 --> 00:19:44.180]  我們要和基督看齊
[00:19:44.180 --> 00:19:48.760]  要和其他的基督的僕人一起做他的奴僕
[00:19:48.760 --> 00:19:52.080]  做基督的忠信的僕人
[00:19:52.080 --> 00:19:57.000]  為者原父 我們自從聽見的日子起
[00:19:57.000 --> 00:20:00.100]  就為你們不停地禱告祈求
[00:20:00.100 --> 00:20:04.860]  願你們對他的旨意得到充滿的認識
[00:20:04.860 --> 00:20:09.040]  有全被屬靈的智慧和領悟
[00:20:09.040 --> 00:20:11.920]  保羅聽見哥羅西教會的情況之後
[00:20:11.920 --> 00:20:16.920]  他看到神的作為已經顯明在這幫信徒群體當中
[00:20:16.920 --> 00:20:20.440]  他沒有停頓為他們祈求
[00:20:20.440 --> 00:20:24.240]  在他日常的禱告裏面 他不斷地紀念他們
[00:20:24.240 --> 00:20:27.800]  為他們的需要帶到神的面前
[00:20:27.800 --> 00:20:29.580]  保羅祈求的內容
[00:20:29.580 --> 00:20:34.380]  是信徒被關乎神旨意的整全知識所充滿
[00:20:34.380 --> 00:20:37.580]  就是讓神的旨意充滿他們的思想
[00:20:37.580 --> 00:20:42.120]  不留下任何空間給那些錯謬的言論
[00:20:42.120 --> 00:20:46.340]  面對很多的錯謬思想橫流的時候
[00:20:46.340 --> 00:20:49.860]  我們更需要的是花時間在那些正確的
[00:20:49.860 --> 00:20:54.260]  在神的話語 在神的真理上面去紮根
[00:20:54.260 --> 00:20:59.060]  也不再花很多無謂的時間在網上去聽
[00:20:59.060 --> 00:21:04.420]  去看很多不知道從哪裡來的一些信息
[00:21:04.420 --> 00:21:08.160]  我們要對神的旨意有全面的認識
[00:21:08.160 --> 00:21:11.540]  知道耶穌基督的福音是全被的
[00:21:11.540 --> 00:21:14.400]  是足以滿足我們一切的需要
[00:21:14.400 --> 00:21:18.900]  就不需要在基督以外別有所求
[00:21:18.900 --> 00:21:24.340]  這樣的了解是藉著一切屬靈的智慧和悟性而達到
[00:21:24.340 --> 00:21:27.440]  靠著聖靈在信徒心中的工作
[00:21:27.440 --> 00:21:30.020]  引導我們進入一切真理
[00:21:30.020 --> 00:21:33.980]  能夠領悟神對你 對我的旨意
[00:21:33.980 --> 00:21:38.780]  而且由智慧選擇 按著神的心意去行
[00:21:38.780 --> 00:21:42.540]  明白驚威耶和華是智慧的開端
[00:21:42.540 --> 00:21:46.500]  凡遵行祂的命令的 是聰明人
[00:21:46.500 --> 00:21:51.000]  因為除了神的令 沒有人知道神的事
[00:21:51.000 --> 00:21:53.100]  我們所領受的不是世上的令
[00:21:53.100 --> 00:21:54.820]  那是一種神來的令
[00:21:54.820 --> 00:21:59.180]  叫我們能夠知道神開恩賜給我們的事
[00:21:59.180 --> 00:22:02.840]  就持定我們所信的福音真理
[00:22:02.840 --> 00:22:06.360]  存著盼望來面對明天
[00:22:06.360 --> 00:22:10.760]  聖靈幫助你和我可以充分明白神的旨意
[00:22:10.760 --> 00:22:14.060]  最終的目的是使你們行事為人
[00:22:14.060 --> 00:22:17.700]  對得起主 凡事蒙他喜悅
[00:22:17.700 --> 00:22:20.340]  對得起主不是說我們的言行
[00:22:20.340 --> 00:22:23.700]  我們的好行為足以報答或者償還
[00:22:23.700 --> 00:22:26.860]  主耶穌為你 為我所付的代價
[00:22:26.860 --> 00:22:31.240]  那是說我們行事為人 與蒙召的恩相承
[00:22:31.240 --> 00:22:33.940]  配合神恩召我們的旨意
[00:22:33.940 --> 00:22:38.400]  跟從耶穌的榜樣 追求滿足神的心意
[00:22:38.400 --> 00:22:41.800]  我們就能夠蒙神喜悅
[00:22:41.800 --> 00:22:44.040]  接著保羅說明
[00:22:44.040 --> 00:22:49.880]  希督的僕人蒙主喜悅的行事為人有甚麼表現?
[00:22:49.880 --> 00:22:53.900]  第一 在一切的善事上結果子
[00:22:53.900 --> 00:22:58.820]  在一切良好美善的事情上有所表現
[00:22:58.820 --> 00:23:01.980]  活現出聖靈所結的果子
[00:23:01.980 --> 00:23:06.500]  就是人愛 喜樂 和平 忍耐 恩切 良善
[00:23:06.500 --> 00:23:09.940]  信實 溫柔 節制
[00:23:09.940 --> 00:23:17.880]  神將賦予屬祂的人的生命質素能夠活現出來
[00:23:17.880 --> 00:23:22.080]  第二 對神的認識越發增長
[00:23:22.080 --> 00:23:27.480]  不停的透過遵行神的旨意體驗到神的真實
