
[00:00:00.000 --> 00:00:03.200]  「蛻變」這個講道系列
[00:10:22.600 --> 00:10:25.600]  意思是說人信了耶穌之後
[00:10:25.600 --> 00:10:28.600]  你已經不再是你以前那個人
[00:10:28.600 --> 00:10:29.600]  你改變了
[00:10:29.600 --> 00:10:31.600]  所以你的名字是一樣
[00:10:31.600 --> 00:10:33.600]  以前有些基督徒信了耶穌之後
[00:10:33.600 --> 00:10:35.600]  連名字都改了
[00:10:35.600 --> 00:10:37.600]  因為他覺得自己的人生
[00:10:37.600 --> 00:10:39.600]  已經和以前不同
[00:10:39.600 --> 00:10:41.600]  人信了耶穌之後改變了
[00:10:41.600 --> 00:10:43.600]  因為信了耶穌之後
[00:10:43.600 --> 00:10:46.600]  你將你的生命不再屬於你自己
[00:10:46.600 --> 00:10:48.600]  你再屬於上帝
[00:10:48.600 --> 00:10:51.600]  當我自己將生命交給上帝的時候
[00:10:51.600 --> 00:10:54.600]  上帝帶領我走的路
[00:10:54.600 --> 00:10:56.600]  已經不是我以前計劃的路
[00:10:56.600 --> 00:10:58.600]  活是什麼意思呢?
[00:10:58.600 --> 00:10:59.600]  活的意思是說
[00:10:59.600 --> 00:11:02.600]  從前我已經死了
[00:11:02.600 --> 00:11:04.600]  現在我再活
[00:11:04.600 --> 00:11:07.600]  以前那個是為了自己的肉體去生活
[00:11:07.600 --> 00:11:09.600]  現在那個是為了上帝去生活
[00:11:09.600 --> 00:11:11.600]  不再為自己的生活
[00:11:11.600 --> 00:11:13.600]  最重要的一件事
[00:11:13.600 --> 00:11:15.600]  就是你以後的生活
[00:11:15.600 --> 00:11:20.600]  也有一個神和我們一起生活
[00:11:20.600 --> 00:11:23.600]  我不再孤孤單單為自己去謀算
[00:11:23.600 --> 00:11:26.600]  我的起與跌都上帝和我一起
[00:11:26.600 --> 00:11:27.600]  這是最重要的第一部分
[00:11:27.600 --> 00:11:31.600]  所以這個上帝的神
[00:11:31.600 --> 00:11:34.600]  亞國的神同樣叫亞國
[00:11:34.600 --> 00:11:36.600]  在彼羅爾納
[00:11:36.600 --> 00:11:38.600]  叫他迴轉摔跤的時候
[00:11:38.600 --> 00:11:41.600]  因為神知道亞國將來要承受
[00:11:41.600 --> 00:11:45.600]  以色列第一個祖宗
[00:11:45.600 --> 00:11:47.600]  亞國是一個什麼人呢?
[00:11:47.600 --> 00:11:49.600]  古惑仔
[00:11:49.600 --> 00:11:50.600]  醒目仔
[00:11:50.600 --> 00:11:51.600]  出賣人
[00:11:51.600 --> 00:11:54.600]  偷哥哥的長子的名份
[00:11:54.600 --> 00:11:56.600]  賄錢
[00:11:56.600 --> 00:11:57.600]  世界仔
[00:11:57.600 --> 00:11:58.600]  但神說不是
[00:11:58.600 --> 00:12:04.600]  你的生命原本是要做以色列國的第一個祖宗
[00:12:04.600 --> 00:12:06.600]  有沒有人想過自己
[00:12:06.600 --> 00:12:10.600]  上帝給我們一個很大的期望
[00:12:10.600 --> 00:12:11.600]  你可能自己想的時候
[00:12:11.600 --> 00:12:14.600]  都沒有想過自己是在做
[00:12:14.600 --> 00:12:16.600]  神要你做的那個職位
[00:12:16.600 --> 00:12:18.600]  我今天從來沒有想過自己
[00:12:18.600 --> 00:12:21.600]  會做一個傳道人
[00:12:21.600 --> 00:12:24.600]  上帝的期望在你身上
[00:12:24.600 --> 00:12:28.600]  比你自己所做的期望還要大
[00:12:28.600 --> 00:12:30.600]  你以為在這個世界上
[00:12:30.600 --> 00:12:32.600]  升了某一個職位就滿足
[00:12:32.600 --> 00:12:33.600]  但上帝說不是
[00:12:33.600 --> 00:12:35.600]  我給你一個更高的職位
[00:12:35.600 --> 00:12:37.600]  但你要聽我講
[00:12:37.600 --> 00:12:41.600]  這就是信耶穌不同的地方
[00:12:41.600 --> 00:12:44.600]  你說我雖然信了耶穌
[00:12:44.600 --> 00:12:46.600]  但我沒有變
[00:12:46.600 --> 00:12:48.600]  我又沒有高度
[00:12:48.600 --> 00:12:49.600]  胖了一點
[00:12:49.600 --> 00:12:50.600]  但我也樣子沒有變
[00:12:50.600 --> 00:12:51.600]  越來越老
[00:12:51.600 --> 00:12:52.600]  又高又大
[00:12:52.600 --> 00:12:53.600]  有什麼變呢?
[00:12:53.600 --> 00:12:56.600]  究竟變了什麼?
[00:12:56.600 --> 00:12:57.600]  有沒有人想過
[00:12:57.600 --> 00:13:01.600]  信了耶穌之後變了什麼?
[00:13:01.600 --> 00:13:03.600]  心開始變
[00:13:03.600 --> 00:13:05.600]  從心開始變
[00:13:05.600 --> 00:13:07.600]  你的態度開始變
[00:13:07.600 --> 00:13:10.600]  你的思想開始變
[00:13:10.600 --> 00:13:13.600]  你的抉擇開始變
[00:13:13.600 --> 00:13:15.600]  你再不做以前的事
[00:13:15.600 --> 00:13:16.600]  因為你現在的價值觀不同了
[00:13:16.600 --> 00:13:18.600]  你的價值不同了
[00:13:18.600 --> 00:13:22.600]  以致你的行為開始改變
[00:13:22.600 --> 00:13:26.600]  你的樣貌會多了
[00:13:26.600 --> 00:13:27.600]  你可能親切了
[00:13:27.600 --> 00:13:29.600]  你的性格會受影響
[00:13:29.600 --> 00:13:32.600]  你的笑容會多了
[00:13:32.600 --> 00:13:34.600]  你的樂觀情指數會升高
[00:13:34.600 --> 00:13:36.600]  你的EQ會升高
[00:13:36.600 --> 00:13:39.600]  你的SQ也會升高
[00:13:39.600 --> 00:13:41.600]  但你說我改變
[00:13:41.600 --> 00:13:43.600]  如果完全用我的行為去改變
[00:13:43.600 --> 00:13:44.600]  你不會的
[00:13:44.600 --> 00:13:45.600]  你信耶穌之後
[00:13:45.600 --> 00:13:47.600]  你以為自己的行為改變了
[00:13:47.600 --> 00:13:48.600]  是不會的
[00:13:48.600 --> 00:13:50.600]  如果你的內心不肯改變
[00:13:50.600 --> 00:13:53.600]  你所有外面的東西都是假的
[00:13:53.600 --> 00:13:55.600]  做給別人看的
[00:13:55.600 --> 00:13:57.600]  你的心究竟對神是怎麼樣的?
[00:13:57.600 --> 00:13:59.600]  當你夜闌人靜
[00:13:59.600 --> 00:14:01.600]  孤單對著上帝說話的時候
[00:14:01.600 --> 00:14:03.600]  究竟你跟上帝說什麼?
[00:14:03.600 --> 00:14:05.600]  你有沒有膽量
[00:14:05.600 --> 00:14:08.600]  坦然無懼去到上帝的面前
[00:14:08.600 --> 00:14:10.600]  然後跟上帝說
[00:14:10.600 --> 00:14:12.600]  爸爸,我們一起親近
[00:14:12.600 --> 00:14:13.600]  有沒有這種關係?
[00:14:13.600 --> 00:14:15.600]  這就是上帝想我們
[00:14:15.600 --> 00:14:17.600]  跟祂佔有的關係
[00:14:17.600 --> 00:14:18.600]  相處的一個關係
[00:14:18.600 --> 00:14:20.600]  我們不怕跟祂在一起
[00:14:20.600 --> 00:14:24.600]  內心的態度變成什麼?
[00:14:24.600 --> 00:14:26.600]  變成什麼?
[00:14:26.600 --> 00:14:30.600]  以前所有的東西都是我我我
[00:14:30.600 --> 00:14:32.600]  我想我的學業這樣
[00:14:32.600 --> 00:14:33.600]  我想我的成績這樣
[00:14:33.600 --> 00:14:34.600]  我想我的女朋友這樣
[00:14:34.600 --> 00:14:35.600]  我想我的老公這樣
[00:14:35.600 --> 00:14:37.600]  我想我的丈夫這樣
[00:14:37.600 --> 00:14:38.600]  但現在不同了
[00:14:38.600 --> 00:14:41.600]  現在處處你要將上帝
[00:14:41.600 --> 00:14:44.600]  放在你的思想裡的第一位
[00:14:44.600 --> 00:14:47.600]  將上帝放在第一位
[00:14:48.600 --> 00:14:49.600]  所以我們今天來到這裡
[00:14:49.600 --> 00:14:54.600]  正在學習什麼工作?
[00:14:54.600 --> 00:14:57.600]  或者什麼行動?
[00:14:57.600 --> 00:14:59.600]  這個叫什麼聚會?
[00:14:59.600 --> 00:15:03.600]  敬拜的聚會
[00:15:03.600 --> 00:15:04.600]  敬拜的聚會就是
[00:15:04.600 --> 00:15:07.600]  將上帝放在第一位的裡面
[00:15:07.600 --> 00:15:09.600]  敬拜的聚會就是說
[00:15:09.600 --> 00:15:11.600]  先放下我們自己
[00:15:11.600 --> 00:15:13.600]  星期六下午有很多事情要做
[00:15:13.600 --> 00:15:14.600]  為什麼要放下放在這裡?
[00:15:14.600 --> 00:15:16.600]  因為我們願意放下那些
[00:15:16.600 --> 00:15:18.600]  次要的東西
[00:15:18.600 --> 00:15:20.600]  來到這裡學習敬拜
[00:15:20.600 --> 00:15:22.600]  所以將上帝放在第一位
[00:15:22.600 --> 00:15:25.600]  就是一個敬拜的工作
[00:15:25.600 --> 00:15:27.600]  就是一個敬拜的行為
[00:15:27.600 --> 00:15:31.600]  敬拜是什麼?
[00:15:31.600 --> 00:15:33.600]  問那個問題
[00:15:33.600 --> 00:15:34.600]  敬拜是什麼?
[00:15:34.600 --> 00:15:35.600]  將上帝放在第一位
[00:15:35.600 --> 00:15:37.600]  敬拜是不是禮儀?
[00:15:37.600 --> 00:15:39.600]  我們參加敬拜
[00:15:39.600 --> 00:15:40.600]  在家裡我又召喚敬拜
[00:15:40.600 --> 00:15:42.600]  於是我就把樂器拿出來
[00:15:42.600 --> 00:15:43.600]  一家人在那裡
[00:15:44.600 --> 00:15:46.600]  然後唱詩
[00:15:46.600 --> 00:15:48.600]  是不是叫敬拜呢?
[00:15:48.600 --> 00:15:50.600]  我相信這個不是真正的敬拜
[00:15:50.600 --> 00:15:53.600]  敬拜不是一個禮儀
[00:15:53.600 --> 00:15:55.600]  敬拜是我們和神之間的關係
[00:15:55.600 --> 00:15:57.600]  永遠放在一起
[00:15:57.600 --> 00:16:01.600]  上帝願意參與
[00:16:01.600 --> 00:16:04.600]  在我們每天生活的細節裡面
[00:16:04.600 --> 00:16:05.600]  上帝就是說
[00:16:05.600 --> 00:16:07.600]  你的全流氣息
[00:16:07.600 --> 00:16:10.600]  都是在祂當中
[00:16:10.600 --> 00:16:11.600]  你的呼吸
[00:16:11.600 --> 00:16:13.600]  有沒有感受到上帝的一切?
[00:16:13.600 --> 00:16:15.600]  剛才我們一直在唱
[00:16:15.600 --> 00:16:16.600]  我們敬拜上帝
[00:16:16.600 --> 00:16:17.600]  我們對上帝
[00:16:17.600 --> 00:16:19.600]  有沒有人
[00:16:19.600 --> 00:16:20.600]  就是這麼說
[00:16:20.600 --> 00:16:22.600]  你耳朵聽到上帝跟你說話
[00:16:22.600 --> 00:16:25.600]  我相信大部分人都不會
[00:16:25.600 --> 00:16:28.600]  但是我們怎樣才能經歷上帝和我們一起?
[00:16:28.600 --> 00:16:31.600]  上帝處處都和我們一起
[00:16:31.600 --> 00:16:34.600]  上帝會不會參與我們的睡覺?
[00:16:34.600 --> 00:16:36.600]  參不參與我們吃飯?
[00:16:36.600 --> 00:16:39.600]  參不參與我們一起上班?
[00:16:39.600 --> 00:16:40.600]  還是離開這裡
[00:16:40.600 --> 00:16:41.600]  上帝就不在了?
[00:16:41.600 --> 00:16:42.600]  上帝不在
[00:16:42.600 --> 00:16:46.600]  上帝是在參與著我們走來走去
[00:16:46.600 --> 00:16:49.600]  在敷衍的上帝和我們一起
[00:16:49.600 --> 00:16:52.600]  如果我們這樣去想的時候
[00:16:52.600 --> 00:16:54.600]  其實上帝是無處不在
[00:16:54.600 --> 00:16:56.600]  一路讓上帝帶領的時候
[00:16:56.600 --> 00:16:58.600]  在每一個時刻裡面
[00:16:58.600 --> 00:17:03.600]  上帝就帶領我們去走每一條道路
[00:17:07.600 --> 00:17:12.600]  既然說我們將自己的生活不再屬於自己的時候
[00:17:12.600 --> 00:17:17.600]  究竟上帝怎樣生活的方式才合上帝的心意呢?
[00:17:17.600 --> 00:17:21.600]  不單單只是叫我們去做事
