
[00:00:00.000 --> 00:00:04.440]  首先在此祝大家身體健康
[00:01:24.060 --> 00:01:25.340]  誠實
[00:01:25.340 --> 00:01:26.800]  不說謊的
[00:01:26.800 --> 00:01:29.840]  所以就說你是不是基督徒來的?
[00:01:29.840 --> 00:01:32.660]  我現在回想的時候
[00:01:32.660 --> 00:01:33.940]  當然是很久之前的事了
[00:01:33.940 --> 00:01:35.600]  不過當我預備了一篇信息的時候
[00:01:35.600 --> 00:01:36.500]  我就想
[00:01:36.500 --> 00:01:37.940]  那時候為什麼我那麼自然?
[00:01:37.940 --> 00:01:39.200]  不假思索
[00:01:39.200 --> 00:01:40.160]  咦? 多了一筆錢
[00:01:40.160 --> 00:01:41.200]  不是這樣
[00:01:41.200 --> 00:01:43.060]  回頭走進去
[00:01:43.060 --> 00:01:47.200]  為什麼我會不假思索地去做這件事?
[00:01:47.200 --> 00:01:49.140]  我回想可能因為
[00:01:49.140 --> 00:01:50.360]  我已經有一個生命
[00:01:50.360 --> 00:01:53.560]  不是我以前的那個生命
[00:01:53.560 --> 00:01:56.440]  如果是我以前的趙世超的話
[00:01:56.440 --> 00:01:57.240]  可能就會覺得
[00:01:57.240 --> 00:01:58.360]  咦? 多了一筆錢
[00:01:58.360 --> 00:01:59.360]  很開心
[00:01:59.360 --> 00:02:00.760]  為什麼?
[00:02:00.760 --> 00:02:02.000]  貪小便宜
[00:02:02.000 --> 00:02:03.600]  而且又不是很多錢
[00:02:03.600 --> 00:02:05.060]  我已經出來了
[00:02:05.060 --> 00:02:06.760]  算了
[00:02:06.760 --> 00:02:07.700]  又走回頭
[00:02:07.700 --> 00:02:09.300]  這麼麻煩
[00:02:09.300 --> 00:02:11.400]  又要排隊
[00:02:11.400 --> 00:02:12.900]  算了
[00:02:12.900 --> 00:02:15.260]  以前我相信我不信耶穌的時候
[00:02:15.260 --> 00:02:18.660]  我應該是會這樣做的
[00:02:18.660 --> 00:02:19.640]  但是信耶穌之後
[00:02:19.640 --> 00:02:23.540]  很自然因為有耶穌活在我的生命裡面
[00:02:23.540 --> 00:02:24.160]  不知道為什麼
[00:02:24.160 --> 00:02:26.600]  所以我就覺得自然地多了
[00:02:26.600 --> 00:02:27.500]  雖然不是很多錢
[00:02:27.500 --> 00:02:28.100]  雖然很麻煩
[00:02:28.100 --> 00:02:29.300]  但回頭算了
[00:02:29.300 --> 00:02:30.760]  快點去吧
[00:02:30.760 --> 00:02:35.140]  讓人在我們的生活當中
[00:02:35.140 --> 00:02:36.200]  可以觀察到
[00:02:36.200 --> 00:02:38.160]  有些上帝的影子
[00:02:38.160 --> 00:02:40.060]  整個本性
[00:02:40.060 --> 00:02:41.160]  咦?
[00:02:41.160 --> 00:02:42.460]  他賺多少錢
[00:02:42.460 --> 00:02:43.940]  你有多少呢?
[00:02:43.940 --> 00:02:46.040]  真的很麻煩
[00:02:46.040 --> 00:02:48.460]  我又試過一次
[00:02:48.460 --> 00:02:51.040]  在停車場碰到人家的車
[00:02:51.040 --> 00:02:51.860]  到處看一看
[00:02:51.860 --> 00:02:53.660]  沒有人
[00:02:53.660 --> 00:02:54.340]  那怎麼辦?
[00:02:54.340 --> 00:02:55.400]  馬上駛開車
[00:02:55.400 --> 00:02:56.300]  停在別處
[00:02:56.300 --> 00:02:58.360]  會不會逃跑?
[00:02:58.360 --> 00:02:59.140]  不會
[00:02:59.140 --> 00:03:00.240]  留一張紙條給他
[00:03:00.240 --> 00:03:00.800]  不好意思
[00:03:00.800 --> 00:03:02.400]  我碰到你的車
[00:03:02.400 --> 00:03:04.760]  你打給我吧
[00:03:04.760 --> 00:03:05.700]  所以無論如何
[00:03:05.700 --> 00:03:07.740]  我發覺
[00:03:07.740 --> 00:03:09.740]  信耶穌之後和信耶穌之前
[00:03:09.740 --> 00:03:11.240]  真的有點不同
[00:03:11.240 --> 00:03:13.400]  上帝改變了我的生命
[00:03:13.400 --> 00:03:14.760]  我們說起伯來書的時候
[00:03:14.760 --> 00:03:15.740]  大家都知道
[00:03:15.740 --> 00:03:17.340]  前十一章
[00:03:17.340 --> 00:03:20.740]  都是說到耶穌基督的超越性
[00:03:20.740 --> 00:03:26.100]  耶穌被天使、摩西、祭司超越
[00:03:26.100 --> 00:03:29.000]  被祭祀、天祭超越
[00:03:29.000 --> 00:03:30.760]  被很多人超越
[00:03:30.760 --> 00:03:31.900]  用了很多例子
[00:03:31.900 --> 00:03:33.700]  聖券中的偉人
[00:03:33.700 --> 00:03:36.800]  但到十二章、十三章開始
[00:03:36.800 --> 00:03:38.200]  就說到很實際的事情
[00:03:38.200 --> 00:03:39.400]  就說到
[00:03:39.400 --> 00:03:40.540]  我們做駱駝
[00:03:40.540 --> 00:03:41.800]  應該怎麼做呢?
[00:03:41.800 --> 00:03:43.140]  繼續活在世上的時候
[00:03:43.140 --> 00:03:45.840]  應該怎麼生活呢?
[00:03:45.840 --> 00:03:48.040]  以致我們能夠可以
[00:03:48.040 --> 00:03:50.400]  成為耶穌基督的見證人
[00:03:50.400 --> 00:03:52.360]  今天我們看幾節聖經
[00:03:52.360 --> 00:03:54.900]  第一到第六節是十三章
[00:03:54.900 --> 00:03:56.040]  很快看一看
[00:03:56.040 --> 00:03:57.260]  十三章說
[00:03:57.260 --> 00:04:01.040]  「你們無要常傳弟兄相愛的心
[00:04:01.040 --> 00:04:05.140]  不可以忘記用愛心去接待客人的時候
[00:04:05.140 --> 00:04:07.740]  因為有人曾經這樣做
[00:04:07.740 --> 00:04:10.060]  在無意中接待了天使
[00:04:10.060 --> 00:04:12.000]  要紀念那些受監禁的人
[00:04:12.000 --> 00:04:14.840]  好像和他們同樣受監禁一樣
[00:04:14.840 --> 00:04:16.600]  要紀念那些受虐待的人
[00:04:16.600 --> 00:04:20.440]  好像你們也親身受虐待一樣」
[00:04:20.440 --> 00:04:21.540]  第四節是
[00:04:21.540 --> 00:04:24.740]  「婚姻人人都當尊重
[00:04:24.740 --> 00:04:27.300]  共眠的床也不可污穢
[00:04:27.300 --> 00:04:29.600]  因為淫亂和通姦的人
[00:04:29.600 --> 00:04:31.800]  上帝必定會審判」
[00:04:31.800 --> 00:04:33.040]  第五節
[00:04:33.040 --> 00:04:35.140]  「不可以貪愛錢財
[00:04:35.140 --> 00:04:37.300]  要以自己所有的為滿足
[00:04:37.300 --> 00:04:39.100]  因為上帝曾說
[00:04:39.100 --> 00:04:40.700]  我絕不撇下你
[00:04:40.700 --> 00:04:42.360]  也不丟棄你
[00:04:42.360 --> 00:04:46.140]  所以我們可以勇敢地說
[00:04:46.140 --> 00:04:47.540]  主是我的幫助
[00:04:47.540 --> 00:04:52.960]  我必不懼怕人能把我怎麼樣」
[00:04:52.960 --> 00:04:57.300]  首先第二節教導我們一件事
[00:04:57.300 --> 00:05:01.300]  人要用愛心去相待人
[00:05:01.300 --> 00:05:02.840]  給我一個原因
[00:05:02.840 --> 00:05:05.100]  因為當你用愛心去待人的時候
[00:05:05.100 --> 00:05:07.600]  有人曾經無意中
[00:05:07.600 --> 00:05:08.740]  沒想過的
[00:05:08.740 --> 00:05:12.840]  竟然接待了天使
[00:05:12.840 --> 00:05:14.540]  我相信如果你在教會久了
[00:05:14.540 --> 00:05:16.600]  聽教會聖經多些的話
[00:05:16.600 --> 00:05:18.900]  相信這裏所說的
[00:05:18.900 --> 00:05:22.260]  有人接待客女
[00:05:22.260 --> 00:05:23.600]  竟然接待天使
[00:05:23.600 --> 00:05:25.260]  說誰?
[00:05:25.260 --> 00:05:26.740]  說阿伯拉罕
[00:05:26.740 --> 00:05:29.500]  阿伯拉罕烈日當空
[00:05:29.500 --> 00:05:30.840]  日頭很曬的時間
[00:05:30.840 --> 00:05:32.340]  人人休息不做工
[00:05:32.340 --> 00:05:33.400]  躲在帳篷那裏
[00:05:33.400 --> 00:05:39.000]  忽然有三個人在帳篷前出現
[00:05:39.000 --> 00:05:43.460]  阿伯拉罕很熱心
[00:05:43.460 --> 00:05:44.800]  「你們在外面這麼熱
[00:05:44.800 --> 00:05:46.300]  進來休息一下吧」
[00:05:46.300 --> 00:05:47.340]  不僅如此
[00:05:47.340 --> 00:05:49.160]  又宰羊又做餅
[00:05:49.160 --> 00:05:51.060]  諸如此類
[00:05:51.060 --> 00:05:57.640]  原來這三個人是神的使者
[00:05:57.640 --> 00:06:00.140]  如果我看回故事裏
[00:06:00.140 --> 00:06:01.740]  這三個人
[00:06:01.740 --> 00:06:04.660]  其中一個原來是耶和華上帝的化身
[00:06:04.660 --> 00:06:07.640]  另外兩個是天使
[00:06:07.640 --> 00:06:09.060]  他們為何在那裏出現?
[00:06:09.060 --> 00:06:12.300]  原來經過阿伯拉罕的帳篷
[00:06:12.300 --> 00:06:16.440]  要去索多瑪俄摩拉這兩個城裏
[00:06:16.440 --> 00:06:17.700]  幹什麼?
[00:06:17.700 --> 00:06:19.340]  消滅這兩個城
[00:06:19.340 --> 00:06:20.540]  因為聖經告訴我們
[00:06:20.540 --> 00:06:22.060]  這兩個城裏的人
[00:06:22.060 --> 00:06:23.540]  罪大惡極
[00:06:23.540 --> 00:06:25.100]  惡貫滿盈
[00:06:25.100 --> 00:06:26.700]  摩西赫羅求情說
[00:06:26.700 --> 00:06:28.500]  有五個都不要消滅
[00:06:28.500 --> 00:06:30.200]  也沒有
[00:06:30.200 --> 00:06:33.100]  所以神是要去毀滅這兩個城
[00:06:33.100 --> 00:06:34.440]  不過經過阿伯拉罕的門口
[00:06:34.440 --> 00:06:38.040]  阿伯拉罕很熱情地招待他們
[00:06:38.040 --> 00:06:41.140]  滿有愛心地款待他們
[00:06:41.140 --> 00:06:45.360]  於是聖經告訴我們
[00:06:45.360 --> 00:06:46.860]  神就跟阿伯拉罕說
[00:06:46.860 --> 00:06:48.900]  明年今日
[00:06:48.900 --> 00:06:51.540]  你的老婆撒拉
[00:06:51.540 --> 00:06:53.700]  就會和你生個兒子
[00:06:53.700 --> 00:06:57.100]  預先告訴她
[00:06:57.100 --> 00:07:00.340]  我們坐在這裏的人
[00:07:00.340 --> 00:07:04.300]  我相信應該是好人
[00:07:04.300 --> 00:07:06.440]  我相信起碼你的家人
[00:07:06.440 --> 00:07:08.140]  你的同事朋友
[00:07:08.140 --> 00:07:10.460]  都會說這是好人
[00:07:10.460 --> 00:07:12.600]  甚至有時我們都覺得我們是好人
[00:07:12.600 --> 00:07:15.260]  你好不好人?
[00:07:15.260 --> 00:07:17.240]  起碼不是很壞的人
[00:07:17.240 --> 00:07:18.260]  可能我們覺得
[00:07:18.260 --> 00:07:21.060]  都幾好不會很壞
[00:07:21.060 --> 00:07:25.100]  但不知道當我們和別人相處的時候
[00:07:25.100 --> 00:07:27.100]  有沒有愛心?
[00:07:27.100 --> 00:07:28.800]  有多少愛心?
[00:07:28.800 --> 00:07:30.800]  有多熱情?
[00:07:30.800 --> 00:07:32.000]  你去車禮牧師
[00:07:32.000 --> 00:07:34.460]  愛心熱情是人性
[00:07:34.460 --> 00:07:36.260]  每個人都可以這麼口照私務
[00:07:36.260 --> 00:07:37.600]  這樣是不行的
[00:07:37.600 --> 00:07:40.700]  這麼熱情地招待別人
[00:07:40.700 --> 00:07:41.540]  不是每個人都這樣
[00:07:41.540 --> 00:07:42.840]  牧師就不是這樣
[00:07:42.840 --> 00:07:44.260]  這是人的性情
[00:07:44.260 --> 00:07:47.160]  不能逼的
[00:07:47.160 --> 00:07:49.000]  你會這樣想嗎?
[00:07:49.000 --> 00:07:51.500]  應該這樣說
[00:07:51.500 --> 00:07:54.700]  人的性格
[00:07:54.700 --> 00:07:56.540]  例如你很內向
[00:07:56.540 --> 00:07:57.940]  你很外向
[00:07:57.940 --> 00:07:59.740]  或者你很開放
[00:07:59.740 --> 00:08:00.600]  你很保守
[00:08:00.600 --> 00:08:02.900]  或者你很隨意
[00:08:02.900 --> 00:08:03.900]  想到什麼就再做
[00:08:03.900 --> 00:08:04.840]  或者不是
[00:08:04.840 --> 00:08:05.600]  我很嚴謹
[00:08:05.600 --> 00:08:08.360]  我每件事一二三四五安排好才去做
[00:08:08.360 --> 00:08:11.740]  這些性格有時要改是很困難的
[00:08:11.740 --> 00:08:13.540]  就算你想改
[00:08:13.540 --> 00:08:16.600]  都不可以徹底去改
[00:08:16.600 --> 00:08:19.160]  但是人的性情
[00:08:19.160 --> 00:08:22.240]  原來是可以培養去改變的
[00:08:22.240 --> 00:08:25.060]  《聖經》提到有些什麼呢?
[00:08:25.060 --> 00:08:31.460]  人愛、喜樂、和平、恩慈、良善、信實、忍耐、節制
[00:08:31.460 --> 00:08:35.040]  這些是什麼?
[00:08:35.040 --> 00:08:39.660]  聖靈所結的果子有九個特性
[00:08:39.660 --> 00:08:43.000]  這是人的性情
[00:08:43.000 --> 00:08:44.000]  原來
[00:08:44.000 --> 00:08:45.200]  當我們信耶穌之後
[00:08:45.200 --> 00:08:45.840]  《聖經》說
[00:08:45.840 --> 00:08:48.560]  聖靈進到基督徒的生命當中
[00:08:48.560 --> 00:08:51.800]  就會結出聖靈的果子
[00:08:51.800 --> 00:08:53.800]  因為有聖靈的果子的緣故
[00:08:53.800 --> 00:08:55.760]  基督徒是可以去愛的
[00:08:55.760 --> 00:08:57.560]  基督徒是可以去關心人的
[00:08:57.560 --> 00:08:58.940]  基督徒是可以為人施恩
[00:08:58.940 --> 00:09:01.060]  為施恩舔有憐憫的
[00:09:01.060 --> 00:09:03.440]  因為聖靈在我們生命當中
[00:09:03.440 --> 00:09:05.400]  以前沒有慢慢培養出來
[00:09:05.400 --> 00:09:09.360]  這些果子會成長
[00:09:09.360 --> 00:09:12.480]  當我們能夠去愛人
[00:09:12.480 --> 00:09:14.400]  去關心人的需要
[00:09:14.400 --> 00:09:17.240]  去向人施恩慰的時候
[00:09:17.240 --> 00:09:20.000]  其實我們就不會覺得麻煩
[00:09:20.000 --> 00:09:22.360]  我們就不會覺得浪費時間
[00:09:22.360 --> 00:09:24.400]  因為是聖靈驅使你這樣做
[00:09:24.400 --> 00:09:26.640]  你不自覺、不祈言你會這樣做
[00:09:26.640 --> 00:09:28.040]  在不知不覺當中
[00:09:28.040 --> 00:09:29.840]  事實上當你這樣做的時候
[00:09:29.840 --> 00:09:32.800]  你能夠去愛、去關心、去幫助人
[00:09:32.800 --> 00:09:34.600]  你會從這個過程當中
[00:09:34.600 --> 00:09:39.920]  從這個行動當中得到祝福
[00:09:39.920 --> 00:09:42.680]  去年十一月我和師母去了紐約
[00:09:42.680 --> 00:09:45.760]  其實去探朋友之外
[00:09:45.760 --> 00:09:47.000]  是有些公幹的
[00:09:47.000 --> 00:09:50.560]  去探當地的一些牧師、師母、宣教士
[00:09:50.560 --> 00:09:55.400]  去介紹我們美加華人浸水會聯會
[00:09:55.400 --> 00:09:57.320]  有一些工作給他們知道
[00:09:57.320 --> 00:09:59.080]  跟他們分享
[00:09:59.080 --> 00:10:06.360]  也有機會見到從前曾經在我們這裡實習的一個姊妹
[00:10:06.360 --> 00:10:07.680]  當時是神學生
[00:10:07.680 --> 00:10:09.880]  現在是女傳道
[00:10:09.880 --> 00:10:11.600]  大家見面聊天
[00:10:11.600 --> 00:10:13.040]  我住在朋友的家裏
[00:10:13.040 --> 00:10:15.080]  我們準備離開
[00:10:15.080 --> 00:10:19.640]  要叫車載我們去機場
[00:10:19.640 --> 00:10:21.360]  因為我們沒有租車
[00:10:21.360 --> 00:10:23.720]  「牧師唔好唔好,等我來接你」
[00:10:23.720 --> 00:10:24.760]  「等我來接你」
[00:10:24.760 --> 00:10:26.080]  「我來接你師母」
[00:10:26.080 --> 00:10:28.840]  「我送你去機場」
[00:10:28.840 --> 00:10:30.680]  很熱情
[00:10:30.680 --> 00:10:33.000]  到我們離開那天
[00:10:33.000 --> 00:10:34.600]  她一早來
[00:10:34.600 --> 00:10:36.120]  在朋友的家接了我們
[00:10:36.120 --> 00:10:40.040]  「去機場前帶你去一間很棒的餐廳吃飯」
[00:10:40.040 --> 00:10:43.280]  在很特別的酒樓裏面吃午餐
[00:10:43.280 --> 00:10:46.160]  在酒樓裏坐車聊天
[00:10:46.160 --> 00:10:50.160]  發覺原來這個姊妹在紐約之後
[00:10:50.160 --> 00:10:53.200]  在教會裏面服侍
[00:10:53.200 --> 00:10:59.720]  但被教務和教會領袖欺負
[00:10:59.720 --> 00:11:03.160]  I feel sad to hear that
[00:11:03.160 --> 00:11:04.440]  怎樣欺負她呢?
[00:11:04.440 --> 00:11:09.120]  不單止是扣她的薪金
[00:11:09.120 --> 00:11:10.400]  無端白事
[00:11:10.400 --> 00:11:11.600]  即是減她的薪金
[00:11:11.600 --> 00:11:12.480]  答應了這麼多
[00:11:12.480 --> 00:11:14.200]  後來不給這麼多
[00:11:14.200 --> 00:11:18.880]  又拖她
[00:11:18.880 --> 00:11:21.520]  不跟她扮身份
[00:11:21.520 --> 00:11:22.640]  所以她跟我們說
[00:11:22.640 --> 00:11:25.720]  「牧師,吃完這頓飯,我回香港才見到你」
[00:11:25.720 --> 00:11:29.040]  「要回香港了」
[00:11:29.040 --> 00:11:31.840]  我和師母聊天的時候
[00:11:31.840 --> 00:11:33.120]  坐在那裏
[00:11:33.120 --> 00:11:35.440]  了解情況
[00:11:35.440 --> 00:11:38.000]  立即打電話給當地
[00:11:38.000 --> 00:11:41.520]  紐約退休的老牧師
[00:11:41.520 --> 00:11:45.400]  看有沒有辦法幫助這個姊妹
[00:11:45.400 --> 00:11:47.080]  很奇怪,電話一直在聊
[00:11:47.080 --> 00:11:51.640]  「你叫這個姊妹來見我吧」
[00:11:51.640 --> 00:11:54.080]  立即安排在電話裏面
[00:11:54.080 --> 00:11:55.160]  在哪裏見
[00:11:55.160 --> 00:11:56.480]  在哪裏地點
[00:11:56.480 --> 00:11:58.240]  時間在哪裏
[00:11:58.240 --> 00:12:05.240]  約好後,這個姊妹送我們去機場
[00:12:05.240 --> 00:12:06.680]  丁師妹
[00:12:06.680 --> 00:12:08.240]  為何我今天告訴你
[00:12:08.240 --> 00:12:10.000]  因為很開心
[00:12:10.000 --> 00:12:15.520]  原來我和師母在不經意當中
[00:12:15.520 --> 00:12:18.640]  成為了這個姊妹的天使
[00:12:18.640 --> 00:12:20.520]  今天是2月2日
[00:12:20.520 --> 00:12:22.040]  昨天是2月1日
[00:12:22.040 --> 00:12:28.080]  她昨天正式在這個老牧師以前的教會上任做旅傳道
[00:12:28.080 --> 00:12:32.120]  今天教會和她有一個就職典禮
[00:12:32.120 --> 00:12:36.120]  她說「我沒有這樣的事沒聽過,不好意思」
[00:12:36.120 --> 00:12:38.560]  我就很開心
[00:12:38.560 --> 00:12:41.240]  我覺得對我來說
[00:12:41.240 --> 00:12:44.000]  神經透過我們不經意地
[00:12:44.000 --> 00:12:46.320]  幫助了這個姊妹
[00:12:46.320 --> 00:12:49.000]  可以以後留在美國裏面服侍
[00:12:49.000 --> 00:12:51.360]  我和老牧師太太聊天時
[00:12:51.360 --> 00:12:53.680]  她說「你知道嗎?她剛剛買了公寓」
[00:12:53.680 --> 00:12:57.360]  「住得我很近,一起上班都可以」
[00:12:57.360 --> 00:12:58.280]  你聽到的時候
[00:12:58.280 --> 00:13:02.040]  我覺得是心理喜樂的滿足感
[00:13:02.040 --> 00:13:07.240]  我覺得是神給我們一個很大的祝福
[00:13:07.240 --> 00:13:09.960]  當我們能夠以愛彼此相待的時候
[00:13:09.960 --> 00:13:13.760]  有時你會經歷到這些令你興奮快樂的事情
[00:13:13.760 --> 00:13:16.080]  所以求神幫助我們,丁師妹
[00:13:16.080 --> 00:13:20.960]  我們在主裡面學習用愛心彼此服侍
[00:13:20.960 --> 00:13:22.720]  這是恩典
[00:13:22.720 --> 00:13:26.560]  不單可以祝福人,也可以祝福自己
[00:13:26.560 --> 00:13:29.480]  不單是這樣,聖經還教導我們怎樣
[00:13:29.480 --> 00:13:35.000]  我們要學習紀念那些為主受苦的人
[00:13:35.000 --> 00:13:37.600]  第三節怎樣說呢?
[00:13:37.600 --> 00:13:39.880]  要紀念那些受監禁的人
[00:13:39.880 --> 00:13:40.920]  剛才讀過了
[00:13:40.920 --> 00:13:44.240]  好像和他們同受監禁
[00:13:44.240 --> 00:13:46.040]  要紀念那些受虐待的人
[00:13:46.040 --> 00:13:49.840]  好像你們亦都親身受虐待一樣
[00:13:49.840 --> 00:13:53.840]  你能理解到的意思是什麼呢?
[00:13:53.840 --> 00:13:57.120]  實際上大家聽了這麼久的希伯來書
[00:13:57.120 --> 00:14:00.760]  我們每個同工都講了很多次給大家知道
[00:14:00.760 --> 00:14:03.680]  其實在那個時間裡
[00:14:03.680 --> 00:14:06.440]  教會其實一開始不是那麼順利
[00:14:06.440 --> 00:14:09.520]  教會一開始就受到很多逼迫
[00:14:09.520 --> 00:14:13.760]  從耶路撒冷開始一直到基督徒都受到逼迫
[00:14:13.760 --> 00:14:15.280]  不單被政府逼迫
[00:14:15.280 --> 00:14:19.840]  而且是被猶太教的人逼迫
[00:14:19.840 --> 00:14:23.160]  所以很多虔誠的基督徒
[00:14:23.160 --> 00:14:26.200]  特別是出榮、多聲利那些
[00:14:26.200 --> 00:14:27.880]  就受到很多迫害
[00:14:27.880 --> 00:14:29.400]  有些被抓去坐牢
[00:14:29.400 --> 00:14:31.160]  坐牢的時候當然很辛苦
[00:14:31.160 --> 00:14:32.160]  被虐待
[00:14:32.160 --> 00:14:33.720]  就算不坐牢
[00:14:33.720 --> 00:14:36.800]  都會被那些猶太教的教徒
[00:14:36.800 --> 00:14:40.040]  去壓迫、凌辱、虐待
[00:14:40.040 --> 00:14:42.920]  所以甚至有些基督徒為了信仰的緣故
[00:14:42.920 --> 00:14:44.200]  要逃離自己家園
[00:14:44.200 --> 00:14:46.360]  這個跟大家講過了
[00:14:46.360 --> 00:14:50.360]  希伯來書的那些修信人是甚麼人呢
[00:14:50.360 --> 00:14:52.960]  我們說那些基督徒的第二代
[00:14:52.960 --> 00:14:56.520]  或者雖然說不是很久的猶太人
[00:14:56.520 --> 00:15:00.000]  這些人其實落在甚麼處境當中
[00:15:00.000 --> 00:15:01.480]  他們都會面對迫害
[00:15:01.480 --> 00:15:03.320]  不過比其他人好一點
[00:15:03.320 --> 00:15:06.000]  因為可能還未燒身
[00:15:06.000 --> 00:15:09.280]  即是未受波及未燒身
[00:15:09.280 --> 00:15:14.520]  所以這個作者提醒他們,你們要有同理心
[00:15:14.520 --> 00:15:17.360]  大家知道甚麼是同理心嗎
[00:15:17.360 --> 00:15:20.520]  好像你自己受逼迫、受虐待一樣
[00:15:20.520 --> 00:15:24.960]  要紀念那些落在痛苦當中的人
[00:15:24.960 --> 00:15:27.560]  為他們祈禱的時候要怎樣
[00:15:27.560 --> 00:15:29.960]  生同感受
[00:15:29.960 --> 00:15:32.440]  除了祈禱之外
[00:15:32.440 --> 00:15:34.640]  還要做些事,應該想個辦法
[00:15:34.640 --> 00:15:35.760]  聖經沒明確已經講過
[00:15:35.760 --> 00:15:37.320]  不過那個含義就是
[00:15:37.320 --> 00:15:38.760]  既然你覺得是這樣
[00:15:38.760 --> 00:15:40.640]  那你會怎樣做
[00:15:40.640 --> 00:15:42.480]  你可以做些甚麼去幫助他們
[00:15:42.480 --> 00:15:44.120]  減輕他們的痛苦
[00:15:44.120 --> 00:15:46.160]  供給他們的需要
[00:15:46.160 --> 00:15:48.640]  譬如坐牢去探監
[00:15:48.640 --> 00:15:52.200]  受虐,被人剝奪一些福利的時候
[00:15:52.200 --> 00:15:55.640]  你可以去幫助他們生活
[00:15:55.640 --> 00:15:59.120]  事實上大家都很熟悉的保羅
[00:15:59.120 --> 00:16:00.720]  我們傳呼音坐牢
[00:16:00.720 --> 00:16:03.560]  在羅馬坐牢的時候
[00:16:03.560 --> 00:16:06.400]  哪個狗會幫助他
[00:16:06.400 --> 00:16:09.720]  有一個狗會幫助保羅去坐牢的時候
[00:16:09.720 --> 00:16:11.520]  在菲律賓的教會
[00:16:11.520 --> 00:16:12.720]  在菲律賓的教會
[00:16:12.720 --> 00:16:20.040]  特別是警察送一些禮物給坐牢的保羅
[00:16:20.040 --> 00:16:25.320]  保羅又叫提摩泰去學徒
[00:16:25.320 --> 00:16:27.440]  那個提摩泰做甚麼
[00:16:27.440 --> 00:16:29.520]  你來探我的時候
[00:16:29.520 --> 00:16:32.400]  你記得去家暴的家
[00:16:32.400 --> 00:16:35.040]  我去他的家的時候留下了一件外套
[00:16:35.040 --> 00:16:36.920]  我把外套拿回來
[00:16:36.920 --> 00:16:38.240]  可能是凍還沒定好
[00:16:38.240 --> 00:16:39.920]  還有我留了一些書在那裡
[00:16:39.920 --> 00:16:43.680]  書卷、羊皮卷都拿來給我
[00:16:43.680 --> 00:16:45.960]  所以我們知道在聖經裡
[00:16:45.960 --> 00:16:49.880]  當它說到這些人受迫害、受虐待的時候
[00:16:49.880 --> 00:16:51.480]  特別是在坐牢的時間
[00:16:51.480 --> 00:16:53.640]  都是為了傳呼音的緣故
[00:16:53.640 --> 00:16:55.680]  其實要紀念他們
[00:16:55.680 --> 00:16:58.280]  因為特別那些在監獄裡的人
[00:16:58.280 --> 00:17:01.800]  我們知道其實是甚麼都沒有的
[00:17:01.800 --> 00:17:05.360]  在那個時間裡飲食都有困難
[00:17:05.360 --> 00:17:08.920]  所以才有保羅這樣的記載
