
[00:00:00.000 --> 00:00:03.000]  (主席)好,我們開始的時候,我們先一起來低頭祈禱,好嗎?
[00:03:53.000 --> 00:03:56.000]  (主席)有219處
[00:03:56.000 --> 00:03:59.000]  (主席)全部加起來就有270節的經文
[00:03:59.000 --> 00:04:03.000]  (主席)所以希伯來書是特別多引用舊約的
[00:04:03.000 --> 00:04:06.000]  (主席)特別引用舊約裡面的回望
[00:04:06.000 --> 00:04:08.000]  (主席)制密
[00:04:08.000 --> 00:04:10.000]  (主席)制施制度
[00:04:10.000 --> 00:04:11.000]  (主席)那為什麼呢?
[00:04:11.000 --> 00:04:13.000]  (主席)希伯來書很清楚地
[00:04:13.000 --> 00:04:15.000]  (主席)他的對象
[00:04:15.000 --> 00:04:17.000]  (主席)就是寫給什麼人呢?
[00:04:17.000 --> 00:04:18.000]  (主席)就是
[00:04:18.000 --> 00:04:20.000]  (主席)希伯來書就是寫給什麼人呢?
[00:04:20.000 --> 00:04:22.000]  (主席)沒錯就是給希伯來人
[00:04:22.000 --> 00:04:24.000]  (主席)希伯來人就是什麼人呢?
[00:04:24.000 --> 00:04:26.000]  (主席)就是叫猶太人
[00:04:26.000 --> 00:04:27.000]  (主席)所以呢
[00:04:27.000 --> 00:04:30.000]  (主席)因為猶太人就是一直秉承著
[00:04:30.000 --> 00:04:32.000]  (主席)譬如摩西的律法
[00:04:32.000 --> 00:04:33.000]  (主席)教導很多東西
[00:04:33.000 --> 00:04:35.000]  (主席)所以他們有很多舊約裡面的東西
[00:04:35.000 --> 00:04:37.000]  (主席)所以為什麼今天我們這群基督徒
[00:04:37.000 --> 00:04:40.000]  (主席)較為不熟悉希伯來書就是這個原因
[00:04:40.000 --> 00:04:42.000]  (主席)因為我們不是希伯來人
[00:04:42.000 --> 00:04:44.000]  (主席)譬如我們會讀雅各書
[00:04:44.000 --> 00:04:45.000]  (主席)這些就很簡單
[00:04:45.000 --> 00:04:46.000]  (主席)只有五章聖經而已
[00:04:46.000 --> 00:04:47.000]  (主席)就要講信心啊
[00:04:47.000 --> 00:04:49.000]  (主席)講行動啊這些
[00:04:49.000 --> 00:04:50.000]  (主席)我們容易一點明白
[00:04:50.000 --> 00:04:53.000]  (主席)沒有那麼多那些猶太人的背景
[00:04:53.000 --> 00:04:54.000]  (主席)但是呢
[00:04:54.000 --> 00:04:56.000]  (主席)因為我們對猶太人的背景
[00:04:56.000 --> 00:04:58.000]  (主席)特別是律法那些憲制的東西
[00:04:58.000 --> 00:04:59.000]  (主席)我們不是很熟悉
[00:04:59.000 --> 00:05:05.000]  (主席)所以對我們來說我們就會有點苦澀的了
[00:05:05.000 --> 00:05:06.000]  (主席)但是希伯來書就跟教育很有關係的
[00:05:06.000 --> 00:05:09.000]  (主席)為什麼叫做希伯來書呢?
[00:05:09.000 --> 00:05:12.000]  (主席)為什麼猶太人叫做希伯來人呢?
[00:05:12.000 --> 00:05:14.000]  (主席)可能大家就沒怎麼探究過的
[00:05:14.000 --> 00:05:16.000]  (主席)那麼希伯來這個詞類呢
[00:05:16.000 --> 00:05:22.000]  (主席)就在《創世紀》第十四章第十三節裡面出現的
[00:05:22.000 --> 00:05:23.000]  (主席)第一次呢
[00:05:23.000 --> 00:05:25.000]  (主席)就是稱阿伯蘭呢
[00:05:25.000 --> 00:05:27.000]  (主席)就是希伯來人
[00:05:27.000 --> 00:05:29.000]  (主席)阿伯蘭是誰來的?
[00:05:29.000 --> 00:05:31.000]  (主席)原來大家都很熟悉舊約的
[00:05:31.000 --> 00:05:33.000]  (主席)對了阿伯蘭就是阿伯拉罕
[00:05:33.000 --> 00:05:34.000]  (主席)那麼
[00:05:34.000 --> 00:05:40.000]  (主席)埃及人是最早稱他們為希伯來人的
[00:05:40.000 --> 00:05:43.000]  (主席)那麼在神頒布律法給以色列人的時候呢
[00:05:43.000 --> 00:05:46.000]  (主席)都稱他們為希伯來人
[00:05:46.000 --> 00:05:47.000]  (主席)那麼所以希伯來人呢
[00:05:47.000 --> 00:05:50.000]  (主席)就是以色列人最早的稱呼
[00:05:50.000 --> 00:05:52.000]  (主席)就很簡單舉個例子
[00:05:52.000 --> 00:05:53.000]  (主席)我們是什麼人啊?
[00:05:53.000 --> 00:05:56.000]  (主席)香港人我們死定了你們搞港獨啊
[00:05:56.000 --> 00:05:57.000]  (主席)是啊是啊
[00:05:57.000 --> 00:05:58.000]  (主席)我們是香港人是不是?
[00:05:58.000 --> 00:06:01.000]  (主席)但是我們又是中國人嘛是不是?
[00:06:01.000 --> 00:06:03.000]  (主席)但是有時候我們又是什麼呢?
[00:06:03.000 --> 00:06:05.000]  (主席)我們是唐人
[00:06:05.000 --> 00:06:06.000]  (主席)聽過沒有?
[00:06:06.000 --> 00:06:07.000]  (主席)是啊是啊
[00:06:07.000 --> 00:06:09.000]  (主席)因為唐朝盛世的嘛
[00:06:09.000 --> 00:06:11.000]  (主席)又或者我們叫自己是什麼人啊?
[00:06:11.000 --> 00:06:13.000]  (主席)漢人是不是?
[00:06:13.000 --> 00:06:14.000]  (主席)因為如果你看中國歷史裡面
[00:06:14.000 --> 00:06:16.000]  (主席)有漢朝有唐朝呢
[00:06:16.000 --> 00:06:19.000]  (主席)所以有時候是漢人或者唐人嘛
[00:06:19.000 --> 00:06:22.000]  (主席)所以當時福金剛剛傳來中國的時候呢
[00:06:22.000 --> 00:06:23.000]  (主席)那些西人呢
[00:06:23.000 --> 00:06:26.000]  (主席)就是來學廣東話嚇死人嘛
[00:06:26.000 --> 00:06:28.000]  (主席)神愛湯人
[00:06:28.000 --> 00:06:29.000]  (主席)哇
[00:06:29.000 --> 00:06:30.000]  (主席)為什麼神要湯那些人呢?
[00:06:30.000 --> 00:06:31.000]  (主席)後來那些人很害怕
[00:06:31.000 --> 00:06:32.000]  (主席)為什麼神要湯我們呢?
[00:06:32.000 --> 00:06:33.000]  (主席)其實他不是想
[00:06:33.000 --> 00:06:34.000]  (主席)神愛湯人
[00:06:34.000 --> 00:06:35.000]  (主席)他是神愛什麼?
[00:06:35.000 --> 00:06:36.000]  (主席)唐人
[00:06:36.000 --> 00:06:37.000]  (主席)是啊
[00:06:37.000 --> 00:06:38.000]  (主席)所以呢
[00:06:38.000 --> 00:06:39.000]  (主席)你留意到
[00:06:39.000 --> 00:06:40.000]  (主席)唐人、漢人
[00:06:40.000 --> 00:06:42.000]  (主席)就是中國人、香港人
[00:06:42.000 --> 00:06:43.000]  (主席)都是我們這些人
[00:06:43.000 --> 00:06:45.000]  (主席)所以猶太人呢
[00:06:45.000 --> 00:06:53.000]  (主席)有的稱為希伯來人就是這個意思
[00:07:15.000 --> 00:07:27.000]  (主席)第十章的第21節到25節
[00:07:27.000 --> 00:07:32.000]  (主席)如果你留意第24節
[00:07:32.000 --> 00:07:34.000]  (主席)第24節的時候
[00:07:34.000 --> 00:07:37.000]  (主席)他說阿發生沙拉
[00:07:37.000 --> 00:07:38.000]  (主席)沙拉生了誰?
[00:07:38.000 --> 00:07:39.000]  (主席)希伯
[00:07:39.000 --> 00:07:42.000]  (主席)希伯就生了兩個兒子
[00:07:42.000 --> 00:07:46.000]  (主席)他們就分散在這個地方居住
[00:07:46.000 --> 00:07:49.000]  (主席)希伯這個動詞是什麼意思呢?
[00:07:49.000 --> 00:07:50.000]  (主席)就是渡過
[00:07:50.000 --> 00:07:52.000]  (主席)就好像過河那樣渡過的意思
[00:07:52.000 --> 00:07:58.000]  (主席)就是阿伯蘭他自己介紹自己是希伯來人
[00:07:58.000 --> 00:07:59.000]  (主席)為什麼呢?
[00:07:59.000 --> 00:08:01.000]  (主席)就是我是從友法拉底河那邊
[00:08:01.000 --> 00:08:03.000]  (主席)走過來你們那裡
[00:08:03.000 --> 00:08:04.000]  (主席)從此呢
[00:08:04.000 --> 00:08:06.000]  (主席)嘉南人就稱他們為什麼呢?
[00:08:06.000 --> 00:08:08.000]  (主席)就稱他們為希伯來人
[00:08:08.000 --> 00:08:09.000]  (主席)好了
[00:08:09.000 --> 00:08:10.000]  (主席)我們現在明白了
[00:08:10.000 --> 00:08:11.000]  (主席)希伯來這個意思
[00:08:11.000 --> 00:08:13.000]  (主席)我們看看作者是誰
[00:08:13.000 --> 00:08:16.000]  (主席)作者有些人就說是保羅
[00:08:16.000 --> 00:08:18.000]  (主席)就是作者
[00:08:18.000 --> 00:08:21.000]  (主席)亞歷山大和東方教會
[00:08:21.000 --> 00:08:23.000]  (主席)就完全接受
[00:08:23.000 --> 00:08:26.000]  (主席)希伯來的作者就是保羅
[00:08:26.000 --> 00:08:29.000]  (主席)但是羅馬和西方教會
[00:08:29.000 --> 00:08:31.000]  (主席)羅馬就是現在意大利的羅馬
[00:08:31.000 --> 00:08:33.000]  (主席)就稱為西羅馬
[00:08:33.000 --> 00:08:38.000]  (主席)他們就多數不接受保羅是這個作者
[00:08:38.000 --> 00:08:42.000]  (主席)但是直到有一個人就叫做耶油米
[00:08:42.000 --> 00:08:45.000]  (主席)如果剛剛跟了我去以色列旅行的人
[00:08:45.000 --> 00:08:47.000]  (主席)就會看過一個教堂
[00:08:47.000 --> 00:08:50.000]  (主席)這個教堂就是耶油米
[00:08:50.000 --> 00:08:52.000]  (主席)那些人很難記
[00:08:52.000 --> 00:08:54.000]  (主席)就說你想想海南雞飯就行了
[00:08:54.000 --> 00:08:57.000]  (主席)海南雞飯用耶油做的米就叫做耶油米
[00:08:57.000 --> 00:09:00.000]  (主席)耶油米是一個很重要的人物
[00:09:00.000 --> 00:09:04.000]  (主席)因為他是將那些聖經的文字
[00:09:04.000 --> 00:09:09.000]  (主席)譯做拉丁文
[00:09:09.000 --> 00:09:13.000]  (主席)然後就令到聖經傳到西方的地方
[00:09:13.000 --> 00:09:15.000]  (主席)影響得很厲害
[00:09:15.000 --> 00:09:18.000]  (主席)耶油米是一位教父
[00:09:18.000 --> 00:09:23.000]  (主席)他接受保羅就是希伯來書的作者
[00:09:23.000 --> 00:09:25.000]  (主席)所以第五世紀開始
[00:09:25.000 --> 00:09:28.000]  (主席)西方的教會就是今天的羅馬教會
[00:09:28.000 --> 00:09:31.000]  (主席)都接受希伯來書是什麼呢
[00:09:31.000 --> 00:09:33.000]  (主席)那個作者就是保羅
[00:09:33.000 --> 00:09:39.000]  (主席)北非教會都認為是巴拿巴所寫的
[00:09:39.000 --> 00:09:42.000]  (主席)因為在第六章第四到第八節裏面
[00:09:42.000 --> 00:09:46.000]  (主席)就說那個內容是很關心人的
[00:09:46.000 --> 00:09:48.000]  (主席)那個性格是像巴拿巴的
[00:09:48.000 --> 00:09:51.000]  (主席)但是近代的聖經學者都認為
[00:09:51.000 --> 00:09:53.000]  (主席)希伯來書的作者都是保羅
[00:09:53.000 --> 00:09:55.000]  (主席)但我覺得這個不是最重要
[00:09:55.000 --> 00:09:56.000]  (主席)不是最重要
[00:09:56.000 --> 00:09:59.000]  (主席)最重要我們很肯定這個是神啟示作者
[00:09:59.000 --> 00:10:02.000]  (主席)將他的心意向我們講明
[00:10:02.000 --> 00:10:03.000]  (主席)這樣就可以了
[00:10:03.000 --> 00:10:04.000]  (主席)因為聖經裏面有很多詞
[00:10:04.000 --> 00:10:05.000]  (主席)在希伯來書裏面說
[00:10:05.000 --> 00:10:08.000]  (主席)是聖靈向我們講什麼話
[00:10:08.000 --> 00:10:10.000]  (主席)聖靈向我們講什麼話
[00:10:10.000 --> 00:10:12.000]  (主席)作者說了
[00:10:12.000 --> 00:10:15.000]  (主席)那收信的人是誰呢
[00:10:15.000 --> 00:10:17.000]  (主席)剛才我已經說了
[00:10:17.000 --> 00:10:20.000]  (主席)很自然地就是希伯來人
[00:10:20.000 --> 00:10:21.000]  (主席)或者猶太人
[00:10:21.000 --> 00:10:25.000]  (主席)特別是分散在外地居住的猶太人
[00:10:25.000 --> 00:10:27.000]  (主席)很簡單舉個例子
[00:10:27.000 --> 00:10:30.000]  (主席)福音書有四卷福音
[00:10:30.000 --> 00:10:33.000]  (主席)有時你會覺得都是差不多一樣
[00:10:33.000 --> 00:10:35.000]  (主席)但其實不是的
[00:10:35.000 --> 00:10:39.000]  (主席)四卷福音書的受眾對象
[00:10:39.000 --> 00:10:41.000]  (主席)即是寫給那些人看
[00:10:41.000 --> 00:10:43.000]  (主席)是有不同的對象的
[00:10:43.000 --> 00:10:44.000]  (主席)好了
[00:10:44.000 --> 00:10:45.000]  (主席)馬蹄福音
[00:10:45.000 --> 00:10:47.000]  (主席)主要你知不知道給什麼人看
[00:10:47.000 --> 00:10:52.000]  (主席)有人讀過新的背景嗎
[00:10:52.000 --> 00:10:53.000]  (主席)或者新的概論嗎
[00:10:53.000 --> 00:10:56.000]  (主席)馬蹄福音是寫給猶太人看的
[00:10:56.000 --> 00:10:59.000]  (主席)所以馬蹄福音裏面是很多很多
[00:10:59.000 --> 00:11:01.000]  (主席)引用舊約的寓言
[00:11:01.000 --> 00:11:03.000]  (主席)就應驗了聖經的寓言
[00:11:03.000 --> 00:11:04.000]  (主席)是什麼呢
[00:11:04.000 --> 00:11:06.000]  (主席)就說耶穌就是彌賽
[00:11:06.000 --> 00:11:07.000]  (主席)好了
[00:11:07.000 --> 00:11:09.000]  (主席)第二卷書是什麼書
[00:11:09.000 --> 00:11:11.000]  (主席)馬蹄跟著什麼
[00:11:11.000 --> 00:11:13.000]  (主席)馬可
[00:11:13.000 --> 00:11:15.000]  (主席)馬可是寫給什麼人看的呢
[00:11:15.000 --> 00:11:17.000]  (主席)主要的對象是什麼呢
[00:11:17.000 --> 00:11:19.000]  (主席)就是寫給羅馬人看的
[00:11:19.000 --> 00:11:24.000]  (主席)羅馬人是工作的
[00:11:24.000 --> 00:11:25.000]  (主席)很快很快
[00:11:25.000 --> 00:11:26.000]  (主席)所以我經常鼓勵人們
[00:11:26.000 --> 00:11:27.000]  (主席)剛剛信耶穌
[00:11:27.000 --> 00:11:28.000]  (主席)要看聖經
[00:11:28.000 --> 00:11:31.000]  (主席)就千萬不要看約翰福音
[00:11:31.000 --> 00:11:33.000]  (主席)我小時候
[00:11:33.000 --> 00:11:34.000]  (主席)你有沒有受過一些
[00:11:34.000 --> 00:11:36.000]  (主席)如果你是很多年的基督徒
[00:11:36.000 --> 00:11:37.000]  (主席)可能你小時候
[00:11:37.000 --> 00:11:38.000]  (主席)叫你信耶穌
[00:11:38.000 --> 00:11:39.000]  (主席)就馬上看約翰福音
[00:11:39.000 --> 00:11:40.000]  (主席)很大件事
[00:11:40.000 --> 00:11:41.000]  (主席)一看約翰福音
[00:11:41.000 --> 00:11:42.000]  (主席)我都不知道是什麼
[00:11:42.000 --> 00:11:43.000]  (主席)我以為出了道教
[00:11:43.000 --> 00:11:44.000]  (主席)知不知道
[00:11:44.000 --> 00:11:46.000]  (主席)太初有道
[00:11:46.000 --> 00:11:48.000]  (主席)道與神同在
[00:11:48.000 --> 00:11:50.000]  (主席)道就是神
[00:11:50.000 --> 00:11:52.000]  (主席)你還進了道教
[00:11:52.000 --> 00:11:54.000]  (主席)但是原來馬可福音
[00:11:54.000 --> 00:11:58.000]  (主席)很短的十六章是寫給羅馬人
[00:11:58.000 --> 00:11:59.000]  (主席)羅馬人做事做得很快
[00:11:59.000 --> 00:12:00.000]  (主席)形容耶穌
[00:12:00.000 --> 00:12:02.000]  (主席)就是一個叫"瀑"的人
[00:12:02.000 --> 00:12:04.000]  (主席)所以沒有引用舊約的經文
[00:12:04.000 --> 00:12:06.000]  (主席)耶穌做完一些事
[00:12:06.000 --> 00:12:07.000]  (主席)祈禱
[00:12:07.000 --> 00:12:08.000]  (主席)然後又再做事
[00:12:08.000 --> 00:12:10.000]  (主席)所以很快就完結了
[00:12:10.000 --> 00:12:13.000]  (主席)而第三卷福音書是什麼書
[00:12:13.000 --> 00:12:15.000]  (主席)盧格福音
[00:12:15.000 --> 00:12:16.000]  (主席)他寫給的對象是什麼呢
[00:12:16.000 --> 00:12:18.000]  (主席)是希臘人
[00:12:18.000 --> 00:12:19.000]  (主席)為什麼呢
[00:12:19.000 --> 00:12:21.000]  (主席)希臘是哲學思想的
[00:12:21.000 --> 00:12:24.000]  (主席)他追求一個很完美的人
[00:12:24.000 --> 00:12:25.000]  (主席)所以你留意到盧格福音裡面
[00:12:25.000 --> 00:12:27.000]  (主席)有一個加譜
[00:12:27.000 --> 00:12:29.000]  (主席)一直追溯到耶穌是什麼呢
[00:12:29.000 --> 00:12:31.000]  (主席)是亞當的後裔
[00:12:31.000 --> 00:12:34.000]  (主席)但是馬可福音沒有加譜
[00:12:34.000 --> 00:12:37.000]  (主席)瀑人你不需要看祖宗是誰
[00:12:37.000 --> 00:12:39.000]  (主席)你明白我的意思嗎
[00:12:39.000 --> 00:12:40.000]  (主席)所以你留意到
[00:12:40.000 --> 00:12:42.000]  (主席)講耶穌是一個很完美的人
[00:12:42.000 --> 00:12:43.000]  (主席)很人性化
[00:12:43.000 --> 00:12:46.000]  (主席)所以你留意到原來有對象
[00:12:46.000 --> 00:12:48.000]  (主席)這次的修信人是什麼呢
[00:12:48.000 --> 00:12:50.000]  (主席)就是猶太人
[00:12:50.000 --> 00:12:52.000]  (主席)他們仍然有些人
[00:12:52.000 --> 00:12:54.000]  (主席)他們是受很多
[00:12:54.000 --> 00:12:57.000]  (主席)猶太過去傳統的思想影響
[00:12:57.000 --> 00:13:00.000]  (主席)猶太人相信天使
[00:13:00.000 --> 00:13:02.000]  (主席)我們基督徒有些人都說
[00:13:02.000 --> 00:13:03.000]  (主席)我們每個人都有一個守護天使
[00:13:03.000 --> 00:13:06.000]  (主席)但是聖經裡面沒有講到這件事
[00:13:06.000 --> 00:13:07.000]  (主席)我不會否定
[00:13:07.000 --> 00:13:08.000]  (主席)可能神特別派了一個守護天使
[00:13:08.000 --> 00:13:10.000]  (主席)在我們當中也說不定
[00:13:10.000 --> 00:13:13.000]  (主席)但是他們甚至會去敬拜天使
[00:13:13.000 --> 00:13:15.000]  (主席)所以希伯來書裡面有提到
[00:13:15.000 --> 00:13:17.000]  (主席)耶穌是被天使
[00:13:17.000 --> 00:13:19.000]  (主席)但是去比較是怎麼樣呢
[00:13:19.000 --> 00:13:21.000]  (主席)一定是更加超越的
[00:13:21.000 --> 00:13:23.000]  (主席)但是我想在這裡岔開
[00:13:23.000 --> 00:13:24.000]  (主席)我曾經問過大家
[00:13:24.000 --> 00:13:27.000]  (主席)你覺得你尊貴還是天使尊貴?
[00:13:27.000 --> 00:13:30.000]  (主席)你比較厲害還是天使比較厲害?
[00:13:30.000 --> 00:13:32.000]  (主席)天使比較厲害
[00:13:32.000 --> 00:13:34.000]  (主席)天使可以行神蹟
[00:13:34.000 --> 00:13:36.000]  (主席)你可不可以?
[00:13:36.000 --> 00:13:38.000]  (主席)我做了生蹟而已
[00:13:38.000 --> 00:13:42.000]  (主席)但是我們地位比天使高貴
[00:13:42.000 --> 00:13:45.000]  (主席)我遲一些就會解釋這件事
[00:13:45.000 --> 00:13:46.000]  (主席)去到第三章
[00:13:46.000 --> 00:13:49.000]  (主席)在希伯來書裡面有兩大段經文
[00:13:49.000 --> 00:13:52.000]  (主席)是講耶穌比天使更加尊貴
[00:13:52.000 --> 00:13:54.000]  (主席)我和你都比天使更加尊貴
[00:13:54.000 --> 00:13:56.000]  (主席)不是講一次,而是講兩次
[00:13:56.000 --> 00:13:57.000]  (主席)為什麼呢?
[00:13:57.000 --> 00:13:59.000]  (主席)因為猶太人他們會拜天使的
[00:13:59.000 --> 00:14:01.000]  (主席)他們會相信天使
[00:14:01.000 --> 00:14:05.000]  (主席)所以他是特別寫給猶太人來看的
[00:14:05.000 --> 00:14:08.000]  (主席)更加重要的是什麼呢?
[00:14:08.000 --> 00:14:13.000]  (主席)原來當時他們已經在面對迫不
[00:14:13.000 --> 00:14:20.000]  (主席)面對很多政府對他們的殺害
