
[00:00:00.000 --> 00:00:02.880]  頂姐妹平安,讓我們聽到之先
[00:04:00.660 --> 00:04:02.200]  晝夜思想
[00:04:02.200 --> 00:04:04.400]  這人便為有福
[00:04:04.400 --> 00:04:08.000]  他要像一棵樹栽在溪水旁
[00:04:08.000 --> 00:04:10.120]  按時候結果指
[00:04:10.120 --> 00:04:12.320]  葉子也不枯乾
[00:04:12.320 --> 00:04:15.700]  凡他所做的盡都順利
[00:04:15.700 --> 00:04:17.800]  惡人並不是這樣
[00:04:17.800 --> 00:04:21.260]  乃像康僻被風吹散
[00:04:21.260 --> 00:04:23.880]  因此當審判的時候
[00:04:23.880 --> 00:04:26.260]  惡人必暫立不住
[00:04:26.260 --> 00:04:30.000]  聚人在義人的會中也是如此
[00:04:30.000 --> 00:04:32.680]  因為耶和華知道義人的道路
[00:04:32.680 --> 00:04:36.820]  惡人的道路卻必滅亡」
[00:04:36.820 --> 00:04:38.940]  我們去看一看
[00:04:38.940 --> 00:04:40.860]  在詩篇第一篇裡面
[00:04:40.860 --> 00:04:45.980]  原來在《原文》《希伯來文聖經》裡面
[00:04:45.980 --> 00:04:48.320]  不是寫「不」字
[00:04:48.320 --> 00:04:50.920]  因為我們讀的時候
[00:04:50.920 --> 00:04:53.100]  看到開頭有三個「不」字
[00:04:53.100 --> 00:04:54.140]  「不從惡人的計謀
[00:04:54.140 --> 00:04:55.260]  不暫聚人的道路
[00:04:55.260 --> 00:04:57.020]  不助亵渺人的座位」
[00:04:57.020 --> 00:04:59.300]  但在《原文聖經》裡面
[00:04:59.300 --> 00:05:03.260]  原來第一個字竟然是「有福」的意思
[00:05:03.260 --> 00:05:05.760]  我可以這樣說是「有福」的意思
[00:05:05.760 --> 00:05:07.980]  第一個字出現
[00:05:07.980 --> 00:05:13.800]  這個希伯來文字就是「蒙福」、「幸福」、「福氣」、「快樂」
[00:05:13.800 --> 00:05:16.300]  「有福氣」當然是「快樂」
[00:05:16.300 --> 00:05:19.220]  第二個字就是「人類」
[00:05:19.220 --> 00:05:23.340]  任何人沒有分種族、國界、年紀、性別
[00:05:23.340 --> 00:05:24.780]  是所有人的
[00:05:24.780 --> 00:05:25.720]  「蒙福」的「人」
[00:05:25.720 --> 00:05:26.740]  「那個人」是什麼意思呢?
[00:05:26.740 --> 00:05:29.640]  第三個字就是「那個人」
[00:05:29.640 --> 00:05:33.020]  我再去看一看
[00:05:33.020 --> 00:05:35.700]  這個可以重新翻譯
[00:05:35.700 --> 00:05:38.420]  由紅色那裡展示給大家看
[00:05:38.420 --> 00:05:40.420]  這是我自己寫出來的
[00:05:40.420 --> 00:05:42.940]  我領會到「有福」的「人」
[00:05:42.940 --> 00:05:45.260]  這個「人」是怎樣的呢?
[00:05:45.260 --> 00:05:48.380]  這個「人」是會是……
[00:05:48.380 --> 00:05:51.700]  這就是第一篇詩篇
[00:05:51.700 --> 00:05:54.620]  想帶出給我們思想的東西
[00:05:54.620 --> 00:05:57.100]  作者亦提到
[00:05:57.100 --> 00:06:01.300]  「有福」的「人」會有三件事要做
[00:06:01.300 --> 00:06:03.620]  「有福」的「人」會做些什麼呢?
[00:06:03.620 --> 00:06:07.780]  第一件事就是「棄絕罪惡」
[00:06:07.780 --> 00:06:12.380]  我在這幾節的經文中
[00:06:12.380 --> 00:06:15.620]  還以紅色來亮起了
[00:06:15.620 --> 00:06:17.220]  我們一起看看
[00:06:17.220 --> 00:06:19.420]  它是關乎惡人的
[00:06:19.420 --> 00:06:21.220]  包括第一節
[00:06:21.220 --> 00:06:23.060]  「不從惡人的計謀
[00:06:23.060 --> 00:06:24.900]  不暫罪人的道路
[00:06:24.900 --> 00:06:27.020]  不助洩漫人的座位」
[00:06:27.020 --> 00:06:28.660]  第四節
[00:06:28.660 --> 00:06:30.700]  「惡人並不是這樣
[00:06:30.700 --> 00:06:33.940]  乃將堪披被風吹散」
[00:06:33.940 --> 00:06:34.980]  第五節
[00:06:34.980 --> 00:06:37.500]  「因此當審判的時候
[00:06:37.500 --> 00:06:39.780]  惡人必暫立不住
[00:06:39.780 --> 00:06:43.620]  罪人在二人的會中也是如此」
[00:06:43.620 --> 00:06:45.900]  以及在第六節下半節
[00:06:45.900 --> 00:06:50.820]  「惡人的道路卻必要滅亡」
[00:06:50.820 --> 00:06:54.100]  在第一節裏面
[00:06:54.100 --> 00:06:55.020]  我們看到
[00:06:55.020 --> 00:06:57.100]  「不從惡人的計謀
[00:06:57.100 --> 00:06:58.940]  不暫罪人的道路
[00:06:58.940 --> 00:07:01.780]  不助洩漫人的座位」
[00:07:01.780 --> 00:07:03.420]  這裏提到
[00:07:03.420 --> 00:07:05.860]  是和二人相反的人
[00:07:05.860 --> 00:07:07.700]  包括哪些人呢?
[00:07:07.700 --> 00:07:11.740]  就是惡人、罪人和洩漫人
[00:07:11.740 --> 00:07:13.300]  這三類的人
[00:07:13.300 --> 00:07:16.740]  都是犯罪不跟從神的人
[00:07:16.740 --> 00:07:18.380]  這三個「不」
[00:07:18.380 --> 00:07:21.820]  其實在犯罪的程度上
[00:07:21.820 --> 00:07:24.300]  是逐漸地加增的
[00:07:24.300 --> 00:07:25.540]  第一個是
[00:07:25.540 --> 00:07:28.220]  「不從惡人的計謀
[00:07:28.220 --> 00:07:29.740]  惡人的計謀」
[00:07:29.740 --> 00:07:31.500]  是怎樣的呢?
[00:07:31.500 --> 00:07:34.340]  原來是在心思上
[00:07:34.340 --> 00:07:36.900]  跟從了惡人的罪行
[00:07:36.900 --> 00:07:38.580]  是說在頭腦上
[00:07:38.580 --> 00:07:39.660]  舉個例子
[00:07:39.660 --> 00:07:40.940]  是假設的
[00:07:40.940 --> 00:07:43.980]  因為最近也聽了一個劫案
[00:07:43.980 --> 00:07:47.900]  我將一些元素放在這個假設裏
[00:07:47.900 --> 00:07:50.180]  假設你有個朋友
[00:07:50.180 --> 00:07:51.660]  他在網上
[00:07:51.660 --> 00:07:54.380]  看到有人在網上
[00:07:54.380 --> 00:07:57.020]  發放一個名標
[00:07:57.020 --> 00:07:59.780]  手錶要轉讓的消息
[00:07:59.780 --> 00:08:02.500]  這個朋友就找你去商量
[00:08:02.500 --> 00:08:05.300]  「喂,我很想要這個手錶」
[00:08:05.300 --> 00:08:06.700]  「但你又沒有錢」
[00:08:06.700 --> 00:08:09.940]  「不如去打劫它吧」
[00:08:09.940 --> 00:08:13.860]  將這個打劫的意圖
[00:08:13.860 --> 00:08:17.060]  放在你的心裏
[00:08:17.060 --> 00:08:19.220]  這就是第一個
[00:08:19.220 --> 00:08:20.700]  惡人的計謀
[00:08:20.700 --> 00:08:22.780]  是在心思上的
[00:08:22.780 --> 00:08:24.380]  作者提到
[00:08:24.380 --> 00:08:26.700]  不要跟從惡人的計謀
[00:08:26.700 --> 00:08:27.540]  第二
[00:08:27.540 --> 00:08:30.620]  不站罪人的道路
[00:08:30.620 --> 00:08:31.940]  罪人的道路是怎樣的呢?
[00:08:31.940 --> 00:08:33.980]  就是將這個心思
[00:08:33.980 --> 00:08:35.260]  這個意圖
[00:08:35.260 --> 00:08:37.420]  付諸行動
[00:08:37.420 --> 00:08:38.140]  即是說
[00:08:38.140 --> 00:08:39.500]  在剛才的假設裏
[00:08:39.500 --> 00:08:41.180]  你聽到你的朋友
[00:08:41.180 --> 00:08:44.260]  跟你說打劫的意圖
[00:08:44.260 --> 00:08:45.540]  你又覺得
[00:08:45.540 --> 00:08:46.220]  「挺好的」
[00:08:46.220 --> 00:08:48.860]  「我也想一起去做這件事」
[00:08:48.860 --> 00:08:52.140]  「我們就可以有個名貴手錶」
[00:08:52.140 --> 00:08:54.060]  所以你就決定
[00:08:54.060 --> 00:08:56.260]  跟這個朋友一起去打劫
[00:08:56.260 --> 00:09:01.060]  還要一起籌備打劫的行動
[00:09:01.060 --> 00:09:03.620]  就有行動的
[00:09:03.620 --> 00:09:04.740]  第三
[00:09:04.740 --> 00:09:07.100]  不坐洩萬人的座位
[00:09:07.100 --> 00:09:08.540]  洩萬人是甚麼人呢?
[00:09:08.540 --> 00:09:11.340]  就是嘲笑和譏諷別人的人
[00:09:11.340 --> 00:09:17.220]  他們的眼睛
[00:09:17.220 --> 00:09:19.500]  就是把鼻子關在額頭上
[00:09:19.500 --> 00:09:21.020]  是看不起別人的
[00:09:21.020 --> 00:09:24.060]  是藐視神的人
[00:09:24.060 --> 00:09:26.860]  這個洩萬人的座位是怎樣的呢?
[00:09:26.860 --> 00:09:30.540]  不單止是和別人同謀犯案
[00:09:30.540 --> 00:09:35.780]  更加有份去推動和策劃這個行動
[00:09:35.780 --> 00:09:39.300]  是一個不折不扣的大惡人
[00:09:39.300 --> 00:09:40.380]  即是說
[00:09:40.380 --> 00:09:42.140]  在假設裏
[00:09:42.140 --> 00:09:44.420]  去籌備案件的同時
[00:09:44.420 --> 00:09:46.300]  發覺人手不太夠
[00:09:46.300 --> 00:09:48.820]  就自己找其他朋友
[00:09:48.820 --> 00:09:50.140]  那些豬朋狗友
[00:09:50.140 --> 00:09:52.660]  一起去參與這件事
[00:09:52.660 --> 00:09:56.340]  最後就連群結黨
[00:09:56.340 --> 00:10:01.060]  去打劫事主
[00:10:01.060 --> 00:10:02.020]  其實可以看到
[00:10:02.020 --> 00:10:05.060]  最初是心裏面的思想去想
[00:10:05.060 --> 00:10:09.140]  然後就開始化成一種同謀
[00:10:09.140 --> 00:10:10.220]  然後去行動
[00:10:10.220 --> 00:10:15.540]  更加策劃驅使別人去罪惡行
[00:10:15.540 --> 00:10:17.020]  作者說
[00:10:17.020 --> 00:10:20.100]  這個罪不斷可以加增
[00:10:20.100 --> 00:10:23.060]  而在第四至第六節我們一起看
[00:10:23.060 --> 00:10:24.660]  惡人並不是這樣
[00:10:24.660 --> 00:10:27.660]  乃像康培被風吹散
[00:10:27.660 --> 00:10:29.380]  因此當審判的時候
[00:10:29.380 --> 00:10:31.140]  惡人必站立不住
[00:10:31.140 --> 00:10:34.500]  罪人在二人的會中也是如此
[00:10:34.500 --> 00:10:38.060]  惡人的道路卻必滅亡
[00:10:38.060 --> 00:10:42.180]  這裡說到罪人、惡人、罪人、洩萬人
[00:10:42.180 --> 00:10:46.020]  他們的結局就好像康培一樣
[00:10:46.020 --> 00:10:47.500]  是沒有重量的
[00:10:47.500 --> 00:10:51.300]  你看到這幅圖,是輕飄飄的,是沒有根的
[00:10:51.300 --> 00:10:54.020]  等於要篩走一些東西
[00:10:54.020 --> 00:11:01.260]  在篩米的時候
[00:11:01.260 --> 00:11:03.900]  為何要弄走一些沒有用的東西
[00:11:03.900 --> 00:11:06.900]  不是主要的糧食
[00:11:06.900 --> 00:11:11.780]  這些不是主要的糧食就等於垃圾
[00:11:11.780 --> 00:11:13.420]  是沒有根的
[00:11:13.420 --> 00:11:14.700]  是抓不到地的
[00:11:14.700 --> 00:11:17.900]  樹是有根的,抓地是站穩的
[00:11:17.900 --> 00:11:23.420]  它就輕飄飄,一吹就被吹散了
[00:11:23.420 --> 00:11:28.700]  二人是不能夠容得下罪的
[00:11:28.700 --> 00:11:31.100]  罪惡就像這幅圖一樣
[00:11:31.100 --> 00:11:34.100]  是輕飄飄的,像康培一樣
[00:11:34.100 --> 00:11:37.780]  等於垃圾,會被吹散的
[00:11:37.780 --> 00:11:40.940]  我們跟從神的
[00:11:40.940 --> 00:11:44.580]  應該視這些罪為垃圾
[00:11:44.580 --> 00:11:47.620]  因為我們的生命不是垃圾桶
[00:11:47.620 --> 00:11:50.260]  垃圾應該放在這幅圖上
[00:11:50.260 --> 00:11:51.940]  就是垃圾桶裏面
[00:11:51.940 --> 00:11:54.300]  罪惡是我們生命裏面的垃圾
[00:11:54.300 --> 00:11:57.420]  就應該要棄絕,要丟走它
[00:11:57.420 --> 00:12:01.060]  假設我們在家裏
[00:12:01.060 --> 00:12:03.300]  如果有一段時間不收拾
[00:12:03.300 --> 00:12:07.220]  都會忍不住的,要弄一弄它
[00:12:07.220 --> 00:12:09.140]  如果不收拾,堆積如山
[00:12:09.140 --> 00:12:12.860]  垃圾或外賣飯盒又不去丟
[00:12:12.860 --> 00:12:17.100]  弄著弄著就變成了垃圾屋
[00:12:17.100 --> 00:12:19.980]  如果我們想好一點
[00:12:19.980 --> 00:12:23.100]  就要清理,要丟垃圾
[00:12:23.100 --> 00:12:27.740]  屋子自然會住得舒舒服服
[00:12:27.740 --> 00:12:28.780]  光光亮亮的
[00:12:28.780 --> 00:12:30.220]  我們生命都是這樣
[00:12:30.220 --> 00:12:32.700]  如果屋子不想住垃圾屋
[00:12:32.700 --> 00:12:35.580]  我想到一個五字詞
[00:12:35.580 --> 00:12:36.620]  跟大家分享一下
[00:12:36.620 --> 00:12:41.580]  拒絕住垃圾屋,便要勤收拾屋
[00:12:41.580 --> 00:12:43.180]  我覺得很押韻
[00:12:43.180 --> 00:12:46.180]  我們在內心,我們生命的世界裏面
[00:12:46.180 --> 00:12:50.620]  都要常常去執拾,去整理
[00:12:50.620 --> 00:12:52.780]  在十多年前
[00:12:52.780 --> 00:12:55.100]  我仍然是一個神學生的時候
[00:12:55.100 --> 00:12:57.100]  我參加實習教會裏面
[00:12:57.100 --> 00:12:59.860]  有一個澳門短孫的旅程
[00:12:59.860 --> 00:13:04.420]  探訪了一對當地的孫教士的夫婦
[00:13:04.420 --> 00:13:06.380]  他們的分享裏面
[00:13:06.380 --> 00:13:09.980]  除了我知道多了澳門的隊友
[00:13:09.980 --> 00:13:12.380]  還有他們的屬靈真善
[00:13:12.380 --> 00:13:14.100]  原來在服侍的人裏面
[00:13:14.100 --> 00:13:16.100]  感覺到都頗大的
[00:13:16.100 --> 00:13:18.980]  很深刻聽到他們分享到
[00:13:18.980 --> 00:13:21.260]  他們去到澳門之後
[00:13:21.260 --> 00:13:23.100]  他們做的福音工作
[00:13:23.100 --> 00:13:25.020]  一點氣息都沒有
[00:13:25.020 --> 00:13:28.860]  直至他們這對夫婦有一個覺醒
[00:13:28.860 --> 00:13:32.260]  需要做一個行動
[00:13:32.260 --> 00:13:36.140]  這個行動持之以恆之後
[00:13:36.140 --> 00:13:41.500]  慢慢發現他們開始見到很多福音果子
[00:13:41.500 --> 00:13:44.500]  並且當時我們探訪他們的時候
[00:13:44.500 --> 00:13:48.580]  都有十多二十人已經開始了教會的聚會
[00:13:48.580 --> 00:13:50.740]  究竟他們是做了什麼行動
[00:13:50.740 --> 00:13:52.420]  令到他們的福音工作
[00:13:52.420 --> 00:13:55.540]  又似乎有些突破性的發展呢
[00:13:55.540 --> 00:13:56.740]  他們跟我們分享
[00:13:56.740 --> 00:14:00.620]  這對夫婦他們每天晚上
[00:14:00.620 --> 00:14:04.300]  都一起跪下在神的面前祈禱
[00:14:04.300 --> 00:14:09.300]  他們祈禱就是祈求聖靈光照他們的內心
[00:14:09.300 --> 00:14:12.340]  看看他們心中有沒有什麼惡行
[00:14:12.340 --> 00:14:14.140]  不討神的喜悅
[00:14:14.140 --> 00:14:16.780]  得罪神、得罪人的地方
[00:14:16.780 --> 00:14:22.100]  在每一天晚上都去做這個祈禱
[00:14:22.100 --> 00:14:25.740]  看到這對夫婦那種謙卑
[00:14:25.740 --> 00:14:30.380]  聖靈提醒他們要跪下來去倒垃圾
[00:14:30.380 --> 00:14:32.780]  去清除他們心靈裏面的雜質
[00:14:32.780 --> 00:14:37.260]  原來我們每一個都是罪人
[00:14:37.260 --> 00:14:38.940]  不過在上帝恩典裏面
[00:14:38.940 --> 00:14:41.100]  我們是一個蒙恩的罪人
[00:14:41.100 --> 00:14:43.540]  我們都有犯錯的時刻
[00:14:43.540 --> 00:14:46.580]  這正是對應著
[00:14:46.580 --> 00:14:48.620]  有一位屬靈的先賢
[00:14:48.620 --> 00:14:50.420]  他叫梅敦
[00:14:50.420 --> 00:14:52.140]  他曾經說過
[00:14:52.140 --> 00:14:58.940]  梅敦覺得自己的使命不是做工
[00:14:58.940 --> 00:15:02.700]  而是要作為屬神的人
[00:15:02.700 --> 00:15:10.940]  在地上上帝不是要他完成一些特別的任務
[00:15:10.940 --> 00:15:13.580]  或者要完成任何的任務
[00:15:13.580 --> 00:15:15.820]  而不是為任務而去生活
[00:15:15.820 --> 00:15:18.020]  而他的任務是什麼?
[00:15:18.020 --> 00:15:19.740]  就是他心靈的本身
[00:15:19.740 --> 00:15:21.700]  他作為屬上帝的人
[00:15:21.700 --> 00:15:24.700]  如何好好地活在上帝面前
[00:15:24.700 --> 00:15:27.380]  如何去做回他自己
[00:15:27.380 --> 00:15:32.340]  應該上帝想他活著的那種心意
[00:15:32.340 --> 00:15:36.340]  我們說人是human being
[00:15:36.340 --> 00:15:40.300]  很多時候我們都會專注在doing那裏
[00:15:40.300 --> 00:15:42.180]  我們是human being
[00:15:42.180 --> 00:15:45.020]  還是human doing呢?
[00:15:45.020 --> 00:15:46.740]  在疫情的當下
[00:15:46.740 --> 00:15:50.300]  讓我們每個人都停了很多下來
[00:15:50.300 --> 00:15:51.820]  很多事情要想做
[00:15:51.820 --> 00:15:53.980]  特別是很想為神大發熱心
[00:15:53.980 --> 00:15:55.380]  做很多事情
[00:15:55.380 --> 00:15:57.620]  我們年初有很多計劃
[00:15:57.620 --> 00:16:00.580]  到現在一點都未實行
[00:16:00.580 --> 00:16:04.220]  我們還在想如何去轉化這些計劃
[00:16:04.220 --> 00:16:06.020]  如何在下半年再做呢?
[00:16:06.020 --> 00:16:07.740]  其實下半年能否做呢?
[00:16:07.740 --> 00:16:10.860]  大家都很擔心
[00:16:10.860 --> 00:16:13.780]  其實我們從這個作工
[00:16:13.780 --> 00:16:15.580]  從這個工作裏面
[00:16:15.580 --> 00:16:21.260]  如何回到有一份我們自己的being
[00:16:21.260 --> 00:16:23.260]  我們的真我裏面呢?
[00:16:23.260 --> 00:16:25.900]  這份真我是實在的
[00:16:25.900 --> 00:16:33.100]  神很想我們將我們現在有的真我再展現出來
[00:16:33.100 --> 00:16:34.860]  說逐一點
[00:16:34.860 --> 00:16:37.380]  我們如何在這些時間裏面
[00:16:37.380 --> 00:16:38.900]  去整理好自己
[00:16:38.900 --> 00:16:40.780]  去整理好我們的自己
[00:16:40.780 --> 00:16:42.020]  在聖經裏面
[00:16:42.020 --> 00:16:42.940]  我們經常說
[00:16:42.940 --> 00:16:45.340]  聖經都好像一面鏡子
[00:16:45.340 --> 00:16:48.180]  可以去照出我們的本相
[00:16:48.180 --> 00:16:50.820]  讓我們回到聖經裏面
[00:16:50.820 --> 00:16:53.780]  去尋找原來真實的我們
[00:16:53.780 --> 00:16:57.180]  去再看清楚在聖經裏面
[00:16:57.180 --> 00:17:00.420]  上帝如何指引我們的前路和方向
[00:17:00.420 --> 00:17:02.300]  就是透過神的說話
[00:17:02.300 --> 00:17:05.100]  在這個紛亂的世代裏面
[00:17:05.100 --> 00:17:08.100]  在這個世界這麼混亂的場景裏面
[00:17:08.100 --> 00:17:10.300]  去歸回安息
[00:17:10.300 --> 00:17:13.660]  去歸回重尋在上帝的心意
[00:17:13.660 --> 00:17:18.740]  去重新調整我們的自己
[00:17:18.740 --> 00:17:20.060]  有福的人
[00:17:20.060 --> 00:17:21.860]  亦會做第二件事
[00:17:21.860 --> 00:17:23.580]  是做什麼呢?
[00:17:23.580 --> 00:17:26.500]  是喜愛神的話
[00:17:26.500 --> 00:17:28.820]  在第二節裏說
[00:17:28.820 --> 00:17:30.700]  「為喜愛耶和華的律法
[00:17:30.700 --> 00:17:32.380]  晝夜思想
[00:17:32.380 --> 00:17:34.980]  這人便為有福」
[00:17:34.980 --> 00:17:36.660]  這個喜愛
[00:17:36.660 --> 00:17:39.500]  是包含了喜樂
[00:17:39.500 --> 00:17:40.900]  喜悅
[00:17:40.900 --> 00:17:42.660]  愛慕和切慕
[00:17:42.660 --> 00:17:45.060]  可以看看這個部分
[00:17:45.060 --> 00:17:51.420]  那種愛慕和切慕
[00:17:51.420 --> 00:17:55.740]  那種你覺得是生命中最寶貴
[00:17:55.740 --> 00:17:57.860]  最重要的人和事
[00:17:57.860 --> 00:18:00.940]  你才有這份專注在當中
[00:18:00.940 --> 00:18:04.100]  才會喜悅、愛慕、切慕
[00:18:04.100 --> 00:18:06.740]  等於你年輕的時候
[00:18:06.740 --> 00:18:08.580]  都會說很喜歡那個女孩
[00:18:08.580 --> 00:18:09.380]  很喜歡那個男孩
[00:18:09.380 --> 00:18:14.220]  那種很渴求、很渴慕的心
[00:18:14.220 --> 00:18:20.540]  並且說是以耶和華的律法為樂
[00:18:20.540 --> 00:18:21.940]  耶和華的律法
[00:18:21.940 --> 00:18:24.380]  是包含了要叫人知罪
[00:18:24.380 --> 00:18:26.860]  和神拯救的恩典
[00:18:26.860 --> 00:18:28.220]  叫人知罪裏面
[00:18:28.220 --> 00:18:31.780]  亦同時彰顯神公義的審判
[00:18:31.780 --> 00:18:34.940]  神公義的特質
[00:18:34.940 --> 00:18:36.460]  神拯救的恩典
[00:18:36.460 --> 00:18:40.020]  同時亦是說神慈愛的救贖
[00:18:40.020 --> 00:18:44.500]  上帝祂的慈愛屬性在當中
[00:18:44.500 --> 00:18:46.380]  律法可以說是
[00:18:46.380 --> 00:18:49.540]  「莫使吾經創出利民心
[00:18:49.540 --> 00:18:51.500]  而詩篇有五卷書
[00:18:51.500 --> 00:18:55.620]  亦似乎與吾經相呼應」
[00:18:55.620 --> 00:18:58.780]  回顧詩篇獨立的書卷
[00:18:58.780 --> 00:19:04.900]  詩人、閱讀者都很喜歡這本詩篇
[00:19:04.900 --> 00:19:07.500]  作者亦積極勸勉我們
[00:19:07.500 --> 00:19:10.100]  要一心一意跟從神
[00:19:10.100 --> 00:19:11.660]  今天耶和華的律法
[00:19:11.660 --> 00:19:14.660]  我們知道除了吾經和詩篇
[00:19:14.660 --> 00:19:17.660]  還有整本整全的聖經
[00:19:17.660 --> 00:19:22.580]  我們相信聖經是神所密使的
[00:19:22.580 --> 00:19:25.340]  是對我們生命有益處的
[00:19:25.340 --> 00:19:27.220]  跟從神的我們
[00:19:27.220 --> 00:19:29.740]  是要一生努力去做好
[00:19:29.740 --> 00:19:31.940]  怎樣活得在上帝的面前
