
[00:00:00.000 --> 00:00:03.020]  今天我要和大家講的
[00:06:45.300 --> 00:06:47.300]  待日後這些事情
[00:06:47.300 --> 00:06:49.300]  慢慢顯露的時候
[00:06:49.300 --> 00:06:52.300]  門徒就會記起耶穌所講
[00:06:52.300 --> 00:06:54.300]  就會領悟多一些
[00:06:54.300 --> 00:06:59.300]  在《馬可福音》四章26至32節
[00:06:59.300 --> 00:07:01.300]  這一段經文裏
[00:07:01.300 --> 00:07:04.300]  講了兩個種子的比喻
[00:07:10.300 --> 00:07:12.300]  我們剛才提到
[00:07:12.300 --> 00:07:14.300]  實在比喻就是
[00:07:14.300 --> 00:07:16.300]  有時當下
[00:07:16.300 --> 00:07:18.300]  人們都不能完全明白
[00:07:18.300 --> 00:07:20.300]  不要緊 最重要
[00:07:20.300 --> 00:07:25.300]  因為比喻有很多生活的例子
[00:07:25.300 --> 00:07:27.300]  所以容易被人記住
[00:07:27.300 --> 00:07:31.300]  待日後這些事件
[00:07:31.300 --> 00:07:33.300]  天國這些事
[00:07:33.300 --> 00:07:34.300]  慢慢顯露的時候
[00:07:34.300 --> 00:07:36.300]  門徒就會記起
[00:07:36.300 --> 00:07:38.300]  並且會領悟多一些
[00:07:38.300 --> 00:07:41.300]  而在剛才我們讀的
[00:07:41.300 --> 00:07:43.300]  《馬可福音》四章26至32節
[00:07:43.300 --> 00:07:45.300]  這段經文裏的
[00:07:45.300 --> 00:07:48.300]  兩個種子的比喻
[00:07:48.300 --> 00:07:50.300]  是耶穌向我們介紹
[00:07:50.300 --> 00:07:52.300]  天國是怎樣的
[00:07:52.300 --> 00:07:54.300]  而這兩個種子的比喻
[00:07:54.300 --> 00:07:58.300]  與《馬可福音》四章3至8節
[00:07:58.300 --> 00:08:00.300]  撒種的比喻
[00:08:00.300 --> 00:08:02.300]  是有關聯的
[00:08:02.300 --> 00:08:05.300]  但是重點就不同了
[00:08:05.300 --> 00:08:07.300]  撒種的比喻重點
[00:08:07.300 --> 00:08:09.300]  在土地裏
[00:08:09.300 --> 00:08:11.300]  種子要撒在好土裏
[00:08:11.300 --> 00:08:13.300]  才能發芽長大
[00:08:13.300 --> 00:08:15.300]  而今天所說的
[00:08:15.300 --> 00:08:17.300]  這兩個種子的比喻
[00:08:17.300 --> 00:08:20.300]  重點卻是在種子裏
[00:08:20.300 --> 00:08:24.300]  是說到好土裏的種子
[00:08:24.300 --> 00:08:28.300]  是怎樣的成長和成熟
[00:08:28.300 --> 00:08:32.300]  耶穌用種子比喻天國
[00:08:32.300 --> 00:08:36.300]  這個第一個比喻
[00:08:36.300 --> 00:08:40.300]  是其他福音書沒有記載的
[00:08:40.300 --> 00:08:42.300]  只是《馬可福音》記載過
[00:08:42.300 --> 00:08:45.300]  這個比喻可以分為三個場景
[00:08:45.300 --> 00:08:47.300]  第一個場景就是
[00:08:47.300 --> 00:08:49.300]  農夫撒種了
[00:08:49.300 --> 00:08:51.300]  第二個場景就是
[00:08:51.300 --> 00:08:55.300]  農夫每天睡覺起來
[00:08:55.300 --> 00:08:57.300]  他都不知道怎樣
[00:08:57.300 --> 00:09:00.300]  種子就發芽長大了
[00:09:00.300 --> 00:09:02.300]  第三個場景就是
[00:09:02.300 --> 00:09:05.300]  農夫要收割五穀
[00:09:05.300 --> 00:09:09.300]  大家不知道會不會覺得有點奇怪
[00:09:09.300 --> 00:09:12.300]  這個比喻只是說到農夫撒了種
[00:09:12.300 --> 00:09:14.300]  每天又睡覺又起來
[00:09:14.300 --> 00:09:16.300]  最後收割
[00:09:16.300 --> 00:09:18.300]  好像中間甚麼都沒有做過
[00:09:18.300 --> 00:09:20.300]  是不是真的這樣呢?
[00:09:20.300 --> 00:09:22.300]  做農夫
[00:09:22.300 --> 00:09:25.300]  我發覺種植應該不是這麼簡單
[00:09:25.300 --> 00:09:27.300]  很辛苦的
[00:09:27.300 --> 00:09:29.300]  有很多學問
[00:09:29.300 --> 00:09:31.300]  應該很忙的
[00:09:31.300 --> 00:09:33.300]  因為除了撒種
[00:09:33.300 --> 00:09:35.300]  還要淋水
[00:09:35.300 --> 00:09:36.300]  又要施肥
[00:09:36.300 --> 00:09:38.300]  又要去摘草
[00:09:38.300 --> 00:09:40.300]  不過
[00:09:40.300 --> 00:09:42.300]  這個比喻中的重點
[00:09:42.300 --> 00:09:45.300]  正正就是在種子這裏
[00:09:45.300 --> 00:09:48.300]  是說到種子的生命力
[00:09:48.300 --> 00:09:50.300]  有沒有留意過
[00:09:50.300 --> 00:09:52.300]  如果種子
[00:09:52.300 --> 00:09:55.300]  掉落在大石的縫隙裏
[00:09:55.300 --> 00:09:57.300]  這些種子
[00:09:57.300 --> 00:10:00.300]  發芽的時候
[00:10:00.300 --> 00:10:05.300]  可以有能力擠裂石頭
[00:10:05.300 --> 00:10:08.300]  然後衝出來
[00:10:08.300 --> 00:10:12.300]  長出泥來得到陽光
[00:10:12.300 --> 00:10:16.300]  這就是生命力的表現
[00:10:16.300 --> 00:10:18.300]  當時
[00:10:18.300 --> 00:10:20.300]  實在
[00:10:20.300 --> 00:10:23.300]  門徒是不是明白的呢?
[00:10:23.300 --> 00:10:26.300]  不過我真的不能肯定
[00:10:26.300 --> 00:10:28.300]  不過似乎
[00:10:28.300 --> 00:10:31.300]  以雅各和約翰這兩個門徒
[00:10:31.300 --> 00:10:33.300]  後來要求
[00:10:33.300 --> 00:10:35.300]  為了祂的母親
[00:10:35.300 --> 00:10:37.300]  要求耶穌
[00:10:37.300 --> 00:10:39.300]  為他們在天國
[00:10:39.300 --> 00:10:41.300]  有一官半職
[00:10:41.300 --> 00:10:43.300]  坐在耶穌的兩邊
[00:10:43.300 --> 00:10:45.300]  耶穌做王
[00:10:45.300 --> 00:10:47.300]  他們是祂的左右手
[00:10:47.300 --> 00:10:50.300]  似乎他們未必完全能夠明白
[00:10:50.300 --> 00:10:52.300]  不過相信
[00:10:52.300 --> 00:10:55.300]  之後的保羅
[00:10:55.300 --> 00:10:58.300]  我覺得他一定是對這件事
[00:10:58.300 --> 00:11:00.300]  領悟得很透徹
[00:11:00.300 --> 00:11:02.300]  因為保羅在
[00:11:02.300 --> 00:11:04.300]  哥林多前書三章六至九節
[00:11:04.300 --> 00:11:06.300]  很生動地
[00:11:06.300 --> 00:11:08.300]  用這個比喻
[00:11:08.300 --> 00:11:11.300]  用他自己的說話去演繹出來
[00:11:11.300 --> 00:11:13.300]  他怎麼說呢?
[00:11:13.300 --> 00:11:14.300]  我栽種了
[00:11:14.300 --> 00:11:16.300]  阿波羅囂貫了
[00:11:16.300 --> 00:11:18.300]  惟有神使他生長
[00:11:18.300 --> 00:11:21.300]  可見栽種的算不了什麼
[00:11:21.300 --> 00:11:23.300]  囂貫的也算不了什麼
[00:11:23.300 --> 00:11:26.300]  惟有神能使他生長
[00:11:26.300 --> 00:11:30.300]  栽種的和囂貫的都是一樣
[00:11:30.300 --> 00:11:33.300]  但將來各人要照自己的路苦
[00:11:33.300 --> 00:11:35.300]  得到自己的報酬
[00:11:35.300 --> 00:11:37.300]  因為我們是神的工作
[00:11:37.300 --> 00:11:39.300]  而你們是神的土地
[00:11:39.300 --> 00:11:41.300]  神的房屋
[00:11:41.300 --> 00:11:45.300]  總之
[00:11:45.300 --> 00:11:48.300]  自己就是充滿了生命力
[00:11:48.300 --> 00:11:50.300]  人在不知不覺之間
[00:11:50.300 --> 00:11:52.300]  在不明白當中
[00:11:52.300 --> 00:11:56.300]  這個種子就會成長起來
[00:11:56.300 --> 00:11:58.300]  並且開花結果
[00:11:58.300 --> 00:12:01.300]  這個種子就是神的道
[00:12:01.300 --> 00:12:03.300]  就是耶穌基督他自己
[00:12:03.300 --> 00:12:05.300]  神的國
[00:12:05.300 --> 00:12:07.300]  或者我們說天國
[00:12:07.300 --> 00:12:10.300]  是不需要有政府的
[00:12:10.300 --> 00:12:12.300]  不需要有官員的
[00:12:12.300 --> 00:12:13.300]  是沒有國界的
[00:12:13.300 --> 00:12:15.300]  是不需要有軍隊的
[00:12:15.300 --> 00:12:17.300]  都沒有人知道
[00:12:17.300 --> 00:12:19.300]  他是怎樣就形成
[00:12:19.300 --> 00:12:23.300]  因為當耶穌臨在人的心裡
[00:12:23.300 --> 00:12:25.300]  與人同在
[00:12:25.300 --> 00:12:27.300]  他就為人類
[00:12:27.300 --> 00:12:29.300]  為這個世界帶來改變
[00:12:29.300 --> 00:12:34.300]  這個就是天國降臨在人間
[00:12:34.300 --> 00:12:37.300]  相信大家很小的時候
[00:12:37.300 --> 00:12:41.300]  都聽過拔苗助長這個故事
[00:12:41.300 --> 00:12:43.300]  我們已經知道了
[00:12:43.300 --> 00:12:45.300]  很小的時候我們都知道
[00:12:45.300 --> 00:12:47.300]  農夫不能夠做任何事
[00:12:47.300 --> 00:12:50.300]  叫那個種子生長
[00:12:50.300 --> 00:12:52.300]  拔苗的農夫就是
[00:12:52.300 --> 00:12:58.300]  害死那些生長的植物
[00:12:58.300 --> 00:13:01.300]  農夫只能夠在他能力範圍以內
[00:13:01.300 --> 00:13:03.300]  提供最好的環境
[00:13:03.300 --> 00:13:05.300]  給種子去生長
[00:13:05.300 --> 00:13:06.300]  譬如鬆肚淋水
[00:13:06.300 --> 00:13:08.300]  施肥去雜草
[00:13:08.300 --> 00:13:14.300]  他不能夠叫種子破土而出
[00:13:14.300 --> 00:13:17.300]  也不能夠拔苗讓他長大
[00:13:17.300 --> 00:13:20.300]  因為人是不能夠創造生命的
[00:13:20.300 --> 00:13:23.300]  除非神叫種子成長
[00:13:23.300 --> 00:13:25.300]  否則一切都枉然
[00:13:25.300 --> 00:13:28.300]  同樣天國也是這樣
[00:13:28.300 --> 00:13:32.300]  人屬靈生命的改變和成長
[00:13:32.300 --> 00:13:35.300]  全在乎神的工作
[00:13:35.300 --> 00:13:39.300]  人不可能去改變人心
[00:13:39.300 --> 00:13:42.300]  不過我們要很小心
[00:13:42.300 --> 00:13:45.300]  我們不能夠叫種子生長
[00:13:45.300 --> 00:13:47.300]  這是事實
[00:13:47.300 --> 00:13:49.300]  但是不要錯誤的以為
[00:13:49.300 --> 00:13:52.300]  我們可以什麼都不做
[00:13:52.300 --> 00:13:55.300]  懶懶閒閒無所事事
[00:13:55.300 --> 00:13:57.300]  只是等神會工作
[00:13:57.300 --> 00:14:00.300]  等神自己做
[00:14:00.300 --> 00:14:03.300]  我們信徒在天國裏面的成長中
[00:14:03.300 --> 00:14:07.300]  有一個很重要的角色和責任
[00:14:07.300 --> 00:14:10.300]  就是要殺種和收割
[00:14:10.300 --> 00:14:14.300]  就好像保羅在提摩太后書裏
[00:14:14.300 --> 00:14:16.300]  這樣勸勉我們
[00:14:16.300 --> 00:14:20.300]  務要全道無論得時不得時
[00:14:20.300 --> 00:14:23.300]  總要專心並以百般的忍耐
[00:14:23.300 --> 00:14:25.300]  和各樣的教導
[00:14:25.300 --> 00:14:31.300]  責備人警戒人勸勉人
[00:14:31.300 --> 00:14:33.300]  第二個比喻
[00:14:33.300 --> 00:14:35.300]  也是種子的比喻
[00:14:35.300 --> 00:14:40.300]  這次說到芥菜種
[00:14:40.300 --> 00:14:43.300]  天國好像一個芥菜種
[00:14:43.300 --> 00:14:45.300]  種在地上的時候
[00:14:45.300 --> 00:14:49.300]  雖然比其他的種子少
[00:14:49.300 --> 00:14:51.300]  但是種下去之後
[00:14:51.300 --> 00:14:55.300]  它就長起來比各樣的菜都大
[00:14:55.300 --> 00:14:57.300]  長出大枝
[00:14:57.300 --> 00:15:01.300]  天上的飛鳥都可以在它的蔭下築巢
[00:15:01.300 --> 00:15:03.300]  究竟是什麼意思呢?
[00:15:03.300 --> 00:15:05.300]  當時的聽眾
[00:15:05.300 --> 00:15:07.300]  耶穌的門徒
[00:15:07.300 --> 00:15:09.300]  究竟他們明白什麼意思呢?
[00:15:09.300 --> 00:15:13.300]  他們領悟了什麼呢?
[00:15:13.300 --> 00:15:15.300]  我自己去想的時候
[00:15:15.300 --> 00:15:17.300]  最可能令他們振奮
[00:15:17.300 --> 00:15:19.300]  就是當他們聽到
[00:15:19.300 --> 00:15:22.300]  種子會長得很大
[00:15:22.300 --> 00:15:24.300]  大樹成蔭
[00:15:24.300 --> 00:15:27.300]  很容易令人聯想到
[00:15:27.300 --> 00:15:32.300]  那種皇權的尊貴和國家的強盛
[00:15:32.300 --> 00:15:36.300]  當時雅各和約翰這兩兄弟
[00:15:36.300 --> 00:15:40.300]  可能心裡開始想
[00:15:40.300 --> 00:15:44.300]  到時我們是不是應該
[00:15:44.300 --> 00:15:47.300]  在耶穌兩邊
[00:15:47.300 --> 00:15:50.300]  或者求一些官職
[00:15:50.300 --> 00:15:52.300]  也好
[00:15:52.300 --> 00:15:55.300]  如果有這種心態
[00:15:55.300 --> 00:15:57.300]  實在不奇怪
[00:15:57.300 --> 00:15:59.300]  你想想今天
[00:15:59.300 --> 00:16:01.300]  就算今天的社會
[00:16:01.300 --> 00:16:03.300]  很多領袖
[00:16:03.300 --> 00:16:06.300]  都是用建立一個強大的國家
[00:16:06.300 --> 00:16:08.300]  強大的政府
[00:16:08.300 --> 00:16:11.300]  這些口號來吸引人
[00:16:11.300 --> 00:16:14.300]  去支持他們
[00:16:14.300 --> 00:16:17.300]  不過耶穌是不一樣的
[00:16:17.300 --> 00:16:19.300]  祂是天國的主
[00:16:19.300 --> 00:16:20.300]  天國的王
[00:16:20.300 --> 00:16:23.300]  祂要為我們展示一幅
[00:16:23.300 --> 00:16:26.300]  不一樣的角度
[00:16:26.300 --> 00:16:29.300]  這個芥菜種比喻的真正意思是
[00:16:29.300 --> 00:16:32.300]  天國是一個有機體
[00:16:32.300 --> 00:16:34.300]  不是一個架構
[00:16:34.300 --> 00:16:36.300]  不是一個權勢
[00:16:36.300 --> 00:16:37.300]  沒有政府
[00:16:37.300 --> 00:16:39.300]  沒有軍隊
[00:16:39.300 --> 00:16:44.300]  但卻充滿了生命力和影響力
[00:16:44.300 --> 00:16:48.300]  當人願意接受耶穌基督的時候
[00:16:48.300 --> 00:16:50.300]  神的話就像種子一樣
[00:16:50.300 --> 00:16:52.300]  種在人的心裡
[00:16:52.300 --> 00:16:56.300]  人的心靈裡就有變化轉化
[00:16:56.300 --> 00:16:59.300]  而神的國就開始在人的心裡承認
[00:16:59.300 --> 00:17:02.300]  茁壯成長
[00:17:02.300 --> 00:17:05.300]  能夠最後為人遮蔭
[00:17:05.300 --> 00:17:07.300]  安揭的地方
[00:17:07.300 --> 00:17:11.300]  成為其他人的祝福
[00:17:11.300 --> 00:17:13.300]  不過我們也要問
[00:17:13.300 --> 00:17:18.300]  為什麼要用一顆這麼小的芥菜種
[00:17:18.300 --> 00:17:25.300]  比地上其他都小的芥菜種來做比喻呢
[00:17:25.300 --> 00:17:28.300]  首先我們要認識什麼是芥菜
[00:17:28.300 --> 00:17:30.300]  一說到芥菜
[00:17:30.300 --> 00:17:32.300]  一定想到什麼
[00:17:32.300 --> 00:17:37.300]  芥菜鹹蛋肉片湯
[00:17:37.300 --> 00:17:39.300]  的芥菜
[00:17:39.300 --> 00:17:42.300]  但是耶穌所說的芥菜並不是
[00:17:42.300 --> 00:17:45.300]  我們用來煲湯的芥菜
[00:17:45.300 --> 00:17:51.300]  而是用它的種子來做芥辣那種
[00:17:51.300 --> 00:17:57.300]  我們很容易誤會這種芥菜就等於蔬菜
[00:17:57.300 --> 00:18:00.300]  因為這是中東的東西
[00:18:00.300 --> 00:18:04.300]  這個菜字原文應該叫香草
[00:18:04.300 --> 00:18:07.300]  是屬於草本植物
[00:18:07.300 --> 00:18:09.300]  實在它有很多品種
[00:18:09.300 --> 00:18:12.300]  一般都是比較矮小的
[00:18:12.300 --> 00:18:16.300]  開著白色或者黃色或者紫色的花
[00:18:16.300 --> 00:18:19.300]  而耶穌所說的芥菜是不同的
[00:18:19.300 --> 00:18:22.300]  它是另外一種品種
[00:18:22.300 --> 00:18:25.300]  耶穌所說的芥菜會長出大枝
[00:18:25.300 --> 00:18:33.300]  而馬太福音還誇張得像樹一樣
[00:18:33.300 --> 00:18:36.300]  大得像一棵樹
[00:18:36.300 --> 00:18:39.300]  我們從來沒有見過這樣的東西
[00:18:39.300 --> 00:18:43.300]  有些學者說這是誇張的說法
[00:18:43.300 --> 00:18:45.300]  不是真的
[00:18:45.300 --> 00:18:49.300]  但是真的有一些學者很用心
[00:18:49.300 --> 00:18:52.300]  親自到中東去地方去考察
[00:18:52.300 --> 00:18:59.300]  他真的親眼見過像樹一樣高的芥菜
[00:18:59.300 --> 00:19:02.300]  原來這種芥菜是生長得很快
[00:19:02.300 --> 00:19:07.300]  一般都能長到五公尺以上
[00:19:07.300 --> 00:19:11.300]  樹幹根基部分就會生出這些枝離
[00:19:11.300 --> 00:19:13.300]  就像灌木一樣
[00:19:13.300 --> 00:19:15.300]  它的種子很少
[00:19:15.300 --> 00:19:17.300]  長度只有0.1公分
[00:19:17.300 --> 00:19:21.300]  如果將這些種子移植到一個農田
[00:19:21.300 --> 00:19:24.300]  水分比較好營養比較好的地方
[00:19:24.300 --> 00:19:29.300]  它更加可以長到八公尺或十幾公尺
[00:19:29.300 --> 00:19:33.300]  由於它的分枝很多
[00:19:33.300 --> 00:19:39.300]  所以可以供鳥類在當中築巢、棲息
[00:19:39.300 --> 00:19:44.300]  現代的科學家去研究這種植物
[00:19:44.300 --> 00:19:48.300]  為什麼可以長得這麼厲害這麼大這麼高大
[00:19:48.300 --> 00:19:52.300]  原來他說它是用光合作用產生的養分
[00:19:52.300 --> 00:19:56.300]  轉移到自己的體內其他部分
[00:19:56.300 --> 00:19:58.300]  所以有這個特性下
[00:19:58.300 --> 00:20:03.300]  今天的芥菜已經在中東大量被栽種
[00:20:03.300 --> 00:20:11.300]  用它生出的穩定空氣中的二氧化碳
[00:20:11.300 --> 00:20:16.300]  減緩過分排放的二氧化碳
[00:20:16.300 --> 00:20:20.300]  所以對氣候有幫助
[00:20:20.300 --> 00:20:23.300]  不過我們仍然要問
[00:20:23.300 --> 00:20:28.300]  用這麼小的芥菜種做比喻
[00:20:28.300 --> 00:20:30.300]  為什麼要用呢
[00:20:30.300 --> 00:20:36.300]  原來我相信耶穌是想用這個最小的
[00:20:36.300 --> 00:20:40.300]  和它最後長出來成為大樹
[00:20:40.300 --> 00:20:43.300]  做出一個強烈的對比
[00:20:43.300 --> 00:20:47.300]  給人一種驚奇的效果
[00:20:47.300 --> 00:20:51.300]  用來襯托出種子的生命力
[00:20:51.300 --> 00:20:53.300]  那種改變的能力
[00:20:53.300 --> 00:20:57.300]  天國雖然現在看似微小
[00:20:57.300 --> 00:21:00.300]  小到幾乎眼睛都看不到
[00:21:00.300 --> 00:21:01.300]  好像無足輕重
[00:21:01.300 --> 00:21:03.300]  好像芥菜種一樣
[00:21:03.300 --> 00:21:07.300]  但長成之後的力量卻是不可擋
[00:21:07.300 --> 00:21:09.300]  大大出乎人的意料之外
[00:21:09.300 --> 00:21:15.300]  小小的種子竟然變成可以棲身的樑木
[00:21:15.300 --> 00:21:20.300]  所以耶穌所說的其實很簡單有個意思
[00:21:20.300 --> 00:21:22.300]  神國臨在人間
[00:21:22.300 --> 00:21:23.300]  臨在人的中間
[00:21:23.300 --> 00:21:27.300]  要我們留意注意的是
[00:21:27.300 --> 00:21:30.300]  神的道究竟是否在我們心中
[00:21:30.300 --> 00:21:32.300]  成為我們生命和心靈
[00:21:32.300 --> 00:21:34.300]  能夠成為一個轉法
[00:21:34.300 --> 00:21:36.300]  能夠改變我們
[00:21:36.300 --> 00:21:41.300]  而不是在在乎我們身份地位權勢
[00:21:41.300 --> 00:21:44.300]  有什麼威勢
[00:21:44.300 --> 00:21:46.300]  最重要的是
[00:21:46.300 --> 00:21:51.300]  我們究竟有沒有那種生命力
