
[00:00:00.000 --> 00:00:02.000]  各位頂聖會晚安
[00:01:35.000 --> 00:01:37.000]  有請弟兄姊妹
[00:01:37.000 --> 00:01:39.000]  耶穌隨即
[00:01:39.000 --> 00:01:41.000]  催門圖上船
[00:01:41.000 --> 00:01:43.000]  先到對岸
[00:01:43.000 --> 00:01:45.000]  到伯塞大去
[00:01:45.000 --> 00:01:47.000]  等他叫眾人散去
[00:01:47.000 --> 00:02:07.000]  (禮儀)
[00:02:17.000 --> 00:02:41.000]  (禮儀)
[00:02:41.000 --> 00:02:43.000]  這是因為他們
[00:02:43.000 --> 00:02:45.000]  不明白那分餅的事
[00:02:45.000 --> 00:02:51.000]  (禮儀)
[00:02:51.000 --> 00:02:53.000]  我相信大家對今天的故事
[00:02:53.000 --> 00:02:55.000]  一點都不陌生
[00:02:55.000 --> 00:02:57.000]  因為馬福音在第四章
[00:02:57.000 --> 00:02:59.000]  先講述了一個很類近的故事
[00:02:59.000 --> 00:03:01.000]  就是什麼
[00:03:01.000 --> 00:03:03.000]  就是耶穌平靜風浪的故事
[00:03:03.000 --> 00:03:05.000]  是不是
[00:03:05.000 --> 00:03:07.000]  其實這兩個故事
[00:03:07.000 --> 00:03:09.000]  有很多很類似的地方
[00:03:09.000 --> 00:03:11.000]  例如兩者都發生了在晚上
[00:03:11.000 --> 00:03:13.000]  兩者都出現過狂風
[00:03:13.000 --> 00:03:15.000]  或者巨浪
[00:03:15.000 --> 00:03:17.000]  另外門徒都在當中
[00:03:17.000 --> 00:03:19.000]  感到很恐懼
[00:03:19.000 --> 00:03:21.000]  而最後耶穌都分別
[00:03:21.000 --> 00:03:23.000]  去平靜了這些風浪
[00:03:23.000 --> 00:03:25.000]  所以我首先要問的是
[00:03:25.000 --> 00:03:27.000]  為什麼馬可
[00:03:27.000 --> 00:03:29.000]  或者馬可要再一次記載
[00:03:29.000 --> 00:03:31.000]  這個那麼類近那麼相近的神蹟呢
[00:03:31.000 --> 00:03:33.000]  大家有沒有這個疑問
[00:03:33.000 --> 00:03:35.000]  是不是在心裡面
[00:03:35.000 --> 00:03:37.000]  如果說前者
[00:03:37.000 --> 00:03:39.000]  這個平靜風浪的故事
[00:03:39.000 --> 00:03:41.000]  是要告訴我們
[00:03:41.000 --> 00:03:43.000]  不管大自然的權柄和能力
[00:03:43.000 --> 00:03:45.000]  連風和浪
[00:03:45.000 --> 00:03:47.000]  都能夠勝過的時候
[00:03:47.000 --> 00:03:49.000]  那究竟今天這段
[00:03:49.000 --> 00:03:51.000]  耶穌在水面上行走的經文
[00:03:51.000 --> 00:03:53.000]  是想表達什麼呢
[00:03:53.000 --> 00:03:55.000]  今天我們分別
[00:03:55.000 --> 00:03:57.000]  會從兩個角度
[00:03:57.000 --> 00:03:59.000]  或者兩個角色
[00:03:59.000 --> 00:04:01.000]  是耶穌和門徒這兩個角色
[00:04:01.000 --> 00:04:03.000]  一起去看這段故事
[00:04:03.000 --> 00:04:05.000]  從中一起去反思
[00:04:05.000 --> 00:04:07.000]  這個故事對於作為門徒的我們
[00:04:07.000 --> 00:04:09.000]  有什麼提醒
[00:04:09.000 --> 00:04:11.000]  首先我們一起
[00:04:11.000 --> 00:04:13.000]  先去看耶穌這個重要的角色
[00:04:13.000 --> 00:04:15.000]  請聽我讀出四十五節
[00:04:15.000 --> 00:04:17.000]  六章四十五節的經文
[00:04:17.000 --> 00:04:19.000]  他說耶穌隨即
[00:04:19.000 --> 00:04:21.000]  催門徒上船
[00:04:21.000 --> 00:04:23.000]  先渡到對岸
[00:04:23.000 --> 00:04:25.000]  到伯塞大去
[00:04:25.000 --> 00:04:27.000]  等他叫眾人散去
[00:04:27.000 --> 00:04:29.000]  這個故事一開始就說
[00:04:29.000 --> 00:04:31.000]  當耶穌行走
[00:04:31.000 --> 00:04:33.000]  五餅二魚的神蹟之後
[00:04:33.000 --> 00:04:35.000]  他就立即催門徒上船
[00:04:35.000 --> 00:04:37.000]  讓他們渡到對岸
[00:04:37.000 --> 00:04:39.000]  留下他自己
[00:04:39.000 --> 00:04:41.000]  叫眾人散去
[00:04:41.000 --> 00:04:43.000]  然後他再獨自的上船去禱告
[00:04:43.000 --> 00:04:45.000]  都沒有什麼
[00:04:45.000 --> 00:04:47.000]  都很熟悉的
[00:04:47.000 --> 00:04:49.000]  好像耶穌這種的
[00:04:49.000 --> 00:04:51.000]  一些經歷和他會做的事
[00:04:51.000 --> 00:04:53.000]  不過雖然
[00:04:53.000 --> 00:04:55.000]  經文裡面沒有說到
[00:04:55.000 --> 00:04:57.000]  為什麼耶穌要跟門徒分開
[00:04:57.000 --> 00:04:59.000]  事實上其實他們很少
[00:04:59.000 --> 00:05:01.000]  耶穌很少會這樣做
[00:05:01.000 --> 00:05:03.000]  跟門徒分開
[00:05:03.000 --> 00:05:05.000]  不過無論如何我們會看到一件事
[00:05:05.000 --> 00:05:07.000]  就是耶穌在這件事
[00:05:07.000 --> 00:05:09.000]  是採取了主動的角色
[00:05:09.000 --> 00:05:11.000]  沒錯是主動的角色
[00:05:11.000 --> 00:05:13.000]  也因為這樣就成就了之後的事
[00:05:13.000 --> 00:05:15.000]  是不是
[00:05:15.000 --> 00:05:17.000]  好了那我要說
[00:05:17.000 --> 00:05:19.000]  耶穌除了催門徒
[00:05:19.000 --> 00:05:21.000]  上船這件事之外
[00:05:21.000 --> 00:05:23.000]  其實還做了些什麼呢
[00:05:23.000 --> 00:05:25.000]  經文在第47、48節
[00:05:25.000 --> 00:05:27.000]  都告訴了我一件事
[00:05:27.000 --> 00:05:29.000]  他說一到了晚上
[00:05:29.000 --> 00:05:31.000]  耶穌從岸邊遠遠看見
[00:05:31.000 --> 00:05:33.000]  門徒的掙扎
[00:05:33.000 --> 00:05:35.000]  看見他們的困苦
[00:05:35.000 --> 00:05:37.000]  再一次我們看到
[00:05:37.000 --> 00:05:39.000]  看見這個字
[00:05:39.000 --> 00:05:41.000]  看見在馬福音整天的出現
[00:05:41.000 --> 00:05:43.000]  在上一次我們在五餅魚的故事
[00:05:43.000 --> 00:05:45.000]  我們看見看見這個字
[00:05:45.000 --> 00:05:47.000]  看見就是在說
[00:05:47.000 --> 00:05:49.000]  耶穌看見一大班人
[00:05:49.000 --> 00:05:51.000]  就憐憫他們
[00:05:51.000 --> 00:05:53.000]  因為他們如同羊
[00:05:53.000 --> 00:05:55.000]  沒有木人一般
[00:05:55.000 --> 00:05:57.000]  於是就開始教導他們很多事情
[00:05:57.000 --> 00:05:59.000]  而這一次耶穌
[00:05:59.000 --> 00:06:01.000]  因著船隻逆風的緣故
[00:06:01.000 --> 00:06:03.000]  這班門徒控制不了船
[00:06:03.000 --> 00:06:05.000]  搖擾甚苦
[00:06:05.000 --> 00:06:07.000]  在這個時候耶穌再一次
[00:06:07.000 --> 00:06:09.000]  主動地走近這班門徒
[00:06:09.000 --> 00:06:11.000]  雖然我們也有另一個疑惑
[00:06:11.000 --> 00:06:13.000]  我們也不明白
[00:06:13.000 --> 00:06:15.000]  為什麼耶穌可以這麼厲害
[00:06:15.000 --> 00:06:17.000]  可以從岸邊望到這麼遠
[00:06:17.000 --> 00:06:19.000]  可以望到海中心的情況
[00:06:19.000 --> 00:06:21.000]  那當然大家要記得
[00:06:21.000 --> 00:06:23.000]  當時是沒有燈塔的
[00:06:23.000 --> 00:06:25.000]  周圍都漆黑一片的
[00:06:25.000 --> 00:06:27.000]  是不是
[00:06:27.000 --> 00:06:29.000]  不過這次經文代表了我們一個很大的安慰
[00:06:29.000 --> 00:06:31.000]  就是耶穌不單止
[00:06:31.000 --> 00:06:33.000]  看見他門徒的困苦
[00:06:33.000 --> 00:06:35.000]  他也主動地
[00:06:35.000 --> 00:06:37.000]  去走近他們
[00:06:37.000 --> 00:06:39.000]  陸路走不通嗎
[00:06:39.000 --> 00:06:41.000]  就走水路這樣走過去
[00:06:41.000 --> 00:06:43.000]  正如四十八節這樣說
[00:06:43.000 --> 00:06:45.000]  耶穌在水面上行走
[00:06:45.000 --> 00:06:47.000]  往他們那裡去
[00:06:47.000 --> 00:06:49.000]  大家可以想像
[00:06:49.000 --> 00:06:51.000]  這班門徒當時是多麼掙扎
[00:06:51.000 --> 00:06:53.000]  在困苦當中
[00:06:53.000 --> 00:06:55.000]  他看不見耶穌
[00:06:55.000 --> 00:06:57.000]  不過耶穌的眼目從遠處
[00:06:57.000 --> 00:06:59.000]  看見他們
[00:06:59.000 --> 00:07:01.000]  並且在他們最有需要的時候
[00:07:01.000 --> 00:07:03.000]  耶穌主動地走近他們
[00:07:03.000 --> 00:07:05.000]  說起來
[00:07:05.000 --> 00:07:07.000]  我們很多人都經歷過這些狀況
[00:07:07.000 --> 00:07:09.000]  雖然我們看不見耶穌
[00:07:09.000 --> 00:07:11.000]  我們也摸不到祂
[00:07:11.000 --> 00:07:13.000]  但我們已經深深知道
[00:07:13.000 --> 00:07:15.000]  祂是神
[00:07:15.000 --> 00:07:17.000]  並且我們相信祂仍然看顧著我們
[00:07:17.000 --> 00:07:19.000]  因為我們都經歷過
[00:07:19.000 --> 00:07:21.000]  祂的保護
[00:07:21.000 --> 00:07:23.000]  在我們有需要祂的時候
[00:07:23.000 --> 00:07:25.000]  祂就成為我們即時
[00:07:25.000 --> 00:07:27.000]  去世的幫助
[00:07:27.000 --> 00:07:29.000]  因此各位弟兄姊妹
[00:07:29.000 --> 00:07:31.000]  我不知道你們起初
[00:07:31.000 --> 00:07:33.000]  或者我們回顧起初怎樣
[00:07:33.000 --> 00:07:35.000]  回來教會
[00:07:35.000 --> 00:07:37.000]  大家知道我們身為牧者
[00:07:37.000 --> 00:07:39.000]  都是要教朕禮班
[00:07:39.000 --> 00:07:41.000]  有些時候
[00:07:41.000 --> 00:07:43.000]  我們有很多機會去看到
[00:07:43.000 --> 00:07:45.000]  弟兄姊妹所寫的見證
[00:07:45.000 --> 00:07:47.000]  然後我發現很多見證都有一個共通點
[00:07:47.000 --> 00:07:49.000]  就是當中很多弟兄姊妹都會說
[00:07:49.000 --> 00:07:51.000]  我從小就認識神
[00:07:51.000 --> 00:07:53.000]  從小就回教會
[00:07:53.000 --> 00:07:55.000]  或者我們在基督教學校成長
[00:07:55.000 --> 00:07:57.000]  不過亦都因著很多原因
[00:07:57.000 --> 00:07:59.000]  他們離開了神
[00:07:59.000 --> 00:08:01.000]  沒有再回教會
[00:08:01.000 --> 00:08:03.000]  一直到某年某月某日
[00:08:03.000 --> 00:08:05.000]  上帝再一次
[00:08:05.000 --> 00:08:07.000]  去感動他們
[00:08:07.000 --> 00:08:09.000]  藉著一些經歷
[00:08:09.000 --> 00:08:11.000]  藉著一些朋友
[00:08:11.000 --> 00:08:13.000]  他離開了神
[00:08:13.000 --> 00:08:15.000]  但藉著這些病痛
[00:08:15.000 --> 00:08:17.000]  朋友等等
[00:08:17.000 --> 00:08:19.000]  他再一次回到教會當中
[00:08:19.000 --> 00:08:21.000]  去經歷神
[00:08:21.000 --> 00:08:23.000]  我相信這些都是
[00:08:23.000 --> 00:08:25.000]  我們曾經或者身邊的人
[00:08:25.000 --> 00:08:27.000]  經歷過的
[00:08:27.000 --> 00:08:29.000]  所以這件事
[00:08:29.000 --> 00:08:31.000]  有一件事我們一定是明白的
[00:08:31.000 --> 00:08:33.000]  還有我們有經歷過的
[00:08:33.000 --> 00:08:35.000]  或者正在經歷的
[00:08:35.000 --> 00:08:37.000]  就是上帝很主動地去尋找
[00:08:37.000 --> 00:08:39.000]  並且帶領我們回到祂的身邊
[00:08:39.000 --> 00:08:43.000]  昔日這班門徒都一樣
[00:08:43.000 --> 00:08:45.000]  在祂困難的時候
[00:08:45.000 --> 00:08:47.000]  耶穌走近他們
[00:08:47.000 --> 00:08:49.000]  綠路走不到
[00:08:49.000 --> 00:08:51.000]  走過去
[00:08:51.000 --> 00:08:53.000]  請再次聽我讀出四十八節
[00:08:53.000 --> 00:08:55.000]  他看見門徒因風不順
[00:08:55.000 --> 00:08:57.000]  搖擾很苦
[00:08:57.000 --> 00:08:59.000]  天快亮的時候
[00:08:59.000 --> 00:09:01.000]  他在海上行走
[00:09:01.000 --> 00:09:03.000]  往他們那裡去
[00:09:03.000 --> 00:09:05.000]  想要超過他們
[00:09:05.000 --> 00:09:07.000]  這裡聖經描述的
[00:09:07.000 --> 00:09:09.000]  有一句說話都挺特別的
[00:09:09.000 --> 00:09:11.000]  說的是
[00:09:11.000 --> 00:09:13.000]  耶穌走近門徒的方式
[00:09:13.000 --> 00:09:15.000]  是我們不是太明白的
[00:09:15.000 --> 00:09:17.000]  就是說耶穌想要
[00:09:17.000 --> 00:09:19.000]  超過他們
[00:09:19.000 --> 00:09:21.000]  我們一般會跳過這句
[00:09:21.000 --> 00:09:23.000]  因為我們已經明白
[00:09:23.000 --> 00:09:25.000]  頭兩句說什麼
[00:09:25.000 --> 00:09:27.000]  但是原來這句說話
[00:09:27.000 --> 00:09:29.000]  都是非常重要的
[00:09:29.000 --> 00:09:31.000]  是作者萬可
[00:09:31.000 --> 00:09:33.000]  故意加上去的
[00:09:33.000 --> 00:09:35.000]  所以究竟什麼是
[00:09:35.000 --> 00:09:37.000]  耶穌想要超過他們呢
[00:09:37.000 --> 00:09:39.000]  或者有其他的譯本
[00:09:39.000 --> 00:09:41.000]  譯做耶穌想要
[00:09:41.000 --> 00:09:43.000]  在他們旁邊走過去
[00:09:43.000 --> 00:09:45.000]  或者想要在他們旁邊經過
[00:09:45.000 --> 00:09:47.000]  究竟上帝
[00:09:47.000 --> 00:09:49.000]  曾幾何時
[00:09:49.000 --> 00:09:51.000]  曾幾何時在人的旁邊
[00:09:51.000 --> 00:09:53.000]  經過呢
[00:09:53.000 --> 00:09:55.000]  什麼時候
[00:09:55.000 --> 00:09:57.000]  其中一個片段
[00:09:57.000 --> 00:09:59.000]  就是昔日出埃及記的時代
[00:09:59.000 --> 00:10:01.000]  我們一起看舊的聖經
[00:10:01.000 --> 00:10:03.000]  出埃及記三十三章
[00:10:03.000 --> 00:10:05.000]  都邀請大家一起讀
[00:10:05.000 --> 00:10:07.000]  十八至二十三節
[00:10:07.000 --> 00:10:09.000]  預備起
[00:10:09.000 --> 00:10:11.000]  摩西說
[00:10:11.000 --> 00:10:13.000]  求你顯出你的榮耀給我看
[00:10:13.000 --> 00:10:15.000]  求你顯出你的榮耀給我看
[00:10:43.000 --> 00:10:45.000]  求你顯出你的榮耀給我看
[00:10:45.000 --> 00:10:47.000]  求你顯出你的榮耀給我看
[00:10:47.000 --> 00:10:49.000]  求你顯出你的榮耀給我看
[00:10:49.000 --> 00:10:51.000]  求你顯出你的榮耀給我看
[00:10:51.000 --> 00:10:53.000]  求你顯出你的榮耀給我看
[00:10:53.000 --> 00:10:55.000]  求你顯出你的榮耀給我看
[00:10:55.000 --> 00:10:57.000]  求你顯出你的榮耀給我看
[00:10:57.000 --> 00:10:59.000]  求你顯出你的榮耀給我看
[00:10:59.000 --> 00:11:01.000]  求你顯出你的榮耀給我看
[00:11:01.000 --> 00:11:03.000]  求你顯出你的榮耀給我看
[00:11:03.000 --> 00:11:05.000]  求你顯出你的榮耀給我看
[00:11:05.000 --> 00:11:07.000]  求你顯出你的榮耀給我看
[00:11:07.000 --> 00:11:09.000]  求你顯出你的榮耀給我看
[00:11:09.000 --> 00:11:11.000]  求你顯出你的榮耀給我看
[00:11:11.000 --> 00:11:13.000]  昔日在出埃及記的年代
[00:11:13.000 --> 00:11:17.000]  上帝曾經在摩西面前經過
[00:11:17.000 --> 00:11:20.000]  當摩西帶領以色列人出埃及
[00:11:20.000 --> 00:11:22.000]  站在這個西內山的時候
[00:11:22.000 --> 00:11:24.000]  要領受十戒
[00:11:24.000 --> 00:11:26.000]  他就曾經去求問上帝
[00:11:26.000 --> 00:11:28.000]  你要與我們同在
[00:11:28.000 --> 00:11:30.000]  求你與我們同在
[00:11:30.000 --> 00:11:32.000]  在當中他特別去求上帝
[00:11:32.000 --> 00:11:34.000]  去彰顯他的榮耀
[00:11:34.000 --> 00:11:35.000]  接著怎樣
[00:11:35.000 --> 00:11:38.000]  上帝就回應了摩西的呼求
[00:11:38.000 --> 00:11:40.000]  在他面前經過
[00:11:40.000 --> 00:11:42.000]  在出埃及記三十四章六節
[00:11:42.000 --> 00:11:44.000]  亦都告訴我們
[00:11:44.000 --> 00:11:46.000]  耶和華在他面前經過
[00:11:46.000 --> 00:11:48.000]  宣告耶和華
[00:11:48.000 --> 00:11:50.000]  耶和華有憐憫
[00:11:50.000 --> 00:11:51.000]  有恩惠的神
[00:11:51.000 --> 00:11:53.000]  不輕而發怒
[00:11:53.000 --> 00:11:56.000]  且有豐盛的慈愛和信實
[00:11:56.000 --> 00:11:58.000]  好
[00:11:58.000 --> 00:12:00.000]  我們聽聽可以停了
[00:12:00.000 --> 00:12:03.000]  因此回到馬可福音這裡
[00:12:03.000 --> 00:12:06.000]  耶穌在門徒面前經過
[00:12:06.000 --> 00:12:08.000]  代表著什麼
[00:12:08.000 --> 00:12:11.000]  原來是代表著上帝的榮耀
[00:12:11.000 --> 00:12:14.000]  代表著上帝的榮耀
[00:12:14.000 --> 00:12:16.000]  在你面前經過
[00:12:16.000 --> 00:12:19.000]  正如昔日又說上帝在摩西面前
[00:12:19.000 --> 00:12:22.000]  展示祂的榮耀和神聖
[00:12:22.000 --> 00:12:24.000]  同樣耶穌都在專登
[00:12:24.000 --> 00:12:26.000]  專登在耶穌的面前
[00:12:26.000 --> 00:12:28.000]  在門徒的面前去到經過
[00:12:28.000 --> 00:12:32.000]  展示祂的榮耀和神聖
[00:12:32.000 --> 00:12:35.000]  所以這裡告訴我們一件事
[00:12:35.000 --> 00:12:38.000]  原來耶穌在門徒面前行過
[00:12:38.000 --> 00:12:40.000]  不是去打個招呼
[00:12:40.000 --> 00:12:42.000]  不是要嚇他們
[00:12:42.000 --> 00:12:44.000]  而是專登要告訴門徒
[00:12:44.000 --> 00:12:47.000]  祂有上帝的榮耀
[00:12:47.000 --> 00:12:48.000]  總而言之
[00:12:48.000 --> 00:12:50.000]  祂主動的揭示
[00:12:50.000 --> 00:12:52.000]  祂自己就是這位彌賽亞
[00:12:52.000 --> 00:12:54.000]  祂就是上帝的兒子
[00:12:54.000 --> 00:12:59.000]  就是那位要來到人的終極拯救
[00:12:59.000 --> 00:13:00.000]  不過可惜
[00:13:00.000 --> 00:13:04.000]  當時的門徒看不看得見
[00:13:04.000 --> 00:13:06.000]  祂看不見
[00:13:06.000 --> 00:13:08.000]  這些訊息
[00:13:08.000 --> 00:13:09.000]  那些圖像
[00:13:09.000 --> 00:13:11.000]  舊約的訊息
[00:13:11.000 --> 00:13:12.000]  他們應該很容易明白
[00:13:12.000 --> 00:13:14.000]  但是祂看不見
[00:13:14.000 --> 00:13:16.000]  第四十九節祂這樣說
[00:13:16.000 --> 00:13:19.000]  門徒看見祂在海面上走
[00:13:19.000 --> 00:13:20.000]  以為是鬼怪
[00:13:20.000 --> 00:13:23.000]  就喊叫起來
[00:13:23.000 --> 00:13:25.000]  當我們來到這個第二部分
[00:13:25.000 --> 00:13:28.000]  我們去看門徒的角色的時候
[00:13:28.000 --> 00:13:30.000]  我們很清楚看見這件事
[00:13:30.000 --> 00:13:33.000]  就是門徒當時很害怕
[00:13:33.000 --> 00:13:35.000]  祂大聲地喊叫
[00:13:35.000 --> 00:13:38.000]  甚至以為耶穌是鬼怪
[00:13:38.000 --> 00:13:42.000]  總之我們看見很多負面的情緒
[00:13:42.000 --> 00:13:45.000]  這班門徒不是看不見耶穌
[00:13:45.000 --> 00:13:48.000]  我意思是祂看見有個影像
[00:13:48.000 --> 00:13:50.000]  有個耶穌在面前
[00:13:50.000 --> 00:13:52.000]  不過祂在這個恐懼的裡面
[00:13:52.000 --> 00:13:54.000]  祂認不出是耶穌
[00:13:54.000 --> 00:13:56.000]  祂反而以為是撞鬼
[00:13:56.000 --> 00:13:57.000]  俗一點地說
[00:13:57.000 --> 00:13:59.000]  其實也挺諷刺的
[00:13:59.000 --> 00:14:00.000]  對不對
[00:14:00.000 --> 00:14:02.000]  剛剛才說
[00:14:02.000 --> 00:14:06.000]  耶穌要主動向門徒展示祂的神性
[00:14:06.000 --> 00:14:08.000]  祂的榮耀是故意的
[00:14:08.000 --> 00:14:10.000]  然而門徒所看見的是什麼
[00:14:10.000 --> 00:14:12.000]  是相反
[00:14:12.000 --> 00:14:14.000]  是相反 是鬼怪
[00:14:14.000 --> 00:14:17.000]  原來即使耶穌在人的面前經過
[00:14:17.000 --> 00:14:19.000]  人是可以看不見的
[00:14:19.000 --> 00:14:21.000]  即使上帝的蹤跡
[00:14:21.000 --> 00:14:24.000]  在人面前去展示過
[00:14:24.000 --> 00:14:26.000]  人都同樣可以看不到
[00:14:26.000 --> 00:14:29.000]  我不知道大家有沒有同感呢
[00:14:29.000 --> 00:14:32.000]  對於這方面我有一點體會
[00:14:32.000 --> 00:14:35.000]  話說我已經結了婚半年有多
[00:14:35.000 --> 00:14:37.000]  實質是八個月
[00:14:37.000 --> 00:14:40.000]  我和太太也偶爾去回顧
[00:14:40.000 --> 00:14:42.000]  大家初初認識的日子
[00:14:42.000 --> 00:14:45.000]  很多時候我們會聊到一些話題
[00:14:45.000 --> 00:14:47.000]  特別會說一個話題
[00:14:47.000 --> 00:14:50.000]  就是究竟是我主動追求
[00:14:50.000 --> 00:14:53.000]  還是祂主動呢
[00:14:53.000 --> 00:14:57.000]  剛剛初婚也會說這些話題
[00:14:57.000 --> 00:14:59.000]  當然我在其他人面前
[00:14:59.000 --> 00:15:01.000]  我當然會說我是做主動的
[00:15:01.000 --> 00:15:03.000]  我是很尊重祂的
[00:15:03.000 --> 00:15:05.000]  記得有一次我說
[00:15:05.000 --> 00:15:07.000]  祂就說
[00:15:07.000 --> 00:15:10.000]  我覺得自己已經做了很多
[00:15:10.000 --> 00:15:12.000]  一些訊號
[00:15:12.000 --> 00:15:13.000]  即是給了很多訊號
[00:15:13.000 --> 00:15:15.000]  即是說祂已經很主動了
[00:15:15.000 --> 00:15:17.000]  因為當時
[00:15:17.000 --> 00:15:19.000]  總之就是給了很多訊號
[00:15:19.000 --> 00:15:21.000]  我一開始聽完祂說這一句
[00:15:21.000 --> 00:15:23.000]  我就說有嗎
[00:15:23.000 --> 00:15:24.000]  什麼時候啊
[00:15:24.000 --> 00:15:26.000]  祂說當然有
[00:15:26.000 --> 00:15:29.000]  祂說我經常在你的位置旁邊走來走去
[00:15:29.000 --> 00:15:31.000]  經常在你旁邊經過
[00:15:31.000 --> 00:15:33.000]  已經很明顯了
[00:15:33.000 --> 00:15:36.000]  當時我們兩個都分別在港福堂實習
[00:15:36.000 --> 00:15:38.000]  祂就在兒童區
[00:15:38.000 --> 00:15:39.000]  我在學政區
[00:15:39.000 --> 00:15:40.000]  祂的意思是
[00:15:40.000 --> 00:15:42.000]  祂嘗試在我面前
[00:15:42.000 --> 00:15:44.000]  出出入入
[00:15:44.000 --> 00:15:46.000]  增加曝光率之類
[00:15:46.000 --> 00:15:49.000]  這個就是在我旁邊經過
[00:15:49.000 --> 00:15:52.000]  我心想這樣也行嗎
[00:15:52.000 --> 00:15:54.000]  我當時當然回答
[00:15:54.000 --> 00:15:56.000]  是的是我的昔日
[00:15:56.000 --> 00:15:59.000]  一定是目光短淺看不見了
[00:15:59.000 --> 00:16:01.000]  當時我這樣跟祂說
[00:16:01.000 --> 00:16:03.000]  但是我想說的是
[00:16:03.000 --> 00:16:05.000]  當時我就好像這些門徒一樣
[00:16:05.000 --> 00:16:07.000]  我看不見耶穌
[00:16:07.000 --> 00:16:09.000]  我都看不見我另一半
[00:16:09.000 --> 00:16:11.000]  將來的另一半
[00:16:11.000 --> 00:16:13.000]  我不知道是不是太過專心做事
[00:16:13.000 --> 00:16:14.000]  還是真的太過遲鈍
[00:16:14.000 --> 00:16:16.000]  應該都是後者
[00:16:16.000 --> 00:16:17.000]  我的意思是
[00:16:17.000 --> 00:16:19.000]  我不是看不見祂這個人
[00:16:19.000 --> 00:16:21.000]  祂經常都可能在我旁邊出入
[00:16:21.000 --> 00:16:23.000]  但是我卻認不出
[00:16:23.000 --> 00:16:26.000]  那個原來就是signal
[00:16:26.000 --> 00:16:28.000]  一個很重要的signal
[00:16:28.000 --> 00:16:30.000]  當然很感恩
[00:16:30.000 --> 00:16:33.000]  上帝後來都有很奇妙的心意
[00:16:33.000 --> 00:16:34.000]  加上很多人的祝福
[00:16:34.000 --> 00:16:37.000]  我們最後在當中走在一起
[00:16:37.000 --> 00:16:38.000]  不過我想說的是
[00:16:38.000 --> 00:16:42.000]  作為一個人認不出心儀的對象
[00:16:42.000 --> 00:16:45.000]  我們固然感到很可惜
[00:16:45.000 --> 00:16:47.000]  但是更何況一個記憶圖
[00:16:47.000 --> 00:16:49.000]  竟然認不出
[00:16:49.000 --> 00:16:52.000]  上帝對人所發出的signal
[00:16:52.000 --> 00:16:54.000]  試問這是多麼的遺憾呢
[00:16:54.000 --> 00:16:56.000]  或者我再說一次
