
[00:00:00.000 --> 00:00:03.000]  在我剛剛信耶穌是高中的時候
[00:01:51.000 --> 00:01:53.000]  還有另外一種生命的描述
[00:01:53.000 --> 00:01:55.000]  可以幫助我們來明白
[00:01:55.000 --> 00:01:57.000]  他說就像耶穌
[00:01:57.000 --> 00:02:00.000]  耶穌死在十字架上
[00:02:00.000 --> 00:02:02.000]  所以當我們的罪
[00:02:02.000 --> 00:02:04.000]  跟耶穌死在十字架上的時候
[00:02:04.000 --> 00:02:06.000]  我們就可以進入埋葬
[00:02:06.000 --> 00:02:08.000]  所以在墳墓裡面
[00:02:08.000 --> 00:02:09.000]  所以在墳墓裡面
[00:02:09.000 --> 00:02:10.000]  祂自終會什麼
[00:02:10.000 --> 00:02:12.000]  復活
[00:02:12.000 --> 00:02:13.000]  所以復活以後
[00:02:13.000 --> 00:02:15.000]  就享受復活所有能力跟生命
[00:02:15.000 --> 00:02:16.000]  所以你生命應該很精彩
[00:02:16.000 --> 00:02:18.000]  很豐盛
[00:02:18.000 --> 00:02:20.000]  所以如果你沒有那麼豐盛
[00:02:20.000 --> 00:02:22.000]  那你可能還在墳墓裡面
[00:02:22.000 --> 00:02:23.000]  所以你問隔壁的人
[00:02:23.000 --> 00:02:24.000]  你是已經復活了
[00:02:24.000 --> 00:02:28.000]  還是還在墳墓裡面
[00:02:28.000 --> 00:02:30.000]  這些都是一種描述
[00:02:30.000 --> 00:02:31.000]  而且用靠聖經來描述
[00:02:31.000 --> 00:02:34.000]  你到底生命的光景在哪裡
[00:02:34.000 --> 00:02:37.000]  那今天要來跟你分享
[00:02:37.000 --> 00:02:38.000]  其實生命的光景
[00:02:38.000 --> 00:02:40.000]  跟我今天分享很有關係
[00:02:40.000 --> 00:02:42.000]  因為我知道很多人在教會裡面
[00:02:42.000 --> 00:02:43.000]  很久了
[00:02:43.000 --> 00:02:46.000]  可能已經來教會十年、二十年
[00:02:46.000 --> 00:02:47.000]  有二十年了嗎
[00:02:47.000 --> 00:02:48.000]  有嗎?
[00:02:48.000 --> 00:02:50.000]  正賢有二十年嗎?
[00:02:50.000 --> 00:02:52.000]  沒有 年紀很輕
[00:02:52.000 --> 00:02:54.000]  沒有
[00:02:54.000 --> 00:02:56.000]  但是我不知道
[00:02:56.000 --> 00:02:58.000]  當你認識耶穌那麼久
[00:02:58.000 --> 00:03:00.000]  到底你現在生命的光景在哪裡
[00:03:00.000 --> 00:03:04.000]  你怎麼去面對你生命的光景
[00:03:04.000 --> 00:03:05.000]  這是很實際的問題
[00:03:05.000 --> 00:03:08.000]  但是常常很多人很努力
[00:03:08.000 --> 00:03:10.000]  其實我發現很多弟兄妹是很努力的
[00:03:10.000 --> 00:03:11.000]  你很努力服事
[00:03:11.000 --> 00:03:13.000]  你很努力讀聖經
[00:03:13.000 --> 00:03:15.000]  你很努力做某一些事情
[00:03:15.000 --> 00:03:18.000]  甚至很多人喜歡爆肝
[00:03:18.000 --> 00:03:20.000]  來服事
[00:03:20.000 --> 00:03:21.000]  我不知道
[00:03:21.000 --> 00:03:23.000]  但是我知道你發了很多的力氣
[00:03:23.000 --> 00:03:24.000]  很多的精神
[00:03:24.000 --> 00:03:27.000]  該到你生命裡頭產生什麼結局
[00:03:27.000 --> 00:03:29.000]  是快樂呢
[00:03:29.000 --> 00:03:31.000]  是興奮呢
[00:03:31.000 --> 00:03:33.000]  還是你常常想說
[00:03:33.000 --> 00:03:35.000]  應該輪我休息了吧
[00:03:35.000 --> 00:03:39.000]  還是你是進入一個耗盡的生命裡面
[00:03:39.000 --> 00:03:42.000]  你覺得你已經沒有力氣了
[00:03:42.000 --> 00:03:43.000]  還是你在每一次服事裡面
[00:03:43.000 --> 00:03:45.000]  你都覺得很喜樂、很快樂
[00:03:45.000 --> 00:03:47.000]  而且很有盼望
[00:03:47.000 --> 00:03:49.000]  還是在你幾乎生活裡面
[00:03:49.000 --> 00:03:50.000]  你覺得
[00:03:50.000 --> 00:03:53.000]  哇 信耶穌真好
[00:03:53.000 --> 00:03:56.000]  還是很多的想法
[00:03:56.000 --> 00:03:59.000]  幹嘛信耶穌
[00:03:59.000 --> 00:04:01.000]  禮拜天都要去教會
[00:04:01.000 --> 00:04:04.000]  而且不知道在聽什麼、講什麼
[00:04:04.000 --> 00:04:07.000]  跟我根本沒有關係
[00:04:07.000 --> 00:04:08.000]  甚至你會幾乎
[00:04:08.000 --> 00:04:10.000]  有的弟兄妹你還有一些期盼
[00:04:10.000 --> 00:04:11.000]  你覺得他們好像
[00:04:11.000 --> 00:04:15.000]  沒有你想像中的溫柔、可愛、大方、美麗
[00:04:15.000 --> 00:04:17.000]  他們還是很多的嫉妒
[00:04:17.000 --> 00:04:20.000]  很多的紛爭
[00:04:20.000 --> 00:04:22.000]  在教會裡面還是有小群體
[00:04:22.000 --> 00:04:23.000]  就發現我跟誰比較好
[00:04:23.000 --> 00:04:25.000]  我跟誰還是不好
[00:04:25.000 --> 00:04:27.000]  我覺得還是考驗他
[00:04:27.000 --> 00:04:29.000]  雖然看到他說你好
[00:04:29.000 --> 00:04:30.000]  但是喜酒甚為色
[00:04:30.000 --> 00:04:32.000]  很多姊妹常做這種東西
[00:04:32.000 --> 00:04:34.000]  你就會覺得
[00:04:34.000 --> 00:04:37.000]  怎麼要跟他在一起呢
[00:04:37.000 --> 00:04:39.000]  我在講的是一個真實生命的光景
[00:04:39.000 --> 00:04:40.000]  為什麼會這樣子
[00:04:40.000 --> 00:04:42.000]  今天就特別來分享
[00:04:42.000 --> 00:04:44.000]  我要來分享羅馬書第八章
[00:04:44.000 --> 00:04:46.000]  第十四節到十七節
[00:04:46.000 --> 00:04:55.000]  請翻開聖經
[00:04:55.000 --> 00:05:00.000]  羅馬書第八章
[00:05:00.000 --> 00:05:05.000]  第十四節到十七節
[00:05:05.000 --> 00:05:07.000]  在新約聖經217頁
[00:05:07.000 --> 00:05:10.000]  我們一起來讀十四節到十七節
[00:05:10.000 --> 00:05:14.000]  因為凡被神的靈引導的都是神的兒子
[00:05:14.000 --> 00:05:16.000]  你們所受的不是奴僕的心
[00:05:16.000 --> 00:05:17.000]  人就害怕
[00:05:17.000 --> 00:05:19.000]  所受的乃是兒子的心
[00:05:19.000 --> 00:05:21.000]  因此我們呼叫阿爸父
[00:05:21.000 --> 00:05:23.000]  聖靈與我們的心同正
[00:05:23.000 --> 00:05:24.000]  我們是神的兒女
[00:05:24.000 --> 00:05:26.000]  既是兒女便是後世
[00:05:26.000 --> 00:05:27.000]  就是神的後世
[00:05:27.000 --> 00:05:29.000]  和基督同做後世
[00:05:29.000 --> 00:05:31.000]  如果我們和他一同受苦
[00:05:31.000 --> 00:05:33.000]  也必和他一同得榮耀
[00:05:33.000 --> 00:05:34.000]  我們一起來禱告
[00:05:34.000 --> 00:05:35.000]  親愛的主
[00:05:35.000 --> 00:05:37.000]  我再次來奉你的名來宣告
[00:05:37.000 --> 00:05:41.000]  請祢讓祢的話語成為我們耳口的力量
[00:05:41.000 --> 00:05:45.000]  請祢聖靈來幫助我們進入真理的啟示跟智慧當中
[00:05:45.000 --> 00:05:47.000]  所以我們所要明白的是
[00:05:47.000 --> 00:05:49.000]  主祢的話產生的力道
[00:05:49.000 --> 00:05:51.000]  幫助我們生命成長
[00:05:51.000 --> 00:05:53.000]  幫助我們認清楚一些事實
[00:05:53.000 --> 00:05:55.000]  幫助我們認清楚我們生命的光景
[00:05:55.000 --> 00:05:56.000]  親愛的主
[00:05:56.000 --> 00:05:58.000]  今天早上我們來到你面前
[00:05:58.000 --> 00:05:59.000]  我們不是空空的來
[00:05:59.000 --> 00:06:00.000]  我們來到你面前
[00:06:00.000 --> 00:06:03.000]  我們也準備好我們自己成為禮物獻上給你
[00:06:03.000 --> 00:06:04.000]  所以我們也準備好
[00:06:04.000 --> 00:06:06.000]  我們好像成為一個器皿
[00:06:06.000 --> 00:06:08.000]  我們要來領受你的豐盛
[00:06:08.000 --> 00:06:10.000]  幫助我們可以飽足的回家
[00:06:10.000 --> 00:06:12.000]  讓我們在每一天的生活當中
[00:06:12.000 --> 00:06:15.000]  來真正知道我們是你的兒女
[00:06:15.000 --> 00:06:16.000]  謝謝主
[00:06:16.000 --> 00:06:18.000]  奉耶穌基督的名禱告
[00:06:18.000 --> 00:06:19.000]  Amen
[00:06:19.000 --> 00:06:21.000]  這段經文我給它定義一個題目叫做
[00:06:21.000 --> 00:06:22.000]  父愛不缺席
[00:06:22.000 --> 00:06:24.000]  這裡你看見沒有看到愛這個字
[00:06:24.000 --> 00:06:26.000]  但是為什麼要這樣跟你分享
[00:06:26.000 --> 00:06:28.000]  因為從14節開始
[00:06:28.000 --> 00:06:30.000]  他說因為凡被神的引導的
[00:06:30.000 --> 00:06:31.000]  勾勢神的兒子
[00:06:31.000 --> 00:06:33.000]  這裡是一個應許
[00:06:33.000 --> 00:06:34.000]  或者這是一個
[00:06:34.000 --> 00:06:36.000]  讓你看見說就是
[00:06:36.000 --> 00:06:37.000]  每一個在教會裡面的人
[00:06:37.000 --> 00:06:39.000]  應該勾勢神的兒子
[00:06:39.000 --> 00:06:42.000]  羅馬人書是給羅馬教會的
[00:06:42.000 --> 00:06:45.000]  所以他真正的對象是弟兄姊妹
[00:06:45.000 --> 00:06:47.000]  所以每一個人應該是
[00:06:47.000 --> 00:06:49.000]  知道自己是神的兒子
[00:06:49.000 --> 00:06:52.000]  但真的是這樣嗎
[00:06:52.000 --> 00:06:54.000]  保羅告訴羅馬人教會說
[00:06:54.000 --> 00:06:55.000]  你們應該
[00:06:55.000 --> 00:06:58.000]  他說你們所受的不是奴僕的心
[00:06:58.000 --> 00:06:59.000]  人就害怕
[00:06:59.000 --> 00:07:01.000]  所受的乃是兒子的心
[00:07:01.000 --> 00:07:03.000]  他告訴他們說你應該是兒子
[00:07:03.000 --> 00:07:05.000]  但是為什麼你們還覺得
[00:07:05.000 --> 00:07:07.000]  你們是奴僕呢
[00:07:07.000 --> 00:07:09.000]  如果他們心裡沒有奴僕的心
[00:07:09.000 --> 00:07:11.000]  保羅就不用提奴僕的心這件事
[00:07:11.000 --> 00:07:12.000]  如果他們心裡是兒子
[00:07:12.000 --> 00:07:13.000]  就說你們是兒子就好了
[00:07:13.000 --> 00:07:14.000]  根本不用再提
[00:07:14.000 --> 00:07:16.000]  但是為什麼要提呢
[00:07:16.000 --> 00:07:18.000]  原來在整個教會裡面
[00:07:18.000 --> 00:07:21.000]  存在一個想法或一個概念
[00:07:21.000 --> 00:07:23.000]  那概念一直侵擾我們的生命
[00:07:23.000 --> 00:07:25.000]  讓我們沒辦法成長
[00:07:25.000 --> 00:07:28.000]  就是我們以為我們還是奴僕
[00:07:28.000 --> 00:07:30.000]  或者另外一個角度
[00:07:30.000 --> 00:07:35.000]  就是我們以為我們是孤兒
[00:07:35.000 --> 00:07:37.000]  一個孤兒靈進到我們的生命裡頭
[00:07:37.000 --> 00:07:38.000]  讓我們覺得
[00:07:38.000 --> 00:07:40.000]  在這樣一個大家庭裡面
[00:07:40.000 --> 00:07:44.000]  你還覺得你是孤兒
[00:07:44.000 --> 00:07:46.000]  這很特別啊
[00:07:46.000 --> 00:07:47.000]  為什麼特別 你想一想
[00:07:47.000 --> 00:07:49.000]  若是我們在一個家庭裡面
[00:07:49.000 --> 00:07:50.000]  你會在這個家庭裡面
[00:07:50.000 --> 00:07:53.000]  你一直覺得你不屬於這個家庭嗎
[00:07:53.000 --> 00:07:56.000]  若覺得你不屬於這個家庭
[00:07:56.000 --> 00:07:59.000]  那不是代表你是孤兒嗎
[00:07:59.000 --> 00:08:01.000]  但是我常常聽到弟兄妹跟我分享
[00:08:01.000 --> 00:08:03.000]  他我覺得來教會很久
[00:08:03.000 --> 00:08:07.000]  我覺得還是不屬於這裡
[00:08:07.000 --> 00:08:10.000]  我還是覺得還是不屬於這裡
[00:08:10.000 --> 00:08:11.000]  那我就會覺得很特別
[00:08:11.000 --> 00:08:12.000]  如果只有他一個人
[00:08:12.000 --> 00:08:13.000]  如果兩個人
[00:08:13.000 --> 00:08:14.000]  如果三個人 如果四個人
[00:08:14.000 --> 00:08:16.000]  如果這一群人都這樣講
[00:08:16.000 --> 00:08:17.000]  我就覺得
[00:08:17.000 --> 00:08:19.000]  那可能這裡太沒有愛心了
[00:08:19.000 --> 00:08:20.000]  可是我常常發現不是
[00:08:20.000 --> 00:08:21.000]  是同樣的事情
[00:08:21.000 --> 00:08:23.000]  不一樣的反應出來
[00:08:23.000 --> 00:08:25.000]  有人說我覺得我不屬於這裡
[00:08:25.000 --> 00:08:26.000]  可是有人說
[00:08:26.000 --> 00:08:27.000]  我覺得我在這裡
[00:08:27.000 --> 00:08:29.000]  好好喔 我覺得大家都很愛我
[00:08:29.000 --> 00:08:31.000]  我就想說為什麼會這樣呢
[00:08:31.000 --> 00:08:32.000]  同一個群體
[00:08:32.000 --> 00:08:33.000]  為什麼會產生兩種結果
[00:08:33.000 --> 00:08:35.000]  或極端的結果呢
[00:08:35.000 --> 00:08:36.000]  其實跟這段經文
[00:08:36.000 --> 00:08:39.000]  要告訴我們事情有關係
[00:08:39.000 --> 00:08:43.000]  天父的愛是不會缺席的
[00:08:43.000 --> 00:08:45.000]  他一直看顧你
[00:08:45.000 --> 00:08:47.000]  不管你生活在哪一個環節
[00:08:47.000 --> 00:08:48.000]  不管你生命當中
[00:08:48.000 --> 00:08:50.000]  碰到什麼困難
[00:08:50.000 --> 00:08:52.000]  這裡是告訴你
[00:08:52.000 --> 00:08:57.000]  天父的愛從來沒有離開過我們
[00:08:57.000 --> 00:08:59.000]  你只是覺得
[00:08:59.000 --> 00:09:01.000]  或你只是在生命當中
[00:09:01.000 --> 00:09:03.000]  你碰到一些不能解釋的
[00:09:03.000 --> 00:09:05.000]  你只是覺得
[00:09:05.000 --> 00:09:08.000]  上帝不愛我
[00:09:08.000 --> 00:09:12.000]  上帝沒有我所想像那麼喜歡我
[00:09:12.000 --> 00:09:14.000]  但事實是如此嗎
[00:09:14.000 --> 00:09:15.000]  我們來看看
[00:09:15.000 --> 00:09:18.000]  上帝要來告訴我們什麼事情
[00:09:18.000 --> 00:09:19.000]  我剛剛跟你分享
[00:09:19.000 --> 00:09:22.000]  在我生命的成長光景當中
[00:09:22.000 --> 00:09:23.000]  有人來告訴我
[00:09:23.000 --> 00:09:25.000]  有兩個圖像來告訴我說
[00:09:25.000 --> 00:09:28.000]  有生命的光景
[00:09:28.000 --> 00:09:30.000]  可以用什麼樣來檢測
[00:09:30.000 --> 00:09:31.000]  來明白 來知道
[00:09:31.000 --> 00:09:34.000]  可以用出埃及的事情
[00:09:34.000 --> 00:09:36.000]  可以用耶穌在吉塞斯加上
[00:09:36.000 --> 00:09:39.000]  死裡復活的這件事來描述
[00:09:39.000 --> 00:09:42.000]  但是其實真正可以不讓我們成長
[00:09:42.000 --> 00:09:43.000]  讓我們生命當中
[00:09:43.000 --> 00:09:45.000]  沒有辦法那麼努力
[00:09:45.000 --> 00:09:46.000]  而且我們那麼願意認真
[00:09:46.000 --> 00:09:47.000]  沒有辦法成長
[00:09:47.000 --> 00:09:49.000]  有一個很重要的原因
[00:09:49.000 --> 00:09:51.000]  叫做孤兒的靈
[00:09:51.000 --> 00:09:52.000]  而這孤兒的靈
[00:09:52.000 --> 00:09:53.000]  在我們的生命當中
[00:09:53.000 --> 00:09:55.000]  就產生一個現象
[00:09:55.000 --> 00:09:56.000]  讓我們開始自卑
[00:09:56.000 --> 00:09:57.000]  讓我們開始
[00:09:57.000 --> 00:09:58.000]  不知道我們自己的身分
[00:09:58.000 --> 00:10:00.000]  讓我們對人際關係
[00:10:00.000 --> 00:10:02.000]  有一個害怕跟恐懼
[00:10:02.000 --> 00:10:06.000]  所以這些都是一個原因
[00:10:06.000 --> 00:10:09.000]  在教會大概這十年
[00:10:09.000 --> 00:10:13.000]  大概就是很多教會就在分享
[00:10:13.000 --> 00:10:14.000]  一件事就是
[00:10:14.000 --> 00:10:17.000]  原來這個時代叫做
[00:10:17.000 --> 00:10:19.000]  沒有父親的時代
[00:10:19.000 --> 00:10:22.000]  其實從社會的現象是這樣子的
[00:10:22.000 --> 00:10:24.000]  是真的
[00:10:24.000 --> 00:10:27.000]  越來越多的家庭破碎
[00:10:27.000 --> 00:10:29.000]  越來越多的人
[00:10:29.000 --> 00:10:32.000]  他們有父母好像沒有父母
[00:10:32.000 --> 00:10:35.000]  所以他們可能是隔代教養
[00:10:35.000 --> 00:10:38.000]  他們可能是單親家庭
[00:10:38.000 --> 00:10:39.000]  整個社會的破碎
[00:10:39.000 --> 00:10:41.000]  以及人的養成裡面
[00:10:41.000 --> 00:10:44.000]  就開始對家庭
[00:10:44.000 --> 00:10:47.000]  對父母這件事情
[00:10:47.000 --> 00:10:50.000]  很多東西開始不在意
[00:10:50.000 --> 00:10:52.000]  但在屬靈在教會裡面
[00:10:52.000 --> 00:10:54.000]  是不是也是如此
[00:10:54.000 --> 00:10:56.000]  所以很多人在教會裡面
[00:10:56.000 --> 00:10:59.000]  一直找不到自己的位置
[00:10:59.000 --> 00:11:00.000]  雖然來了
[00:11:00.000 --> 00:11:01.000]  但是不知道
[00:11:01.000 --> 00:11:03.000]  生命成長的方向
[00:11:03.000 --> 00:11:04.000]  也不知道自己的身分
[00:11:04.000 --> 00:11:05.000]  可是腦袋知道
[00:11:05.000 --> 00:11:06.000]  我是上帝的女兒
[00:11:06.000 --> 00:11:07.000]  當我信耶穌那一天
[00:11:07.000 --> 00:11:08.000]  我就是成為神的女兒
[00:11:08.000 --> 00:11:11.000]  我們問答你都會答得對
[00:11:11.000 --> 00:11:13.000]  但是真的回到你的心裡面
[00:11:13.000 --> 00:11:14.000]  你的生命裡頭
[00:11:14.000 --> 00:11:20.000]  是活出神兒子生命的價值跟位分來嗎
[00:11:20.000 --> 00:11:21.000]  你有沒有想過
[00:11:21.000 --> 00:11:24.000]  僕人或是故宮
[00:11:24.000 --> 00:11:28.000]  他是可以選擇休息的
[00:11:28.000 --> 00:11:31.000]  老基法規定只有八小時上班
[00:11:31.000 --> 00:11:33.000]  或超過八小時
[00:11:33.000 --> 00:11:35.000]  要加班費
[00:11:35.000 --> 00:11:36.000]  或超開鍋
[00:11:36.000 --> 00:11:39.000]  是可以拒絕上班的
[00:11:39.000 --> 00:11:41.000]  兒子呢
[00:11:41.000 --> 00:11:45.000]  兒子只能當八小時的兒子嗎
[00:11:45.000 --> 00:11:48.000]  兒子是永遠是兒子的
[00:11:48.000 --> 00:11:49.000]  你若不認識
[00:11:49.000 --> 00:11:51.000]  原來兒子這個身分是永遠的
[00:11:51.000 --> 00:11:56.000]  你就會把自己變成故宮
[00:11:56.000 --> 00:11:58.000]  為什麼聖經這樣描述
[00:11:58.000 --> 00:12:01.000]  因為這是很弔詭的一件事
[00:12:01.000 --> 00:12:03.000]  若我們不明白我們是神的兒子
[00:12:03.000 --> 00:12:05.000]  我們就會落入
[00:12:05.000 --> 00:12:10.000]  奴隸是故宮的身分裡面
[00:12:10.000 --> 00:12:15.000]  所以有一個作者叫傑克福斯特
[00:12:15.000 --> 00:12:18.000]  這個是在世界當中
[00:12:18.000 --> 00:12:21.000]  在教會界裡面是一個描述
[00:12:21.000 --> 00:12:24.000]  在分享關乎天父的愛
[00:12:24.000 --> 00:12:30.000]  關乎神兒子生命的性行
[00:12:30.000 --> 00:12:34.000]  是很出名的一個牧師
[00:12:34.000 --> 00:12:36.000]  他裡頭就分享到一件事
[00:12:36.000 --> 00:12:38.000]  所以我今天也把它列出來
[00:12:38.000 --> 00:12:39.000]  讓你們來看見
[00:12:39.000 --> 00:12:41.000]  就是他分享到呢
[00:12:41.000 --> 00:12:42.000]  原來在我們生命當中
[00:12:42.000 --> 00:12:43.000]  若我們在原生家庭
[00:12:43.000 --> 00:12:45.000]  我們受了傷
[00:12:45.000 --> 00:12:48.000]  其實孤兒的靈就開始養成
[00:12:48.000 --> 00:12:50.000]  他分享了有十二個階段
[00:12:50.000 --> 00:12:51.000]  而這十二階段
[00:12:51.000 --> 00:12:53.000]  我今天要跟你分享的意思是
[00:12:53.000 --> 00:12:55.000]  我希望在透過這十二階段
[00:12:55.000 --> 00:12:59.000]  你去比對你現在的生命
[00:12:59.000 --> 00:13:04.000]  到底我是不是活在孤兒的靈裡面
[00:13:04.000 --> 00:13:06.000]  你去比對一下
[00:13:06.000 --> 00:13:07.000]  我不一定說你是
[00:13:07.000 --> 00:13:09.000]  我很希望你不是
[00:13:09.000 --> 00:13:10.000]  因為你不是就代表
[00:13:10.000 --> 00:13:13.000]  你是一個健康的兒子
[00:13:13.000 --> 00:13:14.000]  然後我就看見
[00:13:14.000 --> 00:13:17.000]  你的生命的成熟就很精彩
[00:13:17.000 --> 00:13:19.000]  但若我們一直落在
[00:13:19.000 --> 00:13:22.000]  那個孤兒的靈裡面
[00:13:22.000 --> 00:13:23.000]  落在奴僕的靈裡面
[00:13:23.000 --> 00:13:27.000]  那你會發現你很辛苦
[00:13:27.000 --> 00:13:29.000]  就算你很認真的服侍
[00:13:29.000 --> 00:13:32.000]  各位很辛苦
[00:13:32.000 --> 00:13:37.000]  不知道原來你是神兒子的身分
[00:13:37.000 --> 00:13:39.000]  所以第一個我就來跟你分享
[00:13:39.000 --> 00:13:41.000]  在父愛中
[00:13:41.000 --> 00:13:44.000]  我們懷有僕人的心
[00:13:44.000 --> 00:13:46.000]  這是很可惜的
[00:13:46.000 --> 00:13:49.000]  那僕人的心是孤兒的靈
[00:13:49.000 --> 00:13:50.000]  在這裡說什麼呢
[00:13:50.000 --> 00:13:53.000]  這是說
[00:13:53.000 --> 00:13:56.000]  你們所受的不是奴僕的心
[00:13:56.000 --> 00:13:58.000]  受這個字是領受的意思
[00:13:58.000 --> 00:14:00.000]  是得著的意思
[00:14:00.000 --> 00:14:01.000]  在文明裡面
[00:14:01.000 --> 00:14:03.000]  就是你要得著
[00:14:03.000 --> 00:14:06.000]  你要得到兒子的心
[00:14:06.000 --> 00:14:11.000]  可是我們卻得著奴僕的心
[00:14:11.000 --> 00:14:13.000]  所以我們這樣生活裡面
[00:14:13.000 --> 00:14:15.000]  你會發現就在上帝的愛裡面
[00:14:15.000 --> 00:14:18.000]  他是活出海鮮奴僕的樣子
[00:14:18.000 --> 00:14:19.000]  以色列已經給我們看見
[00:14:19.000 --> 00:14:21.000]  他們就是如此
[00:14:21.000 --> 00:14:23.000]  所以有幾點我們來
[00:14:23.000 --> 00:14:25.000]  請你來看看來思考一下
[00:14:25.000 --> 00:14:27.000]  第一個就是我們
[00:14:27.000 --> 00:14:29.000]  聚焦在父母權柄的錯誤
[00:14:29.000 --> 00:14:30.000]  那個意思是這樣
[00:14:30.000 --> 00:14:33.000]  就是當你父母做錯了一件事
[00:14:33.000 --> 00:14:34.000]  在你很小的時候
[00:14:34.000 --> 00:14:36.000]  做錯一件事在你身上
[00:14:36.000 --> 00:14:40.000]  開始你就會記住這件事
[00:14:40.000 --> 00:14:43.000]  而把這件事當作
[00:14:43.000 --> 00:14:47.000]  好像你父母只做這件事在你身上
[00:14:47.000 --> 00:14:49.000]  你知道其實父母是不是做一些錯事
[00:14:49.000 --> 00:14:50.000]  不一定是錯事
[00:14:50.000 --> 00:14:52.000]  比如說我舉個例好了
[00:14:52.000 --> 00:14:54.000]  比如說你在很小的時候
[00:14:54.000 --> 00:14:56.000]  你衝到廚房
[00:14:56.000 --> 00:14:58.000]  你爸媽在做菜
[00:14:58.000 --> 00:14:59.000]  火在燒
[00:14:59.000 --> 00:15:01.000]  鍋子在燒著
[00:15:01.000 --> 00:15:02.000]  在切菜
[00:15:02.000 --> 00:15:03.000]  你衝到廚房
[00:15:03.000 --> 00:15:08.000]  請問他會怎麼處理你
[00:15:08.000 --> 00:15:10.000]  說什麼
[00:15:10.000 --> 00:15:12.000]  快出去
[00:15:12.000 --> 00:15:13.000]  很溫柔的
[00:15:13.000 --> 00:15:14.000]  請你快出去
[00:15:14.000 --> 00:15:15.000]  會嗎
[00:15:15.000 --> 00:15:16.000]  我們很緊張
[00:15:16.000 --> 00:15:17.000]  因為他衝過來
[00:15:17.000 --> 00:15:19.000]  所以你一定會做什麼
[00:15:19.000 --> 00:15:20.000]  很快的叫他出去
[00:15:20.000 --> 00:15:21.000]  很快叫他出去
[00:15:21.000 --> 00:15:23.000]  你的口氣會什麼
