
[00:00:00.000 --> 00:00:03.000]  我們再一次在神面前安靜
[00:03:26.000 --> 00:03:28.000]  你知道在四十年裏面
[00:03:28.000 --> 00:03:31.000]  以色列人學了甚麼功課呢?
[00:03:31.000 --> 00:03:33.000]  或者簡單些說
[00:03:33.000 --> 00:03:35.000]  以色列人一出埃及
[00:03:35.000 --> 00:03:37.000]  學的第一樣功課
[00:03:37.000 --> 00:03:39.000]  是甚麼呢?
[00:03:39.000 --> 00:03:40.000]  我們看看輔助經文
[00:03:40.000 --> 00:03:46.000]  初埃及記十五章廿四到廿六節
[00:03:46.000 --> 00:03:48.000]  找到我們一起讀出來
[00:03:48.000 --> 00:03:51.000]  第二十四到二十六節預備起
[00:03:51.000 --> 00:03:52.000]  一出埃及
[00:03:52.000 --> 00:03:54.000]  只是三日
[00:03:54.000 --> 00:03:56.000]  三日之前
[00:03:56.000 --> 00:03:58.000]  他們經過紅海
[00:03:58.000 --> 00:03:59.000]  然後那些追兵
[00:03:59.000 --> 00:04:01.000]  埃及的追兵來到紅海
[00:04:01.000 --> 00:04:03.000]  當以色列人過了紅海
[00:04:03.000 --> 00:04:05.000]  紅海的水就合起來
[00:04:05.000 --> 00:04:07.000]  將埃及的追兵
[00:04:07.000 --> 00:04:11.000]  全部浸死在紅海裏面
[00:04:11.000 --> 00:04:13.000]  十五章一出埃及記
[00:04:13.000 --> 00:04:16.000]  摩西就唱一個德姓的歌
[00:04:16.000 --> 00:04:18.000]  他爺爺說是我的詩歌
[00:04:18.000 --> 00:04:19.000]  我的力量
[00:04:19.000 --> 00:04:20.000]  我的拯救
[00:04:20.000 --> 00:04:22.000]  唱詩歌之後
[00:04:22.000 --> 00:04:24.000]  就說他們出埃及
[00:04:24.000 --> 00:04:28.000]  第三日他們要找水源
[00:04:28.000 --> 00:04:30.000]  你有沒有想過
[00:04:30.000 --> 00:04:32.000]  剛剛唱完一個
[00:04:32.000 --> 00:04:36.000]  重讚神的拯救的詩歌
[00:04:36.000 --> 00:04:38.000]  神帶領我們出埃及
[00:04:38.000 --> 00:04:40.000]  神拯救了我
[00:04:40.000 --> 00:04:42.000]  但是那三日
[00:04:42.000 --> 00:04:46.000]  你是報名去神的旅行團
[00:04:46.000 --> 00:04:48.000]  第三日就說
[00:04:48.000 --> 00:04:50.000]  沒有水喝
[00:04:50.000 --> 00:04:52.000]  你跟從誰
[00:04:52.000 --> 00:04:53.000]  靚姐妹
[00:04:53.000 --> 00:04:55.000]  你跟從神
[00:04:55.000 --> 00:04:58.000]  跟從神都會沒有水喝嗎
[00:04:58.000 --> 00:05:01.000]  去到一個水源
[00:05:01.000 --> 00:05:03.000]  那裏的水是苦的
[00:05:03.000 --> 00:05:07.000]  神派摩西這個神人
[00:05:07.000 --> 00:05:09.000]  來帶領以色列人出埃及
[00:05:09.000 --> 00:05:13.000]  用神蹟騎士見證神的權能
[00:05:13.000 --> 00:05:15.000]  很清楚的
[00:05:15.000 --> 00:05:17.000]  是神帶領他們
[00:05:17.000 --> 00:05:19.000]  神有個旨意
[00:05:19.000 --> 00:05:20.000]  透過摩西說
[00:05:20.000 --> 00:05:22.000]  他是阿伯拉罕的神
[00:05:22.000 --> 00:05:23.000]  以撒的神
[00:05:23.000 --> 00:05:24.000]  雅各的神
[00:05:24.000 --> 00:05:26.000]  要將他們帶出來
[00:05:26.000 --> 00:05:29.000]  去到曠野與神納藥
[00:05:29.000 --> 00:05:32.000]  他們要重新去敬拜神
[00:05:32.000 --> 00:05:35.000]  我們去跟從神
[00:05:35.000 --> 00:05:37.000]  與神有約
[00:05:38.000 --> 00:05:40.000]  但是出來只是三日
[00:05:40.000 --> 00:05:43.000]  預備的水都差不多喝完
[00:05:43.000 --> 00:05:44.000]  你知道
[00:05:44.000 --> 00:05:46.000]  出到曠野就要找水源
[00:05:46.000 --> 00:05:50.000]  即是剛剛信主
[00:05:50.000 --> 00:05:52.000]  剛剛畢業
[00:05:52.000 --> 00:05:53.000]  要找工作
[00:05:53.000 --> 00:05:54.000]  但是怎知
[00:05:54.000 --> 00:05:56.000]  一直都找不到
[00:05:56.000 --> 00:05:58.000]  找工作都可以找一輪
[00:05:58.000 --> 00:05:59.000]  因為你還有穀種
[00:05:59.000 --> 00:06:01.000]  但是這裏說沒有水喝
[00:06:01.000 --> 00:06:03.000]  是一個很大的考驗
[00:06:03.000 --> 00:06:05.000]  原來以色列人一出埃及
[00:06:05.000 --> 00:06:07.000]  神就考驗他們
[00:06:07.000 --> 00:06:09.000]  沒有水喝
[00:06:09.000 --> 00:06:11.000]  他們投訴
[00:06:11.000 --> 00:06:13.000]  摩西就為他們祈求
[00:06:13.000 --> 00:06:15.000]  然後神就給摩西
[00:06:15.000 --> 00:06:17.000]  有個方法
[00:06:17.000 --> 00:06:18.000]  找到一棵樹
[00:06:18.000 --> 00:06:20.000]  放到苦的水泉裏
[00:06:20.000 --> 00:06:22.000]  就變了甜
[00:06:22.000 --> 00:06:24.000]  由苦變甜
[00:06:24.000 --> 00:06:26.000]  讓他們經歷
[00:06:26.000 --> 00:06:28.000]  原來水
[00:06:28.000 --> 00:06:30.000]  你找到都可以是苦
[00:06:30.000 --> 00:06:31.000]  是要向神去祈求
[00:06:31.000 --> 00:06:32.000]  神說
[00:06:32.000 --> 00:06:33.000]  考驗他甚麼
[00:06:33.000 --> 00:06:34.000]  第26節
[00:06:34.000 --> 00:06:35.000]  第25節
[00:06:35.000 --> 00:06:37.000]  做這件事 神就要考驗以色列人
[00:06:37.000 --> 00:06:39.000]  有沒有留心
[00:06:39.000 --> 00:06:41.000]  神就說
[00:06:41.000 --> 00:06:43.000]  有沒有側耳聽
[00:06:43.000 --> 00:06:45.000]  有沒有用心
[00:06:45.000 --> 00:06:47.000]  用你的心
[00:06:47.000 --> 00:06:49.000]  你有沒有
[00:06:49.000 --> 00:06:51.000]  用你的耳側耳聽
[00:06:51.000 --> 00:06:53.000]  聽了有沒有遵行
[00:06:53.000 --> 00:06:55.000]  神就考驗
[00:06:55.000 --> 00:06:57.000]  考驗甚麼
[00:06:57.000 --> 00:06:59.000]  就是當神呼召以色列
[00:06:59.000 --> 00:07:01.000]  他的兒子
[00:07:01.000 --> 00:07:03.000]  他的兒女 他的群族
[00:07:03.000 --> 00:07:05.000]  出來
[00:07:05.000 --> 00:07:07.000]  他們的遺訓
[00:07:07.000 --> 00:07:09.000]  他知不知道人生最重要的一件事
[00:07:09.000 --> 00:07:11.000]  就是人活著不是單靠食物
[00:07:11.000 --> 00:07:13.000]  兄弟姐妹
[00:07:13.000 --> 00:07:15.000]  其實我們今天
[00:07:15.000 --> 00:07:17.000]  如果我們學不到人活著不是單靠食物
[00:07:17.000 --> 00:07:19.000]  是靠神的話語
[00:07:19.000 --> 00:07:21.000]  要聽神的話
[00:07:21.000 --> 00:07:23.000]  我們就失落了跟從神最重要
[00:07:23.000 --> 00:07:25.000]  最重要的東西
[00:07:25.000 --> 00:07:27.000]  我們可能為了謀生
[00:07:27.000 --> 00:07:29.000]  為了其他次要的東西
[00:07:29.000 --> 00:07:31.000]  我們就只是著眼在
[00:07:31.000 --> 00:07:33.000]  物質物件那裡
[00:07:33.000 --> 00:07:35.000]  我們就忽略了那個
[00:07:35.000 --> 00:07:37.000]  賜給我們豐富物質生活
[00:07:37.000 --> 00:07:39.000]  那個神
[00:07:39.000 --> 00:07:41.000]  神給我們物質背後
[00:07:41.000 --> 00:07:43.000]  那位
[00:07:43.000 --> 00:07:45.000]  創造者
[00:07:45.000 --> 00:07:47.000]  其實在七一及記
[00:07:47.000 --> 00:07:49.000]  接著十六章
[00:07:49.000 --> 00:07:51.000]  就輪到水之後
[00:07:51.000 --> 00:07:53.000]  過了一個多月就考驗
[00:07:53.000 --> 00:07:55.000]  食
[00:07:55.000 --> 00:07:57.000]  我們人生的吃和喝
[00:07:57.000 --> 00:07:59.000]  有水喝 有飯吃
[00:07:59.000 --> 00:08:01.000]  是最基本的需要
[00:08:01.000 --> 00:08:03.000]  神一路都在說
[00:08:03.000 --> 00:08:05.000]  祂要考驗以色列人
[00:08:05.000 --> 00:08:07.000]  考驗他們吃
[00:08:07.000 --> 00:08:09.000]  還用馬拿去考驗
[00:08:09.000 --> 00:08:11.000]  六天神會馬拿降臨
[00:08:11.000 --> 00:08:13.000]  但第七天就沒有
[00:08:13.000 --> 00:08:15.000]  然後第七天祂要停工
[00:08:15.000 --> 00:08:17.000]  第六天就要拿雙份
[00:08:17.000 --> 00:08:19.000]  一個很奇妙的神蹟
[00:08:19.000 --> 00:08:21.000]  未比十屆之前
[00:08:21.000 --> 00:08:23.000]  神教以色列人
[00:08:23.000 --> 00:08:25.000]  一個最重要的功課
[00:08:25.000 --> 00:08:27.000]  就是你每天的飲食
[00:08:27.000 --> 00:08:29.000]  好像主禱文
[00:08:29.000 --> 00:08:31.000]  神日用的飲食
[00:08:31.000 --> 00:08:33.000]  求祢賜給我們
[00:08:33.000 --> 00:08:35.000]  今日日用的飲食
[00:08:35.000 --> 00:08:37.000]  我們是否相信
[00:08:37.000 --> 00:08:39.000]  是神給我們
[00:08:39.000 --> 00:08:41.000]  我們生活存留
[00:08:41.000 --> 00:08:43.000]  是否單單依靠神
[00:08:43.000 --> 00:08:45.000]  還是我們覺得
[00:08:45.000 --> 00:08:47.000]  我們可以靠自己
[00:08:47.000 --> 00:08:49.000]  以色列人在
[00:08:49.000 --> 00:08:51.000]  預備了兩年
[00:08:51.000 --> 00:08:53.000]  想進入迦南美地
[00:08:53.000 --> 00:08:55.000]  神要賜這個
[00:08:55.000 --> 00:08:57.000]  留納與密的地方
[00:08:57.000 --> 00:08:59.000]  給以色列人
[00:08:59.000 --> 00:09:01.000]  預備了兩年
[00:09:01.000 --> 00:09:03.000]  祂去到西乃抗野
[00:09:03.000 --> 00:09:05.000]  在荷列山與神納約
[00:09:05.000 --> 00:09:07.000]  神又頒佈祂的誡命
[00:09:07.000 --> 00:09:09.000]  有十誡
[00:09:09.000 --> 00:09:11.000]  神又教他們做會幕
[00:09:11.000 --> 00:09:13.000]  有一個具體的帳幕
[00:09:13.000 --> 00:09:15.000]  神又選立祭司
[00:09:15.000 --> 00:09:17.000]  當祭司一公職的時候
[00:09:17.000 --> 00:09:19.000]  帳幕就成為一個
[00:09:19.000 --> 00:09:21.000]  與神相會的帳幕
[00:09:21.000 --> 00:09:23.000]  我們稱為會幕
[00:09:23.000 --> 00:09:25.000]  神的榮光降臨在
[00:09:25.000 --> 00:09:27.000]  以色列人的營中
[00:09:27.000 --> 00:09:29.000]  神與以色列人同在
[00:09:29.000 --> 00:09:31.000]  然後祂教以色列人
[00:09:31.000 --> 00:09:33.000]  數點文數
[00:09:33.000 --> 00:09:35.000]  六十幾萬二十歲以上的男丁
[00:09:35.000 --> 00:09:37.000]  和另外那百幾萬
[00:09:37.000 --> 00:09:39.000]  的
[00:09:39.000 --> 00:09:41.000]  其他的婦女
[00:09:41.000 --> 00:09:43.000]  二十歲
[00:09:43.000 --> 00:09:45.000]  以下的青少年
[00:09:45.000 --> 00:09:47.000]  小朋友還有長者
[00:09:47.000 --> 00:09:49.000]  差不多二百萬的回眾
[00:09:49.000 --> 00:09:51.000]  在抗野
[00:09:51.000 --> 00:09:53.000]  神養活他們
[00:09:53.000 --> 00:09:55.000]  大鼎尖來到
[00:09:55.000 --> 00:09:57.000]  約書合的第三章
[00:09:57.000 --> 00:09:59.000]  就是過了四十年
[00:09:59.000 --> 00:10:01.000]  頭兩年
[00:10:01.000 --> 00:10:03.000]  他們預備好
[00:10:03.000 --> 00:10:05.000]  去到迦底斯巴尼亞
[00:10:05.000 --> 00:10:07.000]  在埃及上去迦南地
[00:10:07.000 --> 00:10:09.000]  神選一條路
[00:10:09.000 --> 00:10:11.000]  在迦底斯巴尼亞
[00:10:11.000 --> 00:10:13.000]  在那裡派十二個探子
[00:10:13.000 --> 00:10:15.000]  探聽了按神所說的
[00:10:15.000 --> 00:10:17.000]  一模一樣是一個流奶與蜜的地方
[00:10:17.000 --> 00:10:19.000]  但以色列人
[00:10:19.000 --> 00:10:21.000]  卻不肯去
[00:10:21.000 --> 00:10:23.000]  還說神要他們死在
[00:10:23.000 --> 00:10:25.000]  抗野
[00:10:25.000 --> 00:10:27.000]  神要他們死在敵人的手上
[00:10:27.000 --> 00:10:29.000]  完全去
[00:10:29.000 --> 00:10:31.000]  試探神懷疑神
[00:10:31.000 --> 00:10:33.000]  不單止懷疑神
[00:10:33.000 --> 00:10:35.000]  的能力
[00:10:35.000 --> 00:10:37.000]  他還懷疑神的愛
[00:10:37.000 --> 00:10:39.000]  當我們懷疑神的愛
[00:10:39.000 --> 00:10:41.000]  當你回去質疑
[00:10:41.000 --> 00:10:43.000]  你父母
[00:10:43.000 --> 00:10:45.000]  一個很愛你的父母
[00:10:45.000 --> 00:10:47.000]  很愛你的人
[00:10:47.000 --> 00:10:49.000]  神的愛
[00:10:49.000 --> 00:10:51.000]  是一個關係最大的危機
[00:10:51.000 --> 00:10:53.000]  你可以懷疑任何的東西
[00:10:53.000 --> 00:10:55.000]  千萬不要懷疑神的愛
[00:10:55.000 --> 00:10:57.000]  因為神為以色列人
[00:10:57.000 --> 00:10:59.000]  做了很多的大事
[00:10:59.000 --> 00:11:01.000]  很多奇妙的事
[00:11:01.000 --> 00:11:03.000]  但是
[00:11:03.000 --> 00:11:05.000]  整個
[00:11:05.000 --> 00:11:07.000]  埃及的軍兵
[00:11:07.000 --> 00:11:09.000]  他們都不是自己打的
[00:11:09.000 --> 00:11:11.000]  他們已經得勝
[00:11:11.000 --> 00:11:13.000]  在耶和華為他們征戰
[00:11:13.000 --> 00:11:15.000]  十災
[00:11:15.000 --> 00:11:17.000]  在銅海
[00:11:17.000 --> 00:11:19.000]  飲的、食的、雲柱、火柱
[00:11:19.000 --> 00:11:21.000]  全部都是神供應
[00:11:21.000 --> 00:11:23.000]  但是
[00:11:23.000 --> 00:11:25.000]  去到出埃及第二年
[00:11:25.000 --> 00:11:27.000]  神叫他們預備進入迦南的時候
[00:11:27.000 --> 00:11:29.000]  他們在迦底斯巴尼亞
[00:11:29.000 --> 00:11:31.000]  那裡
[00:11:31.000 --> 00:11:33.000]  完全的失敗
[00:11:33.000 --> 00:11:35.000]  以致神發怒
[00:11:35.000 --> 00:11:37.000]  那一代背棄神的人
[00:11:37.000 --> 00:11:39.000]  全部進不了迦南地
[00:11:39.000 --> 00:11:41.000]  但是來到這裡我想問
[00:11:41.000 --> 00:11:43.000]  神為什麼不叫他們
[00:11:43.000 --> 00:11:45.000]  在哪裡跌倒就在哪裡
[00:11:45.000 --> 00:11:47.000]  重新起來
[00:11:47.000 --> 00:11:49.000]  神帶領以色列人進入迦南
[00:11:49.000 --> 00:11:51.000]  如果讓我
[00:11:51.000 --> 00:11:53.000]  我就想不如在迦底斯巴尼亞那裡上
[00:11:53.000 --> 00:11:55.000]  以前在那裡跌倒
[00:11:55.000 --> 00:11:57.000]  在那裡重新起來
[00:11:57.000 --> 00:11:59.000]  但是神很奇妙
[00:11:59.000 --> 00:12:01.000]  他不再在南邊那裡直上
[00:12:01.000 --> 00:12:03.000]  他繞到右邊
[00:12:03.000 --> 00:12:05.000]  經過以東阿曼摩亞
[00:12:05.000 --> 00:12:07.000]  去到約旦河東面
[00:12:07.000 --> 00:12:09.000]  打勝了兩個
[00:12:09.000 --> 00:12:11.000]  阿摩利和
[00:12:11.000 --> 00:12:13.000]  西王之後
[00:12:13.000 --> 00:12:15.000]  他就說三天之後
[00:12:15.000 --> 00:12:17.000]  神要帶領新一代的以色列人
[00:12:17.000 --> 00:12:19.000]  之前那一代
[00:12:19.000 --> 00:12:21.000]  都在曠野離世
[00:12:21.000 --> 00:12:23.000]  離世
[00:12:23.000 --> 00:12:25.000]  神興起新一代的以色列人
[00:12:25.000 --> 00:12:27.000]  要經約旦河
[00:12:27.000 --> 00:12:29.000]  過去
[00:12:29.000 --> 00:12:31.000]  為什麼要找一條新的路呢
[00:12:31.000 --> 00:12:33.000]  我們讀讀第三節和第四節
[00:12:33.000 --> 00:12:35.000]  再讀一次
[00:12:35.000 --> 00:12:37.000]  第三節
[00:12:37.000 --> 00:12:39.000]  預備起
[00:12:39.000 --> 00:12:41.000]  你們要跟著約櫃
[00:12:41.000 --> 00:12:43.000]  去行
[00:12:43.000 --> 00:12:45.000]  平時
[00:12:45.000 --> 00:12:47.000]  約櫃起行
[00:12:47.000 --> 00:12:49.000]  會幕起行
[00:12:49.000 --> 00:12:51.000]  人們就行
[00:12:51.000 --> 00:12:53.000]  在曠野有時停留很久
[00:12:53.000 --> 00:12:55.000]  但是來到這裡
[00:12:55.000 --> 00:12:57.000]  講了三天後
[00:12:57.000 --> 00:12:59.000]  就會過約旦河
[00:12:59.000 --> 00:13:01.000]  你要跟著約櫃行
[00:13:01.000 --> 00:13:03.000]  平時他們都跟著約櫃行
[00:13:03.000 --> 00:13:05.000]  這次要距離二千蚤
[00:13:05.000 --> 00:13:07.000]  最特別的
[00:13:07.000 --> 00:13:09.000]  因為你要走那條路
[00:13:09.000 --> 00:13:11.000]  你沒有走過
[00:13:11.000 --> 00:13:15.000]  有時我要過馬路
[00:13:15.000 --> 00:13:17.000]  知不知道我回來
[00:13:17.000 --> 00:13:19.000]  我在漁港灣
[00:13:19.000 --> 00:13:21.000]  平時你們走過景泰街
[00:13:21.000 --> 00:13:23.000]  我就不行
[00:13:23.000 --> 00:13:25.000]  我就要
[00:13:25.000 --> 00:13:27.000]  去到漁港灣
[00:13:27.000 --> 00:13:29.000]  過對面景福街
[00:13:29.000 --> 00:13:31.000]  知不知道什麼是景福街
[00:13:31.000 --> 00:13:33.000]  打橫,再過馬路
[00:13:33.000 --> 00:13:35.000]  因為我要走紅綠燈的地方
[00:13:35.000 --> 00:13:37.000]  如果我打橫去
[00:13:37.000 --> 00:13:39.000]  那裡是沒有燈位
[00:13:39.000 --> 00:13:41.000]  意思是什麼?
[00:13:41.000 --> 00:13:43.000]  意思其實神跟他們講
[00:13:43.000 --> 00:13:45.000]  現在走一條新路
[00:13:45.000 --> 00:13:47.000]  約旦河過去
[00:13:47.000 --> 00:13:49.000]  不坐水吧,不坐地鐵
[00:13:49.000 --> 00:13:51.000]  不坐船
[00:13:51.000 --> 00:13:53.000]  我和你走過對面海
[00:13:53.000 --> 00:13:55.000]  即是什麼?
[00:13:55.000 --> 00:13:57.000]  沒有路
[00:13:57.000 --> 00:13:59.000]  原來神說我要帶你走一條新路
[00:13:59.000 --> 00:14:01.000]  那裡不是路
[00:14:01.000 --> 00:14:03.000]  原來沒有路
[00:14:05.000 --> 00:14:07.000]  神的意思是什麼?
[00:14:07.000 --> 00:14:09.000]  當日神怎樣帶他們
[00:14:09.000 --> 00:14:11.000]  你記起當日
[00:14:11.000 --> 00:14:13.000]  神帶領摩西出埃及
[00:14:13.000 --> 00:14:15.000]  神說不走菲利士
[00:14:15.000 --> 00:14:17.000]  即不由埃及一路靠住
[00:14:17.000 --> 00:14:19.000]  左邊這邊上
[00:14:19.000 --> 00:14:21.000]  平時是埃及上去
[00:14:21.000 --> 00:14:23.000]  經過菲利士地
[00:14:23.000 --> 00:14:25.000]  經過海邊那裡
[00:14:25.000 --> 00:14:27.000]  就入到
[00:14:27.000 --> 00:14:29.000]  現在經百里行,希伯倫那裡
[00:14:29.000 --> 00:14:31.000]  即埃及就在那裡上去
[00:14:31.000 --> 00:14:33.000]  神說不走那裡
[00:14:33.000 --> 00:14:35.000]  要走紅海那邊
[00:14:35.000 --> 00:14:37.000]  神專登帶他們去那邊
[00:14:37.000 --> 00:14:39.000]  神專登要帶他們經過紅海
[00:14:39.000 --> 00:14:43.000]  神是想在他們當中
[00:14:43.000 --> 00:14:45.000]  施行歧視
[00:14:45.000 --> 00:14:47.000]  不單止在埃及人當中
[00:14:47.000 --> 00:14:49.000]  施行神跡歧視
[00:14:49.000 --> 00:14:51.000]  他都是帶領以色列人
[00:14:51.000 --> 00:14:53.000]  施行神跡歧視
[00:14:53.000 --> 00:14:55.000]  叫他們知道神是在他們中間
[00:14:55.000 --> 00:14:57.000]  神是要為他們
[00:14:57.000 --> 00:14:59.000]  爭戰
[00:14:59.000 --> 00:15:01.000]  是神帶頭
[00:15:01.000 --> 00:15:03.000]  走一條沒有路的路
[00:15:03.000 --> 00:15:05.000]  你知不知道跟從神
[00:15:05.000 --> 00:15:07.000]  有時神說
[00:15:07.000 --> 00:15:09.000]  你跟我走
[00:15:09.000 --> 00:15:11.000]  我們聽過很多人
[00:15:11.000 --> 00:15:13.000]  他去做關懷貧窮的事
[00:15:13.000 --> 00:15:15.000]  他去做宣教
[00:15:15.000 --> 00:15:17.000]  即他去做傳福音
[00:15:17.000 --> 00:15:19.000]  一開始
[00:15:19.000 --> 00:15:21.000]  有沒有人?只有我一個
[00:15:21.000 --> 00:15:23.000]  只有我們兩個
[00:15:23.000 --> 00:15:25.000]  還有呢?有沒有錢?
[00:15:25.000 --> 00:15:27.000]  沒有
[00:15:27.000 --> 00:15:29.000]  你有沒有見過很多人
[00:15:29.000 --> 00:15:31.000]  開始一個福事
[00:15:31.000 --> 00:15:33.000]  他又沒有人 又沒有錢
[00:15:33.000 --> 00:15:35.000]  有什麼路數?
[00:15:35.000 --> 00:15:37.000]  沒有 有
[00:15:37.000 --> 00:15:39.000]  祈禱
[00:15:39.000 --> 00:15:41.000]  跟著你會想
[00:15:41.000 --> 00:15:43.000]  即是你下一個世世之下
[00:15:43.000 --> 00:15:45.000]  即是我們
[00:15:45.000 --> 00:15:47.000]  現在俗語叫什麼?
[00:15:47.000 --> 00:15:49.000]  屙咀
[00:15:49.000 --> 00:15:51.000]  阿子華就說
[00:15:51.000 --> 00:15:53.000]  杜丘一口涼氣
[00:15:53.000 --> 00:15:55.000]  沒有
[00:15:55.000 --> 00:15:57.000]  這樣都去?
[00:15:57.000 --> 00:15:59.000]  宣教?那裡有宣教士
[00:15:59.000 --> 00:16:01.000]  有什麼在做?不知道
[00:16:01.000 --> 00:16:03.000]  但是去吧
[00:16:03.000 --> 00:16:05.000]  去那裡做什麼?
[00:16:05.000 --> 00:16:07.000]  你知戴德生當年去中國
[00:16:07.000 --> 00:16:09.000]  十七歲、十八歲
