
[00:00:00.000 --> 00:00:08.040]  今晚我們繼續會講愛在群體裏面YNWA這個系列
[00:11:54.360 --> 00:11:57.360]  其實大部分新朋友回到教會
[00:11:57.360 --> 00:12:00.160]  究竟你爲什麼要留下
[00:12:00.160 --> 00:12:02.160]  很多時候
[00:12:02.160 --> 00:12:05.240]  其中一個比較主要的原因
[00:12:05.240 --> 00:12:09.320]  除了教會很大很漂亮
[00:12:09.320 --> 00:12:12.880]  反而是那些新朋友
[00:12:12.880 --> 00:12:15.640]  或者初信主的人回到教會
[00:12:15.640 --> 00:12:19.600]  有人主動接觸我
[00:12:19.600 --> 00:12:21.360]  我就會覺得很被重視
[00:12:21.360 --> 00:12:25.320]  所以下次都想回來
[00:12:25.320 --> 00:12:28.440]  我自己也有一個很深刻
[00:12:28.440 --> 00:12:30.200]  曾經被人接待的經歷
[00:12:30.200 --> 00:12:34.160]  其實發生在之前我去過緬甸
[00:12:34.160 --> 00:12:36.160]  有兩年的短宣
[00:12:36.160 --> 00:12:39.400]  頭一年是農曆新年
[00:12:39.400 --> 00:12:43.160]  當時我的團隊全部是外國人
[00:12:43.160 --> 00:12:44.440]  沒有中國人
[00:12:44.440 --> 00:12:45.880]  所以他們都不重視
[00:12:45.880 --> 00:12:48.880]  也沒有打算做什麼慶祝
[00:12:48.880 --> 00:12:54.280]  我就想自己一個一個過
[00:12:54.280 --> 00:12:59.680]  誰知在教會讓我認識到一個當地的華人姐妹
[00:12:59.680 --> 00:13:05.160]  她就知道原來我身邊沒有其他中國人跟我過年
[00:13:05.160 --> 00:13:07.640]  於是她就邀請我去她家
[00:13:07.640 --> 00:13:10.560]  跟她媽媽吃一個團年飯
[00:13:10.560 --> 00:13:12.400]  那頓飯當然豐富
[00:13:12.400 --> 00:13:14.360]  但令我最感動的
[00:13:14.360 --> 00:13:20.560]  是自己在異地孤零零一個的時候
[00:13:20.560 --> 00:13:22.320]  是有人記得我
[00:13:22.320 --> 00:13:26.840]  所以那份情我到現在都很深刻
[00:13:26.840 --> 00:13:29.400]  所以我們自己都值得去想一想
[00:13:29.400 --> 00:13:33.520]  平時我們會怎樣去接待新來的朋友
[00:13:33.520 --> 00:13:36.600]  或者已經信了主的頂姐妹呢
[00:13:36.600 --> 00:13:40.400]  是否有時我們都會好像門徒一樣
[00:13:40.400 --> 00:13:42.360]  都會比較被動
[00:13:42.360 --> 00:13:43.440]  又保留
[00:13:43.440 --> 00:13:45.280]  先看清楚
[00:13:45.280 --> 00:13:48.400]  都不知道她下次會不會回來
[00:13:48.400 --> 00:13:50.440]  又或者很害怕
[00:13:50.440 --> 00:13:52.400]  就是陌生人
[00:13:52.400 --> 00:13:56.400]  還有有時我們那種擔心害怕
[00:13:56.400 --> 00:14:01.680]  會不會有時都是因為曾經在群體裏面試過
[00:14:01.680 --> 00:14:04.160]  但有些失敗不開心
[00:14:04.160 --> 00:14:06.680]  所以就不願意去試呢
[00:14:06.680 --> 00:14:13.080]  今日我講如何將新的朋友帶進來這個群體裏面
[00:14:13.080 --> 00:14:16.560]  所以第一個元素就一定要有勇氣
[00:14:16.560 --> 00:14:18.000]  courage
[00:14:18.000 --> 00:14:22.280]  我們不要再用自己去想她是怎樣的
[00:14:22.280 --> 00:14:25.960]  或者我們經歷去量度對方
[00:14:25.960 --> 00:14:29.240]  反而應該要去相信
[00:14:29.240 --> 00:14:34.040]  當主願意帶一個人進來教會的時候
[00:14:34.040 --> 00:14:35.760]  她一定有她的心意
[00:14:35.760 --> 00:14:40.880]  我們只要願意有勇氣去接觸、去接待
[00:14:40.880 --> 00:14:42.680]  學習去信靠上帝
[00:14:42.680 --> 00:14:45.320]  去看看神想做些甚麼
[00:14:45.320 --> 00:14:48.160]  最近真的有很多新朋友來崇拜
[00:14:48.160 --> 00:14:50.960]  我不知道大家認不認得他們
[00:14:50.960 --> 00:14:53.120]  今日我都見到一些
[00:14:53.120 --> 00:14:57.040]  原來由今年年初開始到現在
[00:14:57.040 --> 00:14:59.240]  都有十幾位新朋友
[00:14:59.240 --> 00:15:02.000]  無論你之前認不認得他們
[00:15:02.000 --> 00:15:03.360]  或者第一次見面
[00:15:03.360 --> 00:15:09.520]  我鼓勵大家代表教會這個家去歡迎他們
[00:15:09.520 --> 00:15:14.960]  其實都不是單單當晚的迎新去做歡迎工作的
[00:15:14.960 --> 00:15:16.280]  我相信大家知道的
[00:15:16.280 --> 00:15:18.680]  不過我想鼓勵大家主動一點
[00:15:18.680 --> 00:15:22.840]  見到他們好像面孔都挺新的
[00:15:22.840 --> 00:15:24.480]  打聲嘯呼
[00:15:24.480 --> 00:15:26.000]  有姐妹跟我說
[00:15:26.000 --> 00:15:26.960]  不要太熱情
[00:15:26.960 --> 00:15:28.160]  太邪惡是害怕的
[00:15:28.160 --> 00:15:30.760]  只是打個招呼
[00:15:30.760 --> 00:15:35.120]  我們都要走出去有勇氣接待
[00:15:35.120 --> 00:15:36.360]  這是第一步
[00:15:36.360 --> 00:15:39.600]  當然大家崇拜之後
[00:15:39.600 --> 00:15:42.360]  我們會預備一些茶點
[00:15:42.360 --> 00:15:44.720]  有時候有糖水是很開心的
[00:15:44.720 --> 00:15:46.560]  所以當大家留下來的時候
[00:15:46.560 --> 00:15:52.000]  不妨多點趁這個機會去認識一下新朋友
[00:15:52.000 --> 00:15:54.160]  好,第二個我想說
[00:15:54.160 --> 00:15:56.560]  帶人進入這個家的元素
[00:15:56.560 --> 00:15:58.000]  大家都很熟悉
[00:15:58.000 --> 00:16:01.640]  陪伴同行
[00:16:01.640 --> 00:16:03.680]  accompany
[00:16:03.680 --> 00:16:06.400]  巴拿巴怎樣陪伴同行呢?
[00:16:06.400 --> 00:16:10.320]  當他接待了掃羅之後
[00:16:10.320 --> 00:16:12.680]  他不是任由他站在一旁
[00:16:12.680 --> 00:16:16.040]  他親自帶他去見使徒
[00:16:16.040 --> 00:16:21.920]  使徒即是曾經跟耶穌生活過的門徒
[00:16:21.920 --> 00:16:24.480]  例如彼得、雅各
[00:16:24.480 --> 00:16:27.600]  因為掃羅就算進入教會
[00:16:27.600 --> 00:16:28.920]  他也不會認識
[00:16:28.920 --> 00:16:31.840]  也未必可以單獨接觸到他們
[00:16:31.840 --> 00:16:34.600]  而經文在這裡描述
[00:16:34.600 --> 00:16:38.800]  巴拿巴怎樣去領掃羅見使徒
[00:16:38.800 --> 00:16:41.920]  用了三個陣摩
[00:16:41.920 --> 00:16:46.400]  其實很想表達巴拿巴當時是多麼熱心
[00:16:46.400 --> 00:16:48.720]  去跟他同行
[00:16:48.720 --> 00:16:51.240]  他是不是告訴使徒
[00:16:51.240 --> 00:16:52.640]  你們知不知道
[00:16:52.640 --> 00:16:54.240]  掃羅信了耶穌
[00:16:54.240 --> 00:16:56.320]  完全不是
[00:16:56.320 --> 00:17:00.200]  而是幫他很詳細地去講述
[00:17:00.200 --> 00:17:02.520]  掃羅究竟發生什麼事
[00:17:02.520 --> 00:17:07.360]  他是怎樣在大馬式去遇見主
[00:17:07.360 --> 00:17:09.320]  主有跟他講了些什麼
[00:17:09.320 --> 00:17:13.480]  之後掃羅也有些什麼的改變
[00:17:13.480 --> 00:17:15.800]  所以我們在巴拿巴的身上
[00:17:15.800 --> 00:17:17.720]  我們其實值得去學
[00:17:17.720 --> 00:17:20.040]  當我們經常都說跟人同行同行
[00:17:20.040 --> 00:17:22.200]  究竟是怎樣同行的
[00:17:22.200 --> 00:17:26.080]  其實真的不是單單叫他進屋
[00:17:26.080 --> 00:17:27.320]  隨便坐吧
[00:17:27.320 --> 00:17:29.560]  這裡地方很大
[00:17:29.560 --> 00:17:31.320]  完全不是這樣
[00:17:31.320 --> 00:17:35.080]  反而巴拿巴他自己也先認識了掃羅
[00:17:35.080 --> 00:17:36.680]  對方有認識之後
[00:17:36.680 --> 00:17:39.920]  他再做一步就是引薦
[00:17:39.920 --> 00:17:44.400]  他將他介紹給他認識的弟兄姊妹朋友
[00:17:44.400 --> 00:17:47.800]  就好像我們會介紹給我們的組員
[00:17:47.800 --> 00:17:49.720]  或者我們認識的弟兄姊妹
[00:17:49.720 --> 00:17:54.120]  幫他在關係上去搭橋
[00:17:54.120 --> 00:17:58.760]  曾經有組員跟我分享過
[00:17:58.760 --> 00:18:01.800]  他就說有一次
[00:18:01.800 --> 00:18:04.760]  坐在他旁邊有一位新同事上班
[00:18:04.760 --> 00:18:06.640]  第一天上班
[00:18:06.640 --> 00:18:08.840]  沒有人理他
[00:18:08.840 --> 00:18:11.400]  連幾點吃飯都沒有人告訴他
[00:18:11.400 --> 00:18:14.000]  他覺得很可憐
[00:18:14.000 --> 00:18:16.320]  當時我就問他
[00:18:16.320 --> 00:18:19.520]  那你怎樣做
[00:18:19.520 --> 00:18:21.160]  他就說
[00:18:21.160 --> 00:18:25.080]  雖然我跟他不同部門
[00:18:25.080 --> 00:18:27.120]  不過他真的坐在我旁邊
[00:18:27.120 --> 00:18:29.720]  所以最後我也有提醒他
[00:18:29.720 --> 00:18:32.320]  幾點吃飯
[00:18:32.320 --> 00:18:36.600]  可能你會覺得這些很小事
[00:18:36.600 --> 00:18:38.560]  但是我很相信
[00:18:38.560 --> 00:18:41.760]  對於那位新同事第一天上班
[00:18:41.760 --> 00:18:45.000]  這件事一點也不少
[00:18:45.000 --> 00:18:46.680]  所以就算在職場
[00:18:46.680 --> 00:18:47.640]  有時候我們也是
[00:18:47.640 --> 00:18:51.640]  我們會去學習認識不同的新人新同事
[00:18:51.640 --> 00:18:52.680]  做得久一點
[00:18:52.680 --> 00:18:56.720]  你又有機會帶領不同的人
[00:18:56.720 --> 00:18:59.680]  但是回到屬靈的家
[00:18:59.680 --> 00:19:02.200]  我們更加需要因為耶穌的愛
[00:19:02.200 --> 00:19:07.360]  我們真的要學習怎樣去陪伴新人同行
[00:19:07.360 --> 00:19:10.120]  而另一個很有趣的問題
[00:19:10.120 --> 00:19:13.160]  就是當我們看到
[00:19:13.160 --> 00:19:15.800]  掃羅明明
[00:19:15.800 --> 00:19:18.840]  對著那些門徒以前做了很多
[00:19:18.840 --> 00:19:20.920]  他們很嚇人的事
[00:19:20.920 --> 00:19:23.000]  他們很憎恨他很害怕他
[00:19:23.000 --> 00:19:24.680]  他回來又有撒冷教會
[00:19:24.680 --> 00:19:26.200]  那會有危險的
[00:19:26.200 --> 00:19:32.120]  為什麼他也想跟這班門徒一起生活呢
[00:19:32.120 --> 00:19:35.480]  其實掃羅可能是很想
[00:19:35.480 --> 00:19:37.960]  跟使徒一起去生活
[00:19:37.960 --> 00:19:40.480]  去學習怎樣去分享
[00:19:40.480 --> 00:19:43.280]  怎樣去傳主的道
[00:19:43.280 --> 00:19:46.680]  因為他們才是曾經
[00:19:46.680 --> 00:19:50.040]  跟耶穌一起生活過三年的人
[00:19:50.040 --> 00:19:52.200]  而且加勒太書也提過
[00:19:52.200 --> 00:19:55.160]  掃羅真的去見到使徒彼得
[00:19:55.160 --> 00:19:57.240]  跟他同行了十五天
[00:19:57.240 --> 00:20:01.680]  而且也有見過使徒雅各
[00:20:01.680 --> 00:20:04.360]  這個其實對每個初信主
[00:20:04.360 --> 00:20:07.000]  或者剛剛回來教的新朋友
[00:20:07.000 --> 00:20:10.720]  是一個很常有的渴求
[00:20:10.720 --> 00:20:13.520]  我忘記你有沒有想想
[00:20:13.520 --> 00:20:14.920]  你自己出了教會
[00:20:14.920 --> 00:20:16.440]  去了一個陌生的地方
[00:20:16.440 --> 00:20:17.720]  或者你信了主之後
[00:20:17.720 --> 00:20:20.200]  轉了一個新的身份
[00:20:20.200 --> 00:20:21.920]  你可能也會很好奇
[00:20:21.920 --> 00:20:24.680]  其實怎樣做基督徒的呢
[00:20:24.680 --> 00:20:27.640]  究竟回教會是怎樣的
[00:20:27.640 --> 00:20:31.880]  我和我先生最近就轉了一個新的身份
[00:20:31.880 --> 00:20:37.280]  大家知不知道是什麼
[00:20:37.280 --> 00:20:43.200]  有留意就知道了
[00:20:43.200 --> 00:20:46.080]  我們當了業主
[00:20:46.080 --> 00:20:50.640]  感謝主
[00:20:50.640 --> 00:20:53.880]  媽媽都還沒有
[00:20:53.880 --> 00:20:57.160]  暫時當業主
[00:20:57.160 --> 00:20:59.520]  我們當業主
[00:20:59.520 --> 00:21:02.280]  人生第一次搞裝修
[00:21:02.280 --> 00:21:04.680]  真的很多事要煩惱
[00:21:04.680 --> 00:21:06.000]  又不懂
[00:21:06.000 --> 00:21:10.280]  之前我們也上了屋苑的群組
[00:21:10.280 --> 00:21:11.320]  去看YouTube
[00:21:11.320 --> 00:21:12.920]  到處看
[00:21:12.920 --> 00:21:14.800]  那些東西是怎樣做的
[00:21:14.800 --> 00:21:15.920]  感恩
[00:21:15.920 --> 00:21:17.760]  剛剛有幾個朋友
[00:21:17.760 --> 00:21:20.320]  其實今年他們也在裝修
[00:21:20.320 --> 00:21:22.640]  所以我們又可以聽他們說
[00:21:22.640 --> 00:21:23.520]  分享一下
[00:21:23.520 --> 00:21:25.640]  其實要找律師
[00:21:25.640 --> 00:21:27.360]  裝修的時候要小心
[00:21:27.360 --> 00:21:28.960]  工序是怎樣的
[00:21:28.960 --> 00:21:31.200]  一定要小心
[00:21:31.200 --> 00:21:34.480]  不要踩那些陷阱
