
[00:00:00.000 --> 00:00:01.020]  丁師妹 早晨
[00:03:38.680 --> 00:03:42.880]  而在下一課裏面我們會討論到另一半
[00:03:42.880 --> 00:03:46.360]  就是《加拉太書》第五章二十二至二十六節
[00:03:46.360 --> 00:03:49.840]  就是很多時候我們都聽到的這個熟悉的題目
[00:03:49.840 --> 00:03:55.280]  就是有關於一個屬靈的果子當中的特質
[00:03:55.280 --> 00:04:00.360]  在這兩部分經文的講道裏面
[00:04:00.360 --> 00:04:03.240]  我希望能夠幫助弟兄姊妹明白到
[00:04:03.240 --> 00:04:06.080]  真正一個信徒他的成性的過程
[00:04:06.080 --> 00:04:09.400]  是會遇見一些什麼挑戰和同時間
[00:04:09.400 --> 00:04:13.000]  我們也應該朝向一個什麼方向而去發展
[00:04:13.000 --> 00:04:17.000]  這個正正就是我們今天看這段經文的主旨
[00:04:17.000 --> 00:04:22.800]  也是當時保羅對加拉太教會的信徒
[00:04:22.800 --> 00:04:27.160]  一個清楚的屬靈生命的勾劃
[00:04:27.160 --> 00:04:32.440]  而這個勾劃從以前以至於今天其實仍然是生效的
[00:04:32.440 --> 00:04:34.120]  而這個過程是怎樣呢?
[00:04:34.120 --> 00:04:37.600]  就很值得我們去首先明白和掌握
[00:04:37.600 --> 00:04:43.000]  讓我們先去了解一下這段經文大概是講些什麼
[00:04:43.000 --> 00:04:45.440]  今天我們先看的頭一部分
[00:04:45.440 --> 00:04:50.160]  《加拉太書》第五章第十九節至第二十一節
[00:04:50.160 --> 00:04:53.040]  在這部分裏面有一個特別的結構
[00:04:53.040 --> 00:04:57.480]  如果大家很容易應該就沒什麼問題去看斷
[00:04:57.480 --> 00:05:00.000]  第一個部分就是保羅指出
[00:05:00.000 --> 00:05:03.400]  憑情慾、血氣的行徑
[00:05:03.400 --> 00:05:07.040]  其實這些事都是顯而易見的事
[00:05:07.040 --> 00:05:12.480]  而第二部分就是保羅有一個層列出的表列
[00:05:12.480 --> 00:05:19.360]  在這個表列裏面總共是有十五或者十六項的陳述
[00:05:19.360 --> 00:05:24.640]  有關於血氣行事的一些類別或者一些事項
[00:05:24.640 --> 00:05:28.800]  一會兒我們會解釋一下為什麼可能是十五或者十六的
[00:05:28.800 --> 00:05:32.080]  第三個部分在這段經文裏面
[00:05:32.080 --> 00:05:38.200]  最後就講到憑血氣行事的結論或者結果
[00:05:38.200 --> 00:05:41.760]  我們就按照這個結構去看
[00:05:41.760 --> 00:05:44.280]  剛才我一開始已經講過
[00:05:44.280 --> 00:05:50.360]  信主的理由可以陳列一萬個、一千萬個都可以
[00:05:50.360 --> 00:05:53.280]  但是信主其實只有一個
[00:05:53.280 --> 00:05:58.160]  其實從剛才我們所看的這個從第五章十九節
[00:05:58.160 --> 00:06:04.600]  到最後二十六節其實同樣在經文裏面已經埋藏了這個意思
[00:06:04.600 --> 00:06:05.840]  為什麼呢?
[00:06:05.840 --> 00:06:09.480]  這裡所陳列出來的憑血氣所做的事
[00:06:09.480 --> 00:06:11.120]  其實有很多樣化的
[00:06:11.120 --> 00:06:11.800]  很多的
[00:06:11.800 --> 00:06:14.360]  不過多到保羅講不完
[00:06:14.360 --> 00:06:18.200]  只是陳列了最主要的十五、十六樣東西
[00:06:18.200 --> 00:06:21.520]  但是如果要在上帝裏面而活
[00:06:21.520 --> 00:06:24.160]  只有一個就是屬靈的果子
[00:06:24.160 --> 00:06:29.680]  我們要有一個屬靈的果子的生命才可以進入到神的國局裏面
[00:06:29.680 --> 00:06:30.880]  與神同活
[00:06:30.880 --> 00:06:36.880]  我們這個星期先看看這一大堆的血氣行事的事情
[00:06:36.880 --> 00:06:38.800]  究竟對我們有什麼影響
[00:06:38.800 --> 00:06:40.160]  第一部分
[00:06:40.160 --> 00:06:44.560]  第五章第十九節的頭半節
[00:06:44.560 --> 00:06:46.120]  一開始這樣講
[00:06:46.120 --> 00:06:50.880]  他說:情慾的事都是顯而易見
[00:06:50.880 --> 00:06:52.840]  所以這個正正是第一部分我們看
[00:06:52.840 --> 00:06:56.920]  因為憑血氣行事是顯而易見的事
[00:06:56.920 --> 00:07:00.400]  The works of flesh are obvious
[00:07:00.400 --> 00:07:06.040]  憑血氣行事其實不是一些rocket science
[00:07:06.040 --> 00:07:08.680]  我們其實作為神的子民
[00:07:08.680 --> 00:07:12.520]  其實很容易已經是覺察到這些事情的發生
[00:07:12.520 --> 00:07:15.880]  就好像我們剛剛上個主日講到的第五章
[00:07:15.880 --> 00:07:19.040]  第十六至十七節裏面已經指出了
[00:07:19.040 --> 00:07:24.360]  情慾和聖靈它們是兩者互相排斥的
[00:07:24.360 --> 00:07:27.800]  兩者是互相的爭鬥的
[00:07:27.800 --> 00:07:31.200]  就好像一句成語就說:臭味相投
[00:07:31.200 --> 00:07:36.800]  又或者是說將油加在水這個比喻裏面
[00:07:36.800 --> 00:07:41.880]  當如果同類人就會走在同一堆的
[00:07:41.880 --> 00:07:45.960]  但如果當兩樣東西不同類的時候
[00:07:45.960 --> 00:07:49.720]  他就輕則說只是將它們放在一起
[00:07:49.720 --> 00:07:51.360]  大家各不相干
[00:07:51.360 --> 00:07:54.160]  如果真的強行將兩者放在一起
[00:07:54.160 --> 00:07:55.480]  他就互相排斥
[00:07:55.480 --> 00:07:57.560]  就好像剛才那個例子所講
[00:07:57.560 --> 00:07:59.560]  油加在水裏面
[00:07:59.560 --> 00:08:01.560]  油是混不進水的
[00:08:01.560 --> 00:08:05.080]  因為兩樣東西是不同質地的東西
[00:08:05.080 --> 00:08:06.240]  本質不同的
[00:08:06.240 --> 00:08:08.720]  你硬要將它們放在一起
[00:08:08.720 --> 00:08:11.480]  如果硬要來搞它
[00:08:11.480 --> 00:08:16.880]  結局只能搞出一堆混濁的東西出來
[00:08:16.880 --> 00:08:21.320]  所以當如果將兩樣不同性質的東西
[00:08:21.320 --> 00:08:23.320]  放在一起的時候
[00:08:23.320 --> 00:08:27.800]  簡單來說雙方可能只是混身不自在
[00:08:27.800 --> 00:08:29.800]  覺得它們在這裏
[00:08:29.800 --> 00:08:33.120]  好像總是有些東西不妥
[00:08:33.120 --> 00:08:37.400]  但如果真的要將它們合在一起放
[00:08:37.400 --> 00:08:41.920]  這兩樣東西就開始有互相排斥的現象
[00:08:41.920 --> 00:08:49.760]  有很多事情不是說難見的
[00:08:49.760 --> 00:08:53.600]  不過就讓我借用一些政治的例子
[00:08:53.600 --> 00:08:56.560]  其實講道我很少用政治的例子
[00:08:56.560 --> 00:09:01.880]  不過我也在這裏不是去嘗試做一些政治的評論
[00:09:01.880 --> 00:09:05.080]  評誰是對誰是錯
[00:09:05.080 --> 00:09:06.840]  完全不是為了這件事
[00:09:06.840 --> 00:09:09.200]  不過我想借用這個政治的例子
[00:09:09.200 --> 00:09:12.320]  來介紹給大兄姊妹聽
[00:09:12.320 --> 00:09:21.880]  看看怎樣這個情慾和屬靈的事是混不在一起的
[00:09:21.880 --> 00:09:24.000]  而且它會產生一些什麼爭鬥
[00:09:24.000 --> 00:09:27.080]  譬如就讓我借用現在我們所看到的
[00:09:27.080 --> 00:09:32.920]  這個美國2020年的選舉作為一個引子
[00:09:32.920 --> 00:09:36.520]  我想和大家一起分享一下我的一些觀察
[00:09:36.520 --> 00:09:38.000]  我不是去評論
[00:09:38.000 --> 00:09:39.320]  千萬要小心
[00:09:39.320 --> 00:09:40.920]  不是去評論
[00:09:40.920 --> 00:09:43.920]  美國在這個2020的大選之後
[00:09:43.920 --> 00:09:50.480]  大家會留意到產生了一個很混亂的現象
[00:09:50.480 --> 00:09:56.200]  但是當我們發現這個混亂的現象出現之後
[00:09:56.200 --> 00:10:01.840]  我們就不難發現到很多人就開始靠邊站了
[00:10:01.840 --> 00:10:03.360]  有些人就站一邊
[00:10:03.360 --> 00:10:05.600]  有些人就站另外一邊
[00:10:05.600 --> 00:10:07.640]  另外有些人就說
[00:10:07.640 --> 00:10:08.880]  我最聰明
[00:10:08.880 --> 00:10:10.600]  我兩邊都不站
[00:10:10.600 --> 00:10:12.280]  不過看看哪一邊吧
[00:10:12.280 --> 00:10:13.960]  隨時跳向其中一邊
[00:10:13.960 --> 00:10:16.920]  用英文說就是sit on the fence
[00:10:16.920 --> 00:10:19.560]  就是坐在欄河上面
[00:10:19.560 --> 00:10:22.840]  看到時候哪一邊有利就跳向哪一邊
[00:10:22.840 --> 00:10:24.800]  但是當我們去看看
[00:10:24.800 --> 00:10:26.880]  其實站在哪一邊是不重要的
[00:10:26.880 --> 00:10:29.280]  大兄姊妹
[00:10:29.280 --> 00:10:31.560]  當我們去仔細看一下
[00:10:31.560 --> 00:10:35.800]  特別我們作為一個屬靈人
[00:10:35.800 --> 00:10:40.360]  如果我們在這樣的現象裏面的時候
[00:10:40.360 --> 00:10:44.920]  站一邊絕對不是一件新奇的事
[00:10:44.920 --> 00:10:47.320]  聖經其實也沒有否定過我們
[00:10:47.320 --> 00:10:49.400]  說我們不可以站一邊
[00:10:49.400 --> 00:10:51.840]  不過問題的就是
[00:10:51.840 --> 00:10:55.640]  我們見到很多沒有上帝生命的人
[00:10:55.640 --> 00:10:59.240]  當他在這些站一邊的過程裏面
[00:10:59.240 --> 00:11:04.880]  他們的表現就靠著自己的血氣去行事
[00:11:04.880 --> 00:11:08.880]  於是我們就會見到一個這樣的現象
[00:11:08.880 --> 00:11:10.720]  越來越多的人
[00:11:10.720 --> 00:11:12.120]  憑著自己的血氣
[00:11:12.120 --> 00:11:13.960]  所曾經做過的事
[00:11:13.960 --> 00:11:16.720]  就一一被暴露出來
[00:11:16.720 --> 00:11:19.560]  當這些事情被暴露出來的時候
[00:11:19.560 --> 00:11:23.040]  就產生了一個這樣的結果
[00:11:23.040 --> 00:11:25.200]  這些憑血氣做事的人
[00:11:25.200 --> 00:11:28.200]  不單止他不會承認自己做錯的事
[00:11:28.200 --> 00:11:32.240]  而且他還會做更多血氣的事
[00:11:32.240 --> 00:11:35.880]  將先前做的血氣的事再掩飾
[00:11:35.880 --> 00:11:38.280]  或者將它做得更加醜陋
[00:11:38.280 --> 00:11:40.240]  所以結局會做成怎樣?
[00:11:40.240 --> 00:11:44.720]  為了個人的利益不斷去謀取
[00:11:44.720 --> 00:11:47.120]  所以廣東人也有一句說話
[00:11:47.120 --> 00:11:48.600]  說謊話是很可怕的
[00:11:48.600 --> 00:11:49.320]  為什麼?
[00:11:49.320 --> 00:11:51.600]  因為要用謊話去掩飾謊話
[00:11:51.600 --> 00:11:55.000]  我從小到大都認識一句說話
[00:11:55.000 --> 00:11:59.680]  謊話掩飾謊話結局就變成更大的謊話
[00:11:59.680 --> 00:12:01.400]  因為很多人說謊話
[00:12:01.400 --> 00:12:04.080]  其實自己說了之後不堅持
[00:12:04.080 --> 00:12:08.800]  因為他自己的腦海裏不能貫徹事實的真相
[00:12:08.800 --> 00:12:10.720]  於是一個謊話掩飾另一個謊話
[00:12:10.720 --> 00:12:12.720]  結局第二個謊話就會造成
[00:12:12.720 --> 00:12:16.760]  和第一件事的謊話將它變成一個對立
[00:12:16.760 --> 00:12:20.240]  自己不斷去矛盾起來
[00:12:20.240 --> 00:12:22.920]  更嚴重的例子是什麼呢?
[00:12:22.920 --> 00:12:27.040]  結局就是說做出很多黑白顛倒的事
[00:12:27.040 --> 00:12:32.080]  做出很多你估不到沒有道理的事都做了
[00:12:32.080 --> 00:12:35.240]  但是他們覺得全部都是合道理的
[00:12:35.240 --> 00:12:39.080]  這個是我留意到的現象
[00:12:39.080 --> 00:12:42.280]  但如果是一個有神生命的神子民
[00:12:42.280 --> 00:12:45.840]  他們會怎樣面對這些情況?
[00:12:45.840 --> 00:12:50.160]  其實同樣神的子民在這些情況裏面
[00:12:50.160 --> 00:12:52.760]  仍然都可能會去站邊的
[00:12:52.760 --> 00:12:55.200]  我再次重申
[00:12:55.200 --> 00:12:56.800]  站邊不是一個問題
[00:12:56.800 --> 00:13:00.560]  在聖經裏面從來站邊不是一個問題
[00:13:00.560 --> 00:13:02.240]  問題就是
[00:13:02.240 --> 00:13:06.760]  當我們站在上帝把我們在那一邊的時候
[00:13:06.760 --> 00:13:09.560]  我們能不能夠在那一邊裏面
[00:13:09.560 --> 00:13:14.960]  仍然要按照神的靈的引導去行事
[00:13:14.960 --> 00:13:21.240]  作出合神心意的決定和行動
[00:13:21.240 --> 00:13:25.160]  所以當一個人如果他是屬神的子民
[00:13:25.160 --> 00:13:28.640]  是會說他站哪一邊都好
[00:13:28.640 --> 00:13:30.800]  我不管哪一邊是對與錯
[00:13:30.800 --> 00:13:32.480]  可能一邊是對一邊是錯
[00:13:32.480 --> 00:13:34.680]  一邊是錯多些一邊是對多些
[00:13:34.680 --> 00:13:36.000]  不緊要的
[00:13:36.000 --> 00:13:39.880]  但是即使在不同的邊的裏面
[00:13:39.880 --> 00:13:41.600]  上帝如果擺你在那裏
[00:13:41.600 --> 00:13:46.320]  一定有那個角色是擺在邊的裏面的
[00:13:46.320 --> 00:13:47.800]  問題就是在那邊裏面
[00:13:47.800 --> 00:13:50.440]  你是否仍然按照自己的血氣
[00:13:50.440 --> 00:13:55.360]  或者那幫同黨的意思去做
[00:13:55.360 --> 00:13:58.360]  還是你要回到聖經裏面
[00:13:58.360 --> 00:14:00.320]  我們所認識的上帝
[00:14:00.320 --> 00:14:02.800]  他的行事是怎樣呢?
[00:14:02.800 --> 00:14:06.960]  所以我很喜歡用以下這幾個例子來引申
[00:14:06.960 --> 00:14:08.520]  有些大英姐妹經常問我
[00:14:08.520 --> 00:14:11.240]  牧師你對於現在這個世界
[00:14:11.240 --> 00:14:13.960]  東方西方的政治局勢
[00:14:13.960 --> 00:14:16.680]  有很多人要分裂分開黨派
[00:14:16.680 --> 00:14:19.200]  同一個國家同一個城市裏面
[00:14:19.200 --> 00:14:21.840]  都要分甚麼黨甚麼黨甚麼黨
[00:14:21.840 --> 00:14:24.360]  你是甚麼顏色甚麼顏色
[00:14:24.360 --> 00:14:26.360]  我究竟站在哪一邊的顏色
[00:14:26.360 --> 00:14:27.360]  牧師你可不可以告訴我
[00:14:27.360 --> 00:14:28.320]  我跟他說
[00:14:28.320 --> 00:14:30.960]  站在哪一邊都不是一個問題
[00:14:30.960 --> 00:14:34.440]  你站在哪一個顏色之下
[00:14:34.440 --> 00:14:35.920]  都不是一個問題
[00:14:35.920 --> 00:14:38.600]  最大的問題在那個顏色之下
[00:14:38.600 --> 00:14:42.560]  你是否能夠活出有神生命的人
[00:14:42.560 --> 00:14:45.280]  如果你活在某一邊裏面
[00:14:45.280 --> 00:14:48.560]  你活出來的仍然是一幫扭曲的
[00:14:48.560 --> 00:14:50.320]  憑血氣行事的人
[00:14:50.320 --> 00:14:52.080]  這個是沒有意義的
[00:14:52.080 --> 00:14:54.400]  不是神子民應有的比喻
[00:14:54.400 --> 00:14:55.680]  聖經有很多這樣的例子
[00:14:55.680 --> 00:14:58.520]  譬如我列舉其中幾個給大家看看
[00:14:58.520 --> 00:15:00.240]  第一個我們所熟悉的
[00:15:00.240 --> 00:15:04.120]  這個拿丹先知Nathan
[00:15:04.120 --> 00:15:06.240]  Prophet Nathan
[00:15:06.240 --> 00:15:08.160]  在這個《撒姆爾記》下
[00:15:08.160 --> 00:15:10.960]  2 Samuel第七章和十二章裏面
[00:15:10.960 --> 00:15:12.960]  我們就已經很明顯看到了
[00:15:12.960 --> 00:15:14.560]  在第七章裏面
[00:15:14.560 --> 00:15:17.400]  他隨隨便便憑著自己的血氣
[00:15:17.400 --> 00:15:21.400]  回應大衛說要起這個聖殿的事情
[00:15:21.400 --> 00:15:23.360]  結局是怎樣?
[00:15:23.360 --> 00:15:26.880]  雙丹沒有給這個訊息給拿丹先知
[00:15:26.880 --> 00:15:30.040]  叫他告訴大衛王知道
[00:15:30.040 --> 00:15:36.000]  你可以按你的意願去起這個神的殿
[00:15:36.000 --> 00:15:37.080]  於是怎樣?
[00:15:37.080 --> 00:15:40.680]  就懵懵懂懂的去認自己錯
[00:15:40.680 --> 00:15:44.560]  但同樣你看看拿丹先知去到第十二章裏面
[00:15:44.560 --> 00:15:47.480]  當他見到大衛犯奸淫的時候
[00:15:47.480 --> 00:15:50.640]  他按照上帝的意思去行事
[00:15:50.640 --> 00:15:53.440]  他可以直斥其非
[00:15:53.440 --> 00:15:55.600]  這是一個很典型的例子
[00:15:55.600 --> 00:15:59.560]  他同樣站在王的位置裏面
[00:15:59.560 --> 00:16:01.880]  問題就是他是按血氣行事
[00:16:01.880 --> 00:16:05.040]  還是按屬靈的事行事
[00:16:05.040 --> 00:16:06.120]  這是其中一個例子
[00:16:06.120 --> 00:16:09.200]  這個例子大家比較陌生一點
[00:16:09.200 --> 00:16:12.440]  這個人物叫做巴比倫王
[00:16:12.440 --> 00:16:18.880]  尼布甲尼撒(Nebuchadnezzar)
[00:16:18.880 --> 00:16:24.400]  但在耶利米書第25章第9節
[00:16:24.400 --> 00:16:27.480]  和第43章第10節裏面
[00:16:27.480 --> 00:16:30.560]  原來上帝用了一個很特別的形容
[00:16:30.560 --> 00:16:33.000]  去形容尼布甲尼撒王
[00:16:33.000 --> 00:16:35.120]  有誰不知道尼布甲尼撒王是甚麼?
[00:16:35.120 --> 00:16:36.520]  殘忍成性
[00:16:36.520 --> 00:16:42.560]  因為他抓了一些猶太人的學者
[00:16:42.560 --> 00:16:44.200]  其中一個我們所認識的
[00:16:44.200 --> 00:16:45.760]  這個彈爾尼
[00:16:45.760 --> 00:16:48.240]  他甚至要用火燒他
[00:16:48.240 --> 00:16:49.360]  要殘害他
[00:16:49.360 --> 00:16:52.520]  希望用獅子吃掉他
[00:16:52.520 --> 00:16:54.000]  但我們有沒有留意
[00:16:54.000 --> 00:16:55.520]  一個這麼殘忍的人
[00:16:55.520 --> 00:16:57.600]  但是到了耶利米書
[00:16:57.600 --> 00:17:03.960]  Jeremiah 25:9和43:10
[00:17:03.960 --> 00:17:08.320]  耶利米書第25章第9節和43章第10節
[00:17:08.320 --> 00:17:10.480]  上帝說
[00:17:10.480 --> 00:17:13.880]  我要差派我的僕人
[00:17:13.880 --> 00:17:15.960]  尼布甲尼撒王
[00:17:15.960 --> 00:17:18.600]  巴比倫王那個尼布甲尼撒王
[00:17:18.600 --> 00:17:21.160]  去實踐我的工作
[00:17:21.160 --> 00:17:24.920]  尼布甲尼撒王為甚麼能夠成為上帝的僕人呢?
[00:17:24.920 --> 00:17:26.560]  如果大家聽過我講到
[00:17:26.560 --> 00:17:30.080]  上帝僕人這個職銜
[00:17:30.080 --> 00:17:32.520]  在聖經裏面有一個很高的地位
[00:17:32.520 --> 00:17:33.760]  有哪些人有?
[00:17:33.760 --> 00:17:35.600]  摩西
[00:17:35.600 --> 00:17:37.560]  約書亞
[00:17:37.560 --> 00:17:39.360]  約書亞也要經過一個過程
[00:17:39.360 --> 00:17:42.320]  在約書亞記裏面我們才看到
[00:17:42.320 --> 00:17:46.280]  成為神的僕人不是一個簡單的職份
[00:17:46.280 --> 00:17:50.520]  但是我們從這兩段聖經裏面看見
[00:17:50.520 --> 00:17:54.440]  上帝稱尼布甲尼撒王是一個他的僕人
[00:17:54.440 --> 00:17:55.040]  為甚麼呢?
[00:17:55.040 --> 00:17:59.000]  因為尼布甲尼撒王經歷了一個悔改的過程
[00:17:59.000 --> 00:18:00.120]  所以換句話來說
[00:18:00.120 --> 00:18:05.040]  當一個人即使作為王的身份也好
[00:18:05.040 --> 00:18:10.200]  他可以在這個世界呼風喚雨的情況
[00:18:10.200 --> 00:18:15.400]  但是上帝只要那個人能夠在那個位置裏面
[00:18:15.400 --> 00:18:17.480]  按照他的心意而行事
[00:18:17.480 --> 00:18:23.440]  上帝就會賦予一個這麼高的職銜給他
[00:18:23.440 --> 00:18:24.360]  而如果不是的話
[00:18:24.360 --> 00:18:25.760]  他就要憑血氣而行事
[00:18:25.760 --> 00:18:31.960]  殺人、摧殘以色列南國
[00:18:31.960 --> 00:18:36.320]  然後把他所有的志士、官員和皇室
[00:18:36.320 --> 00:18:39.400]  全部搬到巴比倫城
[00:18:39.400 --> 00:18:40.720]  所以我們看看
[00:18:40.720 --> 00:18:42.360]  這是第二個例子
[00:18:42.360 --> 00:18:43.760]  新約也有的
[00:18:43.760 --> 00:18:45.840]  新約有甚麼例子呢?
[00:18:45.840 --> 00:18:48.440]  粉瑞堂的西門
[00:18:48.440 --> 00:18:51.280]  在這個科興書局裏面
[00:18:51.280 --> 00:18:57.440]  介紹多次西門是耶穌其中一個門徒
[00:18:57.440 --> 00:19:02.840]  其中一個門徒還有一個叫做新門比德
[00:19:02.840 --> 00:19:03.880]  不過這是另一個
[00:19:03.880 --> 00:19:04.680]  這個粉瑞堂
[00:19:04.680 --> 00:19:05.560]  粉瑞堂是甚麼呢?
[00:19:05.560 --> 00:19:06.840]  是革命黨來的
[00:19:06.840 --> 00:19:11.200]  是反當時羅馬人的統治
[00:19:11.200 --> 00:19:12.360]  你有沒有聽錯?
[00:19:12.360 --> 00:19:15.080]  這是政治人物來的
[00:19:15.080 --> 00:19:18.800]  這個粉瑞堂的西門是一個政治人物
[00:19:18.800 --> 00:19:22.080]  他參與了反顛覆政府的活動
[00:19:22.080 --> 00:19:24.000]  但是上帝怎樣呢?
[00:19:24.000 --> 00:19:26.400]  仍然呼召這個西門
[00:19:26.400 --> 00:19:31.120]  來到耶穌基督的門徒之列當中
[00:19:31.120 --> 00:19:34.640]  然後去按照
[00:19:34.640 --> 00:19:37.080]  在上帝的引導裏面
[00:19:37.080 --> 00:19:39.360]  按照耶穌的引導當中
[00:19:39.360 --> 00:19:42.040]  去讓這個粉瑞堂的西門
[00:19:42.040 --> 00:19:45.400]  能夠在耶穌基督的管束之下
[00:19:45.400 --> 00:19:47.920]  能夠作出一個合神心意的行為
[00:19:47.920 --> 00:19:50.400]  所以當門徒問
[00:19:50.400 --> 00:19:53.440]  耶穌何時復興以色列國的時間
[00:19:53.440 --> 00:19:54.200]  誰去問?
[00:19:54.200 --> 00:19:57.560]  就是這個粉瑞堂的西門去問
[00:19:57.560 --> 00:20:00.640]  因為他想要反羅馬
[00:20:00.640 --> 00:20:04.080]  但是耶穌怎樣回答他?
[00:20:04.080 --> 00:20:06.560]  復興以色列國不是在現在
[00:20:06.560 --> 00:20:09.240]  對於他來說是一個失望
[00:20:09.240 --> 00:20:10.240]  我跟隨你這麼多年
[00:20:10.240 --> 00:20:11.280]  我以為跟你在一起
[00:20:11.280 --> 00:20:16.400]  可以幫我重新建立這個以色列國
[00:20:16.400 --> 00:20:18.280]  原來不是的
[00:20:18.280 --> 00:20:18.880]  我很失望
[00:20:18.880 --> 00:20:19.560]  我反你吧
[00:20:19.560 --> 00:20:20.200]  耶穌
[00:20:20.200 --> 00:20:21.400]  不是
[00:20:21.400 --> 00:20:25.200]  粉瑞堂西門沒有因此而反耶穌
[00:20:25.200 --> 00:20:26.840]  所以我們從聖經裏面
[00:20:26.840 --> 00:20:28.120]  用這三個例子
[00:20:28.120 --> 00:20:29.120]  我們可以看見
[00:20:29.120 --> 00:20:30.160]  弟子們
[00:20:30.160 --> 00:20:32.640]  站邊不是重要
[00:20:32.640 --> 00:20:36.280]  重點是我們在一些事情上
[00:20:36.280 --> 00:20:38.680]  我們有沒有真的
[00:20:38.680 --> 00:20:40.440]  按照神的靈兒行事
[00:20:40.440 --> 00:20:44.160]  還是我們只是憑血氣行事
[00:20:44.160 --> 00:20:45.520]  其實憑血氣行事
[00:20:45.520 --> 00:20:47.440]  是顯而易見的
[00:20:47.440 --> 00:20:50.240]  所以保羅在這裏說得很清楚
[00:20:50.240 --> 00:20:51.120]  他說
[00:20:51.120 --> 00:20:54.160]  我們看見這些情慾的事情
