
[00:00:00.000 --> 00:00:03.600]  說話是一種能力
[00:05:34.600 --> 00:05:36.600]  就表示我們邁向成熟了
[00:05:36.600 --> 00:05:39.000]  有人認為其實我就是真性情
[00:05:39.000 --> 00:05:41.000]  有人就說其實我是真性情
[00:05:41.000 --> 00:05:42.600]  我說話就是這麼坦白
[00:05:42.600 --> 00:05:44.000]  我不會做一些修飾的
[00:05:44.000 --> 00:05:45.400]  我說話就是這麼坦白
[00:05:45.400 --> 00:05:47.000]  我不會做任何的修飾
[00:05:47.000 --> 00:05:48.600]  那就很虛偽了
[00:05:48.600 --> 00:05:50.800]  那如果修飾的話會很虛偽的
[00:05:50.800 --> 00:05:54.800]  我們以上的觀點假設我們無需跟別人交往
[00:05:54.800 --> 00:05:58.400]  但以上的是我們假設我們不需要跟別人交往
[00:05:58.400 --> 00:06:02.600]  那其實誰有責任去承擔我們的直白呢
[00:06:02.600 --> 00:06:06.600]  其實誰有責任去承擔我們那麼直率呢
[00:06:06.600 --> 00:06:10.600]  所以有一些研究講話技巧的人就發現
[00:06:10.600 --> 00:06:13.000]  所以有一些研究講話技巧的人就發現
[00:06:13.000 --> 00:06:16.800]  他說談話的過程令人的印象很壞
[00:06:16.800 --> 00:06:20.400]  他說談話的過程令別人的印象好或壞
[00:06:20.400 --> 00:06:22.400]  不單止是你講話的內容
[00:06:22.400 --> 00:06:24.400]  不單止是你講話的內容
[00:06:24.400 --> 00:06:29.800]  下面就有一幅圖表表示一段對話涉及的層面
[00:06:29.800 --> 00:06:34.000]  這個圖表就表示那個對話的牽涉的層面
[00:06:34.000 --> 00:06:36.000]  譬如包括我還沒講話之前
[00:06:36.000 --> 00:06:37.400]  就包括我還沒講話以前
[00:06:37.400 --> 00:06:38.600]  大家見到一個牧師
[00:06:38.600 --> 00:06:39.600]  大家看見牧師
[00:06:39.600 --> 00:06:43.200]  他就已經想起以前牧師講過的那些說話很多不好聽的東西
[00:06:43.200 --> 00:06:45.200]  他就想到牧師以前講了很多不好聽的話
[00:06:45.200 --> 00:06:46.600]  已經有一個不好的印象了
[00:06:46.600 --> 00:06:48.000]  那已經是一個不好的印象了
[00:06:48.000 --> 00:06:49.800]  加上我這次講的內容呢
[00:06:49.800 --> 00:06:51.400]  加上這次牧師講的內容呢
[00:06:51.400 --> 00:06:53.200]  又是得罪人多稱呼人少
[00:06:53.200 --> 00:06:54.800]  又是得罪人多稱呼人少
[00:06:54.800 --> 00:06:56.800]  那個音量又經常提高八度
[00:06:56.800 --> 00:06:58.000]  那個音量又常常提高八度
[00:06:58.000 --> 00:06:59.600]  那些語氣又不友善
[00:06:59.600 --> 00:07:00.400]  那個語氣又不友善
[00:07:00.400 --> 00:07:02.000]  那個姿勢又差一條腰指讓人說
[00:07:02.000 --> 00:07:03.400]  那個姿勢又那麼差
[00:07:03.400 --> 00:07:05.000]  那些表情又很憤怒
[00:07:05.000 --> 00:07:06.000]  表情又好憤怒
[00:07:06.000 --> 00:07:08.400]  那你想想別人怎麼會聽我的說話呢
[00:07:10.000 --> 00:07:12.000]  因為你不是和顏悅色去表達
[00:07:12.000 --> 00:07:13.200]  因為你不是和顏悅色去表達
[00:07:13.200 --> 00:07:14.600]  所以一旦你講說話
[00:07:14.600 --> 00:07:17.200]  給人有一種負面的感覺
[00:07:17.200 --> 00:07:18.200]  所以一旦你講話呢
[00:07:18.200 --> 00:07:19.200]  給人一種負面的感覺
[00:07:19.200 --> 00:07:21.400]  或者已經存留了一個壞的印象
[00:07:21.400 --> 00:07:23.200]  或者之前已經存留了壞的印象
[00:07:23.200 --> 00:07:24.800]  其實人家就否定了你講話的內容
[00:07:24.800 --> 00:07:26.600]  其實人家已經否定了你講話的內容了
[00:07:26.600 --> 00:07:29.000]  其實你看一下有些公職人士
[00:07:29.000 --> 00:07:30.600]  你看一些公職的人士
[00:07:30.600 --> 00:07:34.000]  特別我們上一任高高大大那個特首
[00:07:34.000 --> 00:07:36.000]  特別我們上一任高大那個特首
[00:07:36.000 --> 00:07:38.200]  他一出現那個電視我就轉台了
[00:07:38.200 --> 00:07:40.600]  他一出現那個電視我就轉台了
[00:07:40.600 --> 00:07:44.200]  所以雅各告訴我們講說話的重要性
[00:07:44.200 --> 00:07:46.800]  所以雅各告訴我們講話的重要性
[00:07:46.800 --> 00:07:49.000]  今天早上雅各書在這段經文裏面
[00:07:49.000 --> 00:07:51.200]  提我們三個原因
[00:07:51.200 --> 00:07:54.400]  今天早上雅各書提了我們三個原因
[00:07:54.400 --> 00:07:56.800]  怎樣學會管理自己的嘴巴
[00:07:56.800 --> 00:07:59.000]  怎樣學會管理自己的嘴巴
[00:07:59.000 --> 00:08:00.800]  而在這段經文裏面
[00:08:00.800 --> 00:08:02.200]  而在這段經文裏面
[00:08:02.200 --> 00:08:03.800]  他又提出了六個例子
[00:08:03.800 --> 00:08:07.400]  去講到嘴巴的那種兩面性
[00:08:07.400 --> 00:08:08.800]  他提了六個例子
[00:08:08.800 --> 00:08:10.600]  去講到嘴巴的那種兩面性
[00:08:10.600 --> 00:08:13.800]  第一個他提到
[00:08:13.800 --> 00:08:16.200]  要寫功課了大家
[00:08:16.200 --> 00:08:19.600]  他說舌頭是引導我們人生的方向
[00:08:19.600 --> 00:08:21.800]  舌頭是引導我們人生的方向
[00:08:21.800 --> 00:08:26.000]  有很多東西是影響著我們人生的
[00:08:26.000 --> 00:08:27.000]  心理學告訴我們
[00:08:27.000 --> 00:08:29.000]  我們有諸於內就形諸於外
[00:08:29.000 --> 00:08:30.000]  生理學告訴我們
[00:08:30.000 --> 00:08:32.000]  我們有諸於內就形諸於外
[00:08:32.000 --> 00:08:34.600]  如果我是一個充滿不滿的人
[00:08:34.600 --> 00:08:36.200]  如果我是一個充滿不滿的人
[00:08:36.200 --> 00:08:38.400]  我一開口我就有很多的埋怨
[00:08:38.400 --> 00:08:39.800]  我一開口我就有很多的埋怨
[00:08:39.800 --> 00:08:40.800]  很多的投訴
[00:08:40.800 --> 00:08:41.800]  很多的投訴
[00:08:41.800 --> 00:08:45.800]  我最近跟一位傳道人吃晚飯
[00:08:45.800 --> 00:08:48.000]  我最近跟一位傳道人吃晚飯
[00:08:48.000 --> 00:08:49.800]  大概談了半個鐘頭
[00:08:49.800 --> 00:08:52.000]  大概談了半個鐘頭
[00:08:52.000 --> 00:08:54.000]  我發現他喊了十幾聲
[00:08:54.000 --> 00:08:54.000]  我發現他喊了十幾聲
[00:08:54.000 --> 00:08:56.800]  我發現他在那裏嘆息了十多次
[00:08:56.800 --> 00:08:58.000]  我就提醒他
[00:08:58.000 --> 00:08:59.800]  你是不是侍奉得很不開心
[00:08:59.800 --> 00:09:00.800]  我就問他說
[00:09:00.800 --> 00:09:02.000]  你是不是侍奉得很不開心
[00:09:02.000 --> 00:09:03.000]  他說是啊
[00:09:03.000 --> 00:09:04.200]  很多壓力
[00:09:04.200 --> 00:09:05.200]  很多的壓力
[00:09:05.200 --> 00:09:07.000]  我說你自覺不自覺
[00:09:07.000 --> 00:09:07.000]  我說你自覺不自覺
[00:09:07.000 --> 00:09:08.600]  講幾句就唉
[00:09:08.600 --> 00:09:11.600]  我說你絕不覺得自己講幾句話
[00:09:11.600 --> 00:09:13.000]  你就嘆一次氣
[00:09:13.000 --> 00:09:15.000]  所以其實你講說話的方式
[00:09:15.000 --> 00:09:18.400]  或多或少是投射了你心裏面的價值觀
[00:09:18.400 --> 00:09:19.800]  其實你講話的方式
[00:09:19.800 --> 00:09:23.200]  或多或少是投射你內心裏面的價值觀
[00:09:23.200 --> 00:09:26.200]  如果你想測試一下你跟人際關係
[00:09:26.200 --> 00:09:28.200]  如果你想測試一下你跟人際的關係
[00:09:28.200 --> 00:09:29.200]  以下有幾方面
[00:09:29.200 --> 00:09:31.200]  專家說可以給你做參考
[00:09:31.200 --> 00:09:32.200]  以下幾方面
[00:09:32.200 --> 00:09:34.800]  專家說你可以做來參考的
[00:09:34.800 --> 00:09:38.200]  第一個就是人會不會正視你說的話
[00:09:38.200 --> 00:09:40.600]  第一個就是人會不會正視你的講話
[00:09:40.600 --> 00:09:41.800]  意思是你一講話
[00:09:41.800 --> 00:09:43.400]  大家就雲遊障礙了
[00:09:43.400 --> 00:09:45.200]  就是說你一講話
[00:09:45.200 --> 00:09:47.600]  別人就雲遊障礙了
[00:09:47.600 --> 00:09:49.600]  第二就是說他忽略你的存在
[00:09:49.600 --> 00:09:51.200]  第二他就忽略你的存在
[00:09:51.200 --> 00:09:52.000]  你一邊講話
[00:09:52.000 --> 00:09:53.800]  一邊人就向四面散開
[00:09:53.800 --> 00:09:54.800]  你一邊講話
[00:09:54.800 --> 00:09:56.800]  那些人就向四面散開了
[00:09:56.800 --> 00:09:58.400]  第三就是說你一講話
[00:09:58.400 --> 00:10:01.400]  人家或者會用一些打擊的說話去回應你
[00:10:01.400 --> 00:10:03.400]  第三個就是說你一出聲
[00:10:03.400 --> 00:10:05.600]  別人就用打擊的話來回應你
[00:10:05.600 --> 00:10:07.400]  就是說你的人際已經出現了問題
[00:10:07.400 --> 00:10:09.400]  就是說你人際已經出現了問題
[00:10:09.400 --> 00:10:11.600]  或者你在溝通上面已經出現了問題
[00:10:11.600 --> 00:10:13.400]  或者你溝通方面已經出現了問題
[00:10:13.400 --> 00:10:15.600]  想一想你喜歡跟什麼人講話呢
[00:10:15.600 --> 00:10:17.600]  你想一下你喜歡跟什麼人講話呢
[00:10:17.600 --> 00:10:19.400]  每次講話的內容是什麼呢
[00:10:19.400 --> 00:10:21.000]  每次你講話的內容是什麼呢
[00:10:21.000 --> 00:10:23.800]  是造就人多還是批評人多呢
[00:10:23.800 --> 00:10:25.800]  是造就人多還是批評人多呢
[00:10:25.800 --> 00:10:28.800]  談話的內容就決定了你的品格
[00:10:28.800 --> 00:10:31.200]  談話的內容就決定了你的品格
[00:10:31.200 --> 00:10:33.200]  又決定了你身邊的朋友
[00:10:33.200 --> 00:10:35.000]  又決定了你身邊的朋友
[00:10:35.000 --> 00:10:36.400]  物以類聚
[00:10:36.400 --> 00:10:37.600]  物以類聚
[00:10:37.600 --> 00:10:39.200]  如果我喜歡講閒話的話
[00:10:39.200 --> 00:10:40.600]  如果我喜歡講閒話的話
[00:10:40.600 --> 00:10:42.600]  我跟黎明是交不了朋友的
[00:10:42.600 --> 00:10:44.200]  我跟黎明是交不了朋友的
[00:10:44.200 --> 00:10:45.400]  因為他不會回答你
[00:10:45.400 --> 00:10:46.200]  因為他不會回答你
[00:10:46.200 --> 00:10:48.000]  他沒有興趣知道別人的事情
[00:10:48.000 --> 00:10:49.000]  他是沒有興趣知道別人的事情
[00:10:49.000 --> 00:10:52.200]  但是我跟某某大家就非常投契了
[00:10:52.200 --> 00:10:52.200]  但是我跟某某大家就非常投契了
[00:10:52.200 --> 00:10:54.200]  但是我跟某某大家就非常投契了
[00:10:54.200 --> 00:10:56.200]  我們就在數歷史
[00:10:56.200 --> 00:10:58.400]  誰誰誰就講得興高采烈了
[00:10:58.400 --> 00:11:00.800]  我們就像數歷史一樣說這個那個的
[00:11:00.800 --> 00:11:02.400]  大家講得興高采烈
[00:11:02.400 --> 00:11:04.800]  你的朋友又決定了你的人生
[00:11:04.800 --> 00:11:06.600]  所以你的朋友決定了你的人生
[00:11:06.600 --> 00:11:11.400]  雅各書三章三節就用了一匹馬來做一個例子
[00:11:11.400 --> 00:11:14.600]  雅各書三章三節就用了一匹馬來做一個例子
[00:11:14.600 --> 00:11:14.600]  雅各書三章三節就用了一匹馬來做一個例子
[00:11:14.600 --> 00:11:18.600]  他就講到舌頭可以發揮一種很龐大的威力
[00:11:18.600 --> 00:11:18.600]  他就講到舌頭可以發揮一種很龐大的威力
[00:11:18.600 --> 00:11:22.400]  他說舌頭可以發揮一種很龐大的威力
[00:11:22.400 --> 00:11:24.600]  馬在古代是一種力量的象徵
[00:11:24.600 --> 00:11:26.600]  馬在古代是一種力量的象徵
[00:11:26.600 --> 00:11:29.800]  一匹健康的馬大概有二千至三千磅
[00:11:29.800 --> 00:11:32.600]  一匹健康的馬大概有二千至三千磅
[00:11:32.600 --> 00:11:34.000]  如果你看那些
[00:11:34.000 --> 00:11:35.600]  當然你很少看賽馬
[00:11:35.600 --> 00:11:37.600]  就是說看香港賽馬
[00:11:37.600 --> 00:11:39.800]  那些職業騎士大概是一百磅之內
[00:11:39.800 --> 00:11:41.800]  你看如果看香港賽馬的話
[00:11:41.800 --> 00:11:44.400]  那個職業騎士大概是一百磅
[00:11:44.400 --> 00:11:46.400]  就是說一百磅不到的騎士
[00:11:46.400 --> 00:11:50.200]  是可以控制一匹二千至三千磅的馬
[00:11:50.200 --> 00:11:56.200]  就是一百磅的騎士可以控制兩千至三千磅的馬
[00:11:56.200 --> 00:11:59.400]  就是靠那個韁繩拉著那個腳環
[00:11:59.400 --> 00:12:02.400]  就是靠那個韁繩拉著那個腳環
[00:12:02.400 --> 00:12:04.000]  你騎過馬就知道你拉右邊
[00:12:04.000 --> 00:12:05.200]  那匹馬就會轉右邊
[00:12:05.200 --> 00:12:07.000]  你騎過馬就知道你拉右邊
[00:12:07.000 --> 00:12:07.600]  那匹馬就會轉右邊
[00:12:07.600 --> 00:12:09.200]  拉左邊它就會轉左邊
[00:12:09.200 --> 00:12:10.200]  你拉左邊那個馬就會轉左邊
[00:12:10.200 --> 00:12:12.600]  兩隻手一齊出力拉它就會停
[00:12:12.600 --> 00:12:14.400]  兩個手一起拉它就會停下來
[00:12:14.400 --> 00:12:16.000]  其實這裡講到就是說
[00:12:16.000 --> 00:12:18.600]  其實你的舌頭可以控制你人生的方向
[00:12:18.600 --> 00:12:22.200]  其實這裡說你舌頭可以控制你人生的方向
[00:12:22.200 --> 00:12:25.000]  我記得很多年前我一個社會服務機構工作
[00:12:25.000 --> 00:12:28.600]  我記得好多年前我在一個社會機構裡面工作
[00:12:28.600 --> 00:12:30.800]  少年得志很快就升職了
[00:12:30.800 --> 00:12:32.600]  少年得志很快就升職了
[00:12:32.600 --> 00:12:37.200]  有一年暑假我就跟教會合作接了八個福音人
[00:12:37.200 --> 00:12:41.000]  有一年我就跟教會合作接了八個福音人
[00:12:41.000 --> 00:12:44.400]  大部分時間幾乎整個暑假在西貢度過
[00:12:44.400 --> 00:12:47.800]  大部分時間差不多整個暑假在西貢度過
[00:12:47.800 --> 00:12:49.400]  有一天回總會開會
[00:12:49.400 --> 00:12:51.000]  有一天回總部開會
[00:12:51.000 --> 00:12:54.600]  剛剛在電梯就撞到我們的機構總幹事
[00:12:54.600 --> 00:12:57.400]  就在電梯碰到我們機構的總幹事
[00:12:57.400 --> 00:12:58.800]  我們機構有二千多人
[00:12:58.800 --> 00:13:00.400]  我們機構有兩千人
[00:13:00.400 --> 00:13:02.000]  做這個總幹事都很高職位
[00:13:02.000 --> 00:13:03.800]  做這個總幹事他是很高的職位
[00:13:03.800 --> 00:13:05.400]  他見到我就笑手跟我說
[00:13:05.400 --> 00:13:07.000]  他看見我他就笑笑口跟我說
[00:13:07.000 --> 00:13:09.600]  哎呀馮sir大熱天時我真的很羨慕你
[00:13:09.600 --> 00:13:12.400]  哎呀馮sir大熱天時我真的很羨慕你
[00:13:12.400 --> 00:13:15.000]  你可以穿得那麼隨便那麼casual
[00:13:15.000 --> 00:13:15.000]  你可以穿得那麼隨便那麼casual
[00:13:15.000 --> 00:13:15.000]  你可以穿得那麼隨便那麼casual
[00:13:15.000 --> 00:13:18.200]  你可以穿得那麼隨便那麼隨意
[00:13:18.200 --> 00:13:21.800]  當時我不知道為什麼一陣熱血上湧
[00:13:21.800 --> 00:13:24.000]  當時我不知道為什麼自己一陣熱血上湧
[00:13:24.000 --> 00:13:27.600]  好像少林足球那個經典角色張豹
[00:13:27.600 --> 00:13:31.000]  像少林足球那個經典角色張豹
[00:13:31.000 --> 00:13:33.400]  在這個moment我忍不住要爆
[00:13:33.400 --> 00:13:35.400]  在那個時刻我忍不住要爆
[00:13:35.400 --> 00:13:37.200]  我就做了一個很不禮貌的回應
[00:13:37.200 --> 00:13:38.600]  我就做了一個很不禮貌的回應
[00:13:38.600 --> 00:13:41.000]  我說我都好像想你一樣
[00:13:41.000 --> 00:13:43.000]  我就說我都很想像你那樣子
[00:13:43.000 --> 00:13:46.600]  穿著一套整體西裝在辦公室探冷氣
[00:13:46.600 --> 00:13:49.800]  穿著一套整體西裝在辦公室探冷氣
[00:13:49.800 --> 00:13:53.600]  大家可以想像整個對話突然停了下來
[00:13:53.600 --> 00:13:56.600]  大家可以想像整個對話突然停了下來
[00:13:56.600 --> 00:14:00.800]  應該說我在這個機構的前途已經完結了
[00:14:00.800 --> 00:14:04.600]  應該說我在這個機構的前途已經完結了
[00:14:04.600 --> 00:14:06.600]  可以怪誰是咎由自取
[00:14:06.600 --> 00:14:09.200]  可以怪誰是咎由自取
[00:14:09.200 --> 00:14:12.800]  因為你在不同的崗位上擔當不同的職位
[00:14:12.800 --> 00:14:15.200]  因為你在不同的崗位上擔當不同的職位
[00:14:15.200 --> 00:14:17.800]  你不能羨慕總幹事穿著西裝探冷氣
[00:14:17.800 --> 00:14:20.000]  你沒辦法羨慕總幹事穿著西裝
[00:14:20.000 --> 00:14:21.600]  他也是一步一步爬上去
[00:14:21.600 --> 00:14:23.000]  他也是一步一步爬上去
[00:14:23.000 --> 00:14:28.000]  接著在《雅各書》的三章四節說了另一個例子
[00:14:28.000 --> 00:14:31.200]  接著在《雅各書》的三章四節說了另一個例子
[00:14:31.200 --> 00:14:33.400]  他說你想想一艘船
[00:14:33.400 --> 00:14:35.400]  他說你想想一艘船
[00:14:35.400 --> 00:14:39.800]  他用一個不是很大的船舵
[00:14:39.800 --> 00:14:43.000]  他用一個不是很大的船舵
[00:14:43.000 --> 00:14:46.000]  他就可以指揮這艘船乘風破浪
[00:14:46.000 --> 00:14:48.600]  他就可以指揮這艘船乘風破浪
[00:14:48.600 --> 00:14:52.200]  就是靠這艘舵就可以決定這艘船的方向
[00:14:52.200 --> 00:14:56.400]  就是靠這艘舵就可以決定這艘船的方向
[00:14:56.400 --> 00:15:00.000]  阿國想說我們的舌頭就像這艘船的舵一樣
[00:15:00.000 --> 00:15:03.200]  阿國想說我們的舌頭就像這艘舵一樣
[00:15:03.200 --> 00:15:05.400]  可以成為我們生命掌舵
[00:15:05.400 --> 00:15:07.200]  可以成為我們生命掌舵
[00:15:07.200 --> 00:15:08.600]  對於船來說
[00:15:08.600 --> 00:15:09.800]  對於船來說
[00:15:09.800 --> 00:15:14.000]  他可以用一個小小的舵隨意轉動方向
[00:15:14.000 --> 00:15:17.400]  他可以用小小的舵隨意轉變方向
[00:15:17.400 --> 00:15:22.200]  掌舵的意思其實就是掌管你人生的方向
[00:15:22.200 --> 00:15:26.000]  掌舵的意思就是掌管你人生的方向
[00:15:26.000 --> 00:15:26.000]  掌舵的意思就是掌管你人生的方向
[00:15:26.000 --> 00:15:29.400]  或者是可以操控你人生的系統
[00:15:29.400 --> 00:15:32.600]  或者是可以操控你人生走的方向
