
[00:00:00.000 --> 00:00:01.560]  我們說甚麼題目?
[00:07:20.960 --> 00:07:27.360]  你在小組裡可以和洽相處
[00:07:27.360 --> 00:07:29.760]  即是一年半載
[00:07:29.760 --> 00:07:33.360]  都是屬於神職其事
[00:07:33.360 --> 00:07:37.160]  同意嗎?
[00:07:37.160 --> 00:07:40.960]  如果你能夠在小組裡不只和洽相處
[00:07:40.960 --> 00:07:42.960]  還靈命更生
[00:07:42.960 --> 00:07:45.760]  那就更加是異能
[00:07:45.760 --> 00:07:48.360]  對不對?
[00:07:48.360 --> 00:07:49.960]  是這樣的
[00:07:49.960 --> 00:07:51.560]  所以是一件不簡單的事
[00:07:51.560 --> 00:07:55.360]  「親愛眾聖徒,感謝神」
[00:07:55.360 --> 00:07:56.560]  祈禱的時候
[00:07:56.560 --> 00:07:58.960]  既然已經為你們不主感謝神
[00:07:58.960 --> 00:07:59.960]  正在祈禱
[00:07:59.960 --> 00:08:02.560]  還要不停提醒你們
[00:08:02.560 --> 00:08:04.360]  即是越興旺的地方
[00:08:04.360 --> 00:08:06.760]  越要祈禱
[00:08:06.760 --> 00:08:09.360]  「你見到他們多興旺」
[00:08:09.360 --> 00:08:11.960]  「他們多好,加油」
[00:08:11.960 --> 00:08:15.160]  「給他們更大的火力」
[00:08:15.160 --> 00:08:19.960]  所以在屬靈上真的有個原則
[00:08:19.960 --> 00:08:22.560]  就是凡有的還要什麼?
[00:08:22.560 --> 00:08:23.360]  加給他
[00:08:23.360 --> 00:08:26.160]  沒有的,連他僅有的都要奪來
[00:08:26.160 --> 00:08:27.760]  給有的那個
[00:08:27.760 --> 00:08:30.160]  我最初看聖經的時候
[00:08:30.160 --> 00:08:33.760]  我真的覺得不公平
[00:08:33.760 --> 00:08:36.760]  好像沒有社會公義
[00:08:36.760 --> 00:08:38.160]  對不對?
[00:08:38.160 --> 00:08:41.760]  但原來這是一個屬靈的原則
[00:08:41.760 --> 00:08:44.160]  就是那些屬靈的好處
[00:08:44.160 --> 00:08:45.560]  聖靈的工作
[00:08:45.560 --> 00:08:48.760]  是不會等那些什麼?
[00:08:48.760 --> 00:08:50.760]  不丟不丟
[00:08:50.760 --> 00:08:52.160]  不稀罕
[00:08:52.160 --> 00:08:53.560]  不珍惜的人
[00:08:53.560 --> 00:08:55.760]  行不行?
[00:08:55.760 --> 00:08:58.960]  所以聖經裡面有些說話都挺殘忍的
[00:08:58.960 --> 00:09:03.360]  不要將珍珠丟在什麼?
[00:09:03.360 --> 00:09:05.360]  丟在狗的前面
[00:09:05.360 --> 00:09:06.360]  糟蹋牠
[00:09:06.360 --> 00:09:07.760]  不要!
[00:09:07.760 --> 00:09:10.360]  真的很激烈的
[00:09:10.360 --> 00:09:13.960]  所以我們不要輕忽
[00:09:13.960 --> 00:09:15.360]  不停地提
[00:09:15.360 --> 00:09:17.560]  我其實也不停地提醒你們
[00:09:17.560 --> 00:09:18.760]  有時候說主啊!
[00:09:18.760 --> 00:09:20.560]  你叫慈光做吧!
[00:09:20.560 --> 00:09:21.760]  這樣叫法
[00:09:21.760 --> 00:09:26.360]  會不會做到他趴在那裡?
[00:09:26.360 --> 00:09:29.360]  如果你沒有為主發火
[00:09:29.360 --> 00:09:31.360]  你就趴在那裡
[00:09:31.360 --> 00:09:32.760]  就是一坨東西
[00:09:32.760 --> 00:09:33.960]  趴在那裡
[00:09:33.960 --> 00:09:35.360]  對不對?
[00:09:35.360 --> 00:09:38.360]  你已經被世界的需要
[00:09:38.360 --> 00:09:40.160]  或者別人的苛求
[00:09:40.160 --> 00:09:41.760]  壓到你怎樣?
[00:09:41.760 --> 00:09:44.760]  想多爬一步也不行嗎?
[00:09:44.760 --> 00:09:45.960]  OK嗎?
[00:09:45.960 --> 00:09:46.760]  清楚嗎?
[00:09:46.760 --> 00:09:47.360]  好!
[00:09:47.360 --> 00:09:48.360]  那下面
[00:09:48.360 --> 00:09:51.160]  十七、十八、十九、二十又怎樣呢?
[00:09:51.160 --> 00:09:53.760]  我提醒你們的時候
[00:09:53.760 --> 00:09:56.760]  為已不所教會求
[00:09:56.760 --> 00:09:59.160]  求我們主耶穌基督的神
[00:09:59.160 --> 00:10:00.960]  很有趣啊!
[00:10:00.960 --> 00:10:03.360]  我們主耶穌基督的神
[00:10:03.360 --> 00:10:05.760]  我們主耶穌基督的神是誰啊?
[00:10:05.760 --> 00:10:06.760]  是誰啊?
[00:10:06.760 --> 00:10:08.760]  是你的誰啊?
[00:10:08.760 --> 00:10:09.960]  是你的誰啊?
[00:10:09.960 --> 00:10:12.960]  是你榮耀的父啊!
[00:10:12.960 --> 00:10:13.560]  喂!
[00:10:13.560 --> 00:10:15.560]  他在說父神
[00:10:15.560 --> 00:10:17.560]  他在說主耶穌基督
[00:10:17.560 --> 00:10:18.560]  他還在說什麼?
[00:10:18.560 --> 00:10:19.560]  靈啊!
[00:10:19.560 --> 00:10:20.160]  對不對?
[00:10:20.160 --> 00:10:22.960]  將次人智慧和啟示的靈
[00:10:22.960 --> 00:10:23.960]  賞給你們
[00:10:23.960 --> 00:10:25.560]  那這裡在介紹什麼?
[00:10:25.560 --> 00:10:27.760]  三一神
[00:10:27.760 --> 00:10:29.960]  看到嗎?
[00:10:29.960 --> 00:10:31.360]  看到啊!
[00:10:31.360 --> 00:10:34.560]  普羅祈禱是充滿著什麼?
[00:10:34.560 --> 00:10:37.760]  那個真理的根基在那裡
[00:10:37.760 --> 00:10:40.760]  我們主耶穌基督跟祂很親
[00:10:40.760 --> 00:10:42.560]  祂拯救我們
[00:10:42.560 --> 00:10:45.160]  以致我們可以親愛眾聖徒
[00:10:45.160 --> 00:10:47.160]  不過你知不知道祂的神
[00:10:47.160 --> 00:10:47.960]  祂的神啊!
[00:10:47.960 --> 00:10:49.160]  耶穌基督的神啊!
[00:10:49.160 --> 00:10:51.960]  是我們的什麼啊?
[00:10:51.960 --> 00:10:53.760]  是我們榮耀的父啊!
[00:10:53.760 --> 00:10:54.960]  喂!
[00:10:54.960 --> 00:10:56.960]  那應該反過來
[00:10:56.960 --> 00:11:00.160]  求我們主耶穌基督的父
[00:11:00.160 --> 00:11:00.960]  榮耀的神
[00:11:00.960 --> 00:11:02.960]  這樣好像比較通一點
[00:11:02.960 --> 00:11:04.160]  是不是啊?
[00:11:04.160 --> 00:11:07.960]  就是神是耶穌基督的父啊
[00:11:07.960 --> 00:11:10.160]  也是我們榮耀的神啊
[00:11:10.160 --> 00:11:11.760]  是不是比較通一點?
[00:11:11.760 --> 00:11:13.760]  但是你發覺
[00:11:13.760 --> 00:11:18.160]  我們主耶穌基督的神
[00:11:18.160 --> 00:11:19.960]  榮耀的父
[00:11:19.960 --> 00:11:22.360]  是我們的父
[00:11:22.360 --> 00:11:23.760]  神是我們的父
[00:11:23.760 --> 00:11:26.560]  因為耶穌是我的頭
[00:11:26.560 --> 00:11:28.160]  耶穌是我
[00:11:28.160 --> 00:11:30.760]  我以弗所教會
[00:11:30.760 --> 00:11:34.560]  我慈江教會的什麼啊?
[00:11:34.560 --> 00:11:35.960]  的頭
[00:11:35.960 --> 00:11:38.160]  所以
[00:11:38.160 --> 00:11:42.160]  那個榮耀的父是我的神
[00:11:42.160 --> 00:11:43.560]  行不行啊?
[00:11:43.560 --> 00:11:45.360]  但是祂也是我的父
[00:11:45.360 --> 00:11:48.560]  因為我是祂的身體
[00:11:48.560 --> 00:11:51.560]  清不清楚啊?
[00:11:51.560 --> 00:11:53.560]  哇!很清楚啊!
[00:11:53.560 --> 00:11:54.360]  喂!
[00:11:54.360 --> 00:11:56.360]  大哥這段聖經
[00:11:56.360 --> 00:11:58.760]  我都
[00:11:58.760 --> 00:12:01.560]  默想了N次了
[00:12:01.560 --> 00:12:04.560]  但是正話才那麼清楚
[00:12:04.560 --> 00:12:05.760]  你和旁邊那個說
[00:12:05.760 --> 00:12:12.760]  我們中間真的有智慧和啟示的
[00:12:12.760 --> 00:12:15.560]  我說了N次的書都出了
[00:12:15.560 --> 00:12:17.560]  但是沒有這樣說過
[00:12:17.560 --> 00:12:18.760]  沒有這樣說過
[00:12:18.760 --> 00:12:19.760]  好像
[00:12:19.760 --> 00:12:20.760]  好像斷了一樣
[00:12:20.760 --> 00:12:22.360]  黏不住的
[00:12:22.360 --> 00:12:24.960]  我以前是讀到20節的
[00:12:24.960 --> 00:12:26.560]  然後21我就開始說
[00:12:26.560 --> 00:12:28.760]  都不知道他說什麼這麼厲害
[00:12:28.760 --> 00:12:29.760]  不要理他
[00:12:29.760 --> 00:12:31.360]  你這裡就可以了
[00:12:31.360 --> 00:12:32.560]  只是抓住那個
[00:12:32.560 --> 00:12:34.560]  次人智慧和啟示的靈
[00:12:34.560 --> 00:12:37.560]  就已經得到不得了
[00:12:37.560 --> 00:12:40.160]  就是說上世紀我看這段聖經
[00:12:40.160 --> 00:12:43.160]  我認為它是個別性的
[00:12:43.160 --> 00:12:43.960]  對我
[00:12:43.960 --> 00:12:44.760]  對你
[00:12:44.760 --> 00:12:45.760]  個別性的
[00:12:45.760 --> 00:12:47.560]  但是剛剛正話
[00:12:47.560 --> 00:12:48.560]  主告訴我
[00:12:48.560 --> 00:12:50.360]  不是個別性的
[00:12:50.360 --> 00:12:51.960]  是什麼啊?
[00:12:51.960 --> 00:12:54.560]  是全體發生
[00:12:54.560 --> 00:12:56.360]  全體發生裡面
[00:12:56.360 --> 00:12:59.360]  那個個別性才會爆炸
[00:12:59.360 --> 00:13:01.760]  如果你只是個別性擁有
[00:13:01.760 --> 00:13:03.960]  全體
[00:13:03.960 --> 00:13:05.760]  沒什麼
[00:13:05.760 --> 00:13:08.160]  爆炸不了
[00:13:08.160 --> 00:13:08.760]  了解嗎?
[00:13:08.760 --> 00:13:10.160]  弟兄姊妹
[00:13:10.160 --> 00:13:11.560]  所以以後
[00:13:11.560 --> 00:13:13.160]  你來這裡聚集的時候
[00:13:13.160 --> 00:13:14.760]  你要記住
[00:13:14.760 --> 00:13:16.160]  不是一個人
[00:13:16.160 --> 00:13:18.360]  是一個整體
[00:13:18.360 --> 00:13:19.560]  是教會
[00:13:19.560 --> 00:13:20.960]  了解嗎?
[00:13:20.960 --> 00:13:21.960]  了解吧
[00:13:21.960 --> 00:13:24.760]  是很不同的
[00:13:24.760 --> 00:13:26.560]  把次人智慧
[00:13:26.560 --> 00:13:28.960]  和啟示的靈賞給我們
[00:13:28.960 --> 00:13:30.560]  有個目的
[00:13:30.560 --> 00:13:32.960]  使我們真的知道
[00:13:32.960 --> 00:13:34.560]  祂
[00:13:34.560 --> 00:13:35.760]  這個祂是誰呢?
[00:13:35.760 --> 00:13:37.760]  你覺得
[00:13:37.760 --> 00:13:41.160]  你覺得這個祂是誰?
[00:13:41.160 --> 00:13:43.960]  如果祂上面是求我們主耶穌基督的神
[00:13:43.960 --> 00:13:45.160]  榮耀的符
[00:13:45.160 --> 00:13:47.960]  把次人智慧和啟示的靈賜給你們
[00:13:47.960 --> 00:13:49.560]  使你們真知道祂
[00:13:49.560 --> 00:13:53.160]  這個祂是誰?
[00:13:53.160 --> 00:13:54.760]  這個祂是誰?
[00:13:54.760 --> 00:13:57.160]  就是耶穌基督
[00:13:57.160 --> 00:13:58.760]  對不對?
[00:13:58.760 --> 00:13:59.960]  對不對?
[00:13:59.960 --> 00:14:04.360]  因為主詞是耶穌基督
[00:14:04.360 --> 00:14:05.160]  是不是?
[00:14:05.160 --> 00:14:05.960]  OK
[00:14:05.960 --> 00:14:06.960]  下面
[00:14:06.960 --> 00:14:09.560]  並照明你們心中的眼睛
[00:14:09.560 --> 00:14:11.760]  使你們知道
[00:14:11.760 --> 00:14:12.360]  祂
[00:14:12.360 --> 00:14:14.960]  就是耶穌基督的恩兆
[00:14:14.960 --> 00:14:16.760]  耶穌基督是不是恩兆我們?
[00:14:16.760 --> 00:14:18.760]  來跟從我
[00:14:18.760 --> 00:14:20.560]  我要叫你得人如得魚
[00:14:20.560 --> 00:14:21.560]  是不是?
[00:14:21.560 --> 00:14:22.560]  恩兆我們
[00:14:22.560 --> 00:14:24.760]  來信我
[00:14:24.760 --> 00:14:27.560]  其實不是叫你信祂
[00:14:27.560 --> 00:14:30.160]  是來跟從祂
[00:14:30.160 --> 00:14:31.360]  對不對?
[00:14:31.360 --> 00:14:32.560]  來跟從祂
[00:14:32.560 --> 00:14:36.160]  你知不知道當主呼召你來跟從祂的時候
[00:14:36.160 --> 00:14:37.960]  你知不知道
[00:14:37.960 --> 00:14:41.560]  是有多麼厲害
[00:14:41.560 --> 00:14:43.160]  無以倫比的
[00:14:43.160 --> 00:14:43.960]  什麼?
[00:14:43.960 --> 00:14:45.760]  的一個盼望
[00:14:45.760 --> 00:14:47.160]  正在發生
[00:14:47.160 --> 00:14:48.760]  這個盼望是誰的盼望?
[00:14:48.760 --> 00:14:49.760]  是耶穌的盼望?
[00:14:49.760 --> 00:14:50.360]  不是
[00:14:50.360 --> 00:14:52.960]  是你生命裏面的盼望
[00:14:52.960 --> 00:14:54.560]  正在發生
[00:14:54.560 --> 00:14:56.360]  因為
[00:14:56.360 --> 00:14:59.160]  下面祂會介紹耶穌基督
[00:14:59.160 --> 00:15:00.760]  是怎樣的
[00:15:00.760 --> 00:15:01.760]  所以祂現在說
[00:15:01.760 --> 00:15:04.960]  你要有智慧和啟示的力
[00:15:04.960 --> 00:15:06.560]  你才會明白
[00:15:06.560 --> 00:15:08.960]  你才會明白
[00:15:08.960 --> 00:15:13.560]  所以照明你們心中的眼睛
[00:15:13.560 --> 00:15:14.360]  不是你
[00:15:14.360 --> 00:15:15.360]  是你們
[00:15:15.360 --> 00:15:18.160]  照明持剛的眼睛
[00:15:18.160 --> 00:15:22.760]  所以我們要不要為教會群體這樣祈禱?
[00:15:22.760 --> 00:15:25.560]  我多一點點要求
[00:15:25.560 --> 00:15:27.960]  我覺得持剛有個責任
[00:15:27.960 --> 00:15:30.760]  為香港教會群體祈禱
[00:15:30.760 --> 00:15:33.160]  因為香港教會群體
[00:15:33.160 --> 00:15:34.760]  原諒我這樣說
[00:15:34.760 --> 00:15:36.560]  絕大多數
[00:15:36.560 --> 00:15:39.760]  都蠻蠻的
[00:15:39.760 --> 00:15:42.360]  或者病病的
[00:15:42.360 --> 00:15:45.960]  因為他的背囊太多東西
[00:15:45.960 --> 00:15:47.360]  明白嗎?
[00:15:47.360 --> 00:15:48.760]  所以
[00:15:48.760 --> 00:15:52.360]  香港是一個很特殊的城市
[00:15:52.360 --> 00:15:55.360]  我們傳福音的機會
[00:15:55.360 --> 00:15:59.360]  是高過全世界任何一個城市
[00:15:59.360 --> 00:16:00.960]  任何一個
[00:16:00.960 --> 00:16:03.560]  我可以很坦白告訴你
[00:16:03.560 --> 00:16:05.960]  因為你從小學
[00:16:05.960 --> 00:16:07.160]  中學
[00:16:07.160 --> 00:16:08.360]  大學
[00:16:08.360 --> 00:16:10.560]  都有機會聽福音
[00:16:10.560 --> 00:16:12.160]  任何一個城市
[00:16:12.160 --> 00:16:14.560]  沒有這樣的機會
[00:16:14.560 --> 00:16:16.760]  但是你看不看到香港教會
[00:16:16.760 --> 00:16:18.360]  真的不得了
[00:16:18.360 --> 00:16:21.960]  不生不死
[00:16:21.960 --> 00:16:23.160]  是不是?
[00:16:23.160 --> 00:16:24.360]  因為
[00:16:24.360 --> 00:16:26.360]  他蠻的
[00:16:26.360 --> 00:16:27.760]  他病的
[00:16:27.760 --> 00:16:30.960]  他對啟示沒有見識
[00:16:30.960 --> 00:16:34.160]  他照本宣科
[00:16:34.160 --> 00:16:38.560]  沒有看見
[00:16:38.560 --> 00:16:41.560]  今天才有一個準博士生
[00:16:41.560 --> 00:16:43.760]  跟我說他上課的時候
[00:16:43.760 --> 00:16:45.960]  就挑戰他的老師
[00:16:45.960 --> 00:16:49.360]  因為他的老師跟他們
[00:16:49.360 --> 00:16:50.960]  說了一些東西
[00:16:50.960 --> 00:16:52.960]  就說現在其實
[00:16:52.960 --> 00:16:55.560]  香港是很大量的信徒
[00:16:55.560 --> 00:16:58.360]  不參與教會群體的聚集
[00:16:58.360 --> 00:16:59.960]  就是沒有聚集的了
[00:16:59.960 --> 00:17:02.160]  喜歡就有空上去
[00:17:02.160 --> 00:17:04.160]  YouTube那裡
[00:17:04.160 --> 00:17:06.160]  Visit一下有哪些
[00:17:06.160 --> 00:17:07.960]  他喜歡聽的
[00:17:07.960 --> 00:17:10.160]  講完聽一下就算了
[00:17:10.160 --> 00:17:11.560]  很大量
[00:17:11.560 --> 00:17:15.160]  大量個留在教會群體裏面的
[00:17:15.160 --> 00:17:17.360]  大量個
[00:17:17.360 --> 00:17:19.960]  但接著就說
[00:17:19.960 --> 00:17:23.160]  教新的調查是怎樣怎樣
[00:17:23.160 --> 00:17:25.160]  這個準博士就說
[00:17:25.160 --> 00:17:27.160]  我有問題
[00:17:27.160 --> 00:17:28.960]  你剛才就教我們
[00:17:28.960 --> 00:17:31.560]  其實現象是這樣
[00:17:31.560 --> 00:17:33.360]  但是你教新
[00:17:33.360 --> 00:17:36.160]  現在你講教新做這個調查
[00:17:36.160 --> 00:17:39.760]  就基於很正常
[00:17:39.760 --> 00:17:40.960]  很慣常
[00:17:40.960 --> 00:17:47.160]  有制度的教會來做研究
[00:17:47.160 --> 00:17:49.160]  那些在教會外面的
[00:17:49.160 --> 00:17:51.160]  你根本就沒有去研究
[00:17:51.160 --> 00:17:53.760]  你出來的數據就不對
[00:17:53.760 --> 00:17:55.360]  明白嗎
[00:17:55.360 --> 00:17:58.560]  但是香港很多教會群體
[00:17:58.560 --> 00:17:59.760]  很多牧師
[00:17:59.760 --> 00:18:01.760]  就拿你教新的東西
[00:18:01.760 --> 00:18:03.960]  來做參考
[00:18:03.960 --> 00:18:06.160]  當這件事是真的
[00:18:06.160 --> 00:18:08.360]  然後就去定下
[00:18:08.360 --> 00:18:13.560]  定下什麼都錯
[00:18:13.560 --> 00:18:15.960]  我覺得這個準博士
[00:18:15.960 --> 00:18:19.760]  應該可以博士了
[00:18:19.760 --> 00:18:23.160]  他一聽完就能夠
[00:18:23.160 --> 00:18:27.760]  針對根源去處理問題
[00:18:27.760 --> 00:18:32.360]  因為幾年前我和教新講過一個講座
[00:18:32.360 --> 00:18:34.360]  我已經很生氣
[00:18:34.360 --> 00:18:35.760]  他們研究一個問題
[00:18:35.760 --> 00:18:36.960]  那個是婦女講座
[00:18:36.960 --> 00:18:38.360]  現在才有我的份
[00:18:38.360 --> 00:18:41.360]  如果不是婦女我都沒有份
[00:18:41.360 --> 00:18:42.760]  婦女講座不要緊
[00:18:42.760 --> 00:18:44.760]  讓黃瑞君來講一下
